,LIF CN Equity
2019-09-11,35.8096
2019-09-12,35.8096
2019-09-13,35.8096
2019-09-14,35.8096
2019-09-15,35.8096
2019-09-16,35.8096
2019-09-17,35.8096
2019-09-18,35.8096
2019-09-19,35.8096
2019-09-20,35.8096
2019-09-21,35.8096
2019-09-22,35.8096
2019-09-23,35.8096
2019-09-24,35.8096
2019-09-25,35.8096
2019-09-26,35.8096
2019-09-27,35.8096
2019-09-28,35.8096
2019-09-29,35.8096
2019-09-30,35.1623
2019-10-01,35.1623
2019-10-02,35.1623
2019-10-03,35.1623
2019-10-04,35.1623
2019-10-05,35.1623
2019-10-06,35.1623
2019-10-07,35.1623
2019-10-08,35.1623
2019-10-09,35.1623
2019-10-10,35.1623
2019-10-11,35.1623
2019-10-12,35.1623
2019-10-13,35.1623
2019-10-14,35.1623
2019-10-15,35.1623
2019-10-16,35.1623
2019-10-17,35.1623
2019-10-18,35.1623
2019-10-19,35.1623
2019-10-20,35.1623
2019-10-21,35.1623
2019-10-22,35.1623
2019-10-23,35.1623
2019-10-24,35.1623
2019-10-25,35.1623
2019-10-26,35.1623
2019-10-27,35.1623
2019-10-28,35.1623
2019-10-29,35.1623
2019-10-30,35.1623
2019-10-31,35.1623
2019-11-01,35.1623
2019-11-02,35.1623
2019-11-03,35.1623
2019-11-04,35.1623
2019-11-05,35.1623
2019-11-06,35.1623
2019-11-07,35.1623
2019-11-08,35.1623
2019-11-09,35.1623
2019-11-10,35.1623
2019-11-11,35.1623
2019-11-12,35.1623
2019-11-13,35.1623
2019-11-14,35.1623
2019-11-15,35.1623
2019-11-16,35.1623
2019-11-17,35.1623
2019-11-18,35.1623
2019-11-19,35.1623
2019-11-20,35.1623
2019-11-21,35.1623
2019-11-22,35.1623
2019-11-23,35.1623
2019-11-24,35.1623
2019-11-25,35.1623
2019-11-26,35.1623
2019-11-27,35.1623
2019-11-28,35.1623
2019-11-29,35.1623
2019-11-30,35.1623
2019-12-01,35.1623
2019-12-02,35.1623
2019-12-03,35.1623
2019-12-04,35.1623
2019-12-05,35.1623
2019-12-06,35.1623
2019-12-07,35.1623
2019-12-08,35.1623
2019-12-09,35.1623
2019-12-10,35.1623
2019-12-11,35.1623
2019-12-12,35.1623
2019-12-13,35.1623
2019-12-14,35.1623
2019-12-15,35.1623
2019-12-16,35.1623
2019-12-17,35.1623
2019-12-18,35.1623
2019-12-19,35.1623
2019-12-20,35.1623
2019-12-21,35.1623
2019-12-22,35.1623
2019-12-23,35.1623
2019-12-24,35.1623
2019-12-25,35.1623
2019-12-26,35.1623
2019-12-27,35.1623
2019-12-28,35.1623
2019-12-29,35.1623
2019-12-30,35.1623
2019-12-31,36.4016
2020-01-01,36.4016
2020-01-02,36.4016
2020-01-03,36.4016
2020-01-04,36.4016
2020-01-05,36.4016
2020-01-06,36.4016
2020-01-07,36.4016
2020-01-08,36.4016
2020-01-09,36.4016
2020-01-10,36.4016
2020-01-11,36.4016
2020-01-12,36.4016
2020-01-13,36.4016
2020-01-14,36.4016
2020-01-15,36.4016
2020-01-16,36.4016
2020-01-17,36.4016
2020-01-18,36.4016
2020-01-19,36.4016
2020-01-20,36.4016
2020-01-21,36.4016
2020-01-22,36.4016
2020-01-23,36.4016
2020-01-24,36.4016
2020-01-25,36.4016
2020-01-26,36.4016
2020-01-27,36.4016
2020-01-28,36.4016
2020-01-29,36.4016
2020-01-30,36.4016
2020-01-31,36.4016
2020-02-01,36.4016
2020-02-02,36.4016
2020-02-03,36.4016
2020-02-04,36.4016
2020-02-05,36.4016
2020-02-06,36.4016
2020-02-07,36.4016
2020-02-08,36.4016
2020-02-09,36.4016
2020-02-10,36.4016
2020-02-11,36.4016
2020-02-12,36.4016
2020-02-13,36.4016
2020-02-14,36.4016
2020-02-15,36.4016
2020-02-16,36.4016
2020-02-17,36.4016
2020-02-18,36.4016
2020-02-19,36.4016
2020-02-20,36.4016
2020-02-21,36.4016
2020-02-22,36.4016
2020-02-23,36.4016
2020-02-24,36.4016
2020-02-25,36.4016
2020-02-26,36.4016
2020-02-27,36.4016
2020-02-28,36.4016
2020-02-29,36.4016
2020-03-01,36.4016
2020-03-02,36.4016
2020-03-03,36.4016
2020-03-04,36.4016
2020-03-05,36.4016
2020-03-06,36.4016
2020-03-07,36.4016
2020-03-08,36.4016
2020-03-09,36.4016
2020-03-10,36.4016
2020-03-11,36.4016
2020-03-12,36.4016
2020-03-13,36.4016
2020-03-14,36.4016
2020-03-15,36.4016
2020-03-16,36.4016
2020-03-17,36.4016
2020-03-18,36.4016
2020-03-19,36.4016
2020-03-20,36.4016
2020-03-21,36.4016
2020-03-22,36.4016
2020-03-23,36.4016
2020-03-24,36.4016
2020-03-25,36.4016
2020-03-26,36.4016
2020-03-27,36.4016
2020-03-28,36.4016
2020-03-29,36.4016
2020-03-30,36.4016
2020-03-31,37.7888
2020-04-01,37.7888
2020-04-02,37.7888
2020-04-03,37.7888
2020-04-04,37.7888
2020-04-05,37.7888
2020-04-06,37.7888
2020-04-07,37.7888
2020-04-08,37.7888
2020-04-09,37.7888
2020-04-10,37.7888
2020-04-11,37.7888
2020-04-12,37.7888
2020-04-13,37.7888
2020-04-14,37.7888
2020-04-15,37.7888
2020-04-16,37.7888
2020-04-17,37.7888
2020-04-18,37.7888
2020-04-19,37.7888
2020-04-20,37.7888
2020-04-21,37.7888
2020-04-22,37.7888
2020-04-23,37.7888
2020-04-24,37.7888
2020-04-25,37.7888
2020-04-26,37.7888
2020-04-27,37.7888
2020-04-28,37.7888
2020-04-29,37.7888
2020-04-30,37.7888
2020-05-01,37.7888
2020-05-02,37.7888
2020-05-03,37.7888
2020-05-04,37.7888
2020-05-05,37.7888
2020-05-06,37.7888
2020-05-07,37.7888
2020-05-08,37.7888
2020-05-09,37.7888
2020-05-10,37.7888
2020-05-11,37.7888
2020-05-12,37.7888
2020-05-13,37.7888
2020-05-14,37.7888
2020-05-15,37.7888
2020-05-16,37.7888
2020-05-17,37.7888
2020-05-18,37.7888
2020-05-19,37.7888
2020-05-20,37.7888
2020-05-21,37.7888
2020-05-22,37.7888
2020-05-23,37.7888
2020-05-24,37.7888
2020-05-25,37.7888
2020-05-26,37.7888
2020-05-27,37.7888
2020-05-28,37.7888
2020-05-29,37.7888
2020-05-30,37.7888
2020-05-31,37.7888
2020-06-01,37.7888
2020-06-02,37.7888
2020-06-03,37.7888
2020-06-04,37.7888
2020-06-05,37.7888
2020-06-06,37.7888
2020-06-07,37.7888
2020-06-08,37.7888
2020-06-09,37.7888
2020-06-10,37.7888
2020-06-11,37.7888
2020-06-12,37.7888
2020-06-13,37.7888
2020-06-14,37.7888
2020-06-15,37.7888
2020-06-16,37.7888
2020-06-17,37.7888
2020-06-18,37.7888
2020-06-19,37.7888
2020-06-20,37.7888
2020-06-21,37.7888
2020-06-22,37.7888
2020-06-23,37.7888
2020-06-24,37.7888
2020-06-25,37.7888
2020-06-26,37.7888
2020-06-27,37.7888
2020-06-28,37.7888
2020-06-29,37.7888
2020-06-30,34.9565
2020-07-01,34.9565
2020-07-02,34.9565
2020-07-03,34.9565
2020-07-04,34.9565
2020-07-05,34.9565
2020-07-06,34.9565
2020-07-07,34.9565
2020-07-08,34.9565
2020-07-09,34.9565
2020-07-10,34.9565
2020-07-11,34.9565
2020-07-12,34.9565
2020-07-13,34.9565
2020-07-14,34.9565
2020-07-15,34.9565
2020-07-16,34.9565
2020-07-17,34.9565
2020-07-18,34.9565
2020-07-19,34.9565
2020-07-20,34.9565
2020-07-21,34.9565
2020-07-22,34.9565
2020-07-23,34.9565
2020-07-24,34.9565
2020-07-25,34.9565
2020-07-26,34.9565
2020-07-27,34.9565
2020-07-28,34.9565
2020-07-29,34.9565
2020-07-30,34.9565
2020-07-31,34.9565
2020-08-01,34.9565
2020-08-02,34.9565
2020-08-03,34.9565
2020-08-04,34.9565
2020-08-05,34.9565
2020-08-06,34.9565
2020-08-07,34.9565
2020-08-08,34.9565
2020-08-09,34.9565
2020-08-10,34.9565
2020-08-11,34.9565
2020-08-12,34.9565
2020-08-13,34.9565
2020-08-14,34.9565
2020-08-15,34.9565
2020-08-16,34.9565
2020-08-17,34.9565
2020-08-18,34.9565
2020-08-19,34.9565
2020-08-20,34.9565
2020-08-21,34.9565
2020-08-22,34.9565
2020-08-23,34.9565
2020-08-24,34.9565
2020-08-25,34.9565
2020-08-26,34.9565
2020-08-27,34.9565
2020-08-28,34.9565
2020-08-29,34.9565
2020-08-30,34.9565
2020-08-31,34.9565
2020-09-01,34.9565
2020-09-02,34.9565
2020-09-03,34.9565
2020-09-04,34.9565
2020-09-05,34.9565
2020-09-06,34.9565
2020-09-07,34.9565
2020-09-08,34.9565
2020-09-09,34.9565
2020-09-10,34.9565
2020-09-11,34.9565
2020-09-12,34.9565
2020-09-13,34.9565
2020-09-14,34.9565
2020-09-15,34.9565
2020-09-16,34.9565
2020-09-17,34.9565
2020-09-18,34.9565
2020-09-19,34.9565
2020-09-20,34.9565
2020-09-21,34.9565
2020-09-22,34.9565
2020-09-23,34.9565
2020-09-24,34.9565
2020-09-25,34.9565
2020-09-26,34.9565
2020-09-27,34.9565
2020-09-28,34.9565
2020-09-29,34.9565
2020-09-30,34.4099
2020-10-01,34.4099
2020-10-02,34.4099
2020-10-03,34.4099
2020-10-04,34.4099
2020-10-05,34.4099
2020-10-06,34.4099
2020-10-07,34.4099
2020-10-08,34.4099
2020-10-09,34.4099
2020-10-10,34.4099
2020-10-11,34.4099
2020-10-12,34.4099
2020-10-13,34.4099
2020-10-14,34.4099
2020-10-15,34.4099
2020-10-16,34.4099
2020-10-17,34.4099
2020-10-18,34.4099
2020-10-19,34.4099
2020-10-20,34.4099
2020-10-21,34.4099
2020-10-22,34.4099
2020-10-23,34.4099
2020-10-24,34.4099
2020-10-25,34.4099
2020-10-26,34.4099
2020-10-27,34.4099
2020-10-28,34.4099
2020-10-29,34.4099
2020-10-30,34.4099
2020-10-31,34.4099
2020-11-01,34.4099
2020-11-02,34.4099
2020-11-03,34.4099
2020-11-04,34.4099
2020-11-05,34.4099
2020-11-06,34.4099
2020-11-07,34.4099
2020-11-08,34.4099
2020-11-09,34.4099
2020-11-10,34.4099
2020-11-11,34.4099
2020-11-12,34.4099
2020-11-13,34.4099
2020-11-14,34.4099
2020-11-15,34.4099
2020-11-16,34.4099
2020-11-17,34.4099
2020-11-18,34.4099
2020-11-19,34.4099
2020-11-20,34.4099
2020-11-21,34.4099
2020-11-22,34.4099
2020-11-23,34.4099
2020-11-24,34.4099
2020-11-25,34.4099
2020-11-26,34.4099
2020-11-27,34.4099
2020-11-28,34.4099
2020-11-29,34.4099
2020-11-30,34.4099
2020-12-01,34.4099
2020-12-02,34.4099
2020-12-03,34.4099
2020-12-04,34.4099
2020-12-05,34.4099
2020-12-06,34.4099
2020-12-07,34.4099
2020-12-08,34.4099
2020-12-09,34.4099
2020-12-10,34.4099
2020-12-11,34.4099
2020-12-12,34.4099
2020-12-13,34.4099
2020-12-14,34.4099
2020-12-15,34.4099
2020-12-16,34.4099
2020-12-17,34.4099
2020-12-18,34.4099
2020-12-19,34.4099
2020-12-20,34.4099
2020-12-21,34.4099
2020-12-22,34.4099
2020-12-23,34.4099
2020-12-24,34.4099
2020-12-25,34.4099
2020-12-26,34.4099
2020-12-27,34.4099
2020-12-28,34.4099
2020-12-29,34.4099
2020-12-30,34.4099
2020-12-31,41.1695
2021-01-01,41.1695
2021-01-02,41.1695
2021-01-03,41.1695
2021-01-04,41.1695
2021-01-05,41.1695
2021-01-06,41.1695
2021-01-07,41.1695
2021-01-08,41.1695
2021-01-09,41.1695
2021-01-10,41.1695
2021-01-11,41.1695
2021-01-12,41.1695
2021-01-13,41.1695
2021-01-14,41.1695
2021-01-15,41.1695
2021-01-16,41.1695
2021-01-17,41.1695
2021-01-18,41.1695
2021-01-19,41.1695
2021-01-20,41.1695
2021-01-21,41.1695
2021-01-22,41.1695
2021-01-23,41.1695
2021-01-24,41.1695
2021-01-25,41.1695
2021-01-26,41.1695
2021-01-27,41.1695
2021-01-28,41.1695
2021-01-29,41.1695
2021-01-30,41.1695
2021-01-31,41.1695
2021-02-01,41.1695
2021-02-02,41.1695
2021-02-03,41.1695
2021-02-04,41.1695
2021-02-05,41.1695
2021-02-06,41.1695
2021-02-07,41.1695
2021-02-08,41.1695
2021-02-09,41.1695
2021-02-10,41.1695
2021-02-11,41.1695
2021-02-12,41.1695
2021-02-13,41.1695
2021-02-14,41.1695
2021-02-15,41.1695
2021-02-16,41.1695
2021-02-17,41.1695
2021-02-18,41.1695
2021-02-19,41.1695
2021-02-20,41.1695
2021-02-21,41.1695
2021-02-22,41.1695
2021-02-23,41.1695
2021-02-24,41.1695
2021-02-25,41.1695
2021-02-26,41.1695
2021-02-27,41.1695
2021-02-28,41.1695
2021-03-01,41.1695
2021-03-02,41.1695
2021-03-03,41.1695
2021-03-04,41.1695
2021-03-05,41.1695
2021-03-06,41.1695
2021-03-07,41.1695
2021-03-08,41.1695
2021-03-09,41.1695
2021-03-10,41.1695
2021-03-11,41.1695
2021-03-12,41.1695
2021-03-13,41.1695
2021-03-14,41.1695
2021-03-15,41.1695
2021-03-16,41.1695
2021-03-17,41.1695
2021-03-18,41.1695
2021-03-19,41.1695
2021-03-20,41.1695
2021-03-21,41.1695
2021-03-22,41.1695
2021-03-23,41.1695
2021-03-24,41.1695
2021-03-25,41.1695
2021-03-26,41.1695
2021-03-27,41.1695
2021-03-28,41.1695
2021-03-29,41.1695
2021-03-30,41.1695
2021-03-31,46.4531
2021-04-01,46.4531
2021-04-02,46.4531
2021-04-03,46.4531
2021-04-04,46.4531
2021-04-05,46.4531
2021-04-06,46.4531
2021-04-07,46.4531
2021-04-08,46.4531
2021-04-09,46.4531
2021-04-10,46.4531
2021-04-11,46.4531
2021-04-12,46.4531
2021-04-13,46.4531
2021-04-14,46.4531
2021-04-15,46.4531
2021-04-16,46.4531
2021-04-17,46.4531
2021-04-18,46.4531
2021-04-19,46.4531
2021-04-20,46.4531
2021-04-21,46.4531
2021-04-22,46.4531
2021-04-23,46.4531
2021-04-24,46.4531
2021-04-25,46.4531
2021-04-26,46.4531
2021-04-27,46.4531
2021-04-28,46.4531
2021-04-29,46.4531
2021-04-30,46.4531
2021-05-01,46.4531
2021-05-02,46.4531
2021-05-03,46.4531
2021-05-04,46.4531
2021-05-05,46.4531
2021-05-06,46.4531
2021-05-07,46.4531
2021-05-08,46.4531
2021-05-09,46.4531
2021-05-10,46.4531
2021-05-11,46.4531
2021-05-12,46.4531
2021-05-13,46.4531
2021-05-14,46.4531
2021-05-15,46.4531
2021-05-16,46.4531
2021-05-17,46.4531
2021-05-18,46.4531
2021-05-19,46.4531
2021-05-20,46.4531
2021-05-21,46.4531
2021-05-22,46.4531
2021-05-23,46.4531
2021-05-24,46.4531
2021-05-25,46.4531
2021-05-26,46.4531
2021-05-27,46.4531
2021-05-28,46.4531
2021-05-29,46.4531
2021-05-30,46.4531
2021-05-31,46.4531
2021-06-01,46.4531
2021-06-02,46.4531
2021-06-03,46.4531
2021-06-04,46.4531
2021-06-05,46.4531
2021-06-06,46.4531
2021-06-07,46.4531
2021-06-08,46.4531
2021-06-09,46.4531
2021-06-10,46.4531
2021-06-11,46.4531
2021-06-12,46.4531
2021-06-13,46.4531
2021-06-14,46.4531
2021-06-15,46.4531
2021-06-16,46.4531
2021-06-17,46.4531
2021-06-18,46.4531
2021-06-19,46.4531
2021-06-20,46.4531
2021-06-21,46.4531
2021-06-22,46.4531
2021-06-23,46.4531
2021-06-24,46.4531
2021-06-25,46.4531
2021-06-26,46.4531
2021-06-27,46.4531
2021-06-28,46.4531
2021-06-29,46.4531
2021-06-30,56.0803
2021-07-01,56.0803
2021-07-02,56.0803
2021-07-03,56.0803
2021-07-04,56.0803
2021-07-05,56.0803
2021-07-06,56.0803
2021-07-07,56.0803
2021-07-08,56.0803
2021-07-09,56.0803
2021-07-10,56.0803
2021-07-11,56.0803
2021-07-12,56.0803
2021-07-13,56.0803
2021-07-14,56.0803
2021-07-15,56.0803
2021-07-16,56.0803
2021-07-17,56.0803
2021-07-18,56.0803
2021-07-19,56.0803
2021-07-20,56.0803
2021-07-21,56.0803
2021-07-22,56.0803
2021-07-23,56.0803
2021-07-24,56.0803
2021-07-25,56.0803
2021-07-26,56.0803
2021-07-27,56.0803
2021-07-28,56.0803
2021-07-29,56.0803
2021-07-30,56.0803
2021-07-31,56.0803
2021-08-01,56.0803
2021-08-02,56.0803
2021-08-03,56.0803
2021-08-04,56.0803
2021-08-05,56.0803
2021-08-06,56.0803
2021-08-07,56.0803
2021-08-08,56.0803
2021-08-09,56.0803
2021-08-10,56.0803
2021-08-11,56.0803
2021-08-12,56.0803
2021-08-13,56.0803
2021-08-14,56.0803
2021-08-15,56.0803
2021-08-16,56.0803
2021-08-17,56.0803
2021-08-18,56.0803
2021-08-19,56.0803
2021-08-20,56.0803
2021-08-21,56.0803
2021-08-22,56.0803
2021-08-23,56.0803
2021-08-24,56.0803
2021-08-25,56.0803
2021-08-26,56.0803
2021-08-27,56.0803
2021-08-28,56.0803
2021-08-29,56.0803
2021-08-30,56.0803
2021-08-31,56.0803
2021-09-01,56.0803
2021-09-02,56.0803
2021-09-03,56.0803
2021-09-04,56.0803
2021-09-05,56.0803
2021-09-06,56.0803
2021-09-07,56.0803
2021-09-08,56.0803
2021-09-09,56.0803
2021-09-10,56.0803
2021-09-11,56.0803
2021-09-12,56.0803
2021-09-13,56.0803
2021-09-14,56.0803
2021-09-15,56.0803
2021-09-16,56.0803
2021-09-17,56.0803
2021-09-18,56.0803
2021-09-19,56.0803
2021-09-20,56.0803
2021-09-21,56.0803
2021-09-22,56.0803
2021-09-23,56.0803
2021-09-24,56.0803
2021-09-25,56.0803
2021-09-26,56.0803
2021-09-27,56.0803
2021-09-28,56.0803
2021-09-29,56.0803
2021-09-30,64.2856
2021-10-01,64.2856
2021-10-02,64.2856
2021-10-03,64.2856
2021-10-04,64.2856
2021-10-05,64.2856
2021-10-06,64.2856
2021-10-07,64.2856
2021-10-08,64.2856
2021-10-09,64.2856
2021-10-10,64.2856
2021-10-11,64.2856
2021-10-12,64.2856
2021-10-13,64.2856
2021-10-14,64.2856
2021-10-15,64.2856
2021-10-16,64.2856
2021-10-17,64.2856
2021-10-18,64.2856
2021-10-19,64.2856
2021-10-20,64.2856
2021-10-21,64.2856
2021-10-22,64.2856
2021-10-23,64.2856
2021-10-24,64.2856
2021-10-25,64.2856
2021-10-26,64.2856
2021-10-27,64.2856
2021-10-28,64.2856
2021-10-29,64.2856
2021-10-30,64.2856
2021-10-31,64.2856
2021-11-01,64.2856
2021-11-02,64.2856
2021-11-03,64.2856
2021-11-04,64.2856
2021-11-05,64.2856
2021-11-06,64.2856
2021-11-07,64.2856
2021-11-08,64.2856
2021-11-09,64.2856
2021-11-10,64.2856
2021-11-11,64.2856
2021-11-12,64.2856
2021-11-13,64.2856
2021-11-14,64.2856
2021-11-15,64.2856
2021-11-16,64.2856
2021-11-17,64.2856
2021-11-18,64.2856
2021-11-19,64.2856
2021-11-20,64.2856
2021-11-21,64.2856
2021-11-22,64.2856
2021-11-23,64.2856
2021-11-24,64.2856
2021-11-25,64.2856
2021-11-26,64.2856
2021-11-27,64.2856
2021-11-28,64.2856
2021-11-29,64.2856
2021-11-30,64.2856
2021-12-01,64.2856
2021-12-02,64.2856
2021-12-03,64.2856
2021-12-04,64.2856
2021-12-05,64.2856
2021-12-06,64.2856
2021-12-07,64.2856
2021-12-08,64.2856
2021-12-09,64.2856
2021-12-10,64.2856
2021-12-11,64.2856
2021-12-12,64.2856
2021-12-13,64.2856
2021-12-14,64.2856
2021-12-15,64.2856
2021-12-16,64.2856
2021-12-17,64.2856
2021-12-18,64.2856
2021-12-19,64.2856
2021-12-20,64.2856
2021-12-21,64.2856
2021-12-22,64.2856
2021-12-23,64.2856
2021-12-24,64.2856
2021-12-25,64.2856
2021-12-26,64.2856
2021-12-27,64.2856
2021-12-28,64.2856
2021-12-29,64.2856
2021-12-30,64.2856
2021-12-31,67.1908
2022-01-01,67.1908
2022-01-02,67.1908
2022-01-03,67.1908
2022-01-04,67.1908
2022-01-05,67.1908
2022-01-06,67.1908
2022-01-07,67.1908
2022-01-08,67.1908
2022-01-09,67.1908
2022-01-10,67.1908
2022-01-11,67.1908
2022-01-12,67.1908
2022-01-13,67.1908
2022-01-14,67.1908
2022-01-15,67.1908
2022-01-16,67.1908
2022-01-17,67.1908
2022-01-18,67.1908
2022-01-19,67.1908
2022-01-20,67.1908
2022-01-21,67.1908
2022-01-22,67.1908
2022-01-23,67.1908
2022-01-24,67.1908
2022-01-25,67.1908
2022-01-26,67.1908
2022-01-27,67.1908
2022-01-28,67.1908
2022-01-29,67.1908
2022-01-30,67.1908
2022-01-31,67.1908
2022-02-01,67.1908
2022-02-02,67.1908
2022-02-03,67.1908
2022-02-04,67.1908
2022-02-05,67.1908
2022-02-06,67.1908
2022-02-07,67.1908
2022-02-08,67.1908
2022-02-09,67.1908
2022-02-10,67.1908
2022-02-11,67.1908
2022-02-12,67.1908
2022-02-13,67.1908
2022-02-14,67.1908
2022-02-15,67.1908
2022-02-16,67.1908
2022-02-17,67.1908
2022-02-18,67.1908
2022-02-19,67.1908
2022-02-20,67.1908
2022-02-21,67.1908
2022-02-22,67.1908
2022-02-23,67.1908
2022-02-24,67.1908
2022-02-25,67.1908
2022-02-26,67.1908
2022-02-27,67.1908
2022-02-28,67.1908
2022-03-01,67.1908
2022-03-02,67.1908
2022-03-03,67.1908
2022-03-04,67.1908
2022-03-05,67.1908
2022-03-06,67.1908
2022-03-07,67.1908
2022-03-08,67.1908
2022-03-09,67.1908
2022-03-10,67.1908
2022-03-11,67.1908
2022-03-12,67.1908
2022-03-13,67.1908
2022-03-14,67.1908
2022-03-15,67.1908
2022-03-16,67.1908
2022-03-17,67.1908
2022-03-18,67.1908
2022-03-19,67.1908
2022-03-20,67.1908
2022-03-21,67.1908
2022-03-22,67.1908
2022-03-23,67.1908
2022-03-24,67.1908
2022-03-25,67.1908
2022-03-26,67.1908
2022-03-27,67.1908
2022-03-28,67.1908
2022-03-29,67.1908
2022-03-30,67.1908
2022-03-31,60.1813
2022-04-01,60.1813
2022-04-02,60.1813
2022-04-03,60.1813
2022-04-04,60.1813
2022-04-05,60.1813
2022-04-06,60.1813
2022-04-07,60.1813
2022-04-08,60.1813
2022-04-09,60.1813
2022-04-10,60.1813
2022-04-11,60.1813
2022-04-12,60.1813
2022-04-13,60.1813
2022-04-14,60.1813
2022-04-15,60.1813
2022-04-16,60.1813
2022-04-17,60.1813
2022-04-18,60.1813
2022-04-19,60.1813
2022-04-20,60.1813
2022-04-21,60.1813
2022-04-22,60.1813
2022-04-23,60.1813
2022-04-24,60.1813
2022-04-25,60.1813
2022-04-26,60.1813
2022-04-27,60.1813
2022-04-28,60.1813
2022-04-29,60.1813
2022-04-30,60.1813
2022-05-01,60.1813
2022-05-02,60.1813
2022-05-03,60.1813
2022-05-04,60.1813
2022-05-05,60.1813
2022-05-06,60.1813
2022-05-07,60.1813
2022-05-08,60.1813
2022-05-09,60.1813
2022-05-10,60.1813
2022-05-11,60.1813
2022-05-12,60.1813
2022-05-13,60.1813
2022-05-14,60.1813
2022-05-15,60.1813
2022-05-16,60.1813
2022-05-17,60.1813
2022-05-18,60.1813
2022-05-19,60.1813
2022-05-20,60.1813
2022-05-21,60.1813
2022-05-22,60.1813
2022-05-23,60.1813
2022-05-24,60.1813
2022-05-25,60.1813
2022-05-26,60.1813
2022-05-27,60.1813
2022-05-28,60.1813
2022-05-29,60.1813
2022-05-30,60.1813
2022-05-31,60.1813
2022-06-01,60.1813
2022-06-02,60.1813
2022-06-03,60.1813
2022-06-04,60.1813
2022-06-05,60.1813
2022-06-06,60.1813
2022-06-07,60.1813
2022-06-08,60.1813
2022-06-09,60.1813
2022-06-10,60.1813
2022-06-11,60.1813
2022-06-12,60.1813
2022-06-13,60.1813
2022-06-14,60.1813
2022-06-15,60.1813
2022-06-16,60.1813
2022-06-17,60.1813
2022-06-18,60.1813
2022-06-19,60.1813
2022-06-20,60.1813
2022-06-21,60.1813
2022-06-22,60.1813
2022-06-23,60.1813
2022-06-24,60.1813
2022-06-25,60.1813
2022-06-26,60.1813
2022-06-27,60.1813
2022-06-28,60.1813
2022-06-29,60.1813
2022-06-30,53.5671
2022-07-01,53.5671
2022-07-02,53.5671
2022-07-03,53.5671
2022-07-04,53.5671
2022-07-05,53.5671
2022-07-06,53.5671
2022-07-07,53.5671
2022-07-08,53.5671
2022-07-09,53.5671
2022-07-10,53.5671
2022-07-11,53.5671
2022-07-12,53.5671
2022-07-13,53.5671
2022-07-14,53.5671
2022-07-15,53.5671
2022-07-16,53.5671
2022-07-17,53.5671
2022-07-18,53.5671
2022-07-19,53.5671
2022-07-20,53.5671
2022-07-21,53.5671
2022-07-22,53.5671
2022-07-23,53.5671
2022-07-24,53.5671
2022-07-25,53.5671
2022-07-26,53.5671
2022-07-27,53.5671
2022-07-28,53.5671
2022-07-29,53.5671
2022-07-30,53.5671
2022-07-31,53.5671
2022-08-01,53.5671
2022-08-02,53.5671
2022-08-03,53.5671
2022-08-04,53.5671
2022-08-05,53.5671
2022-08-06,53.5671
2022-08-07,53.5671
2022-08-08,53.5671
2022-08-09,53.5671
2022-08-10,53.5671
2022-08-11,53.5671
2022-08-12,53.5671
2022-08-13,53.5671
2022-08-14,53.5671
2022-08-15,53.5671
2022-08-16,53.5671
2022-08-17,53.5671
2022-08-18,53.5671
2022-08-19,53.5671
2022-08-20,53.5671
2022-08-21,53.5671
2022-08-22,53.5671
2022-08-23,53.5671
2022-08-24,53.5671
2022-08-25,53.5671
2022-08-26,53.5671
2022-08-27,53.5671
2022-08-28,53.5671
2022-08-29,53.5671
2022-08-30,53.5671
2022-08-31,53.5671
2022-09-01,53.5671
2022-09-02,53.5671
2022-09-03,53.5671
2022-09-04,53.5671
2022-09-05,53.5671
2022-09-06,53.5671
2022-09-07,53.5671
2022-09-08,53.5671
2022-09-09,53.5671
2022-09-10,53.5671
2022-09-11,53.5671
2022-09-12,53.5671
2022-09-13,53.5671
2022-09-14,53.5671
2022-09-15,53.5671
2022-09-16,53.5671
2022-09-17,53.5671
2022-09-18,53.5671
2022-09-19,53.5671
2022-09-20,53.5671
2022-09-21,53.5671
2022-09-22,53.5671
2022-09-23,53.5671
2022-09-24,53.5671
2022-09-25,53.5671
2022-09-26,53.5671
2022-09-27,53.5671
2022-09-28,53.5671
2022-09-29,53.5671
2022-09-30,49.9438
2022-10-01,49.9438
2022-10-02,49.9438
2022-10-03,49.9438
2022-10-04,49.9438
2022-10-05,49.9438
2022-10-06,49.9438
2022-10-07,49.9438
2022-10-08,49.9438
2022-10-09,49.9438
2022-10-10,49.9438
2022-10-11,49.9438
2022-10-12,49.9438
2022-10-13,49.9438
2022-10-14,49.9438
2022-10-15,49.9438
2022-10-16,49.9438
2022-10-17,49.9438
2022-10-18,49.9438
2022-10-19,49.9438
2022-10-20,49.9438
2022-10-21,49.9438
2022-10-22,49.9438
2022-10-23,49.9438
2022-10-24,49.9438
2022-10-25,49.9438
2022-10-26,49.9438
2022-10-27,49.9438
2022-10-28,49.9438
2022-10-29,49.9438
2022-10-30,49.9438
2022-10-31,49.9438
2022-11-01,49.9438
2022-11-02,49.9438
2022-11-03,49.9438
2022-11-04,49.9438
2022-11-05,49.9438
2022-11-06,49.9438
2022-11-07,49.9438
2022-11-08,49.9438
2022-11-09,49.9438
2022-11-10,49.9438
2022-11-11,49.9438
2022-11-12,49.9438
2022-11-13,49.9438
2022-11-14,49.9438
2022-11-15,49.9438
2022-11-16,49.9438
2022-11-17,49.9438
2022-11-18,49.9438
