,NPI CN Equity
2022-06-12,14.7342
2022-06-13,14.7342
2022-06-14,14.7342
2022-06-15,14.7342
2022-06-16,14.7342
2022-06-17,14.7342
2022-06-18,14.7342
2022-06-19,14.7342
2022-06-20,14.7342
2022-06-21,14.7342
2022-06-22,14.7342
2022-06-23,14.7342
2022-06-24,14.7342
2022-06-25,14.7342
2022-06-26,14.7342
2022-06-27,14.7342
2022-06-28,14.7342
2022-06-29,14.7342
2022-06-30,20.4335
2022-07-01,20.4335
2022-07-02,20.4335
2022-07-03,20.4335
2022-07-04,20.4335
2022-07-05,20.4335
2022-07-06,20.4335
2022-07-07,20.4335
2022-07-08,20.4335
2022-07-09,20.4335
2022-07-10,20.4335
2022-07-11,20.4335
2022-07-12,20.4335
2022-07-13,20.4335
2022-07-14,20.4335
2022-07-15,20.4335
2022-07-16,20.4335
2022-07-17,20.4335
2022-07-18,20.4335
2022-07-19,20.4335
2022-07-20,20.4335
2022-07-21,20.4335
2022-07-22,20.4335
2022-07-23,20.4335
2022-07-24,20.4335
2022-07-25,20.4335
2022-07-26,20.4335
2022-07-27,20.4335
2022-07-28,20.4335
2022-07-29,20.4335
2022-07-30,20.4335
2022-07-31,20.4335
2022-08-01,20.4335
2022-08-02,20.4335
2022-08-03,20.4335
2022-08-04,20.4335
2022-08-05,20.4335
2022-08-06,20.4335
2022-08-07,20.4335
2022-08-08,20.4335
2022-08-09,20.4335
2022-08-10,20.4335
2022-08-11,20.4335
2022-08-12,20.4335
2022-08-13,20.4335
2022-08-14,20.4335
2022-08-15,20.4335
2022-08-16,20.4335
2022-08-17,20.4335
2022-08-18,20.4335
2022-08-19,20.4335
2022-08-20,20.4335
2022-08-21,20.4335
2022-08-22,20.4335
2022-08-23,20.4335
2022-08-24,20.4335
2022-08-25,20.4335
2022-08-26,20.4335
2022-08-27,20.4335
2022-08-28,20.4335
2022-08-29,20.4335
2022-08-30,20.4335
2022-08-31,20.4335
2022-09-01,20.4335
2022-09-02,20.4335
2022-09-03,20.4335
2022-09-04,20.4335
2022-09-05,20.4335
2022-09-06,20.4335
2022-09-07,20.4335
2022-09-08,20.4335
2022-09-09,20.4335
2022-09-10,20.4335
2022-09-11,20.4335
2022-09-12,20.4335
2022-09-13,20.4335
2022-09-14,20.4335
2022-09-15,20.4335
2022-09-16,20.4335
2022-09-17,20.4335
2022-09-18,20.4335
2022-09-19,20.4335
2022-09-20,20.4335
2022-09-21,20.4335
2022-09-22,20.4335
2022-09-23,20.4335
2022-09-24,20.4335
2022-09-25,20.4335
2022-09-26,20.4335
2022-09-27,20.4335
2022-09-28,20.4335
2022-09-29,20.4335
2022-09-30,21.8118
2022-10-01,21.8118
2022-10-02,21.8118
2022-10-03,21.8118
2022-10-04,21.8118
2022-10-05,21.8118
2022-10-06,21.8118
2022-10-07,21.8118
2022-10-08,21.8118
2022-10-09,21.8118
2022-10-10,21.8118
2022-10-11,21.8118
2022-10-12,21.8118
2022-10-13,21.8118
2022-10-14,21.8118
2022-10-15,21.8118
2022-10-16,21.8118
2022-10-17,21.8118
2022-10-18,21.8118
2022-10-19,21.8118
2022-10-20,21.8118
2022-10-21,21.8118
2022-10-22,21.8118
2022-10-23,21.8118
2022-10-24,21.8118
2022-10-25,21.8118
2022-10-26,21.8118
2022-10-27,21.8118
2022-10-28,21.8118
2022-10-29,21.8118
2022-10-30,21.8118
2022-10-31,21.8118
2022-11-01,21.8118
2022-11-02,21.8118
2022-11-03,21.8118
2022-11-04,21.8118
2022-11-05,21.8118
2022-11-06,21.8118
2022-11-07,21.8118
2022-11-08,21.8118
2022-11-09,21.8118
2022-11-10,21.8118
2022-11-11,21.8118
2022-11-12,21.8118
2022-11-13,21.8118
2022-11-14,21.8118
2022-11-15,21.8118
2022-11-16,21.8118
2022-11-17,21.8118
2022-11-18,21.8118
2022-11-19,21.8118
2022-11-20,21.8118
2022-11-21,21.8118
2022-11-22,21.8118
2022-11-23,21.8118
2022-11-24,21.8118
2022-11-25,21.8118
2022-11-26,21.8118
2022-11-27,21.8118
2022-11-28,21.8118
2022-11-29,21.8118
2022-11-30,21.8118
2022-12-01,21.8118
2022-12-02,21.8118
2022-12-03,21.8118
2022-12-04,21.8118
2022-12-05,21.8118
2022-12-06,21.8118
2022-12-07,21.8118
2022-12-08,21.8118
2022-12-09,21.8118
2022-12-10,21.8118
2022-12-11,21.8118
2022-12-12,21.8118
2022-12-13,21.8118
2022-12-14,21.8118
2022-12-15,21.8118
2022-12-16,21.8118
2022-12-17,21.8118
2022-12-18,21.8118
2022-12-19,21.8118
2022-12-20,21.8118
2022-12-21,21.8118
2022-12-22,21.8118
2022-12-23,21.8118
2022-12-24,21.8118
2022-12-25,21.8118
2022-12-26,21.8118
2022-12-27,21.8118
2022-12-28,21.8118
2022-12-29,21.8118
2022-12-30,21.8118
2022-12-31,24.2209
2023-01-01,24.2209
2023-01-02,24.2209
2023-01-03,24.2209
2023-01-04,24.2209
2023-01-05,24.2209
2023-01-06,24.2209
2023-01-07,24.2209
2023-01-08,24.2209
2023-01-09,24.2209
2023-01-10,24.2209
2023-01-11,24.2209
2023-01-12,24.2209
2023-01-13,24.2209
2023-01-14,24.2209
2023-01-15,24.2209
2023-01-16,24.2209
2023-01-17,24.2209
2023-01-18,24.2209
2023-01-19,24.2209
2023-01-20,24.2209
2023-01-21,24.2209
2023-01-22,24.2209
2023-01-23,24.2209
2023-01-24,24.2209
2023-01-25,24.2209
2023-01-26,24.2209
2023-01-27,24.2209
2023-01-28,24.2209
2023-01-29,24.2209
2023-01-30,24.2209
2023-01-31,24.2209
2023-02-01,24.2209
2023-02-02,24.2209
2023-02-03,24.2209
2023-02-04,24.2209
2023-02-05,24.2209
2023-02-06,24.2209
2023-02-07,24.2209
2023-02-08,24.2209
2023-02-09,24.2209
2023-02-10,24.2209
2023-02-11,24.2209
2023-02-12,24.2209
2023-02-13,24.2209
2023-02-14,24.2209
2023-02-15,24.2209
2023-02-16,24.2209
2023-02-17,24.2209
2023-02-18,24.2209
2023-02-19,24.2209
2023-02-20,24.2209
2023-02-21,24.2209
2023-02-22,24.2209
2023-02-23,24.2209
2023-02-24,24.2209
2023-02-25,24.2209
2023-02-26,24.2209
2023-02-27,24.2209
2023-02-28,24.2209
2023-03-01,24.2209
2023-03-02,24.2209
2023-03-03,24.2209
2023-03-04,24.2209
2023-03-05,24.2209
2023-03-06,24.2209
2023-03-07,24.2209
2023-03-08,24.2209
2023-03-09,24.2209
2023-03-10,24.2209
2023-03-11,24.2209
2023-03-12,24.2209
2023-03-13,24.2209
2023-03-14,24.2209
2023-03-15,24.2209
2023-03-16,24.2209
2023-03-17,24.2209
2023-03-18,24.2209
2023-03-19,24.2209
2023-03-20,24.2209
2023-03-21,24.2209
2023-03-22,24.2209
2023-03-23,24.2209
2023-03-24,24.2209
2023-03-25,24.2209
2023-03-26,24.2209
2023-03-27,24.2209
2023-03-28,24.2209
2023-03-29,24.2209
2023-03-30,24.2209
2023-03-31,18.1372
2023-04-01,18.1372
2023-04-02,18.1372
2023-04-03,18.1372
2023-04-04,18.1372
2023-04-05,18.1372
2023-04-06,18.1372
2023-04-07,18.1372
2023-04-08,18.1372
2023-04-09,18.1372
2023-04-10,18.1372
2023-04-11,18.1372
2023-04-12,18.1372
2023-04-13,18.1372
2023-04-14,18.1372
2023-04-15,18.1372
2023-04-16,18.1372
2023-04-17,18.1372
2023-04-18,18.1372
2023-04-19,18.1372
2023-04-20,18.1372
2023-04-21,18.1372
2023-04-22,18.1372
2023-04-23,18.1372
2023-04-24,18.1372
2023-04-25,18.1372
2023-04-26,18.1372
2023-04-27,18.1372
2023-04-28,18.1372
2023-04-29,18.1372
2023-04-30,18.1372
2023-05-01,18.1372
2023-05-02,18.1372
2023-05-03,18.1372
2023-05-04,18.1372
2023-05-05,18.1372
2023-05-06,18.1372
2023-05-07,18.1372
2023-05-08,18.1372
2023-05-09,18.1372
2023-05-10,18.1372
2023-05-11,18.1372
2023-05-12,18.1372
2023-05-13,18.1372
2023-05-14,18.1372
2023-05-15,18.1372
2023-05-16,18.1372
2023-05-17,18.1372
2023-05-18,18.1372
2023-05-19,18.1372
2023-05-20,18.1372
2023-05-21,18.1372
2023-05-22,18.1372
2023-05-23,18.1372
2023-05-24,18.1372
2023-05-25,18.1372
2023-05-26,18.1372
2023-05-27,18.1372
2023-05-28,18.1372
2023-05-29,18.1372
2023-05-30,18.1372
2023-05-31,18.1372
2023-06-01,18.1372
2023-06-02,18.1372
2023-06-03,18.1372
2023-06-04,18.1372
2023-06-05,18.1372
2023-06-06,18.1372
2023-06-07,18.1372
2023-06-08,18.1372
2023-06-09,18.1372
2023-06-10,18.1372
2023-06-11,18.1372
2023-06-12,18.1372
2023-06-13,18.1372
2023-06-14,18.1372
2023-06-15,18.1372
2023-06-16,18.1372
2023-06-17,18.1372
2023-06-18,18.1372
2023-06-19,18.1372
2023-06-20,18.1372
2023-06-21,18.1372
2023-06-22,18.1372
2023-06-23,18.1372
2023-06-24,18.1372
2023-06-25,18.1372
2023-06-26,18.1372
2023-06-27,18.1372
2023-06-28,18.1372
2023-06-29,18.1372
2023-06-30,11.2482
2023-07-01,11.2482
2023-07-02,11.2482
2023-07-03,11.2482
2023-07-04,11.2482
2023-07-05,11.2482
2023-07-06,11.2482
2023-07-07,11.2482
2023-07-08,11.2482
2023-07-09,11.2482
2023-07-10,11.2482
2023-07-11,11.2482
2023-07-12,11.2482
2023-07-13,11.2482
2023-07-14,11.2482
2023-07-15,11.2482
2023-07-16,11.2482
2023-07-17,11.2482
2023-07-18,11.2482
2023-07-19,11.2482
2023-07-20,11.2482
2023-07-21,11.2482
2023-07-22,11.2482
2023-07-23,11.2482
2023-07-24,11.2482
2023-07-25,11.2482
2023-07-26,11.2482
2023-07-27,11.2482
2023-07-28,11.2482
2023-07-29,11.2482
2023-07-30,11.2482
2023-07-31,11.2482
2023-08-01,11.2482
2023-08-02,11.2482
2023-08-03,11.2482
2023-08-04,11.2482
2023-08-05,11.2482
2023-08-06,11.2482
2023-08-07,11.2482
2023-08-08,11.2482
2023-08-09,11.2482
2023-08-10,11.2482
2023-08-11,11.2482
2023-08-12,11.2482
2023-08-13,11.2482
2023-08-14,11.2482
2023-08-15,11.2482
2023-08-16,11.2482
2023-08-17,11.2482
2023-08-18,11.2482
2023-08-19,11.2482
2023-08-20,11.2482
2023-08-21,11.2482
2023-08-22,11.2482
2023-08-23,11.2482
2023-08-24,11.2482
2023-08-25,11.2482
2023-08-26,11.2482
2023-08-27,11.2482
2023-08-28,11.2482
2023-08-29,11.2482
2023-08-30,11.2482
2023-08-31,11.2482
2023-09-01,11.2482
2023-09-02,11.2482
2023-09-03,11.2482
2023-09-04,11.2482
2023-09-05,11.2482
2023-09-06,11.2482
2023-09-07,11.2482
2023-09-08,11.2482
2023-09-09,11.2482
2023-09-10,11.2482
2023-09-11,11.2482
2023-09-12,11.2482
2023-09-13,11.2482
2023-09-14,11.2482
2023-09-15,11.2482
2023-09-16,11.2482
2023-09-17,11.2482
2023-09-18,11.2482
2023-09-19,11.2482
2023-09-20,11.2482
2023-09-21,11.2482
2023-09-22,11.2482
2023-09-23,11.2482
2023-09-24,11.2482
2023-09-25,11.2482
2023-09-26,11.2482
2023-09-27,11.2482
2023-09-28,11.2482
2023-09-29,11.2482
2023-09-30,9.4053
2023-10-01,9.4053
2023-10-02,9.4053
2023-10-03,9.4053
2023-10-04,9.4053
2023-10-05,9.4053
2023-10-06,9.4053
2023-10-07,9.4053
2023-10-08,9.4053
2023-10-09,9.4053
2023-10-10,9.4053
2023-10-11,9.4053
2023-10-12,9.4053
2023-10-13,9.4053
2023-10-14,9.4053
2023-10-15,9.4053
2023-10-16,9.4053
2023-10-17,9.4053
2023-10-18,9.4053
2023-10-19,9.4053
2023-10-20,9.4053
2023-10-21,9.4053
2023-10-22,9.4053
2023-10-23,9.4053
2023-10-24,9.4053
2023-10-25,9.4053
2023-10-26,9.4053
2023-10-27,9.4053
2023-10-28,9.4053
2023-10-29,9.4053
2023-10-30,9.4053
2023-10-31,9.4053
2023-11-01,9.4053
2023-11-02,9.4053
2023-11-03,9.4053
2023-11-04,9.4053
2023-11-05,9.4053
2023-11-06,9.4053
2023-11-07,9.4053
2023-11-08,9.4053
2023-11-09,9.4053
2023-11-10,9.4053
2023-11-11,9.4053
2023-11-12,9.4053
2023-11-13,9.4053
2023-11-14,9.4053
2023-11-15,9.4053
2023-11-16,9.4053
2023-11-17,9.4053
2023-11-18,9.4053
2023-11-19,9.4053
2023-11-20,9.4053
2023-11-21,9.4053
2023-11-22,9.4053
2023-11-23,9.4053
2023-11-24,9.4053
2023-11-25,9.4053
2023-11-26,9.4053
2023-11-27,9.4053
2023-11-28,9.4053
2023-11-29,9.4053
2023-11-30,9.4053
2023-12-01,9.4053
2023-12-02,9.4053
2023-12-03,9.4053
2023-12-04,9.4053
2023-12-05,9.4053
2023-12-06,9.4053
2023-12-07,9.4053
2023-12-08,9.4053
2023-12-09,9.4053
2023-12-10,9.4053
2023-12-11,9.4053
2023-12-12,9.4053
2023-12-13,9.4053
2023-12-14,9.4053
2023-12-15,9.4053
2023-12-16,9.4053
2023-12-17,9.4053
2023-12-18,9.4053
2023-12-19,9.4053
2023-12-20,9.4053
2023-12-21,9.4053
2023-12-22,9.4053
2023-12-23,9.4053
2023-12-24,9.4053
2023-12-25,9.4053
2023-12-26,9.4053
2023-12-27,9.4053
2023-12-28,9.4053
2023-12-29,9.4053
2023-12-30,9.4053
2023-12-31,-4.3756
2024-01-01,-4.3756
2024-01-02,-4.3756
2024-01-03,-4.3756
2024-01-04,-4.3756
2024-01-05,-4.3756
2024-01-06,-4.3756
2024-01-07,-4.3756
2024-01-08,-4.3756
2024-01-09,-4.3756
2024-01-10,-4.3756
2024-01-11,-4.3756
2024-01-12,-4.3756
2024-01-13,-4.3756
2024-01-14,-4.3756
2024-01-15,-4.3756
2024-01-16,-4.3756
2024-01-17,-4.3756
2024-01-18,-4.3756
2024-01-19,-4.3756
2024-01-20,-4.3756
2024-01-21,-4.3756
2024-01-22,-4.3756
2024-01-23,-4.3756
2024-01-24,-4.3756
2024-01-25,-4.3756
2024-01-26,-4.3756
2024-01-27,-4.3756
2024-01-28,-4.3756
2024-01-29,-4.3756
2024-01-30,-4.3756
2024-01-31,-4.3756
2024-02-01,-4.3756
2024-02-02,-4.3756
2024-02-03,-4.3756
2024-02-04,-4.3756
2024-02-05,-4.3756
2024-02-06,-4.3756
2024-02-07,-4.3756
2024-02-08,-4.3756
2024-02-09,-4.3756
2024-02-10,-4.3756
2024-02-11,-4.3756
2024-02-12,-4.3756
2024-02-13,-4.3756
2024-02-14,-4.3756
2024-02-15,-4.3756
2024-02-16,-4.3756
2024-02-17,-4.3756
2024-02-18,-4.3756
2024-02-19,-4.3756
2024-02-20,-4.3756
2024-02-21,-4.3756
2024-02-22,-4.3756
2024-02-23,-4.3756
2024-02-24,-4.3756
2024-02-25,-4.3756
2024-02-26,-4.3756
2024-02-27,-4.3756
2024-02-28,-4.3756
2024-02-29,-4.3756
2024-03-01,-4.3756
2024-03-02,-4.3756
2024-03-03,-4.3756
2024-03-04,-4.3756
2024-03-05,-4.3756
2024-03-06,-4.3756
2024-03-07,-4.3756
2024-03-08,-4.3756
2024-03-09,-4.3756
2024-03-10,-4.3756
2024-03-11,-4.3756
2024-03-12,-4.3756
2024-03-13,-4.3756
2024-03-14,-4.3756
2024-03-15,-4.3756
2024-03-16,-4.3756
2024-03-17,-4.3756
2024-03-18,-4.3756
2024-03-19,-4.3756
2024-03-20,-4.3756
2024-03-21,-4.3756
