,SIM DC Equity
2022-12-27,29.9179
2022-12-28,29.9179
2022-12-29,29.9179
2022-12-30,29.9179
2022-12-31,28.4125
2023-01-01,28.4125
2023-01-02,28.4125
2023-01-03,28.4125
2023-01-04,28.4125
2023-01-05,28.4125
2023-01-06,28.4125
2023-01-07,28.4125
2023-01-08,28.4125
2023-01-09,28.4125
2023-01-10,28.4125
2023-01-11,28.4125
2023-01-12,28.4125
2023-01-13,28.4125
2023-01-14,28.4125
2023-01-15,28.4125
2023-01-16,28.4125
2023-01-17,28.4125
2023-01-18,28.4125
2023-01-19,28.4125
2023-01-20,28.4125
2023-01-21,28.4125
2023-01-22,28.4125
2023-01-23,28.4125
2023-01-24,28.4125
2023-01-25,28.4125
2023-01-26,28.4125
2023-01-27,28.4125
2023-01-28,28.4125
2023-01-29,28.4125
2023-01-30,28.4125
2023-01-31,28.4125
2023-02-01,28.4125
2023-02-02,28.4125
2023-02-03,28.4125
2023-02-04,28.4125
2023-02-05,28.4125
2023-02-06,28.4125
2023-02-07,28.4125
2023-02-08,28.4125
2023-02-09,28.4125
2023-02-10,28.4125
2023-02-11,28.4125
2023-02-12,28.4125
2023-02-13,28.4125
2023-02-14,28.4125
2023-02-15,28.4125
2023-02-16,28.4125
2023-02-17,28.4125
2023-02-18,28.4125
2023-02-19,28.4125
2023-02-20,28.4125
2023-02-21,28.4125
2023-02-22,28.4125
2023-02-23,28.4125
2023-02-24,28.4125
2023-02-25,28.4125
2023-02-26,28.4125
2023-02-27,28.4125
2023-02-28,28.4125
2023-03-01,28.4125
2023-03-02,28.4125
2023-03-03,28.4125
2023-03-04,28.4125
2023-03-05,28.4125
2023-03-06,28.4125
2023-03-07,28.4125
2023-03-08,28.4125
2023-03-09,28.4125
2023-03-10,28.4125
2023-03-11,28.4125
2023-03-12,28.4125
2023-03-13,28.4125
2023-03-14,28.4125
2023-03-15,28.4125
2023-03-16,28.4125
2023-03-17,28.4125
2023-03-18,28.4125
2023-03-19,28.4125
2023-03-20,28.4125
2023-03-21,28.4125
2023-03-22,28.4125
2023-03-23,28.4125
2023-03-24,28.4125
2023-03-25,28.4125
2023-03-26,28.4125
2023-03-27,28.4125
2023-03-28,28.4125
2023-03-29,28.4125
2023-03-30,28.4125
2023-03-31,31.264
2023-04-01,31.264
2023-04-02,31.264
2023-04-03,31.264
2023-04-04,31.264
2023-04-05,31.264
2023-04-06,31.264
2023-04-07,31.264
2023-04-08,31.264
2023-04-09,31.264
2023-04-10,31.264
2023-04-11,31.264
2023-04-12,31.264
2023-04-13,31.264
2023-04-14,31.264
2023-04-15,31.264
2023-04-16,31.264
2023-04-17,31.264
2023-04-18,31.264
2023-04-19,31.264
2023-04-20,31.264
2023-04-21,31.264
2023-04-22,31.264
2023-04-23,31.264
2023-04-24,31.264
2023-04-25,31.264
2023-04-26,31.264
2023-04-27,31.264
2023-04-28,31.264
2023-04-29,31.264
2023-04-30,31.264
2023-05-01,31.264
2023-05-02,31.264
2023-05-03,31.264
2023-05-04,31.264
2023-05-05,31.264
2023-05-06,31.264
2023-05-07,31.264
2023-05-08,31.264
2023-05-09,31.264
2023-05-10,31.264
2023-05-11,31.264
2023-05-12,31.264
2023-05-13,31.264
2023-05-14,31.264
2023-05-15,31.264
2023-05-16,31.264
2023-05-17,31.264
2023-05-18,31.264
2023-05-19,31.264
2023-05-20,31.264
2023-05-21,31.264
2023-05-22,31.264
2023-05-23,31.264
2023-05-24,31.264
2023-05-25,31.264
2023-05-26,31.264
2023-05-27,31.264
2023-05-28,31.264
2023-05-29,31.264
2023-05-30,31.264
2023-05-31,31.264
2023-06-01,31.264
2023-06-02,31.264
2023-06-03,31.264
2023-06-04,31.264
2023-06-05,31.264
2023-06-06,31.264
2023-06-07,31.264
2023-06-08,31.264
2023-06-09,31.264
2023-06-10,31.264
2023-06-11,31.264
2023-06-12,31.264
2023-06-13,31.264
2023-06-14,31.264
2023-06-15,31.264
2023-06-16,31.264
2023-06-17,31.264
2023-06-18,31.264
2023-06-19,31.264
2023-06-20,31.264
2023-06-21,31.264
2023-06-22,31.264
2023-06-23,31.264
2023-06-24,31.264
2023-06-25,31.264
2023-06-26,31.264
2023-06-27,31.264
2023-06-28,31.264
2023-06-29,31.264
2023-06-30,30.6992
2023-07-01,30.6992
2023-07-02,30.6992
2023-07-03,30.6992
2023-07-04,30.6992
2023-07-05,30.6992
2023-07-06,30.6992
2023-07-07,30.6992
2023-07-08,30.6992
2023-07-09,30.6992
2023-07-10,30.6992
2023-07-11,30.6992
2023-07-12,30.6992
2023-07-13,30.6992
2023-07-14,30.6992
2023-07-15,30.6992
2023-07-16,30.6992
2023-07-17,30.6992
2023-07-18,30.6992
2023-07-19,30.6992
2023-07-20,30.6992
2023-07-21,30.6992
2023-07-22,30.6992
2023-07-23,30.6992
2023-07-24,30.6992
2023-07-25,30.6992
2023-07-26,30.6992
2023-07-27,30.6992
2023-07-28,30.6992
2023-07-29,30.6992
2023-07-30,30.6992
2023-07-31,30.6992
2023-08-01,30.6992
2023-08-02,30.6992
2023-08-03,30.6992
2023-08-04,30.6992
2023-08-05,30.6992
2023-08-06,30.6992
2023-08-07,30.6992
2023-08-08,30.6992
2023-08-09,30.6992
2023-08-10,30.6992
2023-08-11,30.6992
2023-08-12,30.6992
2023-08-13,30.6992
2023-08-14,30.6992
2023-08-15,30.6992
2023-08-16,30.6992
2023-08-17,30.6992
2023-08-18,30.6992
2023-08-19,30.6992
2023-08-20,30.6992
2023-08-21,30.6992
2023-08-22,30.6992
2023-08-23,30.6992
2023-08-24,30.6992
2023-08-25,30.6992
2023-08-26,30.6992
2023-08-27,30.6992
2023-08-28,30.6992
2023-08-29,30.6992
2023-08-30,30.6992
2023-08-31,30.6992
2023-09-01,30.6992
2023-09-02,30.6992
2023-09-03,30.6992
2023-09-04,30.6992
2023-09-05,30.6992
2023-09-06,30.6992
2023-09-07,30.6992
2023-09-08,30.6992
2023-09-09,30.6992
2023-09-10,30.6992
2023-09-11,30.6992
2023-09-12,30.6992
2023-09-13,30.6992
2023-09-14,30.6992
2023-09-15,30.6992
2023-09-16,30.6992
2023-09-17,30.6992
2023-09-18,30.6992
2023-09-19,30.6992
2023-09-20,30.6992
2023-09-21,30.6992
2023-09-22,30.6992
2023-09-23,30.6992
2023-09-24,30.6992
2023-09-25,30.6992
2023-09-26,30.6992
2023-09-27,30.6992
2023-09-28,30.6992
2023-09-29,30.6992
2023-09-30,30.6992
2023-10-01,30.6992
2023-10-02,30.6992
2023-10-03,30.6992
2023-10-04,30.6992
2023-10-05,30.6992
2023-10-06,30.6992
2023-10-07,30.6992
2023-10-08,30.6992
2023-10-09,30.6992
2023-10-10,30.6992
2023-10-11,30.6992
2023-10-12,30.6992
2023-10-13,30.6992
2023-10-14,30.6992
2023-10-15,30.6992
2023-10-16,30.6992
2023-10-17,30.6992
2023-10-18,30.6992
2023-10-19,30.6992
2023-10-20,30.6992
2023-10-21,30.6992
2023-10-22,30.6992
2023-10-23,30.6992
2023-10-24,30.6992
2023-10-25,30.6992
2023-10-26,30.6992
2023-10-27,30.6992
2023-10-28,30.6992
2023-10-29,30.6992
2023-10-30,30.6992
2023-10-31,30.6992
2023-11-01,30.6992
2023-11-02,30.6992
2023-11-03,30.6992
2023-11-04,30.6992
2023-11-05,30.6992
2023-11-06,30.6992
2023-11-07,30.6992
2023-11-08,30.6992
2023-11-09,30.6992
2023-11-10,30.6992
2023-11-11,30.6992
2023-11-12,30.6992
2023-11-13,30.6992
2023-11-14,30.6992
2023-11-15,30.6992
2023-11-16,30.6992
2023-11-17,30.6992
2023-11-18,30.6992
2023-11-19,30.6992
2023-11-20,30.6992
2023-11-21,30.6992
2023-11-22,30.6992
2023-11-23,30.6992
2023-11-24,30.6992
2023-11-25,30.6992
2023-11-26,30.6992
2023-11-27,30.6992
2023-11-28,30.6992
2023-11-29,30.6992
2023-11-30,30.6992
2023-12-01,30.6992
2023-12-02,30.6992
2023-12-03,30.6992
2023-12-04,30.6992
2023-12-05,30.6992
2023-12-06,30.6992
2023-12-07,30.6992
2023-12-08,30.6992
2023-12-09,30.6992
2023-12-10,30.6992
2023-12-11,30.6992
2023-12-12,30.6992
2023-12-13,30.6992
2023-12-14,30.6992
2023-12-15,30.6992
2023-12-16,30.6992
2023-12-17,30.6992
2023-12-18,30.6992
2023-12-19,30.6992
2023-12-20,30.6992
2023-12-21,30.6992
2023-12-22,30.6992
2023-12-23,30.6992
2023-12-24,30.6992
2023-12-25,30.6992
2023-12-26,30.6992
2023-12-27,30.6992
2023-12-28,30.6992
2023-12-29,30.6992
2023-12-30,30.6992
2023-12-31,30.6992
2024-01-01,30.6992
2024-01-02,30.6992
2024-01-03,30.6992
2024-01-04,30.6992
2024-01-05,30.6992
2024-01-06,30.6992
2024-01-07,30.6992
2024-01-08,30.6992
2024-01-09,30.6992
2024-01-10,30.6992
2024-01-11,30.6992
2024-01-12,30.6992
2024-01-13,30.6992
2024-01-14,30.6992
2024-01-15,30.6992
2024-01-16,30.6992
2024-01-17,30.6992
2024-01-18,30.6992
2024-01-19,30.6992
2024-01-20,30.6992
2024-01-21,30.6992
2024-01-22,30.6992
2024-01-23,30.6992
2024-01-24,30.6992
2024-01-25,30.6992
2024-01-26,30.6992
2024-01-27,30.6992
2024-01-28,30.6992
2024-01-29,30.6992
2024-01-30,30.6992
2024-01-31,30.6992
2024-02-01,30.6992
2024-02-02,30.6992
2024-02-03,30.6992
2024-02-04,30.6992
2024-02-05,30.6992
2024-02-06,30.6992
2024-02-07,30.6992
2024-02-08,30.6992
2024-02-09,30.6992
2024-02-10,30.6992
2024-02-11,30.6992
2024-02-12,30.6992
2024-02-13,30.6992
2024-02-14,30.6992
2024-02-15,30.6992
2024-02-16,30.6992
2024-02-17,30.6992
2024-02-18,30.6992
2024-02-19,30.6992
2024-02-20,30.6992
2024-02-21,30.6992
2024-02-22,30.6992
2024-02-23,30.6992
2024-02-24,30.6992
2024-02-25,30.6992
2024-02-26,30.6992
2024-02-27,30.6992
2024-02-28,30.6992
2024-02-29,30.6992
2024-03-01,30.6992
2024-03-02,30.6992
2024-03-03,30.6992
2024-03-04,30.6992
2024-03-05,30.6992
2024-03-06,30.6992
2024-03-07,30.6992
2024-03-08,30.6992
2024-03-09,30.6992
2024-03-10,30.6992
2024-03-11,30.6992
2024-03-12,30.6992
2024-03-13,30.6992
2024-03-14,30.6992
2024-03-15,30.6992
2024-03-16,30.6992
2024-03-17,30.6992
2024-03-18,30.6992
2024-03-19,30.6992
2024-03-20,30.6992
2024-03-21,30.6992
