,NOVOB DC Equity
2022-11-26,73.9887
2022-11-27,73.9887
2022-11-28,73.9887
2022-11-29,73.9887
2022-11-30,73.9887
2022-12-01,73.9887
2022-12-02,73.9887
2022-12-03,73.9887
2022-12-04,73.9887
2022-12-05,73.9887
2022-12-06,73.9887
2022-12-07,73.9887
2022-12-08,73.9887
2022-12-09,73.9887
2022-12-10,73.9887
2022-12-11,73.9887
2022-12-12,73.9887
2022-12-13,73.9887
2022-12-14,73.9887
2022-12-15,73.9887
2022-12-16,73.9887
2022-12-17,73.9887
2022-12-18,73.9887
2022-12-19,73.9887
2022-12-20,73.9887
2022-12-21,73.9887
2022-12-22,73.9887
2022-12-23,73.9887
2022-12-24,73.9887
2022-12-25,73.9887
2022-12-26,73.9887
2022-12-27,73.9887
2022-12-28,73.9887
2022-12-29,73.9887
2022-12-30,73.9887
2022-12-31,72.0019
2023-01-01,72.0019
2023-01-02,72.0019
2023-01-03,72.0019
2023-01-04,72.0019
2023-01-05,72.0019
2023-01-06,72.0019
2023-01-07,72.0019
2023-01-08,72.0019
2023-01-09,72.0019
2023-01-10,72.0019
2023-01-11,72.0019
2023-01-12,72.0019
2023-01-13,72.0019
2023-01-14,72.0019
2023-01-15,72.0019
2023-01-16,72.0019
2023-01-17,72.0019
2023-01-18,72.0019
2023-01-19,72.0019
2023-01-20,72.0019
2023-01-21,72.0019
2023-01-22,72.0019
2023-01-23,72.0019
2023-01-24,72.0019
2023-01-25,72.0019
2023-01-26,72.0019
2023-01-27,72.0019
2023-01-28,72.0019
2023-01-29,72.0019
2023-01-30,72.0019
2023-01-31,72.0019
2023-02-01,72.0019
2023-02-02,72.0019
2023-02-03,72.0019
2023-02-04,72.0019
2023-02-05,72.0019
2023-02-06,72.0019
2023-02-07,72.0019
2023-02-08,72.0019
2023-02-09,72.0019
2023-02-10,72.0019
2023-02-11,72.0019
2023-02-12,72.0019
2023-02-13,72.0019
2023-02-14,72.0019
2023-02-15,72.0019
2023-02-16,72.0019
2023-02-17,72.0019
2023-02-18,72.0019
2023-02-19,72.0019
2023-02-20,72.0019
2023-02-21,72.0019
2023-02-22,72.0019
2023-02-23,72.0019
2023-02-24,72.0019
2023-02-25,72.0019
2023-02-26,72.0019
2023-02-27,72.0019
2023-02-28,72.0019
2023-03-01,72.0019
2023-03-02,72.0019
2023-03-03,72.0019
2023-03-04,72.0019
2023-03-05,72.0019
2023-03-06,72.0019
2023-03-07,72.0019
2023-03-08,72.0019
2023-03-09,72.0019
2023-03-10,72.0019
2023-03-11,72.0019
2023-03-12,72.0019
2023-03-13,72.0019
2023-03-14,72.0019
2023-03-15,72.0019
2023-03-16,72.0019
2023-03-17,72.0019
2023-03-18,72.0019
2023-03-19,72.0019
2023-03-20,72.0019
2023-03-21,72.0019
2023-03-22,72.0019
2023-03-23,72.0019
2023-03-24,72.0019
2023-03-25,72.0019
2023-03-26,72.0019
2023-03-27,72.0019
2023-03-28,72.0019
2023-03-29,72.0019
2023-03-30,72.0019
2023-03-31,83.4959
2023-04-01,83.4959
2023-04-02,83.4959
2023-04-03,83.4959
2023-04-04,83.4959
2023-04-05,83.4959
2023-04-06,83.4959
2023-04-07,83.4959
2023-04-08,83.4959
2023-04-09,83.4959
2023-04-10,83.4959
2023-04-11,83.4959
2023-04-12,83.4959
2023-04-13,83.4959
2023-04-14,83.4959
2023-04-15,83.4959
2023-04-16,83.4959
2023-04-17,83.4959
2023-04-18,83.4959
2023-04-19,83.4959
2023-04-20,83.4959
2023-04-21,83.4959
2023-04-22,83.4959
2023-04-23,83.4959
2023-04-24,83.4959
2023-04-25,83.4959
2023-04-26,83.4959
2023-04-27,83.4959
2023-04-28,83.4959
2023-04-29,83.4959
2023-04-30,83.4959
2023-05-01,83.4959
2023-05-02,83.4959
2023-05-03,83.4959
2023-05-04,83.4959
2023-05-05,83.4959
2023-05-06,83.4959
2023-05-07,83.4959
2023-05-08,83.4959
2023-05-09,83.4959
2023-05-10,83.4959
2023-05-11,83.4959
2023-05-12,83.4959
2023-05-13,83.4959
2023-05-14,83.4959
2023-05-15,83.4959
2023-05-16,83.4959
2023-05-17,83.4959
2023-05-18,83.4959
2023-05-19,83.4959
2023-05-20,83.4959
2023-05-21,83.4959
2023-05-22,83.4959
2023-05-23,83.4959
2023-05-24,83.4959
2023-05-25,83.4959
2023-05-26,83.4959
2023-05-27,83.4959
2023-05-28,83.4959
2023-05-29,83.4959
2023-05-30,83.4959
2023-05-31,83.4959
2023-06-01,83.4959
2023-06-02,83.4959
2023-06-03,83.4959
2023-06-04,83.4959
2023-06-05,83.4959
2023-06-06,83.4959
2023-06-07,83.4959
2023-06-08,83.4959
2023-06-09,83.4959
2023-06-10,83.4959
2023-06-11,83.4959
2023-06-12,83.4959
2023-06-13,83.4959
2023-06-14,83.4959
2023-06-15,83.4959
2023-06-16,83.4959
2023-06-17,83.4959
2023-06-18,83.4959
2023-06-19,83.4959
2023-06-20,83.4959
2023-06-21,83.4959
2023-06-22,83.4959
2023-06-23,83.4959
2023-06-24,83.4959
2023-06-25,83.4959
2023-06-26,83.4959
2023-06-27,83.4959
2023-06-28,83.4959
2023-06-29,83.4959
2023-06-30,81.5389
2023-07-01,81.5389
2023-07-02,81.5389
2023-07-03,81.5389
2023-07-04,81.5389
2023-07-05,81.5389
2023-07-06,81.5389
2023-07-07,81.5389
2023-07-08,81.5389
2023-07-09,81.5389
2023-07-10,81.5389
2023-07-11,81.5389
2023-07-12,81.5389
2023-07-13,81.5389
2023-07-14,81.5389
2023-07-15,81.5389
2023-07-16,81.5389
2023-07-17,81.5389
2023-07-18,81.5389
2023-07-19,81.5389
2023-07-20,81.5389
2023-07-21,81.5389
2023-07-22,81.5389
2023-07-23,81.5389
2023-07-24,81.5389
2023-07-25,81.5389
2023-07-26,81.5389
2023-07-27,81.5389
2023-07-28,81.5389
2023-07-29,81.5389
2023-07-30,81.5389
2023-07-31,81.5389
2023-08-01,81.5389
2023-08-02,81.5389
2023-08-03,81.5389
2023-08-04,81.5389
2023-08-05,81.5389
2023-08-06,81.5389
2023-08-07,81.5389
2023-08-08,81.5389
2023-08-09,81.5389
2023-08-10,81.5389
2023-08-11,81.5389
2023-08-12,81.5389
2023-08-13,81.5389
2023-08-14,81.5389
2023-08-15,81.5389
2023-08-16,81.5389
2023-08-17,81.5389
2023-08-18,81.5389
2023-08-19,81.5389
2023-08-20,81.5389
2023-08-21,81.5389
2023-08-22,81.5389
2023-08-23,81.5389
2023-08-24,81.5389
2023-08-25,81.5389
2023-08-26,81.5389
2023-08-27,81.5389
2023-08-28,81.5389
2023-08-29,81.5389
2023-08-30,81.5389
2023-08-31,81.5389
2023-09-01,81.5389
2023-09-02,81.5389
2023-09-03,81.5389
2023-09-04,81.5389
2023-09-05,81.5389
2023-09-06,81.5389
2023-09-07,81.5389
2023-09-08,81.5389
2023-09-09,81.5389
2023-09-10,81.5389
2023-09-11,81.5389
2023-09-12,81.5389
2023-09-13,81.5389
2023-09-14,81.5389
2023-09-15,81.5389
2023-09-16,81.5389
2023-09-17,81.5389
2023-09-18,81.5389
2023-09-19,81.5389
2023-09-20,81.5389
2023-09-21,81.5389
2023-09-22,81.5389
2023-09-23,81.5389
2023-09-24,81.5389
2023-09-25,81.5389
2023-09-26,81.5389
2023-09-27,81.5389
2023-09-28,81.5389
2023-09-29,81.5389
2023-09-30,88.7742
2023-10-01,88.7742
2023-10-02,88.7742
2023-10-03,88.7742
2023-10-04,88.7742
2023-10-05,88.7742
2023-10-06,88.7742
2023-10-07,88.7742
2023-10-08,88.7742
2023-10-09,88.7742
2023-10-10,88.7742
2023-10-11,88.7742
2023-10-12,88.7742
2023-10-13,88.7742
2023-10-14,88.7742
2023-10-15,88.7742
2023-10-16,88.7742
2023-10-17,88.7742
2023-10-18,88.7742
2023-10-19,88.7742
2023-10-20,88.7742
2023-10-21,88.7742
2023-10-22,88.7742
2023-10-23,88.7742
2023-10-24,88.7742
2023-10-25,88.7742
2023-10-26,88.7742
2023-10-27,88.7742
2023-10-28,88.7742
2023-10-29,88.7742
2023-10-30,88.7742
2023-10-31,88.7742
2023-11-01,88.7742
2023-11-02,88.7742
2023-11-03,88.7742
2023-11-04,88.7742
2023-11-05,88.7742
2023-11-06,88.7742
2023-11-07,88.7742
2023-11-08,88.7742
2023-11-09,88.7742
2023-11-10,88.7742
2023-11-11,88.7742
2023-11-12,88.7742
2023-11-13,88.7742
2023-11-14,88.7742
2023-11-15,88.7742
2023-11-16,88.7742
2023-11-17,88.7742
2023-11-18,88.7742
2023-11-19,88.7742
2023-11-20,88.7742
2023-11-21,88.7742
2023-11-22,88.7742
2023-11-23,88.7742
2023-11-24,88.7742
2023-11-25,88.7742
2023-11-26,88.7742
2023-11-27,88.7742
2023-11-28,88.7742
2023-11-29,88.7742
2023-11-30,88.7742
2023-12-01,88.7742
2023-12-02,88.7742
2023-12-03,88.7742
2023-12-04,88.7742
2023-12-05,88.7742
2023-12-06,88.7742
2023-12-07,88.7742
2023-12-08,88.7742
2023-12-09,88.7742
2023-12-10,88.7742
2023-12-11,88.7742
2023-12-12,88.7742
2023-12-13,88.7742
2023-12-14,88.7742
2023-12-15,88.7742
2023-12-16,88.7742
2023-12-17,88.7742
2023-12-18,88.7742
2023-12-19,88.7742
2023-12-20,88.7742
2023-12-21,88.7742
2023-12-22,88.7742
2023-12-23,88.7742
2023-12-24,88.7742
2023-12-25,88.7742
2023-12-26,88.7742
2023-12-27,88.7742
2023-12-28,88.7742
2023-12-29,88.7742
2023-12-30,88.7742
2023-12-31,88.0656
2024-01-01,88.0656
2024-01-02,88.0656
2024-01-03,88.0656
2024-01-04,88.0656
2024-01-05,88.0656
2024-01-06,88.0656
2024-01-07,88.0656
2024-01-08,88.0656
2024-01-09,88.0656
2024-01-10,88.0656
2024-01-11,88.0656
2024-01-12,88.0656
2024-01-13,88.0656
2024-01-14,88.0656
2024-01-15,88.0656
2024-01-16,88.0656
2024-01-17,88.0656
2024-01-18,88.0656
2024-01-19,88.0656
2024-01-20,88.0656
2024-01-21,88.0656
2024-01-22,88.0656
2024-01-23,88.0656
2024-01-24,88.0656
2024-01-25,88.0656
2024-01-26,88.0656
2024-01-27,88.0656
2024-01-28,88.0656
2024-01-29,88.0656
2024-01-30,88.0656
2024-01-31,88.0656
2024-02-01,88.0656
2024-02-02,88.0656
2024-02-03,88.0656
2024-02-04,88.0656
2024-02-05,88.0656
2024-02-06,88.0656
2024-02-07,88.0656
2024-02-08,88.0656
2024-02-09,88.0656
2024-02-10,88.0656
2024-02-11,88.0656
2024-02-12,88.0656
2024-02-13,88.0656
2024-02-14,88.0656
2024-02-15,88.0656
2024-02-16,88.0656
2024-02-17,88.0656
2024-02-18,88.0656
2024-02-19,88.0656
2024-02-20,88.0656
2024-02-21,88.0656
2024-02-22,88.0656
2024-02-23,88.0656
2024-02-24,88.0656
2024-02-25,88.0656
2024-02-26,88.0656
2024-02-27,88.0656
2024-02-28,88.0656
2024-02-29,88.0656
2024-03-01,88.0656
2024-03-02,88.0656
2024-03-03,88.0656
2024-03-04,88.0656
2024-03-05,88.0656
2024-03-06,88.0656
2024-03-07,88.0656
2024-03-08,88.0656
2024-03-09,88.0656
2024-03-10,88.0656
2024-03-11,88.0656
2024-03-12,88.0656
2024-03-13,88.0656
2024-03-14,88.0656
2024-03-15,88.0656
2024-03-16,88.0656
2024-03-17,88.0656
2024-03-18,88.0656
2024-03-19,88.0656
2024-03-20,88.0656
2024-03-21,88.0656
