,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity
2018-11-27,1701.727,1734.77,1676.945,1729.263,8308975.0
2018-11-28,1726.51,1726.51,1671.437,1715.495,8624702.0
2018-11-29,1718.249,1729.263,1701.727,1712.742,5244413.0
2018-11-30,1696.22,1729.263,1679.698,1709.988,13431997.0
2018-12-01,1696.22,1729.263,1679.698,1709.988,13431997.0
2018-12-02,1696.22,1729.263,1679.698,1709.988,13431997.0
2018-12-03,1740.278,1817.378,1740.278,1811.871,10101567.0
2018-12-04,1817.378,1817.378,1718.249,1740.278,13854527.0
2018-12-05,1726.51,1773.321,1726.51,1773.321,1978815.0
2018-12-06,1740.278,1740.278,1668.684,1707.234,16609818.0
2018-12-07,1729.263,1762.306,1701.727,1707.234,6760129.0
2018-12-08,1729.263,1762.306,1701.727,1707.234,6760129.0
2018-12-09,1729.263,1762.306,1701.727,1707.234,6760129.0
2018-12-10,1685.205,1690.713,1652.162,1663.177,6282141.0
2018-12-11,1687.959,1701.727,1624.626,1641.148,9665068.0
2018-12-12,1660.423,1698.974,1652.162,1660.423,13562497.0
2018-12-13,1657.669,1685.205,1627.38,1630.133,9908391.0
2018-12-14,1630.133,1630.133,1602.597,1619.119,4207407.0
2018-12-15,1630.133,1630.133,1602.597,1619.119,4207407.0
2018-12-16,1630.133,1630.133,1602.597,1619.119,4207407.0
2018-12-17,1605.351,1608.105,1569.554,1583.322,5896945.0
2018-12-18,1558.54,1569.554,1547.525,1561.293,7065095.0
2018-12-19,1561.293,1580.569,1539.264,1550.279,5674603.0
2018-12-20,1536.511,1536.511,1440.135,1440.135,5934871.0
2018-12-21,1431.874,1495.207,1420.86,1467.671,10728528.0
2018-12-22,1431.874,1495.207,1420.86,1467.671,10728528.0
2018-12-23,1431.874,1495.207,1420.86,1467.671,10728528.0
2018-12-24,1453.903,1453.903,1404.338,1404.338,870803.0
2018-12-25,1453.903,1453.903,1404.338,1404.338,870803.0
2018-12-26,1437.381,1497.96,1387.816,1497.96,1948568.0
2018-12-27,1475.932,1503.468,1451.149,1495.207,1254598.0
2018-12-28,1473.178,1500.714,1456.656,1456.656,1221981.0
2018-12-29,1473.178,1500.714,1456.656,1456.656,1221981.0
2018-12-30,1473.178,1500.714,1456.656,1456.656,1221981.0
2018-12-31,1473.178,1500.714,1456.656,1456.656,1221981.0
2019-01-01,1473.178,1500.714,1456.656,1456.656,1221981.0
2019-01-02,1442.888,1475.932,1398.831,1459.41,3248654.0
2019-01-03,1486.946,1519.989,1456.656,1519.989,3564545.0
2019-01-04,1542.018,1547.525,1508.975,1542.018,6283276.0
2019-01-05,1542.018,1547.525,1508.975,1542.018,6283276.0
2019-01-06,1542.018,1547.525,1508.975,1542.018,6283276.0
2019-01-07,1542.018,1547.525,1508.975,1542.018,6283276.0
2019-01-08,1569.554,1591.583,1550.279,1591.583,10433247.0
2019-01-09,1597.09,1632.887,1594.337,1616.365,19261532.0
2019-01-10,1610.858,1616.365,1577.815,1616.365,8057694.0
2019-01-11,1597.09,1608.105,1586.076,1597.09,6321562.0
2019-01-12,1597.09,1608.105,1586.076,1597.09,6321562.0
2019-01-13,1597.09,1608.105,1586.076,1597.09,6321562.0
2019-01-14,1577.815,1602.597,1569.554,1602.597,6623394.0
2019-01-15,1602.597,1624.626,1591.583,1613.612,7237761.0
2019-01-16,1599.844,1621.873,1599.844,1613.612,4357159.0
2019-01-17,1602.597,1608.105,1586.076,1602.597,8334890.0
2019-01-18,1608.105,1610.858,1591.583,1594.337,7826480.0
2019-01-19,1608.105,1610.858,1591.583,1594.337,7826480.0
2019-01-20,1608.105,1610.858,1591.583,1594.337,7826480.0
2019-01-21,1594.337,1613.612,1586.076,1597.09,1048747.0
2019-01-22,1594.337,1597.09,1566.801,1597.09,12160021.0
2019-01-23,1597.09,1597.09,1555.786,1555.786,12426378.0
2019-01-24,1553.033,1575.061,1550.279,1561.293,7651766.0
2019-01-25,1561.293,1575.061,1558.54,1575.061,4945551.0
2019-01-26,1561.293,1575.061,1558.54,1575.061,4945551.0
2019-01-27,1561.293,1575.061,1558.54,1575.061,4945551.0
2019-01-28,1569.554,1569.554,1517.236,1550.279,12471217.0
2019-01-29,1561.293,1580.569,1561.293,1569.554,3963042.0
2019-01-30,1569.554,1610.858,1566.801,1605.351,9857503.0
2019-01-31,1608.105,1635.641,1599.844,1608.105,19474876.0
2019-02-01,1608.105,1616.365,1594.337,1616.365,8739212.0
2019-02-02,1608.105,1616.365,1594.337,1616.365,8739212.0
2019-02-03,1608.105,1616.365,1594.337,1616.365,8739212.0
2019-02-04,1602.597,1608.105,1580.569,1608.105,7602380.0
2019-02-05,1591.583,1635.641,1591.583,1624.626,8635033.0
2019-02-06,1613.612,1621.873,1594.337,1608.105,7116058.0
2019-02-07,1602.597,1602.597,1577.815,1577.815,6100198.0
2019-02-08,1577.815,1583.322,1566.801,1577.815,4167003.0
2019-02-09,1577.815,1583.322,1566.801,1577.815,4167003.0
2019-02-10,1577.815,1583.322,1566.801,1577.815,4167003.0
2019-02-11,1569.554,1577.815,1555.786,1564.047,3006197.0
2019-02-12,1588.829,1613.612,1588.829,1610.858,9386146.0
2019-02-13,1619.119,1635.641,1619.119,1627.38,8948829.0
2019-02-14,1624.626,1643.901,1616.365,1632.887,11802796.0
2019-02-15,1643.901,1682.452,1643.901,1682.452,15356251.0
2019-02-16,1643.901,1682.452,1643.901,1682.452,15356251.0
2019-02-17,1643.901,1682.452,1643.901,1682.452,15356251.0
2019-02-18,1663.177,1704.481,1663.177,1687.959,4180758.0
2019-02-19,1685.205,1685.205,1671.437,1679.698,12115850.0
2019-02-20,1679.698,1704.481,1668.684,1698.974,10276551.0
2019-02-21,1701.727,1701.727,1679.698,1685.205,9385092.0
2019-02-22,1690.713,1709.988,1685.205,1696.22,7309152.0
2019-02-23,1690.713,1709.988,1685.205,1696.22,7309152.0
2019-02-24,1690.713,1709.988,1685.205,1696.22,7309152.0
2019-02-25,1685.205,1734.77,1676.945,1732.017,9493878.0
2019-02-26,1729.263,1784.335,1729.263,1759.553,11231374.0
2019-02-27,1789.842,1806.364,1762.306,1778.828,16567735.0
2019-02-28,1773.321,1789.842,1712.742,1718.249,17520323.0
2019-03-01,1707.234,1748.538,1707.234,1743.031,7656986.0
2019-03-02,1707.234,1748.538,1707.234,1743.031,7656986.0
2019-03-03,1707.234,1748.538,1707.234,1743.031,7656986.0
2019-03-04,1751.292,1770.567,1745.785,1767.814,4792294.0
2019-03-05,1767.814,1784.335,1767.814,1770.567,5165139.0
2019-03-06,1762.306,1795.35,1751.292,1759.553,9913817.0
2019-03-07,1765.06,1765.06,1743.031,1748.538,6364873.0
2019-03-08,1745.785,1745.785,1696.22,1726.51,9138499.0
2019-03-09,1745.785,1745.785,1696.22,1726.51,9138499.0
2019-03-10,1745.785,1745.785,1696.22,1726.51,9138499.0
2019-03-11,1734.77,1770.567,1732.017,1762.306,5744203.0
2019-03-12,1773.321,1789.842,1762.306,1778.828,5365227.0
2019-03-13,1784.335,1839.407,1784.335,1833.9,14279248.0
2019-03-14,1842.161,1861.436,1817.378,1828.393,9329107.0
2019-03-15,1817.378,1872.451,1800.857,1872.451,23178647.0
2019-03-16,1817.378,1872.451,1800.857,1872.451,23178647.0
2019-03-17,1817.378,1872.451,1800.857,1872.451,23178647.0
2019-03-18,1844.915,1902.74,1844.915,1897.233,6406881.0
2019-03-19,1897.233,1933.03,1897.233,1911.001,10532784.0
2019-03-20,1902.74,1955.059,1894.479,1955.059,11661983.0
2019-03-21,1935.783,1966.073,1933.03,1963.319,5239193.0
2019-03-22,1941.291,1941.291,1880.711,1888.972,6648471.0
2019-03-23,1941.291,1941.291,1880.711,1888.972,6648471.0
2019-03-24,1941.291,1941.291,1880.711,1888.972,6648471.0
2019-03-25,1941.291,1941.291,1880.711,1888.972,6648471.0
2019-03-26,1905.494,1941.291,1899.987,1911.001,9346452.0
2019-03-27,1927.523,1933.03,1855.929,1855.929,13990797.0
2019-03-28,1844.915,1875.204,1842.161,1855.929,7697706.0
2019-03-29,1872.451,1888.972,1858.683,1880.711,9377927.0
2019-03-30,1872.451,1888.972,1858.683,1880.711,9377927.0
2019-03-31,1872.451,1888.972,1858.683,1880.711,9377927.0
2019-04-01,1905.494,1905.494,1880.711,1905.494,5739291.0
2019-04-02,1894.479,1905.494,1888.972,1894.479,5903940.0
2019-04-03,1899.987,1908.247,1877.958,1877.958,16271351.0
2019-04-04,1877.958,1888.972,1844.915,1844.915,7455678.0
2019-04-05,1850.422,1872.451,1844.915,1850.422,7110813.0
2019-04-06,1850.422,1872.451,1844.915,1850.422,7110813.0
2019-04-07,1850.422,1872.451,1844.915,1850.422,7110813.0
2019-04-08,1855.929,1886.219,1844.915,1886.219,10507730.0
2019-04-09,1880.711,1880.711,1847.668,1861.436,8503562.0
2019-04-10,1872.451,1875.204,1855.929,1875.204,5462559.0
2019-04-11,1864.19,1864.19,1825.639,1828.393,10879006.0
2019-04-12,1839.407,1844.915,1795.35,1803.61,10881396.0
2019-04-13,1839.407,1844.915,1795.35,1803.61,10881396.0
2019-04-14,1839.407,1844.915,1795.35,1803.61,10881396.0
2019-04-15,1795.35,1806.364,1778.828,1778.828,9705618.0
2019-04-16,1781.582,1814.625,1773.321,1814.625,5079774.0
2019-04-17,1877.887,1877.887,1789.307,1789.307,5911051.0
2019-04-18,1877.887,1877.887,1789.307,1789.307,5911051.0
2019-04-19,1877.887,1877.887,1789.307,1789.307,5911051.0
2019-04-20,1877.887,1877.887,1789.307,1789.307,5911051.0
2019-04-21,1877.887,1877.887,1789.307,1789.307,5911051.0
2019-04-22,1795.212,1839.502,1795.212,1827.691,8289813.0
2019-04-23,1836.549,1845.407,1809.976,1833.597,7539902.0
2019-04-24,1830.644,1833.597,1780.449,1815.881,11308327.0
2019-04-25,1815.881,1818.834,1804.07,1815.881,8953053.0
2019-04-26,1801.118,1807.023,1771.591,1774.544,11404641.0
2019-04-27,1801.118,1807.023,1771.591,1774.544,11404641.0
2019-04-28,1801.118,1807.023,1771.591,1774.544,11404641.0
2019-04-29,1774.544,1783.402,1750.923,1783.402,6477106.0
2019-04-30,1798.165,1801.118,1762.733,1762.733,10494549.0
2019-05-01,1798.165,1801.118,1762.733,1762.733,10494549.0
2019-05-02,1756.828,1756.828,1700.727,1739.112,6161574.0
2019-05-03,1739.112,1756.828,1727.301,1727.301,6520313.0
2019-05-04,1739.112,1756.828,1727.301,1727.301,6520313.0
2019-05-05,1739.112,1756.828,1727.301,1727.301,6520313.0
2019-05-06,1712.538,1727.301,1700.727,1721.396,11354037.0
2019-05-07,1733.207,1753.875,1700.727,1703.68,13581622.0
2019-05-08,1703.68,1759.78,1703.68,1753.875,8801817.0
2019-05-09,1742.065,1804.07,1739.112,1795.212,10765028.0
2019-05-10,1780.449,1815.881,1762.733,1812.928,10806972.0
2019-05-11,1780.449,1815.881,1762.733,1812.928,10806972.0
2019-05-12,1780.449,1815.881,1762.733,1812.928,10806972.0
2019-05-13,1801.118,1830.644,1780.449,1783.402,10416626.0
2019-05-14,1789.307,1804.07,1774.544,1774.544,6765603.0
2019-05-15,1774.544,1798.165,1762.733,1789.307,6303211.0
2019-05-16,1798.165,1842.455,1789.307,1815.881,10888703.0
2019-05-17,1807.023,1842.455,1807.023,1812.928,10516142.0
2019-05-18,1807.023,1842.455,1807.023,1812.928,10516142.0
2019-05-19,1807.023,1842.455,1807.023,1812.928,10516142.0
2019-05-20,1812.928,1833.597,1795.212,1798.165,8327176.0
2019-05-21,1798.165,1827.691,1798.165,1827.691,2179400.0
2019-05-22,1801.118,1827.691,1795.212,1795.212,10367392.0
2019-05-23,1783.402,1783.402,1727.301,1736.159,4769839.0
2019-05-24,1745.017,1777.496,1739.112,1771.591,9377006.0
2019-05-25,1745.017,1777.496,1739.112,1771.591,9377006.0
2019-05-26,1745.017,1777.496,1739.112,1771.591,9377006.0
2019-05-27,1747.97,1759.78,1712.538,1742.065,2394410.0
2019-05-28,1724.349,1739.112,1656.438,1662.343,29574029.0
2019-05-29,1659.39,1694.822,1618.053,1694.822,7063770.0
2019-05-30,1697.775,1703.68,1653.485,1659.39,7234796.0
2019-05-31,1635.769,1659.39,1621.006,1632.816,5925930.0
2019-06-01,1635.769,1659.39,1621.006,1632.816,5925930.0
2019-06-02,1635.769,1659.39,1621.006,1632.816,5925930.0
2019-06-03,1635.769,1659.39,1621.006,1632.816,5925930.0
2019-06-04,1644.627,1674.154,1644.627,1665.296,6758198.0
2019-06-05,1662.343,1662.343,1618.053,1626.911,6672149.0
2019-06-06,1626.911,1650.532,1623.959,1635.769,4011992.0
2019-06-07,1641.674,1697.775,1638.722,1697.775,8132439.0
2019-06-08,1641.674,1697.775,1638.722,1697.775,8132439.0
2019-06-09,1641.674,1697.775,1638.722,1697.775,8132439.0
2019-06-10,1694.822,1706.633,1662.343,1662.343,8684215.0
2019-06-11,1680.059,1685.964,1653.485,1653.485,5399104.0
2019-06-12,1635.769,1641.674,1609.195,1609.195,6106663.0
2019-06-13,1647.58,1647.58,1621.006,1632.816,5583184.0
2019-06-14,1623.959,1647.58,1621.006,1647.58,5155252.0
2019-06-15,1623.959,1647.58,1621.006,1647.58,5155252.0
2019-06-16,1623.959,1647.58,1621.006,1647.58,5155252.0
2019-06-17,1638.722,1665.296,1638.722,1665.296,4608904.0
2019-06-18,1671.201,1703.68,1671.201,1694.822,7447076.0
2019-06-19,1685.964,1742.065,1685.964,1730.254,12198650.0
2019-06-20,1730.254,1789.307,1730.254,1759.78,16391803.0
2019-06-21,1771.591,1783.402,1756.828,1783.402,21757049.0
2019-06-22,1771.591,1783.402,1756.828,1783.402,21757049.0
2019-06-23,1771.591,1783.402,1756.828,1783.402,21757049.0
2019-06-24,1771.591,1783.402,1756.828,1783.402,21757049.0
2019-06-25,1771.591,1789.307,1753.875,1762.733,4156229.0
2019-06-26,1783.402,1789.307,1762.733,1762.733,3607123.0
2019-06-27,1753.875,1771.591,1739.112,1739.112,2083500.0
2019-06-28,1739.112,1745.017,1721.396,1724.349,4335966.0
2019-06-29,1739.112,1745.017,1721.396,1724.349,4335966.0
2019-06-30,1739.112,1745.017,1721.396,1724.349,4335966.0
2019-07-01,1739.112,1745.017,1721.396,1724.349,4335966.0
2019-07-02,1724.349,1750.923,1709.585,1727.301,5021167.0
2019-07-03,1727.301,1777.496,1724.349,1777.496,6361946.0
2019-07-04,1771.591,1777.496,1762.733,1777.496,533292.0
2019-07-05,1774.544,1783.402,1753.875,1783.402,5855458.0
2019-07-06,1774.544,1783.402,1753.875,1783.402,5855458.0
2019-07-07,1774.544,1783.402,1753.875,1783.402,5855458.0
2019-07-08,1780.449,1786.354,1771.591,1780.449,3103843.0
2019-07-09,1777.496,1783.402,1756.828,1783.402,3784443.0
2019-07-10,1789.307,1824.739,1789.307,1824.739,11032060.0
2019-07-11,1824.739,1836.549,1807.023,1812.928,9532391.0
2019-07-12,1807.023,1815.881,1795.212,1812.928,4343978.0
2019-07-13,1807.023,1815.881,1795.212,1812.928,4343978.0
2019-07-14,1807.023,1815.881,1795.212,1812.928,4343978.0
2019-07-15,1809.976,1818.834,1789.307,1792.26,7984092.0
2019-07-16,1792.26,1807.023,1783.402,1786.354,12964170.0
2019-07-17,1807.023,1807.023,1768.638,1771.591,8677681.0
2019-07-18,1774.544,1783.402,1733.207,1750.923,11484086.0
2019-07-19,1750.923,1777.496,1747.97,1777.496,5949595.0
2019-07-20,1750.923,1777.496,1747.97,1777.496,5949595.0
2019-07-21,1750.923,1777.496,1747.97,1777.496,5949595.0
2019-07-22,1777.496,1798.165,1777.496,1789.307,9657346.0
2019-07-23,1780.449,1789.307,1768.638,1780.449,8419774.0
2019-07-24,1777.496,1789.307,1768.638,1771.591,5059919.0
2019-07-25,1765.686,1780.449,1759.78,1771.591,14662303.0
2019-07-26,1771.591,1777.496,1759.78,1759.78,5598935.0
2019-07-27,1771.591,1777.496,1759.78,1759.78,5598935.0
2019-07-28,1771.591,1777.496,1759.78,1759.78,5598935.0
2019-07-29,1756.828,1762.733,1742.065,1759.78,7563923.0
2019-07-30,1768.638,1768.638,1747.97,1750.923,6437270.0
2019-07-31,1750.923,1765.686,1736.159,1736.159,13543704.0
2019-08-01,1753.875,1762.733,1712.538,1727.301,11161834.0
2019-08-02,1730.254,1736.159,1712.538,1712.538,10432899.0
2019-08-03,1730.254,1736.159,1712.538,1712.538,10432899.0
2019-08-04,1730.254,1736.159,1712.538,1712.538,10432899.0
2019-08-05,1712.538,1712.538,1674.154,1688.917,7914172.0
2019-08-06,1685.964,1694.822,1671.201,1671.201,8247509.0
2019-08-07,1685.964,1694.822,1671.201,1671.201,8247509.0
2019-08-08,1694.822,1694.822,1647.58,1668.248,9820542.0
2019-08-09,1694.822,1694.822,1671.201,1674.154,6830649.0
2019-08-10,1694.822,1694.822,1671.201,1674.154,6830649.0
2019-08-11,1694.822,1694.822,1671.201,1674.154,6830649.0
2019-08-12,1674.154,1674.154,1641.674,1653.485,4271132.0
2019-08-13,1668.248,1691.869,1653.485,1685.964,9778701.0
2019-08-14,1674.154,1691.869,1623.959,1623.959,11453330.0
2019-08-15,1621.006,1621.006,1588.527,1609.195,11000514.0
2019-08-16,1609.195,1632.816,1609.195,1623.959,8800900.0
2019-08-17,1609.195,1632.816,1609.195,1623.959,8800900.0
2019-08-18,1609.195,1632.816,1609.195,1623.959,8800900.0
2019-08-19,1609.195,1632.816,1609.195,1623.959,8800900.0
2019-08-20,1632.816,1632.816,1609.195,1618.053,6668753.0
2019-08-21,1623.959,1650.532,1623.959,1623.959,11229753.0
2019-08-22,1623.959,1626.911,1564.905,1591.479,11494244.0
2019-08-23,1570.811,1588.527,1544.237,1544.237,8308399.0
2019-08-24,1570.811,1588.527,1544.237,1544.237,8308399.0
2019-08-25,1570.811,1588.527,1544.237,1544.237,8308399.0
2019-08-26,1553.095,1582.621,1553.095,1576.716,4803630.0
2019-08-27,1576.716,1600.337,1553.095,1567.858,14789501.0
2019-08-28,1579.669,1594.432,1570.811,1573.763,2175126.0
2019-08-29,1582.621,1594.432,1567.858,1582.621,10418779.0
2019-08-30,1582.621,1618.053,1573.763,1618.053,14624817.0
2019-08-31,1582.621,1618.053,1573.763,1618.053,14624817.0
2019-09-01,1582.621,1618.053,1573.763,1618.053,14624817.0
2019-09-02,1603.29,1618.053,1600.337,1615.101,729983.0
2019-09-03,1588.527,1635.769,1567.858,1606.243,4559444.0
2019-09-04,1623.959,1626.911,1615.101,1623.959,8143579.0
2019-09-05,1629.864,1668.248,1629.864,1659.39,11050367.0
2019-09-06,1653.485,1671.201,1638.722,1671.201,4729627.0
2019-09-07,1653.485,1671.201,1638.722,1671.201,4729627.0
2019-09-08,1653.485,1671.201,1638.722,1671.201,4729627.0
2019-09-09,1677.106,1691.869,1677.106,1691.869,5221691.0
2019-09-10,1697.775,1730.254,1697.775,1703.68,16100072.0
2019-09-11,1700.727,1718.443,1683.012,1712.538,10849539.0
2019-09-12,1691.869,1745.017,1683.012,1739.112,13279572.0
2019-09-13,1739.112,1747.97,1709.585,1712.538,10997570.0
2019-09-14,1739.112,1747.97,1709.585,1712.538,10997570.0
2019-09-15,1739.112,1747.97,1709.585,1712.538,10997570.0
2019-09-16,1753.875,1801.118,1753.875,1771.591,26022243.0
2019-09-17,1777.496,1789.307,1750.923,1771.591,21514444.0
2019-09-18,1771.591,1789.307,1753.875,1783.402,10805883.0
2019-09-19,1753.875,1777.496,1753.875,1765.686,6166785.0
2019-09-20,1765.686,1777.496,1762.733,1777.496,17907981.0
2019-09-21,1765.686,1777.496,1762.733,1777.496,17907981.0
2019-09-22,1765.686,1777.496,1762.733,1777.496,17907981.0
2019-09-23,1768.638,1777.496,1759.78,1771.591,4559357.0
2019-09-24,1753.875,1771.591,1747.97,1759.78,5900758.0
2019-09-25,1742.065,1759.78,1718.443,1759.78,4637253.0
2019-09-26,1750.923,1774.544,1736.159,1765.686,5540612.0
2019-09-27,1765.686,1777.496,1753.875,1765.686,7169678.0
2019-09-28,1765.686,1777.496,1753.875,1765.686,7169678.0
2019-09-29,1765.686,1777.496,1753.875,1765.686,7169678.0
2019-09-30,1747.97,1762.733,1742.065,1742.065,4737543.0
2019-10-01,1753.875,1762.733,1721.396,1736.159,5188118.0
2019-10-02,1724.349,1724.349,1700.727,1706.633,10118173.0
2019-10-03,1700.727,1739.112,1694.822,1739.112,4454138.0
2019-10-04,1742.065,1756.828,1724.349,1736.159,5918547.0
2019-10-05,1742.065,1756.828,1724.349,1736.159,5918547.0
2019-10-06,1742.065,1756.828,1724.349,1736.159,5918547.0
2019-10-07,1745.017,1753.875,1736.159,1745.017,1853824.0
2019-10-08,1742.065,1742.065,1715.491,1718.443,4374373.0
2019-10-09,1709.585,1733.207,1709.585,1727.301,1556897.0
2019-10-10,1724.349,1750.923,1724.349,1742.065,2540750.0
2019-10-11,1736.159,1780.449,1736.159,1768.638,6035505.0
2019-10-12,1736.159,1780.449,1736.159,1768.638,6035505.0
2019-10-13,1736.159,1780.449,1736.159,1768.638,6035505.0
2019-10-14,1736.159,1780.449,1736.159,1768.638,6035505.0
2019-10-15,1765.686,1783.402,1762.733,1768.638,6419426.0
2019-10-16,1765.686,1783.402,1756.828,1756.828,4858984.0
2019-10-17,1753.875,1774.544,1745.017,1750.923,7218174.0
2019-10-18,1768.638,1768.638,1718.443,1721.396,7895619.0
2019-10-19,1768.638,1768.638,1718.443,1721.396,7895619.0
2019-10-20,1768.638,1768.638,1718.443,1721.396,7895619.0
2019-10-21,1718.443,1727.301,1697.775,1727.301,4437458.0
2019-10-22,1715.491,1771.591,1715.491,1771.591,6466847.0
2019-10-23,1745.017,1789.307,1745.017,1789.307,6117226.0
2019-10-24,1777.496,1795.212,1774.544,1795.212,3614227.0
2019-10-25,1780.449,1801.118,1780.449,1798.165,7373377.0
2019-10-26,1780.449,1801.118,1780.449,1798.165,7373377.0
2019-10-27,1780.449,1801.118,1780.449,1798.165,7373377.0
2019-10-28,1801.118,1815.881,1795.212,1795.212,4473981.0
2019-10-29,1777.496,1812.928,1777.496,1812.928,6764726.0
2019-10-30,1812.928,1824.739,1798.165,1801.118,4931388.0
2019-10-31,1783.402,1812.928,1783.402,1795.212,10165290.0
2019-11-01,1804.07,1824.739,1795.212,1824.739,4890659.0
2019-11-02,1804.07,1824.739,1795.212,1824.739,4890659.0
2019-11-03,1804.07,1824.739,1795.212,1824.739,4890659.0
2019-11-04,1804.07,1824.739,1795.212,1824.739,4890659.0
2019-11-05,1827.691,1866.076,1827.691,1866.076,8157776.0
2019-11-06,1874.934,1877.887,1842.455,1848.36,6206385.0
2019-11-07,1860.171,1866.076,1836.549,1848.36,4105229.0
2019-11-08,1839.502,1863.123,1836.549,1848.36,9898989.0
2019-11-09,1839.502,1863.123,1836.549,1848.36,9898989.0
2019-11-10,1839.502,1863.123,1836.549,1848.36,9898989.0
2019-11-11,1839.502,1863.123,1836.549,1848.36,9898989.0
2019-11-12,1866.076,1883.792,1830.644,1830.644,7872068.0
2019-11-13,1842.455,1848.36,1792.26,1842.455,7650822.0
2019-11-14,1857.218,1869.029,1836.549,1845.407,3466487.0
2019-11-15,1845.407,1874.934,1845.407,1857.218,6849468.0
2019-11-16,1845.407,1874.934,1845.407,1857.218,6849468.0
2019-11-17,1845.407,1874.934,1845.407,1857.218,6849468.0
2019-11-18,1839.502,1848.36,1827.691,1848.36,2087938.0
2019-11-19,1827.691,1830.644,1812.928,1830.644,4581151.0
2019-11-20,1815.881,1851.313,1812.928,1848.36,5262115.0
2019-11-21,1833.597,1857.218,1830.644,1857.218,3789029.0
2019-11-22,1842.455,1871.981,1842.455,1871.981,3640134.0
2019-11-23,1842.455,1871.981,1842.455,1871.981,3640134.0
2019-11-24,1842.455,1871.981,1842.455,1871.981,3640134.0
2019-11-25,1854.265,1880.839,1854.265,1866.076,4164207.0
