,KINDSDB SS Equity
2019-09-02,43.6318
2019-09-03,43.6318
2019-09-04,43.6318
2019-09-05,43.6318
2019-09-06,43.6318
2019-09-07,43.6318
2019-09-08,43.6318
2019-09-09,43.6318
2019-09-10,43.6318
2019-09-11,43.6318
2019-09-12,43.6318
2019-09-13,43.6318
2019-09-14,43.6318
2019-09-15,43.6318
2019-09-16,43.6318
2019-09-17,43.6318
2019-09-18,43.6318
2019-09-19,43.6318
2019-09-20,43.6318
2019-09-21,43.6318
2019-09-22,43.6318
2019-09-23,43.6318
2019-09-24,43.6318
2019-09-25,43.6318
2019-09-26,43.6318
2019-09-27,43.6318
2019-09-28,43.6318
2019-09-29,43.6318
2019-09-30,31.9669
2019-10-01,31.9669
2019-10-02,31.9669
2019-10-03,31.9669
2019-10-04,31.9669
2019-10-05,31.9669
2019-10-06,31.9669
2019-10-07,31.9669
2019-10-08,31.9669
2019-10-09,31.9669
2019-10-10,31.9669
2019-10-11,31.9669
2019-10-12,31.9669
2019-10-13,31.9669
2019-10-14,31.9669
2019-10-15,31.9669
2019-10-16,31.9669
2019-10-17,31.9669
2019-10-18,31.9669
2019-10-19,31.9669
2019-10-20,31.9669
2019-10-21,31.9669
2019-10-22,31.9669
2019-10-23,31.9669
2019-10-24,31.9669
2019-10-25,31.9669
2019-10-26,31.9669
2019-10-27,31.9669
2019-10-28,31.9669
2019-10-29,31.9669
2019-10-30,31.9669
2019-10-31,31.9669
2019-11-01,31.9669
2019-11-02,31.9669
2019-11-03,31.9669
2019-11-04,31.9669
2019-11-05,31.9669
2019-11-06,31.9669
2019-11-07,31.9669
2019-11-08,31.9669
2019-11-09,31.9669
2019-11-10,31.9669
2019-11-11,31.9669
2019-11-12,31.9669
2019-11-13,31.9669
2019-11-14,31.9669
2019-11-15,31.9669
2019-11-16,31.9669
2019-11-17,31.9669
2019-11-18,31.9669
2019-11-19,31.9669
2019-11-20,31.9669
2019-11-21,31.9669
2019-11-22,31.9669
2019-11-23,31.9669
2019-11-24,31.9669
2019-11-25,31.9669
2019-11-26,31.9669
2019-11-27,31.9669
2019-11-28,31.9669
2019-11-29,31.9669
2019-11-30,31.9669
2019-12-01,31.9669
2019-12-02,31.9669
2019-12-03,31.9669
2019-12-04,31.9669
2019-12-05,31.9669
2019-12-06,31.9669
2019-12-07,31.9669
2019-12-08,31.9669
2019-12-09,31.9669
2019-12-10,31.9669
2019-12-11,31.9669
2019-12-12,31.9669
2019-12-13,31.9669
2019-12-14,31.9669
2019-12-15,31.9669
2019-12-16,31.9669
2019-12-17,31.9669
2019-12-18,31.9669
2019-12-19,31.9669
2019-12-20,31.9669
2019-12-21,31.9669
2019-12-22,31.9669
2019-12-23,31.9669
2019-12-24,31.9669
2019-12-25,31.9669
2019-12-26,31.9669
2019-12-27,31.9669
2019-12-28,31.9669
2019-12-29,31.9669
2019-12-30,31.9669
2019-12-31,21.5209
2020-01-01,21.5209
2020-01-02,21.5209
2020-01-03,21.5209
2020-01-04,21.5209
2020-01-05,21.5209
2020-01-06,21.5209
2020-01-07,21.5209
2020-01-08,21.5209
2020-01-09,21.5209
2020-01-10,21.5209
2020-01-11,21.5209
2020-01-12,21.5209
2020-01-13,21.5209
2020-01-14,21.5209
2020-01-15,21.5209
2020-01-16,21.5209
2020-01-17,21.5209
2020-01-18,21.5209
2020-01-19,21.5209
2020-01-20,21.5209
2020-01-21,21.5209
2020-01-22,21.5209
2020-01-23,21.5209
2020-01-24,21.5209
2020-01-25,21.5209
2020-01-26,21.5209
2020-01-27,21.5209
2020-01-28,21.5209
2020-01-29,21.5209
2020-01-30,21.5209
2020-01-31,21.5209
2020-02-01,21.5209
2020-02-02,21.5209
2020-02-03,21.5209
2020-02-04,21.5209
2020-02-05,21.5209
2020-02-06,21.5209
2020-02-07,21.5209
2020-02-08,21.5209
2020-02-09,21.5209
2020-02-10,21.5209
2020-02-11,21.5209
2020-02-12,21.5209
2020-02-13,21.5209
2020-02-14,21.5209
2020-02-15,21.5209
2020-02-16,21.5209
2020-02-17,21.5209
2020-02-18,21.5209
2020-02-19,21.5209
2020-02-20,21.5209
2020-02-21,21.5209
2020-02-22,21.5209
2020-02-23,21.5209
2020-02-24,21.5209
2020-02-25,21.5209
2020-02-26,21.5209
2020-02-27,21.5209
2020-02-28,21.5209
2020-02-29,21.5209
2020-03-01,21.5209
2020-03-02,21.5209
2020-03-03,21.5209
2020-03-04,21.5209
2020-03-05,21.5209
2020-03-06,21.5209
2020-03-07,21.5209
2020-03-08,21.5209
2020-03-09,21.5209
2020-03-10,21.5209
2020-03-11,21.5209
2020-03-12,21.5209
2020-03-13,21.5209
2020-03-14,21.5209
2020-03-15,21.5209
2020-03-16,21.5209
2020-03-17,21.5209
2020-03-18,21.5209
2020-03-19,21.5209
2020-03-20,21.5209
2020-03-21,21.5209
2020-03-22,21.5209
2020-03-23,21.5209
2020-03-24,21.5209
2020-03-25,21.5209
2020-03-26,21.5209
2020-03-27,21.5209
2020-03-28,21.5209
2020-03-29,21.5209
2020-03-30,21.5209
2020-03-31,15.7553
2020-04-01,15.7553
2020-04-02,15.7553
2020-04-03,15.7553
2020-04-04,15.7553
2020-04-05,15.7553
2020-04-06,15.7553
2020-04-07,15.7553
2020-04-08,15.7553
2020-04-09,15.7553
2020-04-10,15.7553
2020-04-11,15.7553
2020-04-12,15.7553
2020-04-13,15.7553
2020-04-14,15.7553
2020-04-15,15.7553
2020-04-16,15.7553
2020-04-17,15.7553
2020-04-18,15.7553
2020-04-19,15.7553
2020-04-20,15.7553
2020-04-21,15.7553
2020-04-22,15.7553
2020-04-23,15.7553
2020-04-24,15.7553
2020-04-25,15.7553
2020-04-26,15.7553
2020-04-27,15.7553
2020-04-28,15.7553
2020-04-29,15.7553
2020-04-30,15.7553
2020-05-01,15.7553
2020-05-02,15.7553
2020-05-03,15.7553
2020-05-04,15.7553
2020-05-05,15.7553
2020-05-06,15.7553
2020-05-07,15.7553
2020-05-08,15.7553
2020-05-09,15.7553
2020-05-10,15.7553
2020-05-11,15.7553
2020-05-12,15.7553
2020-05-13,15.7553
2020-05-14,15.7553
2020-05-15,15.7553
2020-05-16,15.7553
2020-05-17,15.7553
2020-05-18,15.7553
2020-05-19,15.7553
2020-05-20,15.7553
2020-05-21,15.7553
2020-05-22,15.7553
2020-05-23,15.7553
2020-05-24,15.7553
2020-05-25,15.7553
2020-05-26,15.7553
2020-05-27,15.7553
2020-05-28,15.7553
2020-05-29,15.7553
2020-05-30,15.7553
2020-05-31,15.7553
2020-06-01,15.7553
2020-06-02,15.7553
2020-06-03,15.7553
2020-06-04,15.7553
2020-06-05,15.7553
2020-06-06,15.7553
2020-06-07,15.7553
2020-06-08,15.7553
2020-06-09,15.7553
2020-06-10,15.7553
2020-06-11,15.7553
2020-06-12,15.7553
2020-06-13,15.7553
2020-06-14,15.7553
2020-06-15,15.7553
2020-06-16,15.7553
2020-06-17,15.7553
2020-06-18,15.7553
2020-06-19,15.7553
2020-06-20,15.7553
2020-06-21,15.7553
2020-06-22,15.7553
2020-06-23,15.7553
2020-06-24,15.7553
2020-06-25,15.7553
2020-06-26,15.7553
2020-06-27,15.7553
2020-06-28,15.7553
2020-06-29,15.7553
2020-06-30,21.0176
2020-07-01,21.0176
2020-07-02,21.0176
2020-07-03,21.0176
2020-07-04,21.0176
2020-07-05,21.0176
2020-07-06,21.0176
2020-07-07,21.0176
2020-07-08,21.0176
2020-07-09,21.0176
2020-07-10,21.0176
2020-07-11,21.0176
2020-07-12,21.0176
2020-07-13,21.0176
2020-07-14,21.0176
2020-07-15,21.0176
2020-07-16,21.0176
2020-07-17,21.0176
2020-07-18,21.0176
2020-07-19,21.0176
2020-07-20,21.0176
2020-07-21,21.0176
2020-07-22,21.0176
2020-07-23,21.0176
2020-07-24,21.0176
2020-07-25,21.0176
2020-07-26,21.0176
2020-07-27,21.0176
2020-07-28,21.0176
2020-07-29,21.0176
2020-07-30,21.0176
2020-07-31,21.0176
2020-08-01,21.0176
2020-08-02,21.0176
2020-08-03,21.0176
2020-08-04,21.0176
2020-08-05,21.0176
2020-08-06,21.0176
2020-08-07,21.0176
2020-08-08,21.0176
2020-08-09,21.0176
2020-08-10,21.0176
2020-08-11,21.0176
2020-08-12,21.0176
2020-08-13,21.0176
2020-08-14,21.0176
2020-08-15,21.0176
2020-08-16,21.0176
2020-08-17,21.0176
2020-08-18,21.0176
2020-08-19,21.0176
2020-08-20,21.0176
2020-08-21,21.0176
2020-08-22,21.0176
2020-08-23,21.0176
2020-08-24,21.0176
2020-08-25,21.0176
2020-08-26,21.0176
2020-08-27,21.0176
2020-08-28,21.0176
2020-08-29,21.0176
2020-08-30,21.0176
2020-08-31,21.0176
2020-09-01,21.0176
2020-09-02,21.0176
2020-09-03,21.0176
2020-09-04,21.0176
2020-09-05,21.0176
2020-09-06,21.0176
2020-09-07,21.0176
2020-09-08,21.0176
2020-09-09,21.0176
2020-09-10,21.0176
2020-09-11,21.0176
2020-09-12,21.0176
2020-09-13,21.0176
2020-09-14,21.0176
2020-09-15,21.0176
2020-09-16,21.0176
2020-09-17,21.0176
2020-09-18,21.0176
2020-09-19,21.0176
2020-09-20,21.0176
2020-09-21,21.0176
2020-09-22,21.0176
2020-09-23,21.0176
2020-09-24,21.0176
2020-09-25,21.0176
2020-09-26,21.0176
2020-09-27,21.0176
2020-09-28,21.0176
2020-09-29,21.0176
2020-09-30,29.8576
2020-10-01,29.8576
2020-10-02,29.8576
2020-10-03,29.8576
2020-10-04,29.8576
2020-10-05,29.8576
2020-10-06,29.8576
2020-10-07,29.8576
2020-10-08,29.8576
2020-10-09,29.8576
2020-10-10,29.8576
2020-10-11,29.8576
2020-10-12,29.8576
2020-10-13,29.8576
2020-10-14,29.8576
2020-10-15,29.8576
2020-10-16,29.8576
2020-10-17,29.8576
2020-10-18,29.8576
2020-10-19,29.8576
2020-10-20,29.8576
2020-10-21,29.8576
2020-10-22,29.8576
2020-10-23,29.8576
2020-10-24,29.8576
2020-10-25,29.8576
2020-10-26,29.8576
2020-10-27,29.8576
2020-10-28,29.8576
2020-10-29,29.8576
2020-10-30,29.8576
2020-10-31,29.8576
2020-11-01,29.8576
2020-11-02,29.8576
2020-11-03,29.8576
2020-11-04,29.8576
2020-11-05,29.8576
2020-11-06,29.8576
2020-11-07,29.8576
2020-11-08,29.8576
2020-11-09,29.8576
2020-11-10,29.8576
2020-11-11,29.8576
2020-11-12,29.8576
2020-11-13,29.8576
2020-11-14,29.8576
2020-11-15,29.8576
2020-11-16,29.8576
2020-11-17,29.8576
2020-11-18,29.8576
2020-11-19,29.8576
2020-11-20,29.8576
2020-11-21,29.8576
2020-11-22,29.8576
2020-11-23,29.8576
2020-11-24,29.8576
2020-11-25,29.8576
2020-11-26,29.8576
2020-11-27,29.8576
2020-11-28,29.8576
2020-11-29,29.8576
2020-11-30,29.8576
2020-12-01,29.8576
2020-12-02,29.8576
2020-12-03,29.8576
2020-12-04,29.8576
2020-12-05,29.8576
2020-12-06,29.8576
2020-12-07,29.8576
2020-12-08,29.8576
2020-12-09,29.8576
2020-12-10,29.8576
2020-12-11,29.8576
2020-12-12,29.8576
2020-12-13,29.8576
2020-12-14,29.8576
2020-12-15,29.8576
2020-12-16,29.8576
2020-12-17,29.8576
2020-12-18,29.8576
2020-12-19,29.8576
2020-12-20,29.8576
2020-12-21,29.8576
2020-12-22,29.8576
2020-12-23,29.8576
2020-12-24,29.8576
2020-12-25,29.8576
2020-12-26,29.8576
2020-12-27,29.8576
2020-12-28,29.8576
2020-12-29,29.8576
2020-12-30,29.8576
2020-12-31,51.1376
2021-01-01,51.1376
2021-01-02,51.1376
2021-01-03,51.1376
2021-01-04,51.1376
2021-01-05,51.1376
2021-01-06,51.1376
2021-01-07,51.1376
2021-01-08,51.1376
2021-01-09,51.1376
2021-01-10,51.1376
2021-01-11,51.1376
2021-01-12,51.1376
2021-01-13,51.1376
2021-01-14,51.1376
2021-01-15,51.1376
2021-01-16,51.1376
2021-01-17,51.1376
2021-01-18,51.1376
2021-01-19,51.1376
2021-01-20,51.1376
2021-01-21,51.1376
2021-01-22,51.1376
2021-01-23,51.1376
2021-01-24,51.1376
2021-01-25,51.1376
2021-01-26,51.1376
2021-01-27,51.1376
2021-01-28,51.1376
2021-01-29,51.1376
2021-01-30,51.1376
2021-01-31,51.1376
2021-02-01,51.1376
2021-02-02,51.1376
2021-02-03,51.1376
2021-02-04,51.1376
2021-02-05,51.1376
2021-02-06,51.1376
2021-02-07,51.1376
2021-02-08,51.1376
2021-02-09,51.1376
2021-02-10,51.1376
2021-02-11,51.1376
2021-02-12,51.1376
2021-02-13,51.1376
2021-02-14,51.1376
2021-02-15,51.1376
2021-02-16,51.1376
2021-02-17,51.1376
2021-02-18,51.1376
2021-02-19,51.1376
2021-02-20,51.1376
2021-02-21,51.1376
2021-02-22,51.1376
2021-02-23,51.1376
2021-02-24,51.1376
2021-02-25,51.1376
2021-02-26,51.1376
2021-02-27,51.1376
2021-02-28,51.1376
2021-03-01,51.1376
2021-03-02,51.1376
2021-03-03,51.1376
2021-03-04,51.1376
2021-03-05,51.1376
2021-03-06,51.1376
2021-03-07,51.1376
2021-03-08,51.1376
2021-03-09,51.1376
2021-03-10,51.1376
2021-03-11,51.1376
2021-03-12,51.1376
2021-03-13,51.1376
2021-03-14,51.1376
2021-03-15,51.1376
2021-03-16,51.1376
2021-03-17,51.1376
2021-03-18,51.1376
2021-03-19,51.1376
2021-03-20,51.1376
2021-03-21,51.1376
2021-03-22,51.1376
2021-03-23,51.1376
2021-03-24,51.1376
2021-03-25,51.1376
2021-03-26,51.1376
2021-03-27,51.1376
2021-03-28,51.1376
2021-03-29,51.1376
2021-03-30,51.1376
2021-03-31,66.9494
2021-04-01,66.9494
2021-04-02,66.9494
2021-04-03,66.9494
2021-04-04,66.9494
2021-04-05,66.9494
2021-04-06,66.9494
2021-04-07,66.9494
2021-04-08,66.9494
2021-04-09,66.9494
2021-04-10,66.9494
2021-04-11,66.9494
2021-04-12,66.9494
2021-04-13,66.9494
2021-04-14,66.9494
2021-04-15,66.9494
2021-04-16,66.9494
2021-04-17,66.9494
2021-04-18,66.9494
2021-04-19,66.9494
2021-04-20,66.9494
2021-04-21,66.9494
2021-04-22,66.9494
2021-04-23,66.9494
2021-04-24,66.9494
2021-04-25,66.9494
2021-04-26,66.9494
2021-04-27,66.9494
2021-04-28,66.9494
2021-04-29,66.9494
2021-04-30,66.9494
2021-05-01,66.9494
2021-05-02,66.9494
2021-05-03,66.9494
2021-05-04,66.9494
2021-05-05,66.9494
2021-05-06,66.9494
2021-05-07,66.9494
2021-05-08,66.9494
2021-05-09,66.9494
2021-05-10,66.9494
2021-05-11,66.9494
2021-05-12,66.9494
2021-05-13,66.9494
2021-05-14,66.9494
2021-05-15,66.9494
2021-05-16,66.9494
2021-05-17,66.9494
2021-05-18,66.9494
2021-05-19,66.9494
2021-05-20,66.9494
2021-05-21,66.9494
2021-05-22,66.9494
2021-05-23,66.9494
2021-05-24,66.9494
2021-05-25,66.9494
2021-05-26,66.9494
2021-05-27,66.9494
2021-05-28,66.9494
2021-05-29,66.9494
2021-05-30,66.9494
2021-05-31,66.9494
2021-06-01,66.9494
2021-06-02,66.9494
2021-06-03,66.9494
2021-06-04,66.9494
2021-06-05,66.9494
2021-06-06,66.9494
2021-06-07,66.9494
2021-06-08,66.9494
2021-06-09,66.9494
2021-06-10,66.9494
2021-06-11,66.9494
2021-06-12,66.9494
2021-06-13,66.9494
2021-06-14,66.9494
2021-06-15,66.9494
2021-06-16,66.9494
2021-06-17,66.9494
2021-06-18,66.9494
2021-06-19,66.9494
2021-06-20,66.9494
2021-06-21,66.9494
2021-06-22,66.9494
2021-06-23,66.9494
2021-06-24,66.9494
2021-06-25,66.9494
2021-06-26,66.9494
2021-06-27,66.9494
2021-06-28,66.9494
2021-06-29,66.9494
2021-06-30,74.9401
2021-07-01,74.9401
2021-07-02,74.9401
2021-07-03,74.9401
2021-07-04,74.9401
2021-07-05,74.9401
2021-07-06,74.9401
2021-07-07,74.9401
2021-07-08,74.9401
2021-07-09,74.9401
2021-07-10,74.9401
2021-07-11,74.9401
2021-07-12,74.9401
2021-07-13,74.9401
2021-07-14,74.9401
2021-07-15,74.9401
2021-07-16,74.9401
2021-07-17,74.9401
2021-07-18,74.9401
2021-07-19,74.9401
2021-07-20,74.9401
2021-07-21,74.9401
2021-07-22,74.9401
2021-07-23,74.9401
2021-07-24,74.9401
2021-07-25,74.9401
2021-07-26,74.9401
2021-07-27,74.9401
2021-07-28,74.9401
2021-07-29,74.9401
2021-07-30,74.9401
2021-07-31,74.9401
2021-08-01,74.9401
2021-08-02,74.9401
2021-08-03,74.9401
2021-08-04,74.9401
2021-08-05,74.9401
2021-08-06,74.9401
2021-08-07,74.9401
2021-08-08,74.9401
2021-08-09,74.9401
2021-08-10,74.9401
2021-08-11,74.9401
2021-08-12,74.9401
2021-08-13,74.9401
2021-08-14,74.9401
2021-08-15,74.9401
2021-08-16,74.9401
2021-08-17,74.9401
2021-08-18,74.9401
2021-08-19,74.9401
2021-08-20,74.9401
2021-08-21,74.9401
2021-08-22,74.9401
2021-08-23,74.9401
2021-08-24,74.9401
2021-08-25,74.9401
2021-08-26,74.9401
2021-08-27,74.9401
2021-08-28,74.9401
2021-08-29,74.9401
2021-08-30,74.9401
2021-08-31,74.9401
2021-09-01,74.9401
2021-09-02,74.9401
2021-09-03,74.9401
2021-09-04,74.9401
2021-09-05,74.9401
2021-09-06,74.9401
2021-09-07,74.9401
2021-09-08,74.9401
2021-09-09,74.9401
2021-09-10,74.9401
2021-09-11,74.9401
2021-09-12,74.9401
2021-09-13,74.9401
2021-09-14,74.9401
2021-09-15,74.9401
2021-09-16,74.9401
2021-09-17,74.9401
2021-09-18,74.9401
2021-09-19,74.9401
2021-09-20,74.9401
2021-09-21,74.9401
2021-09-22,74.9401
2021-09-23,74.9401
2021-09-24,74.9401
2021-09-25,74.9401
2021-09-26,74.9401
2021-09-27,74.9401
2021-09-28,74.9401
2021-09-29,74.9401
2021-09-30,69.3321
2021-10-01,69.3321
2021-10-02,69.3321
2021-10-03,69.3321
2021-10-04,69.3321
2021-10-05,69.3321
2021-10-06,69.3321
2021-10-07,69.3321
2021-10-08,69.3321
2021-10-09,69.3321
2021-10-10,69.3321
2021-10-11,69.3321
2021-10-12,69.3321
2021-10-13,69.3321
2021-10-14,69.3321
2021-10-15,69.3321
2021-10-16,69.3321
2021-10-17,69.3321
2021-10-18,69.3321
2021-10-19,69.3321
2021-10-20,69.3321
2021-10-21,69.3321
2021-10-22,69.3321
2021-10-23,69.3321
2021-10-24,69.3321
2021-10-25,69.3321
2021-10-26,69.3321
2021-10-27,69.3321
2021-10-28,69.3321
2021-10-29,69.3321
2021-10-30,69.3321
2021-10-31,69.3321
2021-11-01,69.3321
2021-11-02,69.3321
2021-11-03,69.3321
2021-11-04,69.3321
2021-11-05,69.3321
2021-11-06,69.3321
2021-11-07,69.3321
2021-11-08,69.3321
2021-11-09,69.3321
2021-11-10,69.3321
2021-11-11,69.3321
2021-11-12,69.3321
2021-11-13,69.3321
2021-11-14,69.3321
2021-11-15,69.3321
2021-11-16,69.3321
2021-11-17,69.3321
2021-11-18,69.3321
2021-11-19,69.3321
2021-11-20,69.3321
2021-11-21,69.3321
2021-11-22,69.3321
2021-11-23,69.3321
2021-11-24,69.3321
2021-11-25,69.3321
2021-11-26,69.3321
2021-11-27,69.3321
2021-11-28,69.3321
2021-11-29,69.3321
2021-11-30,69.3321
2021-12-01,69.3321
2021-12-02,69.3321
2021-12-03,69.3321
2021-12-04,69.3321
2021-12-05,69.3321
2021-12-06,69.3321
2021-12-07,69.3321
2021-12-08,69.3321
2021-12-09,69.3321
2021-12-10,69.3321
2021-12-11,69.3321
2021-12-12,69.3321
2021-12-13,69.3321
2021-12-14,69.3321
2021-12-15,69.3321
2021-12-16,69.3321
2021-12-17,69.3321
2021-12-18,69.3321
2021-12-19,69.3321
2021-12-20,69.3321
2021-12-21,69.3321
2021-12-22,69.3321
2021-12-23,69.3321
2021-12-24,69.3321
2021-12-25,69.3321
2021-12-26,69.3321
2021-12-27,69.3321
2021-12-28,69.3321
2021-12-29,69.3321
2021-12-30,69.3321
2021-12-31,60.7988
2022-01-01,60.7988
2022-01-02,60.7988
2022-01-03,60.7988
2022-01-04,60.7988
2022-01-05,60.7988
2022-01-06,60.7988
2022-01-07,60.7988
2022-01-08,60.7988
2022-01-09,60.7988
2022-01-10,60.7988
2022-01-11,60.7988
2022-01-12,60.7988
2022-01-13,60.7988
2022-01-14,60.7988
2022-01-15,60.7988
2022-01-16,60.7988
2022-01-17,60.7988
2022-01-18,60.7988
2022-01-19,60.7988
2022-01-20,60.7988
2022-01-21,60.7988
2022-01-22,60.7988
2022-01-23,60.7988
2022-01-24,60.7988
2022-01-25,60.7988
2022-01-26,60.7988
2022-01-27,60.7988
2022-01-28,60.7988
2022-01-29,60.7988
2022-01-30,60.7988
2022-01-31,60.7988
2022-02-01,60.7988
2022-02-02,60.7988
2022-02-03,60.7988
2022-02-04,60.7988
2022-02-05,60.7988
2022-02-06,60.7988
2022-02-07,60.7988
2022-02-08,60.7988
2022-02-09,60.7988
2022-02-10,60.7988
2022-02-11,60.7988
2022-02-12,60.7988
2022-02-13,60.7988
2022-02-14,60.7988
2022-02-15,60.7988
2022-02-16,60.7988
2022-02-17,60.7988
2022-02-18,60.7988
2022-02-19,60.7988
2022-02-20,60.7988
2022-02-21,60.7988
2022-02-22,60.7988
2022-02-23,60.7988
2022-02-24,60.7988
2022-02-25,60.7988
2022-02-26,60.7988
2022-02-27,60.7988
2022-02-28,60.7988
2022-03-01,60.7988
2022-03-02,60.7988
2022-03-03,60.7988
2022-03-04,60.7988
2022-03-05,60.7988
2022-03-06,60.7988
2022-03-07,60.7988
2022-03-08,60.7988
2022-03-09,60.7988
2022-03-10,60.7988
2022-03-11,60.7988
2022-03-12,60.7988
2022-03-13,60.7988
2022-03-14,60.7988
2022-03-15,60.7988
2022-03-16,60.7988
2022-03-17,60.7988
2022-03-18,60.7988
2022-03-19,60.7988
2022-03-20,60.7988
2022-03-21,60.7988
2022-03-22,60.7988
2022-03-23,60.7988
2022-03-24,60.7988
2022-03-25,60.7988
2022-03-26,60.7988
2022-03-27,60.7988
2022-03-28,60.7988
2022-03-29,60.7988
2022-03-30,60.7988
2022-03-31,44.7878
2022-04-01,44.7878
2022-04-02,44.7878
2022-04-03,44.7878
2022-04-04,44.7878
2022-04-05,44.7878
2022-04-06,44.7878
2022-04-07,44.7878
2022-04-08,44.7878
2022-04-09,44.7878
2022-04-10,44.7878
2022-04-11,44.7878
2022-04-12,44.7878
2022-04-13,44.7878
2022-04-14,44.7878
2022-04-15,44.7878
2022-04-16,44.7878
2022-04-17,44.7878
2022-04-18,44.7878
2022-04-19,44.7878
2022-04-20,44.7878
2022-04-21,44.7878
2022-04-22,44.7878
2022-04-23,44.7878
2022-04-24,44.7878
2022-04-25,44.7878
2022-04-26,44.7878
2022-04-27,44.7878
2022-04-28,44.7878
2022-04-29,44.7878
2022-04-30,44.7878
2022-05-01,44.7878
2022-05-02,44.7878
2022-05-03,44.7878
2022-05-04,44.7878
2022-05-05,44.7878
2022-05-06,44.7878
2022-05-07,44.7878
2022-05-08,44.7878
2022-05-09,44.7878
2022-05-10,44.7878
2022-05-11,44.7878
2022-05-12,44.7878
2022-05-13,44.7878
2022-05-14,44.7878
2022-05-15,44.7878
2022-05-16,44.7878
2022-05-17,44.7878
2022-05-18,44.7878
2022-05-19,44.7878
2022-05-20,44.7878
2022-05-21,44.7878
2022-05-22,44.7878
2022-05-23,44.7878
2022-05-24,44.7878
2022-05-25,44.7878
2022-05-26,44.7878
2022-05-27,44.7878
2022-05-28,44.7878
2022-05-29,44.7878
2022-05-30,44.7878
2022-05-31,44.7878
2022-06-01,44.7878
2022-06-02,44.7878
2022-06-03,44.7878
2022-06-04,44.7878
2022-06-05,44.7878
2022-06-06,44.7878
2022-06-07,44.7878
2022-06-08,44.7878
2022-06-09,44.7878
2022-06-10,44.7878
2022-06-11,44.7878
2022-06-12,44.7878
2022-06-13,44.7878
2022-06-14,44.7878
2022-06-15,44.7878
2022-06-16,44.7878
2022-06-17,44.7878
2022-06-18,44.7878
2022-06-19,44.7878
2022-06-20,44.7878
2022-06-21,44.7878
2022-06-22,44.7878
2022-06-23,44.7878
2022-06-24,44.7878
2022-06-25,44.7878
2022-06-26,44.7878
2022-06-27,44.7878
2022-06-28,44.7878
2022-06-29,44.7878
2022-06-30,28.4011
2022-07-01,28.4011
2022-07-02,28.4011
2022-07-03,28.4011
2022-07-04,28.4011
2022-07-05,28.4011
2022-07-06,28.4011
2022-07-07,28.4011
2022-07-08,28.4011
2022-07-09,28.4011
2022-07-10,28.4011
2022-07-11,28.4011
2022-07-12,28.4011
2022-07-13,28.4011
2022-07-14,28.4011
2022-07-15,28.4011
2022-07-16,28.4011
2022-07-17,28.4011
2022-07-18,28.4011
2022-07-19,28.4011
2022-07-20,28.4011
2022-07-21,28.4011
2022-07-22,28.4011
2022-07-23,28.4011
2022-07-24,28.4011
2022-07-25,28.4011
2022-07-26,28.4011
2022-07-27,28.4011
2022-07-28,28.4011
2022-07-29,28.4011
2022-07-30,28.4011
2022-07-31,28.4011
2022-08-01,28.4011
2022-08-02,28.4011
2022-08-03,28.4011
2022-08-04,28.4011
2022-08-05,28.4011
2022-08-06,28.4011
2022-08-07,28.4011
2022-08-08,28.4011
2022-08-09,28.4011
2022-08-10,28.4011
2022-08-11,28.4011
2022-08-12,28.4011
2022-08-13,28.4011
2022-08-14,28.4011
2022-08-15,28.4011
2022-08-16,28.4011
2022-08-17,28.4011
2022-08-18,28.4011
2022-08-19,28.4011
2022-08-20,28.4011
2022-08-21,28.4011
2022-08-22,28.4011
2022-08-23,28.4011
2022-08-24,28.4011
2022-08-25,28.4011
2022-08-26,28.4011
2022-08-27,28.4011
2022-08-28,28.4011
2022-08-29,28.4011
2022-08-30,28.4011
2022-08-31,28.4011
2022-09-01,28.4011
2022-09-02,28.4011
2022-09-03,28.4011
2022-09-04,28.4011
2022-09-05,28.4011
2022-09-06,28.4011
2022-09-07,28.4011
2022-09-08,28.4011
2022-09-09,28.4011
2022-09-10,28.4011
2022-09-11,28.4011
2022-09-12,28.4011
2022-09-13,28.4011
2022-09-14,28.4011
2022-09-15,28.4011
2022-09-16,28.4011
2022-09-17,28.4011
2022-09-18,28.4011
2022-09-19,28.4011
2022-09-20,28.4011
2022-09-21,28.4011
2022-09-22,28.4011
2022-09-23,28.4011
2022-09-24,28.4011
2022-09-25,28.4011
2022-09-26,28.4011
2022-09-27,28.4011
2022-09-28,28.4011
2022-09-29,28.4011
2022-09-30,25.4676
2022-10-01,25.4676
2022-10-02,25.4676
2022-10-03,25.4676
2022-10-04,25.4676
2022-10-05,25.4676
2022-10-06,25.4676
2022-10-07,25.4676
2022-10-08,25.4676
2022-10-09,25.4676
2022-10-10,25.4676
2022-10-11,25.4676
2022-10-12,25.4676
2022-10-13,25.4676
2022-10-14,25.4676
2022-10-15,25.4676
2022-10-16,25.4676
2022-10-17,25.4676
2022-10-18,25.4676
2022-10-19,25.4676
2022-10-20,25.4676
2022-10-21,25.4676
2022-10-22,25.4676
2022-10-23,25.4676
2022-10-24,25.4676
2022-10-25,25.4676
2022-10-26,25.4676
2022-10-27,25.4676
2022-10-28,25.4676
2022-10-29,25.4676
2022-10-30,25.4676
2022-10-31,25.4676
2022-11-01,25.4676
2022-11-02,25.4676
2022-11-03,25.4676
2022-11-04,25.4676
2022-11-05,25.4676
2022-11-06,25.4676
2022-11-07,25.4676
2022-11-08,25.4676
2022-11-09,25.4676
