,HOT GR Equity
2022-09-04,30.2465
2022-09-05,30.2465
2022-09-06,30.2465
2022-09-07,30.2465
2022-09-08,30.2465
2022-09-09,30.2465
2022-09-10,30.2465
2022-09-11,30.2465
2022-09-12,30.2465
2022-09-13,30.2465
2022-09-14,30.2465
2022-09-15,30.2465
2022-09-16,30.2465
2022-09-17,30.2465
2022-09-18,30.2465
2022-09-19,30.2465
2022-09-20,30.2465
2022-09-21,30.2465
2022-09-22,30.2465
2022-09-23,30.2465
2022-09-24,30.2465
2022-09-25,30.2465
2022-09-26,30.2465
2022-09-27,30.2465
2022-09-28,30.2465
2022-09-29,30.2465
2022-09-30,26.0092
2022-10-01,26.0092
2022-10-02,26.0092
2022-10-03,26.0092
2022-10-04,26.0092
2022-10-05,26.0092
2022-10-06,26.0092
2022-10-07,26.0092
2022-10-08,26.0092
2022-10-09,26.0092
2022-10-10,26.0092
2022-10-11,26.0092
2022-10-12,26.0092
2022-10-13,26.0092
2022-10-14,26.0092
2022-10-15,26.0092
2022-10-16,26.0092
2022-10-17,26.0092
2022-10-18,26.0092
2022-10-19,26.0092
2022-10-20,26.0092
2022-10-21,26.0092
2022-10-22,26.0092
2022-10-23,26.0092
2022-10-24,26.0092
2022-10-25,26.0092
2022-10-26,26.0092
2022-10-27,26.0092
2022-10-28,26.0092
2022-10-29,26.0092
2022-10-30,26.0092
2022-10-31,26.0092
2022-11-01,26.0092
2022-11-02,26.0092
2022-11-03,26.0092
2022-11-04,26.0092
2022-11-05,26.0092
2022-11-06,26.0092
2022-11-07,26.0092
2022-11-08,26.0092
2022-11-09,26.0092
2022-11-10,26.0092
2022-11-11,26.0092
2022-11-12,26.0092
2022-11-13,26.0092
2022-11-14,26.0092
2022-11-15,26.0092
2022-11-16,26.0092
2022-11-17,26.0092
2022-11-18,26.0092
2022-11-19,26.0092
2022-11-20,26.0092
2022-11-21,26.0092
2022-11-22,26.0092
2022-11-23,26.0092
2022-11-24,26.0092
2022-11-25,26.0092
2022-11-26,26.0092
2022-11-27,26.0092
2022-11-28,26.0092
2022-11-29,26.0092
2022-11-30,26.0092
2022-12-01,26.0092
2022-12-02,26.0092
2022-12-03,26.0092
2022-12-04,26.0092
2022-12-05,26.0092
2022-12-06,26.0092
2022-12-07,26.0092
2022-12-08,26.0092
2022-12-09,26.0092
2022-12-10,26.0092
2022-12-11,26.0092
2022-12-12,26.0092
2022-12-13,26.0092
2022-12-14,26.0092
2022-12-15,26.0092
2022-12-16,26.0092
2022-12-17,26.0092
2022-12-18,26.0092
2022-12-19,26.0092
2022-12-20,26.0092
2022-12-21,26.0092
2022-12-22,26.0092
2022-12-23,26.0092
2022-12-24,26.0092
2022-12-25,26.0092
2022-12-26,26.0092
2022-12-27,26.0092
2022-12-28,26.0092
2022-12-29,26.0092
2022-12-30,26.0092
2022-12-31,49.8016
2023-01-01,49.8016
2023-01-02,49.8016
2023-01-03,49.8016
2023-01-04,49.8016
2023-01-05,49.8016
2023-01-06,49.8016
2023-01-07,49.8016
2023-01-08,49.8016
2023-01-09,49.8016
2023-01-10,49.8016
2023-01-11,49.8016
2023-01-12,49.8016
2023-01-13,49.8016
2023-01-14,49.8016
2023-01-15,49.8016
2023-01-16,49.8016
2023-01-17,49.8016
2023-01-18,49.8016
2023-01-19,49.8016
2023-01-20,49.8016
2023-01-21,49.8016
2023-01-22,49.8016
2023-01-23,49.8016
2023-01-24,49.8016
2023-01-25,49.8016
2023-01-26,49.8016
2023-01-27,49.8016
2023-01-28,49.8016
2023-01-29,49.8016
2023-01-30,49.8016
2023-01-31,49.8016
2023-02-01,49.8016
2023-02-02,49.8016
2023-02-03,49.8016
2023-02-04,49.8016
2023-02-05,49.8016
2023-02-06,49.8016
2023-02-07,49.8016
2023-02-08,49.8016
2023-02-09,49.8016
2023-02-10,49.8016
2023-02-11,49.8016
2023-02-12,49.8016
2023-02-13,49.8016
2023-02-14,49.8016
2023-02-15,49.8016
2023-02-16,49.8016
2023-02-17,49.8016
2023-02-18,49.8016
2023-02-19,49.8016
2023-02-20,49.8016
2023-02-21,49.8016
2023-02-22,49.8016
2023-02-23,49.8016
2023-02-24,49.8016
2023-02-25,49.8016
2023-02-26,49.8016
2023-02-27,49.8016
2023-02-28,49.8016
2023-03-01,49.8016
2023-03-02,49.8016
2023-03-03,49.8016
2023-03-04,49.8016
2023-03-05,49.8016
2023-03-06,49.8016
2023-03-07,49.8016
2023-03-08,49.8016
2023-03-09,49.8016
2023-03-10,49.8016
2023-03-11,49.8016
2023-03-12,49.8016
2023-03-13,49.8016
2023-03-14,49.8016
2023-03-15,49.8016
2023-03-16,49.8016
2023-03-17,49.8016
2023-03-18,49.8016
2023-03-19,49.8016
2023-03-20,49.8016
2023-03-21,49.8016
2023-03-22,49.8016
2023-03-23,49.8016
2023-03-24,49.8016
2023-03-25,49.8016
2023-03-26,49.8016
2023-03-27,49.8016
2023-03-28,49.8016
2023-03-29,49.8016
2023-03-30,49.8016
2023-03-31,51.9487
2023-04-01,51.9487
2023-04-02,51.9487
2023-04-03,51.9487
2023-04-04,51.9487
2023-04-05,51.9487
2023-04-06,51.9487
2023-04-07,51.9487
2023-04-08,51.9487
2023-04-09,51.9487
2023-04-10,51.9487
2023-04-11,51.9487
2023-04-12,51.9487
2023-04-13,51.9487
2023-04-14,51.9487
2023-04-15,51.9487
2023-04-16,51.9487
2023-04-17,51.9487
2023-04-18,51.9487
2023-04-19,51.9487
2023-04-20,51.9487
2023-04-21,51.9487
2023-04-22,51.9487
2023-04-23,51.9487
2023-04-24,51.9487
2023-04-25,51.9487
2023-04-26,51.9487
2023-04-27,51.9487
2023-04-28,51.9487
2023-04-29,51.9487
2023-04-30,51.9487
2023-05-01,51.9487
2023-05-02,51.9487
2023-05-03,51.9487
2023-05-04,51.9487
2023-05-05,51.9487
2023-05-06,51.9487
2023-05-07,51.9487
2023-05-08,51.9487
2023-05-09,51.9487
2023-05-10,51.9487
2023-05-11,51.9487
2023-05-12,51.9487
2023-05-13,51.9487
2023-05-14,51.9487
2023-05-15,51.9487
2023-05-16,51.9487
2023-05-17,51.9487
2023-05-18,51.9487
2023-05-19,51.9487
2023-05-20,51.9487
2023-05-21,51.9487
2023-05-22,51.9487
2023-05-23,51.9487
2023-05-24,51.9487
2023-05-25,51.9487
2023-05-26,51.9487
2023-05-27,51.9487
2023-05-28,51.9487
2023-05-29,51.9487
2023-05-30,51.9487
2023-05-31,51.9487
2023-06-01,51.9487
2023-06-02,51.9487
2023-06-03,51.9487
2023-06-04,51.9487
2023-06-05,51.9487
2023-06-06,51.9487
2023-06-07,51.9487
2023-06-08,51.9487
2023-06-09,51.9487
2023-06-10,51.9487
2023-06-11,51.9487
2023-06-12,51.9487
2023-06-13,51.9487
2023-06-14,51.9487
2023-06-15,51.9487
2023-06-16,51.9487
2023-06-17,51.9487
2023-06-18,51.9487
2023-06-19,51.9487
2023-06-20,51.9487
2023-06-21,51.9487
2023-06-22,51.9487
2023-06-23,51.9487
2023-06-24,51.9487
2023-06-25,51.9487
2023-06-26,51.9487
2023-06-27,51.9487
2023-06-28,51.9487
2023-06-29,51.9487
2023-06-30,49.3228
2023-07-01,49.3228
2023-07-02,49.3228
2023-07-03,49.3228
2023-07-04,49.3228
2023-07-05,49.3228
2023-07-06,49.3228
2023-07-07,49.3228
2023-07-08,49.3228
2023-07-09,49.3228
2023-07-10,49.3228
2023-07-11,49.3228
2023-07-12,49.3228
2023-07-13,49.3228
2023-07-14,49.3228
2023-07-15,49.3228
2023-07-16,49.3228
2023-07-17,49.3228
2023-07-18,49.3228
2023-07-19,49.3228
2023-07-20,49.3228
2023-07-21,49.3228
2023-07-22,49.3228
2023-07-23,49.3228
2023-07-24,49.3228
2023-07-25,49.3228
2023-07-26,49.3228
2023-07-27,49.3228
2023-07-28,49.3228
2023-07-29,49.3228
2023-07-30,49.3228
2023-07-31,49.3228
2023-08-01,49.3228
2023-08-02,49.3228
2023-08-03,49.3228
2023-08-04,49.3228
2023-08-05,49.3228
2023-08-06,49.3228
2023-08-07,49.3228
2023-08-08,49.3228
2023-08-09,49.3228
2023-08-10,49.3228
2023-08-11,49.3228
2023-08-12,49.3228
2023-08-13,49.3228
2023-08-14,49.3228
2023-08-15,49.3228
2023-08-16,49.3228
2023-08-17,49.3228
2023-08-18,49.3228
2023-08-19,49.3228
2023-08-20,49.3228
2023-08-21,49.3228
2023-08-22,49.3228
2023-08-23,49.3228
2023-08-24,49.3228
2023-08-25,49.3228
2023-08-26,49.3228
2023-08-27,49.3228
2023-08-28,49.3228
2023-08-29,49.3228
2023-08-30,49.3228
2023-08-31,49.3228
2023-09-01,49.3228
2023-09-02,49.3228
2023-09-03,49.3228
2023-09-04,49.3228
2023-09-05,49.3228
2023-09-06,49.3228
2023-09-07,49.3228
2023-09-08,49.3228
2023-09-09,49.3228
2023-09-10,49.3228
2023-09-11,49.3228
2023-09-12,49.3228
2023-09-13,49.3228
2023-09-14,49.3228
2023-09-15,49.3228
2023-09-16,49.3228
2023-09-17,49.3228
2023-09-18,49.3228
2023-09-19,49.3228
2023-09-20,49.3228
2023-09-21,49.3228
2023-09-22,49.3228
2023-09-23,49.3228
2023-09-24,49.3228
2023-09-25,49.3228
2023-09-26,49.3228
2023-09-27,49.3228
2023-09-28,49.3228
2023-09-29,49.3228
2023-09-30,39.5904
2023-10-01,39.5904
2023-10-02,39.5904
2023-10-03,39.5904
2023-10-04,39.5904
2023-10-05,39.5904
2023-10-06,39.5904
2023-10-07,39.5904
2023-10-08,39.5904
2023-10-09,39.5904
2023-10-10,39.5904
2023-10-11,39.5904
2023-10-12,39.5904
2023-10-13,39.5904
2023-10-14,39.5904
2023-10-15,39.5904
2023-10-16,39.5904
2023-10-17,39.5904
2023-10-18,39.5904
2023-10-19,39.5904
2023-10-20,39.5904
2023-10-21,39.5904
2023-10-22,39.5904
2023-10-23,39.5904
2023-10-24,39.5904
2023-10-25,39.5904
2023-10-26,39.5904
2023-10-27,39.5904
2023-10-28,39.5904
2023-10-29,39.5904
2023-10-30,39.5904
2023-10-31,39.5904
2023-11-01,39.5904
2023-11-02,39.5904
2023-11-03,39.5904
2023-11-04,39.5904
2023-11-05,39.5904
2023-11-06,39.5904
2023-11-07,39.5904
2023-11-08,39.5904
2023-11-09,39.5904
2023-11-10,39.5904
2023-11-11,39.5904
2023-11-12,39.5904
2023-11-13,39.5904
2023-11-14,39.5904
2023-11-15,39.5904
2023-11-16,39.5904
2023-11-17,39.5904
2023-11-18,39.5904
2023-11-19,39.5904
2023-11-20,39.5904
2023-11-21,39.5904
2023-11-22,39.5904
2023-11-23,39.5904
2023-11-24,39.5904
2023-11-25,39.5904
2023-11-26,39.5904
2023-11-27,39.5904
2023-11-28,39.5904
2023-11-29,39.5904
2023-11-30,39.5904
2023-12-01,39.5904
2023-12-02,39.5904
2023-12-03,39.5904
2023-12-04,39.5904
2023-12-05,39.5904
2023-12-06,39.5904
2023-12-07,39.5904
2023-12-08,39.5904
2023-12-09,39.5904
2023-12-10,39.5904
2023-12-11,39.5904
2023-12-12,39.5904
2023-12-13,39.5904
2023-12-14,39.5904
2023-12-15,39.5904
2023-12-16,39.5904
2023-12-17,39.5904
2023-12-18,39.5904
2023-12-19,39.5904
2023-12-20,39.5904
2023-12-21,39.5904
2023-12-22,39.5904
2023-12-23,39.5904
2023-12-24,39.5904
2023-12-25,39.5904
2023-12-26,39.5904
2023-12-27,39.5904
2023-12-28,39.5904
2023-12-29,39.5904
2023-12-30,39.5904
2023-12-31,44.1277
2024-01-01,44.1277
2024-01-02,44.1277
2024-01-03,44.1277
2024-01-04,44.1277
2024-01-05,44.1277
2024-01-06,44.1277
2024-01-07,44.1277
2024-01-08,44.1277
2024-01-09,44.1277
2024-01-10,44.1277
2024-01-11,44.1277
2024-01-12,44.1277
2024-01-13,44.1277
2024-01-14,44.1277
2024-01-15,44.1277
2024-01-16,44.1277
2024-01-17,44.1277
2024-01-18,44.1277
2024-01-19,44.1277
2024-01-20,44.1277
2024-01-21,44.1277
2024-01-22,44.1277
2024-01-23,44.1277
2024-01-24,44.1277
2024-01-25,44.1277
2024-01-26,44.1277
2024-01-27,44.1277
2024-01-28,44.1277
2024-01-29,44.1277
2024-01-30,44.1277
2024-01-31,44.1277
2024-02-01,44.1277
2024-02-02,44.1277
2024-02-03,44.1277
2024-02-04,44.1277
2024-02-05,44.1277
2024-02-06,44.1277
2024-02-07,44.1277
2024-02-08,44.1277
2024-02-09,44.1277
2024-02-10,44.1277
2024-02-11,44.1277
2024-02-12,44.1277
2024-02-13,44.1277
2024-02-14,44.1277
2024-02-15,44.1277
2024-02-16,44.1277
2024-02-17,44.1277
2024-02-18,44.1277
2024-02-19,44.1277
2024-02-20,44.1277
2024-02-21,44.1277
2024-02-22,44.1277
2024-02-23,44.1277
2024-02-24,44.1277
2024-02-25,44.1277
2024-02-26,44.1277
2024-02-27,44.1277
2024-02-28,44.1277
2024-02-29,44.1277
2024-03-01,44.1277
2024-03-02,44.1277
2024-03-03,44.1277
2024-03-04,44.1277
2024-03-05,44.1277
2024-03-06,44.1277
2024-03-07,44.1277
2024-03-08,44.1277
2024-03-09,44.1277
2024-03-10,44.1277
2024-03-11,44.1277
2024-03-12,44.1277
2024-03-13,44.1277
2024-03-14,44.1277
2024-03-15,44.1277
2024-03-16,44.1277
2024-03-17,44.1277
2024-03-18,44.1277
2024-03-19,44.1277
2024-03-20,44.1277
2024-03-21,44.1277
