,REL LN Equity
2023-12-01,24.384
2023-12-02,24.384
2023-12-03,24.384
2023-12-04,24.376
2023-12-05,24.537
2023-12-06,24.696
2023-12-07,24.681
2023-12-08,24.777
2023-12-09,24.777
2023-12-10,24.777
2023-12-11,24.856
2023-12-12,25.211
2023-12-13,25.352
2023-12-14,24.543
2023-12-15,24.231
2023-12-16,24.231
2023-12-17,24.231
2023-12-18,24.519
2023-12-19,24.599
2023-12-20,24.728
2023-12-21,24.655
2023-12-22,24.639
2023-12-23,24.639
2023-12-24,24.639
2023-12-25,24.639
2023-12-26,24.639
2023-12-27,24.744
2023-12-28,24.784
2023-12-29,24.92
2023-12-30,24.92
2023-12-31,24.92
2024-01-01,24.92
2024-01-02,24.575
2024-01-03,24.614
2024-01-04,24.976
2024-01-05,24.98
2024-01-06,24.98
2024-01-07,24.98
2024-01-08,25.294
2024-01-09,25.109
2024-01-10,25.479
2024-01-11,25.463
2024-01-12,26.011
2024-01-13,26.011
2024-01-14,26.011
2024-01-15,25.885
2024-01-16,26.105
2024-01-17,26.081
2024-01-18,26.451
2024-01-19,26.537
2024-01-20,26.537
2024-01-21,26.537
2024-01-22,26.472
2024-01-23,26.23
2024-01-24,26.378
2024-01-25,26.33
2024-01-26,26.483
2024-01-27,26.483
2024-01-28,26.483
2024-01-29,26.467
2024-01-30,26.65
2024-01-31,26.456
2024-02-01,26.675
2024-02-02,26.829
2024-02-03,26.829
2024-02-04,26.829
2024-02-05,26.772
2024-02-06,26.659
2024-02-07,26.513
2024-02-08,26.772
2024-02-09,27.17
2024-02-10,27.17
2024-02-11,27.17
2024-02-12,27.048
2024-02-13,26.48
2024-02-14,27.056
2024-02-15,26.791
2024-02-16,27.524
2024-02-17,27.524
2024-02-18,27.524
2024-02-19,27.628
2024-02-20,27.822
2024-02-21,27.806
2024-02-22,28.138
2024-02-23,28.34
2024-02-24,28.34
2024-02-25,28.34
2024-02-26,28.372
2024-02-27,27.99
2024-02-28,27.869
2024-02-29,28.093
2024-03-01,27.664
2024-03-02,27.664
2024-03-03,27.664
2024-03-04,27.656
2024-03-05,27.737
2024-03-06,27.689
2024-03-07,27.534
2024-03-08,27.616
2024-03-09,27.616
2024-03-10,27.616
2024-03-11,27.295
2024-03-12,27.701
2024-03-13,27.732
2024-03-14,27.569
2024-03-15,27.439
2024-03-16,27.439
2024-03-17,27.439
2024-03-18,27.553
2024-03-19,27.496
2024-03-20,27.472
2024-03-21,28.057
