,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity
2014-12-02,181.577,184.909,180.944,182.69,63300.0
2014-12-03,181.577,181.577,176.663,177.919,114150.0
2014-12-04,178.246,181.577,177.263,179.139,102075.0
2014-12-05,179.578,182.91,179.578,182.18,45750.0
2014-12-06,179.578,182.91,179.578,182.18,45750.0
2014-12-07,179.578,182.91,179.578,182.18,45750.0
2014-12-08,179.412,180.575,178.246,178.262,55650.0
2014-12-09,176.913,178.212,174.248,176.363,98025.0
2014-12-10,176.28,176.413,174.081,174.284,21075.0
2014-12-11,174.084,174.581,172.415,173.415,52575.0
2014-12-12,172.752,175.58,172.748,175.137,36825.0
2014-12-13,172.752,175.58,172.748,175.137,36825.0
2014-12-14,172.752,175.58,172.748,175.137,36825.0
2014-12-15,174.914,176.413,173.321,174.574,20250.0
2014-12-16,176.213,178.246,169.933,171.599,40500.0
2014-12-17,173.248,180.175,168.917,169.623,75450.0
2014-12-18,172.915,174.241,169.916,170.02,24900.0
2014-12-19,170.913,176.58,167.294,173.008,42675.0
2014-12-20,170.913,176.58,167.294,173.008,42675.0
2014-12-21,170.913,176.58,167.294,173.008,42675.0
2014-12-22,174.914,181.644,173.581,178.112,70575.0
2014-12-23,179.912,179.912,175.29,175.627,21750.0
2014-12-24,175.614,177.726,173.701,175.414,21375.0
2014-12-25,175.614,177.726,173.701,175.414,21375.0
2014-12-26,174.914,176.58,173.581,174.934,4200.0
2014-12-27,174.914,176.58,173.581,174.934,4200.0
2014-12-28,174.914,176.58,173.581,174.934,4200.0
2014-12-29,173.581,174.244,172.582,172.638,8025.0
2014-12-30,173.914,178.879,171.269,174.328,55350.0
2014-12-31,174.914,180.961,174.331,179.772,62925.0
2015-01-01,178.699,179.578,176.913,177.429,3675.0
2015-01-02,178.212,178.246,176.58,177.503,10950.0
2015-01-03,178.212,178.246,176.58,177.503,10950.0
2015-01-04,178.212,178.246,176.58,177.503,10950.0
2015-01-05,178.912,178.912,175.58,176.293,6375.0
2015-01-06,175.254,180.245,174.914,176.417,47025.0
2015-01-07,177.246,177.246,172.582,174.241,158325.0
2015-01-08,174.914,179.245,173.255,177.779,333900.0
2015-01-09,175.767,180.578,175.614,179.009,85650.0
2015-01-10,175.767,180.578,175.614,179.009,85650.0
2015-01-11,175.767,180.578,175.614,179.009,85650.0
2015-01-12,179.245,181.574,178.246,180.978,85200.0
2015-01-13,181.911,182.877,179.912,181.258,47625.0
2015-01-14,181.258,185.042,177.329,184.703,153525.0
2015-01-15,185.242,193.935,181.577,193.175,701325.0
2015-01-16,193.238,196.57,189.907,195.99,279000.0
2015-01-17,193.238,196.57,189.907,195.99,279000.0
2015-01-18,193.238,196.57,189.907,195.99,279000.0
2015-01-19,196.57,198.236,193.905,197.443,244875.0
2015-01-20,196.57,199.902,194.904,196.174,180750.0
2015-01-21,197.863,198.236,195.571,196.267,55800.0
2015-01-22,195.904,197.896,192.605,193.372,31050.0
2015-01-23,191.576,194.904,191.572,192.176,52950.0
2015-01-24,191.576,194.904,191.572,192.176,52950.0
2015-01-25,191.576,194.904,191.572,192.176,52950.0
2015-01-26,196.57,196.57,186.325,188.224,191025.0
2015-01-27,187.241,187.741,181.281,183.213,209775.0
2015-01-28,181.244,183.41,181.244,182.793,26400.0
2015-01-29,181.911,182.244,179.995,181.444,13350.0
2015-01-30,180.095,180.744,178.579,179.205,17925.0
2015-01-31,180.095,180.744,178.579,179.205,17925.0
2015-02-01,180.095,180.744,178.579,179.205,17925.0
2015-02-02,180.911,182.07,176.58,178.246,92475.0
2015-02-03,179.912,183.576,179.912,183.117,43425.0
2015-02-04,184.909,185.902,181.244,181.577,31875.0
2015-02-05,184.909,185.902,181.244,181.577,31875.0
2015-02-06,182.907,182.907,179.079,182.207,7275.0
2015-02-07,182.907,182.907,179.079,182.207,7275.0
2015-02-08,182.907,182.907,179.079,182.207,7275.0
2015-02-09,181.584,185.409,179.912,183.716,211275.0
2015-02-10,182.577,184.243,182.244,183.207,46650.0
2015-02-11,183.243,184.902,181.911,183.093,27825.0
2015-02-12,181.713,183.929,181.031,181.563,43725.0
2015-02-13,183.417,186.997,183.758,184.099,40125.0
2015-02-14,183.417,186.997,183.758,184.099,40125.0
2015-02-15,183.417,186.997,183.758,184.099,40125.0
2015-02-16,184.102,184.099,182.394,183.571,14175.0
2015-02-17,183.421,184.781,183.076,183.707,9075.0
2015-02-18,183.707,183.707,181.372,181.771,87300.0
2015-02-19,180.69,184.951,180.69,183.257,42375.0
2015-02-20,183.417,184.948,183.417,183.966,7125.0
2015-02-21,183.417,184.948,183.417,183.966,7125.0
2015-02-22,183.417,184.948,183.417,183.966,7125.0
2015-02-23,182.429,185.804,182.394,182.964,3150.0
2015-02-24,183.417,183.417,182.394,183.018,9975.0
2015-02-25,182.429,182.48,181.372,181.713,10875.0
2015-02-26,183.929,184.61,182.394,182.906,16950.0
2015-02-27,183.076,183.076,181.713,182.289,14400.0
2015-02-28,183.076,183.076,181.713,182.289,14400.0
2015-03-01,183.076,183.076,181.713,182.289,14400.0
2015-03-02,182.394,182.394,180.69,180.731,40125.0
2015-03-03,180.69,180.69,178.985,179.019,116325.0
2015-03-04,178.644,180.69,178.644,178.989,24900.0
2015-03-05,180.144,184.099,178.985,182.49,20250.0
2015-03-06,183.175,183.417,182.394,182.394,6825.0
2015-03-07,183.175,183.417,182.394,182.394,6825.0
2015-03-08,183.175,183.417,182.394,182.394,6825.0
2015-03-09,182.394,182.394,180.008,180.649,28200.0
2015-03-10,180.69,181.031,177.315,178.675,39150.0
2015-03-11,180.281,180.69,180.008,180.008,29025.0
2015-03-12,180.69,182.394,178.995,180.114,43875.0
2015-03-13,181.031,188.872,181.031,188.067,106575.0
2015-03-14,181.031,188.872,181.031,188.067,106575.0
2015-03-15,181.031,188.872,181.031,188.067,106575.0
2015-03-16,188.531,188.531,185.804,185.821,37125.0
2015-03-17,182.429,185.63,182.394,185.009,5325.0
2015-03-18,184.102,184.099,181.406,182.323,51150.0
2015-03-19,184.147,184.44,182.394,183.557,32925.0
2015-03-20,190.918,190.918,182.394,185.845,53700.0
2015-03-21,190.918,190.918,182.394,185.845,53700.0
2015-03-22,190.918,190.918,182.394,185.845,53700.0
2015-03-23,190.918,190.918,182.394,185.845,53700.0
2015-03-24,184.099,184.099,182.394,182.394,16200.0
2015-03-25,182.394,182.394,179.326,179.347,9675.0
2015-03-26,183.407,183.417,177.281,178.985,74025.0
2015-03-27,177.468,178.644,176.599,177.321,8175.0
2015-03-28,177.468,178.644,176.599,177.321,8175.0
2015-03-29,177.468,178.644,176.599,177.321,8175.0
2015-03-30,176.258,176.258,168.457,169.156,153300.0
2015-03-31,173.837,177.281,171.485,177.264,91425.0
2015-04-01,177.246,179.667,176.258,176.258,42150.0
2015-04-02,177.281,185.071,178.985,183.38,34875.0
2015-04-03,187.498,188.19,184.099,187.055,142875.0
2015-04-04,187.498,188.19,184.099,187.055,142875.0
2015-04-05,187.498,188.19,184.099,187.055,142875.0
2015-04-06,184.133,187.474,183.762,186.806,5700.0
2015-04-07,188.361,190.918,184.951,186.128,18000.0
2015-04-08,186.145,187.508,182.394,184.634,171225.0
2015-04-09,184.102,184.696,184.099,184.12,14175.0
2015-04-10,184.781,185.616,184.099,184.501,4125.0
2015-04-11,184.781,185.616,184.099,184.501,4125.0
2015-04-12,184.781,185.616,184.099,184.501,4125.0
2015-04-13,184.13,184.443,175.279,175.279,498675.0
2015-04-14,175.235,175.235,171.826,174.192,62400.0
2015-04-15,175.235,175.576,173.019,173.926,29100.0
2015-04-16,174.553,178.985,174.553,178.61,145950.0
2015-04-17,180.345,180.69,177.621,180.564,573000.0
2015-04-18,180.345,180.69,177.621,180.564,573000.0
2015-04-19,180.345,180.69,177.621,180.564,573000.0
2015-04-20,182.394,187.508,179.019,187.126,372300.0
2015-04-21,184.44,188.521,184.099,188.026,38325.0
2015-04-22,187.508,190.918,185.807,190.611,183675.0
2015-04-23,191.599,191.599,187.167,187.611,9825.0
2015-04-24,188.531,188.531,187.508,187.539,17625.0
2015-04-25,188.531,188.531,187.508,187.539,17625.0
2015-04-26,188.531,188.531,187.508,187.539,17625.0
2015-04-27,186.179,187.849,184.133,187.297,4500.0
2015-04-28,185.163,188.19,185.122,188.081,3975.0
2015-04-29,187.508,188.19,187.508,187.774,7875.0
2015-04-30,188.869,190.918,188.869,189.557,58725.0
2015-05-01,188.869,190.918,188.869,189.557,58725.0
2015-05-02,188.869,190.918,188.869,189.557,58725.0
2015-05-03,188.869,190.918,188.869,189.557,58725.0
2015-05-04,189.554,189.554,188.872,188.872,3000.0
2015-05-05,187.508,189.554,187.508,189.281,9000.0
2015-05-06,190.573,193.986,190.918,191.974,95325.0
2015-05-07,194.149,194.149,190.577,190.877,10950.0
2015-05-08,187.849,190.573,187.167,187.416,83250.0
2015-05-09,187.849,190.573,187.167,187.416,83250.0
2015-05-10,187.849,190.573,187.167,187.416,83250.0
2015-05-11,190.914,190.918,182.054,182.135,36600.0
2015-05-12,181.201,184.099,179.667,182.783,36975.0
2015-05-13,182.565,184.096,182.565,183.076,1575.0
2015-05-14,177.291,182.398,177.291,180.69,19050.0
2015-05-15,182.729,183.076,177.639,180.403,33075.0
2015-05-16,182.729,183.076,177.639,180.403,33075.0
2015-05-17,182.729,183.076,177.639,180.403,33075.0
2015-05-18,180.008,181.713,177.621,178.985,60900.0
2015-05-19,177.621,180.69,177.621,178.985,27000.0
2015-05-20,178.985,180.349,178.985,178.985,17250.0
2015-05-21,178.985,178.985,177.281,177.281,30150.0
2015-05-22,180.008,180.008,177.281,177.281,86100.0
2015-05-23,180.008,180.008,177.281,177.281,86100.0
2015-05-24,180.008,180.008,177.281,177.281,86100.0
2015-05-25,178.985,178.985,177.281,178.985,25275.0
2015-05-26,177.281,179.667,177.281,179.128,23550.0
2015-05-27,180.349,181.702,178.985,179.394,42975.0
2015-05-28,178.985,182.224,178.303,181.982,16725.0
2015-05-29,182.054,188.531,182.054,187.198,54375.0
2015-05-30,182.054,188.531,182.054,187.198,54375.0
2015-05-31,182.054,188.531,182.054,187.198,54375.0
2015-06-01,188.869,188.872,184.672,187.508,4950.0
2015-06-02,185.081,190.999,185.081,186.595,84750.0
2015-06-03,184.781,187.801,184.781,185.804,2925.0
2015-06-04,187.126,187.508,185.122,185.804,14100.0
2015-06-05,187.491,187.491,183.431,184.072,12450.0
2015-06-06,187.491,187.491,183.431,184.072,12450.0
2015-06-07,187.491,187.491,183.431,184.072,12450.0
2015-06-08,183.755,186.145,180.7,186.063,23475.0
2015-06-09,185.804,187.508,184.815,186.786,5325.0
2015-06-10,187.508,188.119,186.145,187.553,50775.0
2015-06-11,187.508,191.293,187.508,191.088,30975.0
2015-06-12,190.918,192.281,189.213,190.072,12900.0
2015-06-13,190.918,192.281,189.213,190.072,12900.0
2015-06-14,190.918,192.281,189.213,190.072,12900.0
2015-06-15,187.849,191.599,187.849,191.439,25500.0
2015-06-16,190.918,192.107,190.918,191.599,10275.0
2015-06-17,191.92,192.622,189.895,190.028,117975.0
2015-06-18,190.914,190.918,190.914,190.918,1650.0
2015-06-19,190.918,192.619,190.236,191.76,12900.0
2015-06-20,190.918,192.619,190.236,191.76,12900.0
2015-06-21,190.918,192.619,190.236,191.76,12900.0
2015-06-22,190.918,191.599,190.577,191.599,4125.0
2015-06-23,191.258,191.94,190.918,191.088,2175.0
2015-06-24,191.432,191.855,191.432,191.729,450.0
2015-06-25,191.599,193.304,190.577,193.219,7950.0
2015-06-26,190.918,190.918,189.895,190.171,1950.0
2015-06-27,190.918,190.918,189.895,190.171,1950.0
2015-06-28,190.918,190.918,189.895,190.171,1950.0
2015-06-29,189.554,190.918,188.872,190.406,17325.0
2015-06-30,190.239,193.645,190.239,193.379,14625.0
2015-07-01,191.94,195.994,190.918,195.864,11625.0
2015-07-02,194.327,199.1,194.327,198.155,54750.0
2015-07-03,198.077,198.077,196.031,196.754,5100.0
2015-07-04,198.077,198.077,196.031,196.754,5100.0
2015-07-05,198.077,198.077,196.031,196.754,5100.0
2015-07-06,194.415,197.736,193.007,194.173,32475.0
2015-07-07,193.986,194.327,190.236,191.143,52500.0
2015-07-08,190.583,192.622,190.577,192.622,9675.0
2015-07-09,192.622,192.622,190.918,190.918,1050.0
2015-07-10,192.622,192.622,192.622,192.622,75.0
2015-07-11,192.622,192.622,192.622,192.622,75.0
2015-07-12,192.622,192.622,192.622,192.622,75.0
2015-07-13,190.918,190.918,189.213,189.898,6225.0
2015-07-14,190.914,198.077,190.918,197.013,106350.0
2015-07-15,194.327,198.418,194.327,197.736,22275.0
2015-07-16,197.736,198.213,195.35,197.266,8850.0
2015-07-17,197.736,198.213,195.35,197.266,8850.0
2015-07-18,197.736,198.213,195.35,197.266,8850.0
2015-07-19,197.736,198.213,195.35,197.266,8850.0
2015-07-20,197.736,198.213,195.35,197.266,8850.0
2015-07-21,197.736,198.213,195.35,197.266,8850.0
2015-07-22,201.108,201.108,195.69,196.256,13275.0
2015-07-23,197.736,197.736,194.327,197.726,27975.0
2015-07-24,199.267,200.102,198.755,199.972,123600.0
2015-07-25,199.267,200.102,198.755,199.972,123600.0
2015-07-26,199.267,200.102,198.755,199.972,123600.0
2015-07-27,199.782,200.122,196.117,199.27,21675.0
2015-07-28,197.736,199.441,196.543,197.988,17175.0
2015-07-29,198.247,198.247,197.736,197.736,600.0
2015-07-30,196.031,201.52,197.736,200.617,192150.0
2015-07-31,199.782,201.486,199.782,200.463,15450.0
2015-08-01,199.782,201.486,199.782,200.463,15450.0
2015-08-02,199.782,201.486,199.782,200.463,15450.0
2015-08-03,202.168,202.202,199.441,201.633,12150.0
2015-08-04,201.145,201.145,198.418,200.804,2700.0
2015-08-05,200.122,203.191,199.441,199.795,42900.0
2015-08-06,201.145,201.145,199.782,199.853,4500.0
2015-08-07,197.906,199.096,197.054,198.247,6000.0
2015-08-08,197.906,199.096,197.054,198.247,6000.0
2015-08-09,197.906,199.096,197.054,198.247,6000.0
2015-08-10,197.736,198.759,196.713,196.713,375.0
2015-08-11,197.736,198.759,197.054,197.439,1950.0
2015-08-12,197.395,199.441,192.281,195.039,19425.0
2015-08-13,197.395,197.395,194.668,195.125,7350.0
2015-08-14,197.395,197.395,194.668,195.125,7350.0
2015-08-15,197.395,197.395,194.668,195.125,7350.0
2015-08-16,197.395,197.395,194.668,195.125,7350.0
2015-08-17,195.142,195.35,190.577,190.665,29475.0
2015-08-18,190.577,190.918,188.531,190.075,8100.0
2015-08-19,189.254,189.554,189.213,189.298,2400.0
2015-08-20,187.508,187.508,187.508,187.508,3600.0
2015-08-21,180.69,196.713,180.008,190.386,15675.0
2015-08-22,180.69,196.713,180.008,190.386,15675.0
2015-08-23,180.69,196.713,180.008,190.386,15675.0
2015-08-24,182.394,185.8,180.867,180.867,19650.0
2015-08-25,180.342,180.69,177.277,179.667,21300.0
2015-08-26,180.686,180.69,177.281,180.69,116550.0
2015-08-27,177.652,179.838,177.652,179.326,64725.0
2015-08-28,177.284,184.099,177.281,180.632,18375.0
2015-08-29,177.284,184.099,177.281,180.632,18375.0
2015-08-30,177.284,184.099,177.281,180.632,18375.0
2015-08-31,181.713,181.713,177.281,179.016,34275.0
2015-09-01,180.69,187.849,178.985,179.265,346800.0
2015-09-02,177.451,183.417,177.318,183.417,53625.0
2015-09-03,178.985,183.417,178.985,182.701,3600.0
2015-09-04,180.69,183.039,180.008,183.012,5925.0
2015-09-05,180.69,183.039,180.008,183.012,5925.0
2015-09-06,180.69,183.039,180.008,183.012,5925.0
2015-09-07,182.394,182.394,179.343,180.666,84450.0
2015-09-08,177.281,182.054,177.281,180.693,167175.0
2015-09-09,179.019,183.758,178.985,182.316,28875.0
2015-09-10,184.176,186.487,183.109,184.474,10650.0
2015-09-11,186.309,187.02,184.922,186.927,5400.0
2015-09-12,186.309,187.02,184.922,186.927,5400.0
2015-09-13,186.309,187.02,184.922,186.927,5400.0
2015-09-14,184.904,184.887,184.887,184.887,8175.0
2015-09-15,188.442,188.442,183.464,186.7,5625.0
2015-09-16,188.442,188.442,183.464,186.7,5625.0
2015-09-17,186.664,186.664,184.887,184.887,14325.0
2015-09-18,183.109,184.531,182.753,184.531,375.0
2015-09-19,183.109,184.531,182.753,184.531,375.0
2015-09-20,183.109,184.531,182.753,184.531,375.0
2015-09-21,178.533,186.664,178.533,185.413,2400.0
2015-09-22,178.888,185.953,178.888,184.887,79950.0
2015-09-23,184.887,184.887,184.887,184.887,1500.0
2015-09-24,184.887,184.887,184.887,184.887,1500.0
2015-09-25,184.887,184.887,184.887,184.887,1500.0
2015-09-26,184.887,184.887,184.887,184.887,1500.0
2015-09-27,184.887,184.887,184.887,184.887,1500.0
2015-09-28,181.331,181.331,181.331,181.331,150.0
2015-09-29,178.131,181.331,178.131,180.627,7725.0
2015-09-30,181.296,181.296,177.776,177.864,9675.0
2015-10-01,178.131,186.664,177.776,183.589,13575.0
2015-10-02,181.402,186.664,181.402,186.575,2700.0
2015-10-03,181.402,186.664,181.402,186.575,2700.0
2015-10-04,181.402,186.664,181.402,186.575,2700.0
2015-10-05,186.664,186.664,185.242,185.953,9750.0
2015-10-06,185.953,188.442,186.664,186.664,4725.0
2015-10-07,187.02,191.998,186.664,191.688,16500.0
2015-10-08,189.153,193.775,188.46,191.578,4875.0
2015-10-09,193.74,193.775,190.963,191.713,2250.0
2015-10-10,193.74,193.775,190.963,191.713,2250.0
2015-10-11,193.74,193.775,190.963,191.713,2250.0
2015-10-12,189.171,191.909,189.153,190.462,1275.0
2015-10-13,189.509,195.553,188.158,189.832,23100.0
2015-10-14,189.171,188.442,186.661,186.661,38775.0
2015-10-15,185.953,186.664,184.887,186.131,4425.0
2015-10-16,184.887,184.887,183.109,183.6,3075.0
2015-10-17,184.887,184.887,183.109,183.6,3075.0
2015-10-18,184.887,184.887,183.109,183.6,3075.0
2015-10-19,179.557,187.887,179.553,185.242,2475.0
2015-10-20,185.242,185.598,183.464,184.887,10575.0
2015-10-21,184.709,184.887,183.464,184.88,67650.0
2015-10-22,183.109,184.887,182.757,184.634,4125.0
2015-10-23,183.109,184.887,182.757,184.634,4125.0
2015-10-24,183.109,184.887,182.757,184.634,4125.0
2015-10-25,183.109,184.887,182.757,184.634,4125.0
2015-10-26,184.176,184.887,184.176,184.176,2175.0
2015-10-27,184.88,184.887,182.931,183.159,3600.0
2015-10-28,183.109,184.887,183.109,184.851,4800.0
2015-10-29,184.887,184.887,183.82,184.538,14550.0
2015-10-30,184.887,184.887,179.589,184.176,1950.0
2015-10-31,184.887,184.887,179.589,184.176,1950.0
2015-11-01,184.887,184.887,179.589,184.176,1950.0
2015-11-02,184.176,184.176,182.753,183.713,3900.0
2015-11-03,178.842,182.398,178.206,181.509,69975.0
2015-11-04,183.095,185.242,182.746,183.543,61950.0
2015-11-05,183.553,188.442,183.553,188.186,53325.0
2015-11-06,184.922,190.22,184.89,188.357,82200.0
2015-11-07,184.922,190.22,184.89,188.357,82200.0
2015-11-08,184.922,190.22,184.89,188.357,82200.0
2015-11-09,185.598,185.598,185.598,185.598,2850.0
2015-11-10,186.664,186.664,183.82,184.887,1500.0
2015-11-11,185.598,185.598,184.176,185.598,3075.0
2015-11-12,185.598,187.998,185.598,187.998,5850.0
2015-11-13,184.887,184.887,184.887,184.887,300.0
2015-11-14,184.887,184.887,184.887,184.887,300.0
2015-11-15,184.887,184.887,184.887,184.887,300.0
2015-11-16,181.331,188.442,181.331,183.34,54225.0
2015-11-17,183.891,185.953,183.891,185.775,525.0
2015-11-18,185.953,185.953,184.176,184.176,6900.0
2015-11-19,185.953,185.953,184.176,184.176,6900.0
2015-11-20,184.887,185.576,180.976,181.424,1500.0
2015-11-21,184.887,185.576,180.976,181.424,1500.0
2015-11-22,184.887,185.576,180.976,181.424,1500.0
2015-11-23,181.687,184.176,177.42,177.509,15000.0
2015-11-24,177.776,177.776,176.176,176.403,50475.0
2015-11-25,175.998,178.842,174.22,178.213,20100.0
2015-11-26,178.131,178.131,178.131,178.131,75.0
2015-11-27,178.131,184.887,174.238,178.487,168525.0
2015-11-28,178.131,184.887,174.238,178.487,168525.0
2015-11-29,178.131,184.887,174.238,178.487,168525.0
2015-11-30,174.309,176.709,171.376,173.278,2325.0
2015-12-01,173.132,173.136,171.091,172.083,2475.0
2015-12-02,171.731,174.22,171.731,173.153,5175.0
2015-12-03,172.087,172.087,172.087,172.087,150.0
2015-12-04,174.22,174.928,174.22,174.928,225.0
2015-12-05,174.22,174.928,174.22,174.928,225.0
2015-12-06,174.22,174.928,174.22,174.928,225.0
2015-12-07,173.865,174.22,173.153,173.153,2475.0
2015-12-08,172.446,172.446,168.89,169.242,6525.0
2015-12-09,169.953,174.185,168.89,170.725,2175.0
2015-12-10,170.661,170.665,167.873,170.665,9975.0
2015-12-11,170.665,170.665,167.642,167.642,4125.0
2015-12-12,170.665,170.665,167.642,167.642,4125.0
2015-12-13,170.665,170.665,167.642,167.642,4125.0
2015-12-14,167.465,168.176,165.722,166.974,8100.0
2015-12-15,167.102,167.109,166.398,166.398,2475.0
2015-12-16,167.82,167.82,165.335,166.526,4950.0
2015-12-17,167.106,172.08,165.509,166.53,17925.0
2015-12-18,167.145,170.309,166.042,166.042,1275.0
2015-12-19,167.145,170.309,166.042,166.042,1275.0
2015-12-20,167.145,170.309,166.042,166.042,1275.0
2015-12-21,167.109,174.22,165.331,172.521,38250.0
2015-12-22,172.446,174.213,169.598,169.957,7050.0
2015-12-23,169.42,170.657,168.709,168.887,2400.0
2015-12-24,169.42,170.657,168.709,168.887,2400.0
2015-12-25,169.42,170.657,168.709,168.887,2400.0
2015-12-26,169.42,170.657,168.709,168.887,2400.0
2015-12-27,169.42,170.657,168.709,168.887,2400.0
2015-12-28,170.657,170.665,170.661,170.665,19200.0
2015-12-29,170.665,177.42,170.665,175.966,281025.0
2015-12-30,175.287,177.776,174.931,177.672,15450.0
