,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity
2020-08-18,13.403,13.8739,13.3577,13.5388,192433.0
2020-08-19,13.6022,13.6022,13.3124,13.403,178170.0
2020-08-20,13.3396,13.3396,12.9864,13.0498,163945.0
2020-08-21,13.095,13.095,12.7328,12.923,195134.0
2020-08-22,13.095,13.095,12.7328,12.923,195134.0
2020-08-23,13.095,13.095,12.7328,12.923,195134.0
2020-08-24,13.0045,13.2762,12.932,13.2309,172083.0
2020-08-25,13.3033,13.4754,12.9773,13.0226,217592.0
2020-08-26,12.9501,13.1132,12.9139,13.0317,140188.0
2020-08-27,13.086,13.3124,12.9592,13.2399,115170.0
2020-08-28,13.3124,13.5116,13.0679,13.4754,157608.0
2020-08-29,13.3124,13.5116,13.0679,13.4754,157608.0
2020-08-30,13.3124,13.5116,13.0679,13.4754,157608.0
2020-08-31,13.5841,13.6203,13.086,13.1313,222309.0
2020-09-01,13.3124,13.3124,12.923,13.1494,191911.0
2020-09-02,13.1313,13.5116,13.1222,13.4482,156267.0
2020-09-03,13.575,13.8105,13.4211,13.5297,167342.0
2020-09-04,13.4935,14.0097,13.4392,13.9463,335393.0
2020-09-05,13.4935,14.0097,13.4392,13.9463,335393.0
2020-09-06,13.4935,14.0097,13.4392,13.9463,335393.0
2020-09-07,14.0097,14.1637,13.566,13.6294,290418.0
2020-09-08,13.6475,13.7018,13.2309,13.4211,324727.0
2020-09-09,13.3667,13.4392,13.1132,13.1313,308134.0
2020-09-10,13.1313,13.412,13.086,13.1403,333494.0
2020-09-11,13.0769,13.2309,12.9864,13.2128,195610.0
2020-09-12,13.0769,13.2309,12.9864,13.2128,195610.0
2020-09-13,13.0769,13.2309,12.9864,13.2128,195610.0
2020-09-14,13.2852,13.5478,13.2399,13.4301,210308.0
2020-09-15,13.3396,13.5207,13.249,13.2943,200667.0
2020-09-16,13.3396,13.4482,13.1584,13.3033,179620.0
2020-09-17,13.1222,13.8376,13.1041,13.729,344409.0
2020-09-18,13.7652,13.7652,13.2943,13.3033,397168.0
2020-09-19,13.7652,13.7652,13.2943,13.3033,397168.0
2020-09-20,13.7652,13.7652,13.2943,13.3033,397168.0
2020-09-21,13.1856,13.1947,12.9411,13.0317,459291.0
2020-09-22,13.0045,13.4482,12.923,13.3396,412834.0
2020-09-23,13.4663,13.8648,13.3305,13.3305,298509.0
2020-09-24,13.1675,13.4573,13.0407,13.2671,207398.0
2020-09-25,13.2309,13.4211,13.1494,13.3848,160767.0
2020-09-26,13.2309,13.4211,13.1494,13.3848,160767.0
2020-09-27,13.2309,13.4211,13.1494,13.3848,160767.0
2020-09-28,13.575,13.9373,13.5207,13.9101,159865.0
2020-09-29,13.7018,13.7199,13.412,13.6475,159651.0
2020-09-30,13.5116,14.7704,13.4935,14.6074,359336.0
2020-10-01,14.6617,14.707,14.1727,14.3357,335437.0
2020-10-02,14.2089,14.3901,14.1003,14.3629,251632.0
2020-10-03,14.2089,14.3901,14.1003,14.3629,251632.0
2020-10-04,14.2089,14.3901,14.1003,14.3629,251632.0
2020-10-05,14.4625,14.8791,14.4625,14.87,206631.0
2020-10-06,14.9153,15.187,14.8248,15.0874,254768.0
2020-10-07,15.1327,15.2504,14.87,15.1417,312388.0
2020-10-08,15.2051,15.3138,14.9696,15.0421,170785.0
2020-10-09,15.0783,15.1779,14.8338,14.8338,254218.0
2020-10-10,15.0783,15.1779,14.8338,14.8338,254218.0
2020-10-11,15.0783,15.1779,14.8338,14.8338,254218.0
2020-10-12,14.9244,15.0783,14.8157,14.9968,226822.0
2020-10-13,14.9153,14.9696,14.6165,14.6255,208724.0
2020-10-14,14.6165,14.7614,14.3629,14.6799,141803.0
2020-10-15,14.4172,14.8881,14.3901,14.8519,168736.0
2020-10-16,14.8881,15.7032,14.8881,15.3862,316042.0
2020-10-17,14.8881,15.7032,14.8881,15.3862,316042.0
2020-10-18,14.8881,15.7032,14.8881,15.3862,316042.0
2020-10-19,15.4587,15.6398,15.2866,15.4406,174005.0
2020-10-20,15.2866,15.7394,15.1145,15.4134,239924.0
2020-10-21,15.6126,15.667,15.3591,15.5764,193446.0
2020-10-22,15.5583,15.9024,15.3591,15.7304,248415.0
2020-10-23,15.7394,16.0292,15.7032,15.8753,228852.0
2020-10-24,15.7394,16.0292,15.7032,15.8753,228852.0
2020-10-25,15.7394,16.0292,15.7032,15.8753,228852.0
2020-10-26,15.4858,16.1107,15.4858,15.8209,239661.0
2020-10-27,15.8481,15.8481,14.7704,14.8429,391683.0
2020-10-28,14.7523,15.2413,14.3176,14.4263,443206.0
2020-10-29,14.5078,15.2413,14.3629,14.8881,414534.0
2020-10-30,14.5802,15.2142,14.5802,15.2142,357600.0
2020-10-31,14.5802,15.2142,14.5802,15.2142,357600.0
2020-11-01,14.5802,15.2142,14.5802,15.2142,357600.0
2020-11-02,15.35,15.4858,15.0421,15.196,266746.0
2020-11-03,15.2413,15.6941,15.2413,15.5945,346259.0
2020-11-04,15.2504,15.7122,15.1779,15.4496,245007.0
2020-11-05,15.5764,15.6579,15.196,15.513,758608.0
2020-11-06,15.4677,15.6851,15.0512,15.2685,317142.0
2020-11-07,15.4677,15.6851,15.0512,15.2685,317142.0
2020-11-08,15.4677,15.6851,15.0512,15.2685,317142.0
2020-11-09,15.5492,16.9439,15.4677,16.7899,585254.0
2020-11-10,16.7084,17.288,16.5092,16.8442,630750.0
2020-11-11,16.8442,17.5597,16.4639,17.3876,433797.0
2020-11-12,17.3604,17.4872,17.0525,17.4238,324813.0
2020-11-13,17.2337,17.5325,17.2337,17.3786,185123.0
2020-11-14,17.2337,17.5325,17.2337,17.3786,185123.0
2020-11-15,17.2337,17.5325,17.2337,17.3786,185123.0
2020-11-16,17.6593,18.1664,17.6321,17.8948,232790.0
2020-11-17,17.9129,18.0215,17.6683,17.9581,134290.0
2020-11-18,18.0215,18.2027,17.8314,18.1121,257766.0
2020-11-19,18.1121,18.2389,17.94,18.094,181108.0
2020-11-20,18.0759,18.3294,18.0125,18.2751,387802.0
2020-11-21,18.0759,18.3294,18.0125,18.2751,387802.0
2020-11-22,18.0759,18.3294,18.0125,18.2751,387802.0
2020-11-23,18.4019,18.8547,18.1845,18.4019,290819.0
2020-11-24,18.5468,18.8909,18.4924,18.8909,255790.0
2020-11-25,18.9271,18.9634,18.5468,18.9453,227148.0
2020-11-26,18.9634,18.9634,18.5649,18.7641,108797.0
2020-11-27,18.583,19.1626,18.4381,19.1626,258156.0
2020-11-28,18.583,19.1626,18.4381,19.1626,258156.0
2020-11-29,18.583,19.1626,18.4381,19.1626,258156.0
2020-11-30,18.9271,19.1445,18.6192,18.6192,400501.0
2020-12-01,18.746,18.9815,18.6192,18.7822,229674.0
2020-12-02,18.6917,18.9634,18.5468,18.8547,169118.0
2020-12-03,18.8185,19.0177,18.7279,18.909,204217.0
2020-12-04,18.5649,19.1807,18.4924,18.6373,242030.0
2020-12-05,18.5649,19.1807,18.4924,18.6373,242030.0
2020-12-06,18.5649,19.1807,18.4924,18.6373,242030.0
2020-12-07,18.5287,18.6736,18.4381,18.583,178443.0
2020-12-08,18.4924,18.5649,18.257,18.4019,136337.0
2020-12-09,18.5287,18.7098,18.3657,18.5287,143569.0
2020-12-10,18.583,18.6736,18.257,18.3476,138316.0
2020-12-11,18.257,18.257,17.8042,18.0306,105914.0
2020-12-12,18.257,18.257,17.8042,18.0306,105914.0
2020-12-13,18.257,18.257,17.8042,18.0306,105914.0
2020-12-14,18.2932,18.583,18.2751,18.5468,201449.0
2020-12-15,18.583,18.8366,18.42,18.8366,106338.0
2020-12-16,18.8909,19.1445,18.7098,18.909,135774.0
2020-12-17,19.0177,19.3799,18.9453,19.3618,180460.0
2020-12-18,19.2894,19.4705,19.072,19.4162,230705.0
2020-12-19,19.2894,19.4705,19.072,19.4162,230705.0
2020-12-20,19.2894,19.4705,19.072,19.4162,230705.0
2020-12-21,19.072,19.4162,18.6192,19.3799,275544.0
2020-12-22,19.4524,19.4886,19.1807,19.3618,289867.0
2020-12-23,19.3981,19.7241,19.3618,19.6154,184508.0
2020-12-24,19.6878,19.7422,19.4705,19.5611,42045.0
2020-12-25,19.6878,19.7422,19.4705,19.5611,42045.0
2020-12-26,19.6878,19.7422,19.4705,19.5611,42045.0
2020-12-27,19.6878,19.7422,19.4705,19.5611,42045.0
2020-12-28,19.7422,20.0682,19.6697,19.7422,130648.0
2020-12-29,19.9233,20.195,19.7603,20.0501,249290.0
2020-12-30,20.2131,20.3942,19.8509,20.1588,174515.0
2020-12-31,20.1407,20.2674,19.9776,19.9776,59596.0
2021-01-01,20.1407,20.2674,19.9776,19.9776,59596.0
2021-01-02,20.1407,20.2674,19.9776,19.9776,59596.0
2021-01-03,20.1407,20.2674,19.9776,19.9776,59596.0
2021-01-04,20.1769,20.3399,19.543,19.6878,215007.0
2021-01-05,19.4222,19.8985,19.2573,19.5138,216815.0
2021-01-06,19.6604,20.1367,19.5871,19.7336,132606.0
2021-01-07,19.7153,20.3383,19.7153,20.1917,189027.0
2021-01-08,20.3383,20.4666,19.9352,19.9352,150696.0
2021-01-09,20.3383,20.4666,19.9352,19.9352,150696.0
2021-01-10,20.3383,20.4666,19.9352,19.9352,150696.0
2021-01-11,19.9352,20.0818,19.4771,19.9352,201887.0
2021-01-12,19.9718,20.4849,19.9535,20.4666,145613.0
2021-01-13,20.3383,20.3383,20.0818,20.1367,147677.0
2021-01-14,20.2467,20.7597,20.2467,20.3566,185746.0
2021-01-15,20.3383,20.3566,19.4222,19.642,181431.0
2021-01-16,20.3383,20.3566,19.4222,19.642,181431.0
2021-01-17,20.3383,20.3566,19.4222,19.642,181431.0
2021-01-18,19.642,20.1184,19.5321,20.1184,92375.0
2021-01-19,20.1551,20.1917,19.8985,19.9169,140560.0
2021-01-20,19.9718,20.4482,19.9718,20.3017,143401.0
2021-01-21,20.21,20.5582,20.0451,20.1551,145148.0
2021-01-22,19.9902,20.0268,19.7153,19.752,148880.0
2021-01-23,19.9902,20.0268,19.7153,19.752,148880.0
2021-01-24,19.9902,20.0268,19.7153,19.752,148880.0
2021-01-25,19.9352,19.9352,18.9458,19.0007,156986.0
2021-01-26,18.7809,19.642,18.7809,19.6054,114956.0
2021-01-27,19.5138,19.6054,18.9274,19.2389,139705.0
2021-01-28,19.0557,19.7886,18.7259,19.697,219281.0
2021-01-29,19.4038,20.1001,19.4038,19.8985,188385.0
2021-01-30,19.4038,20.1001,19.4038,19.8985,188385.0
2021-01-31,19.4038,20.1001,19.4038,19.8985,188385.0
2021-02-01,20.1184,20.1367,19.8436,20.0818,107435.0
2021-02-02,20.0268,20.778,20.0268,20.3383,205050.0
2021-02-03,20.3383,21.0895,20.32,21.0346,209277.0
2021-02-04,21.1995,21.346,20.9429,21.2178,115955.0
2021-02-05,21.3277,21.4743,21.0346,21.1995,164566.0
2021-02-06,21.3277,21.4743,21.0346,21.1995,164566.0
2021-02-07,21.3277,21.4743,21.0346,21.1995,164566.0
2021-02-08,21.2911,21.7308,21.2911,21.401,157922.0
2021-02-09,21.3094,21.4743,21.1811,21.4377,140194.0
2021-02-10,21.4377,21.5476,21.2178,21.2361,80551.0
2021-02-11,20.9796,21.5476,20.9429,21.4743,112712.0
2021-02-12,21.346,21.6392,21.1995,21.6026,97597.0
2021-02-13,21.346,21.6392,21.1995,21.6026,97597.0
2021-02-14,21.346,21.6392,21.1995,21.6026,97597.0
2021-02-15,21.6759,21.7675,21.4193,21.4377,116779.0
2021-02-16,21.456,21.5842,21.2178,21.4926,117771.0
2021-02-17,21.5476,21.5476,21.1262,21.1262,123734.0
2021-02-18,21.1079,21.5476,20.9246,21.2911,134250.0
2021-02-19,21.1628,21.511,21.1628,21.3644,128309.0
2021-02-20,21.1628,21.511,21.1628,21.3644,128309.0
2021-02-21,21.1628,21.511,21.1628,21.3644,128309.0
2021-02-22,20.6864,21.1995,20.265,21.1811,155039.0
2021-02-23,21.1811,21.4926,20.6131,20.7048,158616.0
2021-02-24,20.7597,20.9063,20.21,20.3749,146480.0
2021-02-25,20.1551,21.3644,20.1551,20.6681,216272.0
2021-02-26,20.6498,21.0712,20.3749,20.8513,292064.0
2021-02-27,20.6498,21.0712,20.3749,20.8513,292064.0
2021-02-28,20.6498,21.0712,20.3749,20.8513,292064.0
2021-03-01,21.0895,21.3094,20.5948,20.6864,243505.0
2021-03-02,20.5582,20.9796,20.4849,20.4849,172931.0
2021-03-03,20.7048,20.7964,20.3749,20.6681,175167.0
2021-03-04,20.5948,20.6681,20.1734,20.5765,206796.0
2021-03-05,20.5765,20.778,20.3933,20.6681,182379.0
2021-03-06,20.5765,20.778,20.3933,20.6681,182379.0
2021-03-07,20.5765,20.778,20.3933,20.6681,182379.0
2021-03-08,20.7964,21.1628,20.778,21.1628,161679.0
2021-03-09,21.1628,21.4377,21.0162,21.0895,121313.0
2021-03-10,21.1995,21.4743,21.0529,21.3277,228300.0
2021-03-11,21.2911,21.456,20.7964,20.9613,124507.0
2021-03-12,20.833,20.9613,20.5398,20.6131,151916.0
2021-03-13,20.833,20.9613,20.5398,20.6131,151916.0
2021-03-14,20.833,20.9613,20.5398,20.6131,151916.0
2021-03-15,20.6681,20.9429,20.4299,20.4666,166675.0
2021-03-16,20.5582,21.0346,20.5398,20.7964,296771.0
2021-03-17,20.8147,20.8513,20.3933,20.7048,124132.0
2021-03-18,20.833,21.0529,20.6131,20.7964,240885.0
2021-03-19,20.6315,20.9063,20.4299,20.8147,159220.0
2021-03-20,20.6315,20.9063,20.4299,20.8147,159220.0
2021-03-21,20.6315,20.9063,20.4299,20.8147,159220.0
2021-03-22,20.9429,21.0162,20.5948,20.8147,243303.0
2021-03-23,20.7597,20.8513,20.3933,20.3933,169534.0
2021-03-24,20.4299,20.5398,19.5138,19.5871,262528.0
2021-03-25,19.6604,20.0451,19.3855,19.9535,171551.0
2021-03-26,19.9718,20.3383,19.9718,20.1184,118448.0
2021-03-27,19.9718,20.3383,19.9718,20.1184,118448.0
2021-03-28,19.9718,20.3383,19.9718,20.1184,118448.0
2021-03-29,20.0635,20.4482,20.0268,20.32,136228.0
2021-03-30,20.5032,20.833,20.3933,20.833,102434.0
2021-03-31,20.6498,21.1628,20.3749,20.4482,254599.0
2021-04-01,20.4666,20.833,20.3383,20.7414,106568.0
2021-04-02,20.4666,20.833,20.3383,20.7414,106568.0
2021-04-03,20.4666,20.833,20.3383,20.7414,106568.0
2021-04-04,20.4666,20.833,20.3383,20.7414,106568.0
2021-04-05,20.4666,20.833,20.3383,20.7414,106568.0
2021-04-06,20.6498,21.0529,20.5948,20.6315,128689.0
2021-04-07,20.6131,20.778,20.3933,20.3933,102803.0
2021-04-08,20.5032,20.6315,20.32,20.5032,118457.0
2021-04-09,20.4666,20.5032,19.8619,19.8802,159980.0
2021-04-10,20.4666,20.5032,19.8619,19.8802,159980.0
2021-04-11,20.4666,20.5032,19.8619,19.8802,159980.0
2021-04-12,19.9169,20.1367,19.642,19.642,121651.0
2021-04-13,19.642,20.1001,19.5871,19.9535,246050.0
2021-04-14,19.9169,19.9718,19.7336,19.7886,155724.0
2021-04-15,20.0268,20.1184,19.7886,20.0085,316016.0
2021-04-16,20.1184,22.024,20.1184,21.9141,471792.0
2021-04-17,20.1184,22.024,20.1184,21.9141,471792.0
2021-04-18,20.1184,22.024,20.1184,21.9141,471792.0
2021-04-19,21.8774,21.9873,21.2911,21.4743,301033.0
2021-04-20,21.456,21.7858,21.3644,21.5659,231176.0
2021-04-21,21.5659,21.9507,21.5293,21.8041,225941.0
2021-04-22,21.969,22.8485,21.969,22.537,318470.0
2021-04-23,22.3721,22.592,21.969,22.5187,171920.0
2021-04-24,22.3721,22.592,21.969,22.5187,171920.0
2021-04-25,22.3721,22.592,21.969,22.5187,171920.0
2021-04-26,22.3538,22.4821,21.4926,21.7858,379928.0
2021-04-27,21.8957,22.024,21.6942,21.8591,140564.0
2021-04-28,22.024,22.0606,21.7858,21.8041,149657.0
2021-04-29,21.969,21.969,21.401,21.6209,204326.0
2021-04-30,21.5476,21.7308,21.2178,21.2178,171497.0
2021-05-01,21.5476,21.7308,21.2178,21.2178,171497.0
2021-05-02,21.5476,21.7308,21.2178,21.2178,171497.0
2021-05-03,21.1995,21.4926,21.0895,21.3644,144100.0
2021-05-04,21.2361,21.4926,20.6131,20.6131,159093.0
2021-05-05,20.7048,21.4193,20.4482,21.3277,211618.0
2021-05-06,21.3827,22.2255,21.3827,22.1523,238276.0
2021-05-07,22.4088,22.6286,22.2805,22.592,186576.0
2021-05-08,22.4088,22.6286,22.2805,22.592,186576.0
2021-05-09,22.4088,22.6286,22.2805,22.592,186576.0
2021-05-10,22.6836,22.8485,22.4088,22.7752,245770.0
2021-05-11,22.4454,22.6103,22.1706,22.3721,158015.0
2021-05-12,22.4088,22.4088,21.9141,21.969,226435.0
2021-05-13,21.7858,21.8957,21.2544,21.8041,148914.0
2021-05-14,22.2622,22.3904,21.8224,22.3904,125109.0
2021-05-15,22.2622,22.3904,21.8224,22.3904,125109.0
2021-05-16,22.2622,22.3904,21.8224,22.3904,125109.0
2021-05-17,22.3355,22.7936,22.3355,22.6836,158792.0
2021-05-18,22.6653,22.8485,22.3538,22.592,163316.0
2021-05-19,22.4821,22.537,22.024,22.3172,193223.0
2021-05-20,22.3538,22.4088,21.9873,22.2255,172226.0
2021-05-21,22.2622,22.4454,22.1706,22.3538,167072.0
2021-05-22,22.2622,22.4454,22.1706,22.3538,167072.0
2021-05-23,22.2622,22.4454,22.1706,22.3538,167072.0
2021-05-24,22.3721,22.592,22.2805,22.592,100165.0
2021-05-25,22.6286,22.7019,22.2988,22.3721,128504.0
2021-05-26,22.5737,22.5737,22.1706,22.2805,117129.0
2021-05-27,22.2988,22.6653,22.079,22.4088,861883.0
2021-05-28,22.6653,22.8119,22.5004,22.5004,131540.0
2021-05-29,22.6653,22.8119,22.5004,22.5004,131540.0
2021-05-30,22.6653,22.8119,22.5004,22.5004,131540.0
2021-05-31,22.6836,22.8302,22.537,22.7386,106480.0
2021-06-01,22.8119,23.5448,22.7569,23.4898,241256.0
2021-06-02,23.5631,23.6914,23.1783,23.3616,214473.0
2021-06-03,23.3249,23.6547,23.1967,23.5998,99573.0
2021-06-04,23.4165,23.783,23.4165,23.6364,119475.0
2021-06-05,23.4165,23.783,23.4165,23.6364,119475.0
2021-06-06,23.4165,23.783,23.4165,23.6364,119475.0
2021-06-07,23.7097,23.7647,23.4532,23.728,135025.0
2021-06-08,23.5631,23.7647,23.2699,23.2699,122412.0
2021-06-09,23.215,23.4165,22.9218,22.9401,132578.0
2021-06-10,22.9218,23.105,22.7386,22.8485,110807.0
2021-06-11,22.7752,23.673,22.7752,23.5631,144225.0
2021-06-12,22.7752,23.673,22.7752,23.5631,144225.0
2021-06-13,22.7752,23.673,22.7752,23.5631,144225.0
2021-06-14,23.8196,23.8196,23.6181,23.7647,150817.0
2021-06-15,23.8196,24.1861,23.673,23.8196,199857.0
2021-06-16,24.0578,24.0578,23.4165,23.4532,177083.0
2021-06-17,23.3982,23.4165,22.9585,22.9585,218921.0
2021-06-18,22.9401,23.0501,22.3904,22.592,325064.0
2021-06-19,22.9401,23.0501,22.3904,22.592,325064.0
2021-06-20,22.9401,23.0501,22.3904,22.592,325064.0
2021-06-21,22.5554,23.0684,22.4271,22.9218,193690.0
2021-06-22,22.9218,23.1783,22.7203,23.1417,183212.0
2021-06-23,23.2516,23.3616,22.8302,23.1783,185846.0
2021-06-24,23.215,23.3066,22.8668,23.1234,216925.0
2021-06-25,23.16,23.5265,23.0134,23.4348,310105.0
2021-06-26,23.16,23.5265,23.0134,23.4348,310105.0
2021-06-27,23.16,23.5265,23.0134,23.4348,310105.0
2021-06-28,23.5448,23.6914,22.7936,22.8852,236666.0
2021-06-29,22.9951,23.5081,22.9401,23.4532,395703.0
2021-06-30,23.4898,23.5448,22.8302,22.8668,316688.0
2021-07-01,22.9401,23.8746,22.8668,23.8563,784148.0
2021-07-02,24.0505,24.143,23.81,23.81,205689.0
2021-07-03,24.0505,24.143,23.81,23.81,205689.0
2021-07-04,24.0505,24.143,23.81,23.81,205689.0
2021-07-05,24.2355,24.2355,23.847,24.1615,107552.0
2021-07-06,24.0505,24.1985,23.3475,23.514,119487.0
2021-07-07,23.551,23.736,23.329,23.588,119112.0
2021-07-08,23.551,23.551,22.8665,23.1255,152374.0
2021-07-09,23.3475,23.625,23.181,23.625,114343.0
2021-07-10,23.3475,23.625,23.181,23.625,114343.0
2021-07-11,23.3475,23.625,23.181,23.625,114343.0
2021-07-12,23.3845,23.7545,23.07,23.662,104490.0
2021-07-13,23.551,23.81,23.477,23.6435,103182.0
2021-07-14,23.8655,23.958,23.551,23.6805,118139.0
2021-07-15,23.958,23.958,23.0885,23.1995,652711.0
2021-07-16,23.107,23.2365,22.663,22.737,132831.0
2021-07-17,23.107,23.2365,22.663,22.737,132831.0
2021-07-18,23.107,23.2365,22.663,22.737,132831.0
2021-07-19,22.478,22.5335,21.9045,22.2005,178940.0
2021-07-20,22.515,22.626,22.182,22.552,115281.0
2021-07-21,22.5335,22.959,22.515,22.8665,218708.0
2021-07-22,22.885,23.2365,22.6815,22.6815,118082.0
2021-07-23,22.8665,23.218,22.8665,22.996,145763.0
2021-07-24,22.8665,23.218,22.8665,22.996,145763.0
2021-07-25,22.8665,23.218,22.8665,22.996,145763.0
2021-07-26,22.4965,23.3105,22.3855,23.1995,166645.0
2021-07-27,23.4215,23.4215,22.6075,22.7185,161928.0
2021-07-28,23.1625,23.2365,22.404,23.107,127696.0
2021-07-29,23.1995,23.366,22.7185,22.922,208752.0
2021-07-30,22.7555,23.4215,22.7,23.2365,227080.0
2021-07-31,22.7555,23.4215,22.7,23.2365,227080.0
2021-08-01,22.7555,23.4215,22.7,23.2365,227080.0
2021-08-02,23.2365,23.6435,23.1995,23.2365,135267.0
2021-08-03,23.3845,23.3845,22.811,22.922,113605.0
2021-08-04,22.996,23.218,22.885,23.033,97220.0
2021-08-05,22.9035,23.44,22.885,23.44,113664.0
2021-08-06,23.3475,23.6435,23.2365,23.403,77954.0
2021-08-07,23.3475,23.6435,23.2365,23.403,77954.0
2021-08-08,23.3475,23.6435,23.2365,23.403,77954.0
2021-08-09,23.218,23.403,23.218,23.403,66779.0
2021-08-10,23.3105,23.6805,23.2735,23.2735,113646.0
2021-08-11,23.218,23.7545,23.1995,23.7175,124240.0
2021-08-12,23.625,24.0135,23.5325,23.9765,134270.0
2021-08-13,23.9765,24.032,23.8655,23.958,78128.0
2021-08-14,23.9765,24.032,23.8655,23.958,78128.0
2021-08-15,23.9765,24.032,23.8655,23.958,78128.0
2021-08-16,23.8655,24.106,23.773,23.958,121998.0
2021-08-17,23.699,23.884,23.5325,23.551,161577.0
2021-08-18,23.1255,23.625,23.1255,23.588,84049.0
2021-08-19,23.218,23.329,23.0885,23.1255,150269.0
2021-08-20,22.848,23.366,22.848,23.2735,112889.0
2021-08-21,22.848,23.366,22.848,23.2735,112889.0
2021-08-22,22.848,23.366,22.848,23.2735,112889.0
2021-08-23,23.107,23.44,22.774,22.922,107654.0
2021-08-24,22.996,23.033,22.848,23.0145,92824.0
2021-08-25,23.0145,23.07,22.7925,22.811,87285.0
2021-08-26,22.7925,22.922,22.6075,22.811,84264.0
2021-08-27,22.7185,22.848,22.663,22.811,95528.0
2021-08-28,22.7185,22.848,22.663,22.811,95528.0
2021-08-29,22.7185,22.848,22.663,22.811,95528.0
2021-08-30,22.885,22.9035,22.6075,22.6075,68727.0
2021-08-31,22.6445,22.811,22.4595,22.515,110607.0
2021-09-01,22.4225,22.7,22.2005,22.256,140021.0
2021-09-02,22.33,22.5335,22.219,22.3115,97160.0
2021-09-03,22.478,22.478,22.034,22.0525,166344.0
2021-09-04,22.478,22.478,22.034,22.0525,166344.0
2021-09-05,22.478,22.478,22.034,22.0525,166344.0
2021-09-06,22.071,22.219,22.0155,22.1635,91093.0
2021-09-07,22.108,22.182,21.8305,22.182,131786.0
2021-09-08,22.3855,22.3855,21.664,21.738,156918.0
2021-09-09,21.701,21.9045,21.3865,21.849,155796.0
2021-09-10,22.2005,22.2005,21.6825,21.7565,142813.0
2021-09-11,22.2005,22.2005,21.6825,21.7565,142813.0
2021-09-12,22.2005,22.2005,21.6825,21.7565,142813.0
2021-09-13,22.0155,22.0155,21.6825,21.923,94221.0
2021-09-14,22.0155,22.0155,21.2015,21.2755,152017.0
2021-09-15,21.2755,21.2755,20.554,20.6835,164023.0
2021-09-16,20.8685,20.8685,20.2765,20.2765,257007.0
2021-09-17,20.2765,20.5355,20.1099,20.2395,254340.0
2021-09-18,20.2765,20.5355,20.1099,20.2395,254340.0
2021-09-19,20.2765,20.5355,20.1099,20.2395,254340.0
2021-09-20,20.0359,20.0914,19.7029,19.7214,242570.0
2021-09-21,19.8509,20.0174,19.6474,19.7399,162309.0
2021-09-22,20.1654,20.4985,19.8139,20.3875,206736.0
2021-09-23,20.6835,20.887,20.4615,20.7205,158908.0
2021-09-24,20.6465,20.998,20.517,20.9055,142976.0
2021-09-25,20.6465,20.998,20.517,20.9055,142976.0
2021-09-26,20.6465,20.998,20.517,20.9055,142976.0
2021-09-27,21.1645,21.1645,20.776,21.035,188236.0
2021-09-28,21.072,21.0905,20.3135,20.3505,139576.0
2021-09-29,20.4615,20.591,20.295,20.443,118618.0
2021-09-30,20.406,20.5355,19.9434,20.1469,291805.0
2021-10-01,19.7214,19.9804,19.5734,19.7584,214000.0
2021-10-02,19.7214,19.9804,19.5734,19.7584,214000.0
2021-10-03,19.7214,19.9804,19.5734,19.7584,214000.0
2021-10-04,19.7954,19.9619,19.5919,19.6844,179580.0
2021-10-05,20.0544,20.0544,19.5364,19.5919,390704.0
2021-10-06,19.3144,19.6474,19.2034,19.3144,386957.0
2021-10-07,19.3884,20.0174,19.3884,19.9804,160465.0
2021-10-08,19.9804,20.3875,19.9434,20.1284,311286.0
2021-10-09,19.9804,20.3875,19.9434,20.1284,311286.0
2021-10-10,19.9804,20.3875,19.9434,20.1284,311286.0
2021-10-11,19.9064,20.48,19.8879,20.406,196137.0
2021-10-12,20.1839,20.295,20.0359,20.221,176589.0
2021-10-13,20.2395,20.591,20.1284,20.3875,131877.0
2021-10-14,20.702,20.9055,20.332,20.369,425732.0
2021-10-15,20.7575,20.887,20.48,20.7575,194589.0
2021-10-16,20.7575,20.887,20.48,20.7575,194589.0
2021-10-17,20.7575,20.887,20.48,20.7575,194589.0
2021-10-18,20.702,20.7575,20.4615,20.554,210989.0
2021-10-19,20.4985,20.7945,20.4985,20.665,119469.0
2021-10-20,20.443,21.257,20.406,21.1645,339962.0
2021-10-21,21.6085,22.293,21.2385,22.1635,328783.0
2021-10-22,22.108,22.2745,21.775,21.775,447525.0
2021-10-23,22.108,22.2745,21.775,21.775,447525.0
2021-10-24,22.108,22.2745,21.775,21.775,447525.0
2021-10-25,21.7935,21.812,20.887,21.0535,326145.0
2021-10-26,21.0905,21.442,21.0905,21.3125,134654.0
2021-10-27,21.368,21.3865,21.072,21.3495,151414.0
2021-10-28,21.2015,21.479,21.2015,21.479,182739.0
2021-10-29,21.4975,21.7935,21.3125,21.7565,195115.0
2021-10-30,21.4975,21.7935,21.3125,21.7565,195115.0
2021-10-31,21.4975,21.7935,21.3125,21.7565,195115.0
2021-11-01,21.923,22.182,21.664,21.812,157569.0
2021-11-02,21.368,21.7565,21.368,21.3865,152244.0
2021-11-03,21.479,21.7935,21.3865,21.7935,147876.0
2021-11-04,22.293,22.5705,22.0155,22.5705,718941.0
2021-11-05,22.4595,22.774,22.3855,22.774,190515.0
2021-11-06,22.4595,22.774,22.3855,22.774,190515.0
2021-11-07,22.4595,22.774,22.3855,22.774,190515.0
