,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity
2011-05-12,34.396,34.396,34.038,34.038,500.0
2011-05-13,34.11,34.11,33.694,34.11,2700.0
2011-05-14,34.11,34.11,33.694,34.11,2700.0
2011-05-15,34.11,34.11,33.694,34.11,2700.0
2011-05-16,34.382,34.382,33.909,34.038,6500.0
2011-05-17,34.382,34.382,33.909,34.038,6500.0
2011-05-18,34.181,34.239,33.952,34.239,500.0
2011-05-19,34.368,34.368,34.368,34.368,100.0
2011-05-20,34.396,34.396,33.966,34.382,1000.0
2011-05-21,34.396,34.396,33.966,34.382,1000.0
2011-05-22,34.396,34.396,33.966,34.382,1000.0
2011-05-23,34.396,34.396,34.038,34.038,2400.0
2011-05-24,34.253,34.325,34.253,34.253,400.0
2011-05-25,34.181,34.253,34.181,34.181,1200.0
2011-05-26,34.181,34.253,34.181,34.181,1200.0
2011-05-27,34.253,34.396,34.253,34.382,1300.0
2011-05-28,34.253,34.396,34.253,34.382,1300.0
2011-05-29,34.253,34.396,34.253,34.382,1300.0
2011-05-30,33.694,34.396,33.694,34.396,4600.0
2011-05-31,34.382,34.382,34.239,34.239,200.0
2011-06-01,34.239,34.382,34.224,34.382,18200.0
2011-06-02,34.382,34.454,34.325,34.454,11500.0
2011-06-03,34.411,34.411,34.353,34.368,37000.0
2011-06-04,34.411,34.411,34.353,34.368,37000.0
2011-06-05,34.411,34.411,34.353,34.368,37000.0
2011-06-06,33.952,34.368,33.952,34.368,100500.0
2011-06-07,34.325,34.325,34.325,34.325,400.0
2011-06-08,34.181,34.382,34.181,34.382,2000.0
2011-06-09,34.325,34.325,34.325,34.325,3000.0
2011-06-10,34.31,34.396,34.31,34.325,1500.0
2011-06-11,34.31,34.396,34.31,34.325,1500.0
2011-06-12,34.31,34.396,34.31,34.325,1500.0
2011-06-13,34.325,34.325,34.325,34.325,1700.0
2011-06-14,34.396,34.425,34.325,34.396,8800.0
2011-06-15,34.396,34.54,34.396,34.54,3900.0
2011-06-16,34.482,34.54,34.468,34.54,2200.0
2011-06-17,34.396,34.54,34.325,34.54,900.0
2011-06-18,34.396,34.54,34.325,34.54,900.0
2011-06-19,34.396,34.54,34.325,34.54,900.0
2011-06-20,34.54,34.54,34.396,34.396,1800.0
2011-06-21,34.325,34.325,34.181,34.253,41500.0
2011-06-22,34.325,34.325,34.167,34.181,2200.0
2011-06-23,34.138,34.181,33.751,34.181,4800.0
2011-06-24,34.181,34.181,33.895,34.038,3200.0
2011-06-25,34.181,34.181,33.895,34.038,3200.0
2011-06-26,34.181,34.181,33.895,34.038,3200.0
2011-06-27,34.325,34.325,33.981,34.038,1600.0
2011-06-28,34.038,34.038,33.895,33.966,73500.0
2011-06-29,34.038,34.038,33.895,33.895,2900.0
2011-06-30,34.009,34.024,33.823,33.823,476900.0
2011-07-01,33.823,33.966,33.751,33.823,75300.0
2011-07-02,33.823,33.966,33.751,33.823,75300.0
2011-07-03,33.823,33.966,33.751,33.823,75300.0
2011-07-04,33.823,34.396,33.809,33.823,19500.0
2011-07-05,33.823,33.823,33.78,33.794,124900.0
2011-07-06,33.809,34.038,33.809,34.038,1100.0
2011-07-07,33.852,33.852,33.665,33.665,42600.0
2011-07-08,33.665,33.895,33.665,33.895,1900.0
2011-07-09,33.665,33.895,33.665,33.895,1900.0
2011-07-10,33.665,33.895,33.665,33.895,1900.0
2011-07-11,34.181,34.181,33.608,33.608,4500.0
2011-07-12,33.594,33.966,33.594,33.966,3300.0
2011-07-13,33.966,34.382,33.966,34.11,54500.0
2011-07-14,34.396,34.396,34.325,34.325,600.0
2011-07-15,34.253,34.253,34.038,34.224,1400.0
2011-07-16,34.253,34.253,34.038,34.224,1400.0
2011-07-17,34.253,34.253,34.038,34.224,1400.0
2011-07-18,34.396,34.396,34.224,34.224,1700.0
2011-07-19,34.396,34.396,34.224,34.224,1700.0
2011-07-20,34.21,34.21,33.895,33.895,1700.0
2011-07-21,34.138,34.138,33.895,33.952,19100.0
2011-07-22,33.952,33.952,33.895,33.952,6300.0
2011-07-23,33.952,33.952,33.895,33.952,6300.0
2011-07-24,33.952,33.952,33.895,33.952,6300.0
2011-07-25,33.981,34.009,33.966,33.995,25500.0
2011-07-26,33.995,34.009,33.995,33.995,9700.0
2011-07-27,33.981,33.995,33.981,33.981,1100.0
2011-07-28,34.009,34.196,34.009,34.167,1600.0
2011-07-29,34.11,34.11,33.751,33.751,4000.0
2011-07-30,34.11,34.11,33.751,33.751,4000.0
2011-07-31,34.11,34.11,33.751,33.751,4000.0
2011-08-01,34.167,34.239,34.167,34.239,800.0
2011-08-02,34.181,34.181,34.11,34.11,2900.0
2011-08-03,33.766,34.11,33.68,33.995,1900.0
2011-08-04,34.224,34.224,34.224,34.224,900.0
2011-08-05,33.766,33.966,33.68,33.766,3000.0
2011-08-06,33.766,33.966,33.68,33.766,3000.0
2011-08-07,33.766,33.966,33.68,33.766,3000.0
2011-08-08,33.694,34.11,33.536,34.11,54800.0
2011-08-09,33.465,33.823,33.307,33.823,66700.0
2011-08-10,33.895,34.038,33.895,34.024,3300.0
2011-08-11,33.966,34.024,33.68,33.966,24000.0
2011-08-12,34.038,34.11,33.966,33.966,7700.0
2011-08-13,34.038,34.11,33.966,33.966,7700.0
2011-08-14,34.038,34.11,33.966,33.966,7700.0
2011-08-15,34.038,34.038,33.966,33.966,77500.0
2011-08-16,34.396,34.396,33.966,34.325,51800.0
2011-08-17,34.325,34.325,34.253,34.325,26600.0
2011-08-18,34.325,34.396,34.325,34.325,167700.0
2011-08-19,34.253,34.468,34.253,34.468,249600.0
2011-08-20,34.253,34.468,34.253,34.468,249600.0
2011-08-21,34.253,34.468,34.253,34.468,249600.0
2011-08-22,34.468,34.54,34.038,34.382,1700.0
2011-08-23,34.11,34.468,34.11,34.325,222400.0
2011-08-24,34.396,34.755,34.253,34.411,37100.0
2011-08-25,34.497,34.497,34.411,34.497,2300.0
2011-08-26,34.497,34.497,34.325,34.468,1400.0
2011-08-27,34.497,34.497,34.325,34.468,1400.0
2011-08-28,34.497,34.497,34.325,34.468,1400.0
2011-08-29,34.755,35.041,34.683,35.041,1800.0
2011-08-30,34.755,35.041,34.683,35.041,1800.0
2011-08-31,34.755,35.041,34.683,35.041,1800.0
2011-09-01,34.755,35.041,34.683,35.041,1800.0
2011-09-02,34.898,35.113,34.898,35.07,2900.0
2011-09-03,34.898,35.113,34.898,35.07,2900.0
2011-09-04,34.898,35.113,34.898,35.07,2900.0
2011-09-05,34.898,35.113,34.898,35.07,2900.0
2011-09-06,35.113,35.113,35.113,35.113,100.0
2011-09-07,35.113,35.113,35.113,35.113,1300.0
2011-09-08,35.328,35.686,35.113,35.528,2100.0
2011-09-09,35.471,35.973,35.471,35.829,8900.0
2011-09-10,35.471,35.973,35.471,35.829,8900.0
2011-09-11,35.471,35.973,35.471,35.829,8900.0
2011-09-12,36.228,36.228,35.576,35.721,2500.0
2011-09-13,35.721,36.228,35.721,36.228,500.0
2011-09-14,36.083,36.083,35.503,36.069,1700.0
2011-09-15,36.069,36.228,35.518,36.054,2700.0
2011-09-16,36.069,36.228,35.518,36.054,2700.0
2011-09-17,36.069,36.228,35.518,36.054,2700.0
2011-09-18,36.069,36.228,35.518,36.054,2700.0
2011-09-19,36.054,36.213,36.054,36.054,4500.0
2011-09-20,35.503,35.938,35.503,35.866,400.0
2011-09-21,35.503,35.938,35.503,35.866,400.0
2011-09-22,35.648,35.648,35.141,35.503,1800.0
2011-09-23,34.779,35.214,34.764,35.141,6300.0
2011-09-24,34.779,35.214,34.764,35.141,6300.0
2011-09-25,34.779,35.214,34.764,35.141,6300.0
2011-09-26,34.417,34.779,33.982,34.344,6200.0
2011-09-27,34.344,34.779,34.011,34.272,30100.0
2011-09-28,34.272,34.417,34.054,34.417,4600.0
2011-09-29,34.272,34.272,34.054,34.054,2000.0
2011-09-30,34.272,34.779,34.272,34.764,7800.0
2011-10-01,34.272,34.779,34.272,34.764,7800.0
2011-10-02,34.272,34.779,34.272,34.764,7800.0
2011-10-03,34.17,34.634,34.141,34.634,4300.0
2011-10-04,34.532,34.779,34.532,34.779,1900.0
2011-10-05,34.634,34.793,34.417,34.779,32700.0
2011-10-06,34.779,35.503,34.779,35.503,13300.0
2011-10-07,35.503,35.648,35.503,35.503,14300.0
2011-10-08,35.503,35.648,35.503,35.503,14300.0
2011-10-09,35.503,35.648,35.503,35.503,14300.0
2011-10-10,35.648,35.648,35.648,35.648,100.0
2011-10-11,35.648,35.866,35.648,35.866,8800.0
2011-10-12,35.648,35.779,35.648,35.779,1600.0
2011-10-13,35.779,35.779,35.779,35.779,1000.0
2011-10-14,35.779,35.779,35.721,35.721,3300.0
2011-10-15,35.779,35.779,35.721,35.721,3300.0
2011-10-16,35.779,35.779,35.721,35.721,3300.0
2011-10-17,35.576,35.779,35.503,35.779,2400.0
2011-10-18,35.518,35.764,35.214,35.764,2000.0
2011-10-19,35.214,35.764,35.214,35.721,1500.0
2011-10-20,35.214,35.764,35.214,35.721,1500.0
2011-10-21,35.648,35.721,35.648,35.721,9400.0
2011-10-22,35.648,35.721,35.648,35.721,9400.0
2011-10-23,35.648,35.721,35.648,35.721,9400.0
2011-10-24,35.866,35.866,35.576,35.648,4500.0
2011-10-25,35.648,35.764,35.648,35.721,1300.0
2011-10-26,35.648,35.764,35.648,35.721,1300.0
2011-10-27,35.648,35.837,35.648,35.837,5500.0
2011-10-28,35.793,36.59,35.793,36.518,28900.0
2011-10-29,35.793,36.59,35.793,36.518,28900.0
2011-10-30,35.793,36.59,35.793,36.518,28900.0
2011-10-31,36.518,36.518,36.083,36.518,4100.0
2011-11-01,36.518,36.518,36.083,36.518,4100.0
2011-11-02,35.315,36.3,35.315,36.011,6000.0
2011-11-03,36.228,36.228,35.851,35.866,8200.0
2011-11-04,36.155,36.228,36.155,36.228,1200.0
2011-11-05,36.155,36.228,36.155,36.228,1200.0
2011-11-06,36.155,36.228,36.155,36.228,1200.0
2011-11-07,36.155,36.228,36.155,36.228,1200.0
2011-11-08,35.866,36.228,35.866,35.866,5000.0
2011-11-09,35.866,35.953,35.866,35.866,1700.0
2011-11-10,35.866,35.866,35.503,35.503,6100.0
2011-11-11,35.503,35.518,35.228,35.503,9300.0
2011-11-12,35.503,35.518,35.228,35.503,9300.0
2011-11-13,35.503,35.518,35.228,35.503,9300.0
2011-11-14,35.503,35.503,35.358,35.503,3000.0
2011-11-15,35.503,35.793,35.503,35.793,4500.0
2011-11-16,35.793,35.793,35.663,35.663,700.0
2011-11-17,35.866,35.866,35.576,35.866,1200.0
2011-11-18,35.866,36.228,35.866,36.228,1100.0
2011-11-19,35.866,36.228,35.866,36.228,1100.0
2011-11-20,35.866,36.228,35.866,36.228,1100.0
2011-11-21,35.938,36.126,35.866,36.126,2000.0
2011-11-22,36.083,36.373,36.083,36.373,8900.0
2011-11-23,36.228,36.518,36.228,36.518,19800.0
2011-11-24,36.735,36.808,36.518,36.663,7400.0
2011-11-25,36.808,36.952,36.373,36.88,6600.0
2011-11-26,36.808,36.952,36.373,36.88,6600.0
2011-11-27,36.808,36.952,36.373,36.88,6600.0
2011-11-28,36.808,36.952,36.373,36.88,6600.0
2011-11-29,37.097,37.315,36.952,37.242,2700.0
2011-11-30,37.605,37.677,37.532,37.605,4100.0
2011-12-01,37.822,38.039,37.677,37.822,4100.0
2011-12-02,38.257,38.257,38.039,38.112,600.0
2011-12-03,38.257,38.257,38.039,38.112,600.0
2011-12-04,38.257,38.257,38.039,38.112,600.0
2011-12-05,38.547,38.547,38.402,38.547,1000.0
2011-12-06,38.547,38.547,38.402,38.547,5300.0
2011-12-07,38.691,38.836,38.662,38.836,2200.0
2011-12-08,38.981,39.199,38.981,39.199,4600.0
2011-12-09,39.199,39.488,38.358,39.401,3300.0
2011-12-10,39.199,39.488,38.358,39.401,3300.0
2011-12-11,39.199,39.488,38.358,39.401,3300.0
2011-12-12,39.488,40.778,39.488,40.503,3800.0
2011-12-13,40.793,40.793,40.575,40.575,9600.0
2011-12-14,41.155,41.155,40.575,40.923,27100.0
2011-12-15,40.909,40.938,40.213,40.59,29300.0
2011-12-16,40.72,41.285,40.575,40.575,25300.0
2011-12-17,40.72,41.285,40.575,40.575,25300.0
2011-12-18,40.72,41.285,40.575,40.575,25300.0
2011-12-19,40.793,40.836,40.648,40.836,6000.0
2011-12-20,40.691,40.865,40.43,40.793,118200.0
2011-12-21,40.793,40.793,40.706,40.706,83400.0
2011-12-22,40.793,41.01,40.575,41.01,2700.0
2011-12-23,41.01,41.227,41.01,41.01,1300.0
2011-12-24,41.01,41.227,41.01,41.01,1300.0
2011-12-25,41.01,41.227,41.01,41.01,1300.0
2011-12-26,41.01,41.227,41.01,41.01,1300.0
2011-12-27,41.039,41.3,41.01,41.155,1300.0
2011-12-28,41.082,41.082,40.938,41.082,600.0
2011-12-29,40.938,41.082,40.575,40.575,3800.0
2011-12-30,40.575,41.082,39.851,40.72,112000.0
2011-12-31,40.575,41.082,39.851,40.72,112000.0
2012-01-01,40.575,41.082,39.851,40.72,112000.0
2012-01-02,40.575,41.082,39.851,40.72,112000.0
2012-01-03,40.575,40.938,40.503,40.575,6200.0
2012-01-04,40.575,40.575,40.503,40.575,5700.0
2012-01-05,40.923,40.938,40.648,40.793,1600.0
2012-01-06,40.865,40.865,40.648,40.793,1900.0
2012-01-07,40.865,40.865,40.648,40.793,1900.0
2012-01-08,40.865,40.865,40.648,40.793,1900.0
2012-01-09,40.648,40.72,40.358,40.575,5700.0
2012-01-10,40.938,40.938,40.503,40.575,1100.0
2012-01-11,40.72,40.72,40.474,40.517,106400.0
2012-01-12,40.517,40.517,40.43,40.43,5900.0
2012-01-13,40.575,40.575,40.43,40.575,8200.0
2012-01-14,40.575,40.575,40.43,40.575,8200.0
2012-01-15,40.575,40.575,40.43,40.575,8200.0
2012-01-16,40.575,40.575,40.575,40.575,200.0
2012-01-17,40.865,40.865,40.358,40.575,6400.0
2012-01-18,40.575,40.575,40.575,40.575,400.0
2012-01-19,40.488,40.793,40.213,40.575,37200.0
2012-01-20,40.575,40.575,40.43,40.575,2400.0
2012-01-21,40.575,40.575,40.43,40.575,2400.0
2012-01-22,40.575,40.575,40.43,40.575,2400.0
2012-01-23,40.575,40.575,40.43,40.575,2400.0
2012-01-24,40.575,40.575,40.43,40.575,2400.0
2012-01-25,40.648,40.648,40.358,40.648,5700.0
2012-01-26,40.72,40.793,40.575,40.575,4400.0
2012-01-27,41.546,41.546,40.575,40.575,83100.0
2012-01-28,41.546,41.546,40.575,40.575,83100.0
2012-01-29,41.546,41.546,40.575,40.575,83100.0
2012-01-30,40.575,40.575,40.358,40.43,232500.0
2012-01-31,40.43,40.43,40.358,40.358,14300.0
2012-02-01,40.43,40.43,40.358,40.358,14300.0
2012-02-02,40.358,40.43,40.358,40.401,3600.0
2012-02-03,40.401,40.401,40.358,40.401,2300.0
2012-02-04,40.401,40.401,40.358,40.401,2300.0
2012-02-05,40.401,40.401,40.358,40.401,2300.0
2012-02-06,40.401,40.401,40.358,40.401,2300.0
2012-02-07,40.401,40.401,40.358,40.401,2300.0
2012-02-08,40.401,40.401,40.213,40.343,9000.0
2012-02-09,40.227,40.3,40.213,40.227,7800.0
2012-02-10,40.213,40.213,40.17,40.213,6300.0
2012-02-11,40.213,40.213,40.17,40.213,6300.0
2012-02-12,40.213,40.213,40.17,40.213,6300.0
2012-02-13,40.213,40.213,40.155,40.213,2400.0
2012-02-14,40.213,40.213,40.184,40.199,900.0
2012-02-15,40.199,40.213,40.141,40.141,7800.0
2012-02-16,40.141,40.213,40.141,40.213,5700.0
2012-02-17,40.213,40.213,39.923,39.923,18100.0
2012-02-18,40.213,40.213,39.923,39.923,18100.0
2012-02-19,40.213,40.213,39.923,39.923,18100.0
2012-02-20,39.923,40.575,39.923,40.575,1700.0
2012-02-21,40.648,40.648,40.358,40.488,3800.0
2012-02-22,40.503,40.575,40.503,40.575,4700.0
2012-02-23,40.445,40.575,40.43,40.43,12800.0
2012-02-24,40.43,40.503,39.996,39.996,20600.0
2012-02-25,40.43,40.503,39.996,39.996,20600.0
2012-02-26,40.43,40.503,39.996,39.996,20600.0
2012-02-27,40.561,40.561,39.778,39.793,15100.0
2012-02-28,40.3,40.3,39.706,39.778,62400.0
2012-02-29,39.749,40.575,39.749,40.43,1700.0
2012-03-01,40.43,40.648,40.43,40.575,9000.0
2012-03-02,40.575,40.575,40.285,40.575,4600.0
2012-03-03,40.575,40.575,40.285,40.575,4600.0
2012-03-04,40.575,40.575,40.285,40.575,4600.0
2012-03-05,40.503,40.503,40.503,40.503,100.0
2012-03-06,40.358,40.575,40.358,40.575,800.0
2012-03-07,40.575,40.575,40.358,40.575,3100.0
2012-03-08,40.72,40.749,40.575,40.749,3100.0
2012-03-09,40.749,40.749,40.749,40.749,300.0
2012-03-10,40.749,40.749,40.749,40.749,300.0
2012-03-11,40.749,40.749,40.749,40.749,300.0
2012-03-12,40.793,40.793,40.793,40.793,300.0
2012-03-13,40.59,40.793,40.59,40.793,11000.0
2012-03-14,41.3,41.3,40.778,40.793,17100.0
2012-03-15,40.793,40.793,40.517,40.575,9000.0
2012-03-16,40.575,40.575,40.358,40.575,7300.0
2012-03-17,40.575,40.575,40.358,40.575,7300.0
2012-03-18,40.575,40.575,40.358,40.575,7300.0
2012-03-19,40.43,40.575,40.43,40.575,600.0
2012-03-20,40.575,40.575,40.575,40.575,4400.0
2012-03-21,40.575,40.575,40.503,40.575,1800.0
2012-03-22,40.575,40.575,40.488,40.503,20800.0
2012-03-23,40.561,40.561,40.503,40.503,7900.0
2012-03-24,40.561,40.561,40.503,40.503,7900.0
2012-03-25,40.561,40.561,40.503,40.503,7900.0
2012-03-26,40.561,40.561,40.561,40.561,400.0
2012-03-27,40.575,40.575,40.43,40.561,7400.0
2012-03-28,40.575,40.575,40.546,40.546,18400.0
2012-03-29,40.503,40.546,40.43,40.503,11900.0
2012-03-30,40.575,40.575,40.503,40.575,3000.0
2012-03-31,40.575,40.575,40.503,40.575,3000.0
2012-04-01,40.575,40.575,40.503,40.575,3000.0
2012-04-02,40.575,40.575,40.459,40.503,3400.0
2012-04-03,40.575,40.575,40.503,40.503,5900.0
2012-04-04,40.503,40.503,40.488,40.488,10400.0
2012-04-05,40.43,40.488,40.43,40.43,7400.0
2012-04-06,40.575,40.575,40.503,40.503,9800.0
2012-04-07,40.575,40.575,40.503,40.503,9800.0
2012-04-08,40.575,40.575,40.503,40.503,9800.0
2012-04-09,40.561,40.561,40.517,40.561,1700.0
2012-04-10,40.561,40.561,40.372,40.546,21100.0
2012-04-11,40.561,40.561,40.372,40.546,21100.0
2012-04-12,40.358,40.532,40.358,40.532,102300.0
2012-04-13,40.517,40.561,40.517,40.561,100400.0
2012-04-14,40.517,40.561,40.517,40.561,100400.0
2012-04-15,40.517,40.561,40.517,40.561,100400.0
2012-04-16,40.575,40.575,40.43,40.575,1100.0
2012-04-17,40.575,40.575,40.43,40.575,17100.0
2012-04-18,40.43,40.561,40.43,40.561,5200.0
2012-04-19,40.575,40.575,40.561,40.561,300.0
2012-04-20,40.561,40.575,40.561,40.561,8400.0
2012-04-21,40.561,40.575,40.561,40.561,8400.0
2012-04-22,40.561,40.575,40.561,40.561,8400.0
2012-04-23,40.561,40.561,40.459,40.459,800.0
2012-04-24,40.546,40.546,40.488,40.503,8100.0
2012-04-25,40.459,40.474,40.459,40.474,4100.0
2012-04-26,40.488,40.503,40.459,40.503,5300.0
2012-04-27,40.546,40.561,39.923,39.923,14800.0
2012-04-28,40.546,40.561,39.923,39.923,14800.0
2012-04-29,40.546,40.561,39.923,39.923,14800.0
2012-04-30,39.996,40.213,39.996,40.068,6600.0
2012-05-01,39.996,40.213,39.996,40.068,6600.0
2012-05-02,40.517,40.517,40.068,40.126,11700.0
2012-05-03,40.575,40.575,40.155,40.213,11500.0
2012-05-04,40.43,40.503,40.213,40.503,2800.0
2012-05-05,40.43,40.503,40.213,40.503,2800.0
2012-05-06,40.43,40.503,40.213,40.503,2800.0
2012-05-07,40.532,40.575,40.43,40.561,11500.0
2012-05-08,40.938,40.938,40.561,40.575,25700.0
2012-05-09,40.575,40.575,40.561,40.575,47300.0
2012-05-10,40.575,40.575,40.561,40.575,70000.0
2012-05-11,40.575,40.575,40.561,40.575,58600.0
2012-05-12,40.575,40.575,40.561,40.575,58600.0
2012-05-13,40.575,40.575,40.561,40.575,58600.0
2012-05-14,41.057,41.057,40.612,40.672,49000.0
2012-05-15,40.597,40.672,40.464,40.672,10600.0
2012-05-16,40.761,40.761,40.434,40.538,23000.0
2012-05-17,40.538,40.538,40.434,40.538,10700.0
2012-05-18,40.257,40.464,38.685,38.685,4800.0
2012-05-19,40.257,40.464,38.685,38.685,4800.0
2012-05-20,40.257,40.464,38.685,38.685,4800.0
2012-05-21,38.685,39.501,38.685,38.715,122600.0
2012-05-22,39.278,39.619,39.278,39.278,17100.0
2012-05-23,39.278,39.871,38.167,39.278,63200.0
2012-05-24,40.657,40.657,39.278,39.278,52700.0
2012-05-25,39.278,39.352,39.278,39.278,228300.0
2012-05-26,39.278,39.352,39.278,39.278,228300.0
2012-05-27,39.278,39.352,39.278,39.278,228300.0
2012-05-28,39.278,39.293,39.278,39.278,100500.0
2012-05-29,39.13,39.723,39.13,39.427,900.0
2012-05-30,40.019,40.019,39.278,39.278,314500.0
2012-05-31,39.293,39.945,39.278,39.441,5900.0
2012-06-01,39.501,39.931,39.501,39.931,3100.0
2012-06-02,39.501,39.931,39.501,39.931,3100.0
2012-06-03,39.501,39.931,39.501,39.931,3100.0
2012-06-04,39.501,39.797,39.501,39.723,362000.0
2012-06-05,39.723,39.738,39.649,39.723,232100.0
2012-06-06,39.723,39.723,39.649,39.723,151300.0
2012-06-07,39.575,40.168,39.575,39.723,884100.0
2012-06-08,40.019,40.612,40.019,40.316,11600.0
2012-06-09,40.019,40.612,40.019,40.316,11600.0
2012-06-10,40.019,40.612,40.019,40.316,11600.0
2012-06-11,40.464,40.761,40.316,40.761,4800.0
2012-06-12,40.761,40.909,40.761,40.761,14500.0
2012-06-13,40.909,41.131,40.761,40.761,57600.0
2012-06-14,41.205,41.205,40.835,40.909,270200.0
2012-06-15,40.094,48.883,40.094,42.539,208900.0
2012-06-16,40.094,48.883,40.094,42.539,208900.0
2012-06-17,40.094,48.883,40.094,42.539,208900.0
2012-06-18,42.539,42.539,40.864,41.65,29300.0
2012-06-19,41.783,42.332,41.783,42.258,16100.0
2012-06-20,42.391,42.821,42.258,42.821,3800.0
2012-06-21,42.984,42.984,42.435,42.836,1000.0
2012-06-22,42.687,42.865,42.258,42.836,10000.0
2012-06-23,42.687,42.865,42.258,42.836,10000.0
2012-06-24,42.687,42.865,42.258,42.836,10000.0
2012-06-25,42.836,42.984,42.836,42.91,5700.0
2012-06-26,42.999,43.058,42.762,42.762,3900.0
2012-06-27,42.762,43.132,42.762,43.058,11900.0
2012-06-28,43.206,43.71,42.539,42.895,503400.0
2012-06-29,42.613,42.895,42.613,42.613,7100.0
2012-06-30,42.613,42.895,42.613,42.613,7100.0
2012-07-01,42.613,42.895,42.613,42.613,7100.0
2012-07-02,43.666,43.666,43.206,43.221,3400.0
2012-07-03,43.503,43.503,42.836,43.221,1800.0
2012-07-04,43.354,43.354,42.836,42.969,3900.0
2012-07-05,42.984,42.984,42.939,42.969,7700.0
2012-07-06,42.984,42.984,42.836,42.984,2500.0
2012-07-07,42.984,42.984,42.836,42.984,2500.0
2012-07-08,42.984,42.984,42.836,42.984,2500.0
2012-07-09,42.836,42.836,42.836,42.836,400.0
2012-07-10,42.984,42.984,42.628,42.984,2000.0
2012-07-11,42.628,42.984,42.628,42.91,11400.0
2012-07-12,42.836,42.836,42.658,42.658,2600.0
2012-07-13,42.85,42.999,42.791,42.999,3800.0
2012-07-14,42.85,42.999,42.791,42.999,3800.0
2012-07-15,42.85,42.999,42.791,42.999,3800.0
2012-07-16,43.354,43.354,42.984,43.147,3800.0
2012-07-17,43.147,43.354,43.147,43.354,9700.0
2012-07-18,43.503,43.829,43.503,43.814,7000.0
2012-07-19,44.021,44.095,43.814,44.095,2300.0
2012-07-20,44.095,44.466,44.021,44.392,106100.0
2012-07-21,44.095,44.466,44.021,44.392,106100.0
2012-07-22,44.095,44.466,44.021,44.392,106100.0
2012-07-23,45.385,45.385,44.318,44.392,3700.0
2012-07-24,44.021,44.021,43.725,43.74,304100.0
2012-07-25,43.725,44.466,43.725,44.451,700.0
2012-07-26,44.466,44.466,44.259,44.259,57600.0
2012-07-27,44.748,44.748,44.303,44.733,11300.0
2012-07-28,44.748,44.748,44.303,44.733,11300.0
2012-07-29,44.748,44.748,44.303,44.733,11300.0
2012-07-30,44.718,44.718,44.184,44.466,51800.0
2012-07-31,45.548,45.548,44.466,44.466,35800.0
2012-08-01,44.392,44.54,44.318,44.481,74700.0
2012-08-02,44.466,44.481,44.466,44.466,53000.0
2012-08-03,44.466,45.133,44.466,44.466,57400.0
2012-08-04,44.466,45.133,44.466,44.466,57400.0
2012-08-05,44.466,45.133,44.466,44.466,57400.0
2012-08-06,44.466,44.614,44.466,44.54,23100.0
2012-08-07,44.688,45.133,44.614,44.837,35300.0
2012-08-08,44.837,44.985,44.837,44.985,2900.0
2012-08-09,45.0,45.0,44.837,44.837,600.0
2012-08-10,44.837,44.97,44.762,44.97,13900.0
2012-08-11,44.837,44.97,44.762,44.97,13900.0
2012-08-12,44.837,44.97,44.762,44.97,13900.0
2012-08-13,44.97,44.985,44.837,44.837,3200.0
2012-08-14,45.059,45.133,45.059,45.133,3500.0
2012-08-15,45.919,45.993,45.8,45.948,59300.0
2012-08-16,46.096,46.096,46.067,46.096,2900.0
2012-08-17,46.096,46.096,45.4,46.096,4500.0
2012-08-18,46.096,46.096,45.4,46.096,4500.0
2012-08-19,46.096,46.096,45.4,46.096,4500.0
2012-08-20,46.096,46.096,45.4,46.096,4500.0
2012-08-21,46.096,46.096,45.4,46.096,4500.0
2012-08-22,46.096,46.111,45.948,46.096,67300.0
2012-08-23,46.096,46.126,46.096,46.096,19200.0
2012-08-24,46.096,46.689,46.096,46.689,12300.0
2012-08-25,46.096,46.689,46.096,46.689,12300.0
2012-08-26,46.096,46.689,46.096,46.689,12300.0
2012-08-27,46.689,47.06,46.689,47.06,10100.0
2012-08-28,47.282,47.416,47.267,47.416,5000.0
2012-08-29,48.009,48.009,47.43,47.875,5700.0
2012-08-30,47.43,47.801,47.43,47.445,4300.0
2012-08-31,47.43,47.801,47.43,47.445,4300.0
2012-09-01,47.43,47.801,47.43,47.445,4300.0
2012-09-02,47.43,47.801,47.43,47.445,4300.0
