,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity
2011-05-10,5.51,5.51,5.499,5.499,33700.0
2011-05-11,5.52,5.531,5.51,5.52,25000.0
2011-05-12,5.52,5.553,5.52,5.553,22700.0
2011-05-13,5.553,5.564,5.542,5.564,15900.0
2011-05-14,5.553,5.564,5.542,5.564,15900.0
2011-05-15,5.553,5.564,5.542,5.564,15900.0
2011-05-16,5.52,5.542,5.52,5.531,10000.0
2011-05-17,5.52,5.542,5.52,5.531,10000.0
2011-05-18,5.531,5.564,5.531,5.553,21100.0
2011-05-19,5.542,5.564,5.542,5.564,28200.0
2011-05-20,5.585,5.585,5.585,5.585,11300.0
2011-05-21,5.585,5.585,5.585,5.585,11300.0
2011-05-22,5.585,5.585,5.585,5.585,11300.0
2011-05-23,5.585,5.585,5.574,5.574,32500.0
2011-05-24,5.564,5.574,5.564,5.574,31400.0
2011-05-25,5.574,5.574,5.574,5.574,5000.0
2011-05-26,5.574,5.596,5.574,5.596,18200.0
2011-05-27,5.596,5.596,5.585,5.596,38800.0
2011-05-28,5.596,5.596,5.585,5.596,38800.0
2011-05-29,5.596,5.596,5.585,5.596,38800.0
2011-05-30,5.607,5.617,5.607,5.617,18100.0
2011-05-31,5.628,5.639,5.628,5.639,16600.0
2011-06-01,5.639,5.639,5.628,5.639,22200.0
2011-06-02,5.628,5.628,5.607,5.628,24300.0
2011-06-03,5.628,5.628,5.607,5.607,5000.0
2011-06-04,5.628,5.628,5.607,5.607,5000.0
2011-06-05,5.628,5.628,5.607,5.607,5000.0
2011-06-06,5.607,5.607,5.607,5.607,4100.0
2011-06-07,5.628,5.704,5.628,5.661,53200.0
2011-06-08,5.714,5.714,5.628,5.661,23200.0
2011-06-09,5.714,5.725,5.682,5.682,514800.0
2011-06-10,5.704,5.704,5.671,5.693,213000.0
2011-06-11,5.704,5.704,5.671,5.693,213000.0
2011-06-12,5.704,5.704,5.671,5.693,213000.0
2011-06-13,5.693,5.747,5.693,5.747,31100.0
2011-06-14,5.725,5.725,5.714,5.714,15100.0
2011-06-15,5.714,5.714,5.661,5.661,5400.0
2011-06-16,5.661,5.661,5.574,5.585,14800.0
2011-06-17,5.574,5.596,5.564,5.564,3900.0
2011-06-18,5.574,5.596,5.564,5.564,3900.0
2011-06-19,5.574,5.596,5.564,5.564,3900.0
2011-06-20,5.564,5.564,5.477,5.499,49100.0
2011-06-21,5.477,5.477,5.402,5.445,37100.0
2011-06-22,5.413,5.445,5.391,5.423,32700.0
2011-06-23,5.456,5.456,5.434,5.445,123700.0
2011-06-24,5.434,5.445,5.402,5.423,68100.0
2011-06-25,5.434,5.445,5.402,5.423,68100.0
2011-06-26,5.434,5.445,5.402,5.423,68100.0
2011-06-27,5.423,5.423,5.413,5.423,14600.0
2011-06-28,5.391,5.413,5.375,5.413,23100.0
2011-06-29,5.391,5.52,5.364,5.488,101900.0
2011-06-30,5.445,5.477,5.434,5.466,50100.0
2011-07-01,5.499,5.52,5.488,5.499,191100.0
2011-07-02,5.499,5.52,5.488,5.499,191100.0
2011-07-03,5.499,5.52,5.488,5.499,191100.0
2011-07-04,5.477,5.51,5.477,5.51,64000.0
2011-07-05,5.52,5.65,5.52,5.65,109400.0
2011-07-06,5.607,5.747,5.607,5.714,76300.0
2011-07-07,5.607,5.661,5.607,5.628,80500.0
2011-07-08,5.65,5.661,5.617,5.639,74000.0
2011-07-09,5.65,5.661,5.617,5.639,74000.0
2011-07-10,5.65,5.661,5.617,5.639,74000.0
2011-07-11,5.661,5.661,5.617,5.617,12000.0
2011-07-12,5.617,5.65,5.607,5.617,39500.0
2011-07-13,5.617,5.617,5.596,5.596,42700.0
2011-07-14,5.596,5.639,5.596,5.596,9000.0
2011-07-15,5.596,5.671,5.596,5.671,20800.0
2011-07-16,5.596,5.671,5.596,5.671,20800.0
2011-07-17,5.596,5.671,5.596,5.671,20800.0
2011-07-18,5.671,5.671,5.607,5.607,35000.0
2011-07-19,5.617,5.714,5.617,5.714,15700.0
2011-07-20,5.607,5.661,5.607,5.661,2500.0
2011-07-21,5.704,5.704,5.607,5.617,21200.0
2011-07-22,5.607,5.628,5.607,5.617,15400.0
2011-07-23,5.607,5.628,5.607,5.617,15400.0
2011-07-24,5.607,5.628,5.607,5.617,15400.0
2011-07-25,5.607,5.628,5.607,5.628,23400.0
2011-07-26,5.607,5.639,5.456,5.639,20700.0
2011-07-27,5.65,5.661,5.65,5.661,74100.0
2011-07-28,5.628,5.661,5.617,5.661,47900.0
2011-07-29,5.661,5.693,5.661,5.661,14200.0
2011-07-30,5.661,5.693,5.661,5.661,14200.0
2011-07-31,5.661,5.693,5.661,5.661,14200.0
2011-08-01,5.661,5.714,5.661,5.693,16800.0
2011-08-02,5.693,5.714,5.693,5.714,122500.0
2011-08-03,5.693,5.79,5.693,5.768,56100.0
2011-08-04,5.822,5.876,5.811,5.855,127600.0
2011-08-05,5.725,5.822,5.725,5.779,135200.0
2011-08-06,5.725,5.822,5.725,5.779,135200.0
2011-08-07,5.725,5.822,5.725,5.779,135200.0
2011-08-08,5.693,5.736,5.661,5.671,287800.0
2011-08-09,5.391,5.585,5.391,5.423,227900.0
2011-08-10,5.456,5.607,5.456,5.488,190200.0
2011-08-11,5.477,5.477,5.402,5.413,156300.0
2011-08-12,5.445,5.456,5.423,5.445,74400.0
2011-08-13,5.445,5.456,5.423,5.445,74400.0
2011-08-14,5.445,5.456,5.423,5.445,74400.0
2011-08-15,5.499,5.499,5.477,5.499,49400.0
2011-08-16,5.542,5.704,5.499,5.499,39800.0
2011-08-17,5.499,5.499,5.477,5.499,119500.0
2011-08-18,5.51,5.51,5.488,5.499,46200.0
2011-08-19,5.488,5.488,5.445,5.477,79200.0
2011-08-20,5.488,5.488,5.445,5.477,79200.0
2011-08-21,5.488,5.488,5.445,5.477,79200.0
2011-08-22,5.434,5.445,5.413,5.434,58300.0
2011-08-23,5.423,5.434,5.413,5.434,40300.0
2011-08-24,5.391,5.456,5.391,5.434,24400.0
2011-08-25,5.434,5.434,5.391,5.434,67000.0
2011-08-26,5.413,5.434,5.391,5.402,75100.0
2011-08-27,5.413,5.434,5.391,5.402,75100.0
2011-08-28,5.413,5.434,5.391,5.402,75100.0
2011-08-29,5.434,5.434,5.391,5.402,13300.0
2011-08-30,5.434,5.434,5.391,5.402,13300.0
2011-08-31,5.434,5.434,5.391,5.402,13300.0
2011-09-01,5.434,5.434,5.391,5.402,13300.0
2011-09-02,5.391,5.456,5.38,5.38,57800.0
2011-09-03,5.391,5.456,5.38,5.38,57800.0
2011-09-04,5.391,5.456,5.38,5.38,57800.0
2011-09-05,5.38,5.38,5.375,5.38,24500.0
2011-09-06,5.364,5.364,5.337,5.342,18000.0
2011-09-07,5.364,5.364,5.316,5.326,29300.0
2011-09-08,5.326,5.364,5.326,5.348,18700.0
2011-09-09,5.391,5.499,5.391,5.391,31300.0
2011-09-10,5.391,5.499,5.391,5.391,31300.0
2011-09-11,5.391,5.499,5.391,5.391,31300.0
2011-09-12,5.391,5.445,5.391,5.391,36600.0
2011-09-13,5.391,5.413,5.391,5.391,21500.0
2011-09-14,5.445,5.445,5.391,5.391,11000.0
2011-09-15,5.413,5.413,5.391,5.413,13500.0
2011-09-16,5.413,5.413,5.391,5.413,13500.0
2011-09-17,5.413,5.413,5.391,5.413,13500.0
2011-09-18,5.413,5.413,5.391,5.413,13500.0
2011-09-19,5.413,5.413,5.402,5.413,18000.0
2011-09-20,5.391,5.413,5.391,5.413,57000.0
2011-09-21,5.413,5.434,5.413,5.423,39100.0
2011-09-22,5.434,5.434,5.391,5.391,76800.0
2011-09-23,5.391,5.391,5.337,5.364,91600.0
2011-09-24,5.391,5.391,5.337,5.364,91600.0
2011-09-25,5.391,5.391,5.337,5.364,91600.0
2011-09-26,5.283,5.283,5.068,5.078,288900.0
2011-09-27,5.068,5.262,5.068,5.262,280500.0
2011-09-28,5.229,5.262,5.202,5.256,32600.0
2011-09-29,5.31,5.31,5.229,5.256,12400.0
2011-09-30,5.267,5.391,5.267,5.348,99800.0
2011-10-01,5.267,5.391,5.267,5.348,99800.0
2011-10-02,5.267,5.391,5.267,5.348,99800.0
2011-10-03,5.218,5.278,5.218,5.256,61000.0
2011-10-04,5.256,5.256,5.229,5.229,74000.0
2011-10-05,5.272,5.283,5.229,5.272,110200.0
2011-10-06,5.229,5.283,5.229,5.229,51600.0
2011-10-07,5.326,5.38,5.326,5.337,21300.0
2011-10-08,5.326,5.38,5.326,5.337,21300.0
2011-10-09,5.326,5.38,5.326,5.337,21300.0
2011-10-10,5.337,5.456,5.337,5.456,41600.0
2011-10-11,5.488,5.51,5.488,5.499,65900.0
2011-10-12,5.51,5.661,5.51,5.65,63600.0
2011-10-13,5.661,5.714,5.65,5.682,87100.0
2011-10-14,5.714,5.768,5.607,5.682,24000.0
2011-10-15,5.714,5.768,5.607,5.682,24000.0
2011-10-16,5.714,5.768,5.607,5.682,24000.0
2011-10-17,5.758,5.758,5.714,5.736,86400.0
2011-10-18,5.725,5.736,5.661,5.704,25500.0
2011-10-19,5.801,5.801,5.607,5.607,879500.0
2011-10-20,5.607,5.617,5.596,5.607,161500.0
2011-10-21,5.607,5.65,5.596,5.628,41700.0
2011-10-22,5.607,5.65,5.596,5.628,41700.0
2011-10-23,5.607,5.65,5.596,5.628,41700.0
2011-10-24,5.714,5.736,5.661,5.736,35900.0
2011-10-25,5.725,5.736,5.693,5.725,22800.0
2011-10-26,5.725,5.736,5.693,5.725,22800.0
2011-10-27,5.617,5.747,5.617,5.693,21100.0
2011-10-28,5.704,5.779,5.693,5.747,31900.0
2011-10-29,5.704,5.779,5.693,5.747,31900.0
2011-10-30,5.704,5.779,5.693,5.747,31900.0
2011-10-31,5.768,5.822,5.768,5.811,83200.0
2011-11-01,5.801,5.833,5.801,5.811,24000.0
2011-11-02,5.736,5.79,5.736,5.79,39000.0
2011-11-03,5.865,5.898,5.822,5.898,147300.0
2011-11-04,5.93,5.93,5.898,5.909,71200.0
2011-11-05,5.93,5.93,5.898,5.909,71200.0
2011-11-06,5.93,5.93,5.898,5.909,71200.0
2011-11-07,5.93,5.93,5.898,5.909,71200.0
2011-11-08,5.93,5.962,5.909,5.962,78800.0
2011-11-09,5.962,5.962,5.941,5.952,74900.0
2011-11-10,5.93,5.952,5.865,5.93,131700.0
2011-11-11,5.896,6.031,5.84,6.02,97900.0
2011-11-12,5.896,6.031,5.84,6.02,97900.0
2011-11-13,5.896,6.031,5.84,6.02,97900.0
2011-11-14,6.166,6.166,6.031,6.042,47400.0
2011-11-15,6.054,6.054,5.953,6.031,27700.0
2011-11-16,6.042,6.065,6.009,6.065,54200.0
2011-11-17,6.065,6.087,6.042,6.087,53500.0
2011-11-18,6.11,6.132,6.087,6.132,55800.0
2011-11-19,6.11,6.132,6.087,6.132,55800.0
2011-11-20,6.11,6.132,6.087,6.132,55800.0
2011-11-21,6.132,6.132,5.953,5.964,40600.0
2011-11-22,5.964,5.964,5.953,5.964,22800.0
2011-11-23,5.964,6.099,5.953,6.099,30300.0
2011-11-24,6.177,6.177,5.997,6.121,45600.0
2011-11-25,6.065,6.166,6.065,6.166,113500.0
2011-11-26,6.065,6.166,6.065,6.166,113500.0
2011-11-27,6.065,6.166,6.065,6.166,113500.0
2011-11-28,6.065,6.166,6.065,6.166,113500.0
2011-11-29,6.177,6.245,6.11,6.233,179000.0
2011-11-30,6.245,6.503,6.245,6.503,228200.0
2011-12-01,6.649,6.649,6.492,6.582,86900.0
2011-12-02,6.582,6.626,6.537,6.582,67400.0
2011-12-03,6.582,6.626,6.537,6.582,67400.0
2011-12-04,6.582,6.626,6.537,6.582,67400.0
2011-12-05,6.615,6.615,6.582,6.615,15100.0
2011-12-06,6.615,6.638,6.593,6.626,41200.0
2011-12-07,6.626,6.626,6.604,6.615,84900.0
2011-12-08,6.615,6.66,6.615,6.638,34300.0
2011-12-09,6.582,6.761,6.582,6.739,104300.0
2011-12-10,6.582,6.761,6.582,6.739,104300.0
2011-12-11,6.582,6.761,6.582,6.739,104300.0
2011-12-12,6.739,7.076,6.739,6.896,111500.0
2011-12-13,7.02,7.413,7.02,7.289,221600.0
2011-12-14,7.356,7.413,7.3,7.401,249500.0
2011-12-15,7.413,7.581,7.401,7.581,130000.0
2011-12-16,7.581,7.581,7.469,7.525,80100.0
2011-12-17,7.581,7.581,7.469,7.525,80100.0
2011-12-18,7.581,7.581,7.469,7.525,80100.0
2011-12-19,7.525,7.525,7.312,7.379,189900.0
2011-12-20,7.379,7.446,7.379,7.379,67300.0
2011-12-21,7.435,7.435,7.356,7.368,112000.0
2011-12-22,7.368,7.368,7.334,7.345,79100.0
2011-12-23,7.334,7.368,7.334,7.356,20800.0
2011-12-24,7.334,7.368,7.334,7.356,20800.0
2011-12-25,7.334,7.368,7.334,7.356,20800.0
2011-12-26,7.334,7.368,7.334,7.356,20800.0
2011-12-27,7.413,7.424,7.379,7.413,32900.0
2011-12-28,7.458,7.491,7.435,7.469,34200.0
2011-12-29,7.458,7.581,7.458,7.536,74800.0
2011-12-30,7.48,7.57,7.48,7.559,143500.0
2011-12-31,7.48,7.57,7.48,7.559,143500.0
2012-01-01,7.48,7.57,7.48,7.559,143500.0
2012-01-02,7.48,7.57,7.48,7.559,143500.0
2012-01-03,7.536,7.547,7.413,7.491,77700.0
2012-01-04,7.491,7.491,7.401,7.424,257600.0
2012-01-05,7.424,7.458,7.379,7.435,161200.0
2012-01-06,7.435,7.435,7.401,7.413,279000.0
2012-01-07,7.435,7.435,7.401,7.413,279000.0
2012-01-08,7.435,7.435,7.401,7.413,279000.0
2012-01-09,7.577,7.577,7.401,7.413,26900.0
2012-01-10,7.424,7.436,7.295,7.307,36800.0
2012-01-11,7.342,7.342,7.224,7.248,44400.0
2012-01-12,7.224,7.236,7.036,7.095,249900.0
2012-01-13,7.107,7.118,7.013,7.048,105700.0
2012-01-14,7.107,7.118,7.013,7.048,105700.0
2012-01-15,7.107,7.118,7.013,7.048,105700.0
2012-01-16,7.036,7.036,6.883,6.883,110200.0
2012-01-17,6.895,6.989,6.754,6.942,265500.0
2012-01-18,6.895,7.177,6.895,7.13,113800.0
2012-01-19,7.036,7.201,7.036,7.177,164000.0
2012-01-20,7.177,7.213,7.177,7.177,147500.0
2012-01-21,7.177,7.213,7.177,7.177,147500.0
2012-01-22,7.177,7.213,7.177,7.177,147500.0
2012-01-23,7.177,7.213,7.177,7.177,147500.0
2012-01-24,7.177,7.213,7.177,7.177,147500.0
2012-01-25,7.177,7.189,7.166,7.177,32400.0
2012-01-26,7.189,7.213,7.177,7.213,159900.0
2012-01-27,7.213,7.213,7.177,7.177,45000.0
2012-01-28,7.213,7.213,7.177,7.177,45000.0
2012-01-29,7.213,7.213,7.177,7.177,45000.0
2012-01-30,7.166,7.224,6.989,7.177,91900.0
2012-01-31,7.213,7.295,7.213,7.295,58000.0
2012-02-01,7.213,7.295,7.213,7.295,58000.0
2012-02-02,7.295,7.318,7.295,7.295,153400.0
2012-02-03,7.295,7.471,7.295,7.436,199300.0
2012-02-04,7.295,7.471,7.295,7.436,199300.0
2012-02-05,7.295,7.471,7.295,7.436,199300.0
2012-02-06,7.295,7.471,7.295,7.436,199300.0
2012-02-07,7.295,7.471,7.295,7.436,199300.0
2012-02-08,7.46,7.507,7.342,7.413,157300.0
2012-02-09,7.354,7.354,7.33,7.342,97800.0
2012-02-10,7.271,7.401,7.271,7.366,66500.0
2012-02-11,7.271,7.401,7.271,7.366,66500.0
2012-02-12,7.271,7.401,7.271,7.366,66500.0
2012-02-13,7.354,7.366,7.342,7.342,40100.0
2012-02-14,7.118,7.471,7.118,7.413,35000.0
2012-02-15,7.33,7.413,7.33,7.377,51100.0
2012-02-16,7.366,7.366,7.295,7.342,39000.0
2012-02-17,7.33,7.366,7.33,7.354,795700.0
2012-02-18,7.33,7.366,7.33,7.354,795700.0
2012-02-19,7.33,7.366,7.33,7.354,795700.0
2012-02-20,7.354,7.46,7.33,7.46,46100.0
2012-02-21,7.46,7.519,7.448,7.507,34300.0
2012-02-22,7.471,7.471,7.307,7.471,19400.0
2012-02-23,7.483,7.483,7.413,7.436,54600.0
2012-02-24,7.46,7.495,7.448,7.495,510300.0
2012-02-25,7.46,7.495,7.448,7.495,510300.0
2012-02-26,7.46,7.495,7.448,7.495,510300.0
2012-02-27,7.495,7.624,7.495,7.613,778600.0
2012-02-28,7.613,7.648,7.601,7.601,880300.0
2012-02-29,7.601,7.73,7.601,7.719,113300.0
2012-03-01,7.766,7.919,7.766,7.883,178300.0
2012-03-02,7.883,7.954,7.86,7.942,144000.0
2012-03-03,7.883,7.954,7.86,7.942,144000.0
2012-03-04,7.883,7.954,7.86,7.942,144000.0
2012-03-05,7.942,8.048,7.942,8.048,353400.0
2012-03-06,8.001,8.119,8.001,8.095,268700.0
2012-03-07,8.036,8.036,7.989,8.001,736000.0
2012-03-08,8.001,8.024,7.989,8.001,206100.0
2012-03-09,8.001,8.001,7.824,7.836,24200.0
2012-03-10,8.001,8.001,7.824,7.836,24200.0
2012-03-11,8.001,8.001,7.824,7.836,24200.0
2012-03-12,7.871,7.883,7.801,7.824,17900.0
2012-03-13,7.766,7.871,7.766,7.789,19700.0
2012-03-14,7.824,7.942,7.813,7.93,58700.0
2012-03-15,7.942,8.001,7.942,7.954,160900.0
2012-03-16,7.954,7.954,7.919,7.919,48700.0
2012-03-17,7.954,7.954,7.919,7.919,48700.0
2012-03-18,7.954,7.954,7.919,7.919,48700.0
2012-03-19,7.942,7.954,7.93,7.954,23900.0
2012-03-20,7.93,7.942,7.919,7.942,106500.0
2012-03-21,7.93,7.93,7.871,7.871,94000.0
2012-03-22,7.942,7.942,7.871,7.871,38000.0
2012-03-23,7.883,7.883,7.871,7.871,19000.0
2012-03-24,7.883,7.883,7.871,7.871,19000.0
2012-03-25,7.883,7.883,7.871,7.871,19000.0
2012-03-26,7.883,7.883,7.86,7.86,10600.0
2012-03-27,7.871,7.883,7.824,7.871,22700.0
2012-03-28,7.824,7.86,7.824,7.848,22600.0
2012-03-29,7.765,7.789,7.753,7.777,55600.0
2012-03-30,7.765,7.765,7.587,7.753,40800.0
2012-03-31,7.765,7.765,7.587,7.753,40800.0
2012-04-01,7.765,7.765,7.587,7.753,40800.0
2012-04-02,7.777,7.777,7.765,7.765,14200.0
2012-04-03,7.777,7.836,7.729,7.729,26100.0
2012-04-04,7.717,7.824,7.706,7.824,13500.0
2012-04-05,7.765,7.765,7.706,7.706,8900.0
2012-04-06,7.706,7.753,7.706,7.753,42300.0
2012-04-07,7.706,7.753,7.706,7.753,42300.0
2012-04-08,7.706,7.753,7.706,7.753,42300.0
2012-04-09,7.706,7.706,7.682,7.682,32600.0
2012-04-10,7.67,7.694,7.611,7.623,55100.0
2012-04-11,7.67,7.694,7.611,7.623,55100.0
2012-04-12,7.623,7.623,7.468,7.492,137800.0
2012-04-13,7.504,7.706,7.504,7.611,46600.0
2012-04-14,7.504,7.706,7.504,7.611,46600.0
2012-04-15,7.504,7.706,7.504,7.611,46600.0
2012-04-16,7.599,7.599,7.528,7.563,49500.0
2012-04-17,7.563,7.575,7.516,7.516,28300.0
2012-04-18,7.54,7.599,7.54,7.54,116100.0
2012-04-19,7.563,7.694,7.563,7.646,25600.0
2012-04-20,7.646,7.729,7.646,7.729,86100.0
2012-04-21,7.646,7.729,7.646,7.729,86100.0
2012-04-22,7.646,7.729,7.646,7.729,86100.0
2012-04-23,7.8,7.883,7.729,7.824,91300.0
2012-04-24,7.777,7.824,7.765,7.824,224400.0
2012-04-25,7.824,7.824,7.777,7.812,56000.0
2012-04-26,7.812,7.824,7.8,7.824,48900.0
2012-04-27,7.8,7.8,7.706,7.717,46600.0
2012-04-28,7.8,7.8,7.706,7.717,46600.0
2012-04-29,7.8,7.8,7.706,7.717,46600.0
2012-04-30,7.694,7.753,7.682,7.682,82900.0
2012-05-01,7.694,7.753,7.682,7.682,82900.0
2012-05-02,7.682,7.694,7.682,7.682,60600.0
2012-05-03,7.706,7.729,7.694,7.706,58100.0
2012-05-04,7.717,7.741,7.706,7.729,58100.0
2012-05-05,7.717,7.741,7.706,7.729,58100.0
2012-05-06,7.717,7.741,7.706,7.729,58100.0
2012-05-07,7.717,7.812,7.717,7.8,52100.0
2012-05-08,7.824,7.978,7.812,7.907,140000.0
2012-05-09,7.919,8.026,7.895,8.026,443000.0
2012-05-10,8.026,8.168,8.014,8.073,435700.0
2012-05-11,8.109,8.109,7.86,7.907,105100.0
2012-05-12,8.109,8.109,7.86,7.907,105100.0
2012-05-13,8.109,8.109,7.86,7.907,105100.0
2012-05-14,7.943,7.954,7.717,7.717,25300.0
2012-05-15,7.706,7.8,7.587,7.8,82200.0
2012-05-16,7.729,7.741,7.658,7.694,63100.0
2012-05-17,7.658,7.777,7.658,7.706,36900.0
2012-05-18,7.67,7.682,7.587,7.634,49200.0
2012-05-19,7.67,7.682,7.587,7.634,49200.0
2012-05-20,7.67,7.682,7.587,7.634,49200.0
2012-05-21,7.575,7.812,7.575,7.634,90900.0
2012-05-22,7.706,7.824,7.706,7.706,5900.0
2012-05-23,7.706,7.812,7.706,7.706,31400.0
2012-05-24,7.706,7.706,7.658,7.694,36300.0
2012-05-25,7.717,7.753,7.706,7.753,42900.0
2012-05-26,7.717,7.753,7.706,7.753,42900.0
2012-05-27,7.717,7.753,7.706,7.753,42900.0
2012-05-28,7.765,7.777,7.765,7.777,13000.0
2012-05-29,7.658,7.777,7.658,7.765,18900.0
2012-05-30,7.765,7.789,7.765,7.765,58000.0
2012-05-31,7.765,7.789,7.706,7.706,22300.0
2012-06-01,7.706,7.765,7.706,7.717,28500.0
2012-06-02,7.706,7.765,7.706,7.717,28500.0
2012-06-03,7.706,7.765,7.706,7.717,28500.0
2012-06-04,7.706,7.706,7.54,7.623,35800.0
2012-06-05,7.599,7.694,7.599,7.623,31300.0
2012-06-06,7.623,7.706,7.623,7.694,4700.0
2012-06-07,7.706,7.919,7.694,7.895,109000.0
2012-06-08,7.907,8.073,7.824,7.966,459700.0
2012-06-09,7.907,8.073,7.824,7.966,459700.0
2012-06-10,7.907,8.073,7.824,7.966,459700.0
2012-06-11,7.943,8.061,7.943,8.061,675500.0
2012-06-12,7.99,7.99,7.954,7.966,127600.0
2012-06-13,8.002,8.061,7.99,8.026,413600.0
2012-06-14,8.026,8.037,7.99,8.002,228100.0
2012-06-15,7.943,8.061,7.528,7.528,414000.0
2012-06-16,7.943,8.061,7.528,7.528,414000.0
2012-06-17,7.943,8.061,7.528,7.528,414000.0
2012-06-18,7.777,7.883,7.765,7.871,160500.0
2012-06-19,7.871,7.943,7.86,7.895,277400.0
2012-06-20,7.931,7.954,7.907,7.907,159700.0
2012-06-21,7.919,7.931,7.907,7.919,110900.0
2012-06-22,7.919,7.919,7.883,7.907,161700.0
2012-06-23,7.919,7.919,7.883,7.907,161700.0
2012-06-24,7.919,7.919,7.883,7.907,161700.0
2012-06-25,7.907,7.907,7.883,7.883,146800.0
2012-06-26,7.871,7.883,7.871,7.883,82600.0
2012-06-27,7.883,7.919,7.824,7.919,196600.0
2012-06-28,7.883,7.954,7.883,7.954,321800.0
2012-06-29,7.919,7.954,7.907,7.919,3061400.0
2012-06-30,7.919,7.954,7.907,7.919,3061400.0
2012-07-01,7.919,7.954,7.907,7.919,3061400.0
2012-07-02,7.931,7.931,7.812,7.836,100300.0
2012-07-03,7.836,7.836,7.777,7.789,268400.0
2012-07-04,7.871,7.895,7.824,7.836,17800.0
2012-07-05,7.836,7.871,7.824,7.848,51800.0
2012-07-06,7.871,7.943,7.824,7.895,62500.0
2012-07-07,7.871,7.943,7.824,7.895,62500.0
2012-07-08,7.871,7.943,7.824,7.895,62500.0
2012-07-09,7.943,8.002,7.919,7.99,31900.0
2012-07-10,8.061,8.061,7.966,7.99,45700.0
2012-07-11,8.002,8.037,7.99,7.99,73500.0
2012-07-12,8.037,8.18,8.037,8.18,140700.0
2012-07-13,8.18,8.358,8.168,8.275,193300.0
2012-07-14,8.18,8.358,8.168,8.275,193300.0
2012-07-15,8.18,8.358,8.168,8.275,193300.0
2012-07-16,8.334,8.381,8.275,8.346,62700.0
2012-07-17,8.334,8.334,8.298,8.298,169200.0
2012-07-18,8.286,8.298,8.275,8.275,70000.0
2012-07-19,8.298,8.298,8.298,8.298,39500.0
2012-07-20,8.31,8.441,8.31,8.417,57000.0
2012-07-21,8.31,8.441,8.31,8.417,57000.0
2012-07-22,8.31,8.441,8.31,8.417,57000.0
2012-07-23,8.429,8.452,8.298,8.298,26700.0
2012-07-24,8.346,8.346,8.334,8.346,2200.0
2012-07-25,8.346,8.346,8.286,8.286,55700.0
2012-07-26,8.286,8.298,8.239,8.239,15100.0
2012-07-27,8.239,8.275,8.239,8.275,91700.0
2012-07-28,8.239,8.275,8.239,8.275,91700.0
2012-07-29,8.239,8.275,8.239,8.275,91700.0
2012-07-30,8.275,8.286,8.263,8.263,12000.0
2012-07-31,8.263,8.405,8.251,8.298,32600.0
2012-08-01,8.298,8.405,8.263,8.275,63700.0
2012-08-02,8.298,8.417,8.298,8.358,24200.0
2012-08-03,8.417,8.417,8.298,8.358,7500.0
2012-08-04,8.417,8.417,8.298,8.358,7500.0
2012-08-05,8.417,8.417,8.298,8.358,7500.0
2012-08-06,8.405,8.772,8.405,8.689,162700.0
2012-08-07,8.713,9.045,8.713,9.045,316300.0
2012-08-08,9.128,9.187,9.021,9.033,103500.0
2012-08-09,9.033,9.033,8.938,8.998,152300.0
2012-08-10,9.021,9.128,9.01,9.128,82600.0
2012-08-11,9.021,9.128,9.01,9.128,82600.0
2012-08-12,9.021,9.128,9.01,9.128,82600.0
2012-08-13,9.128,9.128,9.033,9.057,119100.0
2012-08-14,9.033,9.069,9.01,9.033,298000.0
2012-08-15,9.069,9.104,9.057,9.057,132900.0
2012-08-16,9.069,9.069,9.033,9.033,151600.0
2012-08-17,9.01,9.033,8.986,8.986,77200.0
2012-08-18,9.01,9.033,8.986,8.986,77200.0
2012-08-19,9.01,9.033,8.986,8.986,77200.0
2012-08-20,9.01,9.033,8.986,8.986,77200.0
2012-08-21,9.01,9.033,8.986,8.986,77200.0
2012-08-22,9.057,9.057,8.915,8.974,228800.0
2012-08-23,8.998,9.045,8.986,9.01,86400.0
2012-08-24,9.045,9.187,9.033,9.187,59300.0
2012-08-25,9.045,9.187,9.033,9.187,59300.0
2012-08-26,9.045,9.187,9.033,9.187,59300.0
2012-08-27,9.365,9.424,9.306,9.389,132400.0
2012-08-28,9.436,9.436,9.33,9.341,99900.0
2012-08-29,9.377,9.472,9.377,9.401,257700.0
2012-08-30,9.413,9.413,9.353,9.365,64300.0
2012-08-31,9.413,9.413,9.353,9.365,64300.0
2012-09-01,9.413,9.413,9.353,9.365,64300.0
2012-09-02,9.413,9.413,9.353,9.365,64300.0
2012-09-03,9.413,9.413,9.365,9.365,52200.0
2012-09-04,9.365,9.401,9.365,9.365,37900.0
2012-09-05,9.424,9.424,9.353,9.413,43700.0
2012-09-06,9.353,9.353,9.01,9.116,73100.0
2012-09-07,9.128,9.187,9.116,9.164,57400.0
2012-09-08,9.128,9.187,9.116,9.164,57400.0
2012-09-09,9.128,9.187,9.116,9.164,57400.0
2012-09-10,9.164,9.187,9.021,9.057,57500.0
2012-09-11,9.069,9.069,8.962,8.998,99300.0
2012-09-12,8.998,9.057,8.95,9.045,100800.0
2012-09-13,9.069,9.104,9.057,9.057,12500.0
2012-09-14,9.081,9.187,9.081,9.104,50000.0
2012-09-15,9.081,9.187,9.081,9.104,50000.0
2012-09-16,9.081,9.187,9.081,9.104,50000.0
2012-09-17,9.081,9.187,9.081,9.104,50000.0
2012-09-18,9.104,9.484,9.104,9.484,82300.0
