,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity
2021-07-24,41.7475,42.2947,41.6459,42.1461,214554.0
2021-07-25,41.7475,42.2947,41.6459,42.1461,214554.0
2021-07-26,42.193,42.5995,41.5208,41.6146,328584.0
2021-07-27,41.4427,41.5638,40.7157,40.8252,515692.0
2021-07-28,40.4812,40.6063,38.7069,39.4417,854647.0
2021-07-29,39.5042,40.0123,39.3244,39.6293,466271.0
2021-07-30,39.3166,39.4143,38.1832,38.1988,925254.0
2021-07-31,39.3166,39.4143,38.1832,38.1988,925254.0
2021-08-01,39.3166,39.4143,38.1832,38.1988,925254.0
2021-08-02,38.3864,39.4729,38.3864,39.1993,485070.0
2021-08-03,39.0821,39.641,39.0821,39.4104,722529.0
2021-08-04,39.215,39.5042,38.7382,39.1056,625910.0
2021-08-05,39.0118,39.2228,38.3005,38.6287,616607.0
2021-08-06,39.0821,39.6136,38.9414,39.2072,560957.0
2021-08-07,39.0821,39.6136,38.9414,39.2072,560957.0
2021-08-08,39.0821,39.6136,38.9414,39.2072,560957.0
2021-08-09,39.3869,39.7856,39.2775,39.3635,297534.0
2021-08-10,39.7074,39.895,39.4729,39.6527,309220.0
2021-08-11,39.7074,39.9419,39.4729,39.6214,517778.0
2021-08-12,39.6214,39.8247,39.1915,39.4964,344078.0
2021-08-13,39.8325,40.5281,39.6605,40.1764,375241.0
2021-08-14,39.8325,40.5281,39.6605,40.1764,375241.0
2021-08-15,39.8325,40.5281,39.6605,40.1764,375241.0
2021-08-16,40.0201,40.3171,39.598,40.192,300721.0
2021-08-17,39.7621,39.8716,35.6898,36.1119,1989886.0
2021-08-18,35.9555,37.1436,35.2599,35.4944,1458788.0
2021-08-19,35.1973,36.2291,35.1895,35.2521,972461.0
2021-08-20,35.5256,35.7445,34.7831,35.4709,875461.0
2021-08-21,35.5256,35.7445,34.7831,35.4709,875461.0
2021-08-22,35.5256,35.7445,34.7831,35.4709,875461.0
2021-08-23,35.7604,35.7844,34.8864,35.2552,1022946.0
2021-08-24,35.3514,36.6423,35.1991,36.2013,1001347.0
2021-08-25,36.7386,37.2838,36.498,36.6343,812537.0
2021-08-26,36.9631,37.0112,35.3835,35.5679,923598.0
2021-08-27,35.4717,35.6,34.9104,34.9986,647897.0
2021-08-28,35.4717,35.6,34.9104,34.9986,647897.0
2021-08-29,35.4717,35.6,34.9104,34.9986,647897.0
2021-08-30,35.1029,35.2793,34.3171,34.4053,941930.0
2021-08-31,34.4695,35.3675,34.3251,34.7501,1018741.0
2021-09-01,34.4614,35.0267,34.1568,34.8784,569720.0
2021-09-02,35.0147,35.1831,34.4775,34.718,557771.0
2021-09-03,34.7982,35.4477,34.7982,35.175,481405.0
2021-09-04,34.7982,35.4477,34.7982,35.175,481405.0
2021-09-05,34.7982,35.4477,34.7982,35.175,481405.0
2021-09-06,34.9986,35.0387,34.261,34.9505,445166.0
2021-09-07,34.9425,35.1029,34.4374,34.702,449272.0
2021-09-08,34.4374,34.6779,34.1808,34.277,530561.0
2021-09-09,33.9483,34.0285,33.0182,33.1064,1153702.0
2021-09-10,32.9861,32.9861,32.0801,32.473,1678200.0
2021-09-11,32.9861,32.9861,32.0801,32.473,1678200.0
2021-09-12,32.9861,32.9861,32.0801,32.473,1678200.0
2021-09-13,32.056,32.2324,31.4787,31.6551,1571113.0
2021-09-14,31.5509,31.7113,31.142,31.3264,1102064.0
2021-09-15,30.701,31.5589,30.0114,31.3905,1584963.0
2021-09-16,31.4306,32.3286,31.4066,32.1683,1292628.0
2021-09-17,32.3367,32.7215,31.5589,31.6792,1056740.0
2021-09-18,32.3367,32.7215,31.5589,31.6792,1056740.0
2021-09-19,32.3367,32.7215,31.5589,31.6792,1056740.0
2021-09-20,31.5108,31.7433,30.9656,31.0137,904651.0
2021-09-21,30.4685,30.5326,29.9112,29.9553,1339675.0
2021-09-22,29.8511,30.1878,29.7228,29.819,942932.0
2021-09-23,29.9393,30.8253,29.8591,30.4043,1242673.0
2021-09-24,31.15,31.4226,29.9313,29.9633,1209858.0
2021-09-25,31.15,31.4226,29.9313,29.9633,1209858.0
2021-09-26,31.15,31.4226,29.9313,29.9633,1209858.0
2021-09-27,30.0676,30.685,29.8751,30.26,871579.0
2021-09-28,30.0756,30.2199,29.2337,29.2658,1163026.0
2021-09-29,28.464,28.913,28.1392,28.6243,1163018.0
2021-09-30,28.5201,28.8649,28.2234,28.3597,2019449.0
2021-10-01,27.9268,27.9588,27.1811,27.8386,1254672.0
2021-10-02,27.9268,27.9588,27.1811,27.8386,1254672.0
2021-10-03,27.9268,27.9588,27.1811,27.8386,1254672.0
2021-10-04,28.2234,28.7125,28.031,28.2234,540985.0
2021-10-05,27.8546,27.8867,26.8203,27.1891,1155450.0
2021-10-06,26.3392,26.8523,25.1285,26.0746,2172286.0
2021-10-07,25.802,26.4755,25.5775,25.7459,1680846.0
2021-10-08,26.0586,27.3735,26.0586,27.1811,1422903.0
2021-10-09,26.0586,27.3735,26.0586,27.1811,1422903.0
2021-10-10,26.0586,27.3735,26.0586,27.1811,1422903.0
2021-10-11,27.141,27.6381,26.6278,26.7882,1121816.0
2021-10-12,26.6359,26.7722,26.3151,26.4915,1063173.0
2021-10-13,26.4595,26.6118,26.0104,26.0104,1262217.0
2021-10-14,26.3793,26.6679,26.0666,26.3713,959264.0
2021-10-15,26.6759,27.5419,26.6359,27.2613,1218472.0
2021-10-16,26.6759,27.5419,26.6359,27.2613,1218472.0
2021-10-17,26.6759,27.5419,26.6359,27.2613,1218472.0
2021-10-18,27.6541,27.7744,26.9325,27.6461,949949.0
2021-10-19,27.7263,28.4559,27.6782,28.2234,1105732.0
2021-10-20,28.5041,28.9851,28.496,28.5121,1062333.0
2021-10-21,28.7286,29.5865,28.5201,29.1695,1215830.0
2021-10-22,29.2658,29.4502,28.7526,29.0894,817608.0
2021-10-23,29.2658,29.4502,28.7526,29.0894,817608.0
2021-10-24,29.2658,29.4502,28.7526,29.0894,817608.0
2021-10-25,29.3379,29.4662,28.7125,28.7847,602566.0
2021-10-26,28.7847,28.9851,28.6323,28.7686,812127.0
2021-10-27,28.6243,29.0092,28.0711,28.3677,1134336.0
2021-10-28,28.2074,28.7606,28.1432,28.2715,529838.0
2021-10-29,28.464,28.5682,27.7985,27.7985,677051.0
2021-10-30,28.464,28.5682,27.7985,27.7985,677051.0
2021-10-31,28.464,28.5682,27.7985,27.7985,677051.0
2021-11-01,28.2154,28.2555,27.7985,28.0631,403184.0
2021-11-02,27.9027,28.1833,27.5499,27.6942,482018.0
2021-11-03,27.9749,28.1833,27.5178,27.5659,488207.0
2021-11-04,27.8305,28.4399,27.4617,27.606,747857.0
2021-11-05,27.9829,28.5121,27.8746,28.2154,563243.0
2021-11-06,27.9829,28.5121,27.8746,28.2154,563243.0
2021-11-07,27.9829,28.5121,27.8746,28.2154,563243.0
2021-11-08,28.4239,28.5201,27.582,27.6141,689814.0
2021-11-09,27.8225,28.472,27.5259,28.2715,532021.0
2021-11-10,28.047,28.1913,27.3094,27.4777,695549.0
2021-11-11,27.3094,27.3414,26.8604,27.2452,754271.0
2021-11-12,27.2613,28.0791,27.1089,28.0069,680808.0
2021-11-13,27.2613,28.0791,27.1089,28.0069,680808.0
2021-11-14,27.2613,28.0791,27.1089,28.0069,680808.0
2021-11-15,28.1272,28.488,28.1032,28.3196,641293.0
2021-11-16,28.1112,28.1833,27.4537,27.4617,648796.0
2021-11-17,27.582,28.055,27.5499,27.8947,363540.0
2021-11-18,28.0069,28.0871,27.59,27.9668,421795.0
2021-11-19,27.6622,28.1593,27.598,27.9508,420965.0
2021-11-20,27.6622,28.1593,27.598,27.9508,420965.0
2021-11-21,27.6622,28.1593,27.598,27.9508,420965.0
2021-11-22,27.9348,28.0631,27.7183,27.7904,385328.0
2021-11-23,27.8867,28.047,26.9405,27.5659,637368.0
2021-11-24,27.2693,27.6782,27.2613,27.5178,456870.0
2021-11-25,27.6622,27.7904,27.149,27.2292,478059.0
2021-11-26,27.149,27.1931,25.6577,25.6577,1011058.0
2021-11-27,27.149,27.1931,25.6577,25.6577,1011058.0
2021-11-28,27.149,27.1931,25.6577,25.6577,1011058.0
2021-11-29,25.4011,26.3873,25.0162,26.1628,831612.0
2021-11-30,26.5877,27.2933,26.5557,26.5877,1582605.0
2021-12-01,26.0586,26.3392,25.4732,25.7779,977753.0
2021-12-02,25.2568,26.1307,24.9922,25.9784,829849.0
2021-12-03,26.3151,26.3472,25.6416,25.9543,569616.0
2021-12-04,26.3151,26.3472,25.6416,25.9543,569616.0
2021-12-05,26.3151,26.3472,25.6416,25.9543,569616.0
2021-12-06,25.8421,25.8661,24.3347,24.92,1196001.0
2021-12-07,24.495,24.8959,22.9796,23.3324,3606338.0
2021-12-08,23.3004,24.4149,22.4745,24.3347,2666303.0
2021-12-09,24.0541,24.2545,22.9235,23.148,2450477.0
2021-12-10,22.8914,23.3725,22.691,23.3485,1345043.0
2021-12-11,22.8914,23.3725,22.691,23.3485,1345043.0
2021-12-12,22.8914,23.3725,22.691,23.3485,1345043.0
2021-12-13,23.3324,23.7253,23.2603,23.6451,918552.0
2021-12-14,23.5329,24.1302,23.4848,23.9659,743485.0
2021-12-15,23.9177,23.9177,22.9957,23.0759,1061762.0
2021-12-16,23.4447,23.8135,23.1159,23.132,1187372.0
2021-12-17,23.1721,23.7093,23.1721,23.5409,407296.0
2021-12-18,23.1721,23.7093,23.1721,23.5409,407296.0
2021-12-19,23.1721,23.7093,23.1721,23.5409,407296.0
2021-12-20,18.4414,19.5239,15.6592,15.7955,11415885.0
2021-12-21,16.0601,16.7416,15.3866,16.485,6373489.0
2021-12-22,16.461,16.485,15.6672,15.9799,3249198.0
2021-12-23,16.1162,16.9741,16.0441,16.8058,3051835.0
2021-12-24,17.1586,17.6717,16.9581,17.0062,1884365.0
2021-12-25,17.1586,17.6717,16.9581,17.0062,1884365.0
2021-12-26,17.1586,17.6717,16.9581,17.0062,1884365.0
2021-12-27,17.1586,17.6717,16.9581,17.0062,1884365.0
2021-12-28,17.1586,17.6717,16.9581,17.0062,1884365.0
2021-12-29,17.1986,17.5755,16.7737,16.7977,2204257.0
2021-12-30,16.8859,17.4151,16.8539,17.4151,1373972.0
2021-12-31,17.5194,18.0806,17.0303,17.0303,1280288.0
2022-01-01,17.5194,18.0806,17.0303,17.0303,1280288.0
2022-01-02,17.5194,18.0806,17.0303,17.0303,1280288.0
2022-01-03,17.5194,18.0806,17.0303,17.0303,1280288.0
2022-01-04,17.351,17.3831,16.9741,17.1586,1706392.0
2022-01-05,17.1586,17.5595,16.8539,16.8539,1504153.0
2022-01-06,16.4049,16.7176,16.2044,16.3568,1843538.0
2022-01-07,16.3808,16.4129,15.3946,15.4668,3351098.0
2022-01-08,16.3808,16.4129,15.3946,15.4668,3351098.0
2022-01-09,16.3808,16.4129,15.3946,15.4668,3351098.0
2022-01-10,15.4668,16.5572,15.4347,16.5091,2308417.0
2022-01-11,16.477,17.1425,16.445,16.9581,1835168.0
2022-01-12,17.1586,17.2548,16.5572,16.6294,1586506.0
2022-01-13,16.6855,16.91,16.0521,16.3568,1555579.0
2022-01-14,16.3327,16.3968,15.6432,15.7554,2178578.0
2022-01-15,16.3327,16.3968,15.6432,15.7554,2178578.0
2022-01-16,16.3327,16.3968,15.6432,15.7554,2178578.0
2022-01-17,15.9478,16.5732,15.9158,16.4209,2053792.0
2022-01-18,16.485,16.6775,15.9077,16.02,1811048.0
2022-01-19,15.9559,16.1403,15.7875,15.8757,1399379.0
2022-01-20,15.8837,16.2365,15.7554,16.036,1565912.0
2022-01-21,15.8757,15.9639,15.2583,15.4186,2093966.0
2022-01-22,15.8757,15.9639,15.2583,15.4186,2093966.0
2022-01-23,15.8757,15.9639,15.2583,15.4186,2093966.0
2022-01-24,15.2342,15.5389,14.8734,15.3304,2031964.0
2022-01-25,15.3144,15.5068,14.4725,14.6168,3007240.0
2022-01-26,15.3144,15.5068,14.4725,14.6168,3007240.0
2022-01-27,15.0739,15.3705,14.4404,14.7612,2285336.0
2022-01-28,14.9215,15.2182,14.4725,14.8814,2619030.0
2022-01-29,14.9215,15.2182,14.4725,14.8814,2619030.0
2022-01-30,14.9215,15.2182,14.4725,14.8814,2619030.0
2022-01-31,15.0739,15.0979,14.7932,14.9215,1477380.0
2022-02-01,15.0338,15.6752,14.9295,15.6031,1322164.0
2022-02-02,15.8757,16.0521,15.5349,15.9959,1275057.0
2022-02-03,15.3144,15.3144,14.673,14.8013,2206877.0
2022-02-04,14.689,14.9857,14.6008,14.8414,1606896.0
2022-02-05,14.689,14.9857,14.6008,14.8414,1606896.0
2022-02-06,14.689,14.9857,14.6008,14.8414,1606896.0
2022-02-07,13.6547,14.0957,12.9411,13.1736,6392632.0
2022-02-08,13.1415,14.1358,13.1335,14.1197,4077933.0
2022-02-09,14.1277,14.9055,13.9113,14.9055,1906247.0
2022-02-10,14.9135,15.6432,14.9055,15.2743,1994697.0
2022-02-11,14.673,14.9857,14.3362,14.5206,3007934.0
2022-02-12,14.673,14.9857,14.3362,14.5206,3007934.0
2022-02-13,14.673,14.9857,14.3362,14.5206,3007934.0
2022-02-14,14.6249,14.9536,14.4725,14.6168,1323978.0
2022-02-15,14.5928,14.689,13.9433,14.5286,1459210.0
2022-02-16,14.5687,14.697,14.24,14.697,1308548.0
2022-02-17,14.697,14.8654,14.3683,14.689,1205136.0
2022-02-18,15.3946,17.6477,15.3946,17.3991,4734742.0
2022-02-19,15.3946,17.6477,15.3946,17.3991,4734742.0
2022-02-20,15.3946,17.6477,15.3946,17.3991,4734742.0
2022-02-21,17.3991,17.3991,16.4289,17.1906,1806626.0
2022-02-22,17.1425,17.4632,16.8058,16.8058,1837995.0
2022-02-23,16.7643,17.619,16.5443,17.3059,1144486.0
2022-02-24,16.7558,17.0097,15.4103,16.7389,3751731.0
2022-02-25,16.5189,16.6289,14.9787,15.0464,3253138.0
2022-02-26,16.5189,16.6289,14.9787,15.0464,3253138.0
2022-02-27,16.5189,16.6289,14.9787,15.0464,3253138.0
2022-02-28,15.0126,15.5711,14.7671,15.5711,16279158.0
2022-03-01,15.3172,15.6642,14.9618,15.0126,2250397.0
2022-03-02,14.801,14.801,14.014,14.0478,3139328.0
2022-03-03,14.0901,14.2086,13.5401,13.5401,2611751.0
2022-03-04,13.4047,13.5655,12.8461,13.1,2740379.0
2022-03-05,13.4047,13.5655,12.8461,13.1,2740379.0
2022-03-06,13.4047,13.5655,12.8461,13.1,2740379.0
2022-03-07,13.0154,13.0323,12.1184,12.1438,2382750.0
2022-03-08,11.8899,12.4146,11.6445,12.0337,2320440.0
2022-03-09,12.0507,12.4738,11.9745,12.423,2087439.0
2022-03-10,12.6938,12.9815,12.55,12.8885,1914919.0
2022-03-11,12.6938,12.7615,11.983,12.0168,2008704.0
2022-03-12,12.6938,12.7615,11.983,12.0168,2008704.0
2022-03-13,12.6938,12.7615,11.983,12.0168,2008704.0
2022-03-14,11.746,12.0337,11.1875,11.8476,3633187.0
2022-03-15,11.3906,11.9153,11.3483,11.7291,1992512.0
2022-03-16,12.3553,12.7277,12.0761,12.1861,2434360.0
2022-03-17,12.6938,13.1677,12.5246,12.99,2087497.0
2022-03-18,13.1339,13.4724,13.0154,13.32,5181203.0
2022-03-19,13.1339,13.4724,13.0154,13.32,5181203.0
2022-03-20,13.1339,13.4724,13.0154,13.32,5181203.0
2022-03-21,13.4554,13.5993,12.7446,12.7446,1661798.0
2022-03-22,12.9477,13.0154,12.2622,12.2622,2042033.0
2022-03-23,12.4484,12.6938,12.3299,12.3638,1470214.0
2022-03-24,12.3215,12.4992,12.1861,12.1861,1326315.0
2022-03-25,12.3976,12.5246,12.0168,12.0168,1235560.0
2022-03-26,12.3976,12.5246,12.0168,12.0168,1235560.0
2022-03-27,12.3976,12.5246,12.0168,12.0168,1235560.0
2022-03-28,12.0422,12.1184,11.7629,11.856,1137116.0
2022-03-29,11.8983,12.7615,11.8983,12.7023,1575793.0
2022-03-30,12.9223,13.8109,12.8208,13.7855,2093871.0
2022-03-31,13.8278,13.8701,13.4639,13.4893,1646931.0
2022-04-01,13.3708,13.4131,12.8038,12.99,1544614.0
2022-04-02,13.3708,13.4131,12.8038,12.99,1544614.0
2022-04-03,13.3708,13.4131,12.8038,12.99,1544614.0
2022-04-04,13.777,14.2594,13.2439,14.2509,2561423.0
2022-04-05,14.3779,14.3779,13.6162,13.9209,2422389.0
2022-04-06,13.4639,13.7009,12.9646,13.0916,1870855.0
2022-04-07,13.3708,14.8264,13.3285,14.581,3554825.0
2022-04-08,14.6402,14.9787,14.0732,14.344,1872165.0
2022-04-09,14.6402,14.9787,14.0732,14.344,1872165.0
2022-04-10,14.6402,14.9787,14.0732,14.344,1872165.0
2022-04-11,14.344,14.3863,13.7686,14.0648,1367232.0
2022-04-12,14.0055,14.0055,13.4808,13.4978,1529444.0
2022-04-13,13.4808,14.014,13.4724,13.9124,1184548.0
2022-04-14,13.9378,14.1832,13.8278,13.8278,1310810.0
2022-04-15,13.9378,14.1832,13.8278,13.8278,1310810.0
2022-04-16,13.9378,14.1832,13.8278,13.8278,1310810.0
2022-04-17,13.9378,14.1832,13.8278,13.8278,1310810.0
2022-04-18,13.9378,14.1832,13.8278,13.8278,1310810.0
2022-04-19,13.7432,14.0309,13.557,13.9632,862691.0
2022-04-20,14.0478,14.1832,13.8363,13.887,1194458.0
2022-04-21,13.9801,14.0055,13.3285,13.3877,1091691.0
2022-04-22,13.2862,13.4047,13.0746,13.2185,1091212.0
2022-04-23,13.2862,13.4047,13.0746,13.2185,1091212.0
2022-04-24,13.2862,13.4047,13.0746,13.2185,1091212.0
2022-04-25,13.2862,13.4047,13.0746,13.2185,1091212.0
2022-04-26,13.1085,13.1931,12.8377,12.9054,1200814.0
2022-04-27,12.6938,12.7107,12.313,12.6515,1310689.0
2022-04-28,12.7784,13.2523,12.7784,13.1762,910053.0
2022-04-29,13.2608,13.8193,13.2523,13.8024,1221608.0
2022-04-30,13.2608,13.8193,13.2523,13.8024,1221608.0
2022-05-01,13.2608,13.8193,13.2523,13.8024,1221608.0
2022-05-02,13.5231,13.7855,13.3158,13.7855,1451713.0
2022-05-03,14.0055,15.2326,14.0055,14.4794,2206742.0
2022-05-04,14.4879,14.5894,14.0732,14.1494,1244802.0
2022-05-05,14.3271,14.911,14.1494,14.8687,1400397.0
2022-05-06,14.3694,14.7248,14.2171,14.5979,1266176.0
2022-05-07,14.3694,14.7248,14.2171,14.5979,1266176.0
2022-05-08,14.3694,14.7248,14.2171,14.5979,1266176.0
2022-05-09,14.5556,14.5556,13.2354,13.3708,1615462.0
2022-05-10,13.1169,13.4893,12.8292,13.4301,1656010.0
2022-05-11,13.7093,13.9801,13.392,13.5316,1148502.0
2022-05-12,13.2439,13.3962,12.4569,12.4569,1822239.0
2022-05-13,12.6854,13.3708,12.6007,13.3624,1359070.0
2022-05-14,12.6854,13.3708,12.6007,13.3624,1359070.0
2022-05-15,12.6854,13.3708,12.6007,13.3624,1359070.0
2022-05-16,13.4385,13.7432,12.8292,12.8885,1132058.0
2022-05-17,12.8208,12.8546,12.2876,12.3215,2172945.0
2022-05-18,12.5753,12.9477,12.4146,12.7023,1940963.0
2022-05-19,12.3892,12.6684,12.1099,12.2115,1946354.0
2022-05-20,12.1776,12.5923,12.0845,12.4992,1184917.0
2022-05-21,12.1776,12.5923,12.0845,12.4992,1184917.0
2022-05-22,12.1776,12.5923,12.0845,12.4992,1184917.0
2022-05-23,12.6515,13.0239,12.4315,12.8715,1055958.0
2022-05-24,12.9054,12.9138,12.4061,12.4399,886014.0
2022-05-25,12.3976,12.4653,12.1438,12.2115,932942.0
2022-05-26,12.2115,12.4653,12.1945,12.2368,825808.0
2022-05-27,12.5246,12.5923,12.3638,12.5923,907422.0
2022-05-28,12.5246,12.5923,12.3638,12.5923,907422.0
2022-05-29,12.5246,12.5923,12.3638,12.5923,907422.0
2022-05-30,12.7784,13.6585,12.7192,13.6585,1763563.0
2022-05-31,13.6332,13.7347,13.2016,13.2693,1730728.0
2022-06-01,13.2016,13.4301,12.99,13.0323,779504.0
2022-06-02,12.9054,12.9223,12.5669,12.6261,900464.0
2022-06-03,12.8715,12.9054,12.6092,12.6346,917242.0
2022-06-04,12.8715,12.9054,12.6092,12.6346,917242.0
2022-06-05,12.8715,12.9054,12.6092,12.6346,917242.0
2022-06-06,12.423,12.423,10.849,10.8744,5293354.0
2022-06-07,10.959,11.3737,10.9082,11.1029,2932880.0
2022-06-08,11.1367,11.2044,10.5528,10.6205,2099664.0
2022-06-09,10.5782,11.0775,10.5782,10.849,2026661.0
2022-06-10,10.6713,10.6882,10.3074,10.392,1861138.0
2022-06-11,10.6713,10.6882,10.3074,10.392,1861138.0
2022-06-12,10.6713,10.6882,10.3074,10.392,1861138.0
2022-06-13,10.6713,10.6882,10.3074,10.392,1861138.0
2022-06-14,9.7573,10.3666,9.3934,10.3497,2894282.0
2022-06-15,10.1127,10.4682,9.9435,10.1297,1884423.0
2022-06-16,10.3243,10.7305,10.2312,10.3751,1999431.0
2022-06-17,10.0958,10.5951,9.9266,10.5613,3871634.0
2022-06-18,10.0958,10.5951,9.9266,10.5613,3871634.0
2022-06-19,10.0958,10.5951,9.9266,10.5613,3871634.0
2022-06-20,10.739,10.8913,10.5613,10.6543,1527850.0
2022-06-21,10.7474,11.179,10.7474,11.0521,1477116.0
2022-06-22,11.1113,11.1621,10.8151,10.8744,1211933.0
2022-06-23,11.0436,11.0859,10.7982,10.8998,1136892.0
2022-06-24,10.9759,11.7037,10.9759,11.7037,1216516.0
2022-06-25,10.9759,11.7037,10.9759,11.7037,1216516.0
2022-06-26,10.9759,11.7037,10.9759,11.7037,1216516.0
2022-06-27,11.8476,11.9745,11.5514,11.6952,1234608.0
2022-06-28,11.5937,11.6699,11.3144,11.5768,1002689.0
2022-06-29,11.289,11.5175,11.0944,11.5175,1653584.0
2022-06-30,11.4244,11.4583,10.9336,10.9336,1749197.0
2022-07-01,10.9505,11.2383,10.8405,11.0013,1067365.0
2022-07-02,10.9505,11.2383,10.8405,11.0013,1067365.0
2022-07-03,10.9505,11.2383,10.8405,11.0013,1067365.0
2022-07-04,11.0436,11.069,9.9096,9.9096,2618027.0
2022-07-05,10.0704,10.4343,9.9943,10.3835,1902405.0
2022-07-06,10.1551,10.5274,10.0747,10.0958,1227263.0
2022-07-07,10.2058,10.4766,10.0366,10.3835,1096621.0
2022-07-08,9.9943,10.4089,9.7404,10.0704,1184115.0
2022-07-09,9.9943,10.4089,9.7404,10.0704,1184115.0
2022-07-10,9.9943,10.4089,9.7404,10.0704,1184115.0
2022-07-11,10.1551,10.2566,9.8843,10.1466,876935.0
2022-07-12,10.1551,10.3158,10.0197,10.062,784229.0
2022-07-13,10.1043,10.4343,10.1043,10.3497,1010872.0
2022-07-14,10.2397,10.3666,10.0281,10.1466,635213.0
2022-07-15,10.1127,10.1551,9.6304,9.7742,936835.0
2022-07-16,10.1127,10.1551,9.6304,9.7742,936835.0
2022-07-17,10.1127,10.1551,9.6304,9.7742,936835.0
2022-07-18,9.9435,10.3074,9.8081,10.2905,936387.0
2022-07-19,10.1551,10.6374,10.0027,10.612,867146.0
2022-07-20,10.9928,11.636,10.7728,11.3567,1780907.0
2022-07-21,11.3906,11.7291,11.2298,11.6783,728853.0
2022-07-22,11.7883,12.1353,11.7883,11.9491,977379.0
2022-07-23,11.7883,12.1353,11.7883,11.9491,977379.0
2022-07-24,11.7883,12.1353,11.7883,11.9491,977379.0
2022-07-25,11.9322,12.093,11.8137,11.966,770848.0
2022-07-26,11.9322,11.9491,11.4498,11.8391,1083143.0
2022-07-27,11.4668,11.966,11.4414,11.9153,491162.0
2022-07-28,12.0761,12.3215,11.9407,12.203,670908.0
2022-07-29,12.423,12.8123,12.2792,12.3384,989122.0
2022-07-30,12.423,12.8123,12.2792,12.3384,989122.0
2022-07-31,12.423,12.8123,12.2792,12.3384,989122.0
2022-08-01,12.3976,12.5076,12.0591,12.1014,710707.0
2022-08-02,12.1014,12.4653,12.1014,12.4569,669447.0
2022-08-03,12.3553,12.4992,12.0422,12.3807,927237.0
2022-08-04,12.4146,12.9392,12.1014,12.5753,1801003.0
2022-08-05,12.6092,12.7954,12.4907,12.6938,676716.0
2022-08-06,12.6092,12.7954,12.4907,12.6938,676716.0
2022-08-07,12.6092,12.7954,12.4907,12.6938,676716.0
2022-08-08,12.6515,12.66,12.0718,12.2368,968238.0
2022-08-09,12.1691,12.6515,12.0422,12.5753,1035245.0
2022-08-10,12.3722,12.643,12.1945,12.5246,811181.0
2022-08-11,12.7784,13.1762,12.7023,12.9646,1064870.0
2022-08-12,12.7954,13.0831,12.6515,12.7446,641196.0
2022-08-13,12.7954,13.0831,12.6515,12.7446,641196.0
2022-08-14,12.7954,13.0831,12.6515,12.7446,641196.0
2022-08-15,12.8546,13.0239,12.6346,12.6938,812831.0
2022-08-16,12.7192,13.0154,12.5753,12.6938,945384.0
2022-08-17,12.8631,13.0069,11.5514,11.9491,3327156.0
2022-08-18,11.7206,12.0168,11.5683,11.8391,2445534.0
2022-08-19,11.7968,12.2495,11.7968,12.2115,1272325.0
2022-08-20,11.7968,12.2495,11.7968,12.2115,1272325.0
2022-08-21,11.7968,12.2495,11.7968,12.2115,1272325.0
2022-08-22,12.0684,12.1128,11.313,11.5529,2537056.0
2022-08-23,11.3841,11.8195,11.3308,11.5529,817661.0
2022-08-24,11.6418,11.8906,11.6329,11.7129,701943.0
2022-08-25,11.8729,12.0684,11.7351,12.0062,666530.0
2022-08-26,11.9084,12.0506,11.7307,11.8018,685442.0
2022-08-27,11.9084,12.0506,11.7307,11.8018,685442.0
2022-08-28,11.9084,12.0506,11.7307,11.8018,685442.0
2022-08-29,11.3752,11.4196,11.0375,11.153,1275634.0
2022-08-30,11.153,11.3574,11.0908,11.153,774634.0
2022-08-31,11.0642,11.5796,10.9842,11.5707,1124801.0
2022-09-01,11.4907,11.5707,11.2152,11.2597,653945.0
2022-09-02,11.393,11.4463,11.0553,11.0819,589552.0
2022-09-03,11.393,11.4463,11.0553,11.0819,589552.0
2022-09-04,11.393,11.4463,11.0553,11.0819,589552.0
2022-09-05,10.9753,11.1708,10.9309,11.0553,651369.0
2022-09-06,10.8687,11.1353,10.3888,10.8331,1587249.0
2022-09-07,10.7087,10.9575,10.6998,10.8242,866731.0
2022-09-08,10.9309,11.153,10.7976,11.153,1189831.0
2022-09-09,10.9842,11.3308,10.9664,11.1353,626483.0
2022-09-10,10.9842,11.3308,10.9664,11.1353,626483.0
2022-09-11,10.9842,11.3308,10.9664,11.1353,626483.0
2022-09-12,11.3219,11.6063,11.1441,11.473,684847.0
2022-09-13,11.6418,11.8195,11.5263,11.7573,848455.0
2022-09-14,11.1708,11.3574,11.0286,11.1086,1027333.0
2022-09-15,11.1441,11.2952,11.0197,11.1175,744089.0
2022-09-16,11.0908,11.393,11.0464,11.1264,1300439.0
2022-09-17,11.0908,11.393,11.0464,11.1264,1300439.0
2022-09-18,11.0908,11.393,11.0464,11.1264,1300439.0
2022-09-19,11.0375,11.0464,10.4865,10.4865,1291355.0
2022-09-20,10.6643,10.9575,10.602,10.7798,917907.0
2022-09-21,10.6376,10.6998,10.4954,10.6198,808208.0
2022-09-22,10.6376,10.6998,10.4954,10.6198,808208.0
2022-09-23,10.4865,10.5132,10.1621,10.1755,1252867.0
2022-09-24,10.4865,10.5132,10.1621,10.1755,1252867.0
2022-09-25,10.4865,10.5132,10.1621,10.1755,1252867.0
2022-09-26,9.9533,10.1488,9.9089,10.0688,1418587.0
2022-09-27,10.0511,10.0599,9.9266,10.0422,758439.0
2022-09-28,9.9444,10.1755,9.82,10.1044,1129186.0
