,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity
2024-01-17,64.52,65.48,63.87,64.56,363142.0
2024-01-18,64.73,66.39,64.27,66.09,301001.0
2024-01-19,66.21,67.46,65.5557,67.41,293822.0
2024-01-20,66.21,67.46,65.5557,67.41,293822.0
2024-01-21,66.21,67.46,65.5557,67.41,293822.0
2024-01-22,68.11,69.16,67.26,67.26,421803.0
2024-01-23,67.69,68.54,66.07,66.55,251825.0
2024-01-24,67.07,68.11,64.87,65.14,337935.0
2024-01-25,65.83,66.16,65.14,65.36,286502.0
2024-01-26,66.03,66.65,65.41,65.5,304011.0
2024-01-27,66.03,66.65,65.41,65.5,304011.0
2024-01-28,66.03,66.65,65.41,65.5,304011.0
2024-01-29,65.38,67.55,64.99,67.51,258072.0
2024-01-30,67.04,67.86,66.69,67.43,261891.0
2024-01-31,67.13,67.53,65.0,65.2,593284.0
2024-02-01,65.63,66.855,65.15,66.13,487580.0
2024-02-02,65.26,66.415,64.97,66.1,287867.0
2024-02-03,65.26,66.415,64.97,66.1,287867.0
2024-02-04,65.26,66.415,64.97,66.1,287867.0
2024-02-05,65.13,65.96,64.09,65.63,311547.0
2024-02-06,65.9,67.26,65.9,66.72,431757.0
2024-02-07,66.84,66.99,64.7,65.05,744356.0
2024-02-08,64.0,64.78,61.88,64.04,655520.0
2024-02-09,63.87,66.9353,63.87,65.13,481036.0
2024-02-10,63.87,66.9353,63.87,65.13,481036.0
2024-02-11,63.87,66.9353,63.87,65.13,481036.0
2024-02-12,64.83,66.05,64.66,65.93,294141.0
2024-02-13,63.5,65.435,63.06,63.84,482222.0
2024-02-14,64.89,66.03,64.5,65.61,341617.0
2024-02-15,66.33,66.45,64.59,64.66,315767.0
2024-02-16,63.89,66.0,63.6482,64.16,319386.0
2024-02-17,63.89,66.0,63.6482,64.16,319386.0
2024-02-18,63.89,66.0,63.6482,64.16,319386.0
2024-02-19,63.89,66.0,63.6482,64.16,319386.0
2024-02-20,63.47,64.43,62.83,64.11,384828.0
2024-02-21,63.56,63.7375,62.33,63.32,550237.0
2024-02-22,63.51,64.15,62.61,63.38,450834.0
2024-02-23,63.62,64.0593,62.91,63.37,508386.0
2024-02-24,63.62,64.0593,62.91,63.37,508386.0
2024-02-25,63.62,64.0593,62.91,63.37,508386.0
2024-02-26,63.13,64.64,63.04,64.34,392163.0
2024-02-27,64.61,65.3,64.08,65.11,303372.0
2024-02-28,64.52,66.0,64.52,65.21,451162.0
2024-02-29,65.67,65.9046,65.01,65.15,479438.0
2024-03-01,65.46,67.35,65.01,67.3,348768.0
2024-03-02,65.46,67.35,65.01,67.3,348768.0
2024-03-03,65.46,67.35,65.01,67.3,348768.0
2024-03-04,67.55,67.55,65.7,66.11,393679.0
2024-03-05,65.43,66.13,65.015,65.14,370254.0
2024-03-06,65.48,65.96,64.11,64.91,365584.0
2024-03-07,65.0,67.22,65.0,67.14,358618.0
2024-03-08,67.5,67.77,65.24,65.39,291959.0
2024-03-09,67.5,67.77,65.24,65.39,291959.0
2024-03-10,67.5,67.77,65.24,65.39,291959.0
2024-03-11,65.23,65.505,64.785,65.14,317894.0
2024-03-12,64.98,65.29,64.25,64.69,363419.0
2024-03-13,64.51,65.09,63.7,64.11,407708.0
2024-03-14,64.11,64.31,59.02,59.26,790328.0
2024-03-15,59.11,60.835,58.4,59.51,1951059.0
2024-03-16,59.11,60.835,58.4,59.51,1951059.0
2024-03-17,59.11,60.835,58.4,59.51,1951059.0
2024-03-18,59.5,59.715,58.09,58.18,758228.0
2024-03-19,57.89,59.41,57.58,58.7,708555.0
2024-03-20,58.5,59.25,57.67,58.69,562878.0
2024-03-21,59.47,60.18,59.18,59.23,396843.0
2024-03-22,59.27,59.485,58.38,59.31,516466.0
2024-03-23,59.27,59.485,58.38,59.31,516466.0
2024-03-24,59.27,59.485,58.38,59.31,516466.0
2024-03-25,59.03,59.2928,57.63,57.82,393058.0
2024-03-26,58.17,58.39,57.62,58.39,346623.0
2024-03-27,58.77,59.71,58.54,59.43,331851.0
2024-03-28,59.71,61.17,59.395,60.28,367329.0
2024-03-29,59.71,61.17,59.395,60.28,367329.0
2024-03-30,59.71,61.17,59.395,60.28,367329.0
2024-03-31,59.71,61.17,59.395,60.28,367329.0
2024-04-01,60.15,60.59,58.67,59.04,484671.0
2024-04-02,58.12,59.05,57.57,58.82,377049.0
2024-04-03,58.2,59.1666,58.2,59.01,275816.0
2024-04-04,59.38,60.07,57.95,58.17,287339.0
2024-04-05,57.92,58.33,57.42,57.48,449170.0
2024-04-06,57.92,58.33,57.42,57.48,449170.0
2024-04-07,57.92,58.33,57.42,57.48,449170.0
2024-04-08,57.62,57.71,56.532,56.72,634417.0
2024-04-09,57.15,58.12,57.04,57.81,490798.0
2024-04-10,56.24,56.82,55.81,56.33,378933.0
2024-04-11,56.54,56.6,55.6,56.39,355433.0
2024-04-12,56.12,56.12,54.69,54.75,335694.0
2024-04-13,56.12,56.12,54.69,54.75,335694.0
2024-04-14,56.12,56.12,54.69,54.75,335694.0
2024-04-15,54.87,55.27,53.22,53.55,447565.0
2024-04-16,53.21,53.21,51.93,52.18,562362.0
2024-04-17,52.55,52.55,51.09,51.17,434851.0
2024-04-18,50.71,51.42,50.08,50.49,424614.0
2024-04-19,50.52,50.9425,50.11,50.65,436782.0
2024-04-20,50.52,50.9425,50.11,50.65,436782.0
2024-04-21,50.52,50.9425,50.11,50.65,436782.0
2024-04-22,50.91,51.65,50.44,50.91,409764.0
2024-04-23,51.24,53.02,51.24,52.54,479063.0
2024-04-24,52.21,53.2,52.025,52.09,357607.0
2024-04-25,51.56,51.67,50.75,51.5,347035.0
2024-04-26,51.68,52.48,51.66,52.18,282124.0
2024-04-27,51.68,52.48,51.66,52.18,282124.0
2024-04-28,51.68,52.48,51.66,52.18,282124.0
2024-04-29,52.34,54.42,52.34,53.21,458118.0
2024-04-30,53.03,53.3025,52.23,52.46,324122.0
2024-05-01,52.62,53.63,52.1,52.1,441127.0
