,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity,ALLY US Equity
2023-09-05,28.7145,29.2102,27.5237,27.6452,7260737.0
2023-09-06,27.4022,27.9563,26.8627,27.2175,4967585.0
2023-09-07,26.9162,27.0912,26.3281,26.5663,5296946.0
2023-09-08,26.6635,27.5772,26.3913,27.1981,4345336.0
2023-09-09,26.6635,27.5772,26.3913,27.1981,4345336.0
2023-09-10,26.6635,27.5772,26.3913,27.1981,4345336.0
2023-09-11,27.4605,27.7813,27.3099,27.5675,4419486.0
2023-09-12,27.8299,28.2771,27.4994,27.9077,5115355.0
2023-09-13,28.1215,28.2188,27.2953,27.5578,5471341.0
2023-09-14,28.0243,28.2285,27.5529,27.7036,5517927.0
2023-09-15,27.5383,28.6416,27.4994,28.2868,43181736.0
2023-09-16,27.5383,28.6416,27.4994,28.2868,43181736.0
2023-09-17,27.5383,28.6416,27.4994,28.2868,43181736.0
2023-09-18,27.8299,27.9855,27.5092,27.7716,4286755.0
2023-09-19,27.898,28.0146,27.4819,27.5966,3103623.0
2023-09-20,27.8299,27.8882,26.8093,26.8384,3325299.0
2023-09-21,26.6051,26.6975,26.2747,26.2941,5331913.0
2023-09-22,26.2844,26.4691,25.9344,26.1094,3562262.0
2023-09-23,26.2844,26.4691,25.9344,26.1094,3562262.0
2023-09-24,26.2844,26.4691,25.9344,26.1094,3562262.0
2023-09-25,25.915,26.1677,25.7011,25.9636,3503168.0
2023-09-26,25.7692,26.0851,25.4018,25.5067,3342306.0
2023-09-27,25.672,25.8129,25.22,25.7011,3962587.0
2023-09-28,25.672,26.0219,25.4581,25.8858,3539768.0
2023-09-29,26.0413,26.401,25.8567,25.9344,3207585.0
2023-09-30,26.0413,26.401,25.8567,25.9344,3207585.0
2023-10-01,26.0413,26.401,25.8567,25.9344,3207585.0
2023-10-02,25.8372,25.9344,24.8166,24.9429,5381005.0
2023-10-03,24.7485,24.8652,24.0729,24.1458,4838515.0
2023-10-04,24.243,24.4083,23.689,24.1653,3564337.0
2023-10-05,23.9514,24.5444,23.8542,24.4277,4534316.0
2023-10-06,24.0778,24.7339,23.6793,24.5347,3959909.0
2023-10-07,24.0778,24.7339,23.6793,24.5347,3959909.0
2023-10-08,24.0778,24.7339,23.6793,24.5347,3959909.0
2023-10-09,24.2819,24.9235,24.2625,24.7485,2757124.0
2023-10-10,25.0499,25.5893,24.9818,25.2345,4318677.0
2023-10-11,24.2917,24.9235,23.8153,24.6999,8069967.0
2023-10-12,24.7874,24.8166,23.8348,23.9903,5375661.0
2023-10-13,24.1458,24.3889,23.655,23.8931,3261201.0
2023-10-14,24.1458,24.3889,23.655,23.8931,3261201.0
2023-10-15,24.1458,24.3889,23.655,23.8931,3261201.0
2023-10-16,24.2042,24.5735,23.9369,24.4277,4036806.0
2023-10-17,24.1264,25.0256,24.1264,24.6902,8248034.0
2023-10-18,24.6221,25.7109,23.8931,24.904,8211219.0
2023-10-19,24.6319,24.7193,23.9028,23.932,7596214.0
2023-10-20,23.6793,23.8445,23.2564,23.3779,5284953.0
2023-10-21,23.6793,23.8445,23.2564,23.3779,5284953.0
2023-10-22,23.6793,23.8445,23.2564,23.3779,5284953.0
2023-10-23,23.1641,23.4654,22.6392,22.6489,6588867.0
2023-10-24,22.7558,23.0183,22.124,22.124,4588893.0
2023-10-25,21.9101,22.819,21.9101,22.785,5715424.0
2023-10-26,22.7947,23.1349,22.61,22.8919,4322607.0
2023-10-27,22.9988,23.3633,22.7655,22.8725,4267665.0
2023-10-28,22.9988,23.3633,22.7655,22.8725,4267665.0
2023-10-29,22.9988,23.3633,22.7655,22.8725,4267665.0
2023-10-30,23.096,23.3925,22.8093,23.2224,3434006.0
2023-10-31,23.2716,23.9952,23.1535,23.8131,5707368.0
2023-11-01,23.7638,24.1576,23.5866,23.9213,5234659.0
2023-11-02,24.3348,25.6096,24.3299,25.5555,4964788.0
2023-11-03,26.1658,27.0419,26.1461,26.7171,5629334.0
2023-11-04,26.1658,27.0419,26.1461,26.7171,5629334.0
2023-11-05,26.1658,27.0419,26.1461,26.7171,5629334.0
2023-11-06,26.7269,26.8647,25.8311,26.1166,3167975.0
2023-11-07,25.9295,26.0083,25.7081,25.9295,3677304.0
2023-11-08,25.8803,25.9492,25.5358,25.7524,4742096.0
2023-11-09,25.8213,25.8705,25.206,25.27,3989409.0
2023-11-10,25.3881,25.3881,24.763,25.1322,3381347.0
2023-11-11,25.3881,25.3881,24.763,25.1322,3381347.0
2023-11-12,25.3881,25.3881,24.763,25.1322,3381347.0
2023-11-13,25.0436,25.3586,24.8368,25.0633,3187667.0
2023-11-14,26.0181,27.2339,26.0181,26.6186,5619644.0
2023-11-15,26.6777,27.4997,26.6383,27.2585,3869869.0
2023-11-16,27.2191,27.3594,26.5645,26.7368,3055949.0
2023-11-17,27.0321,27.1896,26.7466,27.0813,2989070.0
2023-11-18,27.0321,27.1896,26.7466,27.0813,2989070.0
2023-11-19,27.0321,27.1896,26.7466,27.0813,2989070.0
2023-11-20,27.0223,27.2831,26.8155,27.1896,1966494.0
2023-11-21,26.9829,27.0715,26.407,26.5104,3571504.0
2023-11-22,26.7072,26.9189,26.4857,26.6777,2445480.0
2023-11-23,26.7072,26.9189,26.4857,26.6777,2445480.0
2023-11-24,26.7368,26.914,26.5497,26.786,944418.0
2023-11-25,26.7368,26.914,26.5497,26.786,944418.0
2023-11-26,26.7368,26.914,26.5497,26.786,944418.0
2023-11-27,26.4611,26.5793,26.2987,26.343,2711873.0
2023-11-28,26.3627,27.4849,26.0871,27.4652,5516502.0
2023-11-29,27.731,28.4989,27.5637,28.1937,5335138.0
2023-11-30,28.5579,29.1683,28.5333,28.7647,6008640.0
2023-12-01,28.7548,30.4283,28.6958,30.3791,5271799.0
2023-12-02,28.7548,30.4283,28.6958,30.3791,5271799.0
2023-12-03,28.7548,30.4283,28.6958,30.3791,5271799.0
2023-12-04,30.0543,30.7433,29.8869,30.3004,3877653.0
2023-12-05,29.9263,30.4972,29.6211,30.3299,3669210.0
2023-12-06,30.6154,31.2159,28.9911,29.0895,8178541.0
2023-12-07,29.2963,29.2963,28.7302,28.9123,6813878.0
2023-12-08,28.9419,29.7245,28.5973,29.6113,5396000.0
2023-12-09,28.9419,29.7245,28.5973,29.6113,5396000.0
2023-12-10,28.9419,29.7245,28.5973,29.6113,5396000.0
2023-12-11,29.3652,29.8377,29.2372,29.5522,3495858.0
2023-12-12,29.4636,29.8623,29.2224,29.5325,2888283.0
2023-12-13,29.7983,32.0526,29.631,31.9936,6526869.0
2023-12-14,33.0764,34.366,33.0174,34.238,8557752.0
2023-12-15,34.0904,34.622,33.7704,34.3365,7438926.0
2023-12-16,34.0904,34.622,33.7704,34.3365,7438926.0
2023-12-17,34.0904,34.622,33.7704,34.3365,7438926.0
2023-12-18,34.3857,34.3857,33.48,33.5096,4213188.0
2023-12-19,33.5194,34.2971,33.2831,34.2085,4630764.0
2023-12-20,33.9919,34.8828,33.2339,33.3521,6419098.0
2023-12-21,33.8935,34.2872,33.5637,33.736,3730402.0
2023-12-22,33.8541,34.0904,33.4554,33.7852,1809908.0
2023-12-23,33.8541,34.0904,33.4554,33.7852,1809908.0
2023-12-24,33.8541,34.0904,33.4554,33.7852,1809908.0
2023-12-25,33.8541,34.0904,33.4554,33.7852,1809908.0
2023-12-26,33.8049,34.2626,33.6234,34.1494,1827210.0
2023-12-27,34.1396,34.3266,33.8787,34.3168,2245466.0
2023-12-28,34.2577,34.5924,34.1297,34.5727,1724574.0
2023-12-29,34.3955,34.5186,34.1297,34.3758,3631881.0
2023-12-30,34.3955,34.5186,34.1297,34.3758,3631881.0
2023-12-31,34.3955,34.5186,34.1297,34.3758,3631881.0
2024-01-01,34.3955,34.5186,34.1297,34.3758,3631881.0
2024-01-02,34.1593,34.9517,34.0608,34.809,4701247.0
2024-01-03,34.1101,34.6466,33.6769,34.1101,4718394.0
2024-01-04,34.3069,34.5137,33.6129,33.736,3736849.0
2024-01-05,33.1256,34.8927,32.8106,34.6318,5646860.0
2024-01-06,33.1256,34.8927,32.8106,34.6318,5646860.0
2024-01-07,33.1256,34.8927,32.8106,34.6318,5646860.0
2024-01-08,34.3562,34.7893,34.0904,34.179,4122029.0
2024-01-09,33.6966,34.0411,33.5046,33.5883,4068391.0
2024-01-10,33.4702,33.6425,33.0961,33.4308,3416808.0
2024-01-11,33.2438,33.2438,32.6926,33.0567,3018334.0
2024-01-12,33.1355,33.3225,32.3529,32.5153,3364099.0
2024-01-13,33.1355,33.3225,32.3529,32.5153,3364099.0
2024-01-14,33.1355,33.3225,32.3529,32.5153,3364099.0
2024-01-15,33.1355,33.3225,32.3529,32.5153,3364099.0
2024-01-16,32.1904,32.5941,31.8705,32.5251,3012555.0
2024-01-17,31.9443,32.22,31.8065,32.0428,3791111.0
2024-01-18,32.0625,32.1018,31.2799,31.6293,7479402.0
2024-01-19,32.4858,35.3209,32.2889,35.0157,12418120.0
2024-01-20,32.4858,35.3209,32.2889,35.0157,12418120.0
2024-01-21,32.4858,35.3209,32.2889,35.0157,12418120.0
2024-01-22,35.439,36.1478,35.3357,35.754,9067333.0
2024-01-23,35.9312,36.197,35.4193,35.9804,4594120.0
2024-01-24,36.3742,36.5268,35.6851,35.9115,3940388.0
2024-01-25,36.1773,36.4431,35.7737,36.325,4442285.0
2024-01-26,36.4234,37.2996,36.3939,37.0338,3147652.0
2024-01-27,36.4234,37.2996,36.3939,37.0338,3147652.0
2024-01-28,36.4234,37.2996,36.3939,37.0338,3147652.0
2024-01-29,36.9944,37.1913,36.4973,37.1519,2799371.0
2024-01-30,37.0928,37.4374,36.956,36.9944,2095639.0
2024-01-31,36.3692,37.4062,36.0715,36.399,4303745.0
2024-02-01,36.9944,37.1532,36.1559,36.8059,4648861.0
2024-02-02,36.4685,36.4685,35.6746,36.1211,4232011.0
2024-02-03,36.4685,36.4685,35.6746,36.1211,4232011.0
2024-02-04,36.4685,36.4685,35.6746,36.1211,4232011.0
2024-02-05,35.6944,35.6944,34.8807,35.486,3939211.0
2024-02-06,35.3074,35.754,35.1387,35.5952,4761714.0
2024-02-07,35.7242,35.9028,34.6128,35.4067,4481899.0
2024-02-08,35.9723,36.2402,35.3967,35.9127,3041801.0
2024-02-09,35.9028,36.1559,35.4712,35.8135,2936175.0
2024-02-10,35.9028,36.1559,35.4712,35.8135,2936175.0
2024-02-11,35.9028,36.1559,35.4712,35.8135,2936175.0
2024-02-12,35.9127,36.9299,35.7837,36.7463,3113590.0
2024-02-13,35.6547,35.6547,34.583,35.0693,4950600.0
2024-02-14,35.5654,35.8681,35.233,35.7639,3121347.0
2024-02-15,36.1608,36.8852,36.1162,36.528,3578696.0
2024-02-16,36.1608,36.3196,35.6696,35.7044,2456178.0
2024-02-17,36.1608,36.3196,35.6696,35.7044,2456178.0
2024-02-18,36.1608,36.3196,35.6696,35.7044,2456178.0
2024-02-19,36.1608,36.3196,35.6696,35.7044,2456178.0
2024-02-20,35.2777,36.91,35.238,36.4089,6384997.0
2024-02-21,35.8929,36.1658,35.4265,36.0219,2892086.0
2024-02-22,36.0418,36.3791,35.4563,35.7242,3855104.0
2024-02-23,35.8532,36.141,35.5456,35.9326,3047185.0
2024-02-24,35.8532,36.141,35.5456,35.9326,3047185.0
2024-02-25,35.8532,36.141,35.5456,35.9326,3047185.0
2024-02-26,35.7242,36.7463,35.6845,35.7639,3679158.0
2024-02-27,36.0418,36.3593,35.9425,36.3196,2282745.0
2024-02-28,36.012,36.4486,35.883,35.9524,1681707.0
2024-02-29,36.4387,36.9448,36.1013,36.7066,4096696.0
2024-03-01,36.7364,37.2028,35.9921,37.044,3972976.0
2024-03-02,36.7364,37.2028,35.9921,37.044,3972976.0
2024-03-03,36.7364,37.2028,35.9921,37.044,3972976.0
2024-03-04,37.2623,37.5997,36.4188,36.5875,3349797.0
2024-03-05,36.2898,37.0539,35.9041,36.2204,4582110.0
2024-03-06,35.8234,36.0219,35.0891,35.7837,4588813.0
2024-03-07,35.8234,36.4486,35.8234,36.2601,2730961.0
2024-03-08,36.6669,37.5352,36.5578,37.1432,4764275.0
2024-03-09,36.6669,37.5352,36.5578,37.1432,4764275.0
2024-03-10,36.6669,37.5352,36.5578,37.1432,4764275.0
2024-03-11,36.6768,37.4112,36.6272,37.1829,3203322.0
2024-03-12,37.2226,38.0165,37.0936,37.828,4978749.0
2024-03-13,37.7883,38.1455,37.6593,38.076,3381222.0
2024-03-14,38.4531,38.6367,37.2127,37.302,4869881.0
2024-03-15,36.9746,37.6394,36.7463,37.3318,6807249.0
2024-03-16,36.9746,37.6394,36.7463,37.3318,6807249.0
2024-03-17,36.9746,37.6394,36.7463,37.3318,6807249.0
2024-03-18,37.3318,37.7267,37.0391,37.689,2782430.0
2024-03-19,37.5997,37.9867,37.441,37.5799,4225743.0
2024-03-20,37.5501,39.6886,37.5005,39.6439,3445494.0
2024-03-21,39.7829,41.2416,39.7432,40.289,6351891.0
2024-03-22,39.9913,40.2592,38.9295,38.989,2704718.0
2024-03-23,39.9913,40.2592,38.9295,38.989,2704718.0
2024-03-24,39.9913,40.2592,38.9295,38.989,2704718.0
2024-03-25,38.9493,39.4852,38.9163,39.1279,2200735.0
2024-03-26,39.2966,39.3363,38.8104,38.8798,1533423.0
2024-03-27,39.2569,39.5249,39.0833,39.505,2218260.0
2024-03-28,39.505,40.3932,39.505,40.279,3562350.0
2024-03-29,39.505,40.3932,39.505,40.279,3562350.0
2024-03-30,39.505,40.3932,39.505,40.279,3562350.0
2024-03-31,39.505,40.3932,39.505,40.279,3562350.0
2024-04-01,40.2096,40.2344,39.113,39.2867,2411695.0
2024-04-02,38.8203,39.0436,38.3341,38.7211,3775280.0
2024-04-03,37.9073,38.9096,37.7982,38.7409,2212220.0
2024-04-04,39.1875,39.5943,38.1207,38.1852,3167366.0
2024-04-05,37.957,38.5722,37.7684,38.086,2109388.0
2024-04-06,37.957,38.5722,37.7684,38.086,2109388.0
2024-04-07,37.957,38.5722,37.7684,38.086,2109388.0
2024-04-08,38.1753,38.5821,38.0264,38.2745,2673256.0
2024-04-09,39.4256,39.4852,38.473,38.8501,3481234.0
2024-04-10,37.6692,37.7287,36.786,37.5997,4304725.0
2024-04-11,37.7188,38.215,36.7959,37.7089,3322831.0
2024-04-12,37.2028,37.699,36.7314,36.9448,3156186.0
2024-04-13,37.2028,37.699,36.7314,36.9448,3156186.0
2024-04-14,37.2028,37.699,36.7314,36.9448,3156186.0
2024-04-15,37.431,37.5898,36.1559,36.3097,3918246.0
2024-04-16,36.0418,36.1211,35.3422,35.6845,3100261.0
2024-04-17,36.0914,36.5528,35.749,35.9921,4402896.0
2024-04-18,37.2028,39.1775,37.1135,38.4134,8370156.0
2024-04-19,38.6715,39.0337,38.4531,38.7508,7236103.0
2024-04-20,38.6715,39.0337,38.4531,38.7508,7236103.0
2024-04-21,38.6715,39.0337,38.4531,38.7508,7236103.0
2024-04-22,38.9394,39.5695,38.5028,39.4356,4131324.0
2024-04-23,39.4356,39.9764,39.2867,39.4058,3969896.0
2024-04-24,39.1379,39.6539,38.8005,39.4554,3367187.0
2024-04-25,38.9989,39.2718,38.0661,38.8401,3433326.0
2024-04-26,38.9195,39.3859,38.8798,38.9989,2147774.0
2024-04-27,38.9195,39.3859,38.8798,38.9989,2147774.0
2024-04-28,38.9195,39.3859,38.8798,38.9989,2147774.0
2024-04-29,39.0982,39.3214,38.602,38.86,2702935.0
2024-04-30,38.58,38.985,38.215,38.35,3898486.0
2024-05-01,38.29,39.36,38.25,38.56,3633473.0
