,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity,INTC US Equity
2023-09-02,35.4246,36.3748,35.3652,36.2362,43808478.0
2023-09-03,35.4246,36.3748,35.3652,36.2362,43808478.0
2023-09-04,35.4246,36.3748,35.3652,36.2362,43808478.0
2023-09-05,36.2065,37.028,36.0877,36.3352,43379356.0
2023-09-06,36.1867,36.6618,35.6621,36.6024,39643390.0
2023-09-07,36.454,37.9485,36.375,37.7902,67659683.0
2023-09-08,37.7308,38.4335,37.3274,37.6219,44265054.0
2023-09-09,37.7308,38.4335,37.3274,37.6219,44265054.0
2023-09-10,37.7308,38.4335,37.3274,37.6219,44265054.0
2023-09-11,37.8496,38.3444,37.4536,38.196,36349291.0
2023-09-12,38.2554,39.659,38.2554,38.4632,55326564.0
2023-09-13,38.4038,38.7502,37.8595,38.3148,35407780.0
2023-09-14,38.4137,38.5028,37.904,38.2752,30616490.0
2023-09-15,38.0277,38.1267,37.2359,37.4932,68881240.0
2023-09-16,38.0277,38.1267,37.2359,37.4932,68881240.0
2023-09-17,38.0277,38.1267,37.2359,37.4932,68881240.0
2023-09-18,37.2359,37.998,37.127,37.6021,29322150.0
2023-09-19,37.6516,37.711,35.6522,35.969,53288070.0
2023-09-20,35.8502,35.8799,34.2764,34.3358,57660829.0
2023-09-21,34.217,34.8901,34.1082,34.2962,45240625.0
2023-09-22,34.4546,34.5288,33.7914,33.831,29241605.0
2023-09-23,34.4546,34.5288,33.7914,33.831,29241605.0
2023-09-24,34.4546,34.5288,33.7914,33.831,29241605.0
2023-09-25,33.6528,34.0191,33.4202,33.9399,21729418.0
2023-09-26,33.7914,34.4249,33.2965,33.4846,34198291.0
2023-09-27,33.5737,34.4694,33.5341,34.2566,44369070.0
2023-09-28,34.2962,35.2923,34.029,34.8208,32265276.0
2023-09-29,35.284,35.5433,34.7961,35.187,28763712.0
2023-09-30,35.284,35.5433,34.7961,35.187,28763712.0
2023-10-01,35.284,35.5433,34.7961,35.187,28763712.0
2023-10-02,35.2464,35.6077,34.6228,35.0979,26086163.0
2023-10-03,34.9049,36.1669,34.9049,35.3256,45292632.0
2023-10-04,36.1471,36.1471,34.9643,35.5631,39842200.0
2023-10-05,35.6027,35.7314,35.2365,35.5235,25771233.0
2023-10-06,35.5038,36.0877,34.8208,35.8205,33262158.0
2023-10-07,35.5038,36.0877,34.8208,35.8205,33262158.0
2023-10-08,35.5038,36.0877,34.8208,35.8205,33262158.0
2023-10-09,35.3355,35.8007,35.1375,35.6918,19376144.0
2023-10-10,35.771,36.3649,35.4394,36.058,24044104.0
2023-10-11,36.2461,36.6519,36.0085,36.5034,19262602.0
2023-10-12,36.4243,36.84,36.0184,36.4638,23639229.0
2023-10-13,36.3649,36.4144,35.4939,35.6027,28408435.0
2023-10-14,36.3649,36.4144,35.4939,35.6027,28408435.0
2023-10-15,36.3649,36.4144,35.4939,35.6027,28408435.0
2023-10-16,35.771,36.5628,35.7116,36.1867,29555783.0
2023-10-17,35.5532,35.9789,34.7119,35.6918,24993561.0
2023-10-18,35.1615,35.6522,35.088,35.2761,22085950.0
2023-10-19,35.5928,35.9888,35.1573,35.3058,29201848.0
2023-10-20,35.286,35.9096,34.514,34.5635,32303325.0
2023-10-21,35.286,35.9096,34.514,34.5635,32303325.0
2023-10-22,35.286,35.9096,34.514,34.5635,32303325.0
2023-10-23,34.2467,34.8307,33.0491,33.5044,53924661.0
2023-10-24,33.2965,34.3556,33.2965,34.2368,52673857.0
2023-10-25,33.831,34.0983,32.2177,32.4948,44658462.0
2023-10-26,32.5542,32.8808,31.8168,32.188,59142509.0
2023-10-27,34.3061,36.0085,34.2467,35.1771,84128212.0
2023-10-28,34.3061,36.0085,34.2467,35.1771,84128212.0
2023-10-29,34.3061,36.0085,34.2467,35.1771,84128212.0
2023-10-30,35.1029,35.5928,34.5635,35.3256,36656267.0
2023-10-31,35.2959,36.1966,35.2563,36.1273,41185207.0
2023-11-01,36.1273,36.934,35.9096,36.9093,41710705.0
2023-11-02,37.1963,37.4338,36.5331,37.3151,35439964.0
2023-11-03,37.612,37.9287,37.2804,37.7506,30502744.0
2023-11-04,37.612,37.9287,37.2804,37.7506,30502744.0
2023-11-05,37.612,37.9287,37.2804,37.7506,30502744.0
2023-11-06,37.7555,37.9343,37.5917,37.686,23877203.0
2023-11-07,37.974,38.6294,37.7158,38.5003,32052041.0
2023-11-08,38.5798,38.6195,37.4866,37.6562,33483360.0
2023-11-09,37.7853,38.2471,37.5073,37.5371,48955771.0
2023-11-10,37.974,38.7188,37.974,38.5897,38871279.0
2023-11-11,37.974,38.7188,37.974,38.5897,38871279.0
2023-11-12,37.974,38.7188,37.974,38.5897,38871279.0
2023-11-13,38.0832,38.2967,37.8747,37.9641,24558261.0
2023-11-14,38.5301,39.2153,37.8052,39.1359,45457362.0
2023-11-15,39.3096,40.5559,39.3047,40.3275,47392143.0
2023-11-16,40.7148,43.0931,40.536,43.0484,86405694.0
2023-11-17,42.6115,43.5052,42.2639,43.5052,49749721.0
2023-11-18,42.6115,43.5052,42.2639,43.5052,49749721.0
2023-11-19,42.6115,43.5052,42.2639,43.5052,49749721.0
2023-11-20,43.4755,44.6175,43.4755,44.4288,44596396.0
2023-11-21,44.1905,44.3505,42.9988,43.3364,37252056.0
2023-11-22,43.7237,44.3195,43.2371,43.3662,31490545.0
2023-11-23,43.7237,44.3195,43.2371,43.3662,31490545.0
2023-11-24,43.3762,43.6939,43.3066,43.6542,13037105.0
2023-11-25,43.3762,43.6939,43.3066,43.6542,13037105.0
2023-11-26,43.3762,43.6939,43.3066,43.6542,13037105.0
2023-11-27,43.3464,44.2351,43.3464,43.7734,33339937.0
2023-11-28,43.3861,44.074,43.3563,43.9223,24548874.0
2023-11-29,44.2898,45.0246,44.2898,44.6274,38982026.0
2023-11-30,44.3394,44.7763,44.1011,44.3891,46262971.0
2023-12-01,44.0514,44.0514,42.5619,43.4357,43928371.0
2023-12-02,44.0514,44.0514,42.5619,43.4357,43928371.0
2023-12-03,44.0514,44.0514,42.5619,43.4357,43928371.0
2023-12-04,42.9988,43.0087,41.395,42.0554,50417587.0
2023-12-05,41.6185,41.9958,41.3206,41.6284,31859318.0
2023-12-06,42.1845,42.2937,40.8836,40.9829,31992262.0
2023-12-07,41.4596,42.1398,40.8936,41.8568,29118697.0
2023-12-08,41.549,42.6562,41.5192,42.403,42814959.0
2023-12-09,41.549,42.6562,41.5192,42.403,42814959.0
2023-12-10,41.549,42.6562,41.5192,42.403,42814959.0
2023-12-11,42.8598,44.4189,42.7803,44.2302,48288156.0
2023-12-12,44.0514,44.1309,43.3265,43.7336,31452163.0
2023-12-13,43.7734,44.4089,43.0286,44.26,35216050.0
2023-12-14,44.6969,46.7426,44.3394,44.8657,70620765.0
2023-12-15,45.6204,46.9412,45.3523,45.8389,84583405.0
2023-12-16,45.6204,46.9412,45.3523,45.8389,84583405.0
2023-12-17,45.6204,46.9412,45.3523,45.8389,84583405.0
2023-12-18,45.829,45.9084,45.0842,45.3722,27895652.0
2023-12-19,45.2828,46.3553,45.1934,46.3354,35358771.0
2023-12-20,46.3156,46.6234,45.3821,45.4417,38159137.0
2023-12-21,46.1567,46.7922,45.6999,46.7525,28320463.0
2023-12-22,46.9213,47.8207,46.8717,47.6661,30095727.0
2023-12-23,46.9213,47.8207,46.8717,47.6661,30095727.0
2023-12-24,46.9213,47.8207,46.8717,47.6661,30095727.0
2023-12-25,46.9213,47.8207,46.8717,47.6661,30095727.0
2023-12-26,48.5797,50.1636,48.3712,50.1487,60287408.0
2023-12-27,50.2778,50.9233,49.8409,50.4069,52148041.0
2023-12-28,50.4566,50.5161,49.8111,50.0395,27705233.0
2023-12-29,49.9501,50.2181,49.4238,49.9005,29288707.0
2023-12-30,49.9501,50.2181,49.4238,49.9005,29288707.0
2023-12-31,49.9501,50.2181,49.4238,49.9005,29288707.0
2024-01-01,49.9501,50.2181,49.4238,49.9005,29288707.0
2024-01-02,48.8578,49.0365,47.1226,47.4675,45905728.0
2024-01-03,46.7724,47.4774,46.4745,46.7227,35858434.0
2024-01-04,45.397,46.8319,44.9253,46.544,47797812.0
2024-01-05,46.7029,47.4973,46.3106,46.5638,34344031.0
2024-01-06,46.7029,47.4973,46.3106,46.5638,34344031.0
2024-01-07,46.7029,47.4973,46.3106,46.5638,34344031.0
2024-01-08,46.7426,48.4208,46.6433,48.113,42135127.0
2024-01-09,47.676,48.2222,47.4625,47.7158,30097005.0
2024-01-10,47.9044,47.964,46.6135,47.1398,31480186.0
2024-01-11,47.11,47.5072,46.4049,47.3086,31707881.0
2024-01-12,47.2689,47.3384,46.2858,46.7922,27587902.0
2024-01-13,47.2689,47.3384,46.2858,46.7922,27587902.0
2024-01-14,47.2689,47.3384,46.2858,46.7922,27587902.0
2024-01-15,47.2689,47.3384,46.2858,46.7922,27587902.0
2024-01-16,46.6532,46.8915,46.0574,46.7326,43720666.0
2024-01-17,46.0922,46.0922,45.3325,45.7396,33488015.0
2024-01-18,46.7029,47.2391,45.8488,46.4149,46681348.0
2024-01-19,46.6731,48.4208,46.117,47.8151,55979796.0
2024-01-20,46.6731,48.4208,46.117,47.8151,55979796.0
2024-01-21,46.6731,48.4208,46.117,47.8151,55979796.0
2024-01-22,48.5102,48.828,47.3086,47.8846,45639521.0
2024-01-23,47.7853,48.5996,46.9908,48.5499,37224140.0
2024-01-24,48.828,49.4238,47.9293,48.7485,49375834.0
2024-01-25,49.6522,49.9501,48.6294,49.2053,84845086.0
2024-01-26,43.8727,45.0941,43.0484,43.3464,127665287.0
2024-01-27,43.8727,45.0941,43.0484,43.3464,127665287.0
2024-01-28,43.8727,45.0941,43.0484,43.3464,127665287.0
2024-01-29,43.4059,43.684,42.5122,43.535,51790863.0
2024-01-30,43.3662,43.5152,42.5916,42.6214,47958762.0
2024-01-31,42.2739,43.4804,42.0653,42.7803,51584247.0
2024-02-01,42.8498,43.2669,42.1895,43.0584,38819855.0
2024-02-02,42.7009,42.8399,41.3106,42.3037,53683500.0
2024-02-03,42.7009,42.8399,41.3106,42.3037,53683500.0
2024-02-04,42.7009,42.8399,41.3106,42.3037,53683500.0
2024-02-05,42.3235,42.8498,42.1299,42.4725,28890264.0
2024-02-06,42.5273,42.607,41.9695,42.5671,34068216.0
2024-02-07,42.7165,42.9207,42.3779,42.607,34269246.0
2024-02-08,42.5472,42.7962,42.1588,42.3281,33206470.0
2024-02-09,42.3779,43.344,42.2235,43.1348,51192958.0
2024-02-10,42.3779,43.344,42.2235,43.1348,51192958.0
2024-02-11,42.3779,43.344,42.2235,43.1348,51192958.0
2024-02-12,43.2145,44.8578,43.1448,43.8519,51107349.0
2024-02-13,42.8261,43.4535,42.587,42.9854,36622233.0
2024-02-14,43.6427,44.1108,43.2145,44.0113,36186233.0
2024-02-15,44.574,45.0869,43.8419,43.8718,44024507.0
2024-02-16,43.8519,44.041,42.9456,43.334,29975301.0
2024-02-17,43.8519,44.041,42.9456,43.334,29975301.0
2024-02-18,43.8519,44.041,42.9456,43.334,29975301.0
2024-02-19,43.8519,44.041,42.9456,43.334,29975301.0
2024-02-20,44.081,44.9873,43.2444,44.3399,61514136.0
2024-02-21,44.3001,44.5092,42.9057,43.2942,57714970.0
2024-02-22,44.4993,44.4993,42.358,42.8061,62809318.0
2024-02-23,42.9506,43.334,42.4874,42.8161,33810714.0
2024-02-24,42.9506,43.334,42.4874,42.8161,33810714.0
2024-02-25,42.9506,43.334,42.4874,42.8161,33810714.0
2024-02-26,43.324,43.5033,42.6468,42.8161,27035379.0
2024-02-27,43.0751,43.09,42.338,42.5572,25126372.0
2024-02-28,42.2683,42.2783,41.7405,41.8202,26928470.0
2024-02-29,42.1986,42.9755,42.1838,42.8759,48875120.0
2024-03-01,43.2344,44.0907,42.9555,43.6427,41426072.0
2024-03-02,43.2344,44.0907,42.9555,43.6427,41426072.0
2024-03-03,43.2344,44.0907,42.9555,43.6427,41426072.0
2024-03-04,44.0909,46.4215,43.6726,45.4255,59990811.0
2024-03-05,44.3798,44.686,42.5173,42.9854,56655135.0
2024-03-06,43.7523,45.3209,43.3788,44.33,52652045.0
2024-03-07,45.3658,46.2321,44.9972,45.9633,50378153.0
2024-03-08,46.2522,46.4391,43.822,43.822,54916599.0
2024-03-09,46.2522,46.4391,43.822,43.822,54916599.0
2024-03-10,46.2522,46.4391,43.822,43.822,54916599.0
2024-03-11,43.6925,44.7483,43.4834,44.6785,35050986.0
2024-03-12,44.8777,45.0819,44.2802,45.057,31795832.0
2024-03-13,44.33,44.7981,43.0253,43.0551,53195932.0
2024-03-14,43.0551,43.1746,42.338,42.5771,38100016.0
2024-03-15,42.2783,42.9755,42.1787,42.4675,66952857.0
2024-03-16,42.2783,42.9755,42.1787,42.4675,66952857.0
2024-03-17,42.2783,42.9755,42.1787,42.4675,66952857.0
2024-03-18,42.9157,43.2045,42.4227,42.5372,27668282.0
2024-03-19,42.0791,42.1189,41.2724,41.8799,34672950.0
2024-03-20,42.8161,42.836,41.2425,42.0293,74864992.0
2024-03-21,42.8161,43.4236,42.1488,42.2484,50807592.0
2024-03-22,42.0791,42.6269,41.9197,42.3978,28503057.0
2024-03-23,42.0791,42.6269,41.9197,42.3978,28503057.0
2024-03-24,42.0791,42.6269,41.9197,42.3978,28503057.0
2024-03-25,40.7246,42.0442,40.4059,41.6608,47276531.0
2024-03-26,41.7803,42.094,41.4865,41.8202,39109651.0
2024-03-27,42.3679,43.6527,42.3281,43.593,51017828.0
2024-03-28,43.583,44.4196,43.5332,43.9913,54204194.0
2024-03-29,43.583,44.4196,43.5332,43.9913,54204194.0
2024-03-30,43.583,44.4196,43.5332,43.9913,54204194.0
2024-03-31,43.583,44.4196,43.5332,43.9913,54204194.0
2024-04-01,44.1108,45.2263,44.0013,44.3399,31712593.0
2024-04-02,43.7473,43.9017,43.324,43.7623,32748360.0
2024-04-03,41.2325,41.4815,40.0573,40.1669,83717976.0
2024-04-04,40.4258,40.6148,39.5394,39.5693,57307233.0
2024-04-05,39.1908,39.3004,38.3542,38.5534,67263035.0
2024-04-06,39.1908,39.3004,38.3542,38.5534,67263035.0
2024-04-07,39.1908,39.3004,38.3542,38.5534,67263035.0
2024-04-08,38.4837,38.7028,37.7567,37.8264,56967788.0
2024-04-09,37.8961,38.4239,37.174,38.175,78782981.0
2024-04-10,37.8662,38.0665,36.8703,37.0495,51108380.0
2024-04-11,37.2786,37.5176,36.93,37.4778,41909086.0
2024-04-12,36.5416,36.5515,35.461,35.5456,80254789.0
2024-04-13,36.5416,36.5515,35.461,35.5456,80254789.0
2024-04-14,36.5416,36.5515,35.461,35.5456,80254789.0
2024-04-15,35.8942,36.5515,35.7448,36.1631,50751563.0
2024-04-16,36.1233,36.3623,35.6193,36.1133,30607502.0
2024-04-17,35.954,35.9836,35.2269,35.5357,41173345.0
2024-04-18,35.2767,35.5158,34.6294,34.8983,42334395.0
2024-04-19,34.9879,34.9879,34.0417,34.0617,59070310.0
2024-04-20,34.9879,34.9879,34.0417,34.0617,59070310.0
2024-04-21,34.9879,34.9879,34.0417,34.0617,59070310.0
2024-04-22,34.2758,34.4302,33.9372,34.2708,39909927.0
2024-04-23,34.1961,34.46,34.0417,34.1413,46834042.0
2024-04-24,34.719,35.0377,34.2011,34.3604,53261096.0
2024-04-25,34.4202,35.1522,34.3604,34.968,66549403.0
2024-04-26,31.6514,32.1096,30.5161,31.751,119742494.0
2024-04-27,31.6514,32.1096,30.5161,31.751,119742494.0
2024-04-28,31.6514,32.1096,30.5161,31.751,119742494.0
2024-04-29,31.7311,31.7809,30.9443,31.2331,58533264.0
2024-04-30,30.9144,31.0489,30.297,30.3467,72346359.0
2024-05-01,30.048,30.9095,29.8986,30.2472,60654760.0
