,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity,CNS US Equity
2023-10-30,50.114,50.6396,49.7246,50.2405,148429.0
2023-10-31,50.5131,51.0874,50.2697,50.8538,152712.0
2023-11-01,50.8538,51.7883,50.3476,51.4963,166733.0
2023-11-02,52.4016,53.8423,52.3529,53.8326,133198.0
2023-11-03,55.0397,55.9051,54.5919,55.1857,140237.0
2023-11-04,55.0397,55.9051,54.5919,55.1857,140237.0
2023-11-05,55.0397,55.9051,54.5919,55.1857,140237.0
2023-11-06,54.8547,55.1001,53.8229,54.2415,105085.0
2023-11-07,54.4069,54.4069,53.0441,53.6574,124290.0
2023-11-08,53.5016,53.891,53.2291,53.5211,113062.0
2023-11-09,53.5892,53.5892,51.5936,51.6423,188779.0
2023-11-10,52.0458,52.2229,50.7862,51.9769,139298.0
2023-11-11,52.0458,52.2229,50.7862,51.9769,139298.0
2023-11-12,52.0458,52.2229,50.7862,51.9769,139298.0
2023-11-13,51.5538,51.8293,50.9633,51.2979,157355.0
2023-11-14,53.0593,55.8934,53.0593,55.8835,211009.0
2023-11-15,55.7753,58.442,55.7753,58.0976,576769.0
2023-11-16,57.8024,57.8024,56.7101,57.6646,328019.0
2023-11-17,58.383,58.383,56.8233,57.3399,376548.0
2023-11-18,58.383,58.383,56.8233,57.3399,376548.0
2023-11-19,58.383,58.383,56.8233,57.3399,376548.0
2023-11-20,57.3891,57.3891,56.533,56.9266,163374.0
2023-11-21,56.9266,56.9266,55.1455,55.362,140759.0
2023-11-22,56.1394,56.4013,55.544,55.7458,134019.0
2023-11-23,56.1394,56.4013,55.544,55.7458,134019.0
2023-11-24,55.8245,56.3362,55.667,55.6966,69587.0
2023-11-25,55.8245,56.3362,55.667,55.6966,69587.0
2023-11-26,55.8245,56.3362,55.667,55.6966,69587.0
2023-11-27,55.4112,55.9154,55.3325,55.5883,173266.0
2023-11-28,55.421,56.474,55.3866,56.2673,145065.0
2023-11-29,57.0152,58.2551,56.8085,57.4088,230971.0
2023-11-30,57.8516,57.9303,57.3104,57.5564,173066.0
2023-12-01,57.2513,59.741,57.2513,59.6426,206962.0
2023-12-02,57.2513,59.741,57.2513,59.6426,206962.0
2023-12-03,57.2513,59.741,57.2513,59.6426,206962.0
2023-12-04,59.4064,60.538,59.3375,60.2625,153163.0
2023-12-05,59.9968,60.1395,59.2981,59.987,97451.0
2023-12-06,60.5774,61.3361,60.4003,61.0104,189111.0
2023-12-07,61.2859,62.4077,60.4396,62.0731,206051.0
2023-12-08,62.0141,63.1064,61.7484,62.3683,162374.0
2023-12-09,62.0141,63.1064,61.7484,62.3683,162374.0
2023-12-10,62.0141,63.1064,61.7484,62.3683,162374.0
2023-12-11,62.3093,63.3278,62.1174,62.9096,145169.0
2023-12-12,63.254,63.7854,62.4667,63.7263,146259.0
2023-12-13,63.7263,66.9244,63.4901,66.4619,287626.0
2023-12-14,68.243,72.7893,68.243,72.6909,485664.0
2023-12-15,72.6515,73.7733,71.1853,72.6614,454861.0
2023-12-16,72.6515,73.7733,71.1853,72.6614,454861.0
2023-12-17,72.6515,73.7733,71.1853,72.6614,454861.0
2023-12-18,73.1042,73.1042,70.526,70.8803,353611.0
2023-12-19,70.9688,72.7007,70.9688,72.2186,303145.0
2023-12-20,72.2186,73.6651,71.5396,71.5593,153741.0
2023-12-21,72.189,72.5138,71.205,72.189,164572.0
2023-12-22,73.1731,74.413,72.2186,73.6749,174086.0
2023-12-23,73.1731,74.413,72.2186,73.6749,174086.0
2023-12-24,73.1731,74.413,72.2186,73.6749,174086.0
2023-12-25,73.1731,74.413,72.2186,73.6749,174086.0
2023-12-26,74.2162,75.8595,73.9849,75.7414,133174.0
2023-12-27,76.0662,77.3256,75.7611,76.2236,153921.0
2023-12-28,75.7709,77.1781,75.5124,76.0465,113720.0
2023-12-29,75.6824,76.0366,74.1866,74.5212,116387.0
2023-12-30,75.6824,76.0366,74.1866,74.5212,116387.0
2023-12-31,75.6824,76.0366,74.1866,74.5212,116387.0
2024-01-01,75.6824,76.0366,74.1866,74.5212,116387.0
2024-01-02,73.9013,75.0231,73.0776,75.0132,183040.0
2024-01-03,74.4031,74.5999,71.2001,71.3821,226181.0
2024-01-04,71.3231,71.3713,70.5063,70.7523,172462.0
2024-01-05,69.1385,69.478,66.9835,67.9872,359117.0
2024-01-06,69.1385,69.478,66.9835,67.9872,359117.0
2024-01-07,69.1385,69.478,66.9835,67.9872,359117.0
2024-01-08,68.3021,68.9466,67.9675,68.4989,287002.0
2024-01-09,67.5641,68.7744,67.0425,67.8986,224265.0
2024-01-10,68.1446,69.8274,67.938,68.8827,352146.0
2024-01-11,68.9319,69.0992,66.8654,67.1803,164243.0
2024-01-12,68.1742,68.3119,66.6587,67.0917,205013.0
2024-01-13,68.1742,68.3119,66.6587,67.0917,205013.0
2024-01-14,68.1742,68.3119,66.6587,67.0917,205013.0
2024-01-15,68.1742,68.3119,66.6587,67.0917,205013.0
2024-01-16,66.4226,67.4657,65.6452,66.9835,234030.0
2024-01-17,65.9699,66.7965,65.5861,65.9699,248350.0
2024-01-18,66.3439,66.3439,64.6021,65.1335,245869.0
2024-01-19,65.5665,66.5407,64.3905,66.3439,336216.0
2024-01-20,65.5665,66.5407,64.3905,66.3439,336216.0
2024-01-21,65.5665,66.5407,64.3905,66.3439,336216.0
2024-01-22,66.9835,68.5875,66.9835,67.8199,129606.0
2024-01-23,68.1938,68.2923,66.7473,67.5936,266220.0
2024-01-24,68.676,69.109,67.0819,67.4657,303538.0
2024-01-25,69.8766,70.221,67.8593,69.1582,309737.0
2024-01-26,69.3649,69.9061,68.931,69.4829,172330.0
2024-01-27,69.3649,69.9061,68.931,69.4829,172330.0
2024-01-28,69.3649,69.9061,68.931,69.4829,172330.0
2024-01-29,69.355,70.9098,68.8532,70.9,127197.0
2024-01-30,70.526,71.5297,69.9553,71.264,178326.0
2024-01-31,70.4867,72.0021,69.0992,69.296,153418.0
2024-02-01,69.9061,70.2997,68.4399,69.8864,102138.0
2024-02-02,68.676,69.7683,68.3907,68.8925,199774.0
2024-02-03,68.676,69.7683,68.3907,68.8925,199774.0
2024-02-04,68.676,69.7683,68.3907,68.8925,199774.0
2024-02-05,67.9478,67.9478,66.4127,66.7473,142103.0
2024-02-06,66.7572,67.6061,66.5407,67.1409,131414.0
2024-02-07,67.505,68.7154,66.5603,67.9774,131134.0
2024-02-08,68.184,68.7105,67.6428,68.0856,149334.0
2024-02-09,68.6957,69.1779,67.6821,68.8827,126508.0
2024-02-10,68.6957,69.1779,67.6821,68.8827,126508.0
2024-02-11,68.6957,69.1779,67.6821,68.8827,126508.0
2024-02-12,68.8827,71.6085,68.8827,71.1361,172879.0
2024-02-13,68.3316,68.5186,65.9109,66.4423,144680.0
2024-02-14,67.2295,68.243,66.6981,67.8298,160668.0
2024-02-15,68.7055,70.2702,68.5481,70.1422,117769.0
2024-02-16,69.4731,71.5002,69.0303,70.6146,166998.0
2024-02-17,69.4731,71.5002,69.0303,70.6146,166998.0
2024-02-18,69.4731,71.5002,69.0303,70.6146,166998.0
2024-02-19,69.4731,71.5002,69.0303,70.6146,166998.0
2024-02-20,69.6601,71.2148,68.8433,70.3292,125690.0
2024-02-21,70.1422,70.3784,69.4239,69.975,86781.0
2024-02-22,69.847,71.023,69.847,70.5752,125587.0
2024-02-23,71.0968,71.1066,70.1373,70.6441,103174.0
2024-02-24,71.0968,71.1066,70.1373,70.6441,103174.0
2024-02-25,71.0968,71.1066,70.1373,70.6441,103174.0
2024-02-26,70.2013,71.2345,70.0635,71.0672,90161.0
2024-02-27,71.6183,72.0119,70.5752,71.3428,104140.0
2024-02-28,70.6146,71.3969,70.1422,70.6047,152614.0
2024-02-29,71.8643,72.6319,71.8151,72.376,126231.0
2024-03-01,72.5546,73.4474,72.128,72.4653,91302.0
2024-03-02,72.5546,73.4474,72.128,72.4653,91302.0
2024-03-03,72.5546,73.4474,72.128,72.4653,91302.0
2024-03-04,73.0803,75.233,72.8819,73.1002,107750.0
2024-03-05,72.5645,74.5138,72.5645,74.0723,174093.0
2024-03-06,75.0048,75.0247,73.4672,74.6179,153429.0
2024-03-07,75.5207,76.3043,74.6576,75.1536,132056.0
2024-03-08,75.6595,76.5623,74.7791,74.9453,154974.0
2024-03-09,75.6595,76.5623,74.7791,74.9453,154974.0
2024-03-10,75.6595,76.5623,74.7791,74.9453,154974.0
2024-03-11,75.0544,75.5504,74.1219,74.3203,93045.0
2024-03-12,74.1021,74.1021,72.2173,72.4157,100440.0
2024-03-13,72.4554,73.1498,71.5824,71.7114,119537.0
2024-03-14,71.4138,71.4138,68.8842,69.648,147372.0
2024-03-15,69.3802,70.5954,69.3802,69.7869,453032.0
2024-03-16,69.3802,70.5954,69.3802,69.7869,453032.0
2024-03-17,69.3802,70.5954,69.3802,69.7869,453032.0
2024-03-18,69.9357,70.7789,69.7373,69.9754,115887.0
2024-03-19,69.9159,70.8781,69.6208,70.2036,124574.0
2024-03-20,70.2631,72.7331,70.2631,72.6141,114945.0
2024-03-21,72.872,75.8232,72.872,75.4909,153623.0
2024-03-22,75.8877,75.8877,74.2707,74.6874,180962.0
2024-03-23,75.8877,75.8877,74.2707,74.6874,180962.0
2024-03-24,75.8877,75.8877,74.2707,74.6874,180962.0
2024-03-25,75.0643,75.6099,73.8839,73.8938,176949.0
2024-03-26,74.4394,74.4394,72.6141,72.8522,130323.0
2024-03-27,73.5267,75.4413,73.5267,75.2627,142958.0
2024-03-28,75.2528,76.5127,75.2528,76.2746,127909.0
2024-03-29,75.2528,76.5127,75.2528,76.2746,127909.0
2024-03-30,75.2528,76.5127,75.2528,76.2746,127909.0
2024-03-31,75.2528,76.5127,75.2528,76.2746,127909.0
2024-04-01,76.3837,76.3837,74.0823,74.112,149850.0
2024-04-02,73.3383,73.3383,72.2371,72.4355,101049.0
2024-04-03,71.9197,73.3779,71.9197,73.0506,79913.0
2024-04-04,74.2707,74.9552,72.3066,72.5447,127323.0
2024-04-05,72.4851,72.8819,71.8503,72.1975,105203.0
2024-04-06,72.4851,72.8819,71.8503,72.1975,105203.0
2024-04-07,72.4851,72.8819,71.8503,72.1975,105203.0
2024-04-08,72.9811,73.9979,72.6042,73.7946,77255.0
2024-04-09,74.1021,75.8083,73.8144,75.7091,114597.0
2024-04-10,73.12,73.12,70.65,71.7808,161868.0
2024-04-11,72.4554,72.4554,71.4733,72.0387,92517.0
2024-04-12,71.1261,71.3791,68.7949,69.3802,115550.0
2024-04-13,71.1261,71.3791,68.7949,69.3802,115550.0
2024-04-14,71.1261,71.3791,68.7949,69.3802,115550.0
2024-04-15,69.5191,69.8415,67.3962,67.9418,138277.0
2024-04-16,67.5648,67.5648,65.9082,67.0688,189517.0
2024-04-17,67.922,67.922,65.8735,66.3348,201256.0
2024-04-18,66.0967,66.4439,63.6167,65.5809,282877.0
2024-04-19,73.1399,73.3184,70.025,71.8106,2006565.0
2024-04-20,73.1399,73.3184,70.025,71.8106,2006565.0
2024-04-21,73.1399,73.3184,70.025,71.8106,2006565.0
2024-04-22,71.4237,71.5824,68.4874,68.785,6195466.0
2024-04-23,69.3207,71.4634,69.2215,71.0071,485724.0
2024-04-24,70.1341,71.7015,69.5736,70.2234,275238.0
2024-04-25,69.4298,69.5548,68.2989,69.3008,180162.0
2024-04-26,69.7175,70.4912,69.653,69.8068,152114.0
2024-04-27,69.7175,70.4912,69.653,69.8068,152114.0
2024-04-28,69.7175,70.4912,69.653,69.8068,152114.0
2024-04-29,70.144,70.5706,68.9388,69.7274,146359.0
2024-04-30,69.4298,69.6332,68.041,68.2295,275175.0
2024-05-01,68.537,71.5229,68.289,69.1223,280371.0
