,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity,WHD US Equity
2023-10-26,47.5383,47.8267,46.9614,47.2499,309452.0
2023-10-27,47.3095,47.7571,46.3846,46.8023,281464.0
2023-10-28,47.3095,47.7571,46.3846,46.8023,281464.0
2023-10-29,47.3095,47.7571,46.3846,46.8023,281464.0
2023-10-30,47.1405,47.4885,46.1758,46.4642,218244.0
2023-10-31,46.4045,46.862,46.0017,46.683,314914.0
2023-11-01,46.683,46.7625,45.3304,45.768,467601.0
2023-11-02,46.1062,47.4985,45.8476,47.4388,375683.0
2023-11-03,47.6079,48.3836,46.7625,46.8023,347966.0
2023-11-04,47.6079,48.3836,46.7625,46.8023,347966.0
2023-11-05,47.6079,48.3836,46.7625,46.8023,347966.0
2023-11-06,47.2499,47.2499,45.3603,45.41,405594.0
2023-11-07,44.7536,44.9625,43.2021,43.232,619556.0
2023-11-08,42.8839,43.411,42.4165,42.7148,768932.0
2023-11-09,43.0032,43.3215,41.4628,43.2618,743078.0
2023-11-10,43.3016,44.1867,42.9734,44.0773,449640.0
2023-11-11,43.3016,44.1867,42.9734,44.0773,449640.0
2023-11-12,43.3016,44.1867,42.9734,44.0773,449640.0
2023-11-13,43.8088,44.8033,43.5602,43.6497,446646.0
2023-11-14,44.2961,45.6586,44.0478,45.6387,524408.0
2023-11-15,45.3404,45.5194,43.232,43.2718,635894.0
2023-11-16,42.675,43.1524,40.865,41.7302,701101.0
2023-11-17,42.2573,42.7347,41.949,42.6253,692254.0
2023-11-18,42.2573,42.7347,41.949,42.6253,692254.0
2023-11-19,42.2573,42.7347,41.949,42.6253,692254.0
2023-11-20,43.1325,43.1325,42.1778,42.2772,403100.0
2023-11-21,41.8993,42.3469,41.3523,41.5115,487293.0
2023-11-22,40.7656,41.8198,40.4871,41.6905,641955.0
2023-11-23,40.7656,41.8198,40.4871,41.6905,641955.0
2023-11-24,41.9698,42.5881,41.7902,42.0495,212509.0
2023-11-25,41.9698,42.5881,41.7902,42.0495,212509.0
2023-11-26,41.9698,42.5881,41.7902,42.0495,212509.0
2023-11-27,41.9199,42.1194,41.0921,41.1918,611876.0
2023-11-28,41.5608,41.88,41.122,41.7902,1248809.0
2023-11-29,42.1792,42.2291,41.4212,42.0296,949718.0
2023-11-30,42.8175,43.79,41.9997,42.3787,1193124.0
2023-12-01,42.0795,43.3262,41.9924,42.8474,668981.0
2023-12-02,42.0795,43.3262,41.9924,42.8474,668981.0
2023-12-03,42.0795,43.3262,41.9924,42.8474,668981.0
2023-12-04,42.2889,42.8674,41.87,42.4585,546738.0
2023-12-05,42.4086,42.5283,41.481,41.5209,636397.0
2023-12-06,41.3215,41.8501,39.4763,40.2742,985495.0
2023-12-07,40.7529,41.0123,40.3739,40.8128,643745.0
2023-12-08,41.0821,41.8301,41.0721,41.3813,781676.0
2023-12-09,41.0821,41.8301,41.0721,41.3813,781676.0
2023-12-10,41.0821,41.8301,41.0721,41.3813,781676.0
2023-12-11,41.3414,42.3288,40.9923,41.2417,655670.0
2023-12-12,40.4936,41.0222,40.0089,40.8327,999350.0
2023-12-13,41.0422,41.9199,40.354,41.86,825802.0
2023-12-14,42.6679,43.7451,42.1792,43.6055,640702.0
2023-12-15,43.5356,44.0044,42.8674,43.9146,2349785.0
2023-12-16,43.5356,44.0044,42.8674,43.9146,2349785.0
2023-12-17,43.5356,44.0044,42.8674,43.9146,2349785.0
2023-12-18,44.6926,44.9818,43.7251,44.2637,618458.0
2023-12-19,44.4333,44.8821,44.2538,44.4034,716662.0
2023-12-20,44.5131,45.3509,44.1565,44.3834,678607.0
2023-12-21,44.5729,45.3808,44.4233,45.3708,679729.0
2023-12-22,45.8994,46.2485,45.2362,45.5404,734575.0
2023-12-23,45.8994,46.2485,45.2362,45.5404,734575.0
2023-12-24,45.8994,46.2485,45.2362,45.5404,734575.0
2023-12-25,45.8994,46.2485,45.2362,45.5404,734575.0
2023-12-26,46.2485,46.5577,45.8695,46.3084,328147.0
2023-12-27,46.1189,46.6275,46.0391,46.2884,359493.0
2023-12-28,45.8196,46.1288,45.4905,45.5703,435352.0
2023-12-29,45.5104,45.5603,45.2312,45.2811,519494.0
2023-12-30,45.5104,45.5603,45.2312,45.2811,519494.0
2023-12-31,45.5104,45.5603,45.2312,45.2811,519494.0
2024-01-01,45.5104,45.5603,45.2312,45.2811,519494.0
2024-01-02,45.5902,45.9992,43.8149,44.0842,793359.0
2024-01-03,44.1939,45.3808,43.6354,44.6826,900769.0
2024-01-04,44.912,45.68,42.9572,42.9572,852586.0
2024-01-05,43.1965,43.7301,42.9173,43.3062,490005.0
2024-01-06,43.1965,43.7301,42.9173,43.3062,490005.0
2024-01-07,43.1965,43.7301,42.9173,43.3062,490005.0
2024-01-08,41.89,41.89,40.9923,41.87,630759.0
2024-01-09,41.6805,41.6805,40.0448,40.4039,731667.0
2024-01-10,40.1445,40.7091,39.7157,40.1944,989785.0
2024-01-11,40.344,40.344,39.6209,40.0149,720516.0
2024-01-12,41.0023,41.2018,40.2044,40.4138,552717.0
2024-01-13,41.0023,41.2018,40.2044,40.4138,552717.0
2024-01-14,41.0023,41.2018,40.2044,40.4138,552717.0
2024-01-15,41.0023,41.2018,40.2044,40.4138,552717.0
2024-01-16,39.955,40.2044,38.8779,39.1172,624698.0
2024-01-17,38.3493,38.9377,37.7907,38.0102,807581.0
2024-01-18,38.1099,38.6235,37.4815,38.4889,898872.0
2024-01-19,38.7382,38.9577,38.05,38.3493,598123.0
2024-01-20,38.7382,38.9577,38.05,38.3493,598123.0
2024-01-21,38.7382,38.9577,38.05,38.3493,598123.0
2024-01-22,38.5288,39.6508,38.1697,39.1671,831937.0
2024-01-23,39.4065,39.6957,38.6884,39.0175,623399.0
2024-01-24,39.586,40.7131,38.9976,40.4537,535245.0
2024-01-25,40.8527,41.4112,40.1545,41.3913,611910.0
2024-01-26,41.4611,42.1343,41.3613,41.9698,420819.0
2024-01-27,41.4611,42.1343,41.3613,41.9698,420819.0
2024-01-28,41.4611,42.1343,41.3613,41.9698,420819.0
2024-01-29,41.7104,42.2789,41.2766,42.2291,438961.0
2024-01-30,41.6606,44.164,40.4737,43.8747,1076694.0
2024-01-31,43.9446,44.0093,42.0096,42.3288,969142.0
2024-02-01,42.6779,42.9871,41.7603,42.5183,592543.0
2024-02-02,42.2191,42.3837,41.0522,41.2317,547454.0
2024-02-03,42.2191,42.3837,41.0522,41.2317,547454.0
2024-02-04,42.2191,42.3837,41.0522,41.2317,547454.0
2024-02-05,40.733,41.0502,40.1745,40.8726,568094.0
2024-02-06,41.0921,42.6879,41.0921,42.3587,669460.0
2024-02-07,42.2789,42.8973,41.8999,42.5981,445931.0
2024-02-08,42.5283,43.6154,42.4086,43.2663,560990.0
2024-02-09,43.1367,43.6852,42.8175,43.027,470941.0
2024-02-10,43.1367,43.6852,42.8175,43.027,470941.0
2024-02-11,43.1367,43.6852,42.8175,43.027,470941.0
2024-02-12,43.2863,43.9645,43.0469,43.4259,752617.0
2024-02-13,42.9372,43.2614,41.6905,42.7078,884505.0
2024-02-14,43.2464,43.5855,42.4086,43.0369,518199.0
2024-02-15,43.3062,45.8296,43.1267,45.8296,760853.0
2024-02-16,45.8396,47.0265,45.4007,46.049,775087.0
2024-02-17,45.8396,47.0265,45.4007,46.049,775087.0
2024-02-18,45.8396,47.0265,45.4007,46.049,775087.0
2024-02-19,45.8396,47.0265,45.4007,46.049,775087.0
2024-02-20,45.7698,46.2086,44.8372,45.3409,498247.0
2024-02-21,45.5404,46.4679,45.2013,45.8595,464923.0
2024-02-22,45.3509,45.9244,45.0317,45.68,578838.0
2024-02-23,45.11,45.995,44.71,45.87,343145.0
2024-02-24,45.11,45.995,44.71,45.87,343145.0
2024-02-25,45.11,45.995,44.71,45.87,343145.0
2024-02-26,45.53,46.0,44.93,45.18,535449.0
2024-02-27,45.65,46.0325,45.38,45.5,418955.0
2024-02-28,45.27,46.075,45.015,45.68,583516.0
2024-02-29,48.44,51.05,44.79,45.9,1374050.0
2024-03-01,46.51,47.17,45.61,46.02,1031586.0
2024-03-02,46.51,47.17,45.61,46.02,1031586.0
2024-03-03,46.51,47.17,45.61,46.02,1031586.0
2024-03-04,45.97,46.1673,45.1,45.32,606661.0
2024-03-05,45.2,45.64,44.81,45.1,544967.0
2024-03-06,45.06,46.0,44.57,45.17,400561.0
2024-03-07,45.4,47.07,45.26,46.9,823552.0
2024-03-08,47.08,47.2,45.94,46.53,541380.0
2024-03-09,47.08,47.2,45.94,46.53,541380.0
2024-03-10,47.08,47.2,45.94,46.53,541380.0
2024-03-11,46.39,47.0,46.1479,46.6,517573.0
2024-03-12,46.56,47.03,45.99,46.78,370359.0
2024-03-13,47.23,48.16,47.23,47.65,495105.0
2024-03-14,47.61,48.37,47.35,48.31,547021.0
2024-03-15,48.19,48.98,47.67,47.78,1131447.0
2024-03-16,48.19,48.98,47.67,47.78,1131447.0
2024-03-17,48.19,48.98,47.67,47.78,1131447.0
2024-03-18,47.97,48.3,47.355,47.41,496099.0
2024-03-19,47.41,48.22,47.38,47.88,604506.0
2024-03-20,47.61,48.465,46.82,48.14,656798.0
2024-03-21,48.21,49.4,48.21,49.17,396384.0
2024-03-22,49.19,49.505,49.04,49.26,453044.0
2024-03-23,49.19,49.505,49.04,49.26,453044.0
2024-03-24,49.19,49.505,49.04,49.26,453044.0
2024-03-25,49.31,50.815,49.31,49.8,555721.0
2024-03-26,50.16,50.38,49.43,49.61,482096.0
2024-03-27,49.53,50.08,49.42,49.8,560213.0
2024-03-28,50.25,50.94,49.96,50.09,541076.0
2024-03-29,50.25,50.94,49.96,50.09,541076.0
2024-03-30,50.25,50.94,49.96,50.09,541076.0
2024-03-31,50.25,50.94,49.96,50.09,541076.0
2024-04-01,50.43,50.45,49.57,49.64,311008.0
2024-04-02,49.86,50.16,48.8,49.43,527992.0
2024-04-03,49.6,51.61,49.2,51.36,805459.0
2024-04-04,51.47,51.63,50.395,50.59,534119.0
2024-04-05,50.59,52.13,50.41,52.12,377619.0
2024-04-06,50.59,52.13,50.41,52.12,377619.0
2024-04-07,50.59,52.13,50.41,52.12,377619.0
2024-04-08,52.41,52.65,51.21,51.4,369756.0
2024-04-09,51.74,52.065,51.24,51.64,333314.0
2024-04-10,51.06,52.56,50.78,52.23,636251.0
2024-04-11,52.29,52.34,51.24,52.25,434681.0
2024-04-12,52.77,53.0876,50.465,50.93,518384.0
2024-04-13,52.77,53.0876,50.465,50.93,518384.0
2024-04-14,52.77,53.0876,50.465,50.93,518384.0
2024-04-15,50.92,51.23,50.1,50.33,353358.0
2024-04-16,50.11,50.72,49.665,49.94,649595.0
2024-04-17,49.85,50.635,49.35,49.4,444454.0
2024-04-18,49.68,50.55,49.11,49.17,440696.0
2024-04-19,48.99,50.67,48.9425,50.58,391286.0
2024-04-20,48.99,50.67,48.9425,50.58,391286.0
2024-04-21,48.99,50.67,48.9425,50.58,391286.0
2024-04-22,50.18,51.55,49.67,51.23,643971.0
2024-04-23,51.0,52.825,50.59,52.58,599607.0
2024-04-24,52.45,52.74,51.81,52.32,692965.0
2024-04-25,52.12,52.24,51.0,51.73,637611.0
2024-04-26,51.5,52.2,51.5,51.8,434898.0
2024-04-27,51.5,52.2,51.5,51.8,434898.0
2024-04-28,51.5,52.2,51.5,51.8,434898.0
2024-04-29,51.69,52.6,51.335,52.48,364776.0
2024-04-30,52.19,52.26,49.63,49.64,460842.0
2024-05-01,49.82,50.49,49.3,49.54,606621.0
