,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity,ADI US Equity
2023-09-04,180.8912,180.9309,178.9644,180.7228,1879004.0
2023-09-05,179.7223,181.7135,178.5236,179.8411,2488043.0
2023-09-06,179.8411,180.7624,177.0773,180.4752,3382501.0
2023-09-07,178.2561,179.7124,175.9876,176.79,5562174.0
2023-09-08,176.7305,177.1961,175.0563,175.8092,3182214.0
2023-09-09,176.7305,177.1961,175.0563,175.8092,3182214.0
2023-09-10,176.7305,177.1961,175.0563,175.8092,3182214.0
2023-09-11,177.8599,178.2264,173.6496,175.9876,2768329.0
2023-09-12,174.8483,177.3348,173.3772,173.4119,2862891.0
2023-09-13,174.2638,175.9578,173.6595,174.5214,2269441.0
2023-09-14,176.5819,178.4245,173.5803,177.9886,4135409.0
2023-09-15,177.7311,177.8995,175.5517,176.473,6062468.0
2023-09-16,177.7311,177.8995,175.5517,176.473,6062468.0
2023-09-17,177.7311,177.8995,175.5517,176.473,6062468.0
2023-09-18,176.4333,178.6722,175.7399,178.0382,2733677.0
2023-09-19,176.5324,177.3447,174.5115,177.0773,2852833.0
2023-09-20,177.3447,177.3992,174.2836,174.4322,2606571.0
2023-09-21,173.7586,175.0068,171.7773,172.2132,3781332.0
2023-09-22,173.3524,175.2248,172.6293,173.8379,2839684.0
2023-09-23,173.3524,175.2248,172.6293,173.8379,2839684.0
2023-09-24,173.3524,175.2248,172.6293,173.8379,2839684.0
2023-09-25,172.867,173.9354,171.4405,173.7883,2300429.0
2023-09-26,171.7377,172.1933,169.8159,170.7272,3492540.0
2023-09-27,171.3712,172.3717,169.0531,171.1928,2558263.0
2023-09-28,171.1928,175.9578,170.648,174.7592,2781796.0
2023-09-29,176.2946,176.9386,172.5005,173.4515,2703852.0
2023-09-30,176.2946,176.9386,172.5005,173.4515,2703852.0
2023-10-01,176.2946,176.9386,172.5005,173.4515,2703852.0
2023-10-02,173.3623,175.2446,172.0646,173.7883,1727172.0
2023-10-03,172.1538,174.7492,168.8946,169.905,3226098.0
2023-10-04,170.9749,172.6986,170.113,172.1637,3600963.0
2023-10-05,172.5896,172.9958,168.3002,170.4895,2874595.0
2023-10-06,169.1125,173.6496,168.5379,172.342,3259876.0
2023-10-07,169.1125,173.6496,168.5379,172.342,3259876.0
2023-10-08,169.1125,173.6496,168.5379,172.342,3259876.0
2023-10-09,171.2325,172.2726,169.8258,171.6981,2571944.0
2023-10-10,172.025,175.9083,171.8467,174.3233,2924545.0
2023-10-11,174.7195,175.4427,171.6139,173.2831,2466860.0
2023-10-12,174.244,174.5313,170.6084,171.9755,3568967.0
2023-10-13,172.3519,172.6293,168.4389,169.4691,2699879.0
2023-10-14,172.3519,172.6293,168.4389,169.4691,2699879.0
2023-10-15,172.3519,172.6293,168.4389,169.4691,2699879.0
2023-10-16,170.1229,172.1191,169.8951,171.1334,3258985.0
2023-10-17,167.9039,172.4411,167.151,170.9947,2283646.0
2023-10-18,169.1026,171.3414,168.1268,169.6673,3827229.0
2023-10-19,171.3117,171.4108,166.6507,167.1411,3692841.0
2023-10-20,167.4383,168.1516,164.4565,164.9617,3399633.0
2023-10-21,167.4383,168.1516,164.4565,164.9617,3399633.0
2023-10-22,167.4383,168.1516,164.4565,164.9617,3399633.0
2023-10-23,164.0008,165.7443,162.1186,162.3365,2757538.0
2023-10-24,163.0795,163.7729,161.326,163.3866,3206341.0
2023-10-25,160.4939,160.9694,157.5121,158.2947,5142266.0
2023-10-26,159.3646,162.3959,159.1764,159.3547,3528299.0
2023-10-27,159.9639,160.9694,158.3046,159.0674,2168924.0
2023-10-28,159.9639,160.9694,158.3046,159.0674,2168924.0
2023-10-29,159.9639,160.9694,158.3046,159.0674,2168924.0
2023-10-30,156.14,156.5412,153.5396,154.4213,4421382.0
2023-10-31,155.0355,156.1648,153.708,155.8577,3151764.0
2023-11-01,155.9865,157.9876,154.0151,157.7498,4324798.0
2023-11-02,160.4642,163.7184,160.1274,162.8021,4105940.0
2023-11-03,164.3871,167.8742,164.3871,166.3486,3536680.0
2023-11-04,164.3871,167.8742,164.3871,166.3486,3536680.0
2023-11-05,164.3871,167.8742,164.3871,166.3486,3536680.0
2023-11-06,165.8731,167.3392,164.0404,166.0019,2132958.0
2023-11-07,166.0019,167.5374,165.3778,166.5368,2537434.0
2023-11-08,166.9232,168.9045,165.9325,167.3293,3452021.0
2023-11-09,167.894,169.0233,165.2193,165.566,4211531.0
2023-11-10,167.6959,171.3712,166.2644,170.7074,3671019.0
2023-11-11,167.6959,171.3712,166.2644,170.7074,3671019.0
2023-11-12,167.6959,171.3712,166.2644,170.7074,3671019.0
2023-11-13,169.1521,170.014,168.5033,169.063,3243689.0
2023-11-14,173.5605,176.6315,173.3623,175.9182,3448660.0
2023-11-15,177.3447,181.0993,177.3447,179.0883,3293229.0
2023-11-16,179.6331,179.96,176.9881,178.1571,3286917.0
2023-11-17,181.2082,181.8472,179.4201,181.337,3279033.0
2023-11-18,181.2082,181.8472,179.4201,181.337,3279033.0
2023-11-19,181.2082,181.8472,179.4201,181.337,3279033.0
2023-11-20,180.386,182.9716,180.386,182.0998,3811769.0
2023-11-21,181.3469,182.8032,177.7608,179.5539,4966113.0
2023-11-22,180.4553,182.4862,179.7421,180.9606,2926365.0
2023-11-23,180.4553,182.4862,179.7421,180.9606,2926365.0
2023-11-24,181.0894,181.6738,180.4999,181.337,1127071.0
2023-11-25,181.0894,181.6738,180.4999,181.337,1127071.0
2023-11-26,181.0894,181.6738,180.4999,181.337,1127071.0
2023-11-27,180.9507,182.6546,179.7322,182.0503,3520213.0
2023-11-28,181.5451,182.823,180.6337,181.4856,2797886.0
2023-11-29,183.5561,185.1758,180.8219,181.0002,2986577.0
2023-11-30,181.4658,181.7828,179.0684,181.6639,4356178.0
2023-12-01,181.9128,183.0176,180.3104,182.2114,2332946.0
2023-12-02,181.9128,183.0176,180.3104,182.2114,2332946.0
2023-12-03,181.9128,183.0176,180.3104,182.2114,2332946.0
2023-12-04,180.808,182.5896,179.335,182.4005,3316148.0
2023-12-05,181.3654,181.654,178.7875,179.7828,2619996.0
2023-12-06,182.1417,182.1417,179.325,179.7231,2763443.0
2023-12-07,181.4848,184.849,179.5241,183.5153,3717624.0
2023-12-08,183.3859,185.4263,182.9479,184.0129,2404187.0
2023-12-09,183.3859,185.4263,182.9479,184.0129,2404187.0
2023-12-10,183.3859,185.4263,182.9479,184.0129,2404187.0
2023-12-11,184.7793,190.2137,184.6847,189.2383,3499464.0
2023-12-12,189.3279,190.154,188.233,190.0744,2841269.0
2023-12-13,190.5123,192.1844,188.7705,191.3683,3701842.0
2023-12-14,192.2839,199.3208,192.2839,199.2312,5610167.0
2023-12-15,200.9929,201.819,199.0819,199.9379,7057483.0
2023-12-16,200.9929,201.819,199.0819,199.9379,7057483.0
2023-12-17,200.9929,201.819,199.0819,199.9379,7057483.0
2023-12-18,199.9379,200.2414,195.24,195.668,3421059.0
2023-12-19,196.7728,197.1709,195.7675,196.9022,1982047.0
2023-12-20,195.3395,196.514,191.1592,191.2886,3629555.0
2023-12-21,194.2049,196.7678,193.8565,195.3594,2636834.0
2023-12-22,196.6932,198.5245,194.812,196.1756,1754596.0
2023-12-23,196.6932,198.5245,194.812,196.1756,1754596.0
2023-12-24,196.6932,198.5245,194.812,196.1756,1754596.0
2023-12-25,196.6932,198.5245,194.812,196.1756,1754596.0
2023-12-26,196.9718,198.8928,196.6086,197.9373,1607098.0
2023-12-27,197.9373,198.5046,197.151,198.415,1646252.0
2023-12-28,199.918,200.5251,198.7734,199.3009,2215518.0
2023-12-29,198.9326,199.7587,197.161,197.6288,1542376.0
2023-12-30,198.9326,199.7587,197.161,197.6288,1542376.0
2023-12-31,198.9326,199.7587,197.161,197.6288,1542376.0
2024-01-01,198.9326,199.7587,197.161,197.6288,1542376.0
2024-01-02,196.1457,196.1457,190.6118,192.6721,3279249.0
2024-01-03,189.8753,190.1988,187.7752,188.0738,3297410.0
2024-01-04,181.0469,186.0135,180.9523,185.1973,3923546.0
2024-01-05,185.1376,186.9192,184.1124,185.6751,2492221.0
2024-01-06,185.1376,186.9192,184.1124,185.6751,2492221.0
2024-01-07,185.1376,186.9192,184.1124,185.6751,2492221.0
2024-01-08,186.3021,188.5714,186.1329,188.0937,2587199.0
2024-01-09,185.6253,189.4274,185.0182,188.87,3151706.0
2024-01-10,188.7307,188.7307,185.476,187.4865,3080387.0
2024-01-11,187.4965,188.87,184.8589,188.0738,2918888.0
2024-01-12,188.8004,189.4174,186.536,187.4766,1597134.0
2024-01-13,188.8004,189.4174,186.536,187.4766,1597134.0
2024-01-14,188.8004,189.4174,186.536,187.4766,1597134.0
2024-01-15,188.8004,189.4174,186.536,187.4766,1597134.0
2024-01-16,186.969,188.4819,184.5802,186.9093,2373528.0
2024-01-17,183.8139,184.8291,182.0223,184.5603,2926027.0
2024-01-18,189.4672,189.8255,186.8296,189.079,3585619.0
2024-01-19,190.4625,194.6627,190.144,193.8565,4408441.0
2024-01-20,190.4625,194.6627,190.144,193.8565,4408441.0
2024-01-21,190.4625,194.6627,190.144,193.8565,4408441.0
2024-01-22,195.0808,196.9221,194.5532,196.3846,2861798.0
2024-01-23,196.2154,200.6246,195.9666,200.4256,3801095.0
2024-01-24,199.918,201.4906,196.932,197.37,4255541.0
2024-01-25,201.0526,201.0974,196.0363,196.3747,2957271.0
2024-01-26,194.4039,195.5486,192.5633,193.0205,2379139.0
2024-01-27,194.4039,195.5486,192.5633,193.0205,2379139.0
2024-01-28,194.4039,195.5486,192.5633,193.0205,2379139.0
2024-01-29,193.0304,196.3946,192.0102,196.2751,2766529.0
2024-01-30,194.9116,195.6381,192.4432,193.8267,2479828.0
2024-01-31,192.6024,195.1703,190.7213,191.4578,4125682.0
2024-02-01,191.209,191.7266,187.8548,191.1095,2628009.0
2024-02-02,189.4374,191.9754,188.8501,191.1991,2948446.0
2024-02-03,189.4374,191.9754,188.8501,191.1991,2948446.0
2024-02-04,189.4374,191.9754,188.8501,191.1991,2948446.0
2024-02-05,191.8858,193.0802,189.522,191.6569,3193872.0
2024-02-06,192.3038,192.3038,188.1335,188.8203,3991755.0
2024-02-07,190.9303,191.9157,187.9942,191.0697,3500533.0
2024-02-08,192.065,194.2547,191.005,193.1499,2594515.0
2024-02-09,194.613,194.613,192.5427,194.1054,3183967.0
2024-02-10,194.613,194.613,192.5427,194.1054,3183967.0
2024-02-11,194.613,194.613,192.5427,194.1054,3183967.0
2024-02-12,193.767,194.7613,191.7017,193.1399,6264933.0
2024-02-13,187.2775,188.0638,182.1517,183.8238,6800197.0
2024-02-14,185.0381,186.2026,183.8835,185.4462,3780847.0
2024-02-15,186.8993,188.442,185.8144,186.6604,2811237.0
2024-02-16,186.7102,189.6265,185.1874,187.3572,4353324.0
2024-02-17,186.7102,189.6265,185.1874,187.3572,4353324.0
2024-02-18,186.7102,189.6265,185.1874,187.3572,4353324.0
2024-02-19,186.7102,189.6265,185.1874,187.3572,4353324.0
2024-02-20,186.3718,188.6212,185.1476,188.5117,4600510.0
2024-02-21,189.3677,193.3788,189.2756,192.8115,5557212.0
2024-02-22,196.2154,196.4145,188.1484,191.0099,5780443.0
2024-02-23,192.1545,192.1545,188.9795,189.2184,3720452.0
2024-02-24,192.1545,192.1545,188.9795,189.2184,3720452.0
2024-02-25,192.1545,192.1545,188.9795,189.2184,3720452.0
2024-02-26,190.3829,190.5919,187.9942,188.1235,2827059.0
2024-02-27,188.9098,189.4722,187.1083,188.1833,1886102.0
2024-02-28,186.322,187.7652,185.3466,186.8794,1774834.0
2024-02-29,189.2383,191.3882,187.87,190.9204,3119254.0
2024-03-01,191.6469,196.295,190.7213,195.24,2934748.0
2024-03-02,191.6469,196.295,190.7213,195.24,2934748.0
2024-03-03,191.6469,196.295,190.7213,195.24,2934748.0
2024-03-04,195.83,196.225,193.7,194.66,3150660.0
2024-03-05,193.29,195.05,188.89,189.8,3328464.0
2024-03-06,191.37,194.0,190.39,191.7,3905461.0
2024-03-07,193.68,199.385,193.68,198.24,4275258.0
2024-03-08,199.0,199.67,195.575,195.94,3752627.0
2024-03-09,199.0,199.67,195.575,195.94,3752627.0
2024-03-10,199.0,199.67,195.575,195.94,3752627.0
2024-03-11,194.6,198.49,194.6,198.21,3111005.0
2024-03-12,199.3,199.6,196.525,199.2,3864629.0
2024-03-13,198.45,199.825,197.42,198.6,3647563.0
2024-03-14,199.06,199.895,193.535,194.43,4361924.0
2024-03-15,188.75,195.92,188.75,195.2,10198232.0
2024-03-16,188.75,195.92,188.75,195.2,10198232.0
2024-03-17,188.75,195.92,188.75,195.2,10198232.0
2024-03-18,197.21,198.29,191.12,191.22,2846715.0
2024-03-19,190.33,191.08,188.1,190.54,2226816.0
2024-03-20,190.46,194.75,189.95,194.32,2594336.0
2024-03-21,196.63,198.67,194.3,195.15,3109230.0
2024-03-22,195.29,195.62,192.55,193.51,2104330.0
2024-03-23,195.29,195.62,192.55,193.51,2104330.0
2024-03-24,195.29,195.62,192.55,193.51,2104330.0
2024-03-25,190.81,192.11,190.43,190.63,1768709.0
2024-03-26,190.63,191.93,188.76,188.96,2711470.0
2024-03-27,190.68,193.4,189.3805,193.33,2410432.0
2024-03-28,194.04,198.57,193.93,197.79,3119793.0
2024-03-29,194.04,198.57,193.93,197.79,3119793.0
2024-03-30,194.04,198.57,193.93,197.79,3119793.0
2024-03-31,194.04,198.57,193.93,197.79,3119793.0
2024-04-01,197.4,199.69,196.175,196.62,2032348.0
2024-04-02,195.22,195.58,192.74,194.88,2495810.0
2024-04-03,193.0,196.67,192.65,195.36,1928544.0
2024-04-04,198.35,198.7,191.33,191.95,2931187.0
2024-04-05,192.63,195.66,191.17,194.76,2087400.0
2024-04-06,192.63,195.66,191.17,194.76,2087400.0
2024-04-07,192.63,195.66,191.17,194.76,2087400.0
2024-04-08,194.63,196.98,194.03,196.69,2456687.0
2024-04-09,198.51,204.2,197.915,204.12,4598187.0
2024-04-10,200.38,200.75,195.395,196.33,4517809.0
2024-04-11,197.96,199.09,194.24,198.64,3427271.0
2024-04-12,195.03,196.66,192.08,192.27,3337216.0
2024-04-13,195.03,196.66,192.08,192.27,3337216.0
2024-04-14,195.03,196.66,192.08,192.27,3337216.0
2024-04-15,194.95,195.8799,189.23,190.29,2561468.0
2024-04-16,192.75,194.04,190.47,191.23,2268041.0
2024-04-17,192.42,192.83,189.2,189.43,2763309.0
2024-04-18,188.32,190.2,186.6,187.58,2748869.0
2024-04-19,187.09,187.93,182.57,183.36,4081783.0
2024-04-20,187.09,187.93,182.57,183.36,4081783.0
2024-04-21,187.09,187.93,182.57,183.36,4081783.0
2024-04-22,184.44,188.31,183.19,186.31,3557814.0
2024-04-23,187.0,190.86,186.43,189.93,4177822.0
2024-04-24,200.03,201.675,195.03,196.5,6527523.0
2024-04-25,197.86,199.1,195.1,197.94,3301535.0
2024-04-26,197.06,202.6,196.97,201.97,3136261.0
2024-04-27,197.06,202.6,196.97,201.97,3136261.0
2024-04-28,197.06,202.6,196.97,201.97,3136261.0
2024-04-29,200.81,203.98,200.64,203.9,2289166.0
2024-04-30,203.63,204.2,200.5,200.61,2668476.0
2024-05-01,197.06,199.52,193.85,193.89,3554680.0
2024-05-02,196.1,197.32,191.5928,196.49,2728145.0
2024-05-03,199.04,201.8257,199.04,199.63,2372862.0
2024-05-04,199.04,201.8257,199.04,199.63,2372862.0
2024-05-05,199.04,201.8257,199.04,199.63,2372862.0
2024-05-06,200.17,203.43,199.995,203.32,2168862.0
2024-05-07,204.5,205.77,203.53,203.57,3276926.0
2024-05-08,202.39,205.0,201.81,204.86,2464298.0
2024-05-09,204.48,205.46,203.7,204.79,2941808.0
2024-05-10,205.95,207.76,205.24,207.19,2617014.0
2024-05-11,205.95,207.76,205.24,207.19,2617014.0
2024-05-12,205.95,207.76,205.24,207.19,2617014.0
2024-05-13,208.83,209.75,208.05,208.38,2314836.0
2024-05-14,209.0,212.42,206.71,211.94,2683484.0
2024-05-15,214.43,215.9,212.71,215.75,3802895.0
2024-05-16,216.0,216.0,213.66,214.12,2820225.0
2024-05-17,214.51,215.63,212.97,214.08,2373820.0
2024-05-18,214.51,215.63,212.97,214.08,2373820.0
2024-05-19,214.51,215.63,212.97,214.08,2373820.0
2024-05-20,214.96,218.7,213.94,217.48,2647913.0
2024-05-21,215.2,217.08,214.55,216.64,3428805.0
2024-05-22,227.79,240.37,224.75,240.16,9445843.0
2024-05-23,240.88,241.88,231.995,234.56,5578442.0
2024-05-24,236.33,238.32,232.2,232.51,4544312.0
