,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity,SYF US Equity
2023-09-03,31.8963,32.0824,31.7788,31.9845,2497617.0
2023-09-04,31.8963,32.0824,31.7788,31.9845,2497617.0
2023-09-05,31.4458,31.769,31.1178,31.1423,4011619.0
2023-09-06,30.9366,31.2304,30.5694,31.0737,2997574.0
2023-09-07,30.7212,30.917,30.0356,30.2805,7089377.0
2023-09-08,30.3,30.6771,30.1091,30.633,2703163.0
2023-09-09,30.3,30.6771,30.1091,30.633,2703163.0
2023-09-10,30.3,30.6771,30.1091,30.633,2703163.0
2023-09-11,30.9072,31.3724,30.8729,31.0443,2601961.0
2023-09-12,31.0443,32.0187,30.9464,31.6123,4026652.0
2023-09-13,31.8376,31.8572,30.7946,31.1423,3904557.0
2023-09-14,31.534,31.769,31.343,31.6221,3347446.0
2023-09-15,31.4067,32.1216,31.3332,31.8474,7096359.0
2023-09-16,31.4067,32.1216,31.3332,31.8474,7096359.0
2023-09-17,31.4067,32.1216,31.3332,31.8474,7096359.0
2023-09-18,31.7494,31.7788,31.1423,31.4752,4113399.0
2023-09-19,31.5536,31.8376,31.4214,31.7005,2456343.0
2023-09-20,31.9159,32.1019,31.4458,31.4948,2256567.0
2023-09-21,31.2696,31.4948,31.1096,31.1521,2702912.0
2023-09-22,31.1227,31.1716,30.5889,30.7309,3115856.0
2023-09-23,31.1227,31.1716,30.5889,30.7309,3115856.0
2023-09-24,31.1227,31.1716,30.5889,30.7309,3115856.0
2023-09-25,30.5351,30.7946,30.3,30.7799,2969527.0
2023-09-26,30.4469,30.8681,30.256,30.4469,2645265.0
2023-09-27,30.584,30.6624,29.3599,29.5558,5485462.0
2023-09-28,29.5949,30.3441,29.5851,30.2315,3571029.0
2023-09-29,30.2119,30.442,29.7174,29.9377,4908820.0
2023-09-30,30.2119,30.442,29.7174,29.9377,4908820.0
2023-10-01,30.2119,30.442,29.7174,29.9377,4908820.0
2023-10-02,29.7712,30.0356,29.59,29.7418,4200043.0
2023-10-03,29.4676,29.497,28.3512,28.4981,5463587.0
2023-10-04,28.6058,28.7038,28.0476,28.4393,5136963.0
2023-10-05,28.2043,28.3414,27.8224,28.1162,4578324.0
2023-10-06,27.8224,28.9094,27.8224,28.7136,5359847.0
2023-10-07,27.8224,28.9094,27.8224,28.7136,5359847.0
2023-10-08,27.8224,28.9094,27.8224,28.7136,5359847.0
2023-10-09,28.3022,28.9094,28.0672,28.7527,3308071.0
2023-10-10,29.0269,29.7174,28.8409,29.2228,3015461.0
2023-10-11,29.262,29.7223,28.7968,29.0465,2949973.0
2023-10-12,29.1836,29.1836,28.4002,28.8213,2391161.0
2023-10-13,29.0563,29.1983,28.0917,28.2729,3102109.0
2023-10-14,29.0563,29.1983,28.0917,28.2729,3102109.0
2023-10-15,29.0563,29.1983,28.0917,28.2729,3102109.0
2023-10-16,28.6254,29.0514,28.4491,29.0367,3613568.0
2023-10-17,28.7723,29.9132,28.694,29.8691,4029934.0
2023-10-18,29.497,29.6047,29.0612,29.2816,3755395.0
2023-10-19,28.8996,29.1787,28.1651,28.1651,5585308.0
2023-10-20,28.126,28.3512,27.5678,27.7832,4711671.0
2023-10-21,28.126,28.3512,27.5678,27.7832,4711671.0
2023-10-22,28.126,28.3512,27.5678,27.7832,4711671.0
2023-10-23,27.7636,28.4638,27.637,28.028,7068457.0
2023-10-24,28.4002,28.596,26.7304,26.8039,8300045.0
2023-10-25,27.1369,27.6265,26.8529,27.1271,6589075.0
2023-10-26,27.1369,27.7538,27.0732,27.4209,5425219.0
2023-10-27,27.5188,28.3218,27.4111,27.509,5471702.0
2023-10-28,27.5188,28.3218,27.4111,27.509,5471702.0
2023-10-29,27.5188,28.3218,27.4111,27.509,5471702.0
2023-10-30,27.7832,27.9987,27.4209,27.744,3511473.0
2023-10-31,27.9812,28.0701,27.6304,27.7144,3936146.0
2023-11-01,27.8033,28.0108,27.3488,27.6354,4148422.0
2023-11-02,28.1294,28.742,27.9021,28.7321,3555297.0
2023-11-03,29.2459,29.9968,29.1668,29.7893,4226937.0
2023-11-04,29.2459,29.9968,29.1668,29.7893,4226937.0
2023-11-05,29.2459,29.9968,29.1668,29.7893,4226937.0
2023-11-06,29.6905,29.8584,28.7963,29.1569,3890901.0
2023-11-07,29.0087,29.0977,28.7173,28.9988,3067306.0
2023-11-08,28.9396,29.0828,28.742,28.9692,4057610.0
2023-11-09,29.1569,29.2014,28.7024,28.8012,3238247.0
2023-11-10,28.9099,29.2409,28.6748,29.2162,2866434.0
2023-11-11,28.9099,29.2409,28.6748,29.2162,2866434.0
2023-11-12,28.9099,29.2409,28.6748,29.2162,2866434.0
2023-11-13,29.1273,29.3694,28.9099,29.1075,2791698.0
2023-11-14,29.7992,30.2981,29.5027,29.9375,3962709.0
2023-11-15,29.809,29.9375,29.2953,29.4039,4657631.0
2023-11-16,29.3644,29.5324,28.495,28.5641,4851007.0
2023-11-17,28.9396,29.5324,28.7518,29.5225,3701422.0
2023-11-18,28.9396,29.5324,28.7518,29.5225,3701422.0
2023-11-19,28.9396,29.5324,28.7518,29.5225,3701422.0
2023-11-20,29.4533,29.5522,29.1668,29.4632,3496413.0
2023-11-21,29.3348,29.4435,29.0087,29.1174,3038558.0
2023-11-22,29.3941,29.5126,29.0878,29.3249,2257431.0
2023-11-23,29.3941,29.5126,29.0878,29.3249,2257431.0
2023-11-24,29.4237,29.5818,29.2755,29.4731,1313017.0
2023-11-25,29.4237,29.5818,29.2755,29.4731,1313017.0
2023-11-26,29.4237,29.5818,29.2755,29.4731,1313017.0
2023-11-27,29.2656,29.315,28.7963,29.0384,3931029.0
2023-11-28,29.3941,30.5599,29.2953,30.5204,5634917.0
2023-11-29,30.718,31.5579,30.718,30.8465,4636616.0
2023-11-30,31.054,32.0618,30.886,31.9728,10065202.0
2023-12-01,31.9728,33.7315,31.9728,33.4253,6094965.0
2023-12-02,31.9728,33.7315,31.9728,33.4253,6094965.0
2023-12-03,31.9728,33.7315,31.9728,33.4253,6094965.0
2023-12-04,33.198,34.0872,33.1091,33.5636,4350151.0
2023-12-05,33.3561,33.8205,33.1782,33.5735,4924164.0
2023-12-06,33.9588,34.524,33.8501,33.8896,4369833.0
2023-12-07,34.0872,34.5566,34.0131,34.4824,3894101.0
2023-12-08,34.4824,35.0061,34.2947,34.8678,4215602.0
2023-12-09,34.4824,35.0061,34.2947,34.8678,4215602.0
2023-12-10,34.4824,35.0061,34.2947,34.8678,4215602.0
2023-12-11,34.8184,35.5298,34.6998,35.0259,3952524.0
2023-12-12,34.8579,35.5742,34.8579,35.1741,5660756.0
2023-12-13,35.1444,36.6364,34.8085,36.3894,8130148.0
2023-12-14,36.8043,37.7084,36.7154,37.2885,7350433.0
2023-12-15,36.6759,37.2341,36.3054,36.6759,8909051.0
2023-12-16,36.6759,37.2341,36.3054,36.6759,8909051.0
2023-12-17,36.6759,37.2341,36.3054,36.6759,8909051.0
2023-12-18,37.2588,37.4021,36.6413,37.1007,4491341.0
2023-12-19,37.0217,37.9406,37.0118,37.7726,3874916.0
2023-12-20,37.743,38.1234,36.8636,36.8834,4840707.0
2023-12-21,37.1995,37.8022,37.0909,37.5948,3414149.0
2023-12-22,37.8121,37.9801,37.3873,37.4861,2337439.0
2023-12-23,37.8121,37.9801,37.3873,37.4861,2337439.0
2023-12-24,37.8121,37.9801,37.3873,37.4861,2337439.0
2023-12-25,37.8121,37.9801,37.3873,37.4861,2337439.0
2023-12-26,37.6738,37.8764,37.4564,37.8121,1939456.0
2023-12-27,37.7232,37.9455,37.5898,37.8912,1722713.0
2023-12-28,37.8813,38.0493,37.7677,37.9109,1792737.0
2023-12-29,37.8319,37.99,37.5108,37.7331,2527223.0
2023-12-30,37.8319,37.99,37.5108,37.7331,2527223.0
2023-12-31,37.8319,37.99,37.5108,37.7331,2527223.0
2024-01-01,37.8319,37.99,37.5108,37.7331,2527223.0
2024-01-02,37.4762,37.7924,37.2391,37.5058,4146131.0
2024-01-03,37.0415,37.5997,36.6956,37.0019,3244986.0
2024-01-04,36.9822,37.4367,36.8439,36.9921,2782076.0
2024-01-05,36.8241,38.4445,36.7945,38.3555,7243702.0
2024-01-06,36.8241,38.4445,36.7945,38.3555,7243702.0
2024-01-07,36.8241,38.4445,36.7945,38.3555,7243702.0
2024-01-08,38.3457,38.8693,38.2172,38.731,4397153.0
2024-01-09,38.2963,38.3605,37.9505,38.0394,3762128.0
2024-01-10,37.8615,38.0246,37.3626,37.4861,4004859.0
2024-01-11,37.3972,37.5552,36.8537,37.5157,3760148.0
2024-01-12,37.7331,37.9603,36.172,36.2906,6535237.0
2024-01-13,37.7331,37.9603,36.172,36.2906,6535237.0
2024-01-14,37.7331,37.9603,36.172,36.2906,6535237.0
2024-01-15,37.7331,37.9603,36.172,36.2906,6535237.0
2024-01-16,36.0534,36.5376,35.757,36.5178,4009978.0
2024-01-17,35.925,36.3004,35.7422,36.0337,4011986.0
2024-01-18,35.5594,35.7076,34.8678,35.342,5312552.0
2024-01-19,35.589,36.587,35.2828,36.4684,4463188.0
2024-01-20,35.589,36.587,35.2828,36.4684,4463188.0
2024-01-21,35.589,36.587,35.2828,36.4684,4463188.0
2024-01-22,36.6759,37.7331,36.6265,37.3181,7836552.0
2024-01-23,37.2984,37.5454,36.4091,36.9921,5899696.0
2024-01-24,37.3873,38.1036,37.1897,37.5157,4625128.0
2024-01-25,37.7331,38.1579,37.2885,37.9999,6292920.0
2024-01-26,38.1481,39.4078,38.0097,39.0669,5254528.0
2024-01-27,38.1481,39.4078,38.0097,39.0669,5254528.0
2024-01-28,38.1481,39.4078,38.0097,39.0669,5254528.0
2024-01-29,39.2151,39.3732,38.4346,38.7508,3788540.0
2024-01-30,38.731,39.3732,38.5383,39.225,3790388.0
2024-01-31,38.8693,39.2448,38.3457,38.405,4186669.0
2024-02-01,38.5235,38.81,37.4564,38.1481,5164470.0
2024-02-02,37.9293,38.9039,37.7801,38.7348,4357610.0
2024-02-03,37.9293,38.9039,37.7801,38.7348,4357610.0
2024-02-04,37.9293,38.9039,37.7801,38.7348,4357610.0
2024-02-05,38.2873,38.6812,38.0436,38.5459,5216987.0
2024-02-06,38.2773,38.7845,38.1182,38.5757,4093062.0
2024-02-07,38.6652,38.8144,37.8199,38.3171,3390417.0
2024-02-08,38.2575,38.6851,37.9591,38.6652,3544611.0
2024-02-09,38.6851,38.8243,38.0586,38.516,5654179.0
2024-02-10,38.6851,38.8243,38.0586,38.516,5654179.0
2024-02-11,38.6851,38.8243,38.0586,38.516,5654179.0
2024-02-12,38.5657,39.5105,38.5309,39.3116,3101259.0
2024-02-13,38.6055,38.7149,38.0387,38.4365,4254554.0
2024-02-14,38.9238,39.1376,38.5608,39.1127,3235428.0
2024-02-15,39.3017,39.8039,39.2519,39.6298,3293119.0
2024-02-16,39.4409,39.7989,39.2221,39.3414,3721691.0
2024-02-17,39.4409,39.7989,39.2221,39.3414,3721691.0
2024-02-18,39.4409,39.7989,39.2221,39.3414,3721691.0
2024-02-19,39.4409,39.7989,39.2221,39.3414,3721691.0
2024-02-20,39.0928,40.6939,39.0431,40.2563,5947074.0
2024-02-21,39.8586,39.968,39.2519,39.4409,3727990.0
2024-02-22,39.6497,39.9282,39.1276,39.4807,4607569.0
2024-02-23,39.7193,40.2365,39.565,39.8983,2748457.0
2024-02-24,39.7193,40.2365,39.565,39.8983,2748457.0
2024-02-25,39.7193,40.2365,39.565,39.8983,2748457.0
2024-02-26,39.779,40.3061,39.6348,39.6994,2638631.0
2024-02-27,39.9083,40.8729,39.9033,40.7834,5127866.0
2024-02-28,40.7536,41.0121,40.3856,40.6442,3359313.0
2024-02-29,41.0121,41.1066,40.6442,41.0718,5551990.0
2024-03-01,41.042,41.1514,40.5696,40.8232,4398980.0
2024-03-02,41.042,41.1514,40.5696,40.8232,4398980.0
2024-03-03,41.042,41.1514,40.5696,40.8232,4398980.0
2024-03-04,40.7138,40.9972,40.3459,40.4055,3218182.0
2024-03-05,40.2762,41.7878,40.2762,40.6243,8859149.0
2024-03-06,40.6641,41.1315,39.9779,41.032,6755452.0
2024-03-07,41.2707,41.5989,41.1414,41.3403,4125745.0
2024-03-08,41.4994,42.0713,41.39,41.9072,4451508.0
2024-03-09,41.4994,42.0713,41.39,41.9072,4451508.0
2024-03-10,41.4994,42.0713,41.39,41.9072,4451508.0
2024-03-11,41.758,42.4989,41.6188,42.305,3743727.0
2024-03-12,42.474,43.1652,42.1757,42.8917,4142188.0
2024-03-13,42.8917,43.2994,42.8917,43.2398,3628062.0
2024-03-14,43.3392,43.5928,42.8022,43.011,4381682.0
2024-03-15,42.5834,43.1602,41.3005,41.5492,8689534.0
2024-03-16,42.5834,43.1602,41.3005,41.5492,8689534.0
2024-03-17,42.5834,43.1602,41.3005,41.5492,8689534.0
2024-03-18,41.6088,41.6834,41.1812,41.5193,3249194.0
2024-03-19,41.5492,42.0514,41.4398,41.8873,2559021.0
2024-03-20,41.7282,43.2994,41.6685,43.1503,3040681.0
2024-03-21,43.379,43.4685,41.7829,42.4144,5658217.0
2024-03-22,42.4044,42.5635,41.3005,41.3204,3608656.0
2024-03-23,42.4044,42.5635,41.3005,41.3204,3608656.0
2024-03-24,42.4044,42.5635,41.3005,41.3204,3608656.0
2024-03-25,40.7834,41.221,40.5646,41.0917,6619492.0
2024-03-26,41.1912,41.574,41.1414,41.3503,4694710.0
2024-03-27,41.6784,42.0663,41.4099,42.0464,3501574.0
2024-03-28,41.8376,42.9981,41.8376,42.8818,4208241.0
2024-03-29,41.8376,42.9981,41.8376,42.8818,4208241.0
2024-03-30,41.8376,42.9981,41.8376,42.8818,4208241.0
2024-03-31,41.8376,42.9981,41.8376,42.8818,4208241.0
2024-04-01,42.7326,42.7724,41.4895,41.5193,4081768.0
2024-04-02,41.221,41.221,40.311,40.7735,5245024.0
2024-04-03,40.7735,41.042,40.4105,40.9823,3911442.0
2024-04-04,42.3249,42.653,40.8431,40.9624,5745732.0
2024-04-05,40.9028,41.4945,40.7039,41.0519,3670965.0
2024-04-06,40.9028,41.4945,40.7039,41.0519,3670965.0
2024-04-07,40.9028,41.4945,40.7039,41.0519,3670965.0
2024-04-08,41.2508,42.9017,41.1912,42.2751,4578070.0
2024-04-09,42.305,42.4144,41.8873,42.0961,2287423.0
2024-04-10,41.3204,41.6287,40.6243,41.211,4033615.0
2024-04-11,41.1613,41.3453,40.3608,41.0619,2500432.0
2024-04-12,40.6541,40.8928,40.0873,40.1867,3251157.0
2024-04-13,40.6541,40.8928,40.0873,40.1867,3251157.0
2024-04-14,40.6541,40.8928,40.0873,40.1867,3251157.0
2024-04-15,40.6939,41.0818,39.8685,40.2464,3190772.0
2024-04-16,40.0773,40.2092,39.5204,39.6994,4029234.0
2024-04-17,40.1768,40.2563,39.4508,39.4608,4265009.0
2024-04-18,39.7591,41.0718,39.6298,40.5746,4167370.0
2024-04-19,40.9127,41.9022,40.7834,41.3403,4493280.0
2024-04-20,40.9127,41.9022,40.7834,41.3403,4493280.0
2024-04-21,40.9127,41.9022,40.7834,41.3403,4493280.0
2024-04-22,41.6784,42.0961,41.3851,41.9171,3546162.0
2024-04-23,41.8972,42.832,41.7779,42.6232,8718056.0
2024-04-24,42.7425,44.9105,42.4641,44.7713,9881301.0
2024-04-25,44.7116,45.0796,43.558,44.4133,4711295.0
2024-04-26,44.3436,45.2088,44.274,44.4232,3698809.0
2024-04-27,44.3436,45.2088,44.274,44.4232,3698809.0
2024-04-28,44.3436,45.2088,44.274,44.4232,3698809.0
2024-04-29,44.453,44.642,44.0204,44.453,2904406.0
2024-04-30,44.1547,44.4431,43.6972,43.737,2642353.0
2024-05-01,43.4387,44.3188,43.016,43.7171,4135194.0
