,CG US Equity,CG US Equity,CG US Equity,CG US Equity,CG US Equity
2023-09-21,30.6354,30.7668,29.3557,29.6525,2973478.0
2023-09-22,29.7985,29.925,29.5065,29.6233,2033866.0
2023-09-23,29.7985,29.925,29.5065,29.6233,2033866.0
2023-09-24,29.7985,29.925,29.5065,29.6233,2033866.0
2023-09-25,29.3411,30.0028,29.3411,29.7985,1635866.0
2023-09-26,29.6136,29.6136,28.7474,28.8837,2527939.0
2023-09-27,29.0199,29.1805,28.4944,28.8837,1845737.0
2023-09-28,28.9129,29.6136,28.8934,29.4189,1735858.0
2023-09-29,29.633,30.0417,29.2973,29.3508,1538003.0
2023-09-30,29.633,30.0417,29.2973,29.3508,1538003.0
2023-10-01,29.633,30.0417,29.2973,29.3508,1538003.0
2023-10-02,29.2243,29.4286,28.835,29.2535,1555416.0
2023-10-03,29.0686,29.38,28.4409,28.7572,2657000.0
2023-10-04,28.8447,29.2097,28.2754,29.1562,2226064.0
2023-10-05,29.1367,29.2243,28.5674,28.7766,2528841.0
2023-10-06,28.3971,29.1221,28.1635,28.7961,2341598.0
2023-10-07,28.3971,29.1221,28.1635,28.7961,2341598.0
2023-10-08,28.3971,29.1221,28.1635,28.7961,2341598.0
2023-10-09,28.3874,29.0588,28.3679,28.9226,1594716.0
2023-10-10,28.9518,29.8374,28.9518,29.4286,2026865.0
2023-10-11,29.6622,30.0904,29.2243,29.5941,1212563.0
2023-10-12,29.779,29.779,28.7961,28.9713,1526614.0
2023-10-13,29.0783,29.088,28.1246,28.4555,1259969.0
2023-10-14,29.0783,29.088,28.1246,28.4555,1259969.0
2023-10-15,29.0783,29.088,28.1246,28.4555,1259969.0
2023-10-16,28.8934,29.3021,28.5431,29.0297,1097331.0
2023-10-17,28.7669,29.8131,28.762,29.2729,2206579.0
2023-10-18,28.8934,28.8934,27.9981,28.1635,1929645.0
2023-10-19,27.9397,27.9397,26.5335,26.8011,3442117.0
2023-10-20,26.7914,27.1076,26.5481,26.986,3706255.0
2023-10-21,26.7914,27.1076,26.5481,26.986,3706255.0
2023-10-22,26.7914,27.1076,26.5481,26.986,3706255.0
2023-10-23,26.7914,27.2439,26.587,27.1028,1931460.0
2023-10-24,27.239,27.9176,27.239,27.5018,2040230.0
2023-10-25,27.239,27.458,26.733,26.8206,1908895.0
2023-10-26,26.8303,27.4726,26.7719,27.1028,1313424.0
2023-10-27,27.1612,27.2098,26.7135,26.8595,1196066.0
2023-10-28,27.1612,27.2098,26.7135,26.8595,1196066.0
2023-10-29,27.1612,27.2098,26.7135,26.8595,1196066.0
2023-10-30,27.2293,27.4337,26.7914,27.0638,1222015.0
2023-10-31,27.0444,27.1514,26.7086,26.8011,1578602.0
2023-11-01,26.8692,27.0152,26.4021,26.8206,2624535.0
2023-11-02,27.6283,28.3046,27.4045,28.0662,2606025.0
2023-11-03,28.5041,28.8447,28.4457,28.5917,3250025.0
2023-11-04,28.5041,28.8447,28.4457,28.5917,3250025.0
2023-11-05,28.5041,28.8447,28.4457,28.5917,3250025.0
2023-11-06,28.689,28.7669,27.7548,28.1441,2435538.0
2023-11-07,27.7548,28.6404,27.6818,28.582,3708221.0
2023-11-08,28.9226,29.633,28.5917,29.2729,2564847.0
2023-11-09,29.633,29.8179,28.7669,29.127,2892450.0
2023-11-10,29.3411,29.3995,28.5041,29.3508,2910426.0
2023-11-11,29.3411,29.3995,28.5041,29.3508,2910426.0
2023-11-12,29.3411,29.3995,28.5041,29.3508,2910426.0
2023-11-13,28.9226,29.3119,28.7669,29.2048,2988513.0
2023-11-14,29.925,31.1025,29.925,30.9565,2758838.0
2023-11-15,31.1414,31.5502,30.8543,30.9468,1663244.0
2023-11-16,30.8787,31.1317,30.4797,30.5965,1396893.0
2023-11-17,30.7619,31.0587,30.6792,30.9955,2456216.0
2023-11-18,30.7619,31.0587,30.6792,30.9955,2456216.0
2023-11-19,30.7619,31.0587,30.6792,30.9955,2456216.0
2023-11-20,31.025,31.5317,30.7101,31.3694,2344247.0
2023-11-21,31.3398,31.7236,31.2808,31.576,2429658.0
2023-11-22,31.7334,32.0385,31.5957,31.8712,2092896.0
2023-11-23,31.7334,32.0385,31.5957,31.8712,2092896.0
2023-11-24,31.576,32.1664,31.576,32.0483,635909.0
2023-11-25,31.576,32.1664,31.576,32.0483,635909.0
2023-11-26,31.576,32.1664,31.576,32.0483,635909.0
2023-11-27,31.9499,32.3484,31.7139,32.2943,2061928.0
2023-11-28,34.4394,34.7346,33.7801,33.8785,13640523.0
2023-11-29,33.8293,34.3902,33.5538,33.9671,42543481.0
2023-11-30,33.9474,34.341,33.6424,33.7309,5946422.0
2023-12-01,33.6424,34.7247,33.5833,34.6165,4281819.0
2023-12-02,33.6424,34.7247,33.5833,34.6165,4281819.0
2023-12-03,33.6424,34.7247,33.5833,34.6165,4281819.0
2023-12-04,34.4689,35.079,34.3607,35.0593,2960154.0
2023-12-05,34.8035,34.9698,34.1639,34.833,4705100.0
2023-12-06,35.1085,35.261,34.7444,34.9215,2735529.0
2023-12-07,34.9806,35.9793,34.7937,35.7087,4217424.0
2023-12-08,35.5513,36.5058,35.2364,36.3385,3602227.0
2023-12-09,35.5513,36.5058,35.2364,36.3385,3602227.0
2023-12-10,35.5513,36.5058,35.2364,36.3385,3602227.0
2023-12-11,36.4074,36.427,36.0531,36.1909,2311608.0
2023-12-12,36.3286,36.4241,36.1417,36.309,2160072.0
2023-12-13,36.2893,38.2769,36.1417,38.2769,3800393.0
2023-12-14,38.8968,41.8045,38.8673,41.3174,6935767.0
2023-12-15,41.1108,41.465,40.6483,41.1698,7757035.0
2023-12-16,41.1108,41.465,40.6483,41.1698,7757035.0
2023-12-17,41.1108,41.465,40.6483,41.1698,7757035.0
2023-12-18,41.1698,41.3552,40.8746,41.1206,3175389.0
2023-12-19,41.3174,41.5437,40.6975,40.8058,2331562.0
2023-12-20,40.5302,40.727,39.5561,39.6447,3601041.0
2023-12-21,40.1268,40.3039,39.8267,40.2547,2042263.0
2023-12-22,40.3236,40.6385,40.0087,40.0481,1559550.0
2023-12-23,40.3236,40.6385,40.0087,40.0481,1559550.0
2023-12-24,40.3236,40.6385,40.0087,40.0481,1559550.0
2023-12-25,40.3236,40.6385,40.0087,40.0481,1559550.0
2023-12-26,40.0481,40.3876,39.9438,40.2252,1359720.0
2023-12-27,40.3531,41.1649,40.1465,41.0222,1807350.0
2023-12-28,40.8058,41.0813,40.5893,41.0321,1543954.0
2023-12-29,40.7566,40.7566,39.8218,40.0383,3312257.0
2023-12-30,40.7566,40.7566,39.8218,40.0383,3312257.0
2023-12-31,40.7566,40.7566,39.8218,40.0383,3312257.0
2024-01-01,40.7566,40.7566,39.8218,40.0383,3312257.0
2024-01-02,39.684,39.684,38.7246,39.3495,2758518.0
2024-01-03,38.6705,38.8427,38.0506,38.4442,1804486.0
2024-01-04,38.3458,38.9362,38.2376,38.3163,1582226.0
2024-01-05,37.9325,39.0395,37.6275,38.7,2330415.0
2024-01-06,37.9325,39.0395,37.6275,38.7,2330415.0
2024-01-07,37.9325,39.0395,37.6275,38.7,2330415.0
2024-01-08,38.9067,39.4577,38.5328,39.2314,2866723.0
2024-01-09,38.5426,38.9854,38.3212,38.6115,2792520.0
2024-01-10,38.5328,39.2609,38.4836,38.8673,1860105.0
2024-01-11,38.7689,38.7788,37.8686,38.641,2147825.0
2024-01-12,38.8575,39.0321,38.2769,38.7296,1599038.0
2024-01-13,38.8575,39.0321,38.2769,38.7296,1599038.0
2024-01-14,38.8575,39.0321,38.2769,38.7296,1599038.0
2024-01-15,38.8575,39.0321,38.2769,38.7296,1599038.0
2024-01-16,38.0703,38.2966,37.4307,37.8341,3499649.0
2024-01-17,37.2044,38.0014,37.0174,37.9916,1668871.0
2024-01-18,38.336,38.4737,37.7653,38.1884,1933220.0
2024-01-19,37.9916,39.1133,37.8784,39.0936,1688187.0
2024-01-20,37.9916,39.1133,37.8784,39.0936,1688187.0
2024-01-21,37.9916,39.1133,37.8784,39.0936,1688187.0
2024-01-22,39.4577,39.8562,39.0641,39.2707,1753528.0
2024-01-23,39.4085,39.5955,38.7443,38.9854,1515427.0
2024-01-24,39.6643,39.6643,39.01,39.0936,1734832.0
2024-01-25,39.6447,40.3531,39.133,40.3039,3212213.0
2024-01-26,40.3433,40.609,39.8857,39.9497,1267255.0
2024-01-27,40.3433,40.609,39.8857,39.9497,1267255.0
2024-01-28,40.3433,40.609,39.8857,39.9497,1267255.0
2024-01-29,39.7037,40.7369,39.684,40.481,1687125.0
2024-01-30,40.3531,40.5794,40.0973,40.1071,1213818.0
2024-01-31,39.7726,40.3236,39.2609,39.379,1868106.0
2024-02-01,39.6742,39.9497,38.6213,39.93,1581428.0
2024-02-02,39.5364,40.4909,39.4429,40.2941,1737713.0
2024-02-03,39.5364,40.4909,39.4429,40.2941,1737713.0
2024-02-04,39.5364,40.4909,39.4429,40.2941,1737713.0
2024-02-05,39.871,39.8907,39.1182,39.6643,2096215.0
2024-02-06,39.8218,40.422,39.6594,40.0678,2198796.0
2024-02-07,42.3211,44.1118,42.2079,43.5314,6612315.0
2024-02-08,43.6888,45.2534,43.5117,44.8794,4258488.0
2024-02-09,45.2632,45.2632,43.8901,44.0627,1929429.0
2024-02-10,45.2632,45.2632,43.8901,44.0627,1929429.0
2024-02-11,45.2632,45.2632,43.8901,44.0627,1929429.0
2024-02-12,43.9151,44.9237,43.5904,44.5843,2845171.0
2024-02-13,43.4625,43.5511,42.3605,42.695,3182188.0
2024-02-14,43.2264,43.497,42.7442,43.3248,3076800.0
2024-02-15,43.7675,44.1759,43.0394,44.1513,2474646.0
2024-02-16,43.9053,44.3776,43.7085,43.8659,3395645.0
2024-02-17,43.9053,44.3776,43.7085,43.8659,3395645.0
2024-02-18,43.9053,44.3776,43.7085,43.8659,3395645.0
2024-02-19,43.9053,44.3776,43.7085,43.8659,3395645.0
2024-02-20,43.492,43.8217,43.0492,43.5511,3211516.0
2024-02-21,43.2756,44.2595,43.0492,43.8856,3124554.0
2024-02-22,44.2625,45.0162,44.193,44.6195,1973168.0
2024-02-23,44.7187,44.917,44.2575,44.2724,1864387.0
2024-02-24,44.7187,44.917,44.2575,44.2724,1864387.0
2024-02-25,44.7187,44.917,44.2575,44.2724,1864387.0
2024-02-26,44.3121,44.3815,43.5385,43.5484,2517932.0
2024-02-27,43.8459,44.5203,43.5583,44.4509,2119246.0
2024-02-28,44.1236,44.8377,44.0641,44.6592,2151955.0
2024-02-29,44.9468,46.127,44.927,45.4724,3144527.0
2024-03-01,45.6212,45.7898,44.8079,45.2344,2050507.0
2024-03-02,45.6212,45.7898,44.8079,45.2344,2050507.0
2024-03-03,45.6212,45.7898,44.8079,45.2344,2050507.0
2024-03-04,45.3336,45.9683,45.0162,45.5914,3065474.0
2024-03-05,45.0956,46.122,45.0261,45.7005,2567866.0
2024-03-06,46.1964,46.4344,45.5964,46.2857,2791463.0
2024-03-07,46.613,47.4857,46.532,47.2278,2840861.0
2024-03-08,47.456,48.1204,46.9105,46.9601,2165911.0
2024-03-09,47.456,48.1204,46.9105,46.9601,2165911.0
2024-03-10,47.456,48.1204,46.9105,46.9601,2165911.0
2024-03-11,46.7518,46.9303,46.2758,46.4444,1987769.0
2024-03-12,46.5138,46.8311,46.1072,46.6328,1454752.0
2024-03-13,46.5237,47.0791,45.9088,45.9881,2834728.0
2024-03-14,45.8691,46.2063,44.3517,44.7782,2701695.0
2024-03-15,44.3319,45.1352,44.1087,44.2129,4316878.0
2024-03-16,44.3319,45.1352,44.1087,44.2129,4316878.0
2024-03-17,44.3319,45.1352,44.1087,44.2129,4316878.0
2024-03-18,44.322,44.8049,43.8856,44.6393,2840727.0
2024-03-19,44.3319,44.917,44.1335,44.8278,2157097.0
2024-03-20,44.8476,46.2024,44.8278,45.9981,1616859.0
2024-03-21,46.4344,47.084,46.3154,46.9997,2347934.0
2024-03-22,46.6725,46.8708,46.0278,46.0377,1490865.0
2024-03-23,46.6725,46.8708,46.0278,46.0377,1490865.0
2024-03-24,46.6725,46.8708,46.0278,46.0377,1490865.0
2024-03-25,46.0278,46.5733,45.8592,46.0774,2195584.0
2024-03-26,46.1865,46.3551,45.879,46.0576,1651162.0
2024-03-27,46.2361,46.851,45.8741,46.3948,1755889.0
2024-03-28,46.2956,46.9006,46.1915,46.5237,1587689.0
2024-03-29,46.2956,46.9006,46.1915,46.5237,1587689.0
2024-03-30,46.2956,46.9006,46.1915,46.5237,1587689.0
2024-03-31,46.2956,46.9006,46.1915,46.5237,1587689.0
2024-04-01,46.4245,46.6229,45.6559,46.0179,1742165.0
2024-04-02,45.6807,46.008,45.4427,45.9782,1476454.0
2024-04-03,45.9584,46.5237,45.7303,46.484,2568309.0
2024-04-04,46.5237,47.6444,46.1716,46.5832,2747275.0
2024-04-05,46.5832,47.0196,46.2334,46.7617,2603392.0
2024-04-06,46.5832,47.0196,46.2334,46.7617,2603392.0
2024-04-07,46.5832,47.0196,46.2334,46.7617,2603392.0
2024-04-08,47.2774,47.2874,46.7816,47.0791,2456396.0
2024-04-09,47.3865,47.4956,46.5237,47.456,1127272.0
2024-04-10,46.1766,46.9799,45.9683,46.5534,2096813.0
2024-04-11,46.722,47.1088,46.3873,46.8411,1122501.0
2024-04-12,46.5237,46.9402,45.1898,45.4129,2862546.0
2024-04-13,46.5237,46.9402,45.1898,45.4129,2862546.0
2024-04-14,46.5237,46.9402,45.1898,45.4129,2862546.0
2024-04-15,46.1072,46.5435,44.6889,44.8972,1482947.0
2024-04-16,44.6294,45.0559,44.0195,44.6889,1958189.0
2024-04-17,45.0559,45.1253,44.2526,44.2625,1295797.0
2024-04-18,44.3815,44.4658,43.1616,43.3203,2776119.0
2024-04-19,43.1319,44.0036,42.8145,43.717,2713381.0
2024-04-20,43.1319,44.0036,42.8145,43.717,2713381.0
2024-04-21,43.1319,44.0036,42.8145,43.717,2713381.0
2024-04-22,44.0145,45.1997,43.7567,44.8278,1783351.0
2024-04-23,45.0658,46.1865,44.5898,45.9485,1150812.0
2024-04-24,45.7204,46.0824,44.917,45.7402,1404552.0
2024-04-25,44.9865,45.3732,44.2823,45.2443,1460835.0
2024-04-26,45.5617,46.1369,45.1947,45.7303,788959.0
2024-04-27,45.5617,46.1369,45.1947,45.7303,788959.0
2024-04-28,45.5617,46.1369,45.1947,45.7303,788959.0
2024-04-29,45.8691,46.3749,45.6807,45.9286,1802401.0
2024-04-30,45.4129,45.8245,44.3418,44.4311,1926460.0
2024-05-01,40.7715,42.5368,40.0772,40.6326,6031390.0
