,DKS US Equity,DKS US Equity,DKS US Equity,DKS US Equity,DKS US Equity
2023-09-10,108.2108,110.2031,107.8681,109.0625,1299065.0
2023-09-11,109.9828,111.6002,108.3968,108.4653,1281837.0
2023-09-12,108.4849,109.6402,108.1814,108.2989,1309598.0
2023-09-13,109.0723,110.3157,108.1129,108.5535,1266870.0
2023-09-14,108.8795,113.1967,108.593,112.7621,1701858.0
2023-09-15,112.1693,112.7127,110.8751,111.5568,3578668.0
2023-09-16,112.1693,112.7127,110.8751,111.5568,3578668.0
2023-09-17,112.1693,112.7127,110.8751,111.5568,3578668.0
2023-09-18,111.4876,111.5469,108.5248,109.0474,1839368.0
2023-09-19,109.0771,111.6655,108.9388,111.2604,1542758.0
2023-09-20,111.3592,112.0804,110.3021,110.5293,1326448.0
2023-09-21,110.1045,111.0134,109.1956,109.413,1517121.0
2023-09-22,110.0749,110.4701,109.2944,109.3339,1384937.0
2023-09-23,110.0749,110.4701,109.2944,109.3339,1384937.0
2023-09-24,110.0749,110.4701,109.2944,109.3339,1384937.0
2023-09-25,108.672,109.1759,105.9849,106.1232,1988837.0
2023-09-26,105.7083,108.3559,104.7203,104.9574,1335742.0
2023-09-27,104.7203,106.3603,104.2066,104.908,1051100.0
2023-09-28,104.1177,105.3724,103.3669,105.3032,1696205.0
2023-09-29,107.9706,108.6325,106.2615,107.2692,1883144.0
2023-09-30,107.9706,108.6325,106.2615,107.2692,1883144.0
2023-10-01,107.9706,108.6325,106.2615,107.2692,1883144.0
2023-10-02,107.2494,107.6446,104.9278,105.0167,1437643.0
2023-10-03,103.7324,104.6611,102.2209,102.9618,1493732.0
2023-10-04,103.436,104.0189,102.3493,103.3273,978047.0
2023-10-05,102.9421,103.3669,100.3833,100.986,1228878.0
2023-10-06,101.7961,103.0962,100.5654,102.2406,1113381.0
2023-10-07,101.7961,103.0962,100.5654,102.2406,1113381.0
2023-10-08,101.7961,103.0962,100.5654,102.2406,1113381.0
2023-10-09,101.7862,102.6556,100.7192,102.6358,1274426.0
2023-10-10,103.8707,105.7972,103.3965,105.6193,1927838.0
2023-10-11,105.6095,107.5013,104.9797,107.3976,1525944.0
2023-10-12,107.5162,107.5162,103.1775,104.2758,1170754.0
2023-10-13,104.7895,106.9036,103.9399,106.0244,1353306.0
2023-10-14,104.7895,106.9036,103.9399,106.0244,1353306.0
2023-10-15,104.7895,106.9036,103.9399,106.0244,1353306.0
2023-10-16,107.0617,110.0354,106.0722,109.087,1218411.0
2023-10-17,108.8005,111.4086,108.8005,110.0255,1290391.0
2023-10-18,109.66,109.9563,107.9805,108.7412,687203.0
2023-10-19,108.4448,109.9563,107.121,107.4964,900596.0
2023-10-20,107.5162,108.2769,106.4196,107.9904,642127.0
2023-10-21,107.5162,108.2769,106.4196,107.9904,642127.0
2023-10-22,107.5162,108.2769,106.4196,107.9904,642127.0
2023-10-23,106.5085,107.0716,104.6512,104.6611,1165159.0
2023-10-24,105.3822,106.9481,104.6117,105.5403,696916.0
2023-10-25,105.807,106.874,104.7302,105.9454,783301.0
2023-10-26,106.0145,106.8049,101.8059,103.0606,1238435.0
2023-10-27,103.1594,103.9102,99.7609,99.8004,1246216.0
2023-10-28,103.1594,103.9102,99.7609,99.8004,1246216.0
2023-10-29,103.1594,103.9102,99.7609,99.8004,1246216.0
2023-10-30,101.3713,104.3252,101.0156,103.9893,1120829.0
2023-10-31,103.8806,106.0886,103.8608,105.6589,1252625.0
2023-11-01,105.4415,106.5875,102.7445,106.4393,1117767.0
2023-11-02,107.6841,110.1539,107.6841,109.2747,967043.0
2023-11-03,110.6479,116.3581,110.6479,113.8784,1719687.0
2023-11-04,110.6479,116.3581,110.6479,113.8784,1719687.0
2023-11-05,110.6479,116.3581,110.6479,113.8784,1719687.0
2023-11-06,114.0562,114.896,112.0211,113.1375,754706.0
2023-11-07,112.1989,112.8608,111.0035,112.5744,1082858.0
2023-11-08,112.2483,113.3548,110.9245,111.2308,951522.0
2023-11-09,112.1199,112.1199,109.0277,110.8158,1183064.0
2023-11-10,111.1221,111.9322,108.7708,111.2209,867982.0
2023-11-11,111.1221,111.9322,108.7708,111.2209,867982.0
2023-11-12,111.1221,111.9322,108.7708,111.2209,867982.0
2023-11-13,109.8872,110.2231,108.7461,109.1462,932378.0
2023-11-14,111.1419,114.8663,110.3219,112.5546,1619561.0
2023-11-15,114.7577,117.6622,114.7577,116.3976,2317655.0
2023-11-16,115.4789,116.2099,113.4338,113.9574,938158.0
2023-11-17,116.4767,117.8696,115.3801,116.6545,1575668.0
2023-11-18,116.4767,117.8696,115.3801,116.6545,1575668.0
2023-11-19,116.4767,117.8696,115.3801,116.6545,1575668.0
2023-11-20,116.5755,118.8523,116.289,117.5733,2446661.0
2023-11-21,128.1836,132.2045,120.0233,120.1221,7566342.0
2023-11-22,120.4383,121.2286,118.66,120.3197,1691415.0
2023-11-23,120.4383,121.2286,118.66,120.3197,1691415.0
2023-11-24,121.278,122.0733,120.1024,121.7917,937975.0
2023-11-25,121.278,122.0733,120.1024,121.7917,937975.0
2023-11-26,121.278,122.0733,120.1024,121.7917,937975.0
2023-11-27,120.7643,120.9569,118.3932,119.9542,1832131.0
2023-11-28,119.1441,123.4712,118.9366,123.1353,1833654.0
2023-11-29,123.2538,126.5832,123.2341,126.4053,2053908.0
2023-11-30,126.9586,128.7764,124.716,128.5294,1741583.0
2023-12-01,129.1419,136.6699,129.1419,136.6008,2015978.0
2023-12-02,129.1419,136.6699,129.1419,136.6008,2015978.0
2023-12-03,129.1419,136.6699,129.1419,136.6008,2015978.0
2023-12-04,136.5217,140.7846,136.1611,139.446,2109461.0
2023-12-05,138.3593,138.626,134.8324,135.5239,1294527.0
2023-12-06,137.1145,138.71,136.4229,136.7391,1002342.0
2023-12-07,137.2923,137.727,134.7928,135.7906,909722.0
2023-12-08,135.514,137.1441,134.9312,136.4229,794300.0
2023-12-09,135.514,137.1441,134.9312,136.4229,794300.0
2023-12-10,135.514,137.1441,134.9312,136.4229,794300.0
2023-12-11,136.581,139.4559,136.3291,137.233,1567385.0
2023-12-12,137.9345,137.9345,135.3955,135.9882,781812.0
2023-12-13,136.581,139.8313,135.267,139.6436,1289805.0
2023-12-14,142.1111,145.106,141.4744,144.6483,1777156.0
2023-12-15,144.6682,145.3348,142.8872,143.9518,1696045.0
2023-12-16,144.6682,145.3348,142.8872,143.9518,1696045.0
2023-12-17,144.6682,145.3348,142.8872,143.9518,1696045.0
2023-12-18,144.4593,144.4593,141.4884,141.6435,976066.0
2023-12-19,142.0912,145.9467,141.9022,145.1955,1856055.0
2023-12-20,144.5389,147.1855,143.713,144.9468,838760.0
2023-12-21,146.2701,146.9467,144.2105,146.0711,885357.0
2023-12-22,142.0713,144.9667,140.1312,142.0912,1380894.0
2023-12-23,142.0713,144.9667,140.1312,142.0912,1380894.0
2023-12-24,142.0713,144.9667,140.1312,142.0912,1380894.0
2023-12-25,142.0713,144.9667,140.1312,142.0912,1380894.0
2023-12-26,142.4395,145.9318,141.9818,145.8124,1102594.0
2023-12-27,144.7478,146.7477,144.0712,146.688,1264071.0
2023-12-28,145.7726,148.0809,145.6134,146.6581,842092.0
2023-12-29,146.2502,147.9516,145.8423,146.2104,988476.0
2023-12-30,146.2502,147.9516,145.8423,146.2104,988476.0
2023-12-31,146.2502,147.9516,145.8423,146.2104,988476.0
2024-01-01,146.2502,147.9516,145.8423,146.2104,988476.0
2024-01-02,145.0761,147.2949,144.1309,145.2652,920742.0
