,EQH US Equity,EQH US Equity,EQH US Equity,EQH US Equity,EQH US Equity
2023-09-06,27.8481,28.3116,27.7199,28.0355,1912456.0
2023-09-07,27.8186,27.927,27.3058,27.4833,2827475.0
2023-09-08,27.5424,28.0947,27.3748,28.0848,2072883.0
2023-09-09,27.5424,28.0947,27.3748,28.0848,2072883.0
2023-09-10,27.5424,28.0947,27.3748,28.0848,2072883.0
2023-09-11,28.2525,28.3905,27.8777,27.9073,1738816.0
2023-09-12,27.9073,28.6962,27.9073,28.4694,1632733.0
2023-09-13,28.6469,28.6765,28.1341,28.213,1610065.0
2023-09-14,28.5976,28.8343,28.5582,28.7258,1481188.0
2023-09-15,28.5582,29.0512,28.5286,28.7554,3615673.0
2023-09-16,28.5582,29.0512,28.5286,28.7554,3615673.0
2023-09-17,28.5582,29.0512,28.5286,28.7554,3615673.0
2023-09-18,28.7061,28.9526,28.4497,28.7751,1537896.0
2023-09-19,28.8441,28.9822,28.5483,28.6765,1579088.0
2023-09-20,28.8244,29.0611,28.6075,28.6568,1657199.0
2023-09-21,28.4201,28.4595,27.7495,27.7495,1695075.0
2023-09-22,27.7693,27.9418,27.5079,27.6608,1958389.0
2023-09-23,27.7693,27.9418,27.5079,27.6608,1958389.0
2023-09-24,27.7693,27.9418,27.5079,27.6608,1958389.0
2023-09-25,27.4537,27.9615,27.4192,27.858,1337143.0
2023-09-26,27.5227,27.858,27.1283,27.1381,2337198.0
2023-09-27,27.2762,27.5474,27.0691,27.2367,2692787.0
2023-09-28,27.1381,27.8975,27.1381,27.7101,1614986.0
2023-09-29,27.9862,28.3511,27.858,27.9961,2879075.0
2023-09-30,27.9862,28.3511,27.858,27.9961,2879075.0
2023-10-01,27.9862,28.3511,27.858,27.9961,2879075.0
2023-10-02,27.8679,27.9961,26.8226,27.0592,3108889.0
2023-10-03,26.8423,27.0247,26.1471,26.3985,2419648.0
2023-10-04,26.4183,26.5958,26.0485,26.4774,2061021.0
2023-10-05,26.1915,26.7437,26.1915,26.6549,2048974.0
2023-10-06,26.438,27.2565,26.3295,27.0395,2948751.0
2023-10-07,26.438,27.2565,26.3295,27.0395,2948751.0
2023-10-08,26.438,27.2565,26.3295,27.0395,2948751.0
2023-10-09,26.6944,27.2072,26.6649,27.0198,1778327.0
2023-10-10,27.2565,27.7052,27.1086,27.3945,2671889.0
2023-10-11,27.5227,27.9073,27.222,27.8975,2060618.0
2023-10-12,27.8481,27.9073,27.0938,27.2367,2863293.0
2023-10-13,27.2959,27.6016,26.936,27.1184,1860669.0
2023-10-14,27.2959,27.6016,26.936,27.1184,1860669.0
2023-10-15,27.2959,27.6016,26.936,27.1184,1860669.0
2023-10-16,27.4734,27.8925,27.3452,27.7594,1274636.0
2023-10-17,27.5326,28.4349,27.4438,28.1243,2287752.0
2023-10-18,27.8284,27.9911,27.6657,27.8186,2278488.0
2023-10-19,27.7002,27.9763,27.1874,27.2565,2244661.0
2023-10-20,27.1677,27.2959,26.3887,26.5859,1698503.0
2023-10-21,27.1677,27.2959,26.3887,26.5859,1698503.0
2023-10-22,27.1677,27.2959,26.3887,26.5859,1698503.0
2023-10-23,26.576,26.7733,26.3295,26.4676,2050795.0
2023-10-24,26.6845,26.9951,26.4528,26.7437,1827153.0
2023-10-25,26.4774,26.6451,25.7625,25.8167,1613101.0
2023-10-26,25.7378,26.6056,25.6885,26.3197,1841722.0
2023-10-27,26.3788,26.4182,25.654,25.797,1524980.0
2023-10-28,26.3788,26.4182,25.654,25.797,1524980.0
2023-10-29,26.3788,26.4182,25.654,25.797,1524980.0
2023-10-30,26.152,26.2999,25.8512,25.9153,2510216.0
2023-10-31,25.9942,26.221,25.7526,26.2013,2818508.0
2023-11-01,25.3434,25.4321,24.308,24.8602,5462567.0
2023-11-02,25.2152,26.3049,25.0673,26.2013,3996002.0
2023-11-03,26.793,27.4734,26.7255,27.2565,2068193.0
2023-11-04,26.793,27.4734,26.7255,27.2565,2068193.0
2023-11-05,26.793,27.4734,26.7255,27.2565,2068193.0
2023-11-06,27.217,27.2959,25.8453,26.2013,3803296.0
2023-11-07,26.0337,26.3443,25.8808,26.2802,2099154.0
2023-11-08,26.2802,26.3394,25.866,25.866,1613123.0
2023-11-09,26.0534,26.152,25.5801,25.6491,2104045.0
2023-11-10,25.797,26.3049,25.516,26.2013,1348872.0
2023-11-11,25.797,26.3049,25.516,26.2013,1348872.0
2023-11-12,25.797,26.3049,25.516,26.2013,1348872.0
2023-11-13,25.9449,26.2506,25.9449,26.0041,1561613.0
2023-11-14,26.5859,27.7742,26.5859,27.4241,1838048.0
2023-11-15,27.4931,28.0947,27.4931,27.7397,1901564.0
2023-11-16,27.6509,27.9369,27.3502,27.4636,2256549.0
2023-11-17,27.6608,27.9961,27.4636,27.9862,1385259.0
2023-11-18,27.6608,27.9961,27.4636,27.9862,1385259.0
2023-11-19,27.6608,27.9961,27.4636,27.9862,1385259.0
2023-11-20,27.8679,28.144,27.6312,28.0256,1308494.0
2023-11-21,27.9073,28.0454,27.789,27.7988,1611535.0
2023-11-22,28.0256,28.992,27.7988,28.7554,3428878.0
2023-11-23,28.0256,28.992,27.7988,28.7554,3428878.0
2023-11-24,28.6759,29.436,28.6759,29.1628,1661363.0
2023-11-25,28.6759,29.436,28.6759,29.1628,1661363.0
2023-11-26,28.6759,29.436,28.6759,29.1628,1661363.0
2023-11-27,29.0137,29.6695,29.0137,29.5602,4130818.0
2023-11-28,29.4211,29.5602,29.1032,29.3714,2880396.0
2023-11-29,29.6,30.1316,29.6,29.7689,3276607.0
2023-11-30,29.8186,30.7079,29.5105,30.4942,6921702.0
2023-12-01,30.4545,31.0904,30.1663,31.0606,3318378.0
2023-12-02,30.4545,31.0904,30.1663,31.0606,3318378.0
2023-12-03,30.4545,31.0904,30.1663,31.0606,3318378.0
2023-12-04,31.6468,32.1585,31.2295,32.0443,8750572.0
2023-12-05,31.5673,31.7959,31.1103,31.1202,4576302.0
2023-12-06,31.4978,31.9747,31.3289,31.3487,4379767.0
2023-12-07,31.5276,31.7959,31.4183,31.6667,4213289.0
2023-12-08,31.5773,32.0741,31.5773,31.9151,4097184.0
2023-12-09,31.5773,32.0741,31.5773,31.9151,4097184.0
2023-12-10,31.5773,32.0741,31.5773,31.9151,4097184.0
2023-12-11,32.392,32.5808,32.1933,32.2927,4785971.0
2023-12-12,32.402,32.8143,32.243,32.6007,4185715.0
2023-12-13,32.4417,33.6688,32.4417,33.3857,6394894.0
2023-12-14,33.7334,34.578,33.4652,34.2402,9589662.0
2023-12-15,34.1309,34.3346,33.5943,33.8229,51597099.0
2023-12-16,34.1309,34.3346,33.5943,33.8229,51597099.0
2023-12-17,34.1309,34.3346,33.5943,33.8229,51597099.0
2023-12-18,33.7036,33.8974,33.4353,33.7136,5046096.0
2023-12-19,33.8725,33.8725,33.5337,33.7831,6530953.0
2023-12-20,33.5446,33.9411,33.2813,33.3062,4143484.0
2023-12-21,33.5844,33.6043,32.9932,33.2764,2561298.0
2023-12-22,33.4254,33.5049,32.869,32.9882,3116907.0
2023-12-23,33.4254,33.5049,32.869,32.9882,3116907.0
2023-12-24,33.4254,33.5049,32.869,32.9882,3116907.0
2023-12-25,33.4254,33.5049,32.869,32.9882,3116907.0
2023-12-26,33.0478,33.4403,32.9385,33.3161,1700663.0
2023-12-27,33.2168,33.4254,33.1075,33.177,2700758.0
2023-12-28,33.1869,33.5297,32.9882,33.4751,1659372.0
2023-12-29,33.3956,33.5446,33.0776,33.0876,1894774.0
2023-12-30,33.3956,33.5446,33.0776,33.0876,1894774.0
2023-12-31,33.3956,33.5446,33.0776,33.0876,1894774.0
2024-01-01,33.3956,33.5446,33.0776,33.0876,1894774.0
2024-01-02,32.9683,33.0429,32.5957,32.9087,2814185.0
2024-01-03,32.2529,32.5411,31.9946,32.2231,3457352.0
2024-01-04,32.2529,32.7994,32.243,32.3622,3019096.0
2024-01-05,32.2529,32.9982,32.248,32.8392,3953260.0
2024-01-06,32.2529,32.9982,32.248,32.8392,3953260.0
2024-01-07,32.2529,32.9982,32.248,32.8392,3953260.0
2024-01-08,32.7796,33.018,32.6454,32.9783,3305354.0
2024-01-09,32.6106,32.7199,32.3076,32.4119,2349156.0
2024-01-10,32.5411,32.6106,32.4169,32.561,2205718.0
2024-01-11,32.402,32.6106,32.1238,32.5709,2296138.0
2024-01-12,32.7895,32.8392,32.1461,32.4517,1814462.0
2024-01-13,32.7895,32.8392,32.1461,32.4517,1814462.0
2024-01-14,32.7895,32.8392,32.1461,32.4517,1814462.0
2024-01-15,32.7895,32.8392,32.1461,32.4517,1814462.0
2024-01-16,32.0641,32.2281,31.8903,32.1337,1995027.0
2024-01-17,31.7064,32.1933,31.5872,32.0443,1835657.0
2024-01-18,32.1436,32.3573,31.9201,32.243,2325351.0
2024-01-19,32.3225,32.9087,32.1138,32.8292,1465349.0
2024-01-20,32.3225,32.9087,32.1138,32.8292,1465349.0
2024-01-21,32.3225,32.9087,32.1138,32.8292,1465349.0
2024-01-22,33.018,33.2118,32.9435,33.1075,1814381.0
2024-01-23,33.2863,33.2863,32.7497,32.8094,1667821.0
2024-01-24,33.1273,33.1671,32.8292,32.9982,1867499.0
2024-01-25,33.2366,33.3459,32.9385,33.1075,3693898.0
2024-01-26,33.1969,33.2168,32.869,32.9286,3897570.0
2024-01-27,33.1969,33.2168,32.869,32.9286,3897570.0
2024-01-28,33.1969,33.2168,32.869,32.9286,3897570.0
2024-01-29,32.8889,33.1919,32.71,33.0876,2569756.0
2024-01-30,32.7398,33.1075,32.6504,33.0776,2664644.0
2024-01-31,32.869,33.2416,32.4616,32.4815,2627192.0
2024-02-01,32.4715,32.6007,31.5574,32.1834,3011717.0
2024-02-02,32.0542,32.7895,32.0393,32.6305,2335324.0
2024-02-03,32.0542,32.7895,32.0393,32.6305,2335324.0
2024-02-04,32.0542,32.7895,32.0393,32.6305,2335324.0
2024-02-05,32.3324,32.561,32.0045,32.4517,1755210.0
2024-02-06,32.5808,32.7299,32.3374,32.5312,2611380.0
2024-02-07,33.2764,34.481,32.9087,33.485,6966754.0
2024-02-08,33.485,33.6241,32.9832,33.3956,2780906.0
2024-02-09,33.3956,33.5546,33.0081,33.5248,2368515.0
2024-02-10,33.3956,33.5546,33.0081,33.5248,2368515.0
2024-02-11,33.3956,33.5546,33.0081,33.5248,2368515.0
2024-02-12,33.5844,34.3097,33.4652,33.8825,3182696.0
2024-02-13,33.2664,33.4652,32.5113,32.9087,3196589.0
2024-02-14,33.177,33.6589,33.1174,33.5745,1878253.0
2024-02-15,33.7732,34.5979,33.7434,34.3892,2231827.0
2024-02-16,34.1706,34.3743,33.9669,33.9918,1768247.0
2024-02-17,34.1706,34.3743,33.9669,33.9918,1768247.0
2024-02-18,34.1706,34.3743,33.9669,33.9918,1768247.0
2024-02-19,34.1706,34.3743,33.9669,33.9918,1768247.0
2024-02-20,33.5745,34.2203,33.5745,34.1209,2352881.0
2024-02-21,33.9918,34.1209,33.6838,33.8825,1286774.0
2024-02-22,34.0613,34.4886,34.0613,34.27,1705426.0
2024-02-23,34.4,35.34,34.3001,34.68,3364718.0
2024-02-24,34.4,35.34,34.3001,34.68,3364718.0
2024-02-25,34.4,35.34,34.3001,34.68,3364718.0
2024-02-26,34.72,34.955,34.29,34.45,1376465.0
2024-02-27,34.55,34.69,34.4,34.53,1749098.0
2024-02-28,34.35,34.8287,34.14,34.18,4265583.0
2024-02-29,34.45,34.6,34.085,34.24,4224941.0
2024-03-01,34.14,34.24,33.415,33.73,3033999.0
2024-03-02,34.14,34.24,33.415,33.73,3033999.0
2024-03-03,34.14,34.24,33.415,33.73,3033999.0
2024-03-04,33.74,33.98,33.34,33.45,2774537.0
2024-03-05,33.24,33.92,33.11,33.76,4331457.0
2024-03-06,33.86,33.918,32.96,33.2,3545732.0
2024-03-07,33.28,33.95,33.28,33.57,2703674.0
2024-03-08,33.84,33.905,33.495,33.6,2145608.0
2024-03-09,33.84,33.905,33.495,33.6,2145608.0
2024-03-10,33.84,33.905,33.495,33.6,2145608.0
2024-03-11,33.44,34.025,33.38,33.93,4599931.0
2024-03-12,34.16,34.695,33.91,34.65,2297941.0
2024-03-13,34.67,35.46,34.67,35.15,2856751.0
2024-03-14,35.26,35.49,34.945,35.28,3149917.0
2024-03-15,35.0,35.565,35.0,35.22,6109552.0
2024-03-16,35.0,35.565,35.0,35.22,6109552.0
2024-03-17,35.0,35.565,35.0,35.22,6109552.0
2024-03-18,35.22,35.875,35.18,35.59,2935122.0
2024-03-19,35.55,36.02,35.475,35.9,2651352.0
2024-03-20,35.8,36.54,35.76,36.46,1953151.0
2024-03-21,36.71,37.18,36.56,36.82,2765591.0
2024-03-22,36.94,37.0,36.39,36.39,1854195.0
2024-03-23,36.94,37.0,36.39,36.39,1854195.0
2024-03-24,36.94,37.0,36.39,36.39,1854195.0
2024-03-25,36.41,37.63,36.41,37.42,2316617.0
2024-03-26,37.44,37.5301,37.28,37.39,1914918.0
2024-03-27,37.66,38.01,37.45,37.97,1569020.0
2024-03-28,38.04,38.32,37.92,38.01,1636862.0
2024-03-29,38.04,38.32,37.92,38.01,1636862.0
2024-03-30,38.04,38.32,37.92,38.01,1636862.0
2024-03-31,38.04,38.32,37.92,38.01,1636862.0
2024-04-01,38.05,38.055,37.39,37.44,1689633.0
2024-04-02,37.31,37.48,37.04,37.25,1614792.0
2024-04-03,37.15,37.88,37.15,37.84,2160724.0
2024-04-04,38.35,38.44,37.545,37.59,2725646.0
2024-04-05,37.59,38.015,37.525,37.79,2214566.0
2024-04-06,37.59,38.015,37.525,37.79,2214566.0
2024-04-07,37.59,38.015,37.525,37.79,2214566.0
2024-04-08,37.98,38.0,37.58,37.82,2020803.0
2024-04-09,37.94,38.13,37.475,37.59,2597028.0
2024-04-10,37.04,37.855,36.82,37.05,3961627.0
2024-04-11,37.16,37.16,36.62,37.06,2272974.0
2024-04-12,36.8,37.04,36.265,36.5,1969803.0
2024-04-13,36.8,37.04,36.265,36.5,1969803.0
2024-04-14,36.8,37.04,36.265,36.5,1969803.0
2024-04-15,37.01,37.25,35.665,35.85,3301836.0
2024-04-16,35.9,35.95,35.49,35.63,3515254.0
2024-04-17,35.81,36.135,35.505,35.64,2042911.0
2024-04-18,35.89,36.275,35.77,36.24,1771031.0
2024-04-19,36.18,36.695,36.18,36.56,1880006.0
2024-04-20,36.18,36.695,36.18,36.56,1880006.0
2024-04-21,36.18,36.695,36.18,36.56,1880006.0
2024-04-22,36.88,37.34,36.56,37.01,1621194.0
2024-04-23,37.1,37.5,36.93,37.27,1730700.0
2024-04-24,37.17,38.135,37.13,38.07,2147950.0
2024-04-25,37.83,38.1,37.0,37.13,3225883.0
2024-04-26,37.21,37.3,36.845,36.89,2171756.0
2024-04-27,37.21,37.3,36.845,36.89,2171756.0
2024-04-28,37.21,37.3,36.845,36.89,2171756.0
2024-04-29,36.93,37.52,36.93,37.47,2423147.0
2024-04-30,37.06,37.41,36.855,36.91,2035467.0
2024-05-01,36.92,39.08,36.92,38.61,5261323.0
