,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity,PFSI US Equity
2023-10-22,63.0276,63.4149,62.2333,63.0475,230957.0
2023-10-23,62.5908,64.2389,62.4816,63.2063,205781.0
2023-10-24,63.4645,63.8914,62.4617,62.6901,154068.0
2023-10-25,61.8362,62.8886,61.7071,62.5511,224490.0
2023-10-26,62.5511,64.6361,62.3028,63.6333,260935.0
2023-10-27,65.9765,69.3423,64.8843,69.0842,654674.0
2023-10-28,65.9765,69.3423,64.8843,69.0842,654674.0
2023-10-29,65.9765,69.3423,64.8843,69.0842,654674.0
2023-10-30,69.5012,70.0274,66.5027,67.4658,475035.0
2023-10-31,67.3466,68.6076,66.4818,66.7211,308892.0
2023-11-01,66.4233,68.8359,66.1155,68.2899,407211.0
2023-11-02,69.5012,71.0103,69.3225,70.7323,490435.0
2023-11-03,71.4869,72.6585,71.477,72.0429,330628.0
2023-11-04,71.4869,72.6585,71.477,72.0429,330628.0
2023-11-05,71.4869,72.6585,71.477,72.0429,330628.0
2023-11-06,72.2018,72.2018,71.1394,71.3876,237673.0
2023-11-07,71.2883,71.5663,70.4841,70.643,129611.0
2023-11-08,70.8515,71.9238,70.5238,71.8543,221716.0
2023-11-09,72.1025,72.1025,69.7891,70.7423,769860.0
2023-11-10,71.1306,72.2656,70.4436,71.6583,290743.0
2023-11-11,71.1306,72.2656,70.4436,71.6583,290743.0
2023-11-12,71.1306,72.2656,70.4436,71.6583,290743.0
2023-11-13,71.2899,71.9868,71.0907,71.1704,165833.0
2023-11-14,73.2115,76.4474,72.6988,76.318,455047.0
2023-11-15,75.8301,77.2042,75.8301,76.5371,342208.0
2023-11-16,76.0591,76.557,74.3665,75.0336,214241.0
2023-11-17,75.4119,76.1139,74.6303,75.3223,271895.0
2023-11-18,75.4119,76.1139,74.6303,75.3223,271895.0
2023-11-19,75.4119,76.1139,74.6303,75.3223,271895.0
2023-11-20,75.5713,78.0405,74.9241,77.8912,321458.0
2023-11-21,77.6622,77.9011,76.9851,77.6622,176845.0
2023-11-22,78.4189,78.837,77.4132,77.8812,228181.0
2023-11-23,78.4189,78.837,77.4132,77.8812,228181.0
2023-11-24,77.463,77.8812,76.7163,76.9652,82239.0
2023-11-25,77.463,77.8812,76.7163,76.9652,82239.0
2023-11-26,77.463,77.8812,76.7163,76.9652,82239.0
2023-11-27,76.4674,77.4829,76.2433,76.9254,173196.0
2023-11-28,77.015,77.5228,76.6864,77.4531,143522.0
2023-11-29,78.3293,79.534,77.7966,78.3591,212008.0
2023-11-30,78.2496,78.399,77.2042,77.4531,263061.0
2023-12-01,77.3336,79.6336,76.7461,79.4344,232914.0
2023-12-02,77.3336,79.6336,76.7461,79.4344,232914.0
2023-12-03,77.3336,79.6336,76.7461,79.4344,232914.0
2023-12-04,79.1457,80.4998,79.1457,80.4899,170500.0
2023-12-05,80.4401,80.7587,78.3641,79.8725,277057.0
2023-12-06,79.6933,80.6492,79.0262,79.6535,443593.0
2023-12-07,79.6535,80.221,78.9366,80.1613,160468.0
2023-12-08,79.8228,80.5695,78.7674,79.8028,453704.0
2023-12-09,79.8228,80.5695,78.7674,79.8028,453704.0
2023-12-10,79.8228,80.5695,78.7674,79.8028,453704.0
2023-12-11,79.6535,80.928,79.3648,80.8782,241806.0
2023-12-12,81.1769,83.0388,81.1769,82.4912,305392.0
2023-12-13,82.9392,86.5236,82.8844,86.1353,576554.0
2023-12-14,87.6587,92.5773,87.121,92.5275,569355.0
2023-12-15,92.4877,93.095,88.963,89.1323,749980.0
2023-12-16,92.4877,93.095,88.963,89.1323,749980.0
2023-12-17,92.4877,93.095,88.963,89.1323,749980.0
2023-12-18,89.2717,89.2717,87.6288,87.9375,305534.0
2023-12-19,88.3756,89.2816,87.8678,88.1266,209451.0
2023-12-20,88.4253,89.0476,86.0556,86.4141,213371.0
2023-12-21,87.2007,87.8976,86.4937,87.0314,171579.0
2023-12-22,87.589,88.1764,87.1509,87.9076,163983.0
2023-12-23,87.589,88.1764,87.1509,87.9076,163983.0
2023-12-24,87.589,88.1764,87.1509,87.9076,163983.0
2023-12-25,87.589,88.1764,87.1509,87.9076,163983.0
2023-12-26,88.1565,88.968,87.8379,88.3258,125923.0
2023-12-27,88.9929,88.9929,88.3556,88.7539,171235.0
2023-12-28,88.4652,89.5256,88.266,88.6344,135635.0
2023-12-29,88.2959,89.1223,87.6089,87.9872,108165.0
2023-12-30,88.2959,89.1223,87.6089,87.9872,108165.0
2023-12-31,88.2959,89.1223,87.6089,87.9872,108165.0
2024-01-01,88.2959,89.1223,87.6089,87.9872,108165.0
2024-01-02,88.0271,88.6743,86.424,87.4197,247064.0
2024-01-03,86.0258,86.0258,84.363,84.6617,290447.0
2024-01-04,84.8907,85.2193,84.1191,84.2933,142326.0
2024-01-05,83.5963,85.06,83.4072,83.9448,170710.0
2024-01-06,83.5963,85.06,83.4072,83.9448,170710.0
2024-01-07,83.5963,85.06,83.4072,83.9448,170710.0
2024-01-08,84.5721,86.9717,84.5223,86.9717,326741.0
2024-01-09,85.5379,86.1154,85.2193,85.9063,236144.0
2024-01-10,85.5678,87.0513,85.518,87.0214,208432.0
2024-01-11,86.2647,86.4838,84.7812,86.2249,229308.0
2024-01-12,87.131,87.5491,84.9704,85.8864,288800.0
2024-01-13,87.131,87.5491,84.9704,85.8864,288800.0
2024-01-14,87.131,87.5491,84.9704,85.8864,288800.0
2024-01-15,87.131,87.5491,84.9704,85.8864,288800.0
2024-01-16,84.4128,84.6269,82.9691,83.3076,256872.0
2024-01-17,82.0829,83.6561,81.8241,82.9492,166232.0
2024-01-18,83.6163,83.6163,81.5702,83.1682,177136.0
2024-01-19,83.5764,85.2574,82.0132,85.2292,165317.0
2024-01-20,83.5764,85.2574,82.0132,85.2292,165317.0
2024-01-21,83.5764,85.2574,82.0132,85.2292,165317.0
2024-01-22,85.6275,86.9219,85.2342,86.6829,163107.0
2024-01-23,87.1409,87.2305,85.8963,86.2846,145009.0
2024-01-24,87.6188,87.9375,85.2989,85.5877,133421.0
2024-01-25,86.9517,87.4098,86.2946,87.2504,343314.0
2024-01-26,87.8578,88.7091,87.121,87.2504,141173.0
2024-01-27,87.8578,88.7091,87.121,87.2504,141173.0
2024-01-28,87.8578,88.7091,87.121,87.2504,141173.0
2024-01-29,87.1011,90.1678,87.0015,88.8734,250335.0
2024-01-30,88.6942,89.7794,88.495,88.8734,187285.0
2024-01-31,88.6444,89.2916,86.7277,86.8422,176625.0
2024-02-01,86.8323,88.8236,85.6832,88.6344,318903.0
2024-02-02,88.037,94.3695,86.3842,92.8361,547784.0
2024-02-03,88.037,94.3695,86.3842,92.8361,547784.0
2024-02-04,88.037,94.3695,86.3842,92.8361,547784.0
2024-02-05,91.6413,91.6413,88.4353,89.2816,239920.0
2024-02-06,89.0028,89.7745,88.3855,89.3414,290814.0
2024-02-07,89.9686,89.9686,88.5349,88.9829,146275.0
2024-02-08,88.9431,90.576,88.6494,89.879,270088.0
2024-02-09,89.9388,91.3128,89.4807,90.8149,202055.0
2024-02-10,89.9388,91.3128,89.4807,90.8149,202055.0
2024-02-11,89.9388,91.3128,89.4807,90.8149,202055.0
2024-02-12,91.0944,93.11,90.6803,91.8927,255604.0
2024-02-13,88.021,89.3132,84.8578,85.5463,433412.0
2024-02-14,86.9133,88.3303,85.9404,88.2006,220009.0
2024-02-15,88.3103,91.1892,88.0808,90.6653,239930.0
2024-02-16,89.5676,90.3709,88.2405,88.2704,170558.0
2024-02-17,89.5676,90.3709,88.2405,88.2704,170558.0
2024-02-18,89.5676,90.3709,88.2405,88.2704,170558.0
2024-02-19,89.5676,90.3709,88.2405,88.2704,170558.0
2024-02-20,86.7537,87.6717,86.5741,86.8734,236009.0
2024-02-21,86.0153,87.2227,86.0153,86.8635,185731.0
2024-02-22,86.8535,88.2555,86.3945,86.5841,192013.0
2024-02-23,86.5841,87.9711,86.1949,86.8734,226776.0
2024-02-24,86.5841,87.9711,86.1949,86.8734,226776.0
2024-02-25,86.5841,87.9711,86.1949,86.8734,226776.0
2024-02-26,86.3545,87.1229,84.758,85.686,282749.0
2024-02-27,86.0552,86.1999,84.5085,85.3667,230938.0
2024-02-28,84.6183,85.9754,83.4208,83.6903,217643.0
2024-02-29,84.8178,85.3916,83.6504,84.748,266459.0
2024-03-01,84.4486,85.3268,83.4707,85.217,243069.0
2024-03-02,84.4486,85.3268,83.4707,85.217,243069.0
2024-03-03,84.4486,85.3268,83.4707,85.217,243069.0
2024-03-04,84.9775,85.4066,84.0295,84.5484,182971.0
2024-03-05,84.3489,87.2426,84.0744,85.8556,277049.0
2024-03-06,86.3346,87.4372,85.2569,85.7758,191069.0
2024-03-07,86.8235,88.5598,86.4444,88.1507,359746.0
2024-03-08,88.6796,90.2362,86.4444,86.6938,310188.0
2024-03-09,88.6796,90.2362,86.4444,86.6938,310188.0
2024-03-10,88.6796,90.2362,86.4444,86.6938,310188.0
2024-03-11,85.9354,86.4344,85.207,85.8556,217542.0
2024-03-12,85.4764,85.8656,84.9276,85.6361,132537.0
2024-03-13,85.4265,86.9632,85.4265,86.5641,104698.0
2024-03-14,86.3845,86.6788,84.5784,84.8677,225875.0
2024-03-15,84.3588,86.125,84.3588,84.4586,401405.0
2024-03-16,84.3588,86.125,84.3588,84.4586,401405.0
2024-03-17,84.3588,86.125,84.3588,84.4586,401405.0
2024-03-18,84.6781,85.3467,83.6304,84.8777,421891.0
2024-03-19,84.4985,87.5021,84.4985,86.9433,243955.0
2024-03-20,86.7936,89.4679,86.5343,89.2583,278352.0
2024-03-21,89.8071,93.3595,89.4479,91.6931,255700.0
2024-03-22,91.5933,92.3816,89.9269,89.9369,163090.0
2024-03-23,91.5933,92.3816,89.9269,89.9369,163090.0
2024-03-24,91.5933,92.3816,89.9269,89.9369,163090.0
2024-03-25,89.2483,90.5555,89.2483,90.1065,146805.0
2024-03-26,90.9247,90.9247,88.4816,88.7594,170924.0
2024-03-27,89.1086,91.5733,89.1086,91.5135,164045.0
2024-03-28,91.8028,92.8606,90.7551,90.8948,397973.0
2024-03-29,91.8028,92.8606,90.7551,90.8948,397973.0
2024-03-30,91.8028,92.8606,90.7551,90.8948,397973.0
2024-03-31,91.8028,92.8606,90.7551,90.8948,397973.0
2024-04-01,90.6753,90.7152,89.0488,89.5377,184786.0
2024-04-02,87.9112,88.5199,87.3624,87.9511,228861.0
2024-04-03,87.3025,89.9668,87.3025,88.1607,216990.0
2024-04-04,89.388,89.6295,87.2327,87.7316,160006.0
2024-04-05,87.7915,89.5477,87.7515,88.919,331142.0
2024-04-06,87.7915,89.5477,87.7515,88.919,331142.0
2024-04-07,87.7915,89.5477,87.7515,88.919,331142.0
2024-04-08,89.3381,90.0366,88.475,89.847,190482.0
2024-04-09,92.2918,92.2918,89.3781,90.8948,217063.0
2024-04-10,87.6917,88.7344,86.4344,87.4123,269159.0
2024-04-11,87.8014,89.2633,87.1628,89.0188,212087.0
2024-04-12,87.8114,88.4301,86.9832,87.7416,175881.0
2024-04-13,87.8114,88.4301,86.9832,87.7416,175881.0
2024-04-14,87.8114,88.4301,86.9832,87.7416,175881.0
2024-04-15,87.8014,88.7095,86.2298,86.9233,214771.0
2024-04-16,86.3945,86.9064,85.4365,85.9853,164900.0
2024-04-17,86.8036,87.1728,86.145,86.165,112582.0
2024-04-18,86.8535,88.2205,86.4743,86.8136,138035.0
2024-04-19,86.5242,88.3802,86.4743,87.7715,175116.0
2024-04-20,86.5242,88.3802,86.4743,87.7715,175116.0
2024-04-21,86.5242,88.3802,86.4743,87.7715,175116.0
2024-04-22,88.001,90.4108,87.4622,90.2661,188450.0
2024-04-23,90.326,92.8207,90.1165,92.5812,147816.0
2024-04-24,91.6432,92.6211,90.0666,91.8727,381347.0
2024-04-25,85.1372,86.8934,82.8521,86.0153,1084931.0
2024-04-26,85.8157,87.1528,85.1854,86.8136,487854.0
2024-04-27,85.8157,87.1528,85.1854,86.8136,487854.0
2024-04-28,85.8157,87.1528,85.1854,86.8136,487854.0
2024-04-29,87.3225,87.3823,85.696,87.2127,273382.0
2024-04-30,86.7337,87.1778,85.3467,85.4565,248656.0
2024-05-01,85.6062,87.7715,84.748,86.0253,259130.0
