,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity,PSX US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-12-31,99.105,100.0971,98.7901,99.3341,2088915.0
2023-01-01,99.105,100.0971,98.7901,99.3341,2088915.0
2023-01-02,99.105,100.0971,98.7901,99.3341,2088915.0
2023-01-03,98.6851,99.7063,95.9555,96.4232,2877150.0
2023-01-04,95.0107,97.3489,94.8484,96.0891,2959185.0
2023-01-05,95.631,98.3701,95.631,98.3224,3348430.0
2023-01-06,99.4677,101.4815,99.0859,100.8802,3101312.0
2023-01-07,99.4677,101.4815,99.0859,100.8802,3101312.0
2023-01-08,99.4677,101.4815,99.0859,100.8802,3101312.0
2023-01-09,101.8346,102.0923,96.929,97.3585,4707383.0
2023-01-10,97.7689,98.7328,95.9841,96.9385,3259164.0
2023-01-11,97.7975,98.0457,95.943,96.7954,3551134.0
2023-01-12,97.2917,99.0382,97.0817,98.1697,2231790.0
2023-01-13,98.1697,98.666,96.8908,98.332,2133215.0
2023-01-14,98.1697,98.666,96.8908,98.332,2133215.0
2023-01-15,98.1697,98.666,96.8908,98.332,2133215.0
2023-01-16,98.1697,98.666,96.8908,98.332,2133215.0
2023-01-17,98.8283,100.2217,97.6925,97.8357,2600814.0
2023-01-18,98.5133,100.6989,97.6353,98.0266,2908164.0
2023-01-19,97.9979,100.0403,97.1867,99.6204,2696925.0
2023-01-20,100.0213,102.3452,99.0955,102.0828,2986434.0
2023-01-21,100.0213,102.3452,99.0955,102.0828,2986434.0
2023-01-22,100.0213,102.3452,99.0955,102.0828,2986434.0
2023-01-23,102.5981,103.7243,101.7392,102.0637,3070063.0
2023-01-24,102.0637,102.3691,99.6013,102.1305,2360475.0
2023-01-25,101.5101,103.8961,100.7275,103.8866,2889143.0
2023-01-26,104.5547,106.578,103.3426,106.4062,2723551.0
2023-01-27,106.3585,106.7402,103.7434,103.7721,2506688.0
2023-01-28,106.3585,106.7402,103.7434,103.7721,2506688.0
2023-01-29,106.3585,106.7402,103.7434,103.7721,2506688.0
2023-01-30,103.4285,103.9585,101.0616,101.5674,3109975.0
2023-01-31,99.9258,99.9258,94.6098,95.6978,7890068.0
2023-02-01,95.2493,96.9576,92.6056,93.5218,4467782.0
2023-02-02,93.5313,94.4857,91.947,94.4666,4668651.0
2023-02-03,94.753,96.0215,94.0181,94.3044,3525128.0
2023-02-04,94.753,96.0215,94.0181,94.3044,3525128.0
2023-02-05,94.753,96.0215,94.0181,94.3044,3525128.0
2023-02-06,94.0849,94.9629,91.7657,93.6077,2666327.0
2023-02-07,94.3521,97.7116,93.999,97.6162,3628394.0
2023-02-08,97.1199,98.9237,96.6236,98.0552,3683762.0
2023-02-09,98.456,99.525,97.2726,97.4539,2897444.0
2023-02-10,99.0001,102.622,98.7573,102.4836,3003312.0
2023-02-11,99.0001,102.622,98.7573,102.4836,3003312.0
2023-02-12,99.0001,102.622,98.7573,102.4836,3003312.0
2023-02-13,102.1209,103.3712,100.9279,103.3235,2608803.0
2023-02-14,102.5981,103.877,102.2164,103.0276,2267541.0
2023-02-15,102.1209,102.7508,100.4507,101.7869,2627471.0
2023-02-16,101.6151,102.4073,100.0403,100.1358,2876507.0
2023-02-17,98.3523,98.8826,95.6144,95.9615,3537586.0
2023-02-18,98.3523,98.8826,95.6144,95.9615,3537586.0
2023-02-19,98.3523,98.8826,95.6144,95.9615,3537586.0
2023-02-20,98.3523,98.8826,95.6144,95.9615,3537586.0
2023-02-21,95.3734,97.0701,94.9492,96.0675,2569243.0
2023-02-22,95.7494,97.1849,94.983,95.894,2087817.0
2023-02-23,97.4172,97.851,95.5566,96.7424,2737977.0
2023-02-24,95.5373,98.3427,94.5733,98.3331,3005771.0
2023-02-25,95.5373,98.3427,94.5733,98.3331,3005771.0
2023-02-26,95.5373,98.3427,94.5733,98.3331,3005771.0
2023-02-27,98.7476,100.5793,98.3427,99.9237,2699527.0
2023-02-28,100.8685,101.1095,98.2077,98.8729,4104526.0
2023-03-01,99.2971,103.5871,98.9308,103.3847,4581106.0
2023-03-02,102.6713,103.4859,100.5986,102.0061,4644015.0
2023-03-03,101.1866,102.8062,100.4059,102.2085,3755760.0
2023-03-04,101.1866,102.8062,100.4059,102.2085,3755760.0
2023-03-05,101.1866,102.8062,100.4059,102.2085,3755760.0
2023-03-06,101.3023,101.3023,99.1139,100.2419,4000193.0
2023-03-07,100.0105,100.2322,97.6004,98.1306,3119897.0
2023-03-08,98.1692,98.9693,94.8239,95.7398,3876430.0
2023-03-09,96.7135,100.3324,96.4532,97.504,5194922.0
2023-03-10,97.7643,100.184,96.9737,97.5811,4367161.0
2023-03-11,97.7643,100.184,96.9737,97.5811,4367161.0
2023-03-12,97.7643,100.184,96.9737,97.5811,4367161.0
2023-03-13,94.6311,94.7805,91.6618,92.086,6037714.0
2023-03-14,92.9151,96.7906,92.3077,94.4287,3521193.0
2023-03-15,91.1798,91.5847,89.271,90.2832,6810328.0
2023-03-16,88.1913,91.8836,88.0756,91.6329,5801948.0
2023-03-17,91.845,92.9826,90.1194,91.3148,10256824.0
2023-03-18,91.845,92.9826,90.1194,91.3148,10256824.0
2023-03-19,91.845,92.9826,90.1194,91.3148,10256824.0
2023-03-20,91.7872,93.3875,91.3823,92.1149,4692905.0
2023-03-21,93.9756,94.7757,91.71,92.1149,7228894.0
2023-03-22,92.3077,93.8406,91.2666,91.2859,3012552.0
2023-03-23,91.8161,93.0983,89.3674,90.1772,2856274.0
2023-03-24,88.3455,90.5669,87.4007,90.3604,3719072.0
2023-03-25,88.3455,90.5669,87.4007,90.3604,3719072.0
2023-03-26,88.3455,90.5669,87.4007,90.3604,3719072.0
2023-03-27,91.7872,93.3875,90.37,92.7705,3475259.0
2023-03-28,92.6934,96.2796,92.5536,95.2288,3350655.0
2023-03-29,96.1639,97.4558,95.6819,96.6749,3053583.0
2023-03-30,97.6389,97.7835,96.0965,96.3953,2336727.0
2023-03-31,96.2796,97.798,95.5952,97.7353,3920648.0
2023-04-01,96.2796,97.798,95.5952,97.7353,3920648.0
2023-04-02,96.2796,97.798,95.5952,97.7353,3920648.0
2023-04-03,101.2156,101.2156,98.4921,99.2103,4212311.0
2023-04-04,98.6801,99.22,94.0045,94.7468,4202315.0
2023-04-05,94.8625,100.8781,94.6311,100.6757,6353422.0
2023-04-06,101.042,101.553,98.7765,99.1429,3808311.0
2023-04-07,101.042,101.553,98.7765,99.1429,3808311.0
2023-04-08,101.042,101.553,98.7765,99.1429,3808311.0
2023-04-09,101.042,101.553,98.7765,99.1429,3808311.0
2023-04-10,99.3067,101.6703,99.2971,101.1866,2887785.0
2023-04-11,101.9964,103.4715,101.3891,102.6327,2484051.0
2023-04-12,102.8352,103.6064,102.0543,102.2182,3192466.0
2023-04-13,101.794,102.5262,100.9697,102.4495,2765358.0
2023-04-14,102.3724,103.0569,101.4759,102.4399,2111466.0
2023-04-15,102.3724,103.0569,101.4759,102.4399,2111466.0
2023-04-16,102.3724,103.0569,101.4759,102.4399,2111466.0
2023-04-17,102.0736,102.3821,99.7424,100.184,3326842.0
2023-04-18,99.9045,101.071,99.4417,100.56,2932417.0
2023-04-19,100.56,100.6468,97.1666,99.3549,3676839.0
2023-04-20,98.0535,99.0657,96.9834,97.61,3784393.0
2023-04-21,97.5329,98.2849,95.9036,96.5496,3111024.0
2023-04-22,97.5329,98.2849,95.9036,96.5496,3111024.0
2023-04-23,97.5329,98.2849,95.9036,96.5496,3111024.0
2023-04-24,95.9904,97.7016,95.8844,97.0701,2897956.0
2023-04-25,95.9904,96.6749,95.4891,95.7494,2738676.0
2023-04-26,95.9519,96.8002,94.7854,95.7012,2716070.0
2023-04-27,95.547,95.894,92.8669,94.2262,3132762.0
2023-04-28,93.5321,96.0193,93.3296,95.4409,2710485.0
2023-04-29,93.5321,96.0193,93.3296,95.4409,2710485.0
2023-04-30,93.5321,96.0193,93.3296,95.4409,2710485.0
2023-05-01,94.6697,96.0097,94.072,94.8625,2546587.0
2023-05-02,94.3805,94.66,89.7627,91.3244,4207234.0
2023-05-03,90.5725,94.5684,89.6952,92.5006,6286041.0
2023-05-04,92.3174,92.4909,88.5576,88.9914,4619484.0
2023-05-05,90.8231,91.4497,89.8881,90.0808,2720782.0
2023-05-06,90.8231,91.4497,89.8881,90.0808,2720782.0
2023-05-07,90.8231,91.4497,89.8881,90.0808,2720782.0
2023-05-08,91.4112,91.8739,90.414,90.5821,3352863.0
2023-05-09,89.9458,91.7004,89.7434,90.6014,3274214.0
2023-05-10,90.9484,91.5028,89.7048,90.8424,3323817.0
2023-05-11,89.4445,90.5146,89.03,90.0422,3428605.0
2023-05-12,90.9002,91.3437,89.377,89.8687,2776955.0
2023-05-13,90.9002,91.3437,89.377,89.8687,2776955.0
2023-05-14,90.9002,91.3437,89.377,89.8687,2776955.0
2023-05-15,89.8976,91.3774,89.2131,90.8327,3344012.0
2023-05-16,90.7653,91.1798,88.1286,88.5865,4390724.0
2023-05-17,89.8687,91.5654,88.9914,91.3823,3408562.0
2023-05-18,90.9966,93.0597,90.37,92.8187,4404978.0
2023-05-19,93.0916,93.4912,92.0585,92.5361,3206527.0
2023-05-20,93.0916,93.4912,92.0585,92.5361,3206527.0
2023-05-21,93.0916,93.4912,92.0585,92.5361,3206527.0
2023-05-22,92.653,94.0078,92.5458,93.1404,2398058.0
2023-05-23,93.9883,95.2847,92.9942,93.2183,3113670.0
2023-05-24,93.6959,94.4318,93.0331,94.115,2780433.0
2023-05-25,92.9844,93.0673,90.9863,92.731,3091753.0
2023-05-26,93.4425,93.5741,91.9634,92.5068,2442781.0
2023-05-27,93.4425,93.5741,91.9634,92.5068,2442781.0
2023-05-28,93.4425,93.5741,91.9634,92.5068,2442781.0
2023-05-29,93.4425,93.5741,91.9634,92.5068,2442781.0
2023-05-30,91.152,91.4249,89.8459,91.2202,2943571.0
2023-05-31,89.6608,90.382,88.9895,89.2904,4851674.0
2023-06-01,90.5282,92.0292,90.2261,90.6939,3100970.0
2023-06-02,92.3509,94.7096,91.8538,94.5731,4658623.0
2023-06-03,92.3509,94.7096,91.8538,94.5731,4658623.0
2023-06-04,92.3509,94.7096,91.8538,94.5731,4658623.0
2023-06-05,95.5771,95.772,92.692,93.5887,3201933.0
2023-06-06,92.2632,94.7096,92.1267,94.3685,2888028.0
2023-06-07,94.8363,98.6376,94.6706,98.4914,3871062.0
2023-06-08,98.4426,98.93,96.2496,96.6297,3653791.0
2023-06-09,96.9026,97.0781,94.963,96.2593,3247747.0
2023-06-10,96.9026,97.0781,94.963,96.2593,3247747.0
2023-06-11,96.9026,97.0781,94.963,96.2593,3247747.0
2023-06-12,94.6609,96.3178,94.193,94.3295,2884111.0
2023-06-13,95.6063,96.7369,94.3392,94.4269,2733415.0
2023-06-14,95.3626,95.7866,92.4435,93.2768,2297510.0
2023-06-15,93.2573,94.7876,92.9454,94.5634,2123043.0
2023-06-16,95.0605,95.3626,94.2223,94.6706,4965113.0
2023-06-17,95.0605,95.3626,94.2223,94.6706,4965113.0
2023-06-18,95.0605,95.3626,94.2223,94.6706,4965113.0
2023-06-19,95.0605,95.3626,94.2223,94.6706,4965113.0
2023-06-20,94.232,94.3295,91.1033,91.113,3274828.0
2023-06-21,90.6452,92.5556,90.305,90.9181,2902845.0
2023-06-22,90.1189,90.8109,88.3937,88.5106,3516093.0
2023-06-23,87.7211,89.076,87.4677,88.5594,4192024.0
2023-06-24,87.7211,89.076,87.4677,88.5594,4192024.0
2023-06-25,87.7211,89.076,87.4677,88.5594,4192024.0
2023-06-26,88.7641,90.0019,88.5642,89.2027,2846011.0
2023-06-27,89.2709,90.6744,88.8713,90.2261,3763977.0
2023-06-28,90.3235,91.6296,89.4561,91.0351,2574060.0
2023-06-29,91.3177,92.2729,91.0351,92.1364,2254388.0
2023-06-30,92.6628,93.4523,91.883,92.9649,2574225.0
2023-07-01,92.6628,93.4523,91.883,92.9649,2574225.0
2023-07-02,92.6628,93.4523,91.883,92.9649,2574225.0
2023-07-03,93.2281,94.193,92.9844,93.2378,1348799.0
2023-07-04,93.2281,94.193,92.9844,93.2378,1348799.0
2023-07-05,93.2281,93.8665,92.1462,93.6959,3854909.0
2023-07-06,92.9844,93.7642,92.1218,92.9844,4693913.0
2023-07-07,93.3353,97.7603,93.1014,96.9221,5340880.0
2023-07-08,93.3353,97.7603,93.1014,96.9221,5340880.0
2023-07-09,93.3353,97.7603,93.1014,96.9221,5340880.0
2023-07-10,97.0001,98.7058,96.9416,97.7896,3785248.0
2023-07-11,97.3315,99.1151,97.273,98.9495,3060825.0
2023-07-12,99.7195,100.5479,98.9592,99.3783,2374181.0
2023-07-13,99.7,101.2984,99.0372,99.9826,2886437.0
2023-07-14,99.4758,99.6317,96.1521,97.9163,2865206.0
2023-07-15,99.4758,99.6317,96.1521,97.9163,2865206.0
2023-07-16,99.4758,99.6317,96.1521,97.9163,2865206.0
2023-07-17,97.4679,98.2915,96.503,96.5322,3078258.0
2023-07-18,96.5225,99.4563,96.386,98.5986,2367543.0
2023-07-19,98.5986,100.8842,98.5693,99.8657,3052143.0
2023-07-20,100.5674,101.9027,100.5089,101.4154,2520486.0
2023-07-21,101.776,103.2722,101.4349,103.0529,2711753.0
2023-07-22,101.776,103.2722,101.4349,103.0529,2711753.0
2023-07-23,101.776,103.2722,101.4349,103.0529,2711753.0
2023-07-24,103.316,105.4213,103.1211,104.1445,3691802.0
2023-07-25,103.8131,105.7137,102.8872,104.9827,2744836.0
2023-07-26,104.242,107.1563,104.125,106.8151,2687565.0
2023-07-27,107.1952,108.0432,106.0451,106.1328,2925876.0
2023-07-28,106.7079,107.8775,106.318,107.5559,2141474.0
2023-07-29,106.7079,107.8775,106.318,107.5559,2141474.0
2023-07-30,106.7079,107.8775,106.318,107.5559,2141474.0
2023-07-31,107.9165,108.745,107.7995,108.7255,3801275.0
2023-08-01,108.3697,109.6027,107.8483,109.2713,2695397.0
2023-08-02,108.3454,110.3727,105.3628,106.2303,4888063.0
2023-08-03,106.7664,107.9555,104.6913,107.6144,3512340.0
2023-08-04,108.7547,110.3142,107.6533,107.6826,2650599.0
2023-08-05,108.7547,110.3142,107.6533,107.6826,2650599.0
2023-08-06,108.7547,110.3142,107.6533,107.6826,2650599.0
2023-08-07,108.2674,109.9585,108.2284,108.6183,2982091.0
2023-08-08,107.1368,110.5676,106.2074,109.8269,2865139.0
2023-08-09,110.4312,112.8581,110.1485,111.5228,3864782.0
2023-08-10,112.0589,113.248,111.3669,111.7665,2587861.0
2023-08-11,112.1271,114.3201,112.1271,113.6866,2558962.0
2023-08-12,112.1271,114.3201,112.1271,113.6866,2558962.0
2023-08-13,112.1271,114.3201,112.1271,113.6866,2558962.0
2023-08-14,113.5209,113.9985,111.4059,111.7665,3044005.0
2023-08-15,109.8854,111.6398,109.6319,110.5579,5087597.0
2023-08-16,111.1135,112.3708,110.3532,110.4019,3904400.0
2023-08-17,111.8875,113.8994,111.6415,111.7498,4704415.0
2023-08-18,110.7856,112.9205,110.7856,112.3892,4896486.0
2023-08-19,110.7856,112.9205,110.7856,112.3892,4896486.0
2023-08-20,110.7856,112.9205,110.7856,112.3892,4896486.0
2023-08-21,113.0385,113.5166,110.4019,111.494,2662829.0
2023-08-22,111.858,112.3695,110.7955,111.1103,2220777.0
2023-08-23,110.1166,110.6184,108.3753,110.4413,2027553.0
2023-08-24,109.8117,111.3808,109.7428,110.5692,1713642.0
2023-08-25,110.9627,112.6057,109.9396,112.0449,2262140.0
2023-08-26,110.9627,112.6057,109.9396,112.0449,2262140.0
2023-08-27,110.9627,112.6057,109.9396,112.0449,2262140.0
2023-08-28,111.4251,112.9205,110.7955,111.2972,1702264.0
2023-08-29,111.3464,111.6809,110.215,110.8643,1933180.0
2023-08-30,111.0217,112.1531,110.9234,111.8088,2113438.0
2023-08-31,111.858,112.7532,110.2544,112.3105,3086357.0
2023-09-01,114.2486,115.4095,113.2353,115.2718,2787680.0
2023-09-02,114.2486,115.4095,113.2353,115.2718,2787680.0
2023-09-03,114.2486,115.4095,113.2353,115.2718,2787680.0
2023-09-04,114.2486,115.4095,113.2353,115.2718,2787680.0
2023-09-05,115.7932,116.8458,114.8192,114.8487,2326951.0
2023-09-06,114.9766,116.0785,113.737,114.7503,1764173.0
2023-09-07,115.3505,117.0623,114.8782,116.8262,3348859.0
2023-09-08,117.928,121.5582,117.4951,120.2498,4711697.0
2023-09-09,117.928,121.5582,117.4951,120.2498,4711697.0
2023-09-10,117.928,121.5582,117.4951,120.2498,4711697.0
2023-09-11,120.9089,122.0501,119.3152,120.358,3105436.0
2023-09-12,120.8892,122.8099,120.6138,122.2666,4229642.0
2023-09-13,122.729,123.1618,120.4072,121.1746,2779402.0
2023-09-14,121.9026,121.991,120.7122,120.9778,2526293.0
2023-09-15,119.994,120.4859,118.3904,119.0692,9312919.0
2023-09-16,119.994,120.4859,118.3904,119.0692,9312919.0
2023-09-17,119.994,120.4859,118.3904,119.0692,9312919.0
2023-09-18,120.5449,121.9026,119.0397,120.4662,2237463.0
2023-09-19,121.4008,121.4795,117.141,118.2723,2970167.0
2023-09-20,117.7804,119.8267,117.6132,118.1248,2491645.0
2023-09-21,120.4367,121.8337,117.7509,117.9969,2732189.0
2023-09-22,118.5478,119.7284,116.5999,116.6589,2427225.0
2023-09-23,118.5478,119.7284,116.5999,116.6589,2427225.0
2023-09-24,118.5478,119.7284,116.5999,116.6589,2427225.0
2023-09-25,116.5802,118.6854,116.5409,118.3117,2499087.0
2023-09-26,117.2689,118.3314,116.6786,117.4853,2350834.0
2023-09-27,118.5085,119.571,117.7903,118.8429,2793805.0
2023-09-28,118.538,121.4697,118.4396,121.3811,3294259.0
2023-09-29,121.4402,121.4402,117.5443,118.2035,2841901.0
2023-09-30,121.4402,121.4402,117.5443,118.2035,2841901.0
2023-10-01,121.4402,121.4402,117.5443,118.2035,2841901.0
2023-10-02,118.1444,118.351,116.2752,117.0918,2445763.0
2023-10-03,116.0883,116.6196,112.281,113.7567,2988368.0
2023-10-04,111.3267,111.4645,106.8997,108.7,4464181.0
2023-10-05,107.0177,109.369,106.8308,107.7063,3206047.0
2023-10-06,108.7197,109.0246,106.4471,107.421,2625538.0
2023-10-07,108.7197,109.0246,106.4471,107.421,2625538.0
2023-10-08,108.7197,109.0246,106.4471,107.421,2625538.0
2023-10-09,109.2607,109.8461,107.5686,109.4083,2769837.0
2023-10-10,109.064,111.1595,108.5524,110.5692,2662275.0
2023-10-11,109.6149,110.6676,108.3753,110.3134,2035924.0
2023-10-12,111.0906,111.1693,108.1097,108.9558,1976849.0
2023-10-13,110.6381,110.9135,108.6901,108.8082,3393245.0
2023-10-14,110.6381,110.9135,108.6901,108.8082,3393245.0
2023-10-15,110.6381,110.9135,108.6901,108.8082,3393245.0
2023-10-16,109.6936,110.8348,109.2706,109.9691,2750191.0
2023-10-17,109.8707,112.1334,109.8707,112.0646,2471913.0
2023-10-18,112.34,114.8782,112.1334,114.3667,3249740.0
2023-10-19,114.2683,114.4749,112.768,113.3238,2091534.0
2023-10-20,113.4812,114.1453,111.3169,111.7006,2667169.0
2023-10-21,113.4812,114.1453,111.3169,111.7006,2667169.0
2023-10-22,113.4812,114.1453,111.3169,111.7006,2667169.0
2023-10-23,111.4743,111.7448,110.2052,111.2185,2463535.0
2023-10-24,111.6907,111.8531,110.0773,110.1166,2331660.0
2023-10-25,110.3134,111.0562,108.6803,108.9459,2581248.0
2023-10-26,108.0802,108.7492,106.3389,108.3163,3517855.0
2023-10-27,109.3394,110.2445,106.1037,109.1328,5214890.0
2023-10-28,109.3394,110.2445,106.1037,109.1328,5214890.0
2023-10-29,109.3394,110.2445,106.1037,109.1328,5214890.0
2023-10-30,110.4019,111.6661,108.0802,110.6184,3194635.0
2023-10-31,112.5761,113.3632,110.5987,112.222,3618684.0
2023-11-01,112.9893,115.1931,111.8973,114.2093,3343079.0
2023-11-02,114.2781,116.5999,114.1207,116.2064,2566872.0
2023-11-03,115.8522,116.4228,113.4025,114.8979,2524985.0
2023-11-04,115.8522,116.4228,113.4025,114.8979,2524985.0
2023-11-05,115.8522,116.4228,113.4025,114.8979,2524985.0
2023-11-06,115.3406,116.1965,114.4552,114.9569,2484723.0
2023-11-07,113.4616,113.5993,111.3759,112.0154,2180700.0
2023-11-08,111.2185,112.0424,109.8117,109.9986,2898607.0
2023-11-09,109.9986,111.1004,108.7492,108.8377,1802213.0
2023-11-10,110.1855,111.7498,109.9297,111.6022,2429424.0
2023-11-11,110.1855,111.7498,109.9297,111.6022,2429424.0
2023-11-12,110.1855,111.7498,109.9297,111.6022,2429424.0
2023-11-13,111.6612,112.7827,111.4153,112.3007,1487894.0
2023-11-14,112.4581,113.6682,112.3105,113.1566,2407969.0
2023-11-15,112.704,115.0258,112.3991,113.619,3203544.0
2023-11-16,112.6262,113.9169,111.0972,112.7155,4559639.0
2023-11-17,113.3509,116.5379,113.3509,115.5352,3354387.0
2023-11-18,113.3509,116.5379,113.3509,115.5352,3354387.0
2023-11-19,113.3509,116.5379,113.3509,115.5352,3354387.0
2023-11-20,115.7437,118.1612,115.7437,117.2627,2877278.0
2023-11-21,116.6571,117.2925,115.5947,116.5677,2039391.0
2023-11-22,115.0586,117.362,114.1154,117.1634,2211968.0
2023-11-23,115.0586,117.362,114.1154,117.1634,2211968.0
2023-11-24,117.4513,119.1788,117.1535,117.7789,1173601.0
2023-11-25,117.4513,119.1788,117.1535,117.7789,1173601.0
2023-11-26,117.4513,119.1788,117.1535,117.7789,1173601.0
2023-11-27,117.3818,118.0172,116.4734,117.4811,2447213.0
2023-11-28,117.6995,118.3746,116.8953,117.1535,1926431.0
2023-11-29,122.1176,122.9814,120.4298,121.3432,6873919.0
2023-11-30,121.8396,128.8192,121.5318,127.9653,9147416.0
2023-12-01,127.5781,130.3183,126.8335,128.7695,4757297.0
2023-12-02,127.5781,130.3183,126.8335,128.7695,4757297.0
2023-12-03,127.5781,130.3183,126.8335,128.7695,4757297.0
2023-12-04,127.9852,130.4276,126.9824,127.5186,4842966.0
2023-12-05,127.6774,129.6432,126.5952,126.7839,3484550.0
2023-12-06,125.93,126.9427,123.7359,124.1033,2952137.0
2023-12-07,125.0365,125.8308,123.1799,123.726,3702197.0
2023-12-08,124.5202,125.4932,122.4055,124.421,4102731.0
2023-12-09,124.5202,125.4932,122.4055,124.421,4102731.0
2023-12-10,124.5202,125.4932,122.4055,124.421,4102731.0
2023-12-11,124.143,126.4463,123.865,125.5031,2976836.0
2023-12-12,124.1827,124.5947,122.9814,124.3217,3484854.0
2023-12-13,124.1132,126.5059,122.4949,126.2478,3054796.0
2023-12-14,127.0817,129.4347,125.3542,129.1766,4260304.0
2023-12-15,127.0222,129.2461,126.8037,128.9383,9648402.0
2023-12-16,127.0222,129.2461,126.8037,128.9383,9648402.0
2023-12-17,127.0222,129.2461,126.8037,128.9383,9648402.0
2023-12-18,130.368,132.0657,129.7921,130.3581,2987703.0
2023-12-19,130.5765,132.8699,130.4772,132.8401,2873140.0
2023-12-20,133.3266,135.7094,132.8699,133.1082,3365745.0
2023-12-21,133.3762,134.3691,132.3238,133.3266,3235165.0
2023-12-22,134.657,134.8407,132.9593,133.0983,1402176.0
2023-12-23,134.657,134.8407,132.9593,133.0983,1402176.0
2023-12-24,134.657,134.8407,132.9593,133.0983,1402176.0
2023-12-25,134.657,134.8407,132.9593,133.0983,1402176.0
2023-12-26,134.1308,135.1137,133.555,134.7463,1542454.0
2023-12-27,134.24,135.0144,133.2472,133.7337,1798972.0
2023-12-28,133.138,133.7237,131.8374,131.887,1827485.0
2023-12-29,132.3834,132.9394,131.7381,132.1849,2024084.0
2023-12-30,132.3834,132.9394,131.7381,132.1849,2024084.0
2023-12-31,132.3834,132.9394,131.7381,132.1849,2024084.0
2024-01-01,132.3834,132.9394,131.7381,132.1849,2024084.0
2024-01-02,132.5423,134.2797,132.2941,133.3266,2500499.0
2024-01-03,133.0486,135.4711,133.0486,134.7761,3094793.0
2024-01-04,135.4115,137.0696,133.9212,134.3095,3125400.0
2024-01-05,135.3718,136.4341,133.6939,134.2698,3126499.0
2024-01-06,135.3718,136.4341,133.6939,134.2698,3126499.0
2024-01-07,135.3718,136.4341,133.6939,134.2698,3126499.0
2024-01-08,132.5323,133.2224,130.8048,132.8898,3636586.0
2024-01-09,132.8302,132.8302,130.8843,132.2544,2172650.0
2024-01-10,132.5919,132.5919,128.0001,128.4816,3619920.0
2024-01-11,129.0078,129.9808,128.283,129.3454,3540003.0
2024-01-12,131.5594,131.9962,130.646,131.9168,2909875.0
2024-01-13,131.5594,131.9962,130.646,131.9168,2909875.0
2024-01-14,131.5594,131.9962,130.646,131.9168,2909875.0
2024-01-15,131.5594,131.9962,130.646,131.9168,2909875.0
2024-01-16,132.0459,132.5721,128.1639,128.5412,3169591.0
2024-01-17,127.2207,129.2808,126.5506,127.3498,2437029.0
2024-01-18,127.5484,127.5484,125.7216,126.7541,2337343.0
2024-01-19,127.0619,128.1937,126.1485,128.1639,2880390.0
2024-01-20,127.0619,128.1937,126.1485,128.1639,2880390.0
2024-01-21,127.0619,128.1937,126.1485,128.1639,2880390.0
2024-01-22,127.9753,129.0177,127.0817,128.7298,2307871.0
2024-01-23,128.5511,130.4772,128.1937,130.1694,2309601.0
2024-01-24,131.0232,132.7408,130.6758,132.7111,2649203.0
2024-01-25,134.4187,136.6923,133.7883,136.6625,3167705.0
2024-01-26,136.6625,139.2736,136.1859,139.2141,3389088.0
2024-01-27,136.6625,139.2736,136.1859,139.2141,3389088.0
2024-01-28,136.6625,139.2736,136.1859,139.2141,3389088.0
2024-01-29,138.6581,138.7772,136.7121,138.0922,3099599.0
2024-01-30,136.8114,141.5571,136.1164,141.3884,3664664.0
2024-01-31,143.4534,146.6205,141.8252,143.2747,8307882.0
2024-02-01,144.2874,147.6531,141.3586,144.5058,5090493.0
2024-02-02,144.8632,146.6503,142.9372,144.4264,3702262.0
2024-02-03,144.8632,146.6503,142.9372,144.4264,3702262.0
2024-02-04,144.8632,146.6503,142.9372,144.4264,3702262.0
2024-02-05,143.3244,147.2063,142.6691,146.1837,2899768.0
2024-02-06,146.9382,148.4473,144.8037,144.8632,3323376.0
2024-02-07,145.2405,146.4567,144.7242,145.4788,2607825.0
2024-02-08,145.6277,146.8688,144.6349,145.7667,4018737.0
2024-02-09,145.7766,146.7198,144.3023,144.615,2889143.0
2024-02-10,145.7766,146.7198,144.3023,144.615,2889143.0
2024-02-11,145.7766,146.7198,144.3023,144.615,2889143.0
2024-02-12,145.2207,145.2405,143.2052,143.4137,3753922.0
2024-02-13,143.5726,145.3795,142.4805,144.1186,3226333.0
2024-02-14,145.1611,145.4788,142.0337,144.1683,3086691.0
2024-02-15,143.4634,146.3227,143.2449,145.3199,2810921.0
2024-02-16,145.33,145.425,143.205,143.81,2690099.0
2024-02-17,145.33,145.425,143.205,143.81,2690099.0
2024-02-18,145.33,145.425,143.205,143.81,2690099.0
2024-02-19,145.33,145.425,143.205,143.81,2690099.0
2024-02-20,143.65,143.65,140.485,141.14,3483203.0
2024-02-21,141.46,143.96,141.46,143.55,2403109.0
2024-02-22,143.48,146.67,142.69,146.62,2633683.0
2024-02-23,145.96,147.66,145.28,147.11,2189678.0
2024-02-24,145.96,147.66,145.28,147.11,2189678.0
2024-02-25,145.96,147.66,145.28,147.11,2189678.0
2024-02-26,147.01,150.08,146.8,148.31,2584665.0
2024-02-27,148.64,149.17,144.96,145.34,2106185.0
2024-02-28,144.75,145.09,140.87,141.24,2594715.0
2024-02-29,141.24,143.44,140.95,142.51,3370261.0
2024-03-01,143.23,144.81,143.22,144.2,2063580.0
2024-03-02,143.23,144.81,143.22,144.2,2063580.0
