,IP US Equity,IP US Equity,IP US Equity,IP US Equity,IP US Equity
2023-09-06,33.3344,33.4803,32.8382,32.9646,2295308.0
2023-09-07,32.8868,33.2857,32.4003,32.6728,4101856.0
2023-09-08,32.6825,33.743,32.5657,33.6944,3197176.0
2023-09-09,32.6825,33.743,32.5657,33.6944,3197176.0
2023-09-10,32.6825,33.743,32.5657,33.6944,3197176.0
2023-09-11,33.9279,34.1175,33.5679,33.6652,2384900.0
2023-09-12,33.7528,34.1128,33.4852,33.5679,2163340.0
2023-09-13,33.7138,33.782,32.6922,32.8965,3368849.0
2023-09-14,33.4414,33.8111,33.2663,33.6749,2516673.0
2023-09-15,33.7041,33.9084,33.2955,33.3149,5919007.0
2023-09-16,33.7041,33.9084,33.2955,33.3149,5919007.0
2023-09-17,33.7041,33.9084,33.2955,33.3149,5919007.0
2023-09-18,33.3928,33.636,33.0328,33.2371,3001056.0
2023-09-19,33.2079,33.529,32.8674,33.1787,3047440.0
2023-09-20,33.3441,33.4511,32.7846,32.809,2251898.0
2023-09-21,33.4317,34.0057,33.1203,33.2079,4260567.0
2023-09-22,33.3733,34.0155,33.1009,33.1495,3320546.0
2023-09-23,33.3733,34.0155,33.1009,33.1495,3320546.0
2023-09-24,33.3733,34.0155,33.1009,33.1495,3320546.0
2023-09-25,32.9744,34.1225,32.9355,33.8695,3043350.0
2023-09-26,33.7041,33.8976,33.5047,33.5971,2444820.0
2023-09-27,34.4436,34.609,33.8209,34.0057,3175641.0
2023-09-28,34.1517,34.4339,33.9084,34.3949,2131768.0
2023-09-29,34.609,34.8863,34.3657,34.5117,2564934.0
2023-09-30,34.609,34.8863,34.3657,34.5117,2564934.0
2023-10-01,34.609,34.8863,34.3657,34.5117,2564934.0
2023-10-02,34.3852,34.5701,34.0155,34.5117,3036648.0
2023-10-03,34.0933,34.6187,33.8987,34.2003,3763780.0
2023-10-04,34.4047,34.7063,34.1468,34.4825,2465206.0
2023-10-05,34.3463,34.6236,33.9474,34.0057,2200872.0
2023-10-06,34.0057,34.069,33.5533,33.6165,3245477.0
2023-10-07,34.0057,34.069,33.5533,33.6165,3245477.0
2023-10-08,34.0057,34.069,33.5533,33.6165,3245477.0
2023-10-09,33.6165,34.3949,33.5874,34.2101,1904075.0
2023-10-10,34.4533,34.7841,34.3803,34.4144,2060091.0
2023-10-11,34.5312,34.7647,34.0933,34.4728,1477385.0
2023-10-12,34.5701,34.5701,33.9328,34.1711,2209412.0
2023-10-13,34.2587,34.4582,34.0155,34.2003,1742571.0
2023-10-14,34.2587,34.4582,34.0155,34.2003,1742571.0
2023-10-15,34.2587,34.4582,34.0155,34.2003,1742571.0
2023-10-16,34.249,34.4241,33.9474,34.0641,2714557.0
2023-10-17,33.9474,34.6586,33.9279,34.5506,2639464.0
2023-10-18,34.3366,34.8912,34.0106,34.3074,4380889.0
2023-10-19,34.0641,34.2587,33.3344,33.3344,2796458.0
2023-10-20,33.3733,33.4511,32.3419,32.4295,3157140.0
2023-10-21,33.3733,33.4511,32.3419,32.4295,3157140.0
2023-10-22,33.3733,33.4511,32.3419,32.4295,3157140.0
2023-10-23,32.1765,32.4003,31.5149,31.5344,4342336.0
2023-10-24,31.8457,32.449,31.6609,32.3614,3372023.0
2023-10-25,32.1473,32.4928,31.9138,32.2252,2750763.0
2023-10-26,31.9917,32.7895,31.4468,31.9917,5396452.0
2023-10-27,31.8846,32.4392,31.6803,32.2446,3855166.0
2023-10-28,31.8846,32.4392,31.6803,32.2446,3855166.0
2023-10-29,31.8846,32.4392,31.6803,32.2446,3855166.0
2023-10-30,32.449,32.6436,32.2738,32.4879,2471045.0
2023-10-31,32.5268,33.1884,32.4198,32.8187,3185419.0
2023-11-01,32.8868,33.023,32.5852,32.7019,3400444.0
2023-11-02,33.0814,33.349,32.9841,33.1301,2592860.0
2023-11-03,33.383,34.0203,33.2857,33.6652,2147452.0
2023-11-04,33.383,34.0203,33.2857,33.6652,2147452.0
2023-11-05,33.383,34.0203,33.2857,33.6652,2147452.0
2023-11-06,33.6847,33.6944,33.3101,33.422,2355017.0
2023-11-07,33.1592,33.2176,32.8382,32.9355,2634612.0
2023-11-08,33.0133,33.0133,32.41,32.6533,2499969.0
2023-11-09,32.8479,32.916,32.3225,32.3614,3491298.0
2023-11-10,32.3128,32.4684,31.8652,32.196,3233844.0
2023-11-11,32.3128,32.4684,31.8652,32.196,3233844.0
2023-11-12,32.3128,32.4684,31.8652,32.196,3233844.0
2023-11-13,32.196,32.23,31.3398,31.5538,3430015.0
2023-11-14,31.8623,33.1405,31.8623,33.0862,3494573.0
2023-11-15,33.1553,33.7772,33.1553,33.6291,2551004.0
2023-11-16,33.5797,33.6291,32.6766,33.1849,2581866.0
2023-11-17,33.4218,33.4613,32.8039,32.948,2293286.0
2023-11-18,33.4218,33.4613,32.8039,32.948,2293286.0
2023-11-19,33.4218,33.4613,32.8039,32.948,2293286.0
2023-11-20,32.7407,32.7901,31.3539,32.1584,5254842.0
2023-11-21,32.267,32.3657,31.7932,32.0695,2668567.0
2023-11-22,32.0893,32.5433,31.9116,32.494,1991919.0
2023-11-23,32.0893,32.5433,31.9116,32.494,1991919.0
2023-11-24,32.5729,32.7704,32.4051,32.5039,1046836.0
2023-11-25,32.5729,32.7704,32.4051,32.5039,1046836.0
2023-11-26,32.5729,32.7704,32.4051,32.5039,1046836.0
2023-11-27,32.3262,34.2016,32.0844,33.6785,8217679.0
2023-11-28,33.8265,34.1276,33.5107,33.8166,3432252.0
2023-11-29,33.9351,35.5341,33.9351,35.3268,4679199.0
2023-11-30,35.8895,36.5459,35.7957,36.462,6130398.0
2023-12-01,36.3139,37.1874,36.1165,36.7087,4521045.0
2023-12-02,36.3139,37.1874,36.1165,36.7087,4521045.0
2023-12-03,36.3139,37.1874,36.1165,36.7087,4521045.0
2023-12-04,36.3929,36.8864,36.3139,36.8765,4714851.0
2023-12-05,36.6495,36.6495,35.9092,35.9684,3544739.0
2023-12-06,36.0967,36.4866,35.9289,36.077,2563344.0
2023-12-07,36.1757,36.3929,35.8302,36.3435,2230736.0
2023-12-08,36.2251,36.5212,36.0918,36.3633,1818244.0
2023-12-09,36.2251,36.5212,36.0918,36.3633,1818244.0
2023-12-10,36.2251,36.5212,36.0918,36.3633,1818244.0
2023-12-11,36.2448,36.5409,36.1066,36.4323,1705632.0
2023-12-12,36.3238,36.3238,35.4996,35.5835,2173041.0
2023-12-13,35.4946,36.5903,35.2479,36.4323,3125018.0
2023-12-14,36.6791,37.7155,36.6791,37.1825,3279607.0
2023-12-15,36.995,37.3997,36.6989,36.9456,5645621.0
2023-12-16,36.995,37.3997,36.6989,36.9456,5645621.0
2023-12-17,36.995,37.3997,36.6989,36.9456,5645621.0
2023-12-18,37.1924,37.1924,36.3435,36.3633,3372769.0
2023-12-19,36.5212,36.7778,36.1905,36.383,6298853.0
2023-12-20,36.2448,36.5113,36.0869,36.1165,2402201.0
2023-12-21,36.3731,36.4521,35.8895,36.1066,2333116.0
2023-12-22,36.156,36.3633,36.0178,36.1658,1664565.0
2023-12-23,36.156,36.3633,36.0178,36.1658,1664565.0
2023-12-24,36.156,36.3633,36.0178,36.1658,1664565.0
2023-12-25,36.156,36.3633,36.0178,36.1658,1664565.0
2023-12-26,36.077,36.1757,35.9092,36.1066,1637985.0
2023-12-27,36.0573,36.2942,35.7316,35.998,1908237.0
2023-12-28,35.8796,36.0475,35.6723,35.7809,1469606.0
2023-12-29,35.6822,35.8796,35.4502,35.6822,1800251.0
2023-12-30,35.6822,35.8796,35.4502,35.6822,1800251.0
2023-12-31,35.6822,35.8796,35.4502,35.6822,1800251.0
2024-01-01,35.6822,35.8796,35.4502,35.6822,1800251.0
2024-01-02,35.7809,36.3731,35.7365,36.0671,3461923.0
2024-01-03,35.7118,36.0721,35.4404,35.8796,2530417.0
2024-01-04,35.8796,36.2103,35.8401,35.998,2949556.0
2024-01-05,36.0079,36.8272,35.9289,36.7877,5272418.0
2024-01-06,36.0079,36.8272,35.9289,36.7877,5272418.0
2024-01-07,36.0079,36.8272,35.9289,36.7877,5272418.0
2024-01-08,36.5804,37.222,36.5804,37.1726,2833706.0
2024-01-09,37.1628,37.2368,36.7482,37.1825,2259605.0
2024-01-10,37.0443,37.2121,36.8568,37.0739,1809292.0
2024-01-11,37.143,37.3701,36.7828,37.3306,2500260.0
2024-01-12,37.5082,37.6563,36.995,37.1825,1770403.0
2024-01-13,37.5082,37.6563,36.995,37.1825,1770403.0
2024-01-14,37.5082,37.6563,36.995,37.1825,1770403.0
2024-01-15,37.5082,37.6563,36.995,37.1825,1770403.0
2024-01-16,36.9752,37.0147,36.5409,36.8272,2745661.0
2024-01-17,36.5212,36.8321,36.3534,36.4225,2274257.0
2024-01-18,36.3534,36.5113,35.8006,36.2152,3258678.0
2024-01-19,36.1856,36.2991,35.5933,36.2645,2339297.0
2024-01-20,36.1856,36.2991,35.5933,36.2645,2339297.0
2024-01-21,36.1856,36.2991,35.5933,36.2645,2339297.0
2024-01-22,35.8401,36.0425,34.9419,35.8796,3229479.0
2024-01-23,36.0079,36.4521,35.8747,36.0375,2291750.0
2024-01-24,36.1362,36.2547,35.5835,35.7118,2663450.0
2024-01-25,36.2152,37.375,36.2152,37.1628,3829793.0
2024-01-26,37.3404,37.3898,36.8518,37.0838,2558454.0
2024-01-27,37.3404,37.3898,36.8518,37.0838,2558454.0
2024-01-28,37.3404,37.3898,36.8518,37.0838,2558454.0
2024-01-29,36.7877,36.9455,36.077,36.2448,3267376.0
2024-01-30,36.0277,36.1856,35.7513,35.85,3975457.0
2024-01-31,35.9191,35.9388,35.159,35.3663,5966092.0
2024-02-01,35.2479,35.5243,33.8018,33.9153,7882136.0
2024-02-02,33.5797,33.7081,32.6717,33.027,5693201.0
2024-02-03,33.5797,33.7081,32.6717,33.027,5693201.0
2024-02-04,33.5797,33.7081,32.6717,33.027,5693201.0
2024-02-05,32.721,32.8888,32.494,32.5433,5227769.0
2024-02-06,32.4545,32.9776,32.2768,32.7111,3073842.0
2024-02-07,33.0171,33.4416,32.6322,33.4218,4919960.0
2024-02-08,33.5403,34.5915,33.4119,34.4385,5976175.0
2024-02-09,34.399,34.8629,34.1819,34.8037,3731752.0
2024-02-10,34.399,34.8629,34.1819,34.8037,3731752.0
2024-02-11,34.399,34.8629,34.1819,34.8037,3731752.0
2024-02-12,34.8136,35.5292,34.784,35.0406,3463426.0
2024-02-13,34.7445,34.9024,33.9598,34.1621,4074183.0
2024-02-14,34.2411,34.4484,33.792,34.0831,3068439.0
2024-02-15,34.0831,34.6359,34.0042,34.6162,2079923.0
2024-02-16,34.5569,35.4552,34.5471,35.3367,5380687.0
2024-02-17,34.5569,35.4552,34.5471,35.3367,5380687.0
2024-02-18,34.5569,35.4552,34.5471,35.3367,5380687.0
2024-02-19,34.5569,35.4552,34.5471,35.3367,5380687.0
2024-02-20,36.0375,36.7087,35.2183,35.2775,5476733.0
2024-02-21,35.33,35.38,34.6,34.73,4077026.0
2024-02-22,34.63,34.86,34.36,34.49,4622311.0
2024-02-23,34.55,34.8,34.245,34.73,3365885.0
2024-02-24,34.55,34.8,34.245,34.73,3365885.0
2024-02-25,34.55,34.8,34.245,34.73,3365885.0
2024-02-26,34.36,34.565,33.8,33.8,4645003.0
2024-02-27,33.93,34.295,33.86,34.2,2235775.0
2024-02-28,34.06,35.15,33.98,34.62,4774040.0
2024-02-29,34.65,35.98,34.65,35.36,4499035.0
2024-03-01,35.24,35.565,34.97,35.05,2730990.0
2024-03-02,35.24,35.565,34.97,35.05,2730990.0
2024-03-03,35.24,35.565,34.97,35.05,2730990.0
2024-03-04,35.61,36.3,35.47,35.89,4244064.0
2024-03-05,35.65,36.11,35.645,35.85,3057755.0
2024-03-06,36.37,36.4,35.37,35.71,3183452.0
2024-03-07,35.95,36.275,35.745,35.88,2840048.0
2024-03-08,36.0,36.27,35.7,36.24,2068803.0
2024-03-09,36.0,36.27,35.7,36.24,2068803.0
2024-03-10,36.0,36.27,35.7,36.24,2068803.0
2024-03-11,36.09,36.89,35.87,36.62,2006442.0
2024-03-12,36.55,36.69,36.02,36.13,2021862.0
2024-03-13,36.32,36.62,35.92,36.29,2834926.0
2024-03-14,36.14,36.5,35.985,36.19,3412036.0
2024-03-15,36.09,36.44,35.681,36.35,21737597.0
2024-03-16,36.09,36.44,35.681,36.35,21737597.0
2024-03-17,36.09,36.44,35.681,36.35,21737597.0
2024-03-18,36.32,36.32,34.9,34.94,5409632.0
2024-03-19,35.61,38.845,35.459,38.77,12428854.0
2024-03-20,39.11,40.34,38.7,39.23,6752945.0
2024-03-21,39.43,39.99,39.05,39.88,4243851.0
2024-03-22,40.0,40.1,39.53,39.53,2642969.0
2024-03-23,40.0,40.1,39.53,39.53,2642969.0
2024-03-24,40.0,40.1,39.53,39.53,2642969.0
2024-03-25,39.63,40.86,39.63,40.85,4454785.0
2024-03-26,40.87,41.28,37.22,38.2,19957327.0
2024-03-27,38.07,39.4,37.41,39.39,10984373.0
2024-03-28,39.29,39.48,38.6,39.02,7774303.0
2024-03-29,39.29,39.48,38.6,39.02,7774303.0
2024-03-30,39.29,39.48,38.6,39.02,7774303.0
2024-03-31,39.29,39.48,38.6,39.02,7774303.0
2024-04-01,38.92,39.37,38.88,39.03,2854743.0
2024-04-02,38.9,38.985,38.22,38.7,3806701.0
2024-04-03,38.76,39.13,38.63,39.07,4047163.0
2024-04-04,39.23,39.69,38.79,39.29,5909019.0
2024-04-05,39.12,39.2,38.39,38.66,3347499.0
2024-04-06,39.12,39.2,38.39,38.66,3347499.0
2024-04-07,39.12,39.2,38.39,38.66,3347499.0
2024-04-08,39.01,39.09,37.88,38.21,6814782.0
2024-04-09,38.1,38.585,37.735,38.14,3673422.0
2024-04-10,37.71,38.305,37.33,38.25,7844131.0
2024-04-11,37.96,38.26,37.715,37.81,4189535.0
2024-04-12,37.1,37.7,36.89,37.14,5969287.0
2024-04-13,37.1,37.7,36.89,37.14,5969287.0
2024-04-14,37.1,37.7,36.89,37.14,5969287.0
2024-04-15,37.67,38.0,36.56,36.77,3535946.0
2024-04-16,37.01,37.03,35.8,35.91,8615440.0
2024-04-17,36.11,36.17,35.01,35.06,6380974.0
2024-04-18,35.22,35.65,35.09,35.26,5229363.0
2024-04-19,34.51,35.72,34.51,35.37,14618550.0
2024-04-20,34.51,35.72,34.51,35.37,14618550.0
2024-04-21,34.51,35.72,34.51,35.37,14618550.0
2024-04-22,35.3,35.41,34.54,34.76,7334706.0
2024-04-23,33.92,34.495,33.67,34.41,6744513.0
2024-04-24,34.2,34.56,33.92,34.43,8249631.0
2024-04-25,33.49,34.27,33.16,33.52,12003022.0
2024-04-26,33.72,33.985,33.28,33.83,6735103.0
2024-04-27,33.72,33.985,33.28,33.83,6735103.0
2024-04-28,33.72,33.985,33.28,33.83,6735103.0
2024-04-29,34.34,35.475,34.18,35.32,8570470.0
2024-04-30,34.94,35.27,34.61,34.94,6933516.0
2024-05-01,34.77,35.515,34.54,35.28,6827231.0
