,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity,PGR US Equity
2023-09-06,132.9022,134.3333,132.6836,134.0053,1641496.0
2023-09-07,134.86,137.5135,134.4327,136.5594,2188343.0
2023-09-08,136.5097,137.0464,134.8501,134.9196,1619414.0
2023-09-09,136.5097,137.0464,134.8501,134.9196,1619414.0
2023-09-10,136.5097,137.0464,134.8501,134.9196,1619414.0
2023-09-11,135.2377,137.6228,135.2377,136.4103,1549823.0
2023-09-12,136.7681,139.3421,136.7681,137.7917,2388994.0
2023-09-13,138.398,139.0539,137.9806,138.3085,2302762.0
2023-09-14,139.1334,139.3172,137.424,138.706,2429302.0
2023-09-15,133.8662,138.8551,133.5084,137.8812,4508045.0
2023-09-16,133.8662,138.8551,133.5084,137.8812,4508045.0
2023-09-17,133.8662,138.8551,133.5084,137.8812,4508045.0
2023-09-18,138.0601,140.1173,137.5433,139.6899,1713011.0
2023-09-19,140.4949,141.762,139.5607,141.5881,1877300.0
2023-09-20,141.8862,143.0788,141.6279,141.8067,1637138.0
2023-09-21,142.3533,143.4167,141.0713,141.5185,3993885.0
2023-09-22,141.6378,142.7906,141.2601,142.3732,1679654.0
2023-09-23,141.6378,142.7906,141.2601,142.3732,1679654.0
2023-09-24,141.6378,142.7906,141.2601,142.3732,1679654.0
2023-09-25,141.9558,142.1546,139.9185,141.5384,1889583.0
2023-09-26,141.6179,142.0502,139.7943,139.8787,1848568.0
2023-09-27,139.4812,139.8489,138.1694,139.7495,1978982.0
2023-09-28,140.2564,140.967,139.2377,139.5408,1641526.0
2023-09-29,139.2228,139.6303,137.9806,138.4377,2434938.0
2023-09-30,139.2228,139.6303,137.9806,138.4377,2434938.0
2023-10-01,139.2228,139.6303,137.9806,138.4377,2434938.0
2023-10-02,138.0303,138.6762,136.7383,138.1098,1795693.0
2023-10-03,139.1334,141.4688,137.6427,138.5371,2105688.0
2023-10-04,138.6464,141.5505,137.9304,141.3814,2161137.0
2023-10-05,141.5206,142.913,140.9537,141.7195,1936114.0
2023-10-06,142.0179,143.0422,141.2322,142.0776,2207193.0
2023-10-07,142.0179,143.0422,141.2322,142.0776,2207193.0
2023-10-08,142.0179,143.0422,141.2322,142.0776,2207193.0
2023-10-09,141.7494,142.5897,141.1526,142.4754,1369215.0
2023-10-10,142.714,143.4798,141.0631,141.4709,2391397.0
2023-10-11,141.3118,143.4102,141.2919,143.0721,3099204.0
2023-10-12,143.5793,143.7981,142.0875,142.5151,2403680.0
2023-10-13,149.1784,154.5254,148.8204,154.1013,6481497.0
2023-10-14,149.1784,154.5254,148.8204,154.1013,6481497.0
2023-10-15,149.1784,154.5254,148.8204,154.1013,6481497.0
2023-10-16,155.1854,157.3037,153.972,156.1898,4257916.0
2023-10-17,157.3833,158.1192,156.6473,158.0695,2720410.0
2023-10-18,159.1237,160.1182,157.6219,158.3082,2898121.0
2023-10-19,158.1093,159.6209,156.6871,156.9357,2587008.0
2023-10-20,157.5324,157.7612,153.7433,153.9919,3051868.0
2023-10-21,157.5324,157.7612,153.7433,153.9919,3051868.0
2023-10-22,157.5324,157.7612,153.7433,153.9919,3051868.0
2023-10-23,154.1511,154.1511,152.4405,152.6394,1844161.0
2023-10-24,153.1963,155.5533,152.6394,155.3843,1683337.0
2023-10-25,156.9556,157.1346,155.1953,155.5732,2219051.0
2023-10-26,155.8219,156.5578,152.5399,153.0173,2754246.0
2023-10-27,152.162,152.4703,150.72,152.2217,2147621.0
2023-10-28,152.162,152.4703,150.72,152.2217,2147621.0
2023-10-29,152.162,152.4703,150.72,152.2217,2147621.0
2023-10-30,152.7886,154.5141,152.3808,154.34,2253048.0
2023-10-31,154.2804,157.5772,153.8627,157.2241,2353340.0
2023-11-01,158.1292,159.7403,157.0451,158.7358,2264439.0
2023-11-02,157.8407,159.8099,156.0705,157.9004,2996836.0
2023-11-03,158.2386,158.2386,154.7577,155.3544,4047007.0
2023-11-04,158.2386,158.2386,154.7577,155.3544,4047007.0
2023-11-05,158.2386,158.2386,154.7577,155.3544,4047007.0
2023-11-06,156.4484,157.6319,156.0009,157.3634,2067336.0
2023-11-07,158.1292,158.1292,156.339,157.7413,1874720.0
2023-11-08,157.2838,158.2485,156.528,157.7413,1757154.0
2023-11-09,158.338,160.3967,158.159,159.4718,2274630.0
2023-11-10,160.0884,160.8383,159.1833,159.5115,2988121.0
2023-11-11,160.0884,160.8383,159.1833,159.5115,2988121.0
2023-11-12,160.0884,160.8383,159.1833,159.5115,2988121.0
2023-11-13,160.3072,161.0928,158.6662,161.0332,2908151.0
2023-11-14,160.1083,160.526,158.3082,158.6563,3080429.0
2023-11-15,158.4076,158.6563,155.3743,156.8064,3421699.0
2023-11-16,157.2938,159.2231,157.2938,159.064,2781309.0
2023-11-17,158.9646,159.9491,156.6473,156.707,2402535.0
2023-11-18,158.9646,159.9491,156.6473,156.707,2402535.0
2023-11-19,158.9646,159.9491,156.6473,156.707,2402535.0
2023-11-20,157.1346,159.7005,156.8164,158.4772,2019059.0
2023-11-21,159.243,161.9581,159.1933,160.9238,1954569.0
2023-11-22,160.4663,162.1122,160.1182,161.7194,1518599.0
2023-11-23,160.4663,162.1122,160.1182,161.7194,1518599.0
2023-11-24,162.2465,163.2012,162.2465,162.8233,680013.0
2023-11-25,162.2465,163.2012,162.2465,162.8233,680013.0
2023-11-26,162.2465,163.2012,162.2465,162.8233,680013.0
2023-11-27,162.9725,163.5791,162.1072,163.5095,1692878.0
2023-11-28,163.3802,163.8278,161.6895,162.3658,1656052.0
2023-11-29,161.8885,162.8631,161.1227,162.1072,1519872.0
2023-11-30,162.157,163.5592,161.789,163.1316,3561739.0
2023-12-01,163.2609,163.9471,161.3514,161.5702,2630042.0
2023-12-02,163.2609,163.9471,161.3514,161.5702,2630042.0
2023-12-03,163.2609,163.9471,161.3514,161.5702,2630042.0
2023-12-04,161.0431,162.6841,160.695,162.515,1569738.0
2023-12-05,162.515,163.4499,161.6697,162.6343,1419221.0
2023-12-06,162.157,163.3852,159.7403,160.6055,2146520.0
2023-12-07,161.4608,162.0675,160.7845,160.8243,2622995.0
2023-12-08,160.9238,161.4608,158.9447,160.2873,2614634.0
2023-12-09,160.9238,161.4608,158.9447,160.2873,2614634.0
2023-12-10,160.9238,161.4608,158.9447,160.2873,2614634.0
2023-12-11,161.978,163.4697,161.3862,162.5249,2060641.0
2023-12-12,162.2166,164.2554,161.9184,164.2256,2204066.0
2023-12-13,164.4046,164.6632,159.3922,159.6707,2742791.0
2023-12-14,159.3126,159.9292,151.983,152.709,5633767.0
2023-12-15,150.8492,155.4738,148.3232,152.5698,6746516.0
2023-12-16,150.8492,155.4738,148.3232,152.5698,6746516.0
2023-12-17,150.8492,155.4738,148.3232,152.5698,6746516.0
2023-12-18,154.0118,155.9114,153.5842,155.1456,2346773.0
2023-12-19,154.5091,156.9755,153.9024,156.8164,2776024.0
2023-12-20,156.6772,156.8164,154.6881,154.708,1716002.0
2023-12-21,154.0814,155.7025,153.5345,155.623,1139205.0
2023-12-22,156.0605,157.3236,155.4937,156.8959,1006030.0
2023-12-23,156.0605,157.3236,155.4937,156.8959,1006030.0
2023-12-24,156.0605,157.3236,155.4937,156.8959,1006030.0
2023-12-25,156.0605,157.3236,155.4937,156.8959,1006030.0
2023-12-26,156.9059,157.0352,155.8716,156.518,1066698.0
2023-12-27,155.9213,157.0849,155.2053,156.7965,1217644.0
2023-12-28,157.1346,158.3082,156.7468,157.4728,1139747.0
2023-12-29,157.6021,158.9447,157.2341,158.4076,1637512.0
2023-12-30,157.6021,158.9447,157.2341,158.4076,1637512.0
2023-12-31,157.6021,158.9447,157.2341,158.4076,1637512.0
2024-01-01,157.6021,158.9447,157.2341,158.4076,1637512.0
2024-01-02,158.9248,160.8144,158.4673,160.7447,1912312.0
2024-01-03,161.3713,164.4046,161.2271,162.2763,2208612.0
2024-01-04,163.778,165.3693,162.0625,162.1072,1937188.0
2024-01-05,163.4101,163.6686,160.6751,161.8188,1545046.0
2024-01-06,163.4101,163.6686,160.6751,161.8188,1545046.0
2024-01-07,163.4101,163.6686,160.6751,161.8188,1545046.0
2024-01-08,162.5448,164.6035,161.4608,164.4643,1994216.0
2024-01-09,165.0411,165.9163,163.2609,165.7571,1927822.0
2024-01-10,165.1704,167.2987,163.2708,164.6035,1582558.0
2024-01-11,165.0908,167.3683,164.0764,167.0998,2275560.0
2024-01-12,168.4523,169.0291,166.7815,167.9749,1649872.0
2024-01-13,168.4523,169.0291,166.7815,167.9749,1649872.0
2024-01-14,168.4523,169.0291,166.7815,167.9749,1649872.0
2024-01-15,168.4523,169.0291,166.7815,167.9749,1649872.0
2024-01-16,168.9098,168.9098,167.0998,167.6467,2186260.0
2024-01-17,168.3131,170.7695,167.965,168.9595,2373788.0
2024-01-18,167.3903,170.189,166.8405,169.8291,2530183.0
2024-01-19,170.9186,172.4279,169.999,170.059,2722301.0
2024-01-20,170.9186,172.4279,169.999,170.059,2722301.0
2024-01-21,170.9186,172.4279,169.999,170.059,2722301.0
2024-01-22,170.6387,171.8881,170.129,170.1989,2643223.0
2024-01-23,169.5992,171.9581,169.4843,170.2389,2932614.0
2024-01-24,181.5136,182.2632,176.426,178.2751,4566015.0
2024-01-25,178.3251,180.4041,176.0662,177.9253,2887277.0
2024-01-26,178.1152,179.9143,177.1856,179.3346,2354350.0
2024-01-27,178.1152,179.9143,177.1856,179.3346,2354350.0
2024-01-28,178.1152,179.9143,177.1856,179.3346,2354350.0
2024-01-29,178.6649,180.3741,176.6459,177.6754,2000825.0
2024-01-30,176.296,179.7344,175.4165,179.6245,1834684.0
2024-01-31,180.3741,180.7721,177.6054,178.1652,1978847.0
2024-02-01,176.6859,179.5645,176.286,178.6249,2839173.0
2024-02-02,180.0842,181.8134,179.5945,180.604,1791639.0
2024-02-03,180.0842,181.8134,179.5945,180.604,1791639.0
2024-02-04,180.0842,181.8134,179.5945,180.604,1791639.0
2024-02-05,180.3941,182.5531,180.3941,182.0933,1819291.0
2024-02-06,181.9134,182.5331,179.8194,180.1842,1579615.0
2024-02-07,181.3636,182.763,180.594,182.0833,1586600.0
2024-02-08,182.1233,184.1873,181.8034,182.8729,1762390.0
2024-02-09,182.4731,183.9124,182.2132,182.633,1968752.0
2024-02-10,182.4731,183.9124,182.2132,182.633,1968752.0
2024-02-11,182.4731,183.9124,182.2132,182.633,1968752.0
2024-02-12,182.633,183.0328,181.5635,182.2732,1748897.0
2024-02-13,184.0523,184.822,180.634,181.9933,3251298.0
2024-02-14,184.0823,188.1104,182.1433,187.8605,3434410.0
2024-02-15,187.6406,189.7596,187.0059,189.1499,1939681.0
2024-02-16,189.7696,191.8286,188.4902,189.0,2113118.0
2024-02-17,189.7696,191.8286,188.4902,189.0,2113118.0
2024-02-18,189.7696,191.8286,188.4902,189.0,2113118.0
2024-02-19,189.7696,191.8286,188.4902,189.0,2113118.0
2024-02-20,189.5397,191.8586,188.91,189.3898,2497968.0
2024-02-21,190.1694,191.2289,187.6956,190.1594,2253134.0
2024-02-22,190.6392,192.2185,189.1599,191.5988,1997761.0
2024-02-23,191.7487,192.5083,190.4293,191.2089,1826477.0
2024-02-24,191.7487,192.5083,190.4293,191.2089,1826477.0
2024-02-25,191.7487,192.5083,190.4293,191.2089,1826477.0
2024-02-26,192.0585,193.5778,191.2389,193.4879,2194227.0
2024-02-27,193.5378,193.8577,189.5697,192.0885,2502742.0
2024-02-28,192.6383,193.2979,191.3889,191.9386,2533706.0
2024-02-29,192.0286,192.2684,188.7101,189.4698,4203657.0
2024-03-01,189.1099,190.0695,186.851,187.7406,3677454.0
2024-03-02,189.1099,190.0695,186.851,187.7406,3677454.0
2024-03-03,189.1099,190.0695,186.851,187.7406,3677454.0
2024-03-04,187.6706,189.7396,187.2308,189.1499,2931044.0
2024-03-05,189.3998,190.7891,189.3098,189.7197,2445832.0
2024-03-06,193.3079,196.2066,190.9091,195.9167,3431512.0
2024-03-07,195.9067,196.8463,193.7627,196.0266,2964864.0
2024-03-08,195.0371,198.8853,194.3924,198.3156,2803588.0
2024-03-09,195.0371,198.8853,194.3924,198.3156,2803588.0
2024-03-10,195.0371,198.8853,194.3924,198.3156,2803588.0
2024-03-11,198.1057,198.1606,195.337,196.6464,2178245.0
2024-03-12,196.9062,198.9752,195.4769,198.8453,1515096.0
2024-03-13,199.535,199.7749,197.6759,199.6449,2101540.0
2024-03-14,201.534,202.6035,199.445,201.7739,3537890.0
2024-03-15,199.475,205.732,199.475,204.7825,5740556.0
2024-03-16,199.475,205.732,199.475,204.7825,5740556.0
2024-03-17,199.475,205.732,199.475,204.7825,5740556.0
2024-03-18,204.4726,207.1014,203.9729,206.3117,2289861.0
2024-03-19,207.4312,207.7711,204.0778,205.3922,2025036.0
2024-03-20,204.9024,206.76,204.5826,205.6221,1729903.0
2024-03-21,204.4027,207.1014,203.4431,205.4721,3418789.0
2024-03-22,205.752,207.2988,205.1423,205.6021,2557922.0
2024-03-23,205.752,207.2988,205.1423,205.6021,2557922.0
2024-03-24,205.752,207.2988,205.1423,205.6021,2557922.0
2024-03-25,205.732,206.7915,204.5626,205.9219,3491736.0
2024-03-26,205.692,207.7036,204.2028,204.5526,3546233.0
2024-03-27,205.0623,206.2018,204.1628,206.0519,3509309.0
2024-03-28,207.1314,208.0909,206.2868,206.7216,3163452.0
2024-03-29,207.1314,208.0909,206.2868,206.7216,3163452.0
2024-03-30,207.1314,208.0909,206.2868,206.7216,3163452.0
2024-03-31,207.1314,208.0909,206.2868,206.7216,3163452.0
2024-04-01,207.0914,209.95,205.822,209.8501,2324259.0
2024-04-02,209.8601,210.6097,208.8511,209.93,1919201.0
2024-04-03,210.29,211.745,209.595,210.77,2526869.0
2024-04-04,211.2,212.24,208.3663,209.24,2581398.0
2024-04-05,210.24,212.045,209.28,211.0,3036045.0
2024-04-06,210.24,212.045,209.28,211.0,3036045.0
2024-04-07,210.24,212.045,209.28,211.0,3036045.0
2024-04-08,210.7,210.9593,208.7,210.39,2793841.0
2024-04-09,210.56,211.045,204.19,204.81,2662347.0
2024-04-10,203.95,207.09,203.2078,206.15,2367313.0
2024-04-11,206.25,207.09,202.09,202.26,3896401.0
2024-04-12,208.0,209.5,203.26,203.9,5368049.0
2024-04-13,208.0,209.5,203.26,203.9,5368049.0
2024-04-14,208.0,209.5,203.26,203.9,5368049.0
2024-04-15,207.76,208.78,205.13,206.59,3842041.0
2024-04-16,207.66,210.62,206.715,208.35,2916807.0
2024-04-17,209.08,210.03,207.5862,209.12,3554574.0
2024-04-18,209.36,210.05,208.02,209.75,2116565.0
2024-04-19,210.9,215.18,210.535,214.69,4191546.0
2024-04-20,210.9,215.18,210.535,214.69,4191546.0
2024-04-21,210.9,215.18,210.535,214.69,4191546.0
2024-04-22,215.06,216.21,212.87,213.0,2732551.0
2024-04-23,213.73,215.215,212.36,214.02,2576062.0
2024-04-24,213.81,215.095,209.79,212.2,2633168.0
2024-04-25,212.14,212.31,209.08,210.07,1882583.0
2024-04-26,209.01,209.91,205.5,208.03,2628749.0
2024-04-27,209.01,209.91,205.5,208.03,2628749.0
2024-04-28,209.01,209.91,205.5,208.03,2628749.0
2024-04-29,208.0,208.03,205.24,206.67,2691605.0
2024-04-30,206.84,210.78,206.2,208.25,3578504.0
2024-05-01,209.16,213.74,208.48,211.8,2360867.0
