,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity
2023-09-09,39.5896,40.0267,39.4307,39.7585,1274732.0
2023-09-10,39.5896,40.0267,39.4307,39.7585,1274732.0
2023-09-11,40.3346,40.3644,39.7833,39.8975,1370790.0
2023-09-12,39.8082,41.3774,39.8082,41.0596,2355448.0
2023-09-13,41.3774,41.4768,39.9472,40.1359,2821508.0
2023-09-14,40.3544,40.707,39.4903,40.0664,3077736.0
2023-09-15,40.0664,41.0199,40.0316,40.7716,3815285.0
2023-09-16,40.0664,41.0199,40.0316,40.7716,3815285.0
2023-09-17,40.0664,41.0199,40.0316,40.7716,3815285.0
2023-09-18,40.3942,40.7716,40.0068,40.6226,2306333.0
2023-09-19,40.712,41.1589,40.3246,40.9504,2579907.0
2023-09-20,41.3278,41.9833,40.8063,40.9007,1862408.0
2023-09-21,40.4041,40.4041,39.7386,39.828,1828636.0
2023-09-22,39.828,41.0199,39.828,40.4835,2093154.0
2023-09-23,39.828,41.0199,39.828,40.4835,2093154.0
2023-09-24,39.828,41.0199,39.828,40.4835,2093154.0
2023-09-25,40.1756,41.2185,40.1756,41.0,1307681.0
2023-09-26,40.6524,40.9007,39.5499,39.5896,1503638.0
2023-09-27,39.9472,40.0167,39.252,39.5301,1624566.0
2023-09-28,39.391,40.6077,39.252,40.414,1337878.0
2023-09-29,40.7021,40.7765,39.9544,40.0962,1447514.0
2023-09-30,40.7021,40.7765,39.9544,40.0962,1447514.0
2023-10-01,40.7021,40.7765,39.9544,40.0962,1447514.0
2023-10-02,40.0167,40.4041,39.252,39.5896,1287591.0
2023-10-03,39.2321,39.3612,38.4425,38.6064,1961421.0
2023-10-04,38.4673,39.0037,38.219,38.954,1561418.0
2023-10-05,38.7057,39.0483,37.9707,38.3978,1943894.0
2023-10-06,38.2488,40.4835,37.9608,39.6095,3197573.0
2023-10-07,38.2488,40.4835,37.9608,39.6095,3197573.0
2023-10-08,38.2488,40.4835,37.9608,39.6095,3197573.0
2023-10-09,39.093,39.4109,38.4971,39.2023,1615387.0
2023-10-10,39.4903,39.9571,39.3314,39.4903,1538240.0
2023-10-11,39.5896,40.0316,39.2122,39.6989,1153803.0
2023-10-12,39.3314,39.5499,38.6163,38.9838,1811193.0
2023-10-13,39.0037,39.2321,38.3183,38.4375,1394983.0
2023-10-14,39.0037,39.2321,38.3183,38.4375,1394983.0
2023-10-15,39.0037,39.2321,38.3183,38.4375,1394983.0
2023-10-16,38.8149,39.252,38.8149,39.1924,1393811.0
2023-10-17,38.7454,39.6989,38.7454,39.2023,1439685.0
2023-10-18,38.805,39.1824,38.1396,38.2389,1084020.0
2023-10-19,38.2587,38.4375,37.6429,37.8515,1484928.0
2023-10-20,38.07,38.5964,37.8912,38.3481,2585289.0
2023-10-21,38.07,38.5964,37.8912,38.3481,2585289.0
2023-10-22,38.07,38.5964,37.8912,38.3481,2585289.0
2023-10-23,38.1197,38.517,37.8515,37.9707,1574248.0
2023-10-24,38.0204,38.5865,37.7323,38.1396,2030553.0
2023-10-25,37.921,38.2389,37.5883,37.8714,1342579.0
2023-10-26,38.3283,38.8298,37.8118,38.0005,2092811.0
2023-10-27,37.9806,38.1445,36.3667,36.4312,3326112.0
2023-10-28,37.9806,38.1445,36.3667,36.4312,3326112.0
2023-10-29,37.9806,38.1445,36.3667,36.4312,3326112.0
2023-10-30,37.1165,37.3152,36.1432,36.461,3014799.0
2023-10-31,36.461,37.1563,36.4114,36.6497,2567146.0
2023-11-01,36.7888,36.8682,36.2226,36.8583,2234700.0
2023-11-02,32.796,34.6732,31.4155,32.0412,7928541.0
2023-11-03,32.359,33.1337,31.8426,33.1337,5499565.0
2023-11-04,32.359,33.1337,31.8426,33.1337,5499565.0
2023-11-05,32.359,33.1337,31.8426,33.1337,5499565.0
2023-11-06,33.2331,33.3324,32.5577,32.6073,3270411.0
2023-11-07,32.3193,32.5676,31.8128,32.4087,2894440.0
2023-11-08,32.4484,32.5875,31.9419,32.1405,2284020.0
2023-11-09,32.1405,32.4881,31.7631,31.8028,2609706.0
2023-11-10,31.7532,32.3292,31.4552,32.1505,2371005.0
2023-11-11,31.7532,32.3292,31.4552,32.1505,2371005.0
2023-11-12,31.7532,32.3292,31.4552,32.1505,2371005.0
2023-11-13,32.0611,32.3342,31.8823,32.2994,2419241.0
2023-11-14,33.1933,33.7893,33.0543,33.2927,2958939.0
2023-11-15,33.3026,33.978,33.2827,33.8985,2928372.0
2023-11-16,34.0574,34.6087,33.2132,33.5906,3407229.0
2023-11-17,33.9482,34.3604,33.7396,34.1865,2013572.0
2023-11-18,33.9482,34.3604,33.7396,34.1865,2013572.0
2023-11-19,33.9482,34.3604,33.7396,34.1865,2013572.0
2023-11-20,34.0872,34.554,33.968,34.2859,2289538.0
2023-11-21,33.978,34.3653,33.7595,33.7893,2065268.0
2023-11-22,34.0674,34.4597,33.8729,34.3753,2415847.0
2023-11-23,34.0674,34.4597,33.8729,34.3753,2415847.0
2023-11-24,34.5342,34.6335,34.0773,34.1071,898999.0
2023-11-25,34.5342,34.6335,34.0773,34.1071,898999.0
2023-11-26,34.5342,34.6335,34.0773,34.1071,898999.0
2023-11-27,33.9084,34.3057,33.8042,33.978,2197846.0
2023-11-28,33.9283,34.0177,33.4218,33.4516,2219526.0
2023-11-29,34.1468,34.3265,33.7098,33.9283,2589234.0
2023-11-30,34.0778,34.1276,33.2009,33.5696,5088790.0
2023-12-01,33.6393,33.9881,33.2358,33.8287,2908691.0
2023-12-02,33.6393,33.9881,33.2358,33.8287,2908691.0
2023-12-03,33.6393,33.9881,33.2358,33.8287,2908691.0
2023-12-04,33.6493,34.566,33.5098,34.1973,3556081.0
2023-12-05,33.7489,33.8142,32.6031,32.8621,2613740.0
2023-12-06,33.2009,33.4899,32.5084,32.613,2717394.0
2023-12-07,32.633,33.2009,32.5134,32.9219,3855216.0
2023-12-08,32.8821,33.3653,32.7625,32.7824,3019153.0
2023-12-09,32.8821,33.3653,32.7625,32.7824,3019153.0
2023-12-10,32.8821,33.3653,32.7625,32.7824,3019153.0
2023-12-11,32.6828,33.45,32.613,33.1511,2327784.0
2023-12-12,32.9418,33.1112,32.6927,32.8223,1977143.0
2023-12-13,32.6828,33.3753,32.2344,33.3504,3235078.0
2023-12-14,33.9183,35.7468,33.8685,35.7019,4519717.0
2023-12-15,35.6222,35.7817,34.6308,34.7354,4057903.0
2023-12-16,35.6222,35.7817,34.6308,34.7354,4057903.0
2023-12-17,35.6222,35.7817,34.6308,34.7354,4057903.0
2023-12-18,35.0244,35.0642,34.4266,34.6059,1931777.0
2023-12-19,34.845,35.3034,34.6923,35.2336,2203055.0
2023-12-20,35.124,35.9112,34.7653,34.7852,2765280.0
2023-12-21,35.134,36.0507,34.9746,35.7817,2128831.0
2023-12-22,35.7219,36.1105,35.5774,35.7019,1554177.0
2023-12-23,35.7219,36.1105,35.5774,35.7019,1554177.0
2023-12-24,35.7219,36.1105,35.5774,35.7019,1554177.0
2023-12-25,35.7219,36.1105,35.5774,35.7019,1554177.0
2023-12-26,35.9311,36.0208,35.6471,35.8713,1196170.0
2023-12-27,35.8713,36.0308,35.6422,35.7119,1920538.0
2023-12-28,35.7518,36.0059,35.5624,35.8614,1349668.0
2023-12-29,35.8315,36.0607,35.6671,35.7219,1483457.0
2023-12-30,35.8315,36.0607,35.6671,35.7219,1483457.0
2023-12-31,35.8315,36.0607,35.6671,35.7219,1483457.0
2024-01-01,35.8315,36.0607,35.6671,35.7219,1483457.0
2024-01-02,35.5126,36.2849,35.5126,35.8116,1957782.0
2024-01-03,34.8849,35.1639,33.7639,33.9084,2355601.0
2024-01-04,33.2806,34.4763,33.181,34.1874,2898974.0
2024-01-05,34.4365,35.3731,34.302,34.8649,2286764.0
2024-01-06,34.4365,35.3731,34.302,34.8649,2286764.0
2024-01-07,34.4365,35.3731,34.302,34.8649,2286764.0
2024-01-08,34.6756,35.1091,34.4763,34.9646,2083973.0
2024-01-09,34.4963,34.6756,33.6842,33.8486,3092075.0
2024-01-10,33.8486,33.8586,33.4201,33.7689,5124528.0
2024-01-11,33.729,33.9682,33.4401,33.9482,2080751.0
2024-01-12,34.0578,34.0578,32.3938,32.6728,3066007.0
2024-01-13,34.0578,34.0578,32.3938,32.6728,3066007.0
2024-01-14,34.0578,34.0578,32.3938,32.6728,3066007.0
2024-01-15,34.0578,34.0578,32.3938,32.6728,3066007.0
2024-01-16,32.4536,33.0315,32.2942,32.9917,2936689.0
2024-01-17,32.5034,32.8223,32.344,32.5931,2811397.0
2024-01-18,32.8821,32.8821,32.1148,32.633,1785210.0
2024-01-19,32.4735,32.7625,32.2344,32.7525,2220941.0
2024-01-20,32.4735,32.7625,32.2344,32.7525,2220941.0
2024-01-21,32.4735,32.7625,32.2344,32.7525,2220941.0
2024-01-22,32.9618,33.2308,32.7176,33.1013,2464512.0
2024-01-23,33.6393,33.7988,33.0415,33.3304,2192840.0
2024-01-24,33.5596,33.6045,33.0216,33.1511,2051845.0
2024-01-25,33.3205,33.6792,33.1013,33.6692,1731554.0
2024-01-26,33.8785,34.566,33.7689,34.018,2100964.0
2024-01-27,33.8785,34.566,33.7689,34.018,2100964.0
2024-01-28,33.8785,34.566,33.7689,34.018,2100964.0
2024-01-29,33.7489,34.2671,33.4998,34.1475,1956554.0
2024-01-30,34.2173,34.7802,33.9881,34.297,2263016.0
2024-01-31,34.1874,34.6258,33.7191,33.7788,2352594.0
2024-02-01,34.0778,34.3667,33.6393,34.3568,2599445.0
2024-02-02,33.9582,34.2173,33.4899,33.9682,2362350.0
2024-02-03,33.9582,34.2173,33.4899,33.9682,2362350.0
2024-02-04,33.9582,34.2173,33.4899,33.9682,2362350.0
2024-02-05,33.6094,33.6393,33.2009,33.3603,2290214.0
2024-02-06,32.9618,34.1575,32.8821,33.9482,2657732.0
2024-02-07,34.3269,34.6856,33.5746,33.7091,3123226.0
2024-02-08,31.8856,32.3838,30.7248,31.3675,7453241.0
2024-02-09,31.4871,31.8856,31.1782,31.6863,3319868.0
2024-02-10,31.4871,31.8856,31.1782,31.6863,3319868.0
2024-02-11,31.4871,31.8856,31.1782,31.6863,3319868.0
2024-02-12,31.796,32.3293,31.5568,32.2045,3179644.0
2024-02-13,31.3675,31.6166,30.665,30.939,4059536.0
2024-02-14,31.2778,31.3575,30.7397,31.0287,3507061.0
2024-02-15,31.2678,31.8109,31.0985,31.3775,2829621.0
2024-02-16,30.8593,30.9988,30.4159,30.5006,4037656.0
2024-02-17,30.8593,30.9988,30.4159,30.5006,4037656.0
2024-02-18,30.8593,30.9988,30.4159,30.5006,4037656.0
2024-02-19,30.8593,30.9988,30.4159,30.5006,4037656.0
2024-02-20,30.0323,30.1419,29.4045,30.0522,3805499.0
2024-02-21,29.8828,30.1618,29.7052,30.1618,2681242.0
2024-02-22,30.2017,30.4159,30.0622,30.401,1911003.0
2024-02-23,30.3113,30.5305,30.0522,30.3013,1848709.0
2024-02-24,30.3113,30.5305,30.0522,30.3013,1848709.0
2024-02-25,30.3113,30.5305,30.0522,30.3013,1848709.0
2024-02-26,30.2316,30.3621,29.7832,30.0622,2986458.0
2024-02-27,30.4508,30.6501,30.2416,30.5703,2037417.0
2024-02-28,30.3013,30.9988,30.1917,30.67,2006534.0
2024-02-29,30.95,31.23,30.78,31.13,3039622.0
2024-03-01,31.13,31.31,30.6775,31.15,2754922.0
2024-03-02,31.13,31.31,30.6775,31.15,2754922.0
2024-03-03,31.13,31.31,30.6775,31.15,2754922.0
2024-03-04,31.05,31.25,30.7,30.83,3393505.0
2024-03-05,30.74,31.84,30.56,31.32,4040222.0
2024-03-06,31.56,32.07,31.47,31.94,3979741.0
2024-03-07,31.94,32.98,31.93,32.28,4662472.0
2024-03-08,32.56,32.93,31.89,32.04,4336766.0
2024-03-09,32.56,32.93,31.89,32.04,4336766.0
2024-03-10,32.56,32.93,31.89,32.04,4336766.0
2024-03-11,31.89,32.65,31.86,32.13,3534250.0
2024-03-12,32.25,32.615,32.05,32.54,3015990.0
2024-03-13,32.5,33.06,32.425,32.47,2950291.0
2024-03-14,32.25,32.5,31.83,32.03,3199580.0
2024-03-15,32.14,32.615,31.965,32.12,6025243.0
2024-03-16,32.14,32.615,31.965,32.12,6025243.0
2024-03-17,32.14,32.615,31.965,32.12,6025243.0
2024-03-18,32.57,32.57,31.89,32.07,2867424.0
2024-03-19,32.04,32.24,31.62,31.78,2565459.0
2024-03-20,31.82,32.74,31.68,32.72,3747619.0
2024-03-21,32.91,33.43,32.89,33.4,2801453.0
2024-03-22,33.31,33.33,32.74,33.2,2884774.0
2024-03-23,33.31,33.33,32.74,33.2,2884774.0
2024-03-24,33.31,33.33,32.74,33.2,2884774.0
2024-03-25,33.31,33.49,33.005,33.17,2868260.0
2024-03-26,33.31,33.73,32.725,33.65,3490284.0
2024-03-27,33.75,34.73,33.63,34.7,3393203.0
2024-03-28,34.7,34.97,34.56,34.74,3562230.0
2024-03-29,34.7,34.97,34.56,34.74,3562230.0
2024-03-30,34.7,34.97,34.56,34.74,3562230.0
2024-03-31,34.7,34.97,34.56,34.74,3562230.0
2024-04-01,34.91,35.33,34.73,35.04,2956432.0
2024-04-02,34.73,34.88,34.18,34.74,2323526.0
2024-04-03,34.48,34.895,34.37,34.8,2314626.0
2024-04-04,35.22,35.74,34.35,34.43,2525710.0
2024-04-05,34.42,34.765,34.22,34.61,2092011.0
2024-04-06,34.42,34.765,34.22,34.61,2092011.0
2024-04-07,34.42,34.765,34.22,34.61,2092011.0
2024-04-08,34.97,35.4589,34.85,35.13,2153821.0
2024-04-09,35.25,35.745,35.22,35.61,2223979.0
2024-04-10,35.14,35.195,34.555,34.83,2412775.0
2024-04-11,34.81,34.81,33.975,34.5,2352218.0
2024-04-12,34.29,34.29,33.32,33.5,2920149.0
2024-04-13,34.29,34.29,33.32,33.5,2920149.0
2024-04-14,34.29,34.29,33.32,33.5,2920149.0
2024-04-15,33.83,33.929,32.91,33.13,2777086.0
2024-04-16,32.81,33.15,32.43,32.44,2847234.0
2024-04-17,32.74,32.81,31.86,31.86,2500578.0
2024-04-18,32.09,32.28,31.72,32.11,2034962.0
2024-04-19,31.98,32.815,31.98,32.8,2222763.0
2024-04-20,31.98,32.815,31.98,32.8,2222763.0
2024-04-21,31.98,32.815,31.98,32.8,2222763.0
2024-04-22,33.13,33.39,32.85,33.09,1915574.0
2024-04-23,33.1,33.34,32.9306,33.34,1922768.0
2024-04-24,33.31,33.88,33.18,33.65,1975364.0
2024-04-25,33.4,33.48,32.565,32.82,1610742.0
2024-04-26,32.83,33.365,32.76,33.19,1825538.0
2024-04-27,32.83,33.365,32.76,33.19,1825538.0
2024-04-28,32.83,33.365,32.76,33.19,1825538.0
2024-04-29,33.43,33.905,33.3,33.73,3296642.0
2024-04-30,33.26,33.44,32.74,32.77,2912331.0
2024-05-01,32.69,33.6,32.59,32.87,3658081.0
