,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity,CINF US Equity
2023-10-20,99.7117,100.0272,97.1876,97.2468,739467.0
2023-10-21,99.7117,100.0272,97.1876,97.2468,739467.0
2023-10-22,99.7117,100.0272,97.1876,97.2468,739467.0
2023-10-23,97.0989,97.3848,96.1227,96.8228,584724.0
2023-10-24,97.2665,98.5285,97.2665,98.4201,465955.0
2023-10-25,97.8778,99.9089,96.7242,97.0101,1481272.0
2023-10-26,97.2665,98.6468,96.6256,98.282,1207747.0
2023-10-27,96.1819,101.0921,95.5016,96.2115,1453478.0
2023-10-28,96.1819,101.0921,95.5016,96.2115,1453478.0
2023-10-29,96.1819,101.0921,95.5016,96.2115,1453478.0
2023-10-30,97.1186,99.4553,96.3527,98.8933,1153698.0
2023-10-31,98.9821,99.1891,97.582,98.2722,1523157.0
2023-11-01,98.9919,100.7075,98.2179,100.5005,727458.0
2023-11-02,101.0033,102.4231,98.287,98.4891,770918.0
2023-11-03,99.8103,100.6681,99.406,99.4652,672821.0
2023-11-04,99.8103,100.6681,99.406,99.4652,672821.0
2023-11-05,99.8103,100.6681,99.406,99.4652,672821.0
2023-11-06,99.4652,99.8004,98.3165,98.706,454563.0
2023-11-07,98.706,99.4553,98.2623,99.2187,477733.0
2023-11-08,99.6525,99.6525,98.2278,98.4398,265299.0
2023-11-09,98.6271,98.9476,97.6017,97.7003,419648.0
2023-11-10,98.0355,98.4989,97.2665,98.3313,482192.0
2023-11-11,98.0355,98.4989,97.2665,98.3313,482192.0
2023-11-12,98.0355,98.4989,97.2665,98.3313,482192.0
2023-11-13,98.1539,98.5975,97.6214,97.789,464573.0
2023-11-14,98.7652,101.2449,98.4398,100.7667,625374.0
2023-11-15,100.8554,101.6787,99.8497,99.9582,512038.0
2023-11-16,100.1751,100.7765,99.5737,99.6624,519448.0
2023-11-17,99.9976,100.2737,99.0314,99.4751,613974.0
2023-11-18,99.9976,100.2737,99.0314,99.4751,613974.0
2023-11-19,99.9976,100.2737,99.0314,99.4751,613974.0
2023-11-20,99.5342,99.6371,98.213,99.3666,592609.0
2023-11-21,99.5244,100.4808,99.5244,100.1455,418112.0
2023-11-22,100.3131,100.7568,99.611,100.6089,280069.0
2023-11-23,100.3131,100.7568,99.611,100.6089,280069.0
2023-11-24,100.816,101.2498,100.4512,101.24,178254.0
2023-11-25,100.816,101.2498,100.4512,101.24,178254.0
2023-11-26,100.816,101.2498,100.4512,101.24,178254.0
2023-11-27,101.0132,101.1118,99.9188,101.0625,334929.0
2023-11-28,100.747,101.0723,99.2286,99.2779,685258.0
2023-11-29,99.4258,99.7413,98.5187,99.2483,582431.0
2023-11-30,99.5046,101.4273,99.1891,101.3484,713893.0
2023-12-01,101.1414,101.9794,100.7519,101.2104,473854.0
2023-12-02,101.1414,101.9794,100.7519,101.2104,473854.0
2023-12-03,101.1414,101.9794,100.7519,101.2104,473854.0
2023-12-04,101.0428,102.4231,101.023,102.3147,596409.0
2023-12-05,102.3147,102.5562,101.447,101.7231,489353.0
2023-12-06,101.871,102.2457,99.9483,100.1159,444859.0
2023-12-07,100.4413,101.2498,99.9583,101.1709,657555.0
2023-12-08,101.3287,101.6639,100.6675,101.3583,478243.0
2023-12-09,101.3287,101.6639,100.6675,101.3583,478243.0
2023-12-10,101.3287,101.6639,100.6675,101.3583,478243.0
2023-12-11,101.9203,102.8865,101.7625,102.4527,1488203.0
2023-12-12,102.5414,103.419,102.1027,103.1626,636910.0
2023-12-13,103.3302,104.6021,102.433,104.4937,924457.0
2023-12-14,105.2923,105.2923,103.0542,103.4683,942225.0
2023-12-15,103.2809,103.7295,100.2145,101.0428,1798182.0
2023-12-16,103.2809,103.7295,100.2145,101.0428,1798182.0
2023-12-17,103.2809,103.7295,100.2145,101.0428,1798182.0
2023-12-18,101.5294,101.9068,100.4368,101.2513,735450.0
2023-12-19,101.291,102.3786,101.0228,101.6387,881305.0
2023-12-20,101.5095,101.9764,100.2878,100.2978,604779.0
2023-12-21,100.4269,101.5691,99.6323,101.1619,508238.0
2023-12-22,101.6486,101.9565,100.7929,101.1619,344734.0
2023-12-23,101.6486,101.9565,100.7929,101.1619,344734.0
2023-12-24,101.6486,101.9565,100.7929,101.1619,344734.0
2023-12-25,101.6486,101.9565,100.7929,101.1619,344734.0
2023-12-26,101.1718,102.1651,100.7249,101.8572,297452.0
2023-12-27,101.6585,102.3091,101.1122,102.0558,370282.0
2023-12-28,102.1849,102.9845,102.1849,102.6915,268668.0
2023-12-29,102.6021,102.9696,102.2247,102.761,656740.0
2023-12-30,102.6021,102.9696,102.2247,102.761,656740.0
2023-12-31,102.6021,102.9696,102.2247,102.761,656740.0
2024-01-01,102.6021,102.9696,102.2247,102.761,656740.0
2024-01-02,102.6915,105.2441,102.5645,105.1647,899937.0
2024-01-03,105.3236,106.0785,104.38,104.529,624782.0
2024-01-04,105.2143,106.6247,105.2143,105.8798,712600.0
2024-01-05,106.1679,107.3399,106.004,106.6347,475600.0
2024-01-06,106.1679,107.3399,106.004,106.6347,475600.0
2024-01-07,106.1679,107.3399,106.004,106.6347,475600.0
2024-01-08,106.7737,107.0121,105.5322,106.7638,643370.0
2024-01-09,106.3069,106.5006,104.5588,105.7904,438220.0
2024-01-10,105.6812,106.7638,105.2735,106.6943,505846.0
2024-01-11,106.7837,107.6279,106.436,107.5385,656798.0
2024-01-12,108.1345,108.5516,105.8997,106.6446,914195.0
2024-01-13,108.1345,108.5516,105.8997,106.6446,914195.0
2024-01-14,108.1345,108.5516,105.8997,106.6446,914195.0
2024-01-15,108.1345,108.5516,105.8997,106.6446,914195.0
2024-01-16,106.6446,107.3995,105.8897,106.5651,616029.0
2024-01-17,106.3268,107.8365,106.287,106.5751,455241.0
2024-01-18,105.9891,107.618,105.6812,107.5385,464104.0
2024-01-19,108.9986,111.2036,108.9887,110.5381,858271.0
2024-01-20,108.9986,111.2036,108.9887,110.5381,858271.0
2024-01-21,108.9986,111.2036,108.9887,110.5381,858271.0
2024-01-22,110.995,111.5115,110.4587,111.1937,508937.0
2024-01-23,111.3427,111.73,110.5183,110.995,1032682.0
2024-01-24,111.3129,112.4452,111.0149,112.1869,604100.0
2024-01-25,112.9517,113.061,110.5183,111.5413,619113.0
2024-01-26,111.8591,111.8591,111.0347,111.4519,414558.0
2024-01-27,111.8591,111.8591,111.0347,111.4519,414558.0
2024-01-28,111.8591,111.8591,111.0347,111.4519,414558.0
2024-01-29,109.7038,111.2731,109.2668,111.1738,704953.0
2024-01-30,110.9255,111.5327,110.2402,111.2731,509882.0
2024-01-31,111.5711,112.1472,109.8528,110.0514,1547062.0
2024-02-01,109.3462,110.1309,107.8315,109.823,761492.0
2024-02-02,110.2104,112.1539,110.1806,111.4618,780720.0
2024-02-03,110.2104,112.1539,110.1806,111.4618,780720.0
2024-02-04,110.2104,112.1539,110.1806,111.4618,780720.0
2024-02-05,110.707,111.5413,110.2501,111.0149,660557.0
2024-02-06,111.0447,112.0727,111.0447,111.3427,786803.0
2024-02-07,107.2406,108.2537,104.0721,106.3069,1701542.0
2024-02-08,106.3268,107.2803,105.0356,106.8731,939690.0
2024-02-09,106.9227,108.7404,106.3963,108.1543,647224.0
2024-02-10,106.9227,108.7404,106.3963,108.1543,647224.0
2024-02-11,106.9227,108.7404,106.3963,108.1543,647224.0
2024-02-12,108.5914,110.4984,108.5914,109.7833,787677.0
2024-02-13,109.7833,110.4785,107.022,108.8794,798035.0
2024-02-14,109.376,110.7964,109.237,110.1905,665450.0
2024-02-15,110.3097,112.0876,110.1458,111.6506,711087.0
2024-02-16,111.6108,112.5792,110.6275,111.1043,685277.0
2024-02-17,111.6108,112.5792,110.6275,111.1043,685277.0
2024-02-18,111.6108,112.5792,110.6275,111.1043,685277.0
2024-02-19,111.6108,112.5792,110.6275,111.1043,685277.0
2024-02-20,110.856,111.581,110.0614,110.1905,448467.0
2024-02-21,110.7368,110.856,109.8329,110.4984,898072.0
2024-02-22,110.5779,111.5562,110.0365,111.3526,624017.0
2024-02-23,111.879,112.4054,111.5612,112.0479,741791.0
2024-02-24,111.879,112.4054,111.5612,112.0479,741791.0
2024-02-25,111.879,112.4054,111.5612,112.0479,741791.0
2024-02-26,111.3923,112.1075,110.5183,111.4817,482519.0
2024-02-27,111.4618,112.6239,110.9056,112.5544,485376.0
2024-02-28,112.5345,113.3291,111.9684,112.9318,861332.0
2024-02-29,113.6966,113.6966,111.4916,113.2298,1266531.0
2024-03-01,113.2298,113.3887,112.3657,112.7729,540951.0
2024-03-02,113.2298,113.3887,112.3657,112.7729,540951.0
2024-03-03,113.2298,113.3887,112.3657,112.7729,540951.0
2024-03-04,112.4849,113.0113,111.5016,111.6605,847335.0
2024-03-05,111.6009,112.2813,110.7467,111.2036,593938.0
2024-03-06,117.1333,118.5735,115.2362,116.9942,2247941.0
2024-03-07,117.2028,117.471,115.9612,116.438,1327966.0
2024-03-08,116.4579,117.9577,116.3089,116.4976,765549.0
2024-03-09,116.4579,117.9577,116.3089,116.4976,765549.0
2024-03-10,116.4579,117.9577,116.3089,116.4976,765549.0
2024-03-11,116.2195,117.2723,115.9116,116.587,878409.0
2024-03-12,116.3784,117.8484,116.3089,117.5405,877513.0
2024-03-13,118.0173,119.1793,117.6498,118.1066,674388.0
2024-03-14,118.2258,119.1222,116.9545,119.0006,1093524.0
2024-03-15,119.0006,120.56,118.6033,119.09,10787296.0
2024-03-16,119.0006,120.56,118.6033,119.09,10787296.0
2024-03-17,119.0006,120.56,118.6033,119.09,10787296.0
2024-03-18,119.09,119.42,117.71,118.22,958093.0
2024-03-19,118.69,119.2443,117.69,117.87,889448.0
2024-03-20,117.56,119.2,117.06,118.6,483191.0
2024-03-21,118.6,119.2,118.045,118.84,492201.0
2024-03-22,119.29,119.695,117.38,117.42,727340.0
2024-03-23,119.29,119.695,117.38,117.42,727340.0
2024-03-24,119.29,119.695,117.38,117.42,727340.0
2024-03-25,118.5,121.19,118.5,120.76,971514.0
2024-03-26,120.55,121.61,120.18,120.28,773828.0
2024-03-27,120.87,123.365,120.87,123.29,807442.0
2024-03-28,123.73,124.35,123.235,124.17,762681.0
2024-03-29,123.73,124.35,123.235,124.17,762681.0
2024-03-30,123.73,124.35,123.235,124.17,762681.0
2024-03-31,123.73,124.35,123.235,124.17,762681.0
2024-04-01,123.96,123.96,122.07,122.17,663206.0
2024-04-02,122.73,123.01,121.55,121.65,693509.0
2024-04-03,121.23,122.305,120.03,121.29,486107.0
2024-04-04,122.1,122.34,119.88,120.28,419960.0
2024-04-05,120.96,121.657,120.47,121.52,424039.0
2024-04-06,120.96,121.657,120.47,121.52,424039.0
2024-04-07,120.96,121.657,120.47,121.52,424039.0
2024-04-08,121.74,122.51,121.01,121.9,517951.0
2024-04-09,122.5,122.79,119.543,119.88,394459.0
2024-04-10,119.88,121.3,119.655,120.84,573737.0
2024-04-11,121.29,121.29,119.1,119.17,527347.0
2024-04-12,119.1,120.11,118.421,118.62,464551.0
2024-04-13,119.1,120.11,118.421,118.62,464551.0
2024-04-14,119.1,120.11,118.421,118.62,464551.0
2024-04-15,119.99,120.0,116.545,116.8,830205.0
2024-04-16,116.65,117.85,116.33,117.07,529890.0
2024-04-17,116.64,117.3,115.15,115.3,876043.0
2024-04-18,116.7,117.9,116.37,117.52,808157.0
2024-04-19,118.22,120.03,118.1,119.95,808530.0
2024-04-20,118.22,120.03,118.1,119.95,808530.0
2024-04-21,118.22,120.03,118.1,119.95,808530.0
2024-04-22,120.9,121.85,119.76,120.96,484473.0
2024-04-23,121.21,121.86,120.7,120.83,528535.0
2024-04-24,119.83,120.57,119.47,119.92,601915.0
2024-04-25,119.15,119.55,118.04,118.44,717138.0
2024-04-26,118.26,118.26,109.93,110.88,2184563.0
2024-04-27,118.26,118.26,109.93,110.88,2184563.0
2024-04-28,118.26,118.26,109.93,110.88,2184563.0
2024-04-29,111.29,114.64,111.1897,113.55,1372447.0
2024-04-30,113.04,116.04,113.04,115.69,1289782.0
2024-05-01,115.69,118.52,115.69,117.3,1039428.0
2024-05-02,118.33,118.45,115.3229,116.16,883037.0
2024-05-03,115.79,117.24,115.03,116.94,593865.0
2024-05-04,115.79,117.24,115.03,116.94,593865.0
2024-05-05,115.79,117.24,115.03,116.94,593865.0
2024-05-06,117.66,118.0668,117.045,117.38,378703.0
2024-05-07,117.96,118.185,117.05,117.2,411409.0
2024-05-08,117.34,117.825,117.1,117.44,399267.0
2024-05-09,117.15,118.529,117.15,118.31,403924.0
2024-05-10,118.31,119.19,118.13,118.87,331292.0
2024-05-11,118.31,119.19,118.13,118.87,331292.0
2024-05-12,118.31,119.19,118.13,118.87,331292.0
2024-05-13,119.04,119.485,118.13,118.33,300205.0
2024-05-14,118.55,119.04,117.82,118.21,330765.0
2024-05-15,118.07,118.385,117.09,117.29,312783.0
2024-05-16,117.92,118.94,117.54,118.52,578044.0
2024-05-17,119.2,120.14,118.45,120.06,463504.0
2024-05-18,119.2,120.14,118.45,120.06,463504.0
2024-05-19,119.2,120.14,118.45,120.06,463504.0
2024-05-20,120.1,120.2066,117.36,117.95,625232.0
2024-05-21,118.6,118.99,118.311,118.59,418852.0
2024-05-22,118.66,119.61,118.47,118.82,545994.0
2024-05-23,118.67,118.67,117.01,117.11,398412.0
2024-05-24,117.49,117.9597,116.99,117.68,529860.0
