,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity,KFRC US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-12-01,57.1352,57.5506,56.2271,56.343,191767.0
2022-12-02,55.7633,56.4879,55.2899,55.8696,83057.0
2022-12-03,55.7633,56.4879,55.2899,55.8696,83057.0
2022-12-04,55.7633,56.4879,55.2899,55.8696,83057.0
2022-12-05,55.3865,55.715,53.8263,54.0533,97158.0
2022-12-06,53.9277,53.9857,52.7008,53.1065,111690.0
2022-12-07,53.2418,53.5703,51.6091,51.6574,99611.0
2022-12-08,51.6866,51.8614,48.3056,48.5484,209919.0
2022-12-09,48.665,51.0259,47.9461,50.9093,328318.0
2022-12-10,48.665,51.0259,47.9461,50.9093,328318.0
2022-12-11,48.665,51.0259,47.9461,50.9093,328318.0
2022-12-12,51.1036,52.3472,49.9863,51.9392,306157.0
2022-12-13,52.7844,53.1536,52.2889,52.5318,226452.0
2022-12-14,52.1821,53.892,51.7061,52.8621,207805.0
2022-12-15,52.2889,52.3666,49.7823,50.5013,403373.0
2022-12-16,50.2778,52.0023,49.2383,51.706,259143.0
2022-12-17,50.2778,52.0023,49.2383,51.706,259143.0
2022-12-18,50.2778,52.0023,49.2383,51.706,259143.0
2022-12-19,51.6088,52.0606,50.6859,50.9773,93989.0
2022-12-20,51.0162,51.6186,50.0641,51.2299,115676.0
2022-12-21,51.6088,53.6491,51.502,53.1925,190840.0
2022-12-22,52.6193,53.5908,51.5068,52.046,212624.0
2022-12-23,51.9975,53.4791,51.978,53.2702,49231.0
2022-12-24,51.9975,53.4791,51.978,53.2702,49231.0
2022-12-25,51.9975,53.4791,51.978,53.2702,49231.0
2022-12-26,51.9975,53.4791,51.978,53.2702,49231.0
2022-12-27,53.2216,53.6977,52.9642,53.4062,48924.0
2022-12-28,53.3479,54.1148,52.4638,52.4929,72161.0
2022-12-29,52.7358,53.9406,52.7358,53.7268,74514.0
2022-12-30,53.241,53.5519,52.7844,53.2702,139318.0
2022-12-31,53.241,53.5519,52.7844,53.2702,139318.0
2023-01-01,53.241,53.5519,52.7844,53.2702,139318.0
2023-01-02,53.241,53.5519,52.7844,53.2702,139318.0
2023-01-03,53.5228,54.5454,52.5707,53.037,137390.0
2023-01-04,53.1439,54.1154,52.8233,53.1439,106419.0
2023-01-05,53.037,53.037,51.1814,51.638,134638.0
2023-01-06,51.8129,54.232,51.4825,54.0669,106353.0
2023-01-07,51.8129,54.232,51.4825,54.0669,106353.0
2023-01-08,51.8129,54.232,51.4825,54.0669,106353.0
2023-01-09,54.2126,54.3778,53.4645,53.5811,106241.0
2023-01-10,53.6005,54.5721,52.4541,54.5624,91594.0
2023-01-11,54.9024,55.6699,54.5429,55.3687,124212.0
2023-01-12,55.6019,55.9031,54.3098,55.5728,78718.0
2023-01-13,55.2813,56.7581,55.1744,56.5929,104681.0
2023-01-14,55.2813,56.7581,55.1744,56.5929,104681.0
2023-01-15,55.2813,56.7581,55.1744,56.5929,104681.0
2023-01-16,55.2813,56.7581,55.1744,56.5929,104681.0
2023-01-17,56.3111,56.473,54.3389,54.4069,143768.0
2023-01-18,54.4361,55.2133,53.4742,53.6297,164395.0
2023-01-19,53.1342,53.7268,52.8719,53.3965,171827.0
2023-01-20,53.5908,53.9114,53.0176,53.7268,126134.0
2023-01-21,53.5908,53.9114,53.0176,53.7268,126134.0
2023-01-22,53.5908,53.9114,53.0176,53.7268,126134.0
2023-01-23,54.1057,56.0838,53.6394,54.6498,131000.0
2023-01-24,54.368,54.3972,53.5228,53.8045,97690.0
2023-01-25,53.2216,54.2612,52.5707,53.6297,160465.0
2023-01-26,54.0571,54.3292,53.6102,54.2515,100636.0
2023-01-27,53.8628,54.5041,53.8628,54.0183,67447.0
2023-01-28,53.8628,54.5041,53.8628,54.0183,67447.0
2023-01-29,53.8628,54.5041,53.8628,54.0183,67447.0
2023-01-30,53.7948,54.3875,53.2605,53.3382,122214.0
2023-01-31,53.5617,54.7372,53.5617,54.5332,167638.0
2023-02-01,54.4652,55.8351,54.0086,55.5631,132045.0
2023-02-02,55.9905,56.7678,55.2231,56.3403,126358.0
2023-02-03,55.9905,57.6616,55.9905,56.6706,127142.0
2023-02-04,55.9905,57.6616,55.9905,56.6706,127142.0
2023-02-05,55.9905,57.6616,55.9905,56.6706,127142.0
2023-02-06,56.3014,56.4666,55.6796,55.8642,111410.0
2023-02-07,56.6998,59.6241,54.232,56.5443,227510.0
2023-02-08,56.0488,57.0301,55.8642,56.1946,113347.0
2023-02-09,56.4083,56.9427,56.1946,56.5832,125675.0
2023-02-10,56.7775,57.7879,56.4277,57.2924,118912.0
2023-02-11,56.7775,57.7879,56.4277,57.2924,118912.0
2023-02-12,56.7775,57.7879,56.4277,57.2924,118912.0
2023-02-13,57.2633,58.196,56.7678,58.0502,101191.0
2023-02-14,58.1474,58.5263,57.3507,58.2543,299691.0
2023-02-15,57.9822,59.4201,57.8122,59.3035,121230.0
2023-02-16,58.5263,60.4354,57.6567,59.4687,285187.0
2023-02-17,59.7213,61.2952,59.4298,61.2078,222893.0
2023-02-18,59.7213,61.2952,59.4298,61.2078,222893.0
2023-02-19,59.7213,61.2952,59.4298,61.2078,222893.0
2023-02-20,59.7213,61.2952,59.4298,61.2078,222893.0
2023-02-21,60.7026,60.7026,59.7067,60.1876,179274.0
2023-02-22,60.1585,60.8434,59.6436,60.722,244091.0
2023-02-23,60.926,61.2466,59.6533,60.722,320215.0
2023-02-24,60.0613,60.2848,59.5561,60.1099,156288.0
2023-02-25,60.0613,60.2848,59.5561,60.1099,156288.0
2023-02-26,60.0613,60.2848,59.5561,60.1099,156288.0
2023-02-27,60.518,61.1495,60.3139,60.5568,345648.0
2023-02-28,60.4305,60.9843,58.332,60.7123,322637.0
2023-03-01,60.7026,60.8969,60.1391,60.8969,200843.0
2023-03-02,60.5277,61.1155,59.7699,60.5083,206913.0
2023-03-03,60.8969,61.2369,60.5277,60.7609,105068.0
2023-03-04,60.8969,61.2369,60.5277,60.7609,105068.0
2023-03-05,60.8969,61.2369,60.5277,60.7609,105068.0
2023-03-06,60.8483,60.9649,60.4111,60.7511,156232.0
2023-03-07,60.8969,61.3146,59.8379,60.3334,141833.0
2023-03-08,60.5083,60.892,59.7893,60.6734,123048.0
2023-03-09,60.7907,61.2988,60.3705,60.3705,99562.0
2023-03-10,60.1164,60.2142,59.0709,59.7549,194791.0
2023-03-11,60.1164,60.2142,59.0709,59.7549,194791.0
2023-03-12,60.1164,60.2142,59.0709,59.7549,194791.0
2023-03-13,59.1099,60.478,58.8559,59.6669,355325.0
2023-03-14,60.4487,60.9275,59.8428,60.8298,332259.0
2023-03-15,59.9112,60.1946,58.1914,58.8754,291010.0
2023-03-16,58.2891,61.0203,58.0741,60.9568,207212.0
2023-03-17,60.7418,60.8493,59.0806,59.8819,770062.0
2023-03-18,60.7418,60.8493,59.0806,59.8819,770062.0
2023-03-19,60.7418,60.8493,59.0806,59.8819,770062.0
2023-03-20,60.1164,60.9373,59.7647,60.0676,164685.0
2023-03-21,60.82,61.4454,60.478,61.2891,157003.0
2023-03-22,61.2695,62.1881,60.0871,60.1164,169431.0
2023-03-23,60.1848,60.8005,59.706,60.3705,228725.0
2023-03-24,60.0676,60.6637,59.6474,60.2337,225841.0
2023-03-25,60.0676,60.6637,59.6474,60.2337,225841.0
2023-03-26,60.0676,60.6637,59.6474,60.2337,225841.0
2023-03-27,60.7223,61.6115,60.4878,61.162,302476.0
2023-03-28,61.0741,61.3624,60.8786,61.2304,115907.0
2023-03-29,61.7483,61.7483,60.8102,61.1132,112915.0
2023-03-30,61.4161,61.4161,60.9471,61.1425,96647.0
2023-03-31,61.6115,61.9633,61.2793,61.7972,133428.0
2023-04-01,61.6115,61.9633,61.2793,61.7972,133428.0
2023-04-02,61.6115,61.9633,61.2793,61.7972,133428.0
2023-04-03,61.6115,61.7972,60.908,61.465,150559.0
2023-04-04,61.504,61.504,60.6637,61.0839,145432.0
2023-04-05,60.8884,61.6213,60.5464,61.5725,402824.0
2023-04-06,61.3477,61.5529,60.9519,61.0936,104228.0
2023-04-07,61.3477,61.5529,60.9519,61.0936,104228.0
2023-04-08,61.3477,61.5529,60.9519,61.0936,104228.0
2023-04-09,61.3477,61.5529,60.9519,61.0936,104228.0
2023-04-10,60.8102,62.7744,60.6387,62.579,204168.0
2023-04-11,62.579,63.0675,62.2174,62.9112,115621.0
2023-04-12,63.3509,63.5219,62.5496,63.3314,113453.0
2023-04-13,63.6734,64.3428,62.0562,64.2011,137173.0
2023-04-14,64.3281,65.0024,63.517,64.0936,148541.0
2023-04-15,64.3281,65.0024,63.517,64.0936,148541.0
2023-04-16,64.3281,65.0024,63.517,64.0936,148541.0
2023-04-17,64.2695,64.592,63.8591,64.4454,88717.0
2023-04-18,64.6701,65.0024,63.1213,63.3412,115613.0
2023-04-19,63.1653,63.8493,62.7901,63.4682,82444.0
2023-04-20,62.9503,63.5366,62.7842,63.4291,117646.0
2023-04-21,63.4291,63.732,62.3444,62.6376,141427.0
2023-04-22,63.4291,63.732,62.3444,62.6376,141427.0
2023-04-23,63.4291,63.732,62.3444,62.6376,141427.0
2023-04-24,62.4812,62.4812,59.579,60.5953,159291.0
2023-04-25,60.3119,60.6246,58.5236,58.6702,168982.0
2023-04-26,58.2891,58.4748,57.2142,57.9275,167072.0
2023-04-27,58.035,58.3966,57.0285,57.4487,333787.0
2023-04-28,57.7126,58.4455,57.1793,57.7907,342905.0
2023-04-29,57.7126,58.4455,57.1793,57.7907,342905.0
2023-04-30,57.7126,58.4455,57.1793,57.7907,342905.0
2023-05-01,57.6539,58.6556,57.2142,58.0937,188533.0
2023-05-02,57.8005,57.8005,54.4976,55.768,331918.0
2023-05-03,55.9439,57.1751,55.9439,56.6279,233992.0
2023-05-04,56.3347,56.7842,55.1817,55.2207,183890.0
2023-05-05,55.6996,56.0416,54.3217,54.8396,172692.0
2023-05-06,55.6996,56.0416,54.3217,54.8396,172692.0
2023-05-07,55.6996,56.0416,54.3217,54.8396,172692.0
2023-05-08,55.2696,55.2696,53.755,54.1752,200962.0
2023-05-09,52.4846,52.6117,49.729,51.7126,507816.0
2023-05-10,52.1622,55.2012,51.5743,54.4879,279838.0
2023-05-11,53.9211,54.7615,52.9439,54.5269,289786.0
2023-05-12,54.5856,55.4748,54.312,55.3576,173834.0
2023-05-13,54.5856,55.4748,54.312,55.3576,173834.0
2023-05-14,54.5856,55.4748,54.312,55.3576,173834.0
2023-05-15,55.3673,55.9243,54.9276,55.0155,159942.0
2023-05-16,55.0155,55.0937,53.6866,53.6866,101103.0
2023-05-17,53.8625,55.0937,53.8625,54.781,106795.0
2023-05-18,54.5172,55.4162,54.18,55.3087,151855.0
2023-05-19,56.0904,56.6865,55.3771,56.5595,211802.0
2023-05-20,56.0904,56.6865,55.3771,56.5595,211802.0
2023-05-21,56.0904,56.6865,55.3771,56.5595,211802.0
2023-05-22,56.8624,58.25,56.6435,57.908,205128.0
2023-05-23,57.7126,59.8135,57.7126,59.2663,239775.0
2023-05-24,58.8363,59.3836,57.6148,58.0644,289497.0
2023-05-25,57.7712,58.1034,55.7484,56.5497,127465.0
2023-05-26,56.5595,57.5855,56.5595,57.0774,85423.0
2023-05-27,56.5595,57.5855,56.5595,57.0774,85423.0
2023-05-28,56.5595,57.5855,56.5595,57.0774,85423.0
2023-05-29,56.5595,57.5855,56.5595,57.0774,85423.0
2023-05-30,56.9992,57.6735,56.0807,56.7549,119126.0
2023-05-31,56.5106,56.8722,55.7558,56.2761,121088.0
2023-06-01,55.9732,56.7745,55.7093,56.1295,102291.0
2023-06-02,56.8917,58.5481,56.8331,58.465,128117.0
2023-06-03,56.8917,58.5481,56.8331,58.465,128117.0
2023-06-04,56.8917,58.5481,56.8331,58.465,128117.0
2023-06-05,58.0546,58.3429,57.009,57.7223,128556.0
2023-06-06,57.5367,59.9209,57.5367,59.2761,123404.0
2023-06-07,59.794,61.7435,59.794,61.4552,124603.0
2023-06-08,61.4552,61.4552,60.5464,60.8786,80272.0
2023-06-09,60.605,60.6441,59.8331,60.3412,104540.0
2023-06-10,60.605,60.6441,59.8331,60.3412,104540.0
2023-06-11,60.605,60.6441,59.8331,60.3412,104540.0
2023-06-12,60.5171,60.9666,59.9992,60.4194,108640.0
2023-06-13,60.5269,61.2207,59.7256,60.6441,86305.0
2023-06-14,60.4389,61.0839,58.338,58.5627,122490.0
2023-06-15,58.4054,58.5824,57.2355,57.8549,146704.0
2023-06-16,58.4546,60.8828,58.14,60.2635,267174.0
2023-06-17,58.4546,60.8828,58.14,60.2635,267174.0
2023-06-18,58.4546,60.8828,58.14,60.2635,267174.0
2023-06-19,58.4546,60.8828,58.14,60.2635,267174.0
2023-06-20,60.293,60.6855,59.4868,59.8801,126892.0
2023-06-21,59.8506,60.3814,58.8381,60.0767,97807.0
2023-06-22,60.1357,60.4601,59.3295,60.3519,92861.0
2023-06-23,59.6441,61.4825,58.022,58.4546,378367.0
2023-06-24,59.6441,61.4825,58.022,58.4546,378367.0
2023-06-25,59.6441,61.4825,58.022,58.4546,378367.0
2023-06-26,58.2678,59.7621,58.2678,59.6933,111475.0
2023-06-27,60.0177,60.7943,59.3295,60.116,93286.0
2023-06-28,60.2143,60.6567,57.1667,59.7621,146442.0
2023-06-29,60.0963,61.4432,59.8407,61.0204,91693.0
2023-06-30,61.5906,62.2198,60.9713,61.6005,115512.0
2023-07-01,61.5906,62.2198,60.9713,61.6005,115512.0
2023-07-02,61.5906,62.2198,60.9713,61.6005,115512.0
2023-07-03,61.5808,62.0724,60.9418,61.5611,48596.0
2023-07-04,61.5808,62.0724,60.9418,61.5611,48596.0
2023-07-05,61.2859,61.453,60.1652,60.3913,82614.0
2023-07-06,59.8309,60.465,59.0543,60.2635,97333.0
2023-07-07,59.9096,60.4797,59.595,59.7228,96253.0
2023-07-08,59.9096,60.4797,59.595,59.7228,96253.0
2023-07-09,59.9096,60.4797,59.595,59.7228,96253.0
2023-07-10,59.477,61.0499,59.1526,59.3983,110257.0
2023-07-11,59.536,60.0668,59.2558,59.9096,65297.0
2023-07-12,60.8238,60.9664,60.175,60.234,75868.0
2023-07-13,60.4208,60.986,59.8094,60.5584,63778.0
2023-07-14,60.4404,62.8392,59.0444,62.4066,121792.0
2023-07-15,60.4404,62.8392,59.0444,62.4066,121792.0
2023-07-16,60.4404,62.8392,59.0444,62.4066,121792.0
2023-07-17,62.269,64.3433,62.269,63.9009,130475.0
2023-07-18,63.8124,65.5722,63.2127,65.0511,117776.0
2023-07-19,65.4542,65.6115,64.127,65.1888,76946.0
2023-07-20,65.405,65.5722,63.8419,64.0484,131717.0
2023-07-21,64.6972,64.6972,61.8167,62.033,163848.0
2023-07-22,64.6972,64.6972,61.8167,62.033,163848.0
2023-07-23,64.6972,64.6972,61.8167,62.033,163848.0
2023-07-24,62.1018,64.1172,62.0429,64.0189,133806.0
2023-07-25,63.7436,65.2473,63.4094,64.0582,111439.0
2023-07-26,63.547,64.0385,61.4383,62.4656,224751.0
2023-07-27,62.8097,63.2717,60.991,61.6693,140554.0
2023-07-28,62.3083,62.7703,61.571,62.033,115857.0
2023-07-29,62.3083,62.7703,61.571,62.033,115857.0
2023-07-30,62.3083,62.7703,61.571,62.033,115857.0
2023-07-31,62.0625,63.1046,61.8462,62.3673,125657.0
2023-08-01,52.8411,60.8337,52.8411,58.5234,526613.0
2023-08-02,58.602,60.0472,58.5725,59.6539,301202.0
2023-08-03,59.3295,59.6539,58.7593,59.5163,228022.0
2023-08-04,59.5163,59.7424,57.8844,57.9532,140433.0
2023-08-05,59.5163,59.7424,57.8844,57.9532,140433.0
2023-08-06,59.5163,59.7424,57.8844,57.9532,140433.0
2023-08-07,58.3366,59.6933,58.3366,58.7397,106558.0
2023-08-08,58.3661,58.3858,57.3978,57.9139,90400.0
2023-08-09,58.0122,58.9314,57.7271,58.5824,129333.0
2023-08-10,58.6414,59.3738,57.7468,58.9854,137430.0
2023-08-11,58.9461,59.6343,58.7593,59.0248,114837.0
2023-08-12,58.9461,59.6343,58.7593,59.0248,114837.0
2023-08-13,58.9461,59.6343,58.7593,59.0248,114837.0
2023-08-14,58.8282,60.0472,58.5332,59.998,97973.0
2023-08-15,59.6245,59.9194,58.8454,59.3394,87075.0
2023-08-16,59.3099,60.2536,58.6011,58.838,81226.0
2023-08-17,58.9265,59.3474,58.3071,58.4447,51674.0
2023-08-18,58.1793,59.1231,58.0024,58.4644,74791.0
2023-08-19,58.1793,59.1231,58.0024,58.4644,74791.0
2023-08-20,58.1793,59.1231,58.0024,58.4644,74791.0
2023-08-21,58.3268,59.6539,58.0436,59.595,71915.0
2023-08-22,59.5065,60.1455,59.0838,59.1624,85148.0
2023-08-23,59.1821,59.2509,58.5332,59.1427,61781.0
2023-08-24,58.9756,59.8899,58.8871,59.7424,86109.0
2023-08-25,59.8014,60.9713,59.8014,60.7452,56140.0
2023-08-26,59.8014,60.9713,59.8014,60.7452,56140.0
2023-08-27,59.8014,60.9713,59.8014,60.7452,56140.0
2023-08-28,60.7157,61.2859,60.6174,60.9123,58600.0
2023-08-29,60.7255,61.5415,59.3197,61.335,61923.0
2023-08-30,61.3055,62.4459,61.3055,62.0527,64345.0
2023-08-31,62.0527,62.7802,61.2466,61.5906,131098.0
2023-09-01,61.7971,62.5098,61.453,62.2886,94231.0
2023-09-02,61.7971,62.5098,61.453,62.2886,94231.0
2023-09-03,61.7971,62.5098,61.453,62.2886,94231.0
2023-09-04,61.7971,62.5098,61.453,62.2886,94231.0
2023-09-05,61.9151,62.2837,60.2438,60.3225,82327.0
2023-09-06,60.2536,60.814,58.5234,58.5431,80339.0
2023-09-07,58.5136,58.6266,57.5108,57.963,113165.0
2023-09-08,57.9532,58.3464,56.7735,56.8226,77033.0
2023-09-09,57.9532,58.3464,56.7735,56.8226,77033.0
2023-09-10,57.9532,58.3464,56.7735,56.8226,77033.0
2023-09-11,57.1667,58.022,56.0362,56.4884,65417.0
2023-09-12,56.3606,56.6408,55.0629,55.8789,82289.0
2023-09-13,55.7019,56.2681,55.1907,55.3382,72746.0
2023-09-14,55.7933,57.9997,55.7537,57.9403,74187.0
2023-09-15,58.0195,58.1976,57.0894,57.7227,173049.0
2023-09-16,58.0195,58.1976,57.0894,57.7227,173049.0
2023-09-17,58.0195,58.1976,57.0894,57.7227,173049.0
2023-09-18,57.9601,57.9601,56.9213,57.3467,99896.0
2023-09-19,57.5149,57.6237,56.664,57.2279,131534.0
2023-09-20,57.2972,59.1078,57.2972,57.7919,97245.0
2023-09-21,57.6831,59.1078,57.2082,58.6725,157212.0
2023-09-22,58.6626,59.5531,58.4845,59.2464,126159.0
2023-09-23,58.6626,59.5531,58.4845,59.2464,126159.0
2023-09-24,58.6626,59.5531,58.4845,59.2464,126159.0
2023-09-25,58.9198,60.78,55.4173,60.6019,102546.0
2023-09-26,60.3347,61.433,58.7121,58.7813,130930.0
2023-09-27,59.276,60.592,58.7813,59.84,167089.0
2023-09-28,59.7806,60.0973,58.3559,59.2464,141261.0
2023-09-29,59.4442,59.6916,58.8753,59.0287,98962.0
2023-09-30,59.4442,59.6916,58.8753,59.0287,98962.0
2023-10-01,59.4442,59.6916,58.8753,59.0287,98962.0
2023-10-02,59.1276,59.3156,57.7128,58.0393,84434.0
2023-10-03,57.9502,58.6131,57.4555,58.3856,65333.0
2023-10-04,58.8951,58.9198,57.9007,58.8407,68705.0
2023-10-05,58.8803,58.9198,58.3658,58.7121,55645.0
2023-10-06,58.5439,59.4838,58.5439,58.6626,67582.0
2023-10-07,58.5439,59.4838,58.5439,58.6626,67582.0
2023-10-08,58.5439,59.4838,58.5439,58.6626,67582.0
2023-10-09,58.3361,59.5877,58.0442,59.1573,85006.0
2023-10-10,59.6025,59.7806,59.1771,59.3453,78334.0
2023-10-11,59.3986,59.6817,58.4301,58.7022,60979.0
2023-10-12,58.999,59.9192,58.7516,59.2958,115423.0
2023-10-13,59.3651,59.5531,58.1877,58.4449,57688.0
2023-10-14,59.3651,59.5531,58.1877,58.4449,57688.0
2023-10-15,59.3651,59.5531,58.1877,58.4449,57688.0
2023-10-16,58.6725,59.4937,55.3184,59.1672,69839.0
2023-10-17,58.8407,59.6916,58.8407,59.4146,72487.0
2023-10-18,58.9792,59.1077,57.9255,57.97,74580.0
2023-10-19,57.8612,58.5834,56.7728,57.7227,72168.0
2023-10-20,57.9205,57.9205,56.476,56.5354,82862.0
2023-10-21,57.9205,57.9205,56.476,56.5354,82862.0
2023-10-22,57.9205,57.9205,56.476,56.5354,82862.0
2023-10-23,56.7134,57.6237,56.0357,56.3573,114520.0
2023-10-24,56.476,58.1432,54.9622,56.1,125132.0
2023-10-25,56.2286,58.3361,55.5014,55.5855,91051.0
2023-10-26,55.9318,56.8915,55.5971,56.3375,88705.0
2023-10-27,56.0406,56.7036,55.4866,56.1099,86050.0
2023-10-28,56.0406,56.7036,55.4866,56.1099,86050.0
2023-10-29,56.0406,56.7036,55.4866,56.1099,86050.0
2023-10-30,56.8421,56.9193,55.4788,55.635,166848.0
2023-10-31,58.7022,61.8485,57.4605,60.3941,196280.0
2023-11-01,59.8103,60.4337,58.5142,60.117,148995.0
2023-11-02,60.0577,60.5029,59.3354,59.8895,71554.0
2023-11-03,60.6315,61.4676,59.7213,60.8789,89407.0
2023-11-04,60.6315,61.4676,59.7213,60.8789,89407.0
2023-11-05,60.6315,61.4676,59.7213,60.8789,89407.0
2023-11-06,60.4732,62.0563,60.0725,61.9772,75674.0
2023-11-07,61.8584,61.8584,60.6513,60.7107,76586.0
2023-11-08,60.7107,61.0273,60.117,60.8492,82272.0
2023-11-09,61.3736,61.8535,60.6612,61.4923,90772.0
2023-11-10,61.3439,62.3136,60.0181,61.6803,64399.0
2023-11-11,61.3439,62.3136,60.0181,61.6803,64399.0
2023-11-12,61.3439,62.3136,60.0181,61.6803,64399.0
2023-11-13,61.2252,63.2782,61.2252,61.6111,95216.0
2023-11-14,62.6401,64.5002,62.4719,64.5002,101703.0
2023-11-15,64.5002,65.7183,63.9065,64.3221,91464.0
2023-11-16,63.7581,64.4111,63.3328,64.2528,66568.0
2023-11-17,64.7574,65.4203,64.3361,64.5595,106922.0
2023-11-18,64.7574,65.4203,64.3361,64.5595,106922.0
2023-11-19,64.7574,65.4203,64.3361,64.5595,106922.0
2023-11-20,64.5496,65.6281,64.0747,65.6281,88142.0
2023-11-21,65.0641,66.014,64.8168,64.8267,67555.0
2023-11-22,65.1136,66.3108,64.8564,65.2323,60800.0
2023-11-23,65.1136,66.3108,64.8564,65.2323,60800.0
2023-11-24,65.074,66.3702,64.609,66.3603,61313.0
2023-11-25,65.074,66.3702,64.609,66.3603,61313.0
2023-11-26,65.074,66.3702,64.609,66.3603,61313.0
2023-11-27,65.9546,67.6465,65.7468,67.5476,180863.0
2023-11-28,67.3992,67.6465,66.5779,67.231,113359.0
2023-11-29,67.8444,68.7151,67.7455,68.6656,135646.0
2023-11-30,68.6656,70.1201,68.3342,68.9624,189223.0
2023-12-01,68.2699,68.7052,66.5681,68.26,160394.0
2023-12-02,68.2699,68.7052,66.5681,68.26,160394.0
2023-12-03,68.2699,68.7052,66.5681,68.26,160394.0
2023-12-04,68.0522,70.3748,68.0225,70.2388,134624.0
2023-12-05,70.407,70.407,68.6063,68.7942,97845.0
2023-12-06,68.7942,69.8113,67.4981,67.8444,93082.0
2023-12-07,67.9829,68.6458,66.5384,68.26,108437.0
2023-12-08,68.6063,68.725,67.8741,68.3391,127762.0
2023-12-09,68.6063,68.725,67.8741,68.3391,127762.0
2023-12-10,68.6063,68.725,67.8741,68.3391,127762.0
2023-12-11,68.4578,69.5165,68.4381,69.1801,94299.0
2023-12-12,69.5363,70.2091,67.7306,68.7547,105651.0
2023-12-13,68.4677,68.8041,67.3794,68.7547,189383.0
2023-12-14,69.7294,69.7294,68.0784,68.337,243565.0
2023-12-15,68.7149,69.5752,67.4021,67.5712,375747.0
2023-12-16,68.7149,69.5752,67.4021,67.5712,375747.0
2023-12-17,68.7149,69.5752,67.4021,67.5712,375747.0
2023-12-18,67.9193,68.1629,67.1335,68.0983,148218.0
2023-12-19,68.7746,69.2023,68.0287,68.4464,175781.0
2023-12-20,68.4464,69.6239,67.3822,67.5115,118111.0
2023-12-21,67.8198,68.2176,66.8849,67.969,134889.0
2023-12-22,68.2276,68.7149,67.2231,67.6905,104866.0
2023-12-23,68.2276,68.7149,67.2231,67.6905,104866.0
2023-12-24,68.2276,68.7149,67.2231,67.6905,104866.0
2023-12-25,68.2276,68.7149,67.2231,67.6905,104866.0
2023-12-26,68.0386,68.0386,67.4468,67.4717,86440.0
2023-12-27,67.6209,68.1306,67.0987,67.4717,93287.0
2023-12-28,67.1634,67.9889,66.8948,67.3424,66931.0
2023-12-29,67.054,67.8894,66.9645,67.1932,135460.0
2023-12-30,67.054,67.8894,66.9645,67.1932,135460.0
2023-12-31,67.054,67.8894,66.9645,67.1932,135460.0
2024-01-01,67.054,67.8894,66.9645,67.1932,135460.0
2024-01-02,67.1137,67.5512,66.1887,66.6959,82732.0
2024-01-03,66.4771,66.4771,64.1399,64.299,120317.0
2024-01-04,64.5974,65.1543,63.4835,63.8316,91541.0
2024-01-05,63.3243,63.6774,62.4093,62.7176,90791.0
2024-01-06,63.3243,63.6774,62.4093,62.7176,90791.0
2024-01-07,63.3243,63.6774,62.4093,62.7176,90791.0
2024-01-08,62.9563,63.379,62.4889,63.3542,69272.0
2024-01-09,62.6779,63.2746,62.4093,63.1155,115893.0
2024-01-10,63.0956,63.7122,62.658,63.4636,89788.0
2024-01-11,63.4735,63.6327,62.8271,63.5531,77928.0
2024-01-12,64.1797,64.5178,63.7023,64.488,90265.0
2024-01-13,64.1797,64.5178,63.7023,64.488,90265.0
2024-01-14,64.1797,64.5178,63.7023,64.488,90265.0
2024-01-15,64.1797,64.5178,63.7023,64.488,90265.0
2024-01-16,63.9808,65.4527,63.7818,65.4229,132413.0
2024-01-17,64.7665,66.2683,64.7665,65.4726,156036.0
2024-01-18,65.5024,65.8804,65.0449,65.7411,86493.0
2024-01-19,66.2583,66.3677,64.3985,66.2185,93643.0
2024-01-20,66.2583,66.3677,64.3985,66.2185,93643.0
2024-01-21,66.2583,66.3677,64.3985,66.2185,93643.0
2024-01-22,66.9247,70.0775,66.9247,70.0675,196300.0
2024-01-23,70.8135,71.3008,69.242,69.6498,211160.0
2024-01-24,70.2764,70.6642,69.1227,70.0775,117197.0
2024-01-25,70.7041,70.7438,67.9292,68.5856,143531.0
2024-01-26,69.0928,69.0928,68.1281,68.3966,87874.0
2024-01-27,69.0928,69.0928,68.1281,68.3966,87874.0
2024-01-28,69.0928,69.0928,68.1281,68.3966,87874.0
2024-01-29,68.2872,70.1272,68.0038,70.0974,114678.0
2024-01-30,69.7194,70.5748,69.5603,69.8786,87319.0
2024-01-31,69.4012,69.9258,67.8695,67.9789,103145.0
2024-02-01,68.5061,68.6403,67.5363,68.3469,133452.0
2024-02-02,67.7502,68.327,67.3225,68.0883,91671.0
2024-02-03,67.7502,68.327,67.3225,68.0883,91671.0
2024-02-04,67.7502,68.327,67.3225,68.0883,91671.0
2024-02-05,67.601,68.2674,67.2628,68.148,112042.0
2024-02-06,70.356,72.9717,66.6363,67.4816,235436.0
2024-02-07,67.3822,67.3822,66.5169,66.6363,128097.0
2024-02-08,66.2782,67.8397,65.6417,67.7502,154619.0
2024-02-09,68.2972,68.5856,67.3325,68.5558,144803.0
2024-02-10,68.2972,68.5856,67.3325,68.5558,144803.0
2024-02-11,68.2972,68.5856,67.3325,68.5558,144803.0
2024-02-12,69.0829,69.1227,68.2077,68.4165,129612.0
2024-02-13,67.3424,67.3424,65.1543,65.4527,161868.0
