,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity,KOP US Equity
2023-10-30,36.8198,36.8198,36.2015,36.2414,63112.0
2023-10-31,36.4907,36.75,36.1666,36.4708,60673.0
2023-11-01,36.2813,37.0193,35.9921,36.7999,109693.0
2023-11-02,37.2786,37.7373,36.6107,37.2786,125614.0
2023-11-03,36.4508,38.9218,36.4508,37.8071,112002.0
2023-11-04,36.4508,38.9218,36.4508,37.8071,112002.0
2023-11-05,36.4508,38.9218,36.4508,37.8071,112002.0
2023-11-06,37.9268,37.9268,36.5107,37.1988,112428.0
2023-11-07,36.5905,37.4282,36.5705,37.2088,75756.0
2023-11-08,37.2387,38.1462,37.1888,38.0864,133810.0
2023-11-09,38.7745,39.9314,38.2061,39.6521,129665.0
2023-11-10,40.2006,41.4672,40.1258,41.2478,139913.0
2023-11-11,40.2006,41.4672,40.1258,41.2478,139913.0
2023-11-12,40.2006,41.4672,40.1258,41.2478,139913.0
2023-11-13,41.4971,42.275,40.2605,40.7491,151127.0
2023-11-14,41.886,44.0601,41.4871,43.7809,323457.0
2023-11-15,43.6413,43.6413,42.2152,42.6938,175309.0
2023-11-16,42.8036,42.8833,41.896,42.2451,272316.0
2023-11-17,42.7238,43.3122,42.0257,43.2124,132321.0
2023-11-18,42.7238,43.3122,42.0257,43.2124,132321.0
2023-11-19,42.7238,43.3122,42.0257,43.2124,132321.0
2023-11-20,43.3122,43.3639,42.7437,43.0728,84707.0
2023-11-21,42.654,42.9731,42.3797,42.7637,164471.0
2023-11-22,43.1631,43.1631,42.2743,42.3043,85065.0
2023-11-23,43.1631,43.1631,42.2743,42.3043,85065.0
2023-11-24,42.2443,43.4328,42.2443,43.3129,72754.0
2023-11-25,42.2443,43.4328,42.2443,43.3129,72754.0
2023-11-26,42.2443,43.4328,42.2443,43.3129,72754.0
2023-11-27,42.8336,44.5312,41.9947,44.1318,215147.0
2023-11-28,43.992,44.042,43.0922,43.1431,254444.0
2023-11-29,43.4328,45.0506,43.4328,44.5912,268476.0
2023-11-30,44.6212,45.4301,44.3516,45.1106,215845.0
2023-12-01,44.9408,45.6356,43.8123,45.0806,189119.0
2023-12-02,44.9408,45.6356,43.8123,45.0806,189119.0
2023-12-03,44.9408,45.6356,43.8123,45.0806,189119.0
2023-12-04,44.6911,46.0094,44.6911,45.6898,165044.0
2023-12-05,45.5799,45.5799,44.6212,45.0107,146290.0
2023-12-06,45.3602,45.7497,44.6312,44.6911,98830.0
2023-12-07,44.6911,44.741,44.032,44.5513,102810.0
2023-12-08,44.3016,44.8908,43.7723,44.022,91193.0
2023-12-09,44.3016,44.8908,43.7723,44.022,91193.0
2023-12-10,44.3016,44.8908,43.7723,44.022,91193.0
2023-12-11,44.052,44.2117,43.7024,44.2117,122369.0
2023-12-12,44.3516,44.3516,42.9334,43.0033,134606.0
2023-12-13,43.0732,44.4614,42.3442,44.3416,196330.0
2023-12-14,45.3902,45.8496,44.8309,45.4401,134159.0
2023-12-15,45.52,46.1352,45.2304,45.7497,657748.0
2023-12-16,45.52,46.1352,45.2304,45.7497,657748.0
2023-12-17,45.52,46.1352,45.2304,45.7497,657748.0
2023-12-18,46.3889,46.7085,45.7198,46.4488,218494.0
2023-12-19,46.9282,50.094,46.5087,49.7944,304994.0
2023-12-20,49.2651,50.3037,48.8257,49.1652,216304.0
2023-12-21,49.6546,50.064,48.9655,49.2052,80238.0
2023-12-22,49.0853,50.1839,48.9655,49.9342,147587.0
2023-12-23,49.0853,50.1839,48.9655,49.9342,147587.0
2023-12-24,49.0853,50.1839,48.9655,49.9342,147587.0
2023-12-25,49.0853,50.1839,48.9655,49.9342,147587.0
2023-12-26,50.084,51.5646,49.9542,51.5221,109858.0
2023-12-27,51.1526,52.0514,51.1526,51.8617,117104.0
2023-12-28,51.8317,52.1513,51.6419,51.9316,100950.0
2023-12-29,52.0115,52.0115,51.1526,51.1526,91937.0
2023-12-30,52.0115,52.0115,51.1526,51.1526,91937.0
2023-12-31,52.0115,52.0115,51.1526,51.1526,91937.0
2024-01-01,52.0115,52.0115,51.1526,51.1526,91937.0
2024-01-02,50.4835,51.1376,49.7844,50.4036,157083.0
2024-01-03,50.1239,50.1239,46.0493,46.3989,227635.0
2024-01-04,47.1279,47.4774,46.0293,46.6186,154702.0
2024-01-05,46.4588,47.5798,46.4588,47.2577,160107.0
2024-01-06,46.4588,47.5798,46.4588,47.2577,160107.0
2024-01-07,46.4588,47.5798,46.4588,47.2577,160107.0
2024-01-08,47.4575,48.7308,47.1179,48.4961,152403.0
2024-01-09,47.847,48.4661,47.3376,48.4561,150822.0
2024-01-10,48.2564,49.1153,47.822,48.8856,165610.0
2024-01-11,48.6958,49.3849,48.0966,49.3849,225292.0
2024-01-12,50.2338,50.2338,48.8956,49.5447,108751.0
2024-01-13,50.2338,50.2338,48.8956,49.5447,108751.0
2024-01-14,50.2338,50.2338,48.8956,49.5447,108751.0
2024-01-15,50.2338,50.2338,48.8956,49.5447,108751.0
2024-01-16,48.9855,49.7994,48.606,49.6845,155885.0
2024-01-17,48.7957,49.5247,48.7957,49.325,165200.0
2024-01-18,49.8543,50.2338,48.3763,49.2052,238619.0
2024-01-19,49.2351,49.5946,48.3263,49.5946,108407.0
2024-01-20,49.2351,49.5946,48.3263,49.5946,108407.0
2024-01-21,49.2351,49.5946,48.3263,49.5946,108407.0
2024-01-22,49.9342,50.863,49.8543,50.4036,98582.0
2024-01-23,50.823,51.0527,50.1939,50.5833,110316.0
2024-01-24,51.4322,51.4772,50.5234,51.3823,136876.0
2024-01-25,52.9702,53.0861,51.7218,51.8916,115926.0
2024-01-26,52.4309,52.4309,51.3623,51.4722,56812.0
2024-01-27,52.4309,52.4309,51.3623,51.4722,56812.0
2024-01-28,52.4309,52.4309,51.3623,51.4722,56812.0
2024-01-29,51.4322,51.572,50.5434,51.5421,107952.0
2024-01-30,51.0927,52.361,51.0927,52.0214,81669.0
2024-01-31,52.0614,52.5907,51.0028,51.0727,129345.0
2024-02-01,51.5221,52.6706,51.3723,52.5907,111024.0
2024-02-02,51.7818,52.2511,51.1626,51.4023,83579.0
2024-02-03,51.7818,52.2511,51.1626,51.4023,83579.0
2024-02-04,51.7818,52.2511,51.1626,51.4023,83579.0
2024-02-05,50.7032,50.7032,49.8144,50.2138,77489.0
2024-02-06,50.2638,51.2025,50.2638,50.5134,70182.0
2024-02-07,50.5634,50.7681,50.1639,50.5334,71440.0
2024-02-08,50.6133,51.0427,50.3137,50.8829,81352.0
2024-02-09,50.873,51.3324,49.9492,51.1226,102757.0
2024-02-10,50.873,51.3324,49.9492,51.1226,102757.0
2024-02-11,50.873,51.3324,49.9492,51.1226,102757.0
2024-02-12,51.1526,52.2711,51.1526,52.0614,111909.0
2024-02-13,50.6433,50.6433,48.6459,49.0753,120980.0
2024-02-14,50.6233,51.2525,49.7145,51.1826,120955.0
2024-02-15,51.4322,52.5607,51.3674,52.1812,116152.0
2024-02-16,51.8217,52.2362,50.9628,51.0028,66742.0
2024-02-17,51.8217,52.2362,50.9628,51.0028,66742.0
2024-02-18,51.8217,52.2362,50.9628,51.0028,66742.0
2024-02-19,51.8217,52.2362,50.9628,51.0028,66742.0
2024-02-20,50.2538,50.6183,49.7345,50.074,74598.0
2024-02-21,50.2038,51.5321,49.9192,51.4921,118924.0
2024-02-22,51.582,52.1413,51.1826,52.0914,153228.0
2024-02-23,52.2412,52.4509,51.7918,52.0414,97756.0
2024-02-24,52.2412,52.4509,51.7918,52.0414,97756.0
2024-02-25,52.2412,52.4509,51.7918,52.0414,97756.0
2024-02-26,51.7119,52.4309,51.7019,52.2212,109191.0
2024-02-27,52.5408,53.15,51.9815,52.9502,125371.0
2024-02-28,53.4895,57.0748,51.7893,56.9949,229047.0
2024-02-29,57.8638,58.1534,55.2871,56.5455,255447.0
2024-03-01,56.126,56.3606,52.6306,52.9003,239244.0
2024-03-02,56.126,56.3606,52.6306,52.9003,239244.0
2024-03-03,56.126,56.3606,52.6306,52.9003,239244.0
2024-03-04,53.11,54.1685,52.7804,52.9502,147278.0
2024-03-05,52.6806,54.0987,52.6806,53.4096,168927.0
2024-03-06,53.6193,53.7991,51.6519,53.12,108541.0
2024-03-07,53.51,53.51,52.38,52.62,142614.0
2024-03-08,53.21,53.29,52.23,52.8,113265.0
2024-03-09,53.21,53.29,52.23,52.8,113265.0
2024-03-10,53.21,53.29,52.23,52.8,113265.0
2024-03-11,52.21,53.36,52.21,53.24,120274.0
2024-03-12,53.27,53.61,52.53,53.1,182821.0
2024-03-13,53.6,54.92,53.32,53.43,136736.0
2024-03-14,53.13,53.2396,52.01,52.67,87852.0
2024-03-15,52.49,54.1,52.49,52.93,454242.0
2024-03-16,52.49,54.1,52.49,52.93,454242.0
2024-03-17,52.49,54.1,52.49,52.93,454242.0
2024-03-18,52.9,53.31,52.5,52.68,113230.0
2024-03-19,52.69,53.365,52.69,53.07,65249.0
2024-03-20,52.69,54.855,52.69,54.6,85010.0
2024-03-21,54.85,54.8903,53.35,54.34,151254.0
2024-03-22,54.53,54.59,53.7,54.16,73474.0
2024-03-23,54.53,54.59,53.7,54.16,73474.0
2024-03-24,54.53,54.59,53.7,54.16,73474.0
2024-03-25,54.4,54.68,53.86,54.3,83365.0
2024-03-26,54.64,54.66,54.16,54.27,87858.0
2024-03-27,54.86,55.0,54.42,54.7,69405.0
2024-03-28,54.97,55.77,54.5827,55.17,110400.0
2024-03-29,54.97,55.77,54.5827,55.17,110400.0
2024-03-30,54.97,55.77,54.5827,55.17,110400.0
2024-03-31,54.97,55.77,54.5827,55.17,110400.0
2024-04-01,55.2,55.57,54.145,54.79,105040.0
2024-04-02,54.7,55.04,53.96,54.43,93903.0
2024-04-03,54.48,56.85,54.48,56.01,117521.0
2024-04-04,56.44,56.835,54.99,55.06,124257.0
2024-04-05,55.19,56.155,55.19,56.06,159496.0
2024-04-06,55.19,56.155,55.19,56.06,159496.0
2024-04-07,55.19,56.155,55.19,56.06,159496.0
2024-04-08,56.19,56.955,55.5,55.61,145600.0
2024-04-09,56.01,56.56,55.245,55.81,63499.0
2024-04-10,54.63,55.78,54.33,55.5,169693.0
2024-04-11,55.9,56.35,55.16,56.21,76137.0
2024-04-12,55.63,56.2077,54.54,55.05,96141.0
2024-04-13,55.63,56.2077,54.54,55.05,96141.0
2024-04-14,55.63,56.2077,54.54,55.05,96141.0
2024-04-15,55.17,56.74,55.0,55.7,144858.0
2024-04-16,54.81,55.595,54.3924,55.43,123382.0
2024-04-17,55.69,56.04,53.49,53.52,96037.0
2024-04-18,53.72,54.245,52.94,53.15,101607.0
2024-04-19,52.94,53.79,52.5,53.28,127571.0
2024-04-20,52.94,53.79,52.5,53.28,127571.0
2024-04-21,52.94,53.79,52.5,53.28,127571.0
2024-04-22,53.41,53.54,52.53,52.97,96514.0
2024-04-23,53.02,53.82,52.41,53.5,82569.0
2024-04-24,53.01,53.545,52.14,53.23,108809.0
2024-04-25,52.63,53.815,52.05,53.54,154646.0
2024-04-26,53.64,54.07,52.69,52.73,76675.0
2024-04-27,53.64,54.07,52.69,52.73,76675.0
2024-04-28,53.64,54.07,52.69,52.73,76675.0
2024-04-29,53.12,53.91,53.12,53.47,60712.0
2024-04-30,53.24,53.24,51.27,51.28,133850.0
2024-05-01,51.55,53.48,51.55,52.35,116350.0
