,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity,SYY US Equity
2023-09-05,68.5669,68.5669,66.7841,67.2543,3467210.0
2023-09-06,67.1857,67.7343,66.8429,67.0486,3112945.0
2023-09-07,67.2249,67.8861,67.0829,67.7441,2595745.0
2023-09-08,67.7735,68.5571,67.46,68.5179,2496224.0
2023-09-09,67.7735,68.5571,67.46,68.5179,2496224.0
2023-09-10,67.7735,68.5571,67.46,68.5179,2496224.0
2023-09-11,68.5865,69.3603,68.4297,68.7334,2221712.0
2023-09-12,68.9097,68.9195,68.3122,68.5179,1859133.0
2023-09-13,68.6942,68.753,67.9987,68.4787,1686827.0
2023-09-14,68.802,69.7717,68.802,69.615,1704714.0
2023-09-15,69.7227,70.1782,69.5072,69.566,4145864.0
2023-09-16,69.7227,70.1782,69.5072,69.566,4145864.0
2023-09-17,69.7227,70.1782,69.5072,69.566,4145864.0
2023-09-18,69.5954,69.6541,68.8813,69.3701,1785924.0
2023-09-19,69.3799,69.8011,68.9489,69.0664,1754569.0
2023-09-20,69.233,69.6549,69.0615,69.1448,2054927.0
2023-09-21,69.0273,69.1448,68.0673,68.0967,2384587.0
2023-09-22,68.0281,68.2142,67.1955,67.2249,2339503.0
2023-09-23,68.0281,68.2142,67.1955,67.2249,2339503.0
2023-09-24,68.0281,68.2142,67.1955,67.2249,2339503.0
2023-09-25,66.8527,67.4772,66.6372,67.3816,1891361.0
2023-09-26,66.9311,67.0878,64.8545,64.8741,3073013.0
2023-09-27,64.8153,64.8741,63.4929,63.8749,3133346.0
2023-09-28,64.1002,65.2659,63.8749,65.1581,3222508.0
2023-09-29,65.6381,65.9026,64.5998,64.6977,2625324.0
2023-09-30,65.6381,65.9026,64.5998,64.6977,2625324.0
2023-10-01,65.6381,65.9026,64.5998,64.6977,2625324.0
2023-10-02,64.6537,64.6537,63.5713,63.8456,2450720.0
2023-10-03,63.4439,63.9043,62.5722,62.964,2283753.0
2023-10-04,63.2187,63.8554,62.7877,63.6692,2650437.0
2023-10-05,63.6396,63.9259,62.8203,62.8302,2440576.0
2023-10-06,62.6031,62.6969,61.4334,62.1392,3282349.0
2023-10-07,62.6031,62.6969,61.4334,62.1392,3282349.0
2023-10-08,62.6031,62.6969,61.4334,62.1392,3282349.0
2023-10-09,61.8233,62.7808,61.5963,62.613,2315198.0
2023-10-10,62.8598,63.7877,62.8598,63.4422,3065030.0
2023-10-11,63.8666,63.9357,62.6476,63.2546,2650860.0
2023-10-12,63.304,63.3681,61.6456,61.8825,3412455.0
2023-10-13,61.8036,62.6624,61.8036,62.4452,2845644.0
2023-10-14,61.8036,62.6624,61.8036,62.4452,2845644.0
2023-10-15,61.8036,62.6624,61.8036,62.4452,2845644.0
2023-10-16,62.7808,63.6742,62.3662,63.5705,2248659.0
2023-10-17,63.5705,64.2023,63.3336,64.0246,2235611.0
2023-10-18,63.916,64.5181,63.5113,64.3405,2356204.0
2023-10-19,64.4293,65.6435,64.3701,64.8143,2914660.0
2023-10-20,65.0314,65.4263,64.4737,64.5872,2841292.0
2023-10-21,65.0314,65.4263,64.4737,64.5872,2841292.0
2023-10-22,65.0314,65.4263,64.4737,64.5872,2841292.0
2023-10-23,64.1628,65.0117,64.1233,64.1628,2183764.0
2023-10-24,64.5083,65.2289,64.4688,64.4787,2292521.0
2023-10-25,64.5872,65.1993,64.4885,64.8932,2006211.0
2023-10-26,65.0808,65.4658,64.5774,64.6267,2156113.0
2023-10-27,64.3997,64.8636,63.5804,63.6593,2894986.0
2023-10-28,64.3997,64.8636,63.5804,63.6593,2894986.0
2023-10-29,64.3997,64.8636,63.5804,63.6593,2894986.0
2023-10-30,63.8074,65.0463,63.8074,64.6958,3971404.0
2023-10-31,65.3276,66.2233,63.4521,65.6336,6214743.0
2023-11-01,65.5053,65.5349,64.6267,64.8044,4885904.0
2023-11-02,65.2684,65.905,64.3503,64.8044,3462255.0
2023-11-03,65.4263,66.4628,65.1746,66.1568,2330529.0
2023-11-04,65.4263,66.4628,65.1746,66.1568,2330529.0
2023-11-05,65.4263,66.4628,65.1746,66.1568,2330529.0
2023-11-06,66.2752,66.6799,65.7718,65.9593,2033472.0
2023-11-07,65.9199,66.7392,65.6928,66.6898,2402142.0
2023-11-08,66.7293,67.0452,65.752,66.1666,3121146.0
2023-11-09,66.4726,66.5319,65.4164,65.831,2397755.0
2023-11-10,66.1074,66.522,65.446,66.4726,1984780.0
2023-11-11,66.1074,66.522,65.446,66.4726,1984780.0
2023-11-12,66.1074,66.522,65.446,66.4726,1984780.0
2023-11-13,66.4233,66.5812,66.0087,66.3641,1821034.0
2023-11-14,66.907,68.2198,66.8971,68.0816,3263912.0
2023-11-15,68.437,70.0658,68.437,69.5919,3940468.0
2023-11-16,69.2563,69.8486,69.1971,69.7597,3850698.0
2023-11-17,70.0361,70.1151,69.6216,69.9769,3271309.0
2023-11-18,70.0361,70.1151,69.6216,69.9769,3271309.0
2023-11-19,70.0361,70.1151,69.6216,69.9769,3271309.0
2023-11-20,69.9276,70.6778,69.3057,70.352,3160799.0
2023-11-21,70.1941,70.5791,69.7597,70.3816,2568662.0
2023-11-22,70.3718,71.2108,70.1743,71.1022,2398842.0
2023-11-23,70.3718,71.2108,70.1743,71.1022,2398842.0
2023-11-24,71.2404,71.4773,70.9936,71.2207,1023862.0
2023-11-25,71.2404,71.4773,70.9936,71.2207,1023862.0
2023-11-26,71.2404,71.4773,70.9936,71.2207,1023862.0
2023-11-27,71.2108,71.3095,70.6482,70.9739,2146495.0
2023-11-28,70.9739,71.4329,70.6383,70.9048,2267811.0
2023-11-29,71.0726,71.3391,70.5988,70.7864,2244866.0
2023-11-30,70.6284,71.2799,70.3619,71.2404,4219358.0
2023-12-01,71.4675,71.966,71.0924,71.8623,2985586.0
2023-12-02,71.4675,71.966,71.0924,71.8623,2985586.0
2023-12-03,71.4675,71.966,71.0924,71.8623,2985586.0
2023-12-04,71.5662,72.4941,71.3786,72.0597,2963085.0
2023-12-05,72.0992,72.4052,71.8821,72.267,2827983.0
2023-12-06,72.425,72.7014,71.9906,72.1091,1935476.0
2023-12-07,72.7902,73.4318,72.42,73.2245,2224651.0
2023-12-08,73.1258,73.2739,72.6619,72.879,3689904.0
2023-12-09,73.1258,73.2739,72.6619,72.879,3689904.0
2023-12-10,73.1258,73.2739,72.6619,72.879,3689904.0
2023-12-11,73.2147,73.3923,72.6619,72.9778,2389173.0
2023-12-12,73.0271,73.1949,72.4151,72.6619,2063103.0
2023-12-13,72.7705,74.5275,72.4052,74.3696,4800099.0
2023-12-14,74.2511,74.725,73.0567,73.2443,8326324.0
2023-12-15,72.9876,73.2443,72.119,72.5928,6944203.0
2023-12-16,72.9876,73.2443,72.119,72.5928,6944203.0
2023-12-17,72.9876,73.2443,72.119,72.5928,6944203.0
2023-12-18,73.0271,73.0271,71.8228,71.9215,2727499.0
2023-12-19,71.8228,72.4941,71.7932,72.3559,2170695.0
2023-12-20,72.1288,72.6179,71.6155,72.3065,3242961.0
2023-12-21,72.5928,72.958,72.2473,72.5829,2851627.0
2023-12-22,72.8692,73.3677,72.5434,72.5829,2247643.0
2023-12-23,72.8692,73.3677,72.5434,72.5829,2247643.0
2023-12-24,72.8692,73.3677,72.5434,72.5829,2247643.0
2023-12-25,72.8692,73.3677,72.5434,72.5829,2247643.0
2023-12-26,72.4151,72.6668,72.3065,72.3855,1307811.0
2023-12-27,72.1585,72.3657,71.813,72.0894,2190090.0
2023-12-28,72.1091,72.4151,71.9709,72.0992,1856652.0
2023-12-29,71.9018,72.3855,71.7262,72.1881,1912341.0
2023-12-30,71.9018,72.3855,71.7262,72.1881,1912341.0
2023-12-31,71.9018,72.3855,71.7262,72.1881,1912341.0
2024-01-01,71.9018,72.3855,71.7262,72.1881,1912341.0
2024-01-02,72.0203,73.8069,71.961,73.4614,3218704.0
2024-01-03,74.034,74.7941,73.4812,74.0142,3766961.0
2024-01-04,74.2925,74.9781,73.9745,74.6502,3639086.0
2024-01-05,74.7198,75.5197,74.2825,75.1769,2740125.0
2024-01-06,74.7198,75.5197,74.2825,75.1769,2740125.0
2024-01-07,74.7198,75.5197,74.2825,75.1769,2740125.0
2024-01-08,75.0874,75.4899,74.362,75.1371,3047526.0
2024-01-09,74.6204,75.1918,74.531,75.1073,2074644.0
2024-01-10,74.9384,75.5048,74.5508,74.5608,3392389.0
2024-01-11,74.531,75.0378,74.3421,74.9781,2456789.0
2024-01-12,75.2464,75.5048,74.7794,75.2763,2862343.0
2024-01-13,75.2464,75.5048,74.7794,75.2763,2862343.0
2024-01-14,75.2464,75.5048,74.7794,75.2763,2862343.0
2024-01-15,75.2464,75.5048,74.7794,75.2763,2862343.0
2024-01-16,75.0576,75.1868,74.2825,74.4316,2428680.0
2024-01-17,74.1434,75.0378,74.0838,74.203,2368271.0
2024-01-18,74.2229,74.9284,73.8651,74.7297,2926373.0
2024-01-19,74.9583,75.0477,74.1732,74.7396,2908293.0
2024-01-20,74.9583,75.0477,74.1732,74.7396,2908293.0
2024-01-21,74.9583,75.0477,74.1732,74.7396,2908293.0
2024-01-22,74.9185,75.5843,74.6055,75.1371,2772470.0
2024-01-23,75.3657,75.8427,75.0278,75.0477,3287433.0
2024-01-24,75.5247,75.6042,74.1235,74.521,4243254.0
2024-01-25,75.4651,75.4651,74.4216,74.7993,3187160.0
2024-01-26,74.9384,75.1669,74.4763,74.68,3096866.0
2024-01-27,74.9384,75.1669,74.4763,74.68,3096866.0
2024-01-28,74.9384,75.1669,74.4763,74.68,3096866.0
2024-01-29,74.6601,74.8986,74.4167,74.6999,3721621.0
2024-01-30,75.0775,80.4586,74.8887,80.3146,7413356.0
2024-01-31,80.3146,80.9605,79.5494,80.4239,7354263.0
2024-02-01,80.2847,82.0322,80.1307,81.8449,4367639.0
2024-02-02,81.984,82.3716,80.9406,80.9704,3831408.0
2024-02-03,81.984,82.3716,80.9406,80.9704,3831408.0
2024-02-04,81.984,82.3716,80.9406,80.9704,3831408.0
2024-02-05,80.4736,80.9704,79.7779,80.3344,4134698.0
2024-02-06,80.2351,80.6922,79.8028,79.9071,2493387.0
2024-02-07,79.768,79.9518,78.9978,79.1717,3461581.0
2024-02-08,79.2512,79.2811,78.2575,78.8239,4603570.0
2024-02-09,78.8339,79.132,78.5258,79.0525,2198528.0
2024-02-10,78.8339,79.132,78.5258,79.0525,2198528.0
2024-02-11,78.8339,79.132,78.5258,79.0525,2198528.0
2024-02-12,79.1717,79.6487,79.0028,79.5394,2288466.0
2024-02-13,79.4102,80.3146,77.865,78.6451,2355590.0
2024-02-14,78.6749,78.9531,78.0438,78.5059,2282219.0
2024-02-15,78.5954,79.0426,78.2575,78.8836,3363516.0
2024-02-16,78.814,79.5096,78.4562,79.0028,2168061.0
2024-02-17,78.814,79.5096,78.4562,79.0028,2168061.0
2024-02-18,78.814,79.5096,78.4562,79.0028,2168061.0
2024-02-19,78.814,79.5096,78.4562,79.0028,2168061.0
2024-02-20,79.1419,79.8972,78.4463,78.5755,2731637.0
2024-02-21,78.8438,79.6885,78.8438,79.1817,3094766.0
2024-02-22,78.9134,80.0661,78.4761,79.9369,3334174.0
2024-02-23,80.1158,80.8611,79.6885,80.3146,3057215.0
2024-02-24,80.1158,80.8611,79.6885,80.3146,3057215.0
2024-02-25,80.1158,80.8611,79.6885,80.3146,3057215.0
2024-02-26,80.3146,80.9009,79.9767,80.3344,2586701.0
2024-02-27,80.2748,80.8363,80.1059,80.6326,2341092.0
2024-02-28,80.7121,81.0599,80.0115,80.1655,2215539.0
2024-02-29,80.2152,80.8214,79.9231,80.4636,3926652.0
2024-03-01,80.3046,80.3195,79.1419,79.4599,2209179.0
2024-03-02,80.3046,80.3195,79.1419,79.4599,2209179.0
2024-03-03,80.3046,80.3195,79.1419,79.4599,2209179.0
2024-03-04,79.0227,79.4391,78.8041,79.0127,2310773.0
2024-03-05,79.3506,79.768,78.8935,79.0823,2227702.0
2024-03-06,79.2811,79.9568,78.5357,78.6749,2655539.0
2024-03-07,79.1022,79.4102,78.6798,79.3705,2846728.0
2024-03-08,79.0028,80.2847,79.0028,80.0562,2715870.0
2024-03-09,79.0028,80.2847,79.0028,80.0562,2715870.0
2024-03-10,79.0028,80.2847,79.0028,80.0562,2715870.0
2024-03-11,79.4997,79.9966,79.3606,79.5196,2435252.0
2024-03-12,79.5394,79.9619,79.3904,79.6289,1819606.0
2024-03-13,79.7481,80.3841,79.5891,80.0164,2225934.0
2024-03-14,79.9071,80.0462,79.1717,79.5295,2655820.0
2024-03-15,79.2314,80.4338,79.1916,80.4139,5421163.0
2024-03-16,79.2314,80.4338,79.1916,80.4139,5421163.0
2024-03-17,79.2314,80.4338,79.1916,80.4139,5421163.0
2024-03-18,80.5034,80.9109,80.0462,80.1556,3287210.0
2024-03-19,80.4934,81.1294,80.3444,80.8214,2550237.0
2024-03-20,80.7021,81.1493,79.9369,80.6624,1748157.0
2024-03-21,80.6922,81.2685,80.1357,81.1294,2287927.0
2024-03-22,81.0996,81.1791,80.8415,81.0797,2002171.0
2024-03-23,81.0996,81.1791,80.8415,81.0797,2002171.0
2024-03-24,81.0996,81.1791,80.8415,81.0797,2002171.0
2024-03-25,81.2387,81.4574,80.0761,80.3742,2452405.0
2024-03-26,80.5928,81.1095,80.2847,80.3941,2017429.0
2024-03-27,80.8909,81.8151,80.4239,81.4275,1973072.0
2024-03-28,81.5667,81.7157,80.5829,80.6723,3203522.0
2024-03-29,81.5667,81.7157,80.5829,80.6723,3203522.0
2024-03-30,81.5667,81.7157,80.5829,80.6723,3203522.0
2024-03-31,81.5667,81.7157,80.5829,80.6723,3203522.0
2024-04-01,80.3742,80.8263,80.0462,80.0661,2284157.0
2024-04-02,80.1456,80.5729,79.8177,79.927,2289605.0
2024-04-03,79.8177,80.0164,79.3009,79.45,2645283.0
2024-04-04,79.82,79.86,76.505,76.55,5211432.0
2024-04-05,76.36,76.92,75.54,76.67,3576147.0
2024-04-06,76.36,76.92,75.54,76.67,3576147.0
2024-04-07,76.36,76.92,75.54,76.67,3576147.0
2024-04-08,76.37,76.92,76.17,76.74,2466628.0
2024-04-09,77.0,77.52,76.76,77.51,2075428.0
2024-04-10,77.09,77.43,76.68,76.96,2099047.0
2024-04-11,77.07,77.22,76.41,76.57,2063695.0
2024-04-12,76.11,76.405,75.13,75.25,2027607.0
2024-04-13,76.11,76.405,75.13,75.25,2027607.0
2024-04-14,76.11,76.405,75.13,75.25,2027607.0
2024-04-15,75.81,76.11,75.19,75.65,2106719.0
2024-04-16,75.79,76.16,75.41,75.83,2269815.0
2024-04-17,76.34,76.49,74.66,75.44,2142539.0
2024-04-18,75.75,76.04,75.445,75.64,2184833.0
2024-04-19,76.02,76.77,75.81,76.73,2530079.0
2024-04-20,76.02,76.77,75.81,76.73,2530079.0
2024-04-21,76.02,76.77,75.81,76.73,2530079.0
2024-04-22,77.09,77.7,76.61,77.32,2600690.0
2024-04-23,77.64,77.71,76.81,76.96,2129634.0
2024-04-24,76.8,77.53,76.6,77.29,1765215.0
2024-04-25,77.38,77.95,76.601,77.07,2326663.0
2024-04-26,77.53,77.77,76.56,77.07,2072280.0
2024-04-27,77.53,77.77,76.56,77.07,2072280.0
2024-04-28,77.53,77.77,76.56,77.07,2072280.0
2024-04-29,77.08,77.91,76.9,77.22,3103605.0
2024-04-30,74.45,76.07,74.16,74.32,7972790.0
2024-05-01,74.19,74.79,72.89,73.05,4975018.0
