,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity
2023-09-08,88.5759,88.8521,87.6684,88.349,1092914.0
2023-09-09,88.5759,88.8521,87.6684,88.349,1092914.0
2023-09-10,88.5759,88.8521,87.6684,88.349,1092914.0
2023-09-11,89.2071,89.5918,88.28,88.4082,1165658.0
2023-09-12,88.0334,88.7929,86.2579,87.9249,2873892.0
2023-09-13,88.4378,88.6055,86.8004,87.4613,1815006.0
2023-09-14,88.5167,89.5129,88.1517,88.8521,2069191.0
2023-09-15,88.5561,90.0949,88.2011,88.5167,4135050.0
2023-09-16,88.5561,90.0949,88.2011,88.5167,4135050.0
2023-09-17,88.5561,90.0949,88.2011,88.5167,4135050.0
2023-09-18,87.9051,88.0432,86.5144,87.264,1509527.0
2023-09-19,87.3035,87.9051,86.8892,87.5994,1761309.0
2023-09-20,88.4378,88.8027,87.3281,87.4514,1165414.0
2023-09-21,86.3467,87.481,86.3368,86.3565,1374774.0
2023-09-22,86.7314,86.8497,85.8535,86.0015,1273617.0
2023-09-23,86.7314,86.8497,85.8535,86.0015,1273617.0
2023-09-24,86.7314,86.8497,85.8535,86.0015,1273617.0
2023-09-25,85.5181,86.4552,85.2148,86.3763,1298433.0
2023-09-26,85.5181,86.8892,85.3406,85.676,1662795.0
2023-09-27,86.0212,86.2185,83.2791,84.0978,1941767.0
2023-09-28,83.5947,85.528,83.4073,85.1532,2020315.0
2023-09-29,85.676,86.4059,84.8869,85.4491,2081671.0
2023-09-30,85.676,86.4059,84.8869,85.4491,2081671.0
2023-10-01,85.676,86.4059,84.8869,85.4491,2081671.0
2023-10-02,90.2231,91.6238,89.2071,89.5918,7296959.0
2023-10-03,88.714,89.6609,85.8239,86.0705,3831843.0
2023-10-04,85.962,86.5587,85.2321,86.1593,3182122.0
2023-10-05,85.7845,86.1593,84.7784,85.962,2889004.0
2023-10-06,85.2222,88.8027,84.9658,87.481,2417309.0
2023-10-07,85.2222,88.8027,84.9658,87.481,2417309.0
2023-10-08,85.2222,88.8027,84.9658,87.481,2417309.0
2023-10-09,86.4749,89.2565,86.3072,88.7633,2187163.0
2023-10-10,89.7595,91.1256,89.0493,90.0949,3184867.0
2023-10-11,90.0456,91.1404,88.4674,89.5228,2347686.0
2023-10-12,90.1047,90.1047,88.3293,89.4932,1615801.0
2023-10-13,90.2527,90.9136,88.0334,88.1813,2503502.0
2023-10-14,90.2527,90.9136,88.0334,88.1813,2503502.0
2023-10-15,90.2527,90.9136,88.0334,88.1813,2503502.0
2023-10-16,89.2565,90.0357,88.2208,89.582,1788806.0
2023-10-17,88.1715,91.8605,88.1715,91.752,2310851.0
2023-10-18,90.9136,91.5744,90.3908,90.5979,2810072.0
2023-10-19,83.8906,86.3072,82.2631,83.4369,7170564.0
2023-10-20,83.1903,83.2495,80.9512,81.0696,2673246.0
2023-10-21,83.1903,83.2495,80.9512,81.0696,2673246.0
2023-10-22,83.1903,83.2495,80.9512,81.0696,2673246.0
2023-10-23,80.3594,81.9417,80.1326,81.2472,2394573.0
2023-10-24,81.5332,82.0264,79.9156,79.9649,2108893.0
2023-10-25,79.4322,80.389,78.653,79.5013,1661596.0
2023-10-26,79.2054,80.5567,78.9489,79.7183,1428352.0
2023-10-27,80.103,80.3594,77.9626,79.3928,1492860.0
2023-10-28,80.103,80.3594,77.9626,79.3928,1492860.0
2023-10-29,80.103,80.3594,77.9626,79.3928,1492860.0
2023-10-30,79.8564,80.3496,79.2843,80.0339,1069576.0
2023-10-31,80.3594,81.2472,79.9846,80.9611,1678590.0
2023-11-01,81.2866,81.6885,80.4975,81.4642,1474081.0
2023-11-02,82.8549,84.0583,82.4308,84.0386,1619475.0
2023-11-03,85.4589,86.978,85.4589,85.9916,1727524.0
2023-11-04,85.4589,86.978,85.4589,85.9916,1727524.0
2023-11-05,85.4589,86.978,85.4589,85.9916,1727524.0
2023-11-06,85.9127,86.4552,84.6846,85.3406,2430820.0
2023-11-07,85.2913,85.4096,83.4763,83.7032,2823416.0
2023-11-08,83.7131,84.1668,82.6182,83.1903,1691170.0
2023-11-09,83.5947,83.7328,81.5529,81.7403,1972819.0
2023-11-10,82.3618,82.4902,81.0302,82.3716,2255992.0
2023-11-11,82.3618,82.4902,81.0302,82.3716,2255992.0
2023-11-12,82.3618,82.4902,81.0302,82.3716,2255992.0
2023-11-13,82.056,82.8944,81.5529,82.6675,4854893.0
2023-11-14,84.7685,85.2419,83.5059,84.5022,3153591.0
2023-11-15,84.1668,85.3504,82.8549,84.4923,2386519.0
2023-11-16,84.4134,84.7586,82.8845,83.0522,1191727.0
2023-11-17,83.9104,85.2025,83.5158,85.2025,1266550.0
2023-11-18,83.9104,85.2025,83.5158,85.2025,1266550.0
2023-11-19,83.9104,85.2025,83.5158,85.2025,1266550.0
2023-11-20,85.4491,86.0606,84.9756,85.7647,1623040.0
2023-11-21,85.7648,86.5205,85.2676,85.4565,1326272.0
2023-11-22,86.0332,86.5304,85.4863,85.9835,914515.0
2023-11-23,86.0332,86.5304,85.4863,85.9835,914515.0
2023-11-24,86.2421,86.61,85.8344,86.2818,314565.0
2023-11-25,86.2421,86.61,85.8344,86.2818,314565.0
2023-11-26,86.2421,86.61,85.8344,86.2818,314565.0
2023-11-27,85.725,86.073,84.7157,84.9593,1240198.0
2023-11-28,84.9593,87.0525,84.8897,86.7293,1349812.0
2023-11-29,87.5049,89.6528,87.0077,88.3899,2232305.0
2023-11-30,89.1755,92.9193,89.076,92.4768,5697925.0
2023-12-01,92.1685,95.4152,92.1387,95.082,3006873.0
2023-12-02,92.1685,95.4152,92.1387,95.082,3006873.0
2023-12-03,92.1685,95.4152,92.1387,95.082,3006873.0
2023-12-04,94.1772,95.4201,93.3021,94.207,2024123.0
2023-12-05,93.4712,99.3579,93.4712,98.5226,6160115.0
2023-12-06,101.3168,104.7175,99.8849,100.1335,4275907.0
2023-12-07,100.6108,101.9631,100.6108,101.7543,2151270.0
2023-12-08,101.6747,103.6933,101.446,102.7188,1648521.0
2023-12-09,101.6747,103.6933,101.446,102.7188,1648521.0
2023-12-10,101.6747,103.6933,101.446,102.7188,1648521.0
2023-12-11,103.0569,103.3254,102.0588,102.7188,1147826.0
2023-12-12,102.5995,103.6834,102.1322,102.162,1799446.0
2023-12-13,102.2813,105.3937,100.8494,105.2147,2395973.0
2023-12-14,105.7218,107.636,105.4036,107.114,3461778.0
2023-12-15,106.398,107.3327,105.1451,105.4335,3302137.0
2023-12-16,106.398,107.3327,105.1451,105.4335,3302137.0
2023-12-17,106.398,107.3327,105.1451,105.4335,3302137.0
2023-12-18,106.1892,106.6466,105.6224,106.2489,1822098.0
2023-12-19,106.1693,108.4246,106.1693,108.347,1383980.0
2023-12-20,109.6695,110.107,106.9549,107.0145,1847810.0
2023-12-21,108.4564,110.8031,108.3172,110.5346,1351298.0
2023-12-22,110.9721,111.2768,109.9105,110.3656,825393.0
2023-12-23,110.9721,111.2768,109.9105,110.3656,825393.0
2023-12-24,110.9721,111.2768,109.9105,110.3656,825393.0
2023-12-25,110.9721,111.2768,109.9105,110.3656,825393.0
2023-12-26,110.2164,111.0517,110.1568,111.0219,644934.0
2023-12-27,110.8727,111.6632,110.6241,111.6085,743187.0
2023-12-28,111.6085,112.0361,111.2804,111.9367,728450.0
2023-12-29,112.1654,112.7819,111.4494,111.7676,919043.0
2023-12-30,112.1654,112.7819,111.4494,111.7676,919043.0
2023-12-31,112.1654,112.7819,111.4494,111.7676,919043.0
2024-01-01,112.1654,112.7819,111.4494,111.7676,919043.0
2024-01-02,110.6838,112.0659,110.4252,111.708,1273248.0
2024-01-03,112.3643,112.5283,109.3215,110.117,1260966.0
2024-01-04,110.2661,111.2108,109.4607,109.7093,1321082.0
2024-01-05,109.1723,112.3543,108.6702,111.2207,1649722.0
2024-01-06,109.1723,112.3543,108.6702,111.2207,1649722.0
2024-01-07,109.1723,112.3543,108.6702,111.2207,1649722.0
2024-01-08,110.9423,112.235,110.7683,112.2052,1122733.0
2024-01-09,110.9523,111.2754,110.3556,110.7932,1084108.0
2024-01-10,110.5147,111.4892,109.6892,110.4053,1670602.0
2024-01-11,110.1965,110.7037,108.4514,110.6042,1740716.0
2024-01-12,110.6937,110.9523,107.631,108.9138,2262958.0
2024-01-13,110.6937,110.9523,107.631,108.9138,2262958.0
2024-01-14,110.6937,110.9523,107.631,108.9138,2262958.0
2024-01-15,110.6937,110.9523,107.631,108.9138,2262958.0
2024-01-16,107.9294,109.0729,107.1339,109.0431,2427764.0
2024-01-17,107.3128,108.9436,107.1985,108.1282,3878107.0
2024-01-18,100.4715,104.0612,95.9123,96.4543,11214529.0
2024-01-19,96.9415,98.1149,96.2504,96.7824,5514622.0
2024-01-20,96.9415,98.1149,96.2504,96.7824,5514622.0
2024-01-21,96.9415,98.1149,96.2504,96.7824,5514622.0
2024-01-22,97.2001,101.4858,97.1454,99.0894,3380205.0
2024-01-23,99.2087,100.0937,98.5077,99.8749,1914905.0
2024-01-24,100.3124,100.9837,99.2286,100.6505,2116682.0
2024-01-25,101.1378,104.0215,101.1378,103.1564,2578831.0
2024-01-26,103.6535,106.4875,103.3254,106.3185,2732608.0
2024-01-27,103.6535,106.4875,103.3254,106.3185,2732608.0
2024-01-28,103.6535,106.4875,103.3254,106.3185,2732608.0
2024-01-29,106.1991,106.4477,104.5634,105.4733,1355264.0
2024-01-30,105.1053,108.0487,105.1053,107.631,1954354.0
2024-01-31,106.0301,107.4819,104.817,104.9263,2364647.0
2024-02-01,105.2445,106.2986,103.932,105.9605,2062452.0
2024-02-02,105.9108,107.3029,105.1153,106.398,1457497.0
2024-02-03,105.9108,107.3029,105.1153,106.398,1457497.0
2024-02-04,105.9108,107.3029,105.1153,106.398,1457497.0
2024-02-05,105.1749,106.6317,105.0755,106.0301,1553908.0
2024-02-06,105.9804,106.4527,104.1308,105.0656,1952394.0
2024-02-07,105.4036,105.871,103.4944,105.6821,1735242.0
2024-02-08,107.283,108.3172,106.05,108.2277,1265984.0
2024-02-09,108.168,108.8243,107.4222,108.5658,1066575.0
2024-02-10,108.168,108.8243,107.4222,108.5658,1066575.0
2024-02-11,108.168,108.8243,107.4222,108.5658,1066575.0
2024-02-12,108.6851,110.7037,108.5957,109.8783,1847897.0
2024-02-13,107.81,108.3072,106.4975,107.7802,1533751.0
2024-02-14,108.5658,108.9536,107.631,108.4961,1320102.0
2024-02-15,109.3314,110.1468,108.884,110.0971,1515688.0
2024-02-16,109.6098,111.0318,109.0629,109.8684,1327109.0
2024-02-17,109.6098,111.0318,109.0629,109.8684,1327109.0
2024-02-18,109.6098,111.0318,109.0629,109.8684,1327109.0
2024-02-19,109.6098,111.0318,109.0629,109.8684,1327109.0
2024-02-20,122.8052,126.6236,120.4187,123.72,22451052.0
2024-02-21,121.45,123.92,120.28,120.71,7292833.0
2024-02-22,120.99,122.37,120.0,120.06,4384731.0
2024-02-23,121.13,123.387,120.37,121.71,3228042.0
2024-02-24,121.13,123.387,120.37,121.71,3228042.0
2024-02-25,121.13,123.387,120.37,121.71,3228042.0
2024-02-26,121.21,123.377,121.03,121.96,2347832.0
2024-02-27,122.07,123.37,121.44,122.65,2525602.0
2024-02-28,122.65,123.91,122.31,123.25,1525597.0
2024-02-29,123.4,123.6,120.41,120.7,3581574.0
2024-03-01,120.77,121.48,120.43,120.81,1984409.0
2024-03-02,120.77,121.48,120.43,120.81,1984409.0
2024-03-03,120.77,121.48,120.43,120.81,1984409.0
2024-03-04,120.71,121.23,119.94,120.07,1662349.0
2024-03-05,119.55,122.99,119.55,121.27,2450976.0
2024-03-06,121.62,121.81,118.74,119.4,2458941.0
2024-03-07,120.46,121.93,120.32,121.52,1614075.0
2024-03-08,121.44,122.11,120.83,121.26,1133148.0
2024-03-09,121.44,122.11,120.83,121.26,1133148.0
2024-03-10,121.44,122.11,120.83,121.26,1133148.0
2024-03-11,121.0,122.02,120.45,121.92,1502864.0
2024-03-12,122.48,124.98,121.8196,124.75,1824383.0
2024-03-13,124.89,126.0,124.7,125.96,1427979.0
2024-03-14,126.02,127.7,123.41,123.84,1603548.0
2024-03-15,122.41,123.96,119.61,120.24,3134398.0
2024-03-16,122.41,123.96,119.61,120.24,3134398.0
2024-03-17,122.41,123.96,119.61,120.24,3134398.0
2024-03-18,120.5,120.7799,119.45,120.38,1403488.0
2024-03-19,120.53,122.0,120.33,121.24,1286106.0
2024-03-20,121.03,125.8525,120.77,125.77,1006151.0
2024-03-21,126.16,127.885,125.82,127.18,1612149.0
2024-03-22,127.18,127.9,125.73,125.76,940423.0
2024-03-23,127.18,127.9,125.73,125.76,940423.0
2024-03-24,127.18,127.9,125.73,125.76,940423.0
2024-03-25,125.51,126.45,125.08,125.26,1135898.0
2024-03-26,125.19,126.375,125.19,125.42,873229.0
2024-03-27,126.74,128.03,125.795,128.0,1416670.0
2024-03-28,128.0,131.65,127.61,131.09,1914813.0
2024-03-29,128.0,131.65,127.61,131.09,1914813.0
2024-03-30,128.0,131.65,127.61,131.09,1914813.0
2024-03-31,128.0,131.65,127.61,131.09,1914813.0
2024-04-01,130.39,131.64,128.785,129.38,1282343.0
2024-04-02,128.22,129.04,127.73,127.81,813792.0
2024-04-03,127.5,128.5,126.47,126.89,1077181.0
2024-04-04,128.8,129.99,124.93,125.0,1184063.0
2024-04-05,125.08,126.47,124.68,125.86,976174.0
2024-04-06,125.08,126.47,124.68,125.86,976174.0
2024-04-07,125.08,126.47,124.68,125.86,976174.0
2024-04-08,125.97,127.325,125.6,125.71,1002053.0
2024-04-09,125.8,126.43,124.86,125.34,935263.0
2024-04-10,124.27,124.36,121.8,123.29,1374967.0
2024-04-11,122.99,123.66,121.08,122.94,778883.0
2024-04-12,121.84,122.32,120.51,120.91,1019796.0
2024-04-13,121.84,122.32,120.51,120.91,1019796.0
2024-04-14,121.84,122.32,120.51,120.91,1019796.0
2024-04-15,122.74,123.21,120.47,121.31,788869.0
2024-04-16,121.5,121.5,119.31,119.57,994095.0
2024-04-17,120.91,121.4799,119.67,119.89,1745964.0
2024-04-18,120.75,125.39,120.55,124.27,2285142.0
2024-04-19,125.66,126.15,123.8,125.35,1548721.0
2024-04-20,125.66,126.15,123.8,125.35,1548721.0
2024-04-21,125.66,126.15,123.8,125.35,1548721.0
2024-04-22,126.04,126.7,124.38,126.68,1136823.0
2024-04-23,126.36,129.35,126.0001,129.24,1884043.0
2024-04-24,128.26,130.575,127.58,129.02,1805543.0
2024-04-25,128.87,129.07,125.6,125.67,1448618.0
2024-04-26,125.5,128.4,125.41,127.7,1154892.0
2024-04-27,125.5,128.4,125.41,127.7,1154892.0
2024-04-28,125.5,128.4,125.41,127.7,1154892.0
2024-04-29,127.9,128.53,127.17,128.0,738151.0
2024-04-30,127.13,127.84,126.51,126.73,1334865.0
2024-05-01,126.08,126.83,122.88,123.58,1947812.0
