,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity,WBA US Equity
2023-09-04,24.3123,24.3992,22.5929,22.6316,33234757.0
2023-09-05,22.6992,22.7475,21.9168,21.9554,23839189.0
2023-09-06,21.8395,21.9747,21.5497,21.8685,17255028.0
2023-09-07,21.8298,21.9747,21.173,21.2889,20863371.0
2023-09-08,21.4242,21.5111,21.202,21.2406,14478708.0
2023-09-09,21.4242,21.5111,21.202,21.2406,14478708.0
2023-09-10,21.4242,21.5111,21.202,21.2406,14478708.0
2023-09-11,21.3952,21.4821,20.6611,20.6997,28308319.0
2023-09-12,20.806,21.5111,20.7577,20.9798,17826450.0
2023-09-13,20.9702,21.1923,20.748,21.1537,12823548.0
2023-09-14,21.3759,21.7719,21.3372,21.7139,13997489.0
2023-09-15,21.7139,21.8685,21.3855,21.656,21730055.0
2023-09-16,21.7139,21.8685,21.3855,21.656,21730055.0
2023-09-17,21.7139,21.8685,21.3855,21.656,21730055.0
2023-09-18,21.7284,21.7912,21.1634,21.4338,11576736.0
2023-09-19,21.4918,21.7333,21.26,21.2793,10601800.0
2023-09-20,21.26,21.4628,21.0619,21.0957,8374970.0
2023-09-21,20.9509,21.173,20.7094,20.719,8029227.0
2023-09-22,20.6901,20.8446,20.3327,20.4003,9431261.0
2023-09-23,20.6901,20.8446,20.3327,20.4003,9431261.0
2023-09-24,20.6901,20.8446,20.3327,20.4003,9431261.0
2023-09-25,20.3133,20.6321,20.3037,20.6128,6891032.0
2023-09-26,20.4969,20.7287,20.3616,20.4099,7570464.0
2023-09-27,20.4679,20.5162,19.8787,20.3037,10182853.0
2023-09-28,20.4389,20.4969,20.0332,20.1878,7291485.0
2023-09-29,20.2844,21.6656,20.1685,21.4821,25663370.0
2023-09-30,20.2844,21.6656,20.1685,21.4821,25663370.0
2023-10-01,20.2844,21.6656,20.1685,21.4821,25663370.0
2023-10-02,21.4821,21.6656,21.1489,21.656,12917400.0
2023-10-03,21.627,21.9168,21.5207,21.7815,13087025.0
2023-10-04,21.8685,21.8975,21.0764,21.5304,11006440.0
2023-10-05,21.3855,21.8298,21.3016,21.4242,8243175.0
2023-10-06,21.3082,21.3276,20.6708,21.0668,9854280.0
2023-10-07,21.3082,21.3276,20.6708,21.0668,9854280.0
2023-10-08,21.3082,21.3276,20.6708,21.0668,9854280.0
2023-10-09,21.0668,21.5401,21.0571,21.5111,7616980.0
2023-10-10,21.5787,21.8685,21.4435,21.6173,7742944.0
2023-10-11,22.4191,23.1338,21.6656,21.8298,17654966.0
2023-10-12,22.8924,23.4333,21.8492,23.3657,35218678.0
2023-10-13,23.298,23.7907,22.2645,22.4577,20981618.0
2023-10-14,23.298,23.7907,22.2645,22.4577,20981618.0
2023-10-15,23.298,23.7907,22.2645,22.4577,20981618.0
2023-10-16,22.4674,22.7475,21.6367,22.0037,15745823.0
2023-10-17,21.8878,22.3224,21.8781,22.0713,12640663.0
2023-10-18,21.9458,22.0134,20.4776,20.5258,17548178.0
2023-10-19,20.4679,20.8929,20.2071,20.2457,10863462.0
2023-10-20,20.1395,20.7287,19.7821,20.5355,13555506.0
2023-10-21,20.1395,20.7287,19.7821,20.5355,13555506.0
2023-10-22,20.1395,20.7287,19.7821,20.5355,13555506.0
2023-10-23,21.138,21.768,20.6514,21.2117,19921094.0
2023-10-24,21.2696,21.429,20.6418,20.6418,10157696.0
2023-10-25,20.5355,20.9509,20.2651,20.9315,10408357.0
2023-10-26,20.9702,21.4918,20.8273,20.9605,8832496.0
2023-10-27,21.1054,21.3179,20.3133,20.4196,9208602.0
2023-10-28,21.1054,21.3179,20.3133,20.4196,9208602.0
2023-10-29,21.1054,21.3179,20.3133,20.4196,9208602.0
2023-10-30,20.5258,20.6804,19.9801,20.381,9239886.0
2023-10-31,20.3327,20.5065,20.0187,20.3616,11854612.0
2023-11-01,20.2554,20.3133,19.4537,19.927,16155016.0
2023-11-02,20.0236,20.8784,19.9946,20.7673,9311004.0
2023-11-03,21.0861,21.4628,20.9026,21.3565,8377743.0
2023-11-04,21.0861,21.4628,20.9026,21.3565,8377743.0
2023-11-05,21.0861,21.4628,20.9026,21.3565,8377743.0
2023-11-06,21.3179,21.4097,20.9605,21.0281,7648987.0
2023-11-07,21.0571,21.202,20.8688,20.9122,6667445.0
2023-11-08,20.8639,20.8736,20.2168,20.2844,8060337.0
2023-11-09,20.3713,20.4238,19.671,19.7531,8286036.0
2023-11-10,19.8787,20.096,19.6575,20.0525,8815495.0
2023-11-11,19.8787,20.096,19.6575,20.0525,8815495.0
2023-11-12,19.8787,20.096,19.6575,20.0525,8815495.0
2023-11-13,20.0328,20.1836,19.7757,19.9438,9623150.0
2023-11-14,20.2206,21.066,20.2206,20.8535,10732087.0
2023-11-15,20.9523,21.8225,20.9424,21.3083,11566004.0
2023-11-16,21.2786,21.4269,20.369,20.5173,10722700.0
2023-11-17,20.715,21.0413,20.5618,20.982,11981829.0
2023-11-18,20.715,21.0413,20.5618,20.982,11981829.0
2023-11-19,20.715,21.0413,20.5618,20.982,11981829.0
2023-11-20,20.9029,21.0215,20.3788,20.7941,10670422.0
2023-11-21,20.715,20.8831,20.2997,20.7447,7697296.0
2023-11-22,20.8436,20.8535,20.369,20.4579,7682276.0
2023-11-23,20.8436,20.8535,20.369,20.4579,7682276.0
2023-11-24,20.5469,20.7447,20.3492,20.6161,4317299.0
2023-11-25,20.5469,20.7447,20.3492,20.6161,4317299.0
2023-11-26,20.5469,20.7447,20.3492,20.6161,4317299.0
2023-11-27,20.6161,20.6656,19.8449,19.8844,12146213.0
2023-11-28,19.8746,19.9339,19.5285,19.7559,12559366.0
2023-11-29,19.8053,20.2404,19.6966,19.7559,11255182.0
2023-11-30,19.7658,19.8844,19.4631,19.7164,12940848.0
2023-12-01,19.7262,20.5865,19.5286,20.5568,12358066.0
2023-12-02,19.7262,20.5865,19.5286,20.5568,12358066.0
2023-12-03,19.7262,20.5865,19.5286,20.5568,12358066.0
2023-12-04,20.4876,20.8435,20.2898,20.5568,9655427.0
2023-12-05,20.4975,20.5914,20.1712,20.28,8932154.0
2023-12-06,20.3492,21.4171,20.1712,21.1402,14124835.0
2023-12-07,21.2589,22.9991,21.0809,22.653,27065921.0
2023-12-08,22.6926,23.1573,22.4665,22.9002,17563853.0
2023-12-09,22.6926,23.1573,22.4665,22.9002,17563853.0
2023-12-10,22.6926,23.1573,22.4665,22.9002,17563853.0
2023-12-11,23.1672,23.4045,22.2476,22.742,18268012.0
2023-12-12,22.742,23.4045,22.3416,22.6728,18757033.0
2023-12-13,22.6234,24.3834,22.3663,24.3537,19152322.0
2023-12-14,24.7196,25.5749,24.6603,24.858,23083550.0
2023-12-15,25.125,25.3821,24.6516,24.9174,22317177.0
2023-12-16,25.125,25.3821,24.6516,24.9174,22317177.0
2023-12-17,25.125,25.3821,24.6516,24.9174,22317177.0
2023-12-18,24.9767,25.0212,24.4626,24.6998,11156155.0
2023-12-19,24.7196,25.7875,24.6899,25.738,12503511.0
2023-12-20,25.7183,25.9358,25.1052,25.1151,10335656.0
2023-12-21,25.2832,25.8814,25.1547,25.7677,10668461.0
2023-12-22,25.7479,26.272,25.5106,25.9259,9777115.0
2023-12-23,25.7479,26.272,25.5106,25.9259,9777115.0
2023-12-24,25.7479,26.272,25.5106,25.9259,9777115.0
2023-12-25,25.7479,26.272,25.5106,25.9259,9777115.0
2023-12-26,25.9852,26.4302,25.9047,26.3115,10181058.0
2023-12-27,26.4203,26.4599,26.1583,26.3412,8265490.0
2023-12-28,26.2918,26.7169,26.0891,26.3017,7899906.0
2023-12-29,26.1434,26.3264,25.4612,25.8172,10859224.0
2023-12-30,26.1434,26.3264,25.4612,25.8172,10859224.0
2023-12-31,26.1434,26.3264,25.4612,25.8172,10859224.0
2024-01-01,26.1434,26.3264,25.4612,25.8172,10859224.0
2024-01-02,25.7727,26.7466,25.6194,26.3511,12587840.0
2024-01-03,26.0841,26.1088,25.1843,25.2832,21928218.0
2024-01-04,23.9187,24.0275,22.3267,23.9879,60606675.0
2024-01-05,23.889,24.7295,23.2562,24.7295,25916696.0
2024-01-06,23.889,24.7295,23.2562,24.7295,25916696.0
2024-01-07,23.889,24.7295,23.2562,24.7295,25916696.0
2024-01-08,24.4922,25.5798,24.2252,25.3425,24038235.0
2024-01-09,25.214,25.3425,24.5515,25.0756,17941737.0
2024-01-10,25.0261,25.0459,24.1659,24.4032,15365219.0
2024-01-11,24.2252,24.6504,23.7115,23.7605,15428075.0
2024-01-12,23.7012,23.9286,22.9151,23.009,17446911.0
2024-01-13,23.7012,23.9286,22.9151,23.009,17446911.0
2024-01-14,23.7012,23.9286,22.9151,23.009,17446911.0
2024-01-15,23.7012,23.9286,22.9151,23.009,17446911.0
2024-01-16,22.9101,22.9546,22.4256,22.6135,13652579.0
2024-01-17,22.3762,22.5344,21.778,21.9213,13067863.0
2024-01-18,21.8422,21.951,21.4764,21.9016,12751548.0
2024-01-19,21.8126,21.9213,21.338,21.7532,13817112.0
2024-01-20,21.8126,21.9213,21.338,21.7532,13817112.0
2024-01-21,21.8126,21.9213,21.338,21.7532,13817112.0
2024-01-22,21.7631,22.3663,21.5159,22.307,10663613.0
2024-01-23,22.4849,22.7321,21.9856,22.3267,10346825.0
2024-01-24,22.6234,22.6778,22.04,22.1191,9246364.0
2024-01-25,22.2674,22.8607,21.8225,22.8508,14707670.0
2024-01-26,22.9101,23.1623,22.5245,22.5937,10150179.0
2024-01-27,22.9101,23.1623,22.5245,22.5937,10150179.0
2024-01-28,22.9101,23.1623,22.5245,22.5937,10150179.0
2024-01-29,22.5937,22.6036,22.0795,22.4652,12197393.0
2024-01-30,22.3267,22.742,22.1636,22.5047,11689081.0
2024-01-31,22.5838,23.0584,22.218,22.3169,60298070.0
2024-02-01,22.4553,23.0881,22.04,22.9892,14326550.0
2024-02-02,22.7816,22.8112,22.218,22.3861,11317626.0
2024-02-03,22.7816,22.8112,22.218,22.3861,11317626.0
2024-02-04,22.7816,22.8112,22.218,22.3861,11317626.0
2024-02-05,22.2044,22.2625,21.5505,21.9115,12111062.0
2024-02-06,21.8719,22.9002,21.7631,22.8508,10286273.0
2024-02-07,22.9892,23.4985,22.5245,22.5542,9146256.0
2024-02-08,22.5542,22.6629,22.218,22.2872,8030896.0
2024-02-09,22.2674,22.3712,21.9065,21.9906,8947670.0
2024-02-10,22.2674,22.3712,21.9065,21.9906,8947670.0
2024-02-11,22.2674,22.3712,21.9065,21.9906,8947670.0
2024-02-12,22.0993,22.7025,22.0004,22.3762,8902987.0
2024-02-13,22.2921,22.2921,21.1007,21.3083,14710904.0
2024-02-14,21.3577,21.684,21.1798,21.2984,9077466.0
2024-02-15,21.3775,22.129,21.3775,22.04,8139306.0
2024-02-16,21.99,22.11,21.78,21.98,10218327.0
2024-02-17,21.99,22.11,21.78,21.98,10218327.0
2024-02-18,21.99,22.11,21.78,21.98,10218327.0
2024-02-19,21.99,22.11,21.78,21.98,10218327.0
2024-02-20,21.772,22.47,21.755,22.31,10856519.0
2024-02-21,21.7,21.87,21.4,21.75,15247366.0
2024-02-22,21.62,21.65,21.2,21.57,11972550.0
2024-02-23,21.5,21.93,21.405,21.73,31886666.0
2024-02-24,21.5,21.93,21.405,21.73,31886666.0
2024-02-25,21.5,21.93,21.405,21.73,31886666.0
2024-02-26,21.58,21.58,20.96,20.99,13650240.0
2024-02-27,21.09,21.63,21.0102,21.63,9054971.0
2024-02-28,21.55,21.68,21.08,21.16,8841208.0
2024-02-29,21.28,21.395,21.06,21.26,11555023.0
2024-03-01,21.19,21.62,20.91,21.49,7565813.0
2024-03-02,21.19,21.62,20.91,21.49,7565813.0
2024-03-03,21.19,21.62,20.91,21.49,7565813.0
2024-03-04,21.24,21.38,20.55,20.58,10809021.0
2024-03-05,20.52,21.22,20.42,21.01,10501126.0
2024-03-06,21.12,21.176,20.76,20.89,7359274.0
2024-03-07,21.01,21.23,20.7801,20.94,6352132.0
2024-03-08,21.01,21.33,20.83,21.16,9319491.0
2024-03-09,21.01,21.33,20.83,21.16,9319491.0
2024-03-10,21.01,21.33,20.83,21.16,9319491.0
2024-03-11,21.13,21.8,21.07,21.54,9877592.0
2024-03-12,21.675,21.74,21.17,21.28,6887652.0
2024-03-13,20.92,21.42,20.912,21.05,8150994.0
2024-03-14,20.91,21.06,20.46,20.62,10760860.0
2024-03-15,20.57,21.0899,20.51,20.82,15864922.0
2024-03-16,20.57,21.0899,20.51,20.82,15864922.0
2024-03-17,20.57,21.0899,20.51,20.82,15864922.0
2024-03-18,20.68,20.94,20.53,20.69,7081082.0
2024-03-19,20.55,20.92,20.55,20.71,8648456.0
2024-03-20,20.63,21.1499,20.55,21.09,7706238.0
2024-03-21,21.01,21.15,20.72,20.8,7845617.0
2024-03-22,20.86,21.045,20.57,20.58,8225702.0
2024-03-23,20.86,21.045,20.57,20.58,8225702.0
2024-03-24,20.86,21.045,20.57,20.58,8225702.0
2024-03-25,20.665,21.06,20.565,20.63,10464140.0
2024-03-26,20.3,20.65,20.2907,20.51,10183307.0
2024-03-27,20.62,21.09,20.58,21.02,12394434.0
2024-03-28,20.6,22.05,20.55,21.69,32886762.0
2024-03-29,20.6,22.05,20.55,21.69,32886762.0
2024-03-30,20.6,22.05,20.55,21.69,32886762.0
2024-03-31,20.6,22.05,20.55,21.69,32886762.0
2024-04-01,21.57,21.74,19.5,19.54,36186109.0
2024-04-02,19.55,19.62,18.665,18.72,28791387.0
2024-04-03,18.75,19.17,18.49,18.5,21358515.0
2024-04-04,18.59,19.08,18.5203,18.98,14574402.0
2024-04-05,18.8101,19.24,18.625,19.13,10007876.0
2024-04-06,18.8101,19.24,18.625,19.13,10007876.0
2024-04-07,18.8101,19.24,18.625,19.13,10007876.0
2024-04-08,19.2,19.48,19.035,19.16,11578425.0
2024-04-09,19.22,19.38,19.065,19.18,11106990.0
2024-04-10,18.78,18.79,17.86,18.02,24397414.0
2024-04-11,18.05,18.1799,17.76,18.08,13673968.0
2024-04-12,17.94,17.98,17.7,17.85,12537841.0
2024-04-13,17.94,17.98,17.7,17.85,12537841.0
2024-04-14,17.94,17.98,17.7,17.85,12537841.0
2024-04-15,17.9,18.17,17.535,17.65,10501963.0
2024-04-16,17.66,17.825,17.54,17.64,8548380.0
2024-04-17,17.77,17.86,17.53,17.63,7699264.0
2024-04-18,17.68,17.73,17.51,17.59,6754772.0
2024-04-19,17.58,18.28,17.56,18.24,10870856.0
2024-04-20,17.58,18.28,17.56,18.24,10870856.0
2024-04-21,17.58,18.28,17.56,18.24,10870856.0
2024-04-22,18.33,18.35,18.0,18.22,7640578.0
2024-04-23,18.13,18.46,18.03,18.05,7297016.0
2024-04-24,17.81,17.98,17.62,17.81,10269708.0
2024-04-25,17.74,17.89,17.53,17.6,7865519.0
2024-04-26,17.5,17.95,17.49,17.7,6592036.0
2024-04-27,17.5,17.95,17.49,17.7,6592036.0
2024-04-28,17.5,17.95,17.49,17.7,6592036.0
2024-04-29,17.74,18.03,17.74,18.02,6688832.0
2024-04-30,17.89,17.91,17.495,17.73,8256751.0
2024-05-01,17.414,17.6801,17.25,17.34,10838830.0
