,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity,LSTR US Equity
2023-10-29,159.8123,162.3024,158.5918,160.0682,252809.0
2023-10-30,161.4068,163.7099,159.8418,162.145,324158.0
2023-10-31,162.4698,163.3753,161.2001,162.1843,259828.0
2023-11-01,161.9973,163.3261,160.7965,163.1587,251006.0
2023-11-02,163.9461,165.5997,163.1784,163.9658,196199.0
2023-11-03,166.1508,168.1292,165.826,167.4205,248418.0
2023-11-04,166.1508,168.1292,165.826,167.4205,248418.0
2023-11-05,166.1508,168.1292,165.826,167.4205,248418.0
2023-11-06,167.6769,168.4856,165.5616,168.3672,263502.0
2023-11-07,167.4205,168.7814,166.5724,167.6868,166745.0
2023-11-08,167.8544,169.1364,166.4639,166.6217,108388.0
2023-11-09,167.3613,167.3613,163.9788,164.038,167895.0
2023-11-10,164.4818,166.9866,164.2056,166.7499,150432.0
2023-11-11,164.4818,166.9866,164.2056,166.7499,150432.0
2023-11-12,164.4818,166.9866,164.2056,166.7499,150432.0
2023-11-13,166.7499,166.7499,165.1573,165.3594,119737.0
2023-11-14,167.6473,172.0555,167.6473,169.1364,302050.0
2023-11-15,168.7617,173.5249,168.7617,171.6413,218490.0
2023-11-16,171.7202,171.7202,166.8485,169.4027,190986.0
2023-11-17,170.5368,170.9313,168.9392,170.6157,253059.0
2023-11-18,170.5368,170.9313,168.9392,170.6157,253059.0
2023-11-19,170.5368,170.9313,168.9392,170.6157,253059.0
2023-11-20,170.3001,171.1186,169.383,170.8918,127975.0
2023-11-21,171.1877,172.5387,170.4678,172.1048,161523.0
2023-11-22,172.9036,173.7911,171.7596,172.1541,148635.0
2023-11-23,172.9036,173.7911,171.7596,172.1541,148635.0
2023-11-24,171.9963,173.5544,171.8878,173.0219,100086.0
2023-11-25,171.9963,173.5544,171.8878,173.0219,100086.0
2023-11-26,171.9963,173.5544,171.8878,173.0219,100086.0
2023-11-27,172.0456,172.0456,169.8268,171.4046,207012.0
2023-11-28,171.4145,171.9716,168.6729,169.7577,140760.0
2023-11-29,170.4579,171.6216,167.9333,168.1108,179527.0
2023-11-30,168.4954,171.0249,166.6316,170.2607,237113.0
2023-12-01,170.1127,174.6935,170.1127,173.9095,253260.0
2023-12-02,170.1127,174.6935,170.1127,173.9095,253260.0
2023-12-03,170.1127,174.6935,170.1127,173.9095,253260.0
2023-12-04,174.2645,177.9133,174.2645,177.8245,349806.0
2023-12-05,176.7595,177.4794,171.9273,175.6747,340667.0
2023-12-06,176.4242,177.3709,175.1126,176.5129,201560.0
2023-12-07,177.0454,178.2781,175.2408,178.0316,178414.0
2023-12-08,177.9527,179.5996,176.7003,176.8778,151056.0
2023-12-09,177.9527,179.5996,176.7003,176.8778,151056.0
2023-12-10,177.9527,179.5996,176.7003,176.8778,151056.0
2023-12-11,176.5524,179.57,175.8719,178.8896,146663.0
2023-12-12,178.8896,180.9013,178.1845,180.0138,140249.0
2023-12-13,179.4714,181.4339,175.2506,180.9605,298215.0
2023-12-14,183.0216,186.4929,182.4397,186.2365,308083.0
2023-12-15,186.4436,192.6564,186.2266,188.7315,803191.0
2023-12-16,186.4436,192.6564,186.2266,188.7315,803191.0
2023-12-17,186.4436,192.6564,186.2266,188.7315,803191.0
2023-12-18,189.7965,190.5115,187.2325,187.8932,221147.0
2023-12-19,188.6328,192.4,188.6328,192.2323,296092.0
2023-12-20,190.615,195.0429,190.615,191.1673,323875.0
2023-12-21,192.8437,195.4768,192.2915,195.25,260270.0
2023-12-22,196.246,198.6177,195.4571,196.1178,174546.0
2023-12-23,196.246,198.6177,195.4571,196.1178,174546.0
2023-12-24,196.246,198.6177,195.4571,196.1178,174546.0
2023-12-25,196.246,198.6177,195.4571,196.1178,174546.0
2023-12-26,196.3446,197.2026,195.0873,195.2401,156426.0
2023-12-27,194.609,196.246,193.6228,194.2737,194346.0
2023-12-28,194.2737,194.7372,192.2422,192.8832,165227.0
2023-12-29,192.1929,193.8891,190.2206,190.97,202610.0
2023-12-30,192.1929,193.8891,190.2206,190.97,202610.0
2023-12-31,192.1929,193.8891,190.2206,190.97,202610.0
2024-01-01,192.1929,193.8891,190.2206,190.97,202610.0
2024-01-02,190.2825,191.7124,187.1536,188.7579,270407.0
2024-01-03,188.1003,188.1003,184.1344,184.4433,306324.0
2024-01-04,183.6661,185.3002,182.829,184.7323,282199.0
2024-01-05,184.1543,185.6889,183.0383,183.8454,375050.0
2024-01-06,184.1543,185.6889,183.0383,183.8454,375050.0
2024-01-07,184.1543,185.6889,183.0383,183.8454,375050.0
2024-01-08,183.0283,186.1398,182.5401,186.1074,207836.0
2024-01-09,184.5031,186.2867,183.7159,185.2604,189499.0
2024-01-10,186.6554,189.1864,184.0597,188.3195,321298.0
2024-01-11,187.9608,189.3907,185.6889,189.1565,249893.0
2024-01-12,190.0732,193.8498,190.0732,193.2818,350662.0
2024-01-13,190.0732,193.8498,190.0732,193.2818,350662.0
2024-01-14,190.0732,193.8498,190.0732,193.2818,350662.0
2024-01-15,190.0732,193.8498,190.0732,193.2818,350662.0
2024-01-16,192.8633,194.3879,190.2526,192.0562,354259.0
2024-01-17,189.8441,191.279,188.2896,191.0199,282394.0
2024-01-18,191.1395,192.6491,190.711,191.3985,284860.0
2024-01-19,192.4847,192.9231,190.7957,192.5943,260776.0
2024-01-20,192.4847,192.9231,190.7957,192.5943,260776.0
2024-01-21,192.4847,192.9231,190.7957,192.5943,260776.0
2024-01-22,194.3281,198.2342,194.3281,197.8904,177874.0
2024-01-23,197.7858,198.5929,196.4904,197.3274,184984.0
2024-01-24,199.3203,199.7189,196.2513,196.5303,188070.0
2024-01-25,198.6228,199.4499,194.2334,195.3345,175955.0
2024-01-26,196.6399,199.1908,194.3879,196.4107,143431.0
2024-01-27,196.6399,199.1908,194.3879,196.4107,143431.0
2024-01-28,196.6399,199.1908,194.3879,196.4107,143431.0
2024-01-29,195.2149,196.3509,193.7003,196.2413,309597.0
2024-01-30,194.8263,196.1715,193.2619,194.2882,200629.0
2024-01-31,193.8996,196.4605,190.8903,191.0398,384509.0
2024-02-01,188.3295,191.1992,180.7465,190.3323,832746.0
2024-02-02,188.0604,193.7153,182.5002,191.1992,577714.0
2024-02-03,188.0604,193.7153,182.5002,191.1992,577714.0
2024-02-04,188.0604,193.7153,182.5002,191.1992,577714.0
2024-02-05,190.0832,192.3452,188.2398,191.9765,292320.0
2024-02-06,191.548,194.9658,190.2526,193.0028,235271.0
2024-02-07,193.1423,193.6804,189.595,189.7743,325409.0
2024-02-08,189.5152,190.4718,185.3301,189.8341,318922.0
2024-02-09,190.0636,192.6889,187.6681,192.5791,259121.0
2024-02-10,190.0636,192.6889,187.6681,192.5791,259121.0
2024-02-11,190.0636,192.6889,187.6681,192.5791,259121.0
2024-02-12,192.8086,194.5355,191.4611,193.0981,184967.0
2024-02-13,189.2352,192.2397,187.1539,191.491,306286.0
2024-02-14,192.8985,194.1262,191.3214,194.0364,236165.0
2024-02-15,195.6435,196.467,192.5591,196.1825,298174.0
2024-02-16,195.7832,196.0328,193.4325,193.8567,210540.0
2024-02-17,195.7832,196.0328,193.4325,193.8567,210540.0
2024-02-18,195.7832,196.0328,193.4325,193.8567,210540.0
2024-02-19,195.7832,196.0328,193.4325,193.8567,210540.0
2024-02-20,192.0101,192.2996,189.325,190.7524,213165.0
2024-02-21,191.1317,192.2686,190.1485,190.6326,188123.0
2024-02-22,191.3014,193.6671,191.3014,193.5573,212702.0
2024-02-23,194.805,195.7782,193.2832,194.825,129180.0
2024-02-24,194.805,195.7782,193.2832,194.825,129180.0
2024-02-25,194.805,195.7782,193.2832,194.825,129180.0
2024-02-26,194.2061,195.2143,192.7068,194.6653,134553.0
2024-02-27,195.0845,195.369,193.8456,194.3957,246566.0
2024-02-28,192.8985,193.2878,190.1834,190.6126,172510.0
2024-02-29,191.6607,191.6657,185.6317,189.854,442858.0
2024-03-01,189.6244,189.6544,182.9566,186.4003,287816.0
2024-03-02,189.6244,189.6544,182.9566,186.4003,287816.0
2024-03-03,189.6244,189.6544,182.9566,186.4003,287816.0
2024-03-04,187.7578,188.8758,184.6236,185.0727,240871.0
2024-03-05,183.835,186.4103,182.2778,184.7533,258482.0
2024-03-06,185.2125,186.3903,182.2728,182.9267,220895.0
2024-03-07,184.5437,187.698,183.6653,187.4983,293779.0
2024-03-08,188.6462,188.9956,185.5369,186.031,152156.0
2024-03-09,188.6462,188.9956,185.5369,186.031,152156.0
2024-03-10,188.6462,188.9956,185.5369,186.031,152156.0
2024-03-11,186.2905,188.1372,185.4121,187.7678,196488.0
2024-03-12,187.5981,187.673,185.6217,187.5083,214685.0
2024-03-13,187.4185,187.5782,185.2674,185.9112,208318.0
2024-03-14,185.7914,186.051,181.624,183.1862,225602.0
2024-03-15,182.757,184.1045,181.7688,183.296,850072.0
2024-03-16,182.757,184.1045,181.7688,183.296,850072.0
2024-03-17,182.757,184.1045,181.7688,183.296,850072.0
2024-03-18,184.6934,184.7284,179.4031,179.6227,231164.0
2024-03-19,178.4249,182.0682,178.4249,179.6127,245264.0
2024-03-20,178.9439,184.7982,178.4348,184.4838,226673.0
2024-03-21,184.3241,187.3785,184.3241,186.6698,170170.0
2024-03-22,187.5283,187.5283,184.5237,185.0727,185217.0
2024-03-23,187.5283,187.5283,184.5237,185.0727,185217.0
2024-03-24,187.5283,187.5283,184.5237,185.0727,185217.0
2024-03-25,184.5637,184.9779,182.5074,183.0864,208314.0
2024-03-26,183.6653,185.9012,183.266,184.374,224405.0
2024-03-27,184.7533,187.8527,184.4838,186.9693,312348.0
2024-03-28,187.6381,192.8985,187.2787,192.4094,392560.0
2024-03-29,187.6381,192.8985,187.2787,192.4094,392560.0
2024-03-30,187.6381,192.8985,187.2787,192.4094,392560.0
2024-03-31,187.6381,192.8985,187.2787,192.4094,392560.0
2024-04-01,191.4611,191.9003,188.1871,189.4747,227569.0
2024-04-02,188.1771,188.6662,185.7116,187.2887,215485.0
2024-04-03,187.0591,189.4348,186.6399,188.9756,203482.0
2024-04-04,189.3949,191.6308,186.7896,187.668,197594.0
2024-04-05,186.8295,188.5564,186.4203,187.6281,255617.0
2024-04-06,186.8295,188.5564,186.4203,187.6281,255617.0
2024-04-07,186.8295,188.5564,186.4203,187.6281,255617.0
2024-04-08,187.8277,188.8658,185.1925,185.3323,232667.0
2024-04-09,184.8931,185.1975,183.4657,184.384,360613.0
2024-04-10,181.3895,181.9484,178.335,178.5846,263182.0
2024-04-11,179.6626,181.5991,178.0555,180.8704,203662.0
2024-04-12,179.3232,179.5628,176.8128,178.5846,215312.0
2024-04-13,179.3232,179.5628,176.8128,178.5846,215312.0
2024-04-14,179.3232,179.5628,176.8128,178.5846,215312.0
2024-04-15,179.7125,179.9621,175.6998,175.9294,209530.0
2024-04-16,175.2706,175.5152,173.6935,173.8133,245918.0
2024-04-17,170.4594,170.5991,165.0892,167.7244,463107.0
2024-04-18,168.9122,169.1218,166.277,166.796,284601.0
2024-04-19,166.6164,170.7688,166.6164,170.4993,266174.0
2024-04-20,166.6164,170.7688,166.6164,170.4993,266174.0
2024-04-21,166.6164,170.7688,166.6164,170.4993,266174.0
2024-04-22,171.2579,173.0746,170.4095,171.0982,286243.0
2024-04-23,170.12,173.0946,170.12,171.8069,262253.0
2024-04-24,171.0583,172.2062,168.1636,170.7888,415222.0
2024-04-25,170.8986,179.7724,170.8986,177.1073,604499.0
2024-04-26,176.0093,178.0356,175.5241,176.9376,313188.0
2024-04-27,176.0093,178.0356,175.5241,176.9376,313188.0
2024-04-28,176.0093,178.0356,175.5241,176.9376,313188.0
2024-04-29,176.3486,177.8858,175.4802,176.9076,315807.0
2024-04-30,176.8078,178.1553,173.8931,174.0927,295636.0
2024-05-01,174.1227,174.5719,171.9367,172.0265,330981.0
