,WD US Equity,WD US Equity,WD US Equity,WD US Equity,WD US Equity
2023-10-31,62.7704,63.6908,62.0869,63.446,185042.0
2023-11-01,63.4166,64.2195,62.1829,63.9845,161317.0
2023-11-02,65.3455,69.0758,64.9783,68.6842,249616.0
2023-11-03,70.6816,75.3519,70.6816,75.1953,400742.0
2023-11-04,70.6816,75.3519,70.6816,75.1953,400742.0
2023-11-05,70.6816,75.3519,70.6816,75.1953,400742.0
2023-11-06,75.3519,75.5624,72.7769,72.8356,226818.0
2023-11-07,72.2384,72.4978,70.3487,70.6424,187744.0
2023-11-08,70.6424,71.4257,69.6339,70.6914,178078.0
2023-11-09,71.1907,71.4747,67.8422,68.3611,223463.0
2023-11-10,68.6842,70.2753,67.4407,69.9864,209115.0
2023-11-11,68.6842,70.2753,67.4407,69.9864,209115.0
2023-11-12,68.6842,70.2753,67.4407,69.9864,209115.0
2023-11-13,69.0269,72.4342,68.1653,72.0817,248160.0
2023-11-14,75.7436,79.2879,75.5967,78.7592,322265.0
2023-11-15,79.1313,81.9119,79.1117,81.2853,245749.0
2023-11-16,81.2657,81.2657,79.8754,80.4726,218514.0
2023-11-17,81.1972,81.863,80.502,81.7357,187137.0
2023-11-18,81.1972,81.863,80.502,81.7357,187137.0
2023-11-19,81.1972,81.863,80.502,81.7357,187137.0
2023-11-20,82.049,82.519,80.6587,81.2363,131856.0
2023-11-21,80.7664,80.7664,79.4446,79.9243,171963.0
2023-11-22,80.5558,82.2333,80.2401,81.4538,156193.0
2023-11-23,80.5558,82.2333,80.2401,81.4538,156193.0
2023-11-24,81.217,82.4815,81.0393,81.2071,52453.0
2023-11-25,81.217,82.4815,81.0393,81.2071,52453.0
2023-11-26,81.217,82.4815,81.0393,81.2071,52453.0
2023-11-27,80.3388,82.7858,80.1612,82.1938,153393.0
2023-11-28,82.0655,82.0655,80.6496,81.1972,218265.0
2023-11-29,82.3911,84.039,82.2431,83.3088,244016.0
2023-11-30,83.3976,84.0291,82.1346,82.9042,245926.0
2023-12-01,82.3319,88.9331,82.3319,88.6766,267172.0
2023-12-02,82.3319,88.9331,82.3319,88.6766,267172.0
2023-12-03,82.3319,88.9331,82.3319,88.6766,267172.0
2023-12-04,88.2621,90.9065,88.2621,89.4561,257011.0
2023-12-05,89.4561,90.5069,88.0451,90.3836,270866.0
2023-12-06,91.4887,93.0379,89.5646,89.8113,295935.0
2023-12-07,90.3737,91.6959,89.5449,91.6959,162746.0
2023-12-08,91.6663,92.6111,89.1601,92.1893,269036.0
2023-12-09,91.6663,92.6111,89.1601,92.1893,269036.0
2023-12-10,91.6663,92.6111,89.1601,92.1893,269036.0
2023-12-11,92.7517,94.7054,92.5445,94.5673,203762.0
2023-12-12,94.4982,96.5703,94.3107,95.3961,262685.0
2023-12-13,93.5904,101.0895,93.5066,99.9153,369258.0
2023-12-14,102.4314,107.3552,100.8428,104.5036,483161.0
2023-12-15,104.5529,104.6909,101.8986,103.428,748612.0
2023-12-16,104.5529,104.6909,101.8986,103.428,748612.0
2023-12-17,104.5529,104.6909,101.8986,103.428,748612.0
2023-12-18,103.0827,103.0827,101.6199,102.4117,174017.0
2023-12-19,103.6056,104.9673,103.1419,103.28,178249.0
2023-12-20,103.3491,106.2599,102.4216,102.5104,213339.0
2023-12-21,103.9017,105.066,103.1123,104.987,213635.0
2023-12-22,106.1415,107.2269,105.2337,106.3389,191796.0
2023-12-23,106.1415,107.2269,105.2337,106.3389,191796.0
2023-12-24,106.1415,107.2269,105.2337,106.3389,191796.0
2023-12-25,106.1415,107.2269,105.2337,106.3389,191796.0
2023-12-26,106.25,109.1707,106.25,108.8747,216834.0
2023-12-27,109.3187,111.6869,109.1707,111.6474,233585.0
2023-12-28,110.7199,112.1605,110.4535,111.6277,219090.0
2023-12-29,111.2725,112.0617,109.5358,109.5358,278339.0
2023-12-30,111.2725,112.0617,109.5358,109.5358,278339.0
2023-12-31,111.2725,112.0617,109.5358,109.5358,278339.0
2024-01-01,111.2725,112.0617,109.5358,109.5358,278339.0
2024-01-02,108.7761,110.8235,106.0922,107.0098,386643.0
2024-01-03,104.9969,104.9969,100.1028,101.1882,409700.0
2024-01-04,101.1882,101.647,98.7115,99.0667,449544.0
2024-01-05,98.2675,100.0682,97.2512,97.9517,208683.0
2024-01-06,98.2675,100.0682,97.2512,97.9517,208683.0
2024-01-07,98.2675,100.0682,97.2512,97.9517,208683.0
2024-01-08,98.2773,100.0386,97.9616,99.0667,245527.0
2024-01-09,97.0143,97.8432,95.5737,95.8697,215491.0
2024-01-10,95.3073,97.3992,94.9521,97.2709,187341.0
2024-01-11,96.4322,97.3301,94.8929,96.1855,168726.0
2024-01-12,97.8432,98.4747,95.9092,96.817,137561.0
2024-01-13,97.8432,98.4747,95.9092,96.817,137561.0
2024-01-14,97.8432,98.4747,95.9092,96.817,137561.0
2024-01-15,97.8432,98.4747,95.9092,96.817,137561.0
2024-01-16,95.3073,95.9191,93.4128,95.8697,148094.0
2024-01-17,93.7384,95.1297,92.6728,94.9324,189301.0
2024-01-18,95.8105,95.8105,93.5115,95.4455,164146.0
2024-01-19,95.8697,97.8531,94.7252,97.6952,180141.0
2024-01-20,95.8697,97.8531,94.7252,97.6952,180141.0
2024-01-21,95.8697,97.8531,94.7252,97.6952,180141.0
2024-01-22,99.1555,100.4284,98.7707,99.57,259898.0
2024-01-23,101.1388,101.4398,97.5965,97.8037,131957.0
2024-01-24,99.8561,99.8561,96.5309,96.669,101853.0
2024-01-25,98.2872,99.1753,97.0933,98.6424,204069.0
2024-01-26,99.0766,99.9646,98.4056,98.8102,185206.0
2024-01-27,99.0766,99.9646,98.4056,98.8102,185206.0
2024-01-28,99.0766,99.9646,98.4056,98.8102,185206.0
2024-01-29,98.672,100.5567,97.9419,100.2705,234602.0
2024-01-30,99.0273,100.2409,98.1885,98.4254,140113.0
2024-01-31,97.2018,98.1317,95.1914,95.3073,186428.0
2024-02-01,95.7119,96.2052,92.6826,94.8238,233115.0
2024-02-02,93.5707,94.4193,91.9375,93.4918,186697.0
2024-02-03,93.5707,94.4193,91.9375,93.4918,186697.0
2024-02-04,93.5707,94.4193,91.9375,93.4918,186697.0
2024-02-05,91.7157,92.2386,90.1912,91.1631,243069.0
2024-02-06,91.0842,92.2633,90.9263,91.321,147622.0
2024-02-07,91.1039,91.9919,89.239,91.025,127647.0
2024-02-08,91.0052,93.7384,90.7585,93.6891,121540.0
2024-02-09,94.1923,94.1923,91.7749,92.732,187171.0
2024-02-10,94.1923,94.1923,91.7749,92.732,187171.0
2024-02-11,94.1923,94.1923,91.7749,92.732,187171.0
2024-02-12,93.3437,95.5343,93.2451,94.4587,141095.0
2024-02-13,89.8606,91.9919,89.609,91.6269,286829.0
2024-02-14,93.2845,93.5312,91.8637,92.8701,165527.0
2024-02-15,98.672,103.5464,93.4128,97.5472,488688.0
2024-02-16,96.3138,97.1129,94.4883,95.5441,244777.0
2024-02-17,96.3138,97.1129,94.4883,95.5441,244777.0
2024-02-18,96.3138,97.1129,94.4883,95.5441,244777.0
2024-02-19,96.3138,97.1129,94.4883,95.5441,244777.0
2024-02-20,93.6398,94.5475,92.4458,93.1168,195219.0
2024-02-21,92.8504,93.4918,91.6762,92.7024,167265.0
2024-02-22,92.732,97.0538,92.3768,96.2644,251415.0
2024-02-23,96.2644,97.1624,94.9324,95.6033,229755.0
2024-02-24,96.2644,97.1624,94.9324,95.6033,229755.0
2024-02-25,96.2644,97.1624,94.9324,95.6033,229755.0
2024-02-26,94.883,96.0276,93.2204,93.699,178348.0
2024-02-27,94.9521,96.9058,93.4029,95.5047,235418.0
2024-02-28,94.0739,94.7449,93.2549,93.7286,205373.0
2024-02-29,94.6625,95.6709,93.7037,94.7618,181098.0
2024-03-01,94.8314,94.8314,93.1722,93.8081,254881.0
2024-03-02,94.8314,94.8314,93.1722,93.8081,254881.0
2024-03-03,94.8314,94.8314,93.1722,93.8081,254881.0
2024-03-04,93.5696,93.7185,91.1603,92.1191,184647.0
2024-03-05,90.9666,93.8478,90.9318,92.9536,230210.0
2024-03-06,93.4305,93.4951,91.5428,92.437,157457.0
2024-03-07,93.4603,94.583,92.8543,93.2815,156417.0
2024-03-08,94.5929,95.2189,91.8657,92.0992,135010.0
2024-03-09,94.5929,95.2189,91.8657,92.0992,135010.0
2024-03-10,94.5929,95.2189,91.8657,92.0992,135010.0
2024-03-11,91.205,92.6456,91.205,91.5528,276807.0
2024-03-12,91.1355,92.6407,90.0824,92.3277,486141.0
2024-03-13,91.9402,94.0167,91.5776,91.6223,216323.0
2024-03-14,91.2746,92.3476,88.3835,89.4266,329144.0
2024-03-15,88.5325,90.2711,88.2742,88.9498,874681.0
2024-03-16,88.5325,90.2711,88.2742,88.9498,874681.0
2024-03-17,88.5325,90.2711,88.2742,88.9498,874681.0
2024-03-18,89.1783,89.9731,88.3288,88.4629,194105.0
2024-03-19,87.7675,89.5856,87.7675,89.4863,160327.0
2024-03-20,89.059,93.5895,88.1748,92.3774,249724.0
2024-03-21,93.6094,96.6346,93.6094,95.5765,270127.0
2024-03-22,95.4474,95.6262,92.2085,92.596,104096.0
2024-03-23,95.4474,95.6262,92.2085,92.596,104096.0
2024-03-24,95.4474,95.6262,92.2085,92.596,104096.0
2024-03-25,92.6456,94.2452,92.0495,93.8081,174102.0
2024-03-26,95.0599,95.0599,93.6789,94.583,119105.0
2024-03-27,95.9441,100.2262,94.732,100.1467,246818.0
2024-03-28,100.3752,100.5441,98.7558,100.405,228295.0
2024-03-29,100.3752,100.5441,98.7558,100.405,228295.0
2024-03-30,100.3752,100.5441,98.7558,100.405,228295.0
2024-03-31,100.3752,100.5441,98.7558,100.405,228295.0
2024-04-01,100.5441,100.5441,97.8097,98.0405,304308.0
2024-04-02,96.8681,97.6132,93.1722,94.8314,307454.0
2024-04-03,93.967,95.3778,93.8577,94.3148,197644.0
2024-04-04,96.113,97.3649,95.0301,95.0698,336653.0
2024-04-05,94.5234,97.0271,94.5234,95.5169,247150.0
2024-04-06,94.5234,97.0271,94.5234,95.5169,247150.0
2024-04-07,94.5234,97.0271,94.5234,95.5169,247150.0
2024-04-08,96.2124,96.8085,95.8845,96.4707,143221.0
2024-04-09,97.1165,97.4642,95.7951,96.1528,146461.0
2024-04-10,92.8444,93.3312,90.8623,92.0396,281993.0
2024-04-11,90.0228,91.6521,86.6374,91.5826,455323.0
2024-04-12,90.2016,91.6621,89.6403,90.3407,169720.0
2024-04-13,90.2016,91.6621,89.6403,90.3407,169720.0
2024-04-14,90.2016,91.6621,89.6403,90.3407,169720.0
2024-04-15,90.7878,90.907,87.8867,89.3074,306499.0
2024-04-16,88.4232,91.1156,87.6284,90.4003,375196.0
2024-04-17,91.2448,91.9005,90.3059,90.3208,242221.0
2024-04-18,90.6785,92.1091,88.9403,89.3968,226607.0
2024-04-19,88.92,91.8111,88.8007,90.6487,221133.0
2024-04-20,88.92,91.8111,88.8007,90.6487,221133.0
2024-04-21,88.92,91.8111,88.8007,90.6487,221133.0
2024-04-22,91.3044,93.1424,90.5195,91.7217,191201.0
2024-04-23,92.0297,95.2983,91.7316,93.3411,171903.0
2024-04-24,92.5364,93.4703,92.0246,93.4305,117838.0
2024-04-25,91.7912,91.9899,90.7282,91.523,146511.0
2024-04-26,91.7714,93.7783,91.7714,92.6059,83698.0
2024-04-27,91.7714,93.7783,91.7714,92.6059,83698.0
2024-04-28,91.7714,93.7783,91.7714,92.6059,83698.0
2024-04-29,93.0629,93.9819,92.8742,93.3312,99406.0
2024-04-30,92.1986,93.2219,90.9865,91.0361,157828.0
2024-05-01,91.1554,94.6426,91.0461,92.1588,219125.0
