,CC US Equity,CC US Equity,CC US Equity,CC US Equity,CC US Equity
2023-09-20,30.4791,30.9455,30.0703,30.0898,725772.0
2023-09-21,29.7492,30.1774,29.5156,29.613,859197.0
2023-09-22,29.6811,29.866,29.2918,29.3113,557508.0
2023-09-23,29.6811,29.866,29.2918,29.3113,557508.0
2023-09-24,29.6811,29.866,29.2918,29.3113,557508.0
2023-09-25,29.1264,29.7541,28.6398,28.9415,1331212.0
2023-09-26,28.5133,28.6982,27.3942,27.8516,2324872.0
2023-09-27,28.1435,28.3576,26.5475,26.7422,2161815.0
2023-09-28,26.7519,27.6569,26.7519,27.0536,1630279.0
2023-09-29,27.4136,27.7542,27.1314,27.2969,957264.0
2023-09-30,27.4136,27.7542,27.1314,27.2969,957264.0
2023-10-01,27.4136,27.7542,27.1314,27.2969,957264.0
2023-10-02,27.0147,27.1655,26.2848,26.6059,1140735.0
2023-10-03,26.2751,26.6059,26.0123,26.1096,926950.0
2023-10-04,26.2361,26.3529,25.5063,26.3237,1390979.0
2023-10-05,26.168,26.6595,25.4673,25.769,1149251.0
2023-10-06,25.6912,25.9442,25.1073,25.4771,1279698.0
2023-10-07,25.6912,25.9442,25.1073,25.4771,1279698.0
2023-10-08,25.6912,25.9442,25.1073,25.4771,1279698.0
2023-10-09,25.1949,25.4673,24.971,25.117,1447987.0
2023-10-10,25.4868,25.8128,25.1073,25.6036,2580407.0
2023-10-11,25.6814,26.1194,25.3457,25.7788,1107749.0
2023-10-12,25.7982,25.7982,24.5818,24.9905,1333403.0
2023-10-13,25.1073,25.1851,24.6888,24.9808,972944.0
2023-10-14,25.1073,25.1851,24.6888,24.9808,972944.0
2023-10-15,25.1073,25.1851,24.6888,24.9808,972944.0
2023-10-16,25.3214,25.6814,25.1365,25.3311,1125339.0
2023-10-17,25.0586,26.1776,25.0586,25.9442,1033274.0
2023-10-18,25.2727,25.4572,24.7083,25.0975,1048854.0
2023-10-19,24.8251,25.0878,24.2606,24.358,895863.0
2023-10-20,24.3774,24.8056,24.2801,24.3093,885669.0
2023-10-21,24.3774,24.8056,24.2801,24.3093,885669.0
2023-10-22,24.3774,24.8056,24.2801,24.3093,885669.0
2023-10-23,23.8908,24.2217,23.7254,23.8811,1192527.0
2023-10-24,24.1049,24.1633,23.4237,23.4432,1039917.0
2023-10-25,23.2291,23.4043,22.8593,22.9761,852447.0
2023-10-26,23.0345,23.9395,22.8301,23.5892,2166412.0
2023-10-27,23.3264,23.9784,22.2657,22.9469,2327467.0
2023-10-28,23.3264,23.9784,22.2657,22.9469,2327467.0
2023-10-29,23.3264,23.9784,22.2657,22.9469,2327467.0
2023-10-30,23.2291,24.4261,23.2291,24.0563,3153293.0
2023-10-31,24.0855,24.2314,23.3945,23.4627,1050979.0
2023-11-01,23.2096,23.4043,22.8496,23.2972,1074471.0
2023-11-02,23.6086,23.8325,23.2875,23.7838,1042019.0
2023-11-03,23.9492,25.4381,23.9492,24.9905,1209128.0
2023-11-04,23.9492,25.4381,23.9492,24.9905,1209128.0
2023-11-05,23.9492,25.4381,23.9492,24.9905,1209128.0
2023-11-06,25.0975,25.2922,24.5234,24.5818,730780.0
2023-11-07,24.4066,24.4261,23.7935,24.0563,865104.0
2023-11-08,24.0465,24.1065,23.6086,23.9784,961151.0
2023-11-09,24.3093,24.3093,23.4918,23.6573,910676.0
2023-11-10,23.7449,23.7984,23.2486,23.7643,1595875.0
2023-11-11,23.7449,23.7984,23.2486,23.7643,1595875.0
2023-11-12,23.7449,23.7984,23.2486,23.7643,1595875.0
2023-11-13,23.56,24.4358,23.414,24.4066,1949455.0
2023-11-14,25.0259,27.0409,25.016,26.3725,2480687.0
2023-11-15,26.3725,26.9328,26.2152,26.6674,1283873.0
2023-11-16,26.5396,26.6084,25.9302,26.0383,1000976.0
2023-11-17,26.3135,26.864,26.284,26.8148,1519488.0
2023-11-18,26.3135,26.864,26.284,26.8148,1519488.0
2023-11-19,26.3135,26.864,26.284,26.8148,1519488.0
2023-11-20,26.8247,26.8589,26.3823,26.5691,1026836.0
2023-11-21,26.3922,26.461,25.5075,25.537,1228000.0
2023-11-22,25.6255,25.8515,25.3011,25.7729,588153.0
2023-11-23,25.6255,25.8515,25.3011,25.7729,588153.0
2023-11-24,25.7238,26.3332,25.7238,25.9203,371931.0
2023-11-25,25.7238,26.3332,25.7238,25.9203,371931.0
2023-11-26,25.7238,26.3332,25.7238,25.9203,371931.0
2023-11-27,25.6746,25.7827,25.459,25.7434,759840.0
2023-11-28,25.7434,25.8614,25.3109,25.6844,640772.0
2023-11-29,26.1464,26.7067,26.0088,26.2447,1513711.0
2023-11-30,26.3627,27.1638,26.1071,26.9623,2495607.0
2023-12-01,28.1123,29.3803,27.9747,29.1739,2833675.0
2023-12-02,28.1123,29.3803,27.9747,29.1739,2833675.0
2023-12-03,28.1123,29.3803,27.9747,29.1739,2833675.0
2023-12-04,29.0265,29.4098,28.82,29.0756,1183432.0
2023-12-05,28.8102,28.8397,28.0042,28.2401,875515.0
2023-12-06,28.5055,29.169,28.0828,28.2991,859354.0
2023-12-07,28.4957,28.5743,28.0315,28.2991,965714.0
2023-12-08,28.3581,29.1149,28.2251,28.4072,551743.0
2023-12-09,28.3581,29.1149,28.2251,28.4072,551743.0
2023-12-10,28.3581,29.1149,28.2251,28.4072,551743.0
2023-12-11,28.2696,28.6873,28.1516,28.5252,672655.0
2023-12-12,28.4957,28.4957,27.6897,27.9649,916379.0
2023-12-13,27.7879,28.7168,27.4636,28.6628,1398535.0
2023-12-14,29.3607,31.2823,29.3607,30.8646,2812526.0
2023-12-15,30.7859,31.0415,29.6654,29.9209,2275354.0
2023-12-16,30.7859,31.0415,29.6654,29.9209,2275354.0
2023-12-17,30.7859,31.0415,29.6654,29.9209,2275354.0
2023-12-18,30.2355,30.4222,29.685,30.2846,1032767.0
2023-12-19,30.6876,30.8351,29.9603,30.2945,1308269.0
2023-12-20,30.0782,30.4419,29.6949,29.7833,1087249.0
2023-12-21,30.2453,30.7565,29.5278,30.5304,1171735.0
2023-12-22,30.668,32.0785,30.5992,31.2479,1665593.0
2023-12-23,30.668,32.0785,30.5992,31.2479,1665593.0
2023-12-24,30.668,32.0785,30.5992,31.2479,1665593.0
2023-12-25,30.668,32.0785,30.5992,31.2479,1665593.0
2023-12-26,31.2283,32.0539,31.1153,31.8672,723820.0
2023-12-27,31.8672,32.0048,31.474,31.9163,675736.0
2023-12-28,31.7394,31.8672,31.3855,31.592,569409.0
2023-12-29,31.3659,31.4789,30.6483,31.0022,1143456.0
2023-12-30,31.3659,31.4789,30.6483,31.0022,1143456.0
2023-12-31,31.3659,31.4789,30.6483,31.0022,1143456.0
2024-01-01,31.3659,31.4789,30.6483,31.0022,1143456.0
2024-01-02,30.668,32.1424,30.5009,31.2381,1280602.0
2024-01-03,30.6582,30.7958,29.7932,30.4222,1439562.0
2024-01-04,30.3731,30.6483,29.8915,30.1077,882678.0
2024-01-05,29.9504,31.5035,29.9504,30.7466,2168863.0
2024-01-06,29.9504,31.5035,29.9504,30.7466,2168863.0
2024-01-07,29.9504,31.5035,29.9504,30.7466,2168863.0
2024-01-08,30.5205,31.0612,30.2355,30.8253,755784.0
2024-01-09,30.2551,30.4517,29.8325,30.1863,1065622.0
2024-01-10,30.0389,30.265,29.7588,29.9406,654357.0
2024-01-11,29.8325,29.9603,29.4393,29.7047,735659.0
2024-01-12,30.1569,30.2748,29.5377,29.6752,612480.0
2024-01-13,30.1569,30.2748,29.5377,29.6752,612480.0
2024-01-14,30.1569,30.2748,29.5377,29.6752,612480.0
2024-01-15,30.1569,30.2748,29.5377,29.6752,612480.0
2024-01-16,29.3115,29.4884,28.8495,29.0854,960105.0
2024-01-17,28.5743,28.5752,28.0779,28.3384,914218.0
2024-01-18,28.4858,29.0163,28.1516,28.8495,1024171.0
2024-01-19,28.7512,28.7611,28.0337,28.7217,817543.0
2024-01-20,28.7512,28.7611,28.0337,28.7217,817543.0
2024-01-21,28.7512,28.7611,28.0337,28.7217,817543.0
2024-01-22,28.6431,29.5081,28.4858,29.2525,1067364.0
2024-01-23,29.9111,31.6411,29.6162,31.6214,2477303.0
2024-01-24,31.7591,31.9262,30.668,30.727,1343644.0
2024-01-25,31.1496,31.2479,30.4763,31.1496,722752.0
2024-01-26,31.4543,31.7001,30.6385,30.7565,1052216.0
2024-01-27,31.4543,31.7001,30.6385,30.7565,1052216.0
2024-01-28,31.4543,31.7001,30.6385,30.7565,1052216.0
2024-01-29,30.7171,30.8646,30.2355,30.7859,761374.0
2024-01-30,30.4714,30.8449,30.4222,30.4911,1204661.0
2024-01-31,30.4714,30.9186,29.5278,29.6556,1228641.0
2024-02-01,30.0586,30.3977,29.6605,30.2453,749734.0
2024-02-02,29.7342,30.5107,29.2427,30.1274,729942.0
2024-02-03,29.7342,30.5107,29.2427,30.1274,729942.0
2024-02-04,29.7342,30.5107,29.2427,30.1274,729942.0
2024-02-05,29.4884,29.6556,28.9871,29.3803,892951.0
2024-02-06,29.3213,30.3731,29.3213,29.5179,806826.0
2024-02-07,29.7833,29.7833,28.7512,29.4884,946226.0
2024-02-08,29.5671,29.6752,29.0265,29.4884,778806.0
2024-02-09,29.4884,29.7047,28.9871,29.5769,632882.0
2024-02-10,29.4884,29.7047,28.9871,29.5769,632882.0
2024-02-11,29.4884,29.7047,28.9871,29.5769,632882.0
2024-02-12,29.5769,31.2184,29.5769,30.6483,1056972.0
2024-02-13,29.7047,30.1667,29.3312,29.9701,1698094.0
2024-02-14,27.8076,28.2106,26.0874,26.1857,4638844.0
2024-02-15,26.6674,27.6553,26.5494,27.3456,2040151.0
2024-02-16,27.2178,28.3187,27.0851,27.6405,1477713.0
2024-02-17,27.2178,28.3187,27.0851,27.6405,1477713.0
2024-02-18,27.2178,28.3187,27.0851,27.6405,1477713.0
2024-02-19,27.2178,28.3187,27.0851,27.6405,1477713.0
2024-02-20,27.2375,28.1123,27.0507,27.9845,1224668.0
2024-02-21,27.9747,28.5448,27.8125,28.5252,843090.0
2024-02-22,28.5743,29.3213,28.535,29.1936,1265441.0
2024-02-23,29.2629,29.5405,28.9854,29.2233,697089.0
2024-02-24,29.2629,29.5405,28.9854,29.2233,697089.0
2024-02-25,29.2629,29.5405,28.9854,29.2233,697089.0
2024-02-26,29.0052,29.3323,28.5343,28.6186,653463.0
2024-02-27,28.9854,29.1836,28.5294,28.6781,654383.0
2024-02-28,28.2816,28.7128,28.2023,28.4699,1373157.0
2024-02-29,17.8433,20.381,14.9685,19.4987,27410197.0
2024-03-01,19.6573,20.9163,19.5285,20.599,5962615.0
2024-03-02,19.6573,20.9163,19.5285,20.599,5962615.0
2024-03-03,19.6573,20.9163,19.5285,20.599,5962615.0
2024-03-04,20.5197,21.0154,19.806,20.0142,2565044.0
2024-03-05,19.578,20.7577,19.5086,20.3314,2685310.0
2024-03-06,20.5693,21.9571,20.5397,21.8382,2579341.0
2024-03-07,25.2779,25.8331,24.4453,25.1392,6205029.0
2024-03-08,25.2185,25.8529,25.096,25.615,2729466.0
2024-03-09,25.2185,25.8529,25.096,25.615,2729466.0
2024-03-10,25.2185,25.8529,25.096,25.615,2729466.0
2024-03-11,25.8232,26.7005,25.5555,25.8925,1727661.0
2024-03-12,25.8033,26.1602,25.5456,25.8727,1146964.0
2024-03-13,25.8628,26.7351,25.8056,26.6063,1434412.0
2024-03-14,26.2197,26.5369,25.9917,26.4179,1366968.0
2024-03-15,26.2891,27.1515,26.2891,26.9037,2936480.0
2024-03-16,26.2891,27.1515,26.2891,26.9037,2936480.0
2024-03-17,26.2891,27.1515,26.2891,26.9037,2936480.0
2024-03-18,27.0623,27.6967,26.8045,27.5579,1818416.0
2024-03-19,27.3993,27.9842,27.0127,27.211,1639221.0
2024-03-20,27.2704,27.4984,26.4675,27.0524,1371111.0
2024-03-21,27.2704,27.429,26.8442,27.0226,1201906.0
2024-03-22,27.0424,27.667,27.0226,27.6174,1338474.0
2024-03-23,27.0424,27.667,27.0226,27.6174,1338474.0
2024-03-24,27.0424,27.667,27.0226,27.6174,1338474.0
2024-03-25,27.1812,28.2221,27.092,28.123,1892238.0
2024-03-26,28.3609,28.4203,27.1019,27.1317,1266866.0
2024-03-27,27.3101,28.6483,27.1217,28.6285,1696408.0
2024-03-28,24.7823,27.1614,24.0319,26.0313,6323594.0
2024-03-29,24.7823,27.1614,24.0319,26.0313,6323594.0
2024-03-30,24.7823,27.1614,24.0319,26.0313,6323594.0
2024-03-31,24.7823,27.1614,24.0319,26.0313,6323594.0
2024-04-01,25.9917,28.6186,25.7736,28.4897,3571837.0
2024-04-02,27.9445,28.1031,26.7401,27.3795,2534727.0
2024-04-03,28.004,28.4996,27.3101,28.4798,1483136.0
2024-04-04,28.7177,28.8169,27.0325,27.0524,1424526.0
2024-04-05,26.9433,26.9433,26.1106,26.7847,1130295.0
2024-04-06,26.9433,26.9433,26.1106,26.7847,1130295.0
2024-04-07,26.9433,26.9433,26.1106,26.7847,1130295.0
2024-04-08,27.0722,27.5381,26.7847,26.8144,915975.0
2024-04-09,27.7562,28.3906,27.1317,27.9148,1175656.0
2024-04-10,27.3597,27.7859,27.092,27.2704,917561.0
2024-04-11,27.429,27.429,26.8045,27.0623,821059.0
2024-04-12,26.8144,26.9506,26.1205,26.2494,736567.0
2024-04-13,26.8144,26.9506,26.1205,26.2494,736567.0
2024-04-14,26.8144,26.9506,26.1205,26.2494,736567.0
2024-04-15,26.4774,26.6955,25.615,25.7934,982304.0
2024-04-16,25.5258,26.3138,25.4167,26.18,1336335.0
2024-04-17,26.4477,26.7054,26.1007,26.1404,1147005.0
2024-04-18,26.4873,26.5171,25.8331,26.2494,1233471.0
2024-04-19,26.1701,26.3089,25.6001,25.6844,899985.0
2024-04-20,26.1701,26.3089,25.6001,25.6844,899985.0
2024-04-21,26.1701,26.3089,25.6001,25.6844,899985.0
2024-04-22,25.8529,26.4774,25.7835,26.1998,1038898.0
2024-04-23,26.0412,26.6856,25.8925,26.4972,1141036.0
2024-04-24,26.527,27.2407,26.4477,26.8442,1039663.0
2024-04-25,26.7748,27.0028,26.1503,26.7946,924935.0
2024-04-26,26.7748,27.092,26.2593,27.0821,776635.0
2024-04-27,26.7748,27.092,26.2593,27.0821,776635.0
2024-04-28,26.7748,27.092,26.2593,27.0821,776635.0
2024-04-29,27.2407,27.5777,27.0325,27.4489,1075019.0
2024-04-30,27.1317,27.5183,26.4774,26.5171,1486535.0
2024-05-01,26.3783,27.0078,25.5258,25.7736,2490215.0
