,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity
2023-10-04,58.7768,59.5498,57.8948,59.0939,788552.0
2023-10-05,59.3417,59.8322,56.993,57.1218,1073222.0
2023-10-06,57.0723,57.2408,55.2092,55.4074,1696689.0
2023-10-07,57.0723,57.2408,55.2092,55.4074,1696689.0
2023-10-08,57.0723,57.2408,55.2092,55.4074,1696689.0
2023-10-09,55.229,56.3488,54.8425,56.0714,1227877.0
2023-10-10,56.3885,57.8948,56.329,57.2308,760265.0
2023-10-11,57.3696,57.9543,55.9425,56.7056,902695.0
2023-10-12,56.4479,56.4479,54.674,55.12,804588.0
2023-10-13,55.3479,55.5957,54.5848,55.1398,881885.0
2023-10-14,55.3479,55.5957,54.5848,55.1398,881885.0
2023-10-15,55.3479,55.5957,54.5848,55.1398,881885.0
2023-10-16,56.1705,56.8815,55.5213,56.6362,723937.0
2023-10-17,56.1011,57.9741,56.1011,57.6768,909579.0
2023-10-18,57.0921,57.4984,56.3092,56.3984,509825.0
2023-10-19,55.8137,56.4281,55.229,55.3876,627875.0
2023-10-20,55.338,55.7195,54.6493,54.8921,930312.0
2023-10-21,55.338,55.7195,54.6493,54.8921,930312.0
2023-10-22,55.338,55.7195,54.6493,54.8921,930312.0
2023-10-23,54.4857,54.783,53.7425,54.0497,1277345.0
2023-10-24,54.7137,55.5362,54.5155,55.2191,873572.0
2023-10-25,54.8722,55.0308,53.5938,53.683,1079821.0
2023-10-26,53.6929,55.0704,53.4353,54.4857,833941.0
2023-10-27,54.4659,54.6939,53.7326,53.9902,788608.0
2023-10-28,54.4659,54.6939,53.7326,53.9902,788608.0
2023-10-29,54.4659,54.6939,53.7326,53.9902,788608.0
2023-10-30,54.5056,54.8821,53.9506,54.5353,829415.0
2023-10-31,54.6344,55.2191,54.2875,54.5056,732120.0
2023-11-01,54.4758,55.2984,54.2975,55.2686,780249.0
2023-11-02,55.9921,56.8245,55.9921,56.7155,688237.0
2023-11-03,57.6372,58.6975,57.5778,58.2714,633957.0
2023-11-04,57.6372,58.6975,57.5778,58.2714,633957.0
2023-11-05,57.6372,58.6975,57.5778,58.2714,633957.0
2023-11-06,58.3408,58.3408,56.8741,57.2011,488263.0
2023-11-07,56.8741,57.0029,56.5322,56.8642,518244.0
2023-11-08,57.0525,57.2705,56.7552,57.0029,463005.0
2023-11-09,57.548,57.7561,56.7155,56.8245,652831.0
2023-11-10,56.9236,57.3993,56.6164,57.3894,512755.0
2023-11-11,56.9236,57.3993,56.6164,57.3894,512755.0
2023-11-12,56.9236,57.3993,56.6164,57.3894,512755.0
2023-11-13,57.2209,57.3597,56.7651,56.9732,482439.0
2023-11-14,58.202,60.1048,58.202,60.0255,859280.0
2023-11-15,60.1147,61.2345,60.1147,60.6895,994046.0
2023-11-16,60.9471,63.1174,60.5012,63.0084,2521303.0
2023-11-17,62.6616,63.8904,62.5823,63.1571,1449417.0
2023-11-18,62.6616,63.8904,62.5823,63.1571,1449417.0
2023-11-19,62.6616,63.8904,62.5823,63.1571,1449417.0
2023-11-20,62.8994,64.3661,62.4535,64.0391,1067640.0
2023-11-21,63.8607,64.5346,63.4147,63.722,899858.0
2023-11-22,63.9499,64.1679,63.1868,63.5138,736002.0
2023-11-23,63.9499,64.1679,63.1868,63.5138,736002.0
2023-11-24,63.3454,64.3265,63.271,64.0589,467604.0
2023-11-25,63.3454,64.3265,63.271,64.0589,467604.0
2023-11-26,63.3454,64.3265,63.271,64.0589,467604.0
2023-11-27,63.5733,64.0837,63.385,63.9598,1236489.0
2023-11-28,64.0094,64.0094,63.3256,63.6526,700243.0
2023-11-29,64.1283,64.5544,63.8706,64.3265,765736.0
2023-11-30,64.5405,66.0134,64.1722,65.8044,1249927.0
2023-12-01,65.8044,66.73,65.6501,66.6703,1075461.0
2023-12-02,65.8044,66.73,65.6501,66.6703,1075461.0
2023-12-03,65.8044,66.73,65.6501,66.6703,1075461.0
2023-12-04,66.4214,67.0037,65.675,66.0731,803490.0
2023-12-05,65.685,65.9836,64.4011,64.9386,896208.0
2023-12-06,65.4262,66.0234,64.1125,64.5803,1151988.0
2023-12-07,64.6002,65.2919,64.1275,65.0978,1059829.0
2023-12-08,64.9386,65.4715,64.2817,65.1078,734169.0
2023-12-09,64.9386,65.4715,64.2817,65.1078,734169.0
2023-12-10,64.9386,65.4715,64.2817,65.1078,734169.0
2023-12-11,65.1675,65.4859,64.8689,65.2371,566337.0
2023-12-12,65.3367,65.3665,64.6276,65.1476,586649.0
2023-12-13,64.9087,67.5958,64.8801,67.5461,1209367.0
2023-12-14,67.8148,69.6012,67.8148,68.6707,1238751.0
2023-12-15,68.5811,69.2479,68.4119,68.601,1715085.0
2023-12-16,68.5811,69.2479,68.4119,68.601,1715085.0
2023-12-17,68.5811,69.2479,68.4119,68.601,1715085.0
2023-12-18,68.9493,68.9493,68.024,68.1133,653110.0
2023-12-19,68.6806,68.8349,68.2925,68.4418,1015185.0
2023-12-20,68.2328,68.2626,66.6553,67.0086,1127575.0
2023-12-21,67.5859,67.6953,66.939,67.5759,1088300.0
2023-12-22,67.7949,68.2726,67.2475,67.8844,553748.0
2023-12-23,67.7949,68.2726,67.2475,67.8844,553748.0
2023-12-24,67.7949,68.2726,67.2475,67.8844,553748.0
2023-12-25,67.7949,68.2726,67.2475,67.8844,553748.0
2023-12-26,67.8645,68.0636,67.5262,67.6754,450277.0
2023-12-27,67.7252,67.9541,67.3669,67.566,422006.0
2023-12-28,67.5361,68.0586,67.4266,67.7849,421617.0
2023-12-29,67.4664,67.7949,67.0285,67.0683,519906.0
2023-12-30,67.4664,67.7949,67.0285,67.0683,519906.0
2023-12-31,67.4664,67.7949,67.0285,67.0683,519906.0
2024-01-01,67.4664,67.7949,67.0285,67.0683,519906.0
2024-01-02,66.6802,67.3968,66.3319,66.521,858262.0
2024-01-03,65.9139,65.9139,64.6151,64.9784,955470.0
2024-01-04,64.8988,65.5805,64.7097,65.257,628773.0
2024-01-05,64.9983,66.6802,64.9187,66.5011,1052666.0
2024-01-06,64.9983,66.6802,64.9187,66.5011,1052666.0
2024-01-07,64.9983,66.6802,64.9187,66.5011,1052666.0
2024-01-08,66.2125,66.7001,65.9836,66.4015,607042.0
2024-01-09,65.9338,66.3717,65.7646,66.1925,482830.0
2024-01-10,65.9338,66.4563,65.675,66.0532,510849.0
2024-01-11,66.0831,66.1499,65.3267,65.9636,492106.0
2024-01-12,66.4911,66.4911,64.7893,64.839,733812.0
2024-01-13,66.4911,66.4911,64.7893,64.839,733812.0
2024-01-14,66.4911,66.4911,64.7893,64.839,733812.0
2024-01-15,66.4911,66.4911,64.7893,64.839,733812.0
2024-01-16,64.6898,65.7148,64.2519,65.6551,822875.0
2024-01-17,64.7196,65.675,64.6599,65.1874,583202.0
2024-01-18,65.4063,66.1826,64.8589,66.1129,1015304.0
2024-01-19,66.1527,66.6902,65.6701,66.6802,588613.0
2024-01-20,66.1527,66.6902,65.6701,66.6802,588613.0
2024-01-21,66.1527,66.6902,65.6701,66.6802,588613.0
2024-01-22,66.8892,67.2923,66.6304,66.939,393689.0
2024-01-23,67.3769,67.5759,66.5409,66.8892,709343.0
2024-01-24,67.2475,67.255,65.9338,65.9437,591805.0
2024-01-25,66.9091,67.1181,65.7895,66.4613,846646.0
2024-01-26,66.7797,67.138,66.3219,66.4712,988255.0
2024-01-27,66.7797,67.138,66.3219,66.4712,988255.0
2024-01-28,66.7797,67.138,66.3219,66.4712,988255.0
2024-01-29,66.4115,66.8992,66.0781,66.6703,686145.0
2024-01-30,66.302,67.1778,66.302,66.8494,485696.0
2024-01-31,66.9788,67.1778,65.0928,65.1476,1000809.0
2024-02-01,65.5556,66.0234,64.7395,65.4362,1227404.0
2024-02-02,64.7395,65.5457,63.9533,65.2272,647354.0
2024-02-03,64.7395,65.5457,63.9533,65.2272,647354.0
2024-02-04,64.7395,65.5457,63.9533,65.2272,647354.0
2024-02-05,64.3514,64.5654,63.595,63.7941,648083.0
2024-02-06,63.3562,64.1722,62.7491,63.9732,1086786.0
2024-02-07,58.3303,59.9923,53.802,56.4393,6886097.0
2024-02-08,56.2602,56.6782,54.7425,55.6431,3014829.0
2024-02-09,56.0313,59.1065,55.5536,58.7283,2929116.0
2024-02-10,56.0313,59.1065,55.5536,58.7283,2929116.0
2024-02-11,56.0313,59.1065,55.5536,58.7283,2929116.0
2024-02-12,58.7184,59.4151,58.1312,58.39,1150193.0
2024-02-13,57.2355,58.2008,56.6284,57.7033,2634165.0
2024-02-14,58.0715,58.4197,57.0613,57.8028,1212208.0
2024-02-15,58.1312,58.8378,58.1312,58.7881,804043.0
2024-02-16,58.6089,58.8448,57.8525,58.1213,1072518.0
2024-02-17,58.6089,58.8448,57.8525,58.1213,1072518.0
2024-02-18,58.6089,58.8448,57.8525,58.1213,1072518.0
2024-02-19,58.6089,58.8448,57.8525,58.1213,1072518.0
2024-02-20,57.7729,58.6089,57.5639,58.5691,702080.0
2024-02-21,58.5293,59.3056,58.2705,59.2857,601052.0
2024-02-22,59.5146,60.465,59.3553,60.2809,1363890.0
2024-02-23,60.3605,60.4501,59.4449,59.4648,786498.0
2024-02-24,60.3605,60.4501,59.4449,59.4648,786498.0
2024-02-25,60.3605,60.4501,59.4449,59.4648,786498.0
2024-02-26,59.2459,59.2459,57.9123,57.9222,1329783.0
2024-02-27,58.2606,58.5691,57.6834,58.0814,1062512.0
2024-02-28,57.7331,58.2307,57.136,57.335,1113474.0
2024-02-29,57.49,58.315,57.44,58.21,1000450.0
2024-03-01,57.93,58.74,57.665,58.43,876692.0
2024-03-02,57.93,58.74,57.665,58.43,876692.0
2024-03-03,57.93,58.74,57.665,58.43,876692.0
2024-03-04,58.5,58.64,57.45,57.67,1127240.0
2024-03-05,57.57,59.17,57.57,59.02,1150160.0
2024-03-06,59.57,59.955,59.0025,59.67,1037152.0
2024-03-07,60.2,60.5,58.64,59.03,2434272.0
2024-03-08,59.48,60.92,59.48,60.32,1167297.0
2024-03-09,59.48,60.92,59.48,60.32,1167297.0
2024-03-10,59.48,60.92,59.48,60.32,1167297.0
2024-03-11,60.54,60.88,59.46,60.68,823099.0
2024-03-12,60.76,60.76,60.0,60.5,586242.0
2024-03-13,60.58,61.328,60.2,60.99,1050330.0
2024-03-14,60.8,60.93,59.64,59.96,1057291.0
2024-03-15,58.7,59.77,58.7,59.71,7361333.0
2024-03-16,58.7,59.77,58.7,59.71,7361333.0
2024-03-17,58.7,59.77,58.7,59.71,7361333.0
2024-03-18,59.72,60.029,58.69,58.82,1145014.0
2024-03-19,58.5,59.46,58.36,58.85,1331149.0
2024-03-20,58.65,58.97,58.245,58.77,1069673.0
2024-03-21,59.15,59.43,58.52,59.3,1017246.0
2024-03-22,59.49,59.86,58.95,59.0,998759.0
2024-03-23,59.49,59.86,58.95,59.0,998759.0
2024-03-24,59.49,59.86,58.95,59.0,998759.0
2024-03-25,59.07,59.5,59.04,59.45,858223.0
2024-03-26,59.69,59.99,59.16,59.23,697339.0
2024-03-27,59.03,60.49,59.01,60.48,842755.0
2024-03-28,60.6,60.9999,60.41,60.48,826987.0
2024-03-29,60.6,60.9999,60.41,60.48,826987.0
2024-03-30,60.6,60.9999,60.41,60.48,826987.0
2024-03-31,60.6,60.9999,60.41,60.48,826987.0
2024-04-01,60.52,60.7,59.91,60.62,643843.0
2024-04-02,60.57,60.57,59.545,59.66,850864.0
2024-04-03,59.52,60.075,58.76,59.27,1484076.0
2024-04-04,59.81,60.95,58.97,59.0,1174910.0
2024-04-05,59.3,59.81,58.68,59.09,1782508.0
2024-04-06,59.3,59.81,58.68,59.09,1782508.0
2024-04-07,59.3,59.81,58.68,59.09,1782508.0
2024-04-08,59.32,59.375,58.79,59.21,928168.0
2024-04-09,59.17,59.965,59.04,59.88,565028.0
2024-04-10,58.77,59.29,58.35,59.0,1249345.0
2024-04-11,59.39,59.41,58.39,58.82,738046.0
2024-04-12,58.41,58.725,56.255,56.38,1225164.0
2024-04-13,58.41,58.725,56.255,56.38,1225164.0
2024-04-14,58.41,58.725,56.255,56.38,1225164.0
2024-04-15,56.82,57.69,56.22,56.42,823776.0
2024-04-16,55.61,56.69,55.24,56.4,990813.0
2024-04-17,56.73,56.82,55.84,55.94,689122.0
2024-04-18,56.11,56.36,55.71,56.32,907064.0
2024-04-19,56.08,56.78,56.08,56.56,986433.0
2024-04-20,56.08,56.78,56.08,56.56,986433.0
2024-04-21,56.08,56.78,56.08,56.56,986433.0
2024-04-22,56.7,57.22,56.29,56.82,604851.0
2024-04-23,56.52,56.78,56.24,56.37,604112.0
2024-04-24,56.21,57.0,55.68,56.91,763056.0
2024-04-25,56.74,57.02,56.19,56.55,561852.0
2024-04-26,56.78,57.36,56.78,57.05,355756.0
2024-04-27,56.78,57.36,56.78,57.05,355756.0
2024-04-28,56.78,57.36,56.78,57.05,355756.0
2024-04-29,57.37,57.87,57.175,57.45,544912.0
2024-04-30,57.05,57.38,56.6,56.64,740363.0
2024-05-01,56.97,58.88,56.96,57.79,956068.0
