,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity,TNET US Equity
2023-10-29,109.5725,109.8171,102.955,104.043,419731.0
2023-10-30,105.1309,106.2671,102.3662,102.6756,328420.0
2023-10-31,103.1646,104.7516,102.3262,102.5558,432518.0
2023-11-01,100.9988,101.6974,99.3119,101.4279,501298.0
2023-11-02,102.6057,103.7436,101.4279,102.7155,301224.0
2023-11-03,104.542,105.3305,103.3144,104.033,238024.0
2023-11-04,104.542,105.3305,103.3144,104.033,238024.0
2023-11-05,104.542,105.3305,103.3144,104.033,238024.0
2023-11-06,103.7436,104.6219,102.99,103.6437,255301.0
2023-11-07,103.6238,106.3486,102.5957,105.8196,342577.0
2023-11-08,105.4603,105.8546,104.2426,105.2906,285162.0
2023-11-09,106.2788,108.3149,104.9493,107.4665,262238.0
2023-11-10,107.756,108.8339,106.7379,108.784,229534.0
2023-11-11,107.756,108.8339,106.7379,108.784,229534.0
2023-11-12,107.756,108.8339,106.7379,108.784,229534.0
2023-11-13,108.1951,109.9718,108.1951,109.6424,246333.0
2023-11-14,112.0977,113.4552,111.2194,112.5768,257028.0
2023-11-15,112.3373,113.6548,111.978,112.2475,282765.0
2023-11-16,112.3473,112.3672,109.4927,109.5625,318457.0
2023-11-17,110.0416,112.3672,109.7522,112.2874,227878.0
2023-11-18,110.0416,112.3672,109.7522,112.2874,227878.0
2023-11-19,110.0416,112.3672,109.7522,112.2874,227878.0
2023-11-20,109.9618,111.1994,108.5245,110.9499,290761.0
2023-11-21,110.1913,111.5388,110.0017,110.8202,185394.0
2023-11-22,111.2693,112.9761,111.2693,112.7365,155034.0
2023-11-23,111.2693,112.9761,111.2693,112.7365,155034.0
2023-11-24,112.2075,113.2506,110.88,112.6467,134190.0
2023-11-25,112.2075,113.2506,110.88,112.6467,134190.0
2023-11-26,112.2075,113.2506,110.88,112.6467,134190.0
2023-11-27,111.8382,114.573,111.8382,114.074,253918.0
2023-11-28,113.8844,115.5163,113.6797,114.5231,383013.0
2023-11-29,115.2617,116.2,113.1857,113.7147,208265.0
2023-11-30,113.9941,115.8606,113.1857,115.7109,252943.0
2023-12-01,115.3616,118.2261,115.3616,117.9666,258606.0
2023-12-02,115.3616,118.2261,115.3616,117.9666,258606.0
2023-12-03,115.3616,118.2261,115.3616,117.9666,258606.0
2023-12-04,116.9386,118.4557,116.7489,118.0764,290365.0
2023-12-05,117.8668,118.0864,116.0702,116.1002,181881.0
2023-12-06,116.5792,117.248,114.7028,114.8825,197928.0
2023-12-07,114.8326,115.3416,114.1538,114.3934,196383.0
2023-12-08,114.3235,115.1619,114.1439,114.5231,231540.0
2023-12-09,114.3235,115.1619,114.1439,114.5231,231540.0
2023-12-10,114.3235,115.1619,114.1439,114.5231,231540.0
2023-12-11,114.9823,117.1582,114.9823,117.0983,250168.0
2023-12-12,117.258,120.5018,116.8388,120.4819,208579.0
2023-12-13,120.7014,122.7975,118.7951,120.951,308457.0
2023-12-14,122.1287,123.4313,118.9847,121.2404,357003.0
2023-12-15,121.6197,122.3358,119.4937,120.1225,1182442.0
2023-12-16,121.6197,122.3358,119.4937,120.1225,1182442.0
2023-12-17,121.6197,122.3358,119.4937,120.1225,1182442.0
2023-12-18,121.1107,122.7775,119.3839,121.5498,257548.0
2023-12-19,122.2685,122.9073,120.1724,121.3103,262765.0
2023-12-20,121.2504,122.5579,119.6983,119.873,158407.0
2023-12-21,120.3321,120.3321,118.5755,119.4638,186636.0
2023-12-22,119.5037,119.7632,118.4457,118.5056,205500.0
2023-12-23,119.5037,119.7632,118.4457,118.5056,205500.0
2023-12-24,119.5037,119.7632,118.4457,118.5056,205500.0
2023-12-25,119.5037,119.7632,118.4457,118.5056,205500.0
2023-12-26,118.8749,119.9079,117.8469,119.7932,131380.0
2023-12-27,119.2841,119.7982,118.5455,119.1644,112160.0
2023-12-28,119.0446,119.9509,118.3359,118.8749,127430.0
2023-12-29,118.5256,119.4887,118.4956,118.7052,116002.0
2023-12-30,118.5256,119.4887,118.4956,118.7052,116002.0
2023-12-31,118.5256,119.4887,118.4956,118.7052,116002.0
2024-01-01,118.5256,119.4887,118.4956,118.7052,116002.0
2024-01-02,117.777,118.4457,115.9504,117.6372,164822.0
2024-01-03,116.9485,116.9485,115.0821,115.4614,173586.0
2024-01-04,115.112,116.729,115.0422,116.6591,220804.0
2024-01-05,116.1101,117.1082,114.3734,114.4832,224779.0
2024-01-06,116.1101,117.1082,114.3734,114.4832,224779.0
2024-01-07,116.1101,117.1082,114.3734,114.4832,224779.0
2024-01-08,115.1719,119.7832,114.4533,119.5636,245712.0
2024-01-09,118.4956,119.1144,117.4276,117.8269,208207.0
2024-01-10,118.296,118.5755,116.4395,117.238,226840.0
2024-01-11,117.1981,117.3079,115.0322,116.8887,241111.0
2024-01-12,117.3678,118.1363,114.0141,114.6928,329804.0
2024-01-13,117.3678,118.1363,114.0141,114.6928,329804.0
2024-01-14,117.3678,118.1363,114.0141,114.6928,329804.0
2024-01-15,117.3678,118.1363,114.0141,114.6928,329804.0
2024-01-16,113.8045,115.5712,112.8264,115.4614,210959.0
2024-01-17,114.603,117.747,114.603,117.4875,179552.0
2024-01-18,117.3578,117.3578,113.9542,114.6629,251487.0
2024-01-19,115.112,116.8138,114.4832,116.0802,191116.0
2024-01-20,115.112,116.8138,114.4832,116.0802,191116.0
2024-01-21,115.112,116.8138,114.4832,116.0802,191116.0
2024-01-22,117.228,117.3977,115.6211,116.0702,166830.0
2024-01-23,117.1082,117.6872,116.2499,116.8587,205131.0
2024-01-24,118.1363,118.1363,115.6497,115.9604,154644.0
2024-01-25,117.2081,117.2081,114.3335,114.6928,174314.0
2024-01-26,115.2518,116.2948,114.4333,115.2717,143095.0
2024-01-27,115.2518,116.2948,114.4333,115.2717,143095.0
2024-01-28,115.2518,116.2948,114.4333,115.2717,143095.0
2024-01-29,115.2518,116.4645,115.0272,116.0403,177893.0
2024-01-30,115.661,116.5244,115.2717,115.5013,145783.0
2024-01-31,115.5512,116.5094,113.2955,113.4851,191475.0
2024-02-01,114.2836,115.2767,112.9367,114.7527,216414.0
2024-02-02,113.7346,115.2917,112.9561,114.7028,364140.0
2024-02-03,113.7346,115.2917,112.9561,114.7028,364140.0
2024-02-04,113.7346,115.2917,112.9561,114.7028,364140.0
2024-02-05,114.0041,115.0721,113.2256,114.7527,201241.0
2024-02-06,114.573,116.0003,114.573,115.7708,127671.0
2024-02-07,116.0902,116.0902,114.1239,114.4533,190533.0
2024-02-08,114.1339,114.1339,109.321,111.8282,428566.0
2024-02-09,112.507,113.1757,110.5606,112.4171,268648.0
2024-02-10,112.507,113.1757,110.5606,112.4171,268648.0
2024-02-11,112.507,113.1757,110.5606,112.4171,268648.0
2024-02-12,112.7764,113.6049,112.7265,113.4452,189119.0
2024-02-13,111.2394,112.467,110.9299,111.4689,274450.0
2024-02-14,112.6667,113.2256,111.4889,112.9361,310761.0
2024-02-15,112.8463,117.2081,112.8463,117.1182,438351.0
2024-02-16,117.8868,130.4729,114.4133,126.9396,812775.0
2024-02-17,117.8868,130.4729,114.4133,126.9396,812775.0
2024-02-18,117.8868,130.4729,114.4133,126.9396,812775.0
2024-02-19,117.8868,130.4729,114.4133,126.9396,812775.0
2024-02-20,125.4225,125.4225,121.2704,123.0071,484345.0
2024-02-21,122.3982,123.4063,120.1724,123.1867,310769.0
2024-02-22,122.7975,125.4125,122.7975,124.3645,289330.0
2024-02-23,124.7638,128.2072,124.4843,128.1174,269796.0
2024-02-24,124.7638,128.2072,124.4843,128.1174,269796.0
2024-02-25,124.7638,128.2072,124.4843,128.1174,269796.0
2024-02-26,127.8779,130.428,127.5185,129.2552,322966.0
2024-02-27,129.7543,131.0019,129.1854,130.952,232009.0
2024-02-28,130.3432,132.3712,127.8579,127.9178,244838.0
2024-02-29,128.9758,130.0038,125.8018,127.7681,288702.0
2024-03-01,127.5984,129.0923,125.7918,127.3588,254041.0
2024-03-02,127.5984,129.0923,125.7918,127.3588,254041.0
2024-03-03,127.5984,129.0923,125.7918,127.3588,254041.0
2024-03-04,128.2671,129.3052,126.231,126.9296,184847.0
2024-03-05,126.77,127.9377,123.6259,124.3445,158441.0
2024-03-06,125.3626,126.0114,124.4344,124.9334,201440.0
2024-03-07,125.8018,126.5404,124.4843,125.0732,180513.0
2024-03-08,125.692,126.9646,125.173,125.8118,169177.0
2024-03-09,125.692,126.9646,125.173,125.8118,169177.0
2024-03-10,125.692,126.9646,125.173,125.8118,169177.0
2024-03-11,125.0432,125.0432,122.1088,122.9971,225487.0
2024-03-12,123.3165,124.7987,121.969,124.5342,179369.0
2024-03-13,123.8754,127.0195,123.7956,126.0014,214240.0
2024-03-14,126.0613,126.6003,124.8236,125.8617,164601.0
2024-03-15,125.1331,127.285,124.7238,125.4125,245793.0
2024-03-16,125.1331,127.285,124.7238,125.4125,245793.0
2024-03-17,125.1331,127.285,124.7238,125.4125,245793.0
2024-03-18,125.9116,127.788,125.2229,126.8698,191591.0
2024-03-19,126.8698,129.2203,126.7949,128.7562,165184.0
2024-03-20,128.9259,130.2234,128.5067,129.6745,204771.0
2024-03-21,130.3132,132.2621,130.2534,131.9601,248539.0
2024-03-22,132.7187,132.7187,130.7824,131.5309,140176.0
2024-03-23,132.7187,132.7187,130.7824,131.5309,140176.0
2024-03-24,132.7187,132.7187,130.7824,131.5309,140176.0
2024-03-25,131.7405,131.7405,130.5129,130.952,105945.0
2024-03-26,131.4511,131.9002,130.4929,131.4112,157612.0
2024-03-27,132.2695,133.2277,131.3064,132.01,149103.0
2024-03-28,132.62,133.94,132.45,132.49,232900.0
2024-03-29,132.62,133.94,132.45,132.49,232900.0
2024-03-30,132.62,133.94,132.45,132.49,232900.0
2024-03-31,132.62,133.94,132.45,132.49,232900.0
2024-04-01,132.37,132.42,130.15,132.41,199501.0
2024-04-02,130.9,132.79,130.79,132.3,218158.0
2024-04-03,131.56,134.25,131.56,133.56,186721.0
2024-04-04,134.67,134.67,127.76,127.85,178708.0
2024-04-05,128.16,129.525,127.33,128.82,175385.0
2024-04-06,128.16,129.525,127.33,128.82,175385.0
2024-04-07,128.16,129.525,127.33,128.82,175385.0
2024-04-08,129.04,129.79,128.35,129.65,178099.0
2024-04-09,130.0,131.19,128.63,130.98,185715.0
2024-04-10,129.65,130.02,127.325,129.8,207385.0
2024-04-11,129.67,131.27,128.85,131.17,252226.0
2024-04-12,130.02,130.9999,127.52,128.05,136745.0
2024-04-13,130.02,130.9999,127.52,128.05,136745.0
2024-04-14,130.02,130.9999,127.52,128.05,136745.0
2024-04-15,128.72,129.195,125.89,126.73,150450.0
2024-04-16,126.33,127.42,125.01,126.81,95950.0
2024-04-17,127.92,129.69,126.76,129.12,192994.0
2024-04-18,129.1,131.26,129.1,129.5,295190.0
2024-04-19,129.48,130.46,127.57,128.26,169442.0
2024-04-20,129.48,130.46,127.57,128.26,169442.0
2024-04-21,129.48,130.46,127.57,128.26,169442.0
2024-04-22,129.17,130.83,128.66,129.68,115643.0
2024-04-23,129.9,130.69,128.74,129.66,136313.0
2024-04-24,128.99,129.37,127.24,127.6,221789.0
2024-04-25,126.83,127.6,125.32,126.78,254737.0
2024-04-26,112.85,114.365,105.46,105.72,774248.0
2024-04-27,112.85,114.365,105.46,105.72,774248.0
2024-04-28,112.85,114.365,105.46,105.72,774248.0
2024-04-29,105.23,107.0,102.15,103.31,597729.0
2024-04-30,103.94,106.07,99.8844,100.37,661163.0
2024-05-01,101.02,103.99,100.7804,101.75,458093.0
