,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity,RHI US Equity
2023-10-08,71.6406,74.1488,71.4888,73.1887,772977.0
2023-10-09,72.7478,74.8935,72.7282,74.8543,632009.0
2023-10-10,74.9816,75.9026,74.7122,75.0992,630844.0
2023-10-11,75.2756,75.6577,74.5114,75.4421,621355.0
2023-10-12,75.7949,76.4023,75.0502,75.5401,555962.0
2023-10-13,75.6871,76.1476,73.9725,74.1684,714084.0
2023-10-14,75.6871,76.1476,73.9725,74.1684,714084.0
2023-10-15,75.6871,76.1476,73.9725,74.1684,714084.0
2023-10-16,75.06,75.7802,74.2321,74.8249,775517.0
2023-10-17,74.3644,76.0594,73.9333,75.4127,593036.0
2023-10-18,74.8641,75.2364,74.0117,74.0215,610103.0
2023-10-19,73.9823,74.5505,72.3804,72.9633,1134966.0
2023-10-20,73.1887,73.5708,71.964,72.1697,1209970.0
2023-10-21,73.1887,73.5708,71.964,72.1697,1209970.0
2023-10-22,73.1887,73.5708,71.964,72.1697,1209970.0
2023-10-23,72.1795,72.6498,70.8666,70.994,893770.0
2023-10-24,71.4643,71.9934,68.8581,70.6707,1731842.0
2023-10-25,75.5303,76.9314,71.6504,72.0717,1854945.0
2023-10-26,71.7876,72.5028,71.4349,71.817,993938.0
2023-10-27,71.7778,71.9346,70.4453,71.5133,809493.0
2023-10-28,71.7778,71.9346,70.4453,71.5133,809493.0
2023-10-29,71.7778,71.9346,70.4453,71.5133,809493.0
2023-10-30,71.915,72.787,71.6504,72.5518,670975.0
2023-10-31,72.7282,73.5316,72.3657,73.2573,597480.0
2023-11-01,72.8262,73.2279,71.8513,72.4832,890369.0
2023-11-02,73.3062,74.4722,72.9535,74.2958,820008.0
2023-11-03,75.3833,75.9124,74.5114,74.8053,639359.0
2023-11-04,75.3833,75.9124,74.5114,74.8053,639359.0
2023-11-05,75.3833,75.9124,74.5114,74.8053,639359.0
2023-11-06,74.7171,75.1017,74.1782,75.011,608127.0
2023-11-07,73.6002,73.8941,72.5028,73.0907,840574.0
2023-11-08,73.1201,74.4036,72.6302,74.1194,739634.0
2023-11-09,74.6485,75.2756,74.0803,74.5799,776462.0
2023-11-10,74.7171,75.5597,74.4183,75.4323,449886.0
2023-11-11,74.7171,75.5597,74.4183,75.4323,449886.0
2023-11-12,74.7171,75.5597,74.4183,75.4323,449886.0
2023-11-13,75.2952,75.5401,74.9033,75.0404,739466.0
2023-11-14,76.2455,79.2828,75.8732,78.8517,1155567.0
2023-11-15,78.8321,80.5859,78.3422,78.4598,841361.0
2023-11-16,78.4696,79.0575,77.2155,78.1659,685860.0
2023-11-17,78.9007,79.273,78.1659,79.2142,546827.0
2023-11-18,78.9007,79.273,78.1659,79.2142,546827.0
2023-11-19,78.9007,79.273,78.1659,79.2142,546827.0
2023-11-20,79.3024,80.9288,78.9007,80.7525,710044.0
2023-11-21,80.4781,80.8701,79.9589,79.9589,692593.0
2023-11-22,80.3334,80.9346,79.8702,80.3531,556482.0
2023-11-23,80.3334,80.9346,79.8702,80.3531,556482.0
2023-11-24,80.363,80.6488,80.0476,80.087,208309.0
2023-11-25,80.363,80.6488,80.0476,80.087,208309.0
2023-11-26,80.363,80.6488,80.0476,80.087,208309.0
2023-11-27,79.7026,80.4812,79.3577,80.2644,641627.0
2023-11-28,80.2447,80.2447,79.1606,79.2099,523588.0
2023-11-29,79.6829,79.9786,79.062,79.338,551775.0
2023-11-30,79.6534,80.974,78.9832,80.7966,1348789.0
2023-12-01,80.5798,82.2257,80.3433,82.1666,740130.0
2023-12-02,80.5798,82.2257,80.3433,82.1666,740130.0
2023-12-03,80.5798,82.2257,80.3433,82.1666,740130.0
2023-12-04,81.792,83.842,81.7723,83.5759,906516.0
2023-12-05,82.8466,82.8466,80.8163,81.181,866464.0
2023-12-06,81.6935,82.5805,81.0627,81.3387,538160.0
2023-12-07,81.4274,81.9005,80.9346,81.8906,409941.0
2023-12-08,82.137,82.5312,81.1416,81.8906,504112.0
2023-12-09,82.137,82.5312,81.1416,81.8906,504112.0
2023-12-10,82.137,82.5312,81.1416,81.8906,504112.0
2023-12-11,81.8019,82.8959,81.3978,82.6692,614115.0
2023-12-12,82.4031,82.9797,81.7231,82.5115,490853.0
2023-12-13,82.3045,83.0831,80.9445,82.9057,676073.0
2023-12-14,84.0391,85.616,83.6449,85.3696,929479.0
2023-12-15,85.074,86.6607,84.5221,85.754,2067540.0
2023-12-16,85.074,86.6607,84.5221,85.754,2067540.0
2023-12-17,85.074,86.6607,84.5221,85.754,2067540.0
2023-12-18,86.0497,86.2665,85.4091,85.9413,617651.0
2023-12-19,86.1877,86.6189,85.6949,86.1088,676705.0
2023-12-20,86.1581,86.9416,84.7389,84.8966,537860.0
2023-12-21,85.212,85.6407,85.0444,85.5668,421565.0
2023-12-22,86.1778,86.5917,85.6653,86.0103,371093.0
2023-12-23,86.1778,86.5917,85.6653,86.0103,371093.0
2023-12-24,86.1778,86.5917,85.6653,86.0103,371093.0
2023-12-25,86.1778,86.5917,85.6653,86.0103,371093.0
2023-12-26,86.1877,86.5326,85.8969,86.3848,275719.0
2023-12-27,86.4143,87.0845,86.3158,86.7396,330210.0
2023-12-28,86.6312,87.0353,86.1482,86.8874,491427.0
2023-12-29,86.7297,87.1141,86.1778,86.6509,499794.0
2023-12-30,86.7297,87.1141,86.1778,86.6509,499794.0
2023-12-31,86.7297,87.1141,86.1778,86.6509,499794.0
2024-01-01,86.7297,87.1141,86.1778,86.6509,499794.0
2024-01-02,86.1581,86.5129,84.4531,84.867,607169.0
2024-01-03,84.3249,84.3249,82.6199,82.7283,711496.0
2024-01-04,82.9452,82.9452,81.861,81.9005,1029785.0
2024-01-05,81.3387,82.6298,81.0036,81.7033,1404516.0
2024-01-06,81.3387,82.6298,81.0036,81.7033,1404516.0
2024-01-07,81.3387,82.6298,81.0036,81.7033,1404516.0
2024-01-08,81.6541,82.3834,81.5752,82.0483,724180.0
2024-01-09,80.974,81.2401,80.0377,80.8558,780054.0
2024-01-10,80.7178,81.0922,79.6139,79.6337,1203129.0
2024-01-11,79.3873,79.8406,78.5298,79.6139,1344722.0
2024-01-12,80.0279,80.0279,79.1113,79.5252,778309.0
2024-01-13,80.0279,80.0279,79.1113,79.5252,778309.0
2024-01-14,80.0279,80.0279,79.1113,79.5252,778309.0
2024-01-15,80.0279,80.0279,79.1113,79.5252,778309.0
2024-01-16,78.9142,79.407,78.1652,79.3281,1381332.0
2024-01-17,78.5101,78.9536,78.3031,78.7664,972373.0
2024-01-18,78.9635,79.269,78.2902,79.2493,1132695.0
2024-01-19,79.4267,79.7618,78.5594,79.4365,1146496.0
2024-01-20,79.4267,79.7618,78.5594,79.4365,1146496.0
2024-01-21,79.4267,79.7618,78.5594,79.4365,1146496.0
2024-01-22,80.018,80.8853,79.7322,80.8755,1130511.0
2024-01-23,81.2598,81.7822,80.0082,80.0969,1103541.0
2024-01-24,80.5995,80.6882,79.6682,79.9195,1056608.0
2024-01-25,80.087,80.6094,79.7913,79.9589,980088.0
2024-01-26,80.294,81.1662,80.225,80.6685,792437.0
2024-01-27,80.294,81.1662,80.225,80.6685,792437.0
2024-01-28,80.294,81.1662,80.225,80.6685,792437.0
2024-01-29,80.4812,80.7375,79.7519,80.0476,1126057.0
2024-01-30,79.1803,80.836,78.6481,80.2349,2084051.0
2024-01-31,78.6087,80.5699,76.6868,78.3918,2276990.0
2024-02-01,78.5298,78.8354,77.0909,78.8156,1350655.0
2024-02-02,78.3229,80.0772,78.2095,79.6928,901546.0
2024-02-03,78.3229,80.0772,78.2095,79.6928,901546.0
2024-02-04,78.3229,80.0772,78.2095,79.6928,901546.0
2024-02-05,79.1409,79.3232,77.4753,78.589,955844.0
2024-02-06,78.8551,79.5154,78.4411,78.9438,756609.0
2024-02-07,79.0719,79.0768,77.8892,78.3327,654548.0
2024-02-08,78.5692,79.4168,77.9779,79.3873,818444.0
2024-02-09,79.3281,80.4418,78.9142,79.9688,1036468.0
2024-02-10,79.3281,80.4418,78.9142,79.9688,1036468.0
2024-02-11,79.3281,80.4418,78.9142,79.9688,1036468.0
2024-02-12,80.3433,81.7033,80.3433,80.7769,687693.0
2024-02-13,79.5252,79.9392,77.9976,78.5397,1100861.0
2024-02-14,79.9885,79.9934,78.6481,79.4365,959576.0
2024-02-15,79.7913,81.2943,79.7913,81.0627,633070.0
2024-02-16,80.8262,81.0529,79.6534,79.6731,626316.0
2024-02-17,80.8262,81.0529,79.6534,79.6731,626316.0
2024-02-18,80.8262,81.0529,79.6534,79.6731,626316.0
2024-02-19,80.8262,81.0529,79.6534,79.6731,626316.0
2024-02-20,78.8846,79.6731,78.6284,78.8748,821535.0
2024-02-21,78.7269,79.0916,78.0863,78.8452,811826.0
2024-02-22,79.0734,79.3512,78.2698,78.8353,817409.0
2024-02-23,78.7559,79.6389,78.617,79.4802,622503.0
2024-02-24,78.7559,79.6389,78.617,79.4802,622503.0
2024-02-25,78.7559,79.6389,78.617,79.4802,622503.0
2024-02-26,79.2321,80.135,78.8601,79.887,623661.0
2024-02-27,79.9663,80.5021,79.5893,80.3036,697853.0
2024-02-28,79.7481,80.2441,79.3214,79.5397,784136.0
2024-02-29,80.1548,80.6311,79.4901,79.7679,1680943.0
2024-03-01,79.6191,80.1449,78.875,80.1251,582247.0
2024-03-02,79.6191,80.1449,78.875,80.1251,582247.0
2024-03-03,79.6191,80.1449,78.875,80.1251,582247.0
2024-03-04,80.9783,82.593,80.5616,81.0974,1073169.0
2024-03-05,80.7303,81.2065,77.739,77.8729,1358840.0
2024-03-06,78.4384,79.0436,77.0098,79.0139,887248.0
2024-03-07,79.2321,80.001,79.2123,79.629,930703.0
2024-03-08,80.0159,81.2115,79.7778,80.7005,961178.0
2024-03-09,80.0159,81.2115,79.7778,80.7005,961178.0
2024-03-10,80.0159,81.2115,79.7778,80.7005,961178.0
2024-03-11,80.1846,80.3632,79.0932,79.3909,972319.0
2024-03-12,79.2024,80.512,78.8254,79.7481,883928.0
2024-03-13,79.887,80.7551,79.7689,79.8274,891191.0
2024-03-14,79.6786,80.1151,77.9324,78.1408,873619.0
2024-03-15,77.6348,78.8353,77.6348,78.2301,3315607.0
2024-03-16,77.6348,78.8353,77.6348,78.2301,3315607.0
2024-03-17,77.6348,78.8353,77.6348,78.2301,3315607.0
2024-03-18,78.4781,78.5575,77.3768,77.8332,784530.0
2024-03-19,77.4661,78.3392,77.4562,77.9622,868196.0
2024-03-20,77.9225,79.5595,77.9225,79.5595,809202.0
2024-03-21,79.9465,81.2065,79.9465,80.4425,723049.0
2024-03-22,80.6013,80.6013,78.8948,78.9047,1895752.0
2024-03-23,80.6013,80.6013,78.8948,78.9047,1895752.0
2024-03-24,80.6013,80.6013,78.8948,78.9047,1895752.0
2024-03-25,79.0932,79.2073,77.6348,77.734,1648459.0
2024-03-26,77.9324,78.1606,76.7617,76.8212,1085880.0
2024-03-27,77.3272,78.1209,77.0197,77.5653,871850.0
2024-03-28,77.5356,79.1428,77.3471,78.6567,1246476.0
2024-03-29,77.5356,79.1428,77.3471,78.6567,1246476.0
2024-03-30,77.5356,79.1428,77.3471,78.6567,1246476.0
2024-03-31,77.5356,79.1428,77.3471,78.6567,1246476.0
2024-04-01,78.3789,78.6468,77.4364,77.5653,803107.0
2024-04-02,76.9304,77.0494,76.216,76.4244,689008.0
2024-04-03,76.0573,76.221,75.2041,75.343,1058071.0
2024-04-04,75.8291,76.2458,74.4401,74.8171,1079627.0
2024-04-05,74.8667,75.4719,74.4897,74.708,823588.0
2024-04-06,74.8667,75.4719,74.4897,74.708,823588.0
2024-04-07,74.8667,75.4719,74.4897,74.708,823588.0
2024-04-08,74.9362,75.6952,74.8072,74.9957,857844.0
2024-04-09,75.5315,75.7398,75.0056,75.2934,764620.0
2024-04-10,74.3111,74.5294,72.2872,72.3963,907574.0
2024-04-11,72.7039,73.0263,71.8854,72.5848,940266.0
2024-04-12,71.9697,72.183,71.2355,71.5034,1013977.0
2024-04-13,71.9697,72.183,71.2355,71.5034,1013977.0
2024-04-14,71.9697,72.183,71.2355,71.5034,1013977.0
2024-04-15,71.7812,72.2971,69.8862,70.0053,851184.0
2024-04-16,70.0053,70.2632,69.3108,70.1442,1104596.0
2024-04-17,70.3525,70.5361,68.7502,68.7651,1199204.0
2024-04-18,69.3901,70.5708,68.937,69.0131,1343623.0
2024-04-19,69.1818,70.3674,69.1818,69.6779,1184511.0
2024-04-20,69.1818,70.3674,69.1818,69.6779,1184511.0
2024-04-21,69.1818,70.3674,69.1818,69.6779,1184511.0
2024-04-22,70.7692,71.4389,70.6898,70.9379,1354905.0
2024-04-23,70.8287,71.7613,70.6898,70.9676,1056280.0
2024-04-24,70.9676,72.1483,70.6204,70.9379,1627874.0
2024-04-25,70.8089,70.8635,69.529,70.0449,1331924.0
2024-04-26,67.3761,69.4695,66.376,68.8048,2130676.0
2024-04-27,67.3761,69.4695,66.376,68.8048,2130676.0
2024-04-28,67.3761,69.4695,66.376,68.8048,2130676.0
2024-04-29,68.9933,70.1541,68.9933,69.4695,3180471.0
2024-04-30,69.1223,69.3604,68.4278,68.5964,2075838.0
2024-05-01,68.7155,69.7175,68.3087,68.7056,1960918.0
2024-05-02,69.4893,69.6481,68.2293,69.033,1343041.0
2024-05-03,69.9557,70.1938,69.3008,69.6084,806134.0
2024-05-04,69.9557,70.1938,69.3008,69.6084,806134.0
2024-05-05,69.9557,70.1938,69.3008,69.6084,806134.0
2024-05-06,69.9854,70.2533,69.3306,69.4596,757779.0
2024-05-07,69.787,70.0449,69.3604,69.4298,758661.0
2024-05-08,68.8742,69.6183,68.6559,69.5687,897104.0
2024-05-09,69.4596,69.7175,68.8544,69.5985,817145.0
2024-05-10,69.6183,70.293,69.6183,70.2037,749370.0
2024-05-11,69.6183,70.293,69.6183,70.2037,749370.0
2024-05-12,69.6183,70.293,69.6183,70.2037,749370.0
2024-05-13,70.5807,71.0966,70.1739,70.6303,677081.0
2024-05-14,71.3645,71.4339,70.2541,70.5609,720294.0
2024-05-15,71.0867,71.1859,70.1243,70.6005,1267021.0
2024-05-16,70.4616,71.1809,70.1045,70.918,1018319.0
2024-05-17,71.0569,71.0569,70.035,70.3128,863559.0
2024-05-18,71.0569,71.0569,70.035,70.3128,863559.0
2024-05-19,71.0569,71.0569,70.035,70.3128,863559.0
2024-05-20,70.293,70.3723,69.7374,69.8465,728949.0
2024-05-21,69.529,69.529,67.9515,68.2095,1128806.0
2024-05-22,68.2889,68.4575,66.5725,66.88,2094398.0
2024-05-23,67.0,67.155,66.01,66.84,1631179.0
2024-05-24,67.13,67.165,66.0,66.55,1647175.0
