,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity,AWI US Equity
2023-10-31,74.0964,75.6037,73.7493,75.2566,444821.0
2023-11-01,74.9978,76.8491,74.6892,76.8391,383405.0
2023-11-02,77.715,78.7999,77.3666,78.4516,407830.0
2023-11-03,79.4668,80.8204,79.4668,80.3128,483855.0
2023-11-04,79.4668,80.8204,79.4668,80.3128,483855.0
2023-11-05,79.4668,80.8204,79.4668,80.3128,483855.0
2023-11-06,79.9844,80.7508,79.427,79.4568,510732.0
2023-11-07,79.3274,80.8403,79.3274,80.4323,345519.0
2023-11-08,80.3327,80.8005,79.5066,79.9844,269425.0
2023-11-09,80.3725,80.3725,79.0189,79.3075,227270.0
2023-11-10,79.8649,80.5716,79.1272,80.5417,213270.0
2023-11-11,79.8649,80.5716,79.1272,80.5417,213270.0
2023-11-12,79.8649,80.5716,79.1272,80.5417,213270.0
2023-11-13,80.0142,80.6373,79.7654,79.7753,239386.0
2023-11-14,81.6167,83.3386,81.0892,83.0997,337449.0
2023-11-15,83.2391,83.8363,81.9352,82.2736,347445.0
2023-11-16,82.0646,82.612,81.0941,81.9651,381422.0
2023-11-17,82.7613,82.8409,81.9153,82.6817,256946.0
2023-11-18,82.7613,82.8409,81.9153,82.6817,256946.0
2023-11-19,82.7613,82.8409,81.9153,82.6817,256946.0
2023-11-20,82.3134,83.04,81.6067,83.0301,262357.0
2023-11-21,82.7613,83.3685,82.2836,82.9206,267686.0
2023-11-22,83.4381,83.4381,82.7215,82.9902,155709.0
2023-11-23,83.4381,83.4381,82.7215,82.9902,155709.0
2023-11-24,82.7115,83.5974,82.7115,82.9504,136522.0
2023-11-25,82.7115,83.5974,82.7115,82.9504,136522.0
2023-11-26,82.7115,83.5974,82.7115,82.9504,136522.0
2023-11-27,82.5722,83.9059,82.5722,83.7666,197294.0
2023-11-28,83.3685,83.7168,82.2437,82.5125,215265.0
2023-11-29,83.2192,84.1647,83.2192,83.7566,231843.0
2023-11-30,83.6073,84.752,83.1993,84.4136,367980.0
2023-12-01,84.1448,86.5037,84.1448,86.3047,327989.0
2023-12-02,84.1448,86.5037,84.1448,86.3047,327989.0
2023-12-03,84.1448,86.5037,84.1448,86.3047,327989.0
2023-12-04,90.6343,91.4704,89.4499,91.0325,2043979.0
2023-12-05,90.7836,91.1718,89.5892,89.7087,803702.0
2023-12-06,90.5249,91.6446,90.5249,90.5846,658659.0
2023-12-07,90.6343,91.6197,90.5049,91.3808,539500.0
2023-12-08,91.6396,93.1824,91.6297,91.8287,578424.0
2023-12-09,91.6396,93.1824,91.6297,91.8287,578424.0
2023-12-10,91.6396,93.1824,91.6297,91.8287,578424.0
2023-12-11,92.0278,92.9734,91.8586,92.8041,564150.0
2023-12-12,92.8041,94.6654,92.5055,94.1578,608249.0
2023-12-13,94.1777,95.6806,92.7842,94.4066,857935.0
2023-12-14,95.9892,98.5571,95.6458,97.522,786434.0
2023-12-15,96.9646,99.015,96.9646,98.4576,8415363.0
2023-12-16,96.9646,99.015,96.9646,98.4576,8415363.0
2023-12-17,96.9646,99.015,96.9646,98.4576,8415363.0
2023-12-18,97.9002,98.2486,96.5864,96.7357,656528.0
2023-12-19,97.3727,97.8604,95.8598,97.8604,448791.0
2023-12-20,97.4125,98.7064,96.8949,96.9248,505581.0
2023-12-21,97.9002,98.1092,97.1288,98.0794,265820.0
2023-12-22,98.6069,98.801,97.8504,98.587,308478.0
2023-12-23,98.6069,98.801,97.8504,98.587,308478.0
2023-12-24,98.6069,98.801,97.8504,98.587,308478.0
2023-12-25,98.6069,98.801,97.8504,98.587,308478.0
2023-12-26,98.4775,99.1444,98.4277,98.5074,259362.0
2023-12-27,98.796,99.2837,98.5322,98.7861,198480.0
2023-12-28,98.8259,98.9055,98.149,98.7861,304047.0
2023-12-29,98.378,99.0747,97.8106,97.8604,270544.0
2023-12-30,98.378,99.0747,97.8106,97.8604,270544.0
2023-12-31,98.378,99.0747,97.8106,97.8604,270544.0
2024-01-01,98.378,99.0747,97.8106,97.8604,270544.0
2024-01-02,96.7257,97.9002,96.5864,97.1239,277701.0
2024-01-03,96.2579,96.8651,94.8446,95.0038,379266.0
2024-01-04,95.2128,96.019,95.1,95.173,576922.0
2024-01-05,95.1033,97.4075,94.7948,97.1736,387032.0
2024-01-06,95.1033,97.4075,94.7948,97.1736,387032.0
2024-01-07,95.1033,97.4075,94.7948,97.1736,387032.0
2024-01-08,97.303,98.4178,97.1384,98.0694,443328.0
2024-01-09,97.2333,99.2638,97.0442,98.6865,371515.0
2024-01-10,99.5325,100.3338,99.0548,99.9804,312932.0
2024-01-11,99.3036,99.9605,98.7562,99.1543,409131.0
2024-01-12,99.6022,99.6022,97.6713,98.1291,337387.0
2024-01-13,99.6022,99.6022,97.6713,98.1291,337387.0
2024-01-14,99.6022,99.6022,97.6713,98.1291,337387.0
2024-01-15,99.6022,99.6022,97.6713,98.1291,337387.0
2024-01-16,97.5419,98.3481,97.1637,98.159,260170.0
2024-01-17,97.5618,98.6621,97.4075,97.4225,260190.0
2024-01-18,98.0993,98.3531,97.1537,98.169,284518.0
2024-01-19,98.2983,99.0847,97.1935,99.0249,252985.0
2024-01-20,98.2983,99.0847,97.1935,99.0249,252985.0
2024-01-21,98.2983,99.0847,97.1935,99.0249,252985.0
2024-01-22,99.8809,100.8165,99.8411,100.1696,256230.0
2024-01-23,100.0302,101.2146,97.7111,97.8106,233564.0
2024-01-24,98.4675,98.4675,96.238,96.2977,162321.0
2024-01-25,97.2732,97.8325,97.0144,97.7011,228059.0
2024-01-26,97.9798,98.378,97.313,98.2386,217114.0
2024-01-27,97.9798,98.378,97.313,98.2386,217114.0
2024-01-28,97.9798,98.378,97.313,98.2386,217114.0
2024-01-29,98.0097,99.9506,98.0097,99.7814,338164.0
2024-01-30,99.3733,100.6075,99.1643,100.2392,199783.0
2024-01-31,99.7913,101.135,98.6467,98.7462,261367.0
2024-02-01,99.4529,101.772,98.8458,101.772,233302.0
2024-02-02,100.6573,102.9565,100.08,101.7919,263757.0
2024-02-03,100.6573,102.9565,100.08,101.7919,263757.0
2024-02-04,100.6573,102.9565,100.08,101.7919,263757.0
2024-02-05,100.7867,100.9459,99.1643,100.1994,243295.0
2024-02-06,99.861,100.6274,99.861,100.3089,171436.0
2024-02-07,101.3938,102.9764,101.3639,102.4688,249869.0
2024-02-08,103.5736,104.5042,102.8768,104.121,505542.0
2024-02-09,103.9418,104.8974,103.3247,104.3599,303188.0
2024-02-10,103.9418,104.8974,103.3247,104.3599,303188.0
2024-02-11,103.9418,104.8974,103.3247,104.3599,303188.0
2024-02-12,104.3599,105.9499,104.0712,105.0168,333697.0
2024-02-13,102.2697,104.0115,101.2545,103.3048,392637.0
2024-02-14,104.4395,105.0118,103.7726,104.5788,318634.0
2024-02-15,104.9571,105.5692,104.0364,105.4348,299624.0
2024-02-16,104.3002,106.2659,104.2753,104.5988,708748.0
2024-02-17,104.3002,106.2659,104.2753,104.5988,708748.0
2024-02-18,104.3002,106.2659,104.2753,104.5988,708748.0
2024-02-19,104.3002,106.2659,104.2753,104.5988,708748.0
2024-02-20,112.8799,116.901,109.7944,116.901,1247191.0
2024-02-21,117.6276,119.3793,116.8749,118.5035,685430.0
2024-02-22,118.5532,120.4045,118.0257,120.086,472820.0
2024-02-23,120.6434,122.2558,120.4593,121.798,358291.0
2024-02-24,120.6434,122.2558,120.4593,121.798,358291.0
2024-02-25,120.6434,122.2558,120.4593,121.798,358291.0
2024-02-26,121.5989,122.2956,121.0316,121.8577,319280.0
2024-02-27,122.4848,123.2362,121.7631,122.6341,363336.0
2024-02-28,121.9855,123.4188,121.3471,121.4568,337247.0
2024-02-29,121.4568,122.4843,120.2298,120.3196,847963.0
2024-03-01,120.1201,121.0977,119.322,120.6488,443511.0
2024-03-02,120.1201,121.0977,119.322,120.6488,443511.0
2024-03-03,120.1201,121.0977,119.322,120.6488,443511.0
2024-03-04,120.7984,122.3846,120.7984,121.2673,339338.0
2024-03-05,120.6488,121.2324,119.4367,119.9006,229101.0
2024-03-06,120.7685,121.9756,120.4393,121.2872,201176.0
2024-03-07,122.1651,122.8435,121.5366,122.0953,226451.0
2024-03-08,122.8335,122.9233,121.0279,121.816,225122.0
2024-03-09,122.8335,122.9233,121.0279,121.816,225122.0
2024-03-10,122.8335,122.9233,121.0279,121.816,225122.0
2024-03-11,121.0179,121.0179,119.4217,120.3794,347107.0
2024-03-12,120.3794,121.806,120.2946,121.4269,261804.0
2024-03-13,121.4668,122.7637,121.1426,121.367,367831.0
2024-03-14,120.6887,121.786,119.9405,121.2473,403026.0
2024-03-15,120.6488,122.2399,120.6488,122.0853,715850.0
2024-03-16,120.6488,122.2399,120.6488,122.0853,715850.0
2024-03-17,120.6488,122.2399,120.6488,122.0853,715850.0
2024-03-18,122.5242,123.4021,121.4768,121.6164,305740.0
2024-03-19,121.796,123.861,121.5267,123.462,325494.0
2024-03-20,123.5119,124.3498,122.1252,122.4943,584502.0
2024-03-21,123.5717,125.1479,123.0181,124.4496,836448.0
2024-03-22,124.7489,125.2577,123.5069,124.27,282484.0
2024-03-23,124.7489,125.2577,123.5069,124.27,282484.0
2024-03-24,124.7489,125.2577,123.5069,124.27,282484.0
2024-03-25,124.2501,124.5568,122.9432,123.1128,345828.0
2024-03-26,122.9732,123.6615,122.7587,123.0929,302493.0
2024-03-27,123.6016,124.3698,123.6016,124.1703,283596.0
2024-03-28,124.2401,124.8586,123.8012,123.9209,355325.0
2024-03-29,124.2401,124.8586,123.8012,123.9209,355325.0
2024-03-30,124.2401,124.8586,123.8012,123.9209,355325.0
2024-03-31,124.2401,124.8586,123.8012,123.9209,355325.0
2024-04-01,124.4696,124.4696,122.7537,122.9432,351108.0
2024-04-02,121.8858,121.8908,119.6811,120.1001,439567.0
2024-04-03,120.1001,122.4345,120.1001,122.2549,1091825.0
2024-04-04,123.2824,123.7014,119.8507,120.1101,339868.0
2024-04-05,119.8707,121.4868,119.8707,121.3571,597916.0
2024-04-06,119.8707,121.4868,119.8707,121.3571,597916.0
2024-04-07,119.8707,121.4868,119.8707,121.3571,597916.0
2024-04-08,121.786,121.8309,120.8682,121.0478,497898.0
2024-04-09,120.9082,121.3371,118.504,119.6911,296427.0
2024-04-10,117.6061,119.6412,117.3617,118.4541,500443.0
2024-04-11,119.0327,119.0327,117.9752,118.3344,274756.0
2024-04-12,117.7159,118.5609,116.5487,116.9078,303719.0
2024-04-13,117.7159,118.5609,116.5487,116.9078,303719.0
2024-04-14,117.7159,118.5609,116.5487,116.9078,303719.0
2024-04-15,118.0949,118.489,115.6808,116.2195,226772.0
2024-04-16,115.8903,115.8903,114.6383,115.3715,222117.0
2024-04-17,116.2195,116.2195,113.4861,114.4138,258505.0
2024-04-18,115.1221,115.5611,113.1968,113.5758,200846.0
2024-04-19,113.7953,115.1421,113.2466,113.7055,223285.0
2024-04-20,113.7953,115.1421,113.2466,113.7055,223285.0
2024-04-21,113.7953,115.1421,113.2466,113.7055,223285.0
2024-04-22,114.6532,115.182,113.1219,114.4238,292199.0
2024-04-23,114.9026,116.5187,114.9026,116.2195,270022.0
2024-04-24,116.3591,117.4665,114.8627,115.6808,282053.0
2024-04-25,114.324,116.0499,113.3863,115.4812,181151.0
2024-04-26,115.9102,117.3467,115.9102,116.6983,203356.0
2024-04-27,115.9102,117.3467,115.9102,116.6983,203356.0
2024-04-28,115.9102,117.3467,115.9102,116.6983,203356.0
2024-04-29,116.6584,119.3968,116.6584,118.5638,603063.0
2024-04-30,113.8951,120.6288,112.9573,114.6034,696480.0
2024-05-01,114.763,116.4389,113.2267,113.8452,347314.0
