,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity,SBGI US Equity
2023-10-10,9.7423,10.5221,9.7423,10.2478,1047119.0
2023-10-11,10.3296,10.5125,9.6461,9.7712,361012.0
2023-10-12,9.906,9.906,9.4343,9.7664,1050319.0
2023-10-13,9.7327,9.9541,9.3284,9.3669,553631.0
2023-10-14,9.7327,9.9541,9.3284,9.3669,553631.0
2023-10-15,9.7327,9.9541,9.3284,9.3669,553631.0
2023-10-16,9.6076,10.474,9.6076,10.2911,701145.0
2023-10-17,10.2044,10.6473,10.2044,10.3873,355706.0
2023-10-18,10.2815,10.4547,10.1274,10.2044,295269.0
2023-10-19,10.3103,10.3392,10.0312,10.0889,306016.0
2023-10-20,10.0312,10.1995,9.8675,9.9349,371974.0
2023-10-21,10.0312,10.1995,9.8675,9.9349,371974.0
2023-10-22,10.0312,10.1995,9.8675,9.9349,371974.0
2023-10-23,9.7905,10.0889,9.6653,9.7038,341285.0
2023-10-24,9.829,10.06,9.6268,9.9541,323780.0
2023-10-25,9.7712,9.7953,9.5402,9.675,349592.0
2023-10-26,9.6268,9.8386,9.3284,9.6461,393296.0
2023-10-27,9.6461,9.906,9.5402,9.675,297444.0
2023-10-28,9.6461,9.906,9.5402,9.675,297444.0
2023-10-29,9.6461,9.906,9.5402,9.675,297444.0
2023-10-30,9.8001,10.344,9.7375,10.267,463973.0
2023-10-31,10.2718,10.4932,10.2237,10.4644,412695.0
2023-11-01,10.3585,10.4547,9.9253,10.2141,704740.0
2023-11-02,11.2345,13.9637,10.2141,13.7182,1954976.0
2023-11-03,14.0744,14.9793,13.9589,14.3151,1306165.0
2023-11-04,14.0744,14.9793,13.9589,14.3151,1306165.0
2023-11-05,14.0744,14.9793,13.9589,14.3151,1306165.0
2023-11-06,14.1803,14.2766,13.4005,13.8915,597465.0
2023-11-07,13.8915,14.2477,13.2369,13.2465,624825.0
2023-11-08,12.9673,13.3043,12.77,13.0058,532827.0
2023-11-09,13.4487,13.4487,12.7652,12.9096,296594.0
2023-11-10,12.8037,13.2128,12.6785,13.0829,362364.0
2023-11-11,12.8037,13.2128,12.6785,13.0829,362364.0
2023-11-12,12.8037,13.2128,12.6785,13.0829,362364.0
2023-11-13,12.717,12.8999,12.2068,12.5245,399434.0
2023-11-14,13.4776,13.6412,12.7941,12.9096,365886.0
2023-11-15,12.8326,13.4679,12.8326,13.4487,333055.0
2023-11-16,13.1406,13.2369,12.6497,12.7748,260320.0
2023-11-17,13.0058,13.9204,12.8614,13.9011,610303.0
2023-11-18,13.0058,13.9204,12.8614,13.9011,610303.0
2023-11-19,13.0058,13.9204,12.8614,13.9011,610303.0
2023-11-20,13.8338,14.0167,13.5738,13.9011,289571.0
2023-11-21,13.776,13.8049,13.285,13.4198,554932.0
2023-11-22,13.5161,13.7952,13.1695,13.3717,327259.0
2023-11-23,13.5161,13.7952,13.1695,13.3717,327259.0
2023-11-24,13.4679,13.5546,13.2658,13.362,137219.0
2023-11-25,13.4679,13.5546,13.2658,13.362,137219.0
2023-11-26,13.4679,13.5546,13.2658,13.362,137219.0
2023-11-27,13.1984,13.3909,12.9866,12.9866,365287.0
2023-11-28,12.8711,12.9048,12.3031,12.6785,727540.0
2023-11-29,12.9481,13.1117,12.433,12.7411,293374.0
2023-11-30,12.9324,12.9619,12.1033,12.3731,587344.0
2023-12-01,12.3535,13.3838,12.2554,13.3249,387875.0
2023-12-02,12.3535,13.3838,12.2554,13.3249,387875.0
2023-12-03,12.3535,13.3838,12.2554,13.3249,387875.0
2023-12-04,13.2562,13.5506,13.1974,13.2366,250015.0
2023-12-05,13.1287,13.3249,12.7362,12.8343,310004.0
2023-12-06,12.8539,13.1974,12.4124,12.5792,488025.0
2023-12-07,12.6185,12.8147,12.4343,12.5694,276777.0
2023-12-08,12.54,13.3004,12.54,13.0992,308694.0
2023-12-09,12.54,13.3004,12.54,13.0992,308694.0
2023-12-10,12.54,13.3004,12.54,13.0992,308694.0
2023-12-11,13.0698,13.2071,12.6577,12.7754,299214.0
2023-12-12,12.7754,12.7754,12.0493,12.069,361482.0
2023-12-13,12.0003,12.7951,11.7551,12.6871,639560.0
2023-12-14,13.2366,13.9333,12.9226,13.2562,714785.0
2023-12-15,13.2955,13.5408,12.7558,12.7656,649070.0
2023-12-16,13.2955,13.5408,12.7558,12.7656,649070.0
2023-12-17,13.2955,13.5408,12.7558,12.7656,649070.0
2023-12-18,12.8539,13.737,12.5007,13.0306,1355430.0
2023-12-19,12.9815,13.3936,12.9226,13.1679,458754.0
2023-12-20,13.1876,13.2955,12.4418,12.4516,331254.0
2023-12-21,12.6577,12.9226,12.3339,12.903,268793.0
2023-12-22,13.0011,13.1876,12.6381,12.8049,300838.0
2023-12-23,13.0011,13.1876,12.6381,12.8049,300838.0
2023-12-24,13.0011,13.1876,12.6381,12.8049,300838.0
2023-12-25,13.0011,13.1876,12.6381,12.8049,300838.0
2023-12-26,12.8539,12.9324,12.5301,12.7558,236668.0
2023-12-27,12.7264,12.8049,12.6086,12.7313,285044.0
2023-12-28,12.589,13.1925,12.5596,13.0894,331894.0
2023-12-29,12.9815,13.0502,12.6086,12.7853,310430.0
2023-12-30,12.9815,13.0502,12.6086,12.7853,310430.0
2023-12-31,12.9815,13.0502,12.6086,12.7853,310430.0
2024-01-01,12.9815,13.0502,12.6086,12.7853,310430.0
2024-01-02,12.7362,13.6831,12.5792,13.2464,366590.0
2024-01-03,13.0992,13.2464,12.7772,12.8638,541218.0
2024-01-04,13.0011,13.4721,12.7558,13.3642,377336.0
2024-01-05,13.3642,13.9431,13.2906,13.5114,365123.0
2024-01-06,13.3642,13.9431,13.2906,13.5114,365123.0
2024-01-07,13.3642,13.9431,13.2906,13.5114,365123.0
2024-01-08,13.5015,13.7174,13.2072,13.6684,221102.0
2024-01-09,13.4525,13.4721,12.8834,13.2268,334890.0
2024-01-10,13.2268,13.8253,13.1385,13.6095,278276.0
2024-01-11,13.6389,14.5318,13.5114,13.9431,644592.0
2024-01-12,14.0314,14.4141,14.002,14.0314,333389.0
2024-01-13,14.0314,14.4141,14.002,14.0314,333389.0
2024-01-14,14.0314,14.4141,14.002,14.0314,333389.0
2024-01-15,14.0314,14.4141,14.002,14.0314,333389.0
2024-01-16,13.7665,13.8155,13.3347,13.3642,415041.0
2024-01-17,14.1295,15.827,13.737,15.7485,1515873.0
2024-01-18,16.0036,16.2293,14.3454,14.6594,692494.0
2024-01-19,14.8458,15.1696,14.4828,15.1009,569479.0
2024-01-20,14.8458,15.1696,14.4828,15.1009,569479.0
2024-01-21,14.8458,15.1696,14.4828,15.1009,569479.0
2024-01-22,15.1794,16.0331,15.1009,15.8467,410174.0
2024-01-23,16.0331,16.3667,15.6798,15.778,346924.0
2024-01-24,16.141,16.3618,15.4198,15.513,287940.0
2024-01-25,15.8074,17.2547,15.7927,17.2007,553782.0
2024-01-26,17.1222,17.2105,16.2588,16.5531,397542.0
2024-01-27,17.1222,17.2105,16.2588,16.5531,397542.0
2024-01-28,17.1222,17.2105,16.2588,16.5531,397542.0
2024-01-29,16.6022,16.6022,15.9938,16.141,332677.0
2024-01-30,15.9153,16.0527,15.7485,15.9448,279429.0
2024-01-31,15.984,16.1018,15.3953,15.4051,313191.0
2024-02-01,15.6308,15.9153,15.3659,15.5621,259194.0
2024-02-02,15.4149,15.8957,14.993,15.3757,253469.0
2024-02-03,15.4149,15.8957,14.993,15.3757,253469.0
2024-02-04,15.4149,15.8957,14.993,15.3757,253469.0
2024-02-05,15.2874,15.2874,14.6005,14.6103,309388.0
2024-02-06,14.6103,15.0493,14.4631,14.5809,206144.0
2024-02-07,14.4141,14.4141,12.3614,12.8638,1153834.0
2024-02-08,13.2072,13.9529,12.9095,13.7616,589221.0
2024-02-09,13.7076,14.2865,13.4525,14.2669,464160.0
2024-02-10,13.7076,14.2865,13.4525,14.2669,464160.0
2024-02-11,13.7076,14.2865,13.4525,14.2669,464160.0
2024-02-12,14.3945,16.0135,14.2669,15.6504,874026.0
2024-02-13,14.9145,15.3364,14.3061,14.3748,396509.0
2024-02-14,14.6692,15.5032,14.3846,14.993,490205.0
2024-02-15,15.0911,15.7289,15.0421,15.5425,431906.0
2024-02-16,15.4247,16.092,15.0715,15.7289,529937.0
2024-02-17,15.4247,16.092,15.0715,15.7289,529937.0
2024-02-18,15.4247,16.092,15.0715,15.7289,529937.0
2024-02-19,15.4247,16.092,15.0715,15.7289,529937.0
2024-02-20,15.356,15.6308,15.0224,15.6112,231415.0
2024-02-21,15.4444,15.4444,14.7428,15.1206,347138.0
2024-02-22,14.9734,15.307,14.4337,14.5024,553480.0
2024-02-23,14.4631,14.4631,13.5653,14.316,472908.0
2024-02-24,14.4631,14.4631,13.5653,14.316,472908.0
2024-02-25,14.4631,14.4631,13.5653,14.316,472908.0
2024-02-26,14.1491,14.4631,13.7174,13.7567,362304.0
2024-02-27,13.9137,14.2767,13.7616,14.1295,359435.0
2024-02-28,14.4926,15.3168,14.3748,14.5122,664776.0
2024-02-29,14.7673,15.8467,14.4828,14.5711,866078.0
2024-03-01,14.9636,14.9636,14.1737,14.2473,435302.0
2024-03-02,14.9636,14.9636,14.1737,14.2473,435302.0
2024-03-03,14.9636,14.9636,14.1737,14.2473,435302.0
2024-03-04,14.2178,14.2856,13.4917,13.5015,511510.0
2024-03-05,13.2955,13.6487,13.2268,13.2562,442010.0
2024-03-06,13.4721,13.9038,13.1876,13.1974,551849.0
2024-03-07,13.1974,13.4623,13.0502,13.06,353427.0
2024-03-08,13.24,13.47,12.45,12.53,619104.0
2024-03-09,13.24,13.47,12.45,12.53,619104.0
2024-03-10,13.24,13.47,12.45,12.53,619104.0
2024-03-11,12.49,13.68,12.34,13.43,521191.0
2024-03-12,13.45,13.48,12.92,13.06,441581.0
2024-03-13,12.87,13.45,12.87,13.31,485342.0
2024-03-14,13.3,13.3,12.93,13.12,403890.0
2024-03-15,13.07,13.57,12.6,12.76,950808.0
2024-03-16,13.07,13.57,12.6,12.76,950808.0
2024-03-17,13.07,13.57,12.6,12.76,950808.0
2024-03-18,12.8,12.81,11.38,11.57,922057.0
2024-03-19,11.48,11.95,11.3501,11.63,539552.0
2024-03-20,11.61,12.29,11.53,12.14,711098.0
2024-03-21,12.25,12.375,12.02,12.04,376072.0
2024-03-22,12.02,12.07,11.44,11.54,417745.0
2024-03-23,12.02,12.07,11.44,11.54,417745.0
2024-03-24,12.02,12.07,11.44,11.54,417745.0
2024-03-25,11.88,12.385,11.835,12.37,409575.0
2024-03-26,12.37,12.67,12.12,12.49,473764.0
2024-03-27,12.63,13.21,12.63,13.19,463245.0
2024-03-28,13.27,13.66,13.19,13.47,439271.0
2024-03-29,13.27,13.66,13.19,13.47,439271.0
2024-03-30,13.27,13.66,13.19,13.47,439271.0
2024-03-31,13.27,13.66,13.19,13.47,439271.0
2024-04-01,13.39,13.39,12.68,12.71,313498.0
2024-04-02,12.54,12.71,12.06,12.52,592660.0
2024-04-03,12.48,13.36,12.45,13.09,386631.0
2024-04-04,13.33,13.7,13.13,13.18,587110.0
2024-04-05,13.01,13.1,12.505,12.52,351507.0
2024-04-06,13.01,13.1,12.505,12.52,351507.0
2024-04-07,13.01,13.1,12.505,12.52,351507.0
2024-04-08,12.42,12.72,12.28,12.47,245707.0
2024-04-09,12.6,12.6,12.16,12.56,538635.0
2024-04-10,12.34,12.34,11.7,11.99,361697.0
2024-04-11,12.07,12.46,11.98,12.32,308417.0
2024-04-12,12.13,12.22,11.81,11.91,231226.0
2024-04-13,12.13,12.22,11.81,11.91,231226.0
2024-04-14,12.13,12.22,11.81,11.91,231226.0
2024-04-15,11.75,12.07,11.66,11.8,321028.0
2024-04-16,11.9,12.08,11.63,12.02,348481.0
2024-04-17,12.2,12.24,11.695,11.78,276702.0
2024-04-18,11.79,12.19,11.65,12.1,235274.0
2024-04-19,12.08,12.44,12.08,12.35,345434.0
2024-04-20,12.08,12.44,12.08,12.35,345434.0
2024-04-21,12.08,12.44,12.08,12.35,345434.0
2024-04-22,12.46,12.59,12.21,12.34,286552.0
2024-04-23,12.19,12.59,12.04,12.42,201947.0
2024-04-24,12.42,12.745,12.34,12.74,268734.0
2024-04-25,12.53,12.55,12.04,12.19,260734.0
2024-04-26,12.19,12.3,11.91,12.12,217850.0
2024-04-27,12.19,12.3,11.91,12.12,217850.0
2024-04-28,12.19,12.3,11.91,12.12,217850.0
2024-04-29,12.31,12.67,12.27,12.525,314410.0
2024-04-30,12.37,12.46,12.0899,12.3,226539.0
2024-05-01,12.26,13.15,12.26,12.79,247481.0
