,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity
2023-09-04,66.0528,66.1696,64.1404,64.4762,4404561.0
2023-09-05,63.902,64.8459,63.6781,64.3302,3952293.0
2023-09-06,65.0796,65.2061,64.0674,64.1064,4262772.0
2023-09-07,64.0966,64.593,62.9677,63.2499,5309096.0
2023-09-08,63.3375,64.3789,63.1721,64.3789,4631454.0
2023-09-09,63.3375,64.3789,63.1721,64.3789,4631454.0
2023-09-10,63.3375,64.3789,63.1721,64.3789,4631454.0
2023-09-11,64.0285,64.5679,63.6587,64.1258,3776744.0
2023-09-12,64.301,64.6611,63.3083,63.7365,3233690.0
2023-09-13,63.9506,64.048,63.3871,63.5127,3042751.0
2023-09-14,63.6003,64.8071,63.6003,64.5832,3693748.0
2023-09-15,64.5151,64.9482,63.9993,64.0869,7635659.0
2023-09-16,64.5151,64.9482,63.9993,64.0869,7635659.0
2023-09-17,64.5151,64.9482,63.9993,64.0869,7635659.0
2023-09-18,64.2426,64.3399,63.4328,64.3302,4126658.0
2023-09-19,64.5638,64.6611,63.8241,64.1161,5744457.0
2023-09-20,64.7341,64.8752,62.8022,64.1064,6782388.0
2023-09-21,63.9506,64.7389,63.7073,63.7268,6014875.0
2023-09-22,63.4154,63.8144,62.773,63.0845,6620043.0
2023-09-23,63.4154,63.8144,62.773,63.0845,6620043.0
2023-09-24,63.4154,63.8144,62.773,63.0845,6620043.0
2023-09-25,62.7828,63.1526,62.3643,63.0455,4420441.0
2023-09-26,62.7925,63.902,62.773,63.4738,5379359.0
2023-09-27,63.357,63.5224,61.9945,62.3351,4865178.0
2023-09-28,62.5103,62.7195,61.9273,62.3935,5249232.0
2023-09-29,62.6757,62.8898,62.0431,62.2767,5329796.0
2023-09-30,62.6757,62.8898,62.0431,62.2767,5329796.0
2023-10-01,62.6757,62.8898,62.0431,62.2767,5329796.0
2023-10-02,62.0042,62.2572,60.6027,60.9044,6006098.0
2023-10-03,60.5638,61.4932,60.5638,61.2548,7922308.0
2023-10-04,61.4008,61.6149,60.7341,61.4105,5443435.0
2023-10-05,61.2937,61.683,60.5735,60.6903,5095754.0
2023-10-06,60.3661,61.5451,59.2755,61.3977,5714214.0
2023-10-07,60.3661,61.5451,59.2755,61.3977,5714214.0
2023-10-08,60.3661,61.5451,59.2755,61.3977,5714214.0
2023-10-09,61.5058,62.8715,61.3584,62.842,5511223.0
2023-10-10,63.4807,63.5298,61.9103,62.1543,6688263.0
2023-10-11,62.2329,62.4736,61.5942,61.6335,4108159.0
2023-10-12,61.4763,61.8792,59.9436,60.4545,5139073.0
2023-10-13,60.6215,61.9578,60.4349,61.9381,4564447.0
2023-10-14,60.6215,61.9578,60.4349,61.9381,4564447.0
2023-10-15,60.6215,61.9578,60.4349,61.9381,4564447.0
2023-10-16,62.2427,62.5276,61.7809,62.1444,3496499.0
2023-10-17,61.8693,62.5669,61.5255,61.8792,3931305.0
2023-10-18,61.9971,62.8224,61.9283,62.0953,3953804.0
2023-10-19,61.889,62.3508,61.6434,61.7613,3396933.0
2023-10-20,62.0658,62.7536,61.9578,62.1346,3973747.0
2023-10-21,62.0658,62.7536,61.9578,62.1346,3973747.0
2023-10-22,62.0658,62.7536,61.9578,62.1346,3973747.0
2023-10-23,61.8693,62.6848,61.83,62.1248,3759130.0
2023-10-24,62.1051,62.8715,62.0855,62.5375,3171001.0
2023-10-25,62.5571,64.5693,62.508,64.5025,5299940.0
2023-10-26,64.5025,65.0183,64.08,64.6008,6793732.0
2023-10-27,64.247,64.8562,63.7853,64.1586,5292889.0
2023-10-28,64.247,64.8562,63.7853,64.1586,5292889.0
2023-10-29,64.247,64.8562,63.7853,64.1586,5292889.0
2023-10-30,64.1095,64.3748,63.0385,63.6968,4952896.0
2023-10-31,64.0505,64.2372,63.6772,64.0997,3216832.0
2023-11-01,64.2962,64.6253,63.9523,63.9621,5220883.0
2023-11-02,63.8147,65.2983,63.746,65.0822,3710278.0
2023-11-03,65.3376,65.4948,64.5615,64.5909,3165006.0
2023-11-04,65.3376,65.4948,64.5615,64.5909,3165006.0
2023-11-05,65.3376,65.4948,64.5615,64.5909,3165006.0
2023-11-06,64.5516,64.7383,64.0407,64.08,3945892.0
2023-11-07,64.0505,64.5369,63.8737,63.9621,3345912.0
2023-11-08,63.9818,64.532,63.8835,64.1488,3700907.0
2023-11-09,64.2962,64.5565,64.0309,64.3846,3566502.0
2023-11-10,64.2962,64.4534,63.913,64.139,3157394.0
2023-11-11,64.2962,64.4534,63.913,64.139,3157394.0
2023-11-12,64.2962,64.4534,63.913,64.139,3157394.0
2023-11-13,63.9621,64.4435,63.9326,64.0211,3414548.0
2023-11-14,64.0112,64.3846,63.9081,64.0112,4656006.0
2023-11-15,63.8835,64.2274,63.5052,63.5593,7324835.0
2023-11-16,63.2743,64.0309,63.1761,63.8835,9404737.0
2023-11-17,64.1291,64.1881,62.6652,63.6281,4623179.0
2023-11-18,64.1291,64.1881,62.6652,63.6281,4623179.0
2023-11-19,64.1291,64.1881,62.6652,63.6281,4623179.0
2023-11-20,63.4119,63.5102,62.6259,63.0091,3165455.0
2023-11-21,63.2547,63.5838,62.6259,63.5298,2910734.0
2023-11-22,63.8835,64.1488,63.4758,63.7361,2747628.0
2023-11-23,63.8835,64.1488,63.4758,63.7361,2747628.0
2023-11-24,63.8737,64.0505,63.5003,64.0407,1262496.0
2023-11-25,63.8737,64.0505,63.5003,64.0407,1262496.0
2023-11-26,63.8737,64.0505,63.5003,64.0407,1262496.0
2023-11-27,63.746,63.967,62.3115,62.4687,4388998.0
2023-11-28,62.3901,62.6701,62.0265,62.3115,4572616.0
2023-11-29,62.2427,62.3606,61.4763,61.496,4510970.0
2023-11-30,61.5058,62.675,61.3093,62.5473,6840165.0
2023-12-01,62.4589,63.0385,62.2083,63.0091,3349203.0
2023-12-02,62.4589,63.0385,62.2083,63.0091,3349203.0
2023-12-03,62.4589,63.0385,62.2083,63.0091,3349203.0
2023-12-04,62.9403,64.08,62.9403,63.8147,3381841.0
2023-12-05,64.0014,64.2863,63.1564,63.3923,2986178.0
2023-12-06,63.3923,65.0773,63.3235,64.7383,3568239.0
2023-12-07,64.9152,65.5096,64.0505,65.2296,3658303.0
2023-12-08,65.2689,65.3573,64.3158,64.3256,2452661.0
2023-12-09,65.2689,65.3573,64.3158,64.3256,2452661.0
2023-12-10,65.2689,65.3573,64.3158,64.3256,2452661.0
2023-12-11,64.2569,64.9839,64.2421,64.925,3429294.0
2023-12-12,65.1706,65.5833,64.7481,65.5734,3841520.0
2023-12-13,65.5734,66.8655,65.4457,66.6542,4381101.0
2023-12-14,66.8802,67.0472,65.1313,65.1608,6086258.0
2023-12-15,64.5221,64.8464,63.7951,64.08,11833553.0
2023-12-16,64.5221,64.8464,63.7951,64.08,11833553.0
2023-12-17,64.5221,64.8464,63.7951,64.08,11833553.0
2023-12-18,64.1783,65.4457,63.9425,65.1804,5446028.0
2023-12-19,65.4654,65.6619,65.0085,65.544,4827945.0
2023-12-20,62.8322,64.3551,62.7831,63.2056,7992601.0
2023-12-21,63.2743,64.0653,62.4883,63.0877,4637958.0
2023-12-22,63.2252,63.8835,63.0484,63.3824,3211106.0
2023-12-23,63.2252,63.8835,63.0484,63.3824,3211106.0
2023-12-24,63.2252,63.8835,63.0484,63.3824,3211106.0
2023-12-25,63.2252,63.8835,63.0484,63.3824,3211106.0
2023-12-26,63.1859,63.6821,63.014,63.5691,3140176.0
2023-12-27,63.5003,63.687,63.1368,63.6084,2580984.0
2023-12-28,63.52,63.9547,63.52,63.8344,2370450.0
2023-12-29,63.7656,64.3256,63.5888,64.0014,3808725.0
2023-12-30,63.7656,64.3256,63.5888,64.0014,3808725.0
2023-12-31,63.7656,64.3256,63.5888,64.0014,3808725.0
2024-01-01,63.7656,64.3256,63.5888,64.0014,3808725.0
2024-01-02,63.8639,65.7601,63.8639,65.5833,5264180.0
2024-01-03,65.9468,66.497,65.4752,65.5636,5477853.0
2024-01-04,65.5636,65.6815,64.5516,64.5909,3888017.0
2024-01-05,64.5516,64.747,63.1957,63.854,4016224.0
2024-01-06,64.5516,64.747,63.1957,63.854,4016224.0
2024-01-07,64.5516,64.747,63.1957,63.854,4016224.0
2024-01-08,63.7853,64.0014,63.3873,63.5102,4030928.0
2024-01-09,63.5002,64.1844,63.0243,63.8373,4779259.0
2024-01-10,63.5002,63.758,62.4045,62.6177,4566094.0
2024-01-11,62.5384,62.8953,62.0872,62.5285,5727140.0
2024-01-12,62.8854,63.054,62.5433,62.8557,4299573.0
2024-01-13,62.8854,63.054,62.5433,62.8557,4299573.0
2024-01-14,62.8854,63.054,62.5433,62.8557,4299573.0
2024-01-15,62.8854,63.054,62.5433,62.8557,4299573.0
2024-01-16,63.054,63.3961,62.2062,62.3004,4101941.0
2024-01-17,62.1616,63.1284,62.0327,62.5582,4829310.0
2024-01-18,62.1913,62.7912,61.8641,62.7764,3860609.0
2024-01-19,62.8953,62.9053,62.1219,62.6177,3765937.0
2024-01-20,62.8953,62.9053,62.1219,62.6177,3765937.0
2024-01-21,62.8953,62.9053,62.1219,62.6177,3765937.0
2024-01-22,62.4987,62.9102,61.9583,62.6475,4328404.0
2024-01-23,62.8557,64.4025,62.8557,64.2042,4433602.0
2024-01-24,64.1051,64.1299,63.0639,63.1036,3491525.0
2024-01-25,63.3217,64.0357,63.0441,63.9266,3071072.0
2024-01-26,64.234,64.3331,63.8473,63.9662,2821308.0
2024-01-27,64.234,64.3331,63.8473,63.9662,2821308.0
2024-01-28,64.234,64.3331,63.8473,63.9662,2821308.0
2024-01-29,64.0654,64.2141,63.6093,63.7184,3226612.0
2024-01-30,63.8373,64.8388,63.758,64.7992,3020897.0
2024-01-31,64.8884,65.3644,64.2736,64.3629,4579656.0
2024-02-01,64.0951,64.9281,63.3911,64.2835,3855563.0
2024-02-02,64.4422,64.7793,63.8473,64.2538,4384318.0
2024-02-03,64.4422,64.7793,63.8473,64.2538,4384318.0
2024-02-04,64.4422,64.7793,63.8473,64.2538,4384318.0
2024-02-05,64.0059,64.1993,62.9846,62.9945,3259485.0
2024-02-06,63.0243,64.7892,62.935,64.2835,4652353.0
2024-02-07,64.462,64.6108,63.0937,63.173,3651204.0
2024-02-08,62.9648,64.1199,62.6871,63.52,4001663.0
2024-02-09,63.2622,63.3812,61.5666,61.8145,4260351.0
2024-02-10,63.2622,63.3812,61.5666,61.8145,4260351.0
2024-02-11,63.2622,63.3812,61.5666,61.8145,4260351.0
2024-02-12,61.6261,62.578,61.4675,62.5483,3399140.0
2024-02-13,62.7268,63.1829,61.8641,62.3996,3866004.0
2024-02-14,62.1913,62.4194,60.9568,61.8443,4176938.0
2024-02-15,62.1318,62.8904,62.0178,62.7565,3097501.0
2024-02-16,62.5681,63.9415,62.1616,63.5597,5854857.0
2024-02-17,62.5681,63.9415,62.1616,63.5597,5854857.0
2024-02-18,62.5681,63.9415,62.1616,63.5597,5854857.0
2024-02-19,62.5681,63.9415,62.1616,63.5597,5854857.0
2024-02-20,64.1447,65.4434,63.7084,65.2255,5978436.0
2024-02-21,65.5924,65.9593,64.5562,65.057,3738708.0
2024-02-22,64.4323,64.6256,63.173,64.5215,3113539.0
2024-02-23,64.462,65.2454,64.1348,64.7694,2248950.0
2024-02-24,64.462,65.2454,64.1348,64.7694,2248950.0
2024-02-25,64.462,65.2454,64.1348,64.7694,2248950.0
2024-02-26,64.7298,65.0069,64.4422,64.4521,3641509.0
2024-02-27,64.3331,64.4323,63.3713,63.6688,3120078.0
2024-02-28,63.8968,63.9662,63.3515,63.758,2554131.0
2024-02-29,63.8671,64.1249,63.5002,63.639,4187699.0
2024-03-01,63.6589,63.8473,62.8953,63.401,3382460.0
2024-03-02,63.6589,63.8473,62.8953,63.401,3382460.0
2024-03-03,63.6589,63.8473,62.8953,63.401,3382460.0
2024-03-04,63.1829,63.8671,62.9449,63.8274,2996890.0
2024-03-05,64.0158,64.6405,63.7679,63.9266,4031669.0
2024-03-06,64.2538,64.7298,64.0357,64.6901,4287192.0
2024-03-07,64.6901,64.7992,63.1036,63.7382,3963854.0
2024-03-08,63.53,64.8587,63.2672,64.7099,4421202.0
2024-03-09,63.53,64.8587,63.2672,64.7099,4421202.0
2024-03-10,63.53,64.8587,63.2672,64.7099,4421202.0
2024-03-11,64.9479,65.8949,64.9231,65.1066,3350673.0
2024-03-12,64.819,65.5726,64.7397,65.166,3080455.0
2024-03-13,65.5726,65.8007,65.2156,65.4734,4530210.0
2024-03-14,65.1363,65.5528,64.6306,64.9975,4996112.0
2024-03-15,64.7595,66.2816,64.6306,66.1973,7997229.0
2024-03-16,64.7595,66.2816,64.6306,66.1973,7997229.0
2024-03-17,64.7595,66.2816,64.6306,66.1973,7997229.0
2024-03-18,66.1477,67.5756,66.0783,67.169,7284629.0
2024-03-19,67.526,68.23,67.2583,68.0515,6425987.0
2024-03-20,73.3366,73.8225,68.0069,68.8448,8887732.0
2024-03-21,68.8745,68.8745,67.5607,68.1804,5036699.0
2024-03-22,68.3688,69.172,68.1903,68.5176,5731885.0
2024-03-23,68.3688,69.172,68.1903,68.5176,5731885.0
2024-03-24,68.3688,69.172,68.1903,68.5176,5731885.0
2024-03-25,68.815,69.048,68.1219,68.5572,3955322.0
2024-03-26,68.6465,68.7,67.764,67.764,5288871.0
2024-03-27,67.8929,69.1323,67.8929,69.0728,5332191.0
2024-03-28,69.2712,70.0644,69.2315,69.3802,5995283.0
2024-03-29,69.2712,70.0644,69.2315,69.3802,5995283.0
2024-03-30,69.2712,70.0644,69.2315,69.3802,5995283.0
2024-03-31,69.2712,70.0644,69.2315,69.3802,5995283.0
2024-04-01,69.5686,69.6876,69.0133,69.5389,3204293.0
2024-04-02,69.6678,70.0099,69.3207,69.9652,3797044.0
2024-04-03,69.7471,69.881,68.3887,68.4085,4383054.0
2024-04-04,68.7952,69.9355,68.3392,69.7868,4332249.0
2024-04-05,69.5984,69.9355,68.8646,69.2017,3630054.0
2024-04-06,69.5984,69.9355,68.8646,69.2017,3630054.0
2024-04-07,69.5984,69.9355,68.8646,69.2017,3630054.0
2024-04-08,69.2017,69.8859,68.9836,69.41,4021085.0
2024-04-09,69.42,70.21,69.14,70.18,4424983.0
2024-04-10,69.95,70.23,68.31,68.85,4435004.0
2024-04-11,69.05,69.27,66.99,67.0,4935221.0
2024-04-12,67.16,67.16,66.11,66.2,3371932.0
2024-04-13,67.16,67.16,66.11,66.2,3371932.0
2024-04-14,67.16,67.16,66.11,66.2,3371932.0
2024-04-15,66.43,67.504,66.3,67.32,4510387.0
2024-04-16,67.51,68.01,67.31,67.84,4205228.0
2024-04-17,68.22,68.8,68.085,68.51,3664776.0
2024-04-18,69.0,69.255,68.57,69.09,3620376.0
2024-04-19,69.21,70.65,69.08,70.42,3992289.0
2024-04-20,69.21,70.65,69.08,70.42,3992289.0
2024-04-21,69.21,70.65,69.08,70.42,3992289.0
2024-04-22,70.61,71.375,70.395,71.17,3637551.0
2024-04-23,71.07,71.55,70.635,70.82,3690612.0
2024-04-24,70.16,71.87,69.95,71.61,4446051.0
2024-04-25,71.86,72.315,71.11,71.38,2875187.0
2024-04-26,71.01,72.13,70.81,70.83,4170378.0
2024-04-27,71.01,72.13,70.81,70.83,4170378.0
2024-04-28,71.01,72.13,70.81,70.83,4170378.0
2024-04-29,70.87,71.19,69.915,70.23,4179101.0
2024-04-30,70.08,70.529,69.83,70.46,3121599.0
2024-05-01,70.32,70.47,69.46,69.99,3396798.0
