,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity
2023-09-05,122.3792,124.3795,121.9694,122.1548,3427328.0
2023-09-06,122.1548,122.428,120.1447,120.7107,3562081.0
2023-09-07,120.8424,121.8523,120.5253,121.4425,3267388.0
2023-09-08,121.3449,121.7084,119.5602,120.6912,2923526.0
2023-09-09,121.3449,121.7084,119.5602,120.6912,2923526.0
2023-09-10,121.3449,121.7084,119.5602,120.6912,2923526.0
2023-09-11,121.3352,121.5889,119.5723,119.6959,2613061.0
2023-09-12,119.9203,120.4863,119.2861,119.4324,2930593.0
2023-09-13,119.7642,120.6765,119.5229,119.9496,2541536.0
2023-09-14,120.6033,121.9304,119.8301,121.745,3760916.0
2023-09-15,121.7352,122.067,119.7447,120.0667,4919837.0
2023-09-16,121.7352,122.067,119.7447,120.0667,4919837.0
2023-09-17,121.7352,122.067,119.7447,120.0667,4919837.0
2023-09-18,119.9398,119.9398,115.6759,116.4466,5415228.0
2023-09-19,116.5588,117.8615,116.0661,117.2565,4056940.0
2023-09-20,117.6566,118.5933,117.154,117.4907,3264205.0
2023-09-21,116.6515,117.4224,114.0463,114.4756,4138784.0
2023-09-22,114.1341,114.5244,109.8115,109.87,6593656.0
2023-09-23,114.1341,114.5244,109.8115,109.87,6593656.0
2023-09-24,114.1341,114.5244,109.8115,109.87,6593656.0
2023-09-25,109.3919,110.0164,107.8502,109.5383,5353284.0
2023-09-26,108.6601,109.6651,106.4744,106.8257,6022236.0
2023-09-27,106.7281,107.9576,105.8597,107.0794,4498097.0
2023-09-28,106.8842,107.8014,105.528,106.9037,4676519.0
2023-09-29,107.6941,108.9431,107.216,107.8893,4738145.0
2023-09-30,107.6941,108.9431,107.216,107.8893,4738145.0
2023-10-01,107.6941,108.9431,107.216,107.8893,4738145.0
2023-10-02,107.6746,107.7152,103.1861,104.1033,6121320.0
2023-10-03,103.6057,105.9573,103.6057,104.5619,5370253.0
2023-10-04,105.7719,105.7719,103.1861,104.035,5523089.0
2023-10-05,103.3032,104.1131,102.0933,102.6007,4749303.0
2023-10-06,102.2104,103.6935,100.4345,102.4641,7556860.0
2023-10-07,102.2104,103.6935,100.4345,102.4641,7556860.0
2023-10-08,102.2104,103.6935,100.4345,102.4641,7556860.0
2023-10-09,102.6885,103.5471,101.2248,103.1959,4819926.0
2023-10-10,103.8691,108.4649,103.635,106.972,6791773.0
2023-10-11,107.4502,107.7331,104.3375,106.3476,3977387.0
2023-10-12,110.2506,110.2555,106.8514,108.1137,6497328.0
2023-10-13,108.5137,109.509,107.3428,109.2651,4654301.0
2023-10-14,108.5137,109.509,107.3428,109.2651,4654301.0
2023-10-15,108.5137,109.509,107.3428,109.2651,4654301.0
2023-10-16,109.831,110.0554,107.1282,108.6894,3872723.0
2023-10-17,108.4845,110.4359,108.0649,109.831,3387899.0
2023-10-18,109.226,109.2553,107.2648,107.538,2940763.0
2023-10-19,107.5477,108.2113,105.7036,105.7328,4249535.0
2023-10-20,105.6255,107.5672,105.0888,106.1914,4215699.0
2023-10-21,105.6255,107.5672,105.0888,106.1914,4215699.0
2023-10-22,105.6255,107.5672,105.0888,106.1914,4215699.0
2023-10-23,105.4694,105.8207,104.0707,104.8156,3189793.0
2023-10-24,105.0596,106.5816,104.7083,106.0451,2518133.0
2023-10-25,105.8011,108.382,105.3035,107.6843,4123180.0
2023-10-26,107.5282,109.1968,107.3233,108.182,3092443.0
2023-10-27,107.8405,108.4064,104.2985,104.6302,3448150.0
2023-10-28,107.8405,108.4064,104.2985,104.6302,3448150.0
2023-10-29,107.8405,108.4064,104.2985,104.6302,3448150.0
2023-10-30,105.1474,106.4549,104.0155,106.0353,3852694.0
2023-10-31,106.2402,108.582,105.8304,108.1039,5549356.0
2023-11-01,108.3869,108.3869,105.9768,106.8842,3081469.0
2023-11-02,107.5673,109.1187,106.2744,108.3771,3817841.0
2023-11-03,109.4797,111.441,109.3618,110.114,4341125.0
2023-11-04,109.4797,111.441,109.3618,110.114,4341125.0
2023-11-05,109.4797,111.441,109.3618,110.114,4341125.0
2023-11-06,110.5433,110.6897,108.2308,108.3576,3684151.0
2023-11-07,108.1429,109.9383,108.1137,108.6503,2859192.0
2023-11-08,108.3479,109.226,106.65,107.1867,4514024.0
2023-11-09,107.6307,107.6307,103.7472,104.2009,5604550.0
2023-11-10,104.5083,105.9963,102.6787,105.7036,6239706.0
2023-11-11,104.5083,105.9963,102.6787,105.7036,6239706.0
2023-11-12,104.5083,105.9963,102.6787,105.7036,6239706.0
2023-11-13,106.0841,106.1914,104.5278,104.6985,4016019.0
2023-11-14,106.7196,110.7222,106.552,109.2237,7656097.0
2023-11-15,124.2975,129.6705,123.1145,128.6156,32230788.0
2023-11-16,125.4608,128.9606,125.3918,128.1029,12033214.0
2023-11-17,128.5367,129.2367,127.0776,128.0536,5983144.0
2023-11-18,128.5367,129.2367,127.0776,128.0536,5983144.0
2023-11-19,128.5367,129.2367,127.0776,128.0536,5983144.0
2023-11-20,127.5213,128.3868,126.5551,127.817,5838646.0
2023-11-21,128.379,129.0197,126.8879,128.9508,4057923.0
2023-11-22,128.655,130.4887,128.0536,128.655,3589640.0
2023-11-23,128.655,130.4887,128.0536,128.655,3589640.0
2023-11-24,128.655,129.6113,127.9256,129.6015,1863112.0
2023-11-25,128.655,129.6113,127.9256,129.6015,1863112.0
2023-11-26,128.655,129.6113,127.9256,129.6015,1863112.0
2023-11-27,129.2958,130.4788,128.4086,129.4733,3736677.0
2023-11-28,129.4733,129.9366,128.379,129.8085,3804859.0
2023-11-29,130.0944,131.2183,129.3156,129.4634,2918926.0
2023-11-30,130.3408,132.0661,128.5459,131.9182,5759516.0
2023-12-01,131.514,133.0421,130.6366,132.8745,4594776.0
2023-12-02,131.514,133.0421,130.6366,132.8745,4594776.0
2023-12-03,131.514,133.0421,130.6366,132.8745,4594776.0
2023-12-04,132.3224,134.3139,131.3021,131.8196,7625135.0
2023-12-05,131.4352,131.9675,130.6218,131.0014,2997807.0
2023-12-06,131.3563,132.0957,130.4197,131.4943,3894396.0
2023-12-07,132.6971,133.8998,132.23,133.2787,3939241.0
2023-12-08,133.3182,134.4716,133.1949,133.2787,2880821.0
2023-12-09,133.3182,134.4716,133.1949,133.2787,2880821.0
2023-12-10,133.3182,134.4716,133.1949,133.2787,2880821.0
2023-12-11,134.1857,135.0138,133.5695,134.8265,3571671.0
2023-12-12,134.9744,134.9744,133.3182,133.7421,3352141.0
2023-12-13,134.0773,136.4631,132.7956,136.4236,3531705.0
2023-12-14,137.725,140.1896,137.4736,139.1446,4636393.0
2023-12-15,139.1052,139.5981,136.2511,136.4138,5680232.0
2023-12-16,139.1052,139.5981,136.2511,136.4138,5680232.0
2023-12-17,139.1052,139.5981,136.2511,136.4138,5680232.0
2023-12-18,137.0349,137.1827,135.4575,135.773,3116977.0
2023-12-19,136.049,137.725,135.9504,137.6067,2834632.0
2023-12-20,136.7687,136.9067,134.6195,134.9645,3711734.0
2023-12-21,135.9997,137.6638,135.349,137.3996,3980171.0
2023-12-22,137.4686,138.4348,136.6701,138.2179,3223130.0
2023-12-23,137.4686,138.4348,136.6701,138.2179,3223130.0
2023-12-24,137.4686,138.4348,136.6701,138.2179,3223130.0
2023-12-25,137.4686,138.4348,136.6701,138.2179,3223130.0
2023-12-26,138.0207,139.4404,137.3257,139.0362,2237681.0
2023-12-27,138.9376,140.7121,138.6221,140.3671,2806617.0
2023-12-28,140.0516,141.0867,139.9924,140.5248,2146723.0
2023-12-29,140.0122,141.3381,139.7164,140.4065,2517434.0
2023-12-30,140.0122,141.3381,139.7164,140.4065,2517434.0
2023-12-31,140.0122,141.3381,139.7164,140.4065,2517434.0
2024-01-01,140.0122,141.3381,139.7164,140.4065,2517434.0
2024-01-02,140.1798,142.1613,139.5788,141.0769,3601516.0
2024-01-03,140.3474,140.9487,136.3743,136.7095,4662126.0
2024-01-04,136.8968,138.9326,135.7532,138.2672,3903017.0
2024-01-05,137.3503,139.9431,137.3503,138.7601,2745251.0
2024-01-06,137.3503,139.9431,137.3503,138.7601,2745251.0
2024-01-07,137.3503,139.9431,137.3503,138.7601,2745251.0
2024-01-08,138.2179,139.9826,137.5869,139.7263,3563278.0
2024-01-09,139.0016,141.9346,138.5432,141.7374,3664385.0
2024-01-10,141.3529,142.3684,140.8945,142.0529,2777416.0
2024-01-11,142.4571,142.4571,138.9918,140.0122,3215302.0
2024-01-12,140.6825,141.1262,138.6812,138.9179,2236556.0
2024-01-13,140.6825,141.1262,138.6812,138.9179,2236556.0
2024-01-14,140.6825,141.1262,138.6812,138.9179,2236556.0
2024-01-15,140.6825,141.1262,138.6812,138.9179,2236556.0
2024-01-16,140.1798,140.4458,137.9418,139.0756,3482382.0
2024-01-17,138.0996,138.7552,136.4285,136.7785,3566339.0
2024-01-18,136.6701,137.1532,133.7519,135.4575,4160686.0
2024-01-19,135.28,136.6405,133.8809,136.187,3592626.0
2024-01-20,135.28,136.6405,133.8809,136.187,3592626.0
2024-01-21,135.28,136.6405,133.8809,136.187,3592626.0
2024-01-22,136.4433,138.77,135.9603,138.3756,2778677.0
2024-01-23,138.8488,139.7065,137.8728,138.8883,2806826.0
2024-01-24,139.5981,139.7953,136.9954,137.232,2845913.0
2024-01-25,138.2968,140.2685,137.0447,140.1699,2566508.0
2024-01-26,140.8699,140.9783,139.6375,140.5149,3014884.0
2024-01-27,140.8699,140.9783,139.6375,140.5149,3014884.0
2024-01-28,140.8699,140.9783,139.6375,140.5149,3014884.0
2024-01-29,140.7121,140.9586,134.4174,139.5192,4878965.0
2024-01-30,138.632,139.2038,135.8914,138.5334,2879472.0
2024-01-31,138.5432,139.4502,136.9954,137.1137,5804407.0
2024-02-01,138.9474,142.4275,136.5419,142.3782,3613852.0
2024-02-02,141.4614,144.9612,140.5545,143.4331,3776039.0
2024-02-03,141.4614,144.9612,140.5545,143.4331,3776039.0
2024-02-04,141.4614,144.9612,140.5545,143.4331,3776039.0
2024-02-05,142.1811,142.8367,139.4995,140.3178,4697391.0
2024-02-06,140.6431,142.4275,139.4551,142.3881,2873927.0
2024-02-07,146.8935,146.8935,143.2014,144.6556,3979600.0
2024-02-08,144.9316,146.9822,144.7739,145.3161,2946883.0
2024-02-09,145.0006,145.4837,144.2316,144.4584,2792412.0
2024-02-10,145.0006,145.4837,144.2316,144.4584,2792412.0
2024-02-11,145.0006,145.4837,144.2316,144.4584,2792412.0
2024-02-12,145.4344,148.2737,145.4147,147.2878,3492607.0
2024-02-13,145.1386,145.7795,142.548,144.0443,3061805.0
2024-02-14,142.6444,144.0246,141.7029,142.9796,2986367.0
2024-02-15,143.7289,146.159,143.3739,144.2612,2807586.0
2024-02-16,143.6697,148.1652,143.074,147.4949,4319878.0
2024-02-17,143.6697,148.1652,143.074,147.4949,4319878.0
2024-02-18,143.6697,148.1652,143.074,147.4949,4319878.0
2024-02-19,143.6697,148.1652,143.074,147.4949,4319878.0
2024-02-20,148.9746,151.0702,148.19,148.8654,3474440.0
2024-02-21,148.2893,148.8256,146.8492,147.7729,2307567.0
2024-02-22,147.7729,149.9479,146.9734,149.3123,2503830.0
2024-02-23,149.9479,151.7356,149.3818,150.4445,3503633.0
2024-02-24,149.9479,151.7356,149.3818,150.4445,3503633.0
2024-02-25,149.9479,151.7356,149.3818,150.4445,3503633.0
2024-02-26,149.5804,149.9181,148.0758,149.1236,3856937.0
2024-02-27,149.7592,151.2688,149.4215,150.951,2851684.0
2024-02-28,150.2955,151.2092,149.6202,150.4048,2298383.0
2024-02-29,151.3483,152.5996,150.9609,151.8746,4447831.0
2024-03-01,152.1925,154.4767,150.9609,154.2284,4285496.0
2024-03-02,152.1925,154.4767,150.9609,154.2284,4285496.0
2024-03-03,152.1925,154.4767,150.9609,154.2284,4285496.0
2024-03-04,152.1428,153.712,149.059,149.4613,9096141.0
2024-03-05,164.9214,169.3047,164.0806,167.4276,22986755.0
2024-03-06,171.0427,174.33,170.4269,172.3537,8955240.0
2024-03-07,173.8037,174.0719,170.1489,170.3674,3644659.0
2024-03-08,170.1687,171.1122,168.2916,168.5598,3362621.0
2024-03-09,170.1687,171.1122,168.2916,168.5598,3362621.0
2024-03-10,170.1687,171.1122,168.2916,168.5598,3362621.0
2024-03-11,169.0266,169.4139,165.5406,166.9211,3142428.0
2024-03-12,167.4872,167.9043,166.3848,166.4245,2292056.0
2024-03-13,166.0967,166.3947,163.0676,165.5306,5546260.0
2024-03-14,165.62,166.0272,161.9304,163.1868,3365891.0
2024-03-15,161.7566,164.1204,161.5977,163.0974,5074986.0
2024-03-16,161.7566,164.1204,161.5977,163.0974,5074986.0
2024-03-17,161.7566,164.1204,161.5977,163.0974,5074986.0
2024-03-18,162.859,167.0383,162.3178,166.4444,3189594.0
2024-03-19,165.9279,167.4574,165.1632,167.0601,2290482.0
2024-03-20,166.7721,169.404,166.2358,169.2947,2969720.0
2024-03-21,169.5033,169.7119,167.8149,169.0067,2624530.0
2024-03-22,168.8379,169.0067,167.3382,167.4772,2443809.0
2024-03-23,168.8379,169.0067,167.3382,167.4772,2443809.0
2024-03-24,168.8379,169.0067,167.3382,167.4772,2443809.0
2024-03-25,168.8379,172.3934,168.5697,171.4797,4262579.0
2024-03-26,171.4499,173.0092,170.9831,171.4598,3513108.0
2024-03-27,172.9099,174.2804,172.3537,173.476,4747265.0
2024-03-28,173.8037,176.1823,173.4909,175.9986,3716230.0
2024-03-29,173.8037,176.1823,173.4909,175.9986,3716230.0
2024-03-30,173.8037,176.1823,173.4909,175.9986,3716230.0
2024-03-31,173.8037,176.1823,173.4909,175.9986,3716230.0
2024-04-01,177.5479,180.6168,176.4455,176.6044,3917377.0
2024-04-02,176.4356,176.6739,173.8931,175.0352,3022070.0
2024-04-03,175.3232,175.9787,173.903,174.2904,3033852.0
2024-04-04,175.6311,176.0185,170.7994,171.0427,3614382.0
2024-04-05,170.4468,171.3605,168.8677,170.5958,2333972.0
2024-04-06,170.4468,171.3605,168.8677,170.5958,2333972.0
2024-04-07,170.4468,171.3605,168.8677,170.5958,2333972.0
2024-04-08,169.7317,170.9533,168.4605,168.5399,2123077.0
2024-04-09,168.8379,170.566,168.1029,170.4567,1847129.0
2024-04-10,168.7386,170.6802,167.5964,170.4468,2148746.0
2024-04-11,171.6088,171.8621,169.2202,170.1588,2248121.0
2024-04-12,169.6523,169.8906,164.6481,164.9844,3551672.0
2024-04-13,169.6523,169.8906,164.6481,164.9844,3551672.0
2024-04-14,169.6523,169.8906,164.6481,164.9844,3551672.0
2024-04-15,168.0235,168.6392,163.8323,163.882,5075360.0
2024-04-16,163.9316,164.8652,161.1012,162.2035,3450687.0
2024-04-17,165.62,166.792,162.7498,163.3457,3700382.0
2024-04-18,164.5871,166.3848,163.9614,165.4413,3169461.0
2024-04-19,166.1861,167.3183,165.63,167.1495,3377054.0
2024-04-20,166.1861,167.3183,165.63,167.1495,3377054.0
2024-04-21,166.1861,167.3183,165.63,167.1495,3377054.0
2024-04-22,167.6064,167.9341,164.8992,165.9676,2155534.0
2024-04-23,166.494,166.8615,164.9645,165.3717,1890252.0
2024-04-24,163.9019,165.4015,163.6635,164.2097,2631351.0
2024-04-25,162.7696,164.021,162.0622,163.3159,3141691.0
2024-04-26,164.021,165.1383,163.0179,163.6138,2085518.0
2024-04-27,164.021,165.1383,163.0179,163.6138,2085518.0
2024-04-28,164.021,165.1383,163.0179,163.6138,2085518.0
2024-04-29,163.5741,164.5871,160.9522,162.6107,2737235.0
2024-04-30,161.3395,161.5183,159.3234,159.8795,3534392.0
2024-05-01,159.7306,160.5251,155.2613,155.3606,4380435.0
