,DE US Equity,DE US Equity,DE US Equity,DE US Equity,DE US Equity
2023-09-12,395.0877,401.3195,394.9789,397.9068,1127762.0
2023-09-13,397.4914,402.4984,395.3548,397.8772,1104362.0
2023-09-14,401.8932,407.6898,400.7458,407.2249,1272434.0
2023-09-15,407.3337,410.3804,404.5541,407.6503,1986245.0
2023-09-16,407.3337,410.3804,404.5541,407.6503,1986245.0
2023-09-17,407.3337,410.3804,404.5541,407.6503,1986245.0
2023-09-18,406.4929,409.1241,403.1,406.394,969344.0
2023-09-19,398.2333,399.5786,394.0985,394.3755,1957836.0
2023-09-20,397.3826,404.7223,395.2262,397.9761,1289769.0
2023-09-21,394.7118,395.3844,381.8624,383.4451,2209999.0
2023-09-22,377.599,379.4043,373.484,376.7483,2412180.0
2023-09-23,377.599,379.4043,373.484,376.7483,2412180.0
2023-09-24,377.599,379.4043,373.484,376.7483,2412180.0
2023-09-25,374.9381,381.0414,374.2655,380.2302,1383569.0
2023-09-26,373.9094,377.7326,373.1576,375.5217,1270471.0
2023-09-27,377.6386,382.1789,376.1499,380.2006,1403883.0
2023-09-28,381.1832,386.2656,380.1905,381.9078,1309308.0
2023-09-29,380.9151,384.1413,372.9639,374.6117,2124313.0
2023-09-30,380.9151,384.1413,372.9639,374.6117,2124313.0
2023-10-01,380.9151,384.1413,372.9639,374.6117,2124313.0
2023-10-02,376.4085,377.8379,367.8318,371.0977,1989775.0
2023-10-03,369.6782,371.1076,367.7822,370.0455,1212337.0
2023-10-04,369.6484,375.8029,367.4447,374.2345,1219051.0
2023-10-05,372.954,376.0709,370.4624,372.9341,997211.0
2023-10-06,370.7006,379.0787,369.5888,375.7632,1203467.0
2023-10-07,370.7006,379.0787,369.5888,375.7632,1203467.0
2023-10-08,370.7006,379.0787,369.5888,375.7632,1203467.0
2023-10-09,375.654,381.0839,374.7606,380.1309,831227.0
2023-10-10,383.4663,389.0749,383.2975,387.973,1317365.0
2023-10-11,388.509,389.6109,384.5384,386.5039,942613.0
2023-10-12,386.9406,388.1318,375.0882,379.4758,1375426.0
2023-10-13,380.1905,382.9898,375.9816,377.8677,1074244.0
2023-10-14,380.1905,382.9898,375.9816,377.8677,1074244.0
2023-10-15,380.1905,382.9898,375.9816,377.8677,1074244.0
2023-10-16,382.1262,389.7002,381.2378,387.6752,1202806.0
2023-10-17,386.0472,392.4102,385.1737,388.2509,899864.0
2023-10-18,385.5112,387.5263,375.252,379.4262,1495038.0
2023-10-19,378.8405,383.5358,377.4607,378.5725,1348063.0
2023-10-20,377.5996,379.6048,372.0705,372.3981,1468239.0
2023-10-21,377.5996,379.6048,372.0705,372.3981,1468239.0
2023-10-22,377.5996,379.6048,372.0705,372.3981,1468239.0
2023-10-23,370.4723,377.4309,368.755,370.5319,1308132.0
2023-10-24,372.9242,375.0704,368.8592,370.8297,899080.0
2023-10-25,369.5094,373.2319,368.3282,369.1819,773913.0
2023-10-26,368.2785,372.051,366.7598,366.8292,1124933.0
2023-10-27,366.2932,367.1767,356.168,358.5008,1436436.0
2023-10-28,366.2932,367.1767,356.168,358.5008,1436436.0
2023-10-29,366.2932,367.1767,356.168,358.5008,1436436.0
2023-10-30,362.5509,366.6307,359.012,365.102,1277508.0
2023-10-31,359.3445,363.2159,356.7537,362.6799,1233423.0
2023-11-01,362.2034,369.6385,358.7092,367.7524,1073059.0
2023-11-02,372.7455,375.6342,369.1719,370.8198,1259251.0
2023-11-03,376.7162,381.8036,374.711,379.3964,1173200.0
2023-11-04,376.7162,381.8036,374.711,379.3964,1173200.0
2023-11-05,376.7162,381.8036,374.711,379.3964,1173200.0
2023-11-06,380.4685,381.7291,372.4179,375.4753,925877.0
2023-11-07,364.2086,369.7775,360.3471,366.5314,1711526.0
2023-11-08,368.08,370.3234,366.4421,366.6605,1178232.0
2023-11-09,370.8892,371.4253,365.0722,366.9087,1094908.0
2023-11-10,369.6186,371.7826,366.3131,371.2466,1311894.0
2023-11-11,369.6186,371.7826,366.3131,371.2466,1311894.0
2023-11-12,369.6186,371.7826,366.3131,371.2466,1311894.0
2023-11-13,370.1249,370.8892,364.4369,367.0476,1418119.0
2023-11-14,370.9488,375.654,367.8853,372.2095,2115848.0
2023-11-15,374.1948,379.2078,370.7056,378.0761,1515546.0
2023-11-16,378.5824,380.0912,372.6463,375.7831,1736210.0
2023-11-17,379.5949,382.4836,376.6368,381.3321,1342869.0
2023-11-18,379.5949,382.4836,376.6368,381.3321,1342869.0
2023-11-19,379.5949,382.4836,376.6368,381.3321,1342869.0
2023-11-20,379.7041,382.0071,376.6566,377.5401,2198785.0
2023-11-21,377.2125,380.6868,376.3072,379.8431,2163097.0
2023-11-22,358.332,370.6014,353.0517,368.0403,6305481.0
2023-11-23,358.332,370.6014,353.0517,368.0403,6305481.0
2023-11-24,367.8021,368.6657,364.149,367.4745,1275270.0
2023-11-25,367.8021,368.6657,364.149,367.4745,1275270.0
2023-11-26,367.8021,368.6657,364.149,367.4745,1275270.0
2023-11-27,365.6579,366.3031,359.1361,359.553,2322197.0
2023-11-28,359.3445,361.181,356.1283,357.3791,1904781.0
2023-11-29,360.0791,365.6579,357.0118,361.2703,2263455.0
2023-11-30,361.9553,364.4468,358.739,361.7369,1950212.0
2023-12-01,362.2332,368.1892,360.903,366.1046,1764888.0
2023-12-02,362.2332,368.1892,360.903,366.1046,1764888.0
2023-12-03,362.2332,368.1892,360.903,366.1046,1764888.0
2023-12-04,362.799,367.6553,361.3597,366.2237,1406019.0
2023-12-05,365.0822,365.241,358.1236,358.4909,1572659.0
2023-12-06,360.3571,367.1667,359.8409,362.8586,3218320.0
2023-12-07,362.3325,362.67,357.5379,358.5703,2753831.0
2023-12-08,359.146,361.4986,358.2228,361.0023,2060489.0
2023-12-09,359.146,361.4986,358.2228,361.0023,2060489.0
2023-12-10,359.146,361.4986,358.2228,361.0023,2060489.0
2023-12-11,361.8163,363.2457,358.2923,358.3817,2057864.0
2023-12-12,358.3023,358.7192,352.9915,356.7537,1832114.0
2023-12-13,356.714,375.0386,355.8901,374.2444,3406894.0
2023-12-14,378.4434,392.4301,377.3515,385.5707,3575951.0
2023-12-15,383.099,384.9751,379.6445,383.238,3891407.0
2023-12-16,383.099,384.9751,379.6445,383.238,3891407.0
2023-12-17,383.099,384.9751,379.6445,383.238,3891407.0
2023-12-18,383.9924,386.7768,379.8828,379.9523,1404594.0
2023-12-19,382.0865,391.2885,380.4883,391.0503,2078511.0
2023-12-20,391.2686,392.5393,384.0768,384.4193,1592340.0
2023-12-21,388.0723,390.5638,386.2458,390.4547,923319.0
2023-12-22,390.4149,394.8422,390.2164,393.9091,1077338.0
2023-12-23,390.4149,394.8422,390.2164,393.9091,1077338.0
2023-12-24,390.4149,394.8422,390.2164,393.9091,1077338.0
2023-12-25,390.4149,394.8422,390.2164,393.9091,1077338.0
2023-12-26,393.9389,400.3763,393.7999,398.3265,966177.0
2023-12-27,397.1849,399.5971,396.371,398.6938,823667.0
2023-12-28,399.3713,399.5805,396.8904,397.7871,1125212.0
2023-12-29,398.0063,399.2716,396.2927,398.3949,1104338.0
2023-12-30,398.0063,399.2716,396.2927,398.3949,1104338.0
2023-12-31,398.0063,399.2716,396.2927,398.3949,1104338.0
2024-01-01,398.0063,399.2716,396.2927,398.3949,1104338.0
2024-01-02,397.6476,405.0801,396.5318,399.431,1414830.0
2024-01-03,395.1569,396.1283,391.8093,391.8989,1397639.0
2024-01-04,393.0547,397.0797,390.6535,390.9425,1332129.0
2024-01-05,388.9897,395.7646,386.6284,394.4993,1100346.0
2024-01-06,388.9897,395.7646,386.6284,394.4993,1100346.0
2024-01-07,388.9897,395.7646,386.6284,394.4993,1100346.0
2024-01-08,392.0783,396.8705,389.0893,396.5119,1233377.0
2024-01-09,394.2502,395.386,388.5713,391.7694,1012452.0
2024-01-10,391.6897,392.7159,389.2089,392.2576,1003895.0
2024-01-11,393.3834,394.4246,388.5015,388.7805,1190633.0
2024-01-12,390.5838,393.7919,384.322,385.0842,1221788.0
2024-01-13,390.5838,393.7919,384.322,385.0842,1221788.0
2024-01-14,390.5838,393.7919,384.322,385.0842,1221788.0
2024-01-15,390.5838,393.7919,384.322,385.0842,1221788.0
2024-01-16,384.327,387.9137,382.5834,383.9284,1292917.0
2024-01-17,379.7938,380.6057,376.0974,377.2133,1466344.0
2024-01-18,377.7015,380.3517,374.8321,379.9831,1125947.0
2024-01-19,381.1986,382.962,375.938,381.3081,1223122.0
2024-01-20,381.1986,382.962,375.938,381.3081,1223122.0
2024-01-21,381.1986,382.962,375.938,381.3081,1223122.0
2024-01-22,380.5509,385.7019,380.1823,383.1712,1113633.0
2024-01-23,385.7517,388.4417,383.204,386.0307,954977.0
2024-01-24,388.5015,391.7196,384.9746,386.9772,1447765.0
2024-01-25,391.6897,393.5428,387.1666,391.5602,1103528.0
2024-01-26,392.3273,395.2565,391.6222,392.1679,884867.0
2024-01-27,392.3273,395.2565,391.6222,392.1679,884867.0
2024-01-28,392.3273,395.2565,391.6222,392.1679,884867.0
2024-01-29,392.4967,396.7211,391.2812,396.213,969505.0
2024-01-30,393.6823,397.2989,392.955,395.4657,1098288.0
2024-01-31,395.8543,396.5318,391.2968,392.1281,1342451.0
2024-02-01,393.6225,395.7347,388.0831,392.2277,1485631.0
2024-02-02,388.8004,393.6225,385.1987,391.1517,1666920.0
2024-02-03,388.8004,393.6225,385.1987,391.1517,1666920.0
2024-02-04,388.8004,393.6225,385.1987,391.1517,1666920.0
2024-02-05,390.5539,392.1879,381.7415,384.6059,2164068.0
2024-02-06,387.7742,392.7109,386.7082,387.4653,1740712.0
2024-02-07,388.9897,390.3845,384.1974,384.5262,1671472.0
2024-02-08,384.4565,386.137,382.8524,384.4067,1141987.0
2024-02-09,382.7528,384.2473,379.0465,379.8834,1426496.0
2024-02-10,382.7528,384.2473,379.0465,379.8834,1426496.0
2024-02-11,382.7528,384.2473,379.0465,379.8834,1426496.0
2024-02-12,382.9122,390.0657,382.9122,387.9535,1698168.0
2024-02-13,383.2111,383.9783,374.1247,377.8709,1765241.0
2024-02-14,381.5871,384.1377,375.7388,383.3605,2409036.0
2024-02-15,365.7458,370.6277,359.4392,363.3148,4933780.0
2024-02-16,359.6583,362.6572,356.9384,359.3495,2274348.0
2024-02-17,359.6583,362.6572,356.9384,359.3495,2274348.0
2024-02-18,359.6583,362.6572,356.9384,359.3495,2274348.0
2024-02-19,359.6583,362.6572,356.9384,359.3495,2274348.0
2024-02-20,358.1738,359.3594,353.7651,356.0616,1973770.0
2024-02-21,355.2745,357.2771,353.1524,355.972,1364519.0
2024-02-22,352.8236,356.8188,351.8472,355.4638,2198080.0
2024-02-23,356.6594,364.1118,356.0816,363.3148,1704312.0
2024-02-24,356.6594,364.1118,356.0816,363.3148,1704312.0
2024-02-25,356.6594,364.1118,356.0816,363.3148,1704312.0
2024-02-26,362.6771,364.9985,360.286,361.8701,1592507.0
2024-02-27,361.7904,362.7618,356.9185,359.3295,1559821.0
2024-02-28,360.0768,363.9823,359.7978,363.4642,1673139.0
2024-02-29,365.0185,366.493,361.5114,363.7033,2491371.0
2024-03-01,363.6635,367.4594,359.9971,366.493,1967262.0
2024-03-02,363.6635,367.4594,359.9971,366.493,1967262.0
2024-03-03,363.6635,367.4594,359.9971,366.493,1967262.0
2024-03-04,367.2402,368.6151,361.5912,363.0757,1334967.0
2024-03-05,362.5974,368.3261,362.2288,365.3771,1710194.0
2024-03-06,364.6897,366.4731,363.0159,365.2775,1068836.0
2024-03-07,366.0646,374.8022,365.9002,373.9354,1844639.0
2024-03-08,374.7524,375.2805,370.827,372.7199,1064814.0
2024-03-09,374.7524,375.2805,370.827,372.7199,1064814.0
2024-03-10,374.7524,375.2805,370.827,372.7199,1064814.0
2024-03-11,372.0225,374.0351,369.2478,373.6664,855848.0
2024-03-12,374.7624,376.4461,371.2255,371.2753,1140931.0
2024-03-13,371.9627,379.1163,371.3949,377.4524,1250718.0
2024-03-14,379.0963,381.0391,375.5594,378.8273,1436371.0
2024-03-15,376.6056,382.5634,376.6056,381.9757,3448456.0
2024-03-16,376.6056,382.5634,376.6056,381.9757,3448456.0
2024-03-17,376.6056,382.5634,376.6056,381.9757,3448456.0
2024-03-18,381.5871,385.9609,380.0827,383.8886,1145226.0
2024-03-19,384.1078,390.8827,384.0879,390.0657,1490596.0
2024-03-20,389.3284,393.8268,389.1491,392.5963,1763392.0
2024-03-21,392.427,397.8768,390.5539,396.1731,1412009.0
2024-03-22,397.0,399.2368,396.3674,397.3886,1514764.0
2024-03-23,397.0,399.2368,396.3674,397.3886,1514764.0
2024-03-24,397.0,399.2368,396.3674,397.3886,1514764.0
2024-03-25,397.3288,400.1434,395.5703,396.5617,1106511.0
2024-03-26,396.8506,398.5144,394.787,397.0499,1053208.0
2024-03-27,398.0,409.42,397.27,409.14,1544016.0
2024-03-28,408.58,413.32,408.58,410.74,1426777.0
2024-03-29,408.58,413.32,408.58,410.74,1426777.0
2024-03-30,408.58,413.32,408.58,410.74,1426777.0
2024-03-31,408.58,413.32,408.58,410.74,1426777.0
2024-04-01,410.17,411.92,403.68,404.14,1319513.0
2024-04-02,405.0,409.7,402.24,404.0,1164615.0
2024-04-03,404.23,408.65,403.285,406.03,1077389.0
2024-04-04,410.67,413.92,405.32,407.11,1218568.0
2024-04-05,408.65,413.15,406.01,412.54,994476.0
2024-04-06,408.65,413.15,406.01,412.54,994476.0
2024-04-07,408.65,413.15,406.01,412.54,994476.0
2024-04-08,413.0,414.8,409.65,410.75,1269842.0
2024-04-09,413.48,413.9,409.46,411.48,1114502.0
2024-04-10,406.89,412.715,404.4001,411.97,1407738.0
2024-04-11,412.74,414.06,406.915,412.84,1472958.0
2024-04-12,411.25,412.49,396.81,397.27,1886049.0
2024-04-13,411.25,412.49,396.81,397.27,1886049.0
2024-04-14,411.25,412.49,396.81,397.27,1886049.0
2024-04-15,402.29,404.22,392.57,393.8,1353286.0
2024-04-16,392.26,395.705,386.64,393.01,1865373.0
2024-04-17,396.0,397.62,392.39,396.88,1442287.0
2024-04-18,398.48,402.279,396.72,400.6,1562949.0
2024-04-19,400.97,402.9799,398.755,400.32,1125406.0
2024-04-20,400.97,402.9799,398.755,400.32,1125406.0
2024-04-21,400.97,402.9799,398.755,400.32,1125406.0
2024-04-22,398.85,402.89,392.18,399.61,1005524.0
2024-04-23,400.87,405.62,396.72,397.21,1278290.0
2024-04-24,397.55,397.76,392.37,394.62,986781.0
2024-04-25,385.77,394.91,384.135,394.06,1316947.0
2024-04-26,392.62,395.95,391.1,393.33,998338.0
2024-04-27,392.62,395.95,391.1,393.33,998338.0
2024-04-28,392.62,395.95,391.1,393.33,998338.0
2024-04-29,395.34,402.59,395.34,400.96,847191.0
2024-04-30,397.78,398.38,390.1301,391.41,1016677.0
2024-05-01,388.955,391.23,383.77,387.5,2018089.0
