,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity,AMAT US Equity
2023-09-03,153.9079,153.9477,151.9156,153.3999,3693087.0
2023-09-04,153.9079,153.9477,151.9156,153.3999,3693087.0
2023-09-05,153.3799,154.2267,151.733,153.0213,4266753.0
2023-09-06,152.6627,154.665,150.9692,152.593,3109708.0
2023-09-07,148.6481,148.9171,144.5738,147.6619,6720529.0
2023-09-08,147.1539,147.9309,145.6198,146.9646,4473352.0
2023-09-09,147.1539,147.9309,145.6198,146.9646,4473352.0
2023-09-10,147.1539,147.9309,145.6198,146.9646,4473352.0
2023-09-11,149.4251,149.4251,143.488,146.1478,4145125.0
2023-09-12,145.4704,145.8788,143.1692,143.4183,4470552.0
2023-09-13,143.6573,146.5462,143.2489,144.0259,4625233.0
2023-09-14,145.8489,146.1478,143.3884,144.016,5629810.0
2023-09-15,140.3102,140.6774,136.1861,137.7202,13654571.0
2023-09-16,140.3102,140.6774,136.1861,137.7202,13654571.0
2023-09-17,140.3102,140.6774,136.1861,137.7202,13654571.0
2023-09-18,137.3516,140.4397,136.993,139.7324,5607696.0
2023-09-19,139.1746,139.5133,136.1462,137.1822,6366027.0
2023-09-20,138.2282,139.1248,136.3654,136.4451,5808017.0
2023-09-21,134.5026,136.988,134.4179,134.6719,5241664.0
2023-09-22,136.465,137.7799,135.2298,135.6481,5301431.0
2023-09-23,136.465,137.7799,135.2298,135.6481,5301431.0
2023-09-24,136.465,137.7799,135.2298,135.6481,5301431.0
2023-09-25,135.3692,136.5148,134.2012,136.0665,5161338.0
2023-09-26,135.0903,135.5087,133.0282,133.5662,5343026.0
2023-09-27,134.7018,135.5485,132.5934,134.5424,6296183.0
2023-09-28,134.1639,139.2642,133.7655,137.6903,5341699.0
2023-09-29,139.6826,141.0175,137.5451,137.9194,4448208.0
2023-09-30,139.6826,141.0175,137.5451,137.9194,4448208.0
2023-10-01,139.6826,141.0175,137.5451,137.9194,4448208.0
2023-10-02,138.3278,140.8681,136.734,138.9753,4896911.0
2023-10-03,138.1485,139.4684,134.911,136.196,6172973.0
2023-10-04,137.0428,139.075,136.4451,138.7662,5543665.0
2023-10-05,138.9156,139.6129,137.252,138.7462,4310399.0
2023-10-06,137.5209,140.619,134.6321,139.7524,5234440.0
2023-10-07,137.5209,140.619,134.6321,139.7524,5234440.0
2023-10-08,137.5209,140.619,134.6321,139.7524,5234440.0
2023-10-09,138.9355,140.3899,137.2321,139.6129,3271653.0
2023-10-10,140.4995,142.183,139.8171,140.8581,3343103.0
2023-10-11,142.2727,142.3922,140.2704,141.6351,5137123.0
2023-10-12,142.452,147.8313,142.2229,144.4443,8109885.0
2023-10-13,146.4864,146.5412,140.1807,140.5991,6601398.0
2023-10-14,146.4864,146.5412,140.1807,140.5991,6601398.0
2023-10-15,146.4864,146.5412,140.1807,140.5991,6601398.0
2023-10-16,141.2167,142.1083,139.1997,140.4596,6097400.0
2023-10-17,138.5968,142.2428,136.2857,142.173,5915937.0
2023-10-18,139.3639,141.934,137.5707,140.9079,5357936.0
2023-10-19,142.2926,142.5018,133.2608,133.9148,9400323.0
2023-10-20,134.0045,135.6282,132.8489,133.606,6149460.0
2023-10-21,134.0045,135.6282,132.8489,133.606,6149460.0
2023-10-22,134.0045,135.6282,132.8489,133.606,6149460.0
2023-10-23,132.6895,135.2845,131.3945,133.7156,3820145.0
2023-10-24,134.8114,135.0305,133.0022,134.383,5238786.0
2023-10-25,132.56,132.7493,129.2527,129.6114,7118080.0
2023-10-26,130.6075,133.8949,130.0098,130.3386,5462708.0
2023-10-27,130.7669,132.5999,130.0596,130.7968,4397310.0
2023-10-28,130.7669,132.5999,130.0596,130.7968,4397310.0
2023-10-29,130.7669,132.5999,130.0596,130.7968,4397310.0
2023-10-30,131.4543,132.4504,129.3225,130.5278,4604623.0
2023-10-31,131.2949,132.042,128.7148,131.8428,4108171.0
2023-11-01,132.5202,135.3094,132.2662,134.7715,5127781.0
2023-11-02,137.2819,139.2443,136.1462,137.9792,6088377.0
2023-11-03,138.9554,141.2267,138.542,139.2144,5560310.0
2023-11-04,138.9554,141.2267,138.542,139.2144,5560310.0
2023-11-05,138.9554,141.2267,138.542,139.2144,5560310.0
2023-11-06,139.8619,140.2504,138.6765,139.8221,4823202.0
2023-11-07,139.4635,141.3761,139.1547,141.1968,4886905.0
2023-11-08,141.8244,143.9711,141.0673,143.6773,4305862.0
2023-11-09,144.3447,146.6458,142.3425,142.6213,4979876.0
2023-11-10,144.6336,150.4114,144.1156,150.1025,6700875.0
2023-11-11,144.6336,150.4114,144.1156,150.1025,6700875.0
2023-11-12,144.6336,150.4114,144.1156,150.1025,6700875.0
2023-11-13,148.429,149.6742,146.9845,149.1661,4125187.0
2023-11-14,152.4435,154.3163,151.5569,153.4895,6504983.0
2023-11-15,154.3761,156.1692,153.4696,154.7746,4383341.0
2023-11-16,154.8044,157.1554,150.6205,154.2167,10513826.0
2023-11-17,141.4956,148.4788,141.396,148.0205,18919639.0
2023-11-18,141.4956,148.4788,141.396,148.0205,18919639.0
2023-11-19,141.4956,148.4788,141.396,148.0205,18919639.0
2023-11-20,148.3094,152.4136,148.2397,151.9853,7093479.0
2023-11-21,150.9891,151.2282,147.5972,148.678,6517877.0
2023-11-22,150.7745,153.5295,148.7679,149.2271,5071873.0
2023-11-23,150.7745,153.5295,148.7679,149.2271,5071873.0
2023-11-24,149.0773,150.4051,149.0755,150.0856,1992027.0
2023-11-25,149.0773,150.4051,149.0755,150.0856,1992027.0
2023-11-26,149.0773,150.4051,149.0755,150.0856,1992027.0
2023-11-27,149.247,151.5032,148.5183,150.5548,3429723.0
2023-11-28,149.1073,149.7362,146.2571,147.8095,5799571.0
2023-11-29,149.9858,152.5614,148.6011,149.1073,4975739.0
2023-11-30,150.1555,150.2254,146.7962,149.5266,7555619.0
2023-12-01,149.3069,151.7228,148.3785,151.3335,4929366.0
2023-12-02,149.3069,151.7228,148.3785,151.3335,4929366.0
2023-12-03,149.3069,151.7228,148.3785,151.3335,4929366.0
2023-12-04,149.7861,150.4051,145.4086,148.0191,5859577.0
2023-12-05,146.2821,147.2205,144.9743,145.9027,5206319.0
2023-12-06,148.4284,148.4684,144.4452,144.4552,4491107.0
2023-12-07,146.7113,148.2887,144.3254,148.1389,5753646.0
2023-12-08,147.1706,148.5582,145.743,147.4701,4990196.0
2023-12-09,147.1706,148.5582,145.743,147.4701,4990196.0
2023-12-10,147.1706,148.5582,145.743,147.4701,4990196.0
2023-12-11,148.9575,155.3966,148.8827,154.8775,6945752.0
2023-12-12,154.8775,157.9077,154.3783,156.954,5705165.0
2023-12-13,156.7643,158.112,154.3634,156.7244,5561691.0
2023-12-14,157.5031,162.7841,157.4382,161.4663,7401171.0
2023-12-15,161.9355,163.9309,161.2118,161.676,8577337.0
2023-12-16,161.9355,163.9309,161.2118,161.676,8577337.0
2023-12-17,161.9355,163.9309,161.2118,161.676,8577337.0
2023-12-18,160.6178,161.072,157.4631,160.0887,4772322.0
2023-12-19,160.3083,162.4547,159.7492,162.0553,4958240.0
2023-12-20,160.5379,161.7259,156.5646,156.6545,5488666.0
2023-12-21,160.7276,161.5462,159.31,161.1169,4257488.0
2023-12-22,161.3266,162.7242,160.5679,161.7758,2770624.0
2023-12-23,161.3266,162.7242,160.5679,161.7758,2770624.0
2023-12-24,161.3266,162.7242,160.5679,161.7758,2770624.0
2023-12-25,161.3266,162.7242,160.5679,161.7758,2770624.0
2023-12-26,162.0254,164.6921,161.8257,164.002,2520478.0
2023-12-27,164.2616,164.7108,163.2533,163.9322,3319561.0
2023-12-28,164.7208,164.7308,162.5745,162.844,2909720.0
2023-12-29,162.834,163.281,160.4281,161.7958,2905929.0
2023-12-30,162.834,163.281,160.4281,161.7958,2905929.0
2023-12-31,162.834,163.281,160.4281,161.7958,2905929.0
2024-01-01,162.834,163.281,160.4281,161.7958,2905929.0
2024-01-02,159.7293,159.8391,153.1745,154.1088,8607329.0
2024-01-03,151.4533,152.9108,150.475,151.1937,6100066.0
2024-01-04,149.5465,151.7428,148.4983,149.0574,6196064.0
2024-01-05,149.8261,151.2636,147.7995,148.7479,5400055.0
2024-01-06,149.8261,151.2636,147.7995,148.7479,5400055.0
2024-01-07,149.8261,151.2636,147.7995,148.7479,5400055.0
2024-01-08,149.5765,152.5315,149.4667,151.3036,6515509.0
2024-01-09,149.6164,151.4332,148.678,150.7745,5606916.0
2024-01-10,151.5132,151.643,147.9892,149.5565,5035695.0
2024-01-11,149.9958,152.1821,148.2288,151.6929,5995644.0
2024-01-12,151.9425,152.1421,150.1156,150.9941,4083673.0
2024-01-13,151.9425,152.1421,150.1156,150.9941,4083673.0
2024-01-14,151.9425,152.1421,150.1156,150.9941,4083673.0
2024-01-15,151.9425,152.1421,150.1156,150.9941,4083673.0
2024-01-16,151.044,153.979,149.5865,153.4998,6528042.0
2024-01-17,152.8509,153.4899,149.9459,153.1105,6630647.0
2024-01-18,158.3915,160.463,156.5107,160.0687,8133734.0
2024-01-19,162.2949,167.9953,162.0254,167.6558,9159006.0
2024-01-20,162.2949,167.9953,162.0254,167.6558,9159006.0
2024-01-21,162.2949,167.9953,162.0254,167.6558,9159006.0
2024-01-22,167.8954,171.6141,167.3564,168.0152,7176443.0
2024-01-23,167.4762,167.7157,164.4313,166.7674,5053559.0
2024-01-24,171.1,175.6573,170.3812,173.8454,9728994.0
2024-01-25,176.8702,178.0932,172.1382,172.3379,7234383.0
2024-01-26,168.7839,169.2806,166.3381,166.6176,6653731.0
2024-01-27,168.7839,169.2806,166.3381,166.6176,6653731.0
2024-01-28,168.7839,169.2806,166.3381,166.6176,6653731.0
2024-01-29,166.0286,168.2249,165.799,168.1949,5370663.0
2024-01-30,167.0469,168.8838,165.5394,165.9587,5255325.0
2024-01-31,163.7226,166.3331,160.6877,164.022,6049403.0
2024-02-01,165.1751,167.4562,164.5511,166.6875,4082620.0
2024-02-02,165.6393,168.8888,165.18,167.8954,4741027.0
2024-02-03,165.6393,168.8888,165.18,167.8954,4741027.0
2024-02-04,165.6393,168.8888,165.18,167.8954,4741027.0
2024-02-05,168.3147,171.9885,167.9953,170.8005,5749118.0
2024-02-06,170.7007,172.4178,167.2167,168.4146,4550248.0
2024-02-07,170.2015,172.6174,168.5489,170.6108,5103354.0
2024-02-08,169.7024,174.7039,169.0934,173.5958,7327895.0
2024-02-09,178.7371,185.835,178.3078,185.5256,9539890.0
2024-02-10,178.7371,185.835,178.3078,185.5256,9539890.0
2024-02-11,178.7371,185.835,178.3078,185.5256,9539890.0
2024-02-12,184.9565,187.8915,184.3276,185.2261,7085353.0
2024-02-13,178.2978,181.8781,176.6406,180.0049,9692463.0
2024-02-14,182.331,186.6636,182.331,185.875,8437858.0
2024-02-15,188.6802,189.1494,186.0646,187.3425,8622946.0
2024-02-16,201.6782,206.4201,196.9662,199.2323,15557857.0
2024-02-17,201.6782,206.4201,196.9662,199.2323,15557857.0
2024-02-18,201.6782,206.4201,196.9662,199.2323,15557857.0
2024-02-19,201.6782,206.4201,196.9662,199.2323,15557857.0
2024-02-20,195.2541,195.5286,185.8051,188.82,11216103.0
2024-02-21,187.92,190.37,185.89,190.33,6994439.0
2024-02-22,198.28,201.55,196.67,199.73,10225918.0
2024-02-23,199.32,201.34,196.61,197.16,5108090.0
2024-02-24,199.32,201.34,196.61,197.16,5108090.0
2024-02-25,199.32,201.34,196.61,197.16,5108090.0
2024-02-26,199.8,203.99,199.13,203.55,6466592.0
2024-02-27,203.73,204.44,201.22,202.86,5167118.0
2024-02-28,198.49,199.18,196.49,197.54,6207904.0
2024-02-29,199.91,202.0,197.26,201.62,9449578.0
2024-03-01,203.77,211.38,203.555,210.25,7647353.0
2024-03-02,203.77,211.38,203.555,210.25,7647353.0
2024-03-03,203.77,211.38,203.555,210.25,7647353.0
2024-03-04,212.0,213.37,209.035,209.49,7089834.0
2024-03-05,207.75,210.76,204.78,207.39,6100185.0
2024-03-06,209.95,213.5101,209.13,212.17,5642363.0
2024-03-07,213.23,214.255,211.51,212.61,6363079.0
2024-03-08,212.48,213.5954,205.39,205.56,6940770.0
2024-03-09,212.48,213.5954,205.39,205.56,6940770.0
2024-03-10,212.48,213.5954,205.39,205.56,6940770.0
2024-03-11,203.28,203.28,197.61,201.37,6566567.0
2024-03-12,203.88,205.01,199.34,204.94,7211325.0
2024-03-13,202.97,203.8799,199.94,200.56,5050329.0
2024-03-14,201.93,202.4,199.05,200.75,4934914.0
2024-03-15,199.44,201.2799,197.0001,198.65,9936353.0
2024-03-16,199.44,201.2799,197.0001,198.65,9936353.0
2024-03-17,199.44,201.2799,197.0001,198.65,9936353.0
2024-03-18,201.68,203.17,199.63,200.73,5062323.0
2024-03-19,199.18,201.55,197.3,201.34,4624515.0
2024-03-20,201.0,205.92,198.7959,205.06,4277964.0
2024-03-21,213.37,214.91,210.3562,210.8,6145205.0
2024-03-22,208.508,211.72,208.43,210.25,3829346.0
2024-03-23,208.508,211.72,208.43,210.25,3829346.0
2024-03-24,208.508,211.72,208.43,210.25,3829346.0
2024-03-25,207.63,211.31,207.35,208.46,3137632.0
2024-03-26,209.79,211.21,206.57,206.67,3607375.0
2024-03-27,208.04,208.4857,203.9,208.0,3123889.0
2024-03-28,207.56,207.65,202.71,206.23,5750078.0
2024-03-29,207.56,207.65,202.71,206.23,5750078.0
2024-03-30,207.56,207.65,202.71,206.23,5750078.0
2024-03-31,207.56,207.65,202.71,206.23,5750078.0
2024-04-01,206.93,211.77,205.96,208.69,3189699.0
2024-04-02,206.58,206.58,203.4,206.11,4311377.0
2024-04-03,203.6,209.1522,203.5,207.38,3375590.0
2024-04-04,211.61,213.04,201.67,203.39,6242827.0
2024-04-05,204.9,209.53,204.9,207.85,3330679.0
2024-04-06,204.9,209.53,204.9,207.85,3330679.0
2024-04-07,204.9,209.53,204.9,207.85,3330679.0
2024-04-08,212.86,213.0,208.13,209.04,4435533.0
2024-04-09,211.35,212.0999,207.63,210.41,3660112.0
2024-04-10,208.89,211.66,208.12,209.25,4645392.0
2024-04-11,209.46,213.33,208.36,212.98,4291584.0
2024-04-12,208.0,209.95,206.91,207.86,5854777.0
2024-04-13,208.0,209.95,206.91,207.86,5854777.0
2024-04-14,208.0,209.95,206.91,207.86,5854777.0
2024-04-15,211.9,214.46,204.271,205.68,4492462.0
2024-04-16,206.34,210.42,205.75,209.48,3749231.0
2024-04-17,206.09,207.0,198.1,199.89,6350323.0
2024-04-18,197.47,198.415,193.52,194.32,6219358.0
2024-04-19,194.26,194.69,188.16,189.77,6495228.0
2024-04-20,194.26,194.69,188.16,189.77,6495228.0
2024-04-21,194.26,194.69,188.16,189.77,6495228.0
2024-04-22,191.55,191.78,186.855,189.46,7149843.0
2024-04-23,190.25,194.5,189.97,193.24,4425871.0
2024-04-24,197.99,199.36,192.72,196.06,4609370.0
2024-04-25,196.28,198.4519,193.6,197.5,4238321.0
2024-04-26,197.03,203.99,197.03,203.38,3933453.0
2024-04-27,197.03,203.99,197.03,203.38,3933453.0
2024-04-28,197.03,203.99,197.03,203.38,3933453.0
2024-04-29,203.51,205.29,201.7779,205.26,2789205.0
2024-04-30,203.67,205.83,198.57,198.65,3898216.0
2024-05-01,196.08,200.6848,192.69,193.99,5815491.0
