,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity,CSX US Equity
2023-09-06,29.7131,30.031,29.4896,29.5343,16137103.0
2023-09-07,29.4548,29.7529,29.2562,29.2959,10474097.0
2023-09-08,30.1701,30.339,29.5641,29.7529,32686877.0
2023-09-09,30.1701,30.339,29.5641,29.7529,32686877.0
2023-09-10,30.1701,30.339,29.5641,29.7529,32686877.0
2023-09-11,29.9118,30.1055,29.8323,29.9814,13313907.0
2023-09-12,29.9913,30.637,29.9118,30.3887,12738629.0
2023-09-13,30.3986,30.4582,29.882,30.2992,11156815.0
2023-09-14,30.5973,30.9847,30.488,30.8357,12407358.0
2023-09-15,30.8456,30.9946,30.4781,30.6469,25501239.0
2023-09-16,30.8456,30.9946,30.4781,30.6469,25501239.0
2023-09-17,30.8456,30.9946,30.4781,30.6469,25501239.0
2023-09-18,30.7761,31.0443,30.5277,30.8953,13835319.0
2023-09-19,30.8158,30.8953,30.2396,30.7065,15039810.0
2023-09-20,31.0145,31.36,30.9648,31.1039,13149991.0
2023-09-21,30.935,31.1784,30.7562,30.8158,15185436.0
2023-09-22,30.796,31.3026,30.7662,30.9946,16176621.0
2023-09-23,30.796,31.3026,30.7662,30.9946,16176621.0
2023-09-24,30.796,31.3026,30.7662,30.9946,16176621.0
2023-09-25,30.8456,31.1238,30.7562,30.945,8789047.0
2023-09-26,30.8357,30.8456,30.3787,30.4185,9247073.0
2023-09-27,30.4582,30.4979,29.8274,30.0807,13493093.0
2023-09-28,30.0807,30.6171,30.0211,30.3688,12098862.0
2023-09-29,30.786,30.9648,30.4979,30.5476,15052379.0
2023-09-30,30.786,30.9648,30.4979,30.5476,15052379.0
2023-10-01,30.786,30.9648,30.4979,30.5476,15052379.0
2023-10-02,30.3986,30.488,29.9565,30.339,16786115.0
2023-10-03,30.2198,30.7562,30.1304,30.5675,17736924.0
2023-10-04,30.5873,30.7612,30.2645,30.6469,11907675.0
2023-10-05,30.637,30.6668,30.031,30.2098,13856991.0
2023-10-06,30.031,30.9052,29.9317,30.7065,11781902.0
2023-10-07,30.031,30.9052,29.9317,30.7065,11781902.0
2023-10-08,30.031,30.9052,29.9317,30.7065,11781902.0
2023-10-09,30.5575,30.9698,30.5228,30.8754,11418398.0
2023-10-10,30.9748,31.3622,30.94,31.3324,11805532.0
2023-10-11,31.7198,31.7894,31.2281,31.4019,10968269.0
2023-10-12,31.4516,31.4715,30.5923,30.9549,12984906.0
2023-10-13,30.8953,31.3572,30.8456,30.935,9054076.0
2023-10-14,30.8953,31.3572,30.8456,30.935,9054076.0
2023-10-15,30.8953,31.3572,30.8456,30.935,9054076.0
2023-10-16,31.1238,31.5013,31.0889,31.2033,11420171.0
2023-10-17,31.2033,31.4367,31.0195,31.1635,8664682.0
2023-10-18,30.8556,30.8903,30.4284,30.4681,14342220.0
2023-10-19,30.6916,30.9549,30.2893,30.339,22045623.0
2023-10-20,31.0244,31.2927,30.1949,30.5575,21527113.0
2023-10-21,31.0244,31.2927,30.1949,30.5575,21527113.0
2023-10-22,31.0244,31.2927,30.1949,30.5575,21527113.0
2023-10-23,30.5079,30.7463,29.9416,29.9615,11479817.0
2023-10-24,30.0708,30.2098,29.3654,29.4846,14734502.0
2023-10-25,29.3158,29.6039,28.8588,29.4052,15522975.0
2023-10-26,29.3257,29.9019,29.3257,29.3952,14729633.0
2023-10-27,29.3754,29.4946,28.8389,29.0475,14364059.0
2023-10-28,29.3754,29.4946,28.8389,29.0475,14364059.0
2023-10-29,29.3754,29.4946,28.8389,29.0475,14364059.0
2023-10-30,29.1966,29.3654,29.0674,29.2065,10692727.0
2023-10-31,29.1866,29.7429,29.0873,29.6535,11067756.0
2023-11-01,29.6535,29.7926,29.1816,29.3754,16273445.0
2023-11-02,29.6039,30.2794,29.4449,30.19,16593264.0
2023-11-03,30.3489,30.488,30.0708,30.1999,9469206.0
2023-11-04,30.3489,30.488,30.0708,30.1999,9469206.0
2023-11-05,30.3489,30.488,30.0708,30.1999,9469206.0
2023-11-06,30.2198,30.3787,29.9515,30.18,8744582.0
2023-11-07,30.0012,30.18,29.8075,30.1502,11292007.0
2023-11-08,30.2595,30.3887,30.0012,30.1701,7847137.0
2023-11-09,30.2396,30.3191,29.9267,29.9714,9203536.0
2023-11-10,30.19,30.5774,30.0261,30.4979,11374219.0
2023-11-11,30.19,30.5774,30.0261,30.4979,11374219.0
2023-11-12,30.19,30.5774,30.0261,30.4979,11374219.0
2023-11-13,30.3887,30.4681,30.1006,30.2496,10154866.0
2023-11-14,30.7363,31.1735,30.7363,30.9052,13300615.0
2023-11-15,30.9052,31.1138,30.6867,30.786,14571850.0
2023-11-16,30.9748,31.1834,30.6569,31.1238,13475085.0
2023-11-17,31.2331,31.551,31.2281,31.4119,13336919.0
2023-11-18,31.2331,31.551,31.2281,31.4119,13336919.0
2023-11-19,31.2331,31.551,31.2281,31.4119,13336919.0
2023-11-20,31.2927,31.9086,31.238,31.849,13216002.0
2023-11-21,31.8887,32.1172,31.7198,32.0377,14009603.0
2023-11-22,32.2165,32.3954,32.0477,32.3358,13128618.0
2023-11-23,32.2165,32.3954,32.0477,32.3358,13128618.0
2023-11-24,32.3258,32.4252,32.1669,32.4252,7221878.0
2023-11-25,32.3258,32.4252,32.1669,32.4252,7221878.0
2023-11-26,32.3258,32.4252,32.1669,32.4252,7221878.0
2023-11-27,32.3059,32.3326,31.7049,31.7298,9971787.0
2023-11-28,31.7,32.0626,31.6652,31.839,11123167.0
2023-11-29,31.9886,32.0583,31.545,31.6297,9414131.0
2023-11-30,31.6596,32.2278,31.6197,32.1979,17186820.0
2023-12-01,32.3076,33.3243,32.2677,33.2944,12861600.0
2023-12-02,32.3076,33.3243,32.2677,33.2944,12861600.0
2023-12-03,32.3076,33.3243,32.2677,33.2944,12861600.0
2023-12-04,33.2047,33.7231,33.1648,33.5536,16935740.0
2023-12-05,33.3443,33.3443,33.0253,33.1848,7736011.0
2023-12-06,33.414,33.4639,33.125,33.414,10669655.0
2023-12-07,33.6234,33.6932,33.3343,33.3941,10666578.0
2023-12-08,33.3443,33.3841,32.8259,32.8558,15756848.0
2023-12-09,33.3443,33.3841,32.8259,32.8558,15756848.0
2023-12-10,33.3443,33.3841,32.8259,32.8558,15756848.0
2023-12-11,33.1349,33.2147,33.0053,33.0951,11108910.0
2023-12-12,33.2845,33.3293,33.0303,33.115,9729104.0
2023-12-13,33.0651,33.2346,32.6714,33.1349,19160687.0
2023-12-14,33.414,33.9324,33.3044,33.733,17306151.0
2023-12-15,33.6533,33.9723,33.4439,33.8925,32750551.0
2023-12-16,33.6533,33.9723,33.4439,33.8925,32750551.0
2023-12-17,33.6533,33.9723,33.4439,33.8925,32750551.0
2023-12-18,34.072,34.4408,34.0121,34.2215,10947765.0
2023-12-19,34.2015,34.5006,34.0819,34.4707,9939906.0
2023-12-20,34.2015,34.7249,34.1118,34.2514,9863969.0
2023-12-21,34.3311,34.381,34.0869,34.3511,9828791.0
2023-12-22,34.4408,34.7,34.4209,34.5205,6262838.0
2023-12-23,34.4408,34.7,34.4209,34.5205,6262838.0
2023-12-24,34.4408,34.7,34.4209,34.5205,6262838.0
2023-12-25,34.4408,34.7,34.4209,34.5205,6262838.0
2023-12-26,34.5205,34.9791,34.4607,34.8395,6058566.0
2023-12-27,34.6551,34.7797,34.4557,34.5405,9632229.0
2023-12-28,34.6103,34.7099,34.4907,34.6302,4795134.0
2023-12-29,34.5803,34.6701,34.4408,34.5604,6712075.0
2023-12-30,34.5803,34.6701,34.4408,34.5604,6712075.0
2023-12-31,34.5803,34.6701,34.4408,34.5604,6712075.0
2024-01-01,34.5803,34.6701,34.4408,34.5604,6712075.0
2024-01-02,34.5305,34.8644,34.3411,34.5106,9285276.0
2024-01-03,34.5305,34.8096,34.4109,34.5504,10827256.0
2024-01-04,34.4807,34.8644,34.3909,34.6103,9283370.0
2024-01-05,34.5604,34.8046,34.4557,34.5106,7118852.0
2024-01-06,34.5604,34.8046,34.4557,34.5106,7118852.0
2024-01-07,34.5604,34.8046,34.4557,34.5106,7118852.0
2024-01-08,34.6302,34.6551,34.2913,34.5803,8977677.0
2024-01-09,34.2614,34.5305,34.1255,34.5006,7855281.0
2024-01-10,34.5106,34.6402,34.4009,34.5903,6448021.0
2024-01-11,34.5504,34.5504,34.1417,34.4607,7752009.0
2024-01-12,34.6103,34.7797,34.366,34.7498,5727483.0
2024-01-13,34.6103,34.7797,34.366,34.7498,5727483.0
2024-01-14,34.6103,34.7797,34.366,34.7498,5727483.0
2024-01-15,34.6103,34.7797,34.366,34.7498,5727483.0
2024-01-16,34.6701,34.8495,34.4607,34.6302,9755417.0
2024-01-17,34.2913,34.4408,34.072,34.2813,10484581.0
2024-01-18,34.2614,34.4807,34.1019,34.3411,17670855.0
2024-01-19,34.3112,34.6601,34.2065,34.4408,18313443.0
2024-01-20,34.3112,34.6601,34.2065,34.4408,18313443.0
2024-01-21,34.3112,34.6601,34.2065,34.4408,18313443.0
2024-01-22,34.5803,34.8694,34.3959,34.6402,15175193.0
2024-01-23,34.6601,34.8296,34.4856,34.7797,10098700.0
2024-01-24,34.8894,34.8894,34.2215,34.2813,17803435.0
2024-01-25,34.4109,34.8993,33.3443,34.8894,19979356.0
2024-01-26,34.9591,35.3853,34.7049,35.2781,21484732.0
2024-01-27,34.9591,35.3853,34.7049,35.2781,21484732.0
2024-01-28,34.9591,35.3853,34.7049,35.2781,21484732.0
2024-01-29,35.0688,35.5174,34.9392,35.4775,11223900.0
2024-01-30,35.1884,35.8812,35.1585,35.7367,13619159.0
2024-01-31,35.8463,36.0058,35.5423,35.5872,15551050.0
2024-02-01,35.637,36.1653,35.5273,36.1653,13146720.0
2024-02-02,36.1254,36.6338,35.956,36.4145,13400783.0
2024-02-03,36.1254,36.6338,35.956,36.4145,13400783.0
2024-02-04,36.1254,36.6338,35.956,36.4145,13400783.0
2024-02-05,36.1155,36.8133,36.0856,36.6139,11621724.0
2024-02-06,36.7136,37.0326,36.5341,36.903,9139148.0
2024-02-07,37.0824,37.2519,36.8731,36.8731,9536072.0
2024-02-08,36.9429,37.0276,36.6039,36.9528,8489062.0
2024-02-09,37.0027,37.1023,36.6239,36.7734,9439225.0
2024-02-10,37.0027,37.1023,36.6239,36.7734,9439225.0
2024-02-11,37.0027,37.1023,36.6239,36.7734,9439225.0
2024-02-12,36.6737,36.8133,36.3049,36.7535,11684724.0
2024-02-13,36.6538,36.7186,36.2301,36.4943,11241596.0
2024-02-14,36.5142,36.9429,36.4718,36.883,8318356.0
2024-02-15,37.0605,37.2718,36.7684,36.883,9581408.0
2024-02-16,36.7734,36.903,36.5292,36.6039,12668427.0
2024-02-17,36.7734,36.903,36.5292,36.6039,12668427.0
2024-02-18,36.7734,36.903,36.5292,36.6039,12668427.0
2024-02-19,36.7734,36.903,36.5292,36.6039,12668427.0
2024-02-20,36.6438,36.8033,36.3348,36.7435,14300465.0
2024-02-21,36.883,37.0376,36.7136,36.9827,10010096.0
2024-02-22,37.0924,37.9098,36.9728,37.7702,17846503.0
2024-02-23,37.8201,39.9932,37.7403,38.2088,26652715.0
2024-02-24,37.8201,39.9932,37.7403,38.2088,26652715.0
2024-02-25,37.8201,39.9932,37.7403,38.2088,26652715.0
2024-02-26,38.149,38.5777,38.0294,38.0593,13371168.0
2024-02-27,38.0792,38.1092,37.6755,37.84,8876763.0
2024-02-28,37.84,38.1,37.655,37.68,10889968.0
2024-02-29,37.86,38.1,37.73,37.94,14362684.0
2024-03-01,37.79,38.25,37.63,38.23,7890967.0
2024-03-02,37.79,38.25,37.63,38.23,7890967.0
2024-03-03,37.79,38.25,37.63,38.23,7890967.0
2024-03-04,38.17,38.395,38.0925,38.38,7901456.0
2024-03-05,38.44,38.61,38.08,38.25,11336886.0
2024-03-06,38.21,38.5075,38.04,38.09,8585972.0
2024-03-07,38.41,38.46,37.87,37.92,8116238.0
2024-03-08,37.94,38.33,37.89,38.19,7684456.0
2024-03-09,37.94,38.33,37.89,38.19,7684456.0
2024-03-10,37.94,38.33,37.89,38.19,7684456.0
2024-03-11,38.24,38.35,37.85,38.04,5975402.0
2024-03-12,37.925,38.14,37.71,37.82,10346925.0
2024-03-13,37.86,37.925,37.5,37.78,12440905.0
2024-03-14,37.86,37.86,36.7,37.03,13671035.0
2024-03-15,37.12,37.365,36.92,36.97,17757966.0
2024-03-16,37.12,37.365,36.92,36.97,17757966.0
2024-03-17,37.12,37.365,36.92,36.97,17757966.0
2024-03-18,37.0,37.33,36.91,37.31,9414095.0
2024-03-19,37.32,37.44,36.865,36.98,14900347.0
2024-03-20,36.94,37.68,36.79,37.61,13891881.0
2024-03-21,37.82,37.88,37.46,37.87,10512504.0
2024-03-22,37.97,38.03,37.335,37.35,10437198.0
2024-03-23,37.97,38.03,37.335,37.35,10437198.0
2024-03-24,37.97,38.03,37.335,37.35,10437198.0
2024-03-25,37.34,37.4,36.75,36.84,9664456.0
2024-03-26,35.86,36.68,35.7,36.13,14861007.0
2024-03-27,36.34,36.86,36.245,36.84,8578309.0
2024-03-28,36.93,37.175,36.69,37.07,8659560.0
2024-03-29,36.93,37.175,36.69,37.07,8659560.0
2024-03-30,36.93,37.175,36.69,37.07,8659560.0
2024-03-31,36.93,37.175,36.69,37.07,8659560.0
2024-04-01,36.98,37.0,36.56,36.78,12179885.0
2024-04-02,36.71,36.84,36.3,36.51,10635604.0
2024-04-03,36.51,36.82,36.28,36.42,9199496.0
2024-04-04,36.62,36.77,35.9641,36.12,12437294.0
2024-04-05,36.28,36.505,36.15,36.3,8863336.0
2024-04-06,36.28,36.505,36.15,36.3,8863336.0
2024-04-07,36.28,36.505,36.15,36.3,8863336.0
2024-04-08,36.13,36.4,36.0,36.05,12537429.0
2024-04-09,36.0,36.14,35.66,35.95,12472914.0
2024-04-10,35.54,35.66,35.27,35.41,13709482.0
2024-04-11,35.36,35.6977,35.14,35.43,10695419.0
2024-04-12,35.16,35.475,35.1,35.34,15163704.0
2024-04-13,35.16,35.475,35.1,35.34,15163704.0
2024-04-14,35.16,35.475,35.1,35.34,15163704.0
2024-04-15,35.71,35.83,34.98,35.14,15632649.0
2024-04-16,35.25,35.25,34.76,34.84,12794277.0
2024-04-17,34.75,34.78,33.92,34.16,24343512.0
2024-04-18,34.75,35.08,34.08,34.39,25707082.0
2024-04-19,34.45,34.61,34.2,34.34,13615438.0
2024-04-20,34.45,34.61,34.2,34.34,13615438.0
2024-04-21,34.45,34.61,34.2,34.34,13615438.0
2024-04-22,34.57,34.76,34.225,34.62,14638423.0
2024-04-23,34.62,34.97,34.505,34.72,19272515.0
2024-04-24,34.43,34.43,33.4149,33.67,23767917.0
2024-04-25,33.81,34.195,33.64,34.03,11992120.0
2024-04-26,33.64,34.17,33.57,33.99,10661945.0
2024-04-27,33.64,34.17,33.57,33.99,10661945.0
2024-04-28,33.64,34.17,33.57,33.99,10661945.0
2024-04-29,33.89,34.16,33.75,33.95,11084566.0
2024-04-30,33.9,33.97,33.13,33.22,17483871.0
2024-05-01,33.21,33.52,32.96,33.2,12227703.0
