,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity,WNC US Equity
2023-10-26,20.3769,21.2715,20.3769,20.8541,715585.0
2023-10-27,20.9137,21.3511,20.4962,20.5062,605424.0
2023-10-28,20.9137,21.3511,20.4962,20.5062,605424.0
2023-10-29,20.9137,21.3511,20.4962,20.5062,605424.0
2023-10-30,20.8541,21.0429,20.4068,20.7149,1026073.0
2023-10-31,20.6851,21.0727,20.4565,20.5658,476141.0
2023-11-01,20.4763,21.3312,20.3173,21.2318,611215.0
2023-11-02,21.4206,21.53,20.9236,21.1026,345552.0
2023-11-03,21.52,21.8133,21.4505,21.5797,355888.0
2023-11-04,21.52,21.8133,21.4505,21.5797,355888.0
2023-11-05,21.52,21.8133,21.4505,21.5797,355888.0
2023-11-06,21.53,21.5399,20.8093,20.8541,445894.0
2023-11-07,20.6155,20.695,20.3869,20.536,367546.0
2023-11-08,20.5161,20.8441,20.4863,20.7149,323199.0
2023-11-09,20.9137,21.0379,20.4266,20.4565,484201.0
2023-11-10,20.5559,21.033,20.4714,20.9733,335160.0
2023-11-11,20.5559,21.033,20.4714,20.9733,335160.0
2023-11-12,20.5559,21.033,20.4714,20.9733,335160.0
2023-11-13,20.8839,21.361,20.8739,21.2715,275274.0
2023-11-14,21.7089,22.196,21.6493,22.0767,389544.0
2023-11-15,22.017,22.4146,21.6194,21.6294,409536.0
2023-11-16,21.6294,21.6791,20.8441,20.9733,288094.0
2023-11-17,21.2318,21.4405,21.12,21.4008,321976.0
2023-11-18,21.2318,21.4405,21.12,21.4008,321976.0
2023-11-19,21.2318,21.4405,21.12,21.4008,321976.0
2023-11-20,21.5399,21.7387,21.4008,21.5697,329108.0
2023-11-21,21.4107,21.6294,21.3014,21.4405,248041.0
2023-11-22,21.4604,21.6194,21.3809,21.4306,185658.0
2023-11-23,21.4604,21.6194,21.3809,21.4306,185658.0
2023-11-24,21.3908,21.7405,21.3908,21.5499,109815.0
2023-11-25,21.3908,21.7405,21.3908,21.5499,109815.0
2023-11-26,21.3908,21.7405,21.3908,21.5499,109815.0
2023-11-27,21.52,21.7884,21.4604,21.6592,288090.0
2023-11-28,21.6592,21.8481,21.3411,21.361,350443.0
2023-11-29,21.5996,21.6691,21.2417,21.3511,391671.0
2023-11-30,21.5101,21.8282,21.202,21.7884,388370.0
2023-12-01,21.7884,22.3649,21.699,22.3351,359529.0
2023-12-02,21.7884,22.3649,21.699,22.3351,359529.0
2023-12-03,21.7884,22.3649,21.699,22.3351,359529.0
2023-12-04,22.196,23.3589,22.1661,23.1502,498773.0
2023-12-05,23.0607,24.0448,23.0607,23.5776,540180.0
2023-12-06,23.7366,24.2883,23.7068,23.7366,431298.0
2023-12-07,23.7963,24.5617,23.677,24.4026,434389.0
2023-12-08,24.4523,24.9493,24.4523,24.5815,530343.0
2023-12-09,24.4523,24.9493,24.4523,24.5815,530343.0
2023-12-10,24.4523,24.9493,24.4523,24.5815,530343.0
2023-12-11,24.6312,25.0885,24.4126,24.9195,534266.0
2023-12-12,24.8599,25.1183,24.6412,24.6511,695442.0
2023-12-13,24.6014,25.7942,24.4921,25.6749,969779.0
2023-12-14,26.0527,27.3051,26.0527,27.156,852791.0
2023-12-15,27.1759,27.7474,26.7186,26.8777,4734347.0
2023-12-16,27.1759,27.7474,26.7186,26.8777,4734347.0
2023-12-17,27.1759,27.7474,26.7186,26.8777,4734347.0
2023-12-18,26.9174,26.9174,25.6203,25.665,713166.0
2023-12-19,25.9433,26.5596,25.9085,26.4701,575545.0
2023-12-20,26.4701,26.5695,25.7545,25.8539,619521.0
2023-12-21,26.003,26.1372,25.2773,25.7942,636739.0
2023-12-22,25.8737,26.0427,25.4463,25.665,432591.0
2023-12-23,25.8737,26.0427,25.4463,25.665,432591.0
2023-12-24,25.8737,26.0427,25.4463,25.665,432591.0
2023-12-25,25.8737,26.0427,25.4463,25.665,432591.0
2023-12-26,25.665,25.8936,25.2376,25.4563,522420.0
2023-12-27,25.337,25.9334,25.337,25.6451,467088.0
2023-12-28,25.5656,25.8337,25.3867,25.5855,356079.0
2023-12-29,25.5855,25.7743,25.3121,25.4662,438338.0
2023-12-30,25.5855,25.7743,25.3121,25.4662,438338.0
2023-12-31,25.5855,25.7743,25.3121,25.4662,438338.0
2024-01-01,25.5855,25.7743,25.3121,25.4662,438338.0
2024-01-02,25.2972,25.8837,25.0984,25.1879,399771.0
2024-01-03,24.9685,24.9685,24.0113,24.1409,509170.0
2024-01-04,24.2506,24.6494,23.8417,24.1309,936429.0
2024-01-05,23.9514,25.2776,23.8218,25.1679,554209.0
2024-01-06,23.9514,25.2776,23.8218,25.1679,554209.0
2024-01-07,23.9514,25.2776,23.8218,25.1679,554209.0
2024-01-08,25.1181,25.4073,24.8838,25.0782,355498.0
2024-01-09,24.9984,25.138,24.2605,24.3303,644668.0
2024-01-10,24.2007,24.2954,23.762,23.9315,516290.0
2024-01-11,23.7919,23.8417,23.2434,23.7221,480520.0
2024-01-12,23.9215,24.0611,23.241,23.3831,337174.0
2024-01-13,23.9215,24.0611,23.241,23.3831,337174.0
2024-01-14,23.9215,24.0611,23.241,23.3831,337174.0
2024-01-15,23.9215,24.0611,23.241,23.3831,337174.0
2024-01-16,23.2335,23.5725,22.9842,23.5326,344965.0
2024-01-17,23.3631,24.0811,23.1936,23.8318,417973.0
2024-01-18,24.091,24.3603,23.8816,24.2406,339837.0
2024-01-19,24.4001,24.5796,24.091,24.5497,1296020.0
2024-01-20,24.4001,24.5796,24.091,24.5497,1296020.0
2024-01-21,24.4001,24.5796,24.091,24.5497,1296020.0
2024-01-22,24.7791,25.3574,24.6793,25.2477,393135.0
2024-01-23,25.5867,25.7164,25.158,25.2477,311022.0
2024-01-24,25.5668,25.5668,25.0583,25.2377,301452.0
2024-01-25,25.6565,25.836,25.3474,25.4372,458601.0
2024-01-26,25.6067,25.846,25.4471,25.6466,399062.0
2024-01-27,25.6067,25.846,25.4471,25.6466,399062.0
2024-01-28,25.6067,25.846,25.4471,25.6466,399062.0
2024-01-29,25.5768,25.6267,25.0981,25.497,466411.0
2024-01-30,25.3574,25.7662,25.3574,25.5867,483846.0
2024-01-31,25.6167,25.7862,24.9486,25.2278,1523859.0
2024-02-01,23.8318,26.8132,21.5728,26.6437,2442494.0
2024-02-02,26.2249,28.0297,25.2078,27.9001,1320653.0
2024-02-03,26.2249,28.0297,25.2078,27.9001,1320653.0
2024-02-04,26.2249,28.0297,25.2078,27.9001,1320653.0
2024-02-05,27.4315,27.6688,26.2355,26.7833,1088050.0
2024-02-06,26.6238,27.3118,26.4842,26.4941,694839.0
2024-02-07,26.4243,26.5739,25.6565,25.836,630618.0
2024-02-08,25.7263,25.7862,25.3075,25.4073,590971.0
2024-02-09,25.3674,25.4023,24.7292,25.2377,609402.0
2024-02-10,25.3674,25.4023,24.7292,25.2377,609402.0
2024-02-11,25.3674,25.4023,24.7292,25.2377,609402.0
2024-02-12,25.2976,26.4443,25.2976,26.3246,507446.0
2024-02-13,25.5568,26.2548,25.2477,26.2349,686887.0
2024-02-14,26.6936,26.8132,25.9657,26.3545,706019.0
2024-02-15,26.6637,26.8731,26.3246,26.3246,1184903.0
2024-02-16,27.2619,27.8602,26.1551,26.2449,900687.0
2024-02-17,27.2619,27.8602,26.1551,26.2449,900687.0
2024-02-18,27.2619,27.8602,26.1551,26.2449,900687.0
2024-02-19,27.2619,27.8602,26.1551,26.2449,900687.0
2024-02-20,25.8161,26.3147,25.3474,25.3773,382800.0
2024-02-21,25.3474,25.846,25.0782,25.2178,353076.0
2024-02-22,25.2178,25.6266,24.8389,25.5967,521470.0
2024-02-23,25.6964,26.195,25.3873,26.1252,355214.0
2024-02-24,25.6964,26.195,25.3873,26.1252,355214.0
2024-02-25,25.6964,26.195,25.3873,26.1252,355214.0
2024-02-26,25.9258,26.903,25.9208,26.8531,590865.0
2024-02-27,26.9827,28.2292,26.883,27.7904,579908.0
2024-02-28,27.6309,28.2641,27.591,28.1993,514966.0
2024-02-29,28.4186,29.0369,26.8033,27.2021,1125423.0
2024-03-01,27.3617,27.3716,26.5241,26.7833,529172.0
2024-03-02,27.3617,27.3716,26.5241,26.7833,529172.0
2024-03-03,27.3617,27.3716,26.5241,26.7833,529172.0
2024-03-04,26.9129,27.6159,26.5041,26.554,596313.0
2024-03-05,26.3346,27.0276,26.3296,26.9528,552491.0
2024-03-06,27.1323,28.1594,26.9927,27.4514,645490.0
2024-03-07,27.5611,28.0597,27.2819,27.5112,270878.0
2024-03-08,27.7505,28.5084,27.7256,27.8203,402356.0
2024-03-09,27.7505,28.5084,27.7256,27.8203,402356.0
2024-03-10,27.7505,28.5084,27.7256,27.8203,402356.0
2024-03-11,27.8303,28.0497,27.0326,27.3716,357344.0
2024-03-12,27.3716,27.5212,27.0725,27.4215,319347.0
2024-03-13,27.3716,27.8303,27.1622,27.3218,399470.0
2024-03-14,27.232,27.3716,26.4144,26.5639,403096.0
2024-03-15,26.5141,28.0597,26.5141,27.9799,2563111.0
2024-03-16,26.5141,28.0597,26.5141,27.9799,2563111.0
2024-03-17,26.5141,28.0597,26.5141,27.9799,2563111.0
2024-03-18,27.8503,29.0468,27.6409,28.5283,727930.0
2024-03-19,28.3787,28.5981,27.3218,27.6309,628299.0
2024-03-20,27.6708,28.5732,27.5313,28.4685,460022.0
2024-03-21,28.5881,28.997,27.9799,28.2491,415072.0
2024-03-22,28.3089,28.6978,28.1993,28.3787,284909.0
2024-03-23,28.3089,28.6978,28.1993,28.3787,284909.0
2024-03-24,28.3089,28.6978,28.1993,28.3787,284909.0
2024-03-25,28.5084,28.7178,27.9699,28.0397,198228.0
2024-03-26,28.1594,28.6181,28.1594,28.3289,243314.0
2024-03-27,28.5383,29.4955,28.5084,29.346,450183.0
2024-03-28,29.4158,29.9742,28.9551,29.8545,989425.0
2024-03-29,29.4158,29.9742,28.9551,29.8545,989425.0
2024-03-30,29.4158,29.9742,28.9551,29.8545,989425.0
2024-03-31,29.4158,29.9742,28.9551,29.8545,989425.0
2024-04-01,29.8545,29.9842,28.8574,28.8973,435667.0
2024-04-02,28.7377,28.7377,27.7206,27.94,479415.0
2024-04-03,27.76,28.1,27.73,28.02,339320.0
2024-04-04,28.3,29.06,28.1,28.5,570773.0
2024-04-05,28.48,29.2425,28.48,29.17,399725.0
2024-04-06,28.48,29.2425,28.48,29.17,399725.0
2024-04-07,28.48,29.2425,28.48,29.17,399725.0
2024-04-08,29.2,29.59,29.12,29.16,316009.0
2024-04-09,29.13,29.35,28.5,28.52,357010.0
2024-04-10,28.0,28.0,27.259,27.5,455797.0
2024-04-11,27.47,27.51,26.9,26.93,395380.0
2024-04-12,26.71,27.05,26.42,26.74,566058.0
2024-04-13,26.71,27.05,26.42,26.74,566058.0
2024-04-14,26.71,27.05,26.42,26.74,566058.0
2024-04-15,27.08,27.15,26.37,26.5,435394.0
2024-04-16,26.28,26.69,26.13,26.68,500254.0
2024-04-17,26.87,26.915,25.795,25.9,695548.0
2024-04-18,26.0,26.08,24.82,25.03,513376.0
2024-04-19,24.97,25.5575,24.86,25.36,725023.0
2024-04-20,24.97,25.5575,24.86,25.36,725023.0
2024-04-21,24.97,25.5575,24.86,25.36,725023.0
2024-04-22,25.6,26.04,25.49,25.82,450969.0
2024-04-23,25.81,26.4099,25.68,25.75,934976.0
2024-04-24,24.5,25.74,24.18,24.42,966213.0
2024-04-25,24.29,24.7,23.815,24.0,754217.0
2024-04-26,24.16,24.62,23.865,24.61,733906.0
2024-04-27,24.16,24.62,23.865,24.61,733906.0
2024-04-28,24.16,24.62,23.865,24.61,733906.0
2024-04-29,24.76,24.77,23.9,24.05,624693.0
2024-04-30,23.76,23.76,22.88,23.11,828342.0
2024-05-01,23.17,23.17,22.52,22.69,584874.0
