,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity
2023-09-07,122.5069,124.6141,121.2845,123.7534,11864401.0
2023-09-08,123.4665,125.3363,123.0189,124.9703,10612971.0
2023-09-09,123.4665,125.3363,123.0189,124.9703,10612971.0
2023-09-10,123.4665,125.3363,123.0189,124.9703,10612971.0
2023-09-11,125.6628,126.0536,123.3874,125.3561,22155564.0
2023-09-12,110.8824,112.0894,106.1535,108.4388,68605745.0
2023-09-13,107.1626,111.7333,107.0439,110.645,27170953.0
2023-09-14,112.2873,113.9097,110.7538,112.4456,19849654.0
2023-09-15,112.9699,113.9691,111.298,112.6929,23215012.0
2023-09-16,112.9699,113.9691,111.298,112.6929,23215012.0
2023-09-17,112.9699,113.9691,111.298,112.6929,23215012.0
2023-09-18,112.2081,113.242,110.3878,111.0111,11744057.0
2023-09-19,111.2732,112.5247,110.5164,111.5651,9536119.0
2023-09-20,111.6046,113.4698,111.2584,111.664,8779955.0
2023-09-21,110.3185,111.298,108.1628,108.2608,12653515.0
2023-09-22,108.8148,109.4183,107.3506,107.865,11152050.0
2023-09-23,108.8148,109.4183,107.3506,107.865,11152050.0
2023-09-24,108.8148,109.4183,107.3506,107.865,11152050.0
2023-09-25,107.2912,107.4891,106.3514,107.1428,8410012.0
2023-09-26,105.9952,106.2524,103.1955,103.7594,13209049.0
2023-09-27,103.8781,104.1519,102.2457,103.5022,8916439.0
2023-09-28,102.9185,105.461,102.1666,105.0158,7373621.0
2023-09-29,105.9655,106.2178,104.254,104.7883,7299109.0
2023-09-30,105.9655,106.2178,104.254,104.7883,7299109.0
2023-10-01,105.9655,106.2178,104.254,104.7883,7299109.0
2023-10-02,104.6794,105.5943,104.165,105.5698,5963457.0
2023-10-03,105.2829,105.3621,102.4337,103.4032,8783327.0
2023-10-04,103.8385,106.1535,103.3834,105.9359,8842650.0
2023-10-05,105.827,107.2813,105.0504,107.1923,7651479.0
2023-10-06,106.7768,109.349,106.4305,108.7851,8246950.0
2023-10-07,106.7768,109.349,106.4305,108.7851,8246950.0
2023-10-08,106.7768,109.349,106.4305,108.7851,8246950.0
2023-10-09,109.5667,109.7843,108.3003,109.1413,6012363.0
2023-10-10,109.0324,109.8733,108.4487,108.5378,6910436.0
2023-10-11,108.7364,109.2815,108.0612,108.8654,5641686.0
2023-10-12,109.1732,110.1364,108.1108,108.3392,6598533.0
2023-10-13,108.4186,108.7364,107.0285,107.4853,5882175.0
2023-10-14,108.4186,108.7364,107.0285,107.4853,5882175.0
2023-10-15,108.4186,108.7364,107.0285,107.4853,5882175.0
2023-10-16,108.1803,108.8158,107.5464,107.942,5487985.0
2023-10-17,106.82,109.0144,106.1468,108.2697,5261788.0
2023-10-18,107.6342,108.9548,107.098,107.4853,5123946.0
2023-10-19,107.8626,109.4413,107.4257,107.5746,7989244.0
2023-10-20,106.2342,106.2788,99.9489,101.1305,21831362.0
2023-10-21,106.2342,106.2788,99.9489,101.1305,21831362.0
2023-10-22,106.2342,106.2788,99.9489,101.1305,21831362.0
2023-10-23,101.3191,103.9504,101.2893,102.9277,10722584.0
2023-10-24,103.2156,103.722,101.7759,102.4709,6173992.0
2023-10-25,101.9745,102.9376,100.2964,100.7134,7081685.0
2023-10-26,100.9716,101.6667,99.1645,99.6907,7565581.0
2023-10-27,100.2865,101.3688,99.8794,100.2765,5207854.0
2023-10-28,100.2865,101.3688,99.8794,100.2765,5207854.0
2023-10-29,100.2865,101.3688,99.8794,100.2765,5207854.0
2023-10-30,100.4255,101.6832,100.1077,100.9319,5433719.0
2023-10-31,101.2844,102.7887,100.3858,102.6695,6258385.0
2023-11-01,103.0667,105.4497,103.0667,105.0029,8602440.0
2023-11-02,105.698,106.4625,104.8242,106.115,5918301.0
2023-11-03,106.4129,108.2995,105.8668,107.2867,7280025.0
2023-11-04,106.4129,108.2995,105.8668,107.2867,7280025.0
2023-11-05,106.4129,108.2995,105.8668,107.2867,7280025.0
2023-11-06,107.2966,108.4385,106.681,108.3392,6062799.0
2023-11-07,109.213,109.6001,107.8129,108.22,7412638.0
2023-11-08,108.4583,111.7648,108.4186,111.5364,10994910.0
2023-11-09,111.6059,112.5086,110.8215,111.3875,6853941.0
2023-11-10,111.2981,112.3804,110.3548,112.2712,5243795.0
2023-11-11,111.2981,112.3804,110.3548,112.2712,5243795.0
2023-11-12,111.2981,112.3804,110.3548,112.2712,5243795.0
2023-11-13,112.2712,113.6812,111.9833,113.3436,5740466.0
2023-11-14,114.0486,115.6373,113.6415,115.2798,6733655.0
2023-11-15,115.3294,115.4883,113.1202,113.2542,7386240.0
2023-11-16,112.9563,115.0514,112.6684,113.8599,7476084.0
2023-11-17,113.8003,114.8231,113.3535,114.545,4793121.0
2023-11-18,113.8003,114.8231,113.3535,114.545,4793121.0
2023-11-19,113.8003,114.8231,113.3535,114.545,4793121.0
2023-11-20,114.833,116.3214,114.694,116.094,5729247.0
2023-11-21,116.382,116.8387,114.8628,115.2599,5995308.0
2023-11-22,115.8756,116.4614,114.694,115.4188,4344743.0
2023-11-23,115.8756,116.4614,114.694,115.4188,4344743.0
2023-11-24,115.667,115.7663,114.5252,115.4287,2168187.0
2023-11-25,115.667,115.7663,114.5252,115.4287,2168187.0
2023-11-26,115.667,115.7663,114.5252,115.4287,2168187.0
2023-11-27,115.1855,115.9451,114.6344,115.6472,5165309.0
2023-11-28,115.1805,115.9749,115.0514,115.4188,4892619.0
2023-11-29,116.511,116.7493,115.1408,115.389,6127312.0
2023-11-30,116.0344,116.4018,114.3663,115.389,11075593.0
2023-12-01,115.25,116.521,114.4457,116.3323,5739833.0
2023-12-02,115.25,116.521,114.4457,116.3323,5739833.0
2023-12-03,115.25,116.521,114.4457,116.3323,5739833.0
2023-12-04,115.4486,115.8557,113.7408,114.9621,5587538.0
2023-12-05,113.7606,114.4557,113.006,113.7209,5913562.0
2023-12-06,114.128,114.1776,111.1393,111.2386,7815722.0
2023-12-07,111.6159,112.2315,111.0201,112.0726,6772848.0
2023-12-08,111.2187,112.8372,110.8017,112.8074,7765999.0
2023-12-09,111.2187,112.8372,110.8017,112.8074,7765999.0
2023-12-10,111.2187,112.8372,110.8017,112.8074,7765999.0
2023-12-11,112.9663,114.5351,112.8074,114.3167,19544239.0
2023-12-12,101.9745,104.2086,99.9787,100.0978,57666473.0
2023-12-13,100.3659,102.3716,98.5588,102.2624,29392208.0
2023-12-14,101.1503,101.5271,99.1645,99.6014,22865164.0
2023-12-15,98.9857,103.2554,98.6581,102.5901,30212316.0
2023-12-16,98.9857,103.2554,98.6581,102.5901,30212316.0
2023-12-17,98.9857,103.2554,98.6581,102.5901,30212316.0
2023-12-18,102.6795,105.4061,102.183,104.2582,13473124.0
2023-12-19,104.2384,105.5888,104.0596,105.4994,10108507.0
2023-12-20,105.2015,105.3405,103.3149,103.4142,9241956.0
2023-12-21,103.9603,105.1767,103.7816,105.1121,8168010.0
2023-12-22,104.9533,105.7377,104.715,105.4497,5680031.0
2023-12-23,104.9533,105.7377,104.715,105.4497,5680031.0
2023-12-24,104.9533,105.7377,104.715,105.4497,5680031.0
2023-12-25,104.9533,105.7377,104.715,105.4497,5680031.0
2023-12-26,105.7675,105.8966,104.5958,105.4398,5767415.0
2023-12-27,105.5689,105.5788,104.8143,105.1916,5627364.0
2023-12-28,105.2611,105.8519,104.8341,105.4994,5689057.0
2023-12-29,105.8469,106.1627,104.0398,104.6852,6899695.0
2023-12-30,105.8469,106.1627,104.0398,104.6852,6899695.0
2023-12-31,105.8469,106.1627,104.0398,104.6852,6899695.0
2024-01-01,105.8469,106.1627,104.0398,104.6852,6899695.0
2024-01-02,103.7816,103.9405,101.7163,103.3249,9597500.0
2024-01-03,102.5702,102.6497,101.0212,101.7362,9455569.0
2024-01-04,102.044,102.6298,101.6766,101.8652,6822299.0
2024-01-05,101.8057,102.9873,101.5674,102.0043,6133770.0
2024-01-06,101.8057,102.9873,101.5674,102.0043,6133770.0
2024-01-07,101.8057,102.9873,101.5674,102.0043,6133770.0
2024-01-08,102.2128,104.0298,101.4085,103.9206,7038658.0
2024-01-09,103.1163,103.7419,102.5603,102.8979,6725200.0
2024-01-10,102.7584,103.7352,102.3895,103.5857,7270545.0
2024-01-11,104.0143,104.5027,103.2069,104.433,6118998.0
2024-01-12,104.7619,106.3567,104.6273,106.2571,9703848.0
2024-01-13,104.7619,106.3567,104.6273,106.2571,9703848.0
2024-01-14,104.7619,106.3567,104.6273,106.2571,9703848.0
2024-01-15,104.7619,106.3567,104.6273,106.2571,9703848.0
2024-01-16,106.0677,106.3169,105.0809,106.2272,7547241.0
2024-01-17,106.1175,107.1542,105.34,106.0876,7771460.0
2024-01-18,106.6458,108.5297,106.277,108.3503,10362279.0
2024-01-19,108.9683,109.8654,108.6693,109.3172,11163772.0
2024-01-20,108.9683,109.8654,108.6693,109.3172,11163772.0
2024-01-21,108.9683,109.8654,108.6693,109.3172,11163772.0
2024-01-22,109.7059,110.3339,108.9185,109.7458,7485307.0
2024-01-23,109.9352,112.3175,109.2075,111.4702,9185921.0
2024-01-24,113.0551,115.0487,112.9654,113.9423,11702698.0
2024-01-25,114.5204,115.8062,113.9821,114.63,8877205.0
2024-01-26,114.2712,115.1085,113.907,114.2712,5541900.0
2024-01-27,114.2712,115.1085,113.907,114.2712,5541900.0
2024-01-28,114.2712,115.1085,113.907,114.2712,5541900.0
2024-01-29,113.8227,114.2214,112.6464,113.3841,7014424.0
2024-01-30,112.9953,114.032,112.2677,113.7927,8231882.0
2024-01-31,113.4439,113.9024,111.3108,111.3407,7386705.0
2024-02-01,112.5468,115.4075,112.1879,115.1583,7882168.0
2024-02-02,115.4474,116.1153,114.787,115.4175,6499594.0
2024-02-03,115.4474,116.1153,114.787,115.4175,6499594.0
2024-02-04,115.4474,116.1153,114.787,115.4175,6499594.0
2024-02-05,115.1583,116.3395,114.4008,116.0156,8084508.0
2024-02-06,116.3644,116.5738,114.6101,114.9291,4639268.0
2024-02-07,115.4275,117.2117,114.9291,116.8927,7672882.0
2024-02-08,116.7133,117.4083,115.5969,116.3046,4472770.0
2024-02-09,116.6834,116.9625,115.3577,116.2648,5787142.0
2024-02-10,116.6834,116.9625,115.3577,116.2648,5787142.0
2024-02-11,116.6834,116.9625,115.3577,116.2648,5787142.0
2024-02-12,115.886,116.7233,115.0088,115.4673,5439629.0
2024-02-13,113.4239,113.8426,112.6365,113.3143,8171722.0
2024-02-14,113.9522,114.3509,113.1648,113.8924,5946116.0
2024-02-15,113.8825,113.9423,112.2079,112.4172,8455623.0
2024-02-16,112.6564,112.7461,110.8871,110.9519,8936016.0
2024-02-17,112.6564,112.7461,110.8871,110.9519,8936016.0
2024-02-18,112.6564,112.7461,110.8871,110.9519,8936016.0
2024-02-19,112.6564,112.7461,110.8871,110.9519,8936016.0
2024-02-20,110.1844,110.4087,107.3336,108.1011,10975638.0
2024-02-21,106.4166,108.0264,106.1674,107.812,7867610.0
2024-02-22,111.1313,111.5251,109.3072,110.6529,8957789.0
2024-02-23,111.6397,113.0053,111.3506,111.5899,7504506.0
2024-02-24,111.6397,113.0053,111.3506,111.5899,7504506.0
2024-02-25,111.6397,113.0053,111.3506,111.5899,7504506.0
2024-02-26,111.6397,112.178,110.5731,110.613,6342943.0
2024-02-27,110.2641,111.1513,109.4368,111.0217,6593144.0
2024-02-28,110.9021,111.6596,110.7426,111.3207,5278179.0
2024-02-29,111.3207,112.0806,110.2791,111.3207,12193860.0
2024-03-01,111.3207,113.5735,111.1612,113.414,7605145.0
2024-03-02,111.3207,113.5735,111.1612,113.414,7605145.0
2024-03-03,111.3207,113.5735,111.1612,113.414,7605145.0
2024-03-04,113.2146,114.2313,113.0252,113.6931,6588062.0
2024-03-05,112.4571,112.8358,110.01,110.5831,8241978.0
2024-03-06,111.1413,112.6863,110.314,111.9088,6706372.0
2024-03-07,113.5735,114.4307,111.9288,114.1715,7670135.0
2024-03-08,113.703,113.9622,111.1812,112.0583,8312943.0
2024-03-09,113.703,113.9622,111.1812,112.0583,8312943.0
2024-03-10,113.703,113.9622,111.1812,112.0583,8312943.0
2024-03-11,111.251,114.3808,110.8223,113.7628,20438335.0
2024-03-12,125.8538,128.9538,124.1992,127.1297,48536077.0
2024-03-13,127.5882,128.3857,124.4284,125.1162,15870346.0
2024-03-14,126.8207,127.3889,124.5381,125.1262,10965902.0
2024-03-15,123.641,125.6046,123.1611,125.1361,17844884.0
2024-03-16,123.641,125.6046,123.1611,125.1361,17844884.0
2024-03-17,123.641,125.6046,123.1611,125.1361,17844884.0
2024-03-18,126.7908,128.5352,126.4718,127.3889,12231423.0
2024-03-19,127.334,128.7943,126.0831,128.7744,10220950.0
2024-03-20,129.5619,130.2696,127.8574,128.8242,8373330.0
2024-03-21,130.1001,132.3466,128.5352,128.595,17842357.0
2024-03-22,128.595,128.7893,127.1397,127.3789,6659950.0
2024-03-23,128.595,128.7893,127.1397,127.3789,6659950.0
2024-03-24,128.595,128.7893,127.1397,127.3789,6659950.0
2024-03-25,127.2593,127.2593,125.6445,125.6744,7446068.0
2024-03-26,126.3422,126.5267,125.4352,126.0631,7063930.0
2024-03-27,126.9204,127.4088,124.0696,124.867,8115884.0
2024-03-28,124.9866,125.7641,124.7972,125.2059,6587431.0
2024-03-29,124.9866,125.7641,124.7972,125.2059,6587431.0
2024-03-30,124.9866,125.7641,124.7972,125.2059,6587431.0
2024-03-31,124.9866,125.7641,124.7972,125.2059,6587431.0
2024-04-01,125.1361,125.8658,124.1593,125.0763,4133571.0
2024-04-02,124.1095,124.5281,123.0329,123.94,4862415.0
2024-04-03,123.8603,125.9984,123.6609,125.8339,7429977.0
2024-04-04,127.1895,127.5783,123.631,123.7905,7588298.0
2024-04-05,124.0197,125.5897,123.7406,124.4982,4899499.0
2024-04-06,124.0197,125.5897,123.7406,124.4982,4899499.0
2024-04-07,124.0197,125.5897,123.7406,124.4982,4899499.0
2024-04-08,124.5979,124.7125,123.3619,123.95,6119225.0
2024-04-09,124.35,124.75,121.24,123.23,5564905.0
2024-04-10,121.35,123.08,121.32,121.75,4509869.0
2024-04-11,121.72,123.82,121.36,123.24,7315241.0
2024-04-12,121.74,121.84,120.415,121.11,6196877.0
2024-04-13,121.74,121.84,120.415,121.11,6196877.0
2024-04-14,121.74,121.84,120.415,121.11,6196877.0
2024-04-15,122.18,122.47,119.44,119.88,5101455.0
2024-04-16,120.09,121.4426,119.75,120.62,6999959.0
2024-04-17,120.98,121.04,118.61,118.67,5366587.0
2024-04-18,118.76,118.76,115.7,116.0,6662406.0
2024-04-19,116.12,116.77,114.46,114.88,8251495.0
2024-04-20,116.12,116.77,114.46,114.88,8251495.0
2024-04-21,116.12,116.77,114.46,114.88,8251495.0
2024-04-22,116.03,116.335,114.34,114.53,7125490.0
2024-04-23,115.17,115.86,114.75,115.09,5494823.0
2024-04-24,115.38,115.73,113.88,115.34,5791761.0
2024-04-25,113.63,114.99,112.78,114.89,6796627.0
2024-04-26,117.04,119.21,116.15,117.21,8355111.0
2024-04-27,117.04,119.21,116.15,117.21,8355111.0
2024-04-28,117.04,119.21,116.15,117.21,8355111.0
2024-04-29,116.99,117.31,115.29,116.49,5190565.0
2024-04-30,115.09,115.52,113.69,113.75,6234710.0
2024-05-01,113.91,116.76,113.65,114.63,5583638.0
