,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity,TPR US Equity
2023-09-05,32.6657,32.6657,31.84,32.0634,4201982.0
2023-09-06,31.8595,32.0537,31.6312,31.6652,2547707.0
2023-09-07,31.3608,31.5572,30.9779,31.2135,3645914.0
2023-09-08,31.4001,31.4001,30.8208,31.3117,3208838.0
2023-09-09,31.4001,31.4001,30.8208,31.3117,3208838.0
2023-09-10,31.4001,31.4001,30.8208,31.3117,3208838.0
2023-09-11,31.4001,31.6063,31.0024,31.1644,2976897.0
2023-09-12,30.9779,31.4983,30.9288,30.9484,2500781.0
2023-09-13,30.644,30.8404,29.8782,29.996,4515637.0
2023-09-14,30.2906,30.5655,30.0402,30.4673,3199714.0
2023-09-15,30.3397,30.6637,30.1924,30.428,10620645.0
2023-09-16,30.3397,30.6637,30.1924,30.428,10620645.0
2023-09-17,30.3397,30.6637,30.1924,30.428,10620645.0
2023-09-18,30.4084,30.4084,29.7996,29.8193,2908002.0
2023-09-19,29.672,29.8095,29.5051,29.6818,2785776.0
2023-09-20,29.7407,30.0647,29.4462,29.4658,2532856.0
2023-09-21,29.2105,29.3185,28.7981,28.8178,3290809.0
2023-09-22,28.9945,29.1025,28.2679,28.3072,3545823.0
2023-09-23,28.9945,29.1025,28.2679,28.3072,3545823.0
2023-09-24,28.9945,29.1025,28.2679,28.3072,3545823.0
2023-09-25,28.0519,28.3956,27.9341,27.9832,3895429.0
2023-09-26,27.6592,28.1108,27.5315,27.6297,3354552.0
2023-09-27,27.7083,27.9145,27.3597,27.4432,3359386.0
2023-09-28,27.5021,27.7574,27.3352,27.6494,2947225.0
2023-09-29,28.2188,28.3219,27.9145,28.2287,3511144.0
2023-09-30,28.2188,28.3219,27.9145,28.2287,3511144.0
2023-10-01,28.2188,28.3219,27.9145,28.2287,3511144.0
2023-10-02,28.101,28.2925,27.8899,28.0617,4454230.0
2023-10-03,27.8163,28.1403,27.345,27.4432,3487503.0
2023-10-04,27.3941,27.5217,27.0799,27.3352,2616213.0
2023-10-05,27.3744,27.5217,26.9228,27.0799,2330502.0
2023-10-06,26.913,27.8801,26.8737,27.6788,3981062.0
2023-10-07,26.913,27.8801,26.8737,27.6788,3981062.0
2023-10-08,26.913,27.8801,26.8737,27.6788,3981062.0
2023-10-09,27.3548,27.7279,26.9522,27.6788,2739492.0
2023-10-10,27.7377,27.9586,26.8737,27.1486,6156591.0
2023-10-11,27.2959,27.7132,26.8786,27.5217,5457742.0
2023-10-12,27.6494,27.6494,26.5791,26.8933,2630147.0
2023-10-13,26.7657,27.2271,26.746,27.0897,3553875.0
2023-10-14,26.7657,27.2271,26.746,27.0897,3553875.0
2023-10-15,26.7657,27.2271,26.746,27.0897,3553875.0
2023-10-16,27.4137,27.8433,27.0111,27.8163,2895519.0
2023-10-17,27.6984,28.6459,27.6984,28.533,3002113.0
2023-10-18,28.3268,28.5232,28.0077,28.0814,2498845.0
2023-10-19,27.9832,28.3465,27.7966,27.9046,3066638.0
2023-10-20,27.993,28.0553,27.4333,27.6101,2344444.0
2023-10-21,27.993,28.0553,27.4333,27.6101,2344444.0
2023-10-22,27.993,28.0553,27.4333,27.6101,2344444.0
2023-10-23,27.2861,27.6275,26.8933,27.3941,2889739.0
2023-10-24,27.5708,27.8339,27.2026,27.4137,3288892.0
2023-10-25,27.1682,27.4824,27.0406,27.3548,2555782.0
2023-10-26,27.4039,27.7426,27.129,27.4923,2617850.0
2023-10-27,27.6199,27.7456,27.0897,27.0995,2879299.0
2023-10-28,27.6199,27.7456,27.0897,27.0995,2879299.0
2023-10-29,27.6199,27.7456,27.0897,27.0995,2879299.0
2023-10-30,27.5413,27.6592,27.2861,27.5512,3732925.0
2023-10-31,27.3941,27.3941,26.9817,27.0602,3939663.0
2023-11-01,26.9719,27.0995,25.5187,26.1078,5408745.0
2023-11-02,26.5644,26.9326,26.4613,26.8344,3829325.0
2023-11-03,27.4039,27.7721,27.3793,27.4333,2617652.0
2023-11-04,27.4039,27.7721,27.3793,27.4333,2617652.0
2023-11-05,27.4039,27.7721,27.3793,27.4333,2617652.0
2023-11-06,27.4432,27.6494,26.9031,26.962,3196989.0
2023-11-07,26.53,27.0185,26.53,26.9719,4044707.0
2023-11-08,26.962,27.3352,26.7068,26.962,4159568.0
2023-11-09,28.4741,29.0534,27.7475,27.7672,7356874.0
2023-11-10,27.3548,27.723,27.0455,27.6101,4479668.0
2023-11-11,27.3548,27.723,27.0455,27.6101,4479668.0
2023-11-12,27.3548,27.723,27.0455,27.6101,4479668.0
2023-11-13,27.561,28.0421,27.399,27.993,3958635.0
2023-11-14,28.5232,30.0549,28.4398,29.9567,7793706.0
2023-11-15,30.3397,31.3412,30.212,30.32,5195149.0
2023-11-16,30.0942,30.1826,29.2891,29.5542,3553578.0
2023-11-17,29.8586,29.9273,29.6033,29.8389,2473462.0
2023-11-18,29.8586,29.9273,29.6033,29.8389,2473462.0
2023-11-19,29.8586,29.9273,29.6033,29.8389,2473462.0
2023-11-20,29.9469,30.3593,29.6474,30.2022,3776221.0
2023-11-21,29.9764,30.0451,29.6622,29.8193,2478589.0
2023-11-22,29.9175,30.1973,29.7604,29.8389,2343430.0
2023-11-23,29.9175,30.1973,29.7604,29.8389,2343430.0
2023-11-24,29.9273,30.0255,29.7456,30.0255,1702013.0
2023-11-25,29.9273,30.0255,29.7456,30.0255,1702013.0
2023-11-26,29.9273,30.0255,29.7456,30.0255,1702013.0
2023-11-27,29.8389,30.4379,29.6524,30.3593,3641621.0
2023-11-28,30.3789,30.6833,30.1237,30.4575,3706592.0
2023-11-29,30.8944,31.3608,30.8797,31.0957,4471641.0
2023-11-30,31.0957,31.2921,30.8011,31.0957,3767694.0
2023-12-01,31.1252,32.1659,31.0368,32.107,3176935.0
2023-12-02,31.1252,32.1659,31.0368,32.107,3176935.0
2023-12-03,31.1252,32.1659,31.0368,32.107,3176935.0
2023-12-04,32.0285,32.6569,32.0285,32.4212,3919281.0
2023-12-05,32.1561,32.3054,31.6161,31.8321,3266922.0
2023-12-06,32.0187,32.2742,31.7634,31.9205,2846470.0
2023-12-07,32.119,32.9726,32.0297,32.8932,3999108.0
2023-12-08,32.784,33.3994,32.6599,33.2803,3590878.0
2023-12-09,32.784,33.3994,32.6599,33.2803,3590878.0
2023-12-10,32.784,33.3994,32.6599,33.2803,3590878.0
2023-12-11,33.2604,33.7468,33.2604,33.5681,3029095.0
2023-12-12,33.449,33.6872,33.2158,33.31,3274004.0
2023-12-13,33.2703,34.3721,33.0421,34.2728,4023089.0
2023-12-14,34.7989,36.5706,34.7989,36.2381,7167570.0
2023-12-15,36.1785,36.5259,35.8113,35.8113,7987303.0
2023-12-16,36.1785,36.5259,35.8113,35.8113,7987303.0
2023-12-17,36.1785,36.5259,35.8113,35.8113,7987303.0
2023-12-18,35.8311,35.8311,35.315,35.583,3547988.0
2023-12-19,35.8411,36.6549,35.7616,36.6252,3170798.0
2023-12-20,36.4564,36.9924,36.243,36.2976,3652529.0
2023-12-21,36.7741,37.31,36.6847,37.2703,3470269.0
2023-12-22,36.3175,37.31,36.2281,36.7741,3743106.0
2023-12-23,36.3175,37.31,36.2281,36.7741,3743106.0
2023-12-24,36.3175,37.31,36.2281,36.7741,3743106.0
2023-12-25,36.3175,37.31,36.2281,36.7741,3743106.0
2023-12-26,37.0123,37.3373,36.8733,37.3299,2475190.0
2023-12-27,37.3994,37.6773,37.1066,37.1214,3385342.0
2023-12-28,37.1214,37.1532,36.7592,36.8038,3525882.0
2023-12-29,36.6549,36.8683,36.3373,36.5358,4316572.0
2023-12-30,36.6549,36.8683,36.3373,36.5358,4316572.0
2023-12-31,36.6549,36.8683,36.3373,36.5358,4316572.0
2024-01-01,36.6549,36.8683,36.3373,36.5358,4316572.0
2024-01-02,36.5358,38.1935,36.4267,37.8857,4557834.0
2024-01-03,37.3994,37.449,36.4763,36.5755,4565208.0
2024-01-04,36.6649,36.8237,36.4465,36.6252,4147726.0
2024-01-05,36.516,37.5234,36.4763,37.052,3550343.0
2024-01-06,36.516,37.5234,36.4763,37.052,3550343.0
2024-01-07,36.516,37.5234,36.4763,37.052,3550343.0
2024-01-08,37.0123,38.0644,36.9726,37.8063,3209385.0
2024-01-09,37.2902,37.5433,36.8882,37.181,2577876.0
2024-01-10,37.2008,37.3845,36.8038,37.2108,2221522.0
2024-01-11,37.1611,37.3994,36.7095,37.3894,2322140.0
2024-01-12,37.5085,37.717,36.0545,36.0693,3908446.0
2024-01-13,37.5085,37.717,36.0545,36.0693,3908446.0
2024-01-14,37.5085,37.717,36.0545,36.0693,3908446.0
2024-01-15,37.5085,37.717,36.0545,36.0693,3908446.0
2024-01-16,35.7418,36.2083,35.2257,36.1984,2958827.0
2024-01-17,35.9999,36.0197,35.4391,35.5731,2787913.0
2024-01-18,35.8311,35.8907,34.9974,35.5631,2382101.0
2024-01-19,35.6128,36.4415,35.2554,36.3671,3246440.0
2024-01-20,35.6128,36.4415,35.2554,36.3671,3246440.0
2024-01-21,35.6128,36.4415,35.2554,36.3671,3246440.0
2024-01-22,36.4267,37.2505,36.4267,37.1711,2953443.0
2024-01-23,37.578,37.9353,37.176,37.3795,3831778.0
2024-01-24,37.6872,38.1041,37.2306,37.2604,2493241.0
2024-01-25,37.5979,38.0842,37.4341,37.975,3325645.0
2024-01-26,38.908,39.8013,38.6003,38.6798,3756926.0
2024-01-27,38.908,39.8013,38.6003,38.6798,3756926.0
2024-01-28,38.908,39.8013,38.6003,38.6798,3756926.0
2024-01-29,38.6103,39.4043,38.511,39.3547,2822140.0
2024-01-30,38.908,39.3051,38.8981,39.1661,2430477.0
2024-01-31,39.0966,39.4142,38.4217,38.5011,3230868.0
2024-02-01,38.7492,39.7815,38.7195,39.7219,3606766.0
2024-02-02,39.4837,39.9949,38.8286,39.712,3238033.0
2024-02-03,39.4837,39.9949,38.8286,39.712,3238033.0
2024-02-04,39.4837,39.9949,38.8286,39.712,3238033.0
2024-02-05,40.1487,40.3472,39.444,40.0693,4564424.0
2024-02-06,40.1984,40.8981,40.1984,40.6946,4403638.0
2024-02-07,40.8634,40.9031,39.8212,40.0495,5342409.0
2024-02-08,41.9155,43.9601,41.9155,42.6698,9212185.0
2024-02-09,42.5706,42.5706,40.9527,41.6872,6465198.0
2024-02-10,42.5706,42.5706,40.9527,41.6872,6465198.0
2024-02-11,42.5706,42.5706,40.9527,41.6872,6465198.0
2024-02-12,41.8063,43.2356,41.6872,43.1165,4410355.0
2024-02-13,41.717,42.3919,41.4936,42.372,4109355.0
2024-02-14,42.779,44.0643,42.4514,43.9204,5220121.0
2024-02-15,44.3075,45.2157,44.0693,45.1214,4463485.0
2024-02-16,44.8435,45.7666,44.8435,45.5681,2998993.0
2024-02-17,44.8435,45.7666,44.8435,45.5681,2998993.0
2024-02-18,44.8435,45.7666,44.8435,45.5681,2998993.0
2024-02-19,44.8435,45.7666,44.8435,45.5681,2998993.0
2024-02-20,45.3001,46.5011,45.3001,46.4018,3887137.0
2024-02-21,46.2628,46.9477,46.2231,46.6102,3820994.0
2024-02-22,46.9378,47.5681,46.7492,47.444,3144661.0
2024-02-23,47.573,48.4365,47.315,48.1884,3518320.0
2024-02-24,47.573,48.4365,47.315,48.1884,3518320.0
2024-02-25,47.573,48.4365,47.315,48.1884,3518320.0
2024-02-26,47.9105,48.0842,47.0966,47.2653,3295882.0
2024-02-27,47.573,47.7418,46.7988,47.176,3779890.0
2024-02-28,46.7691,47.6425,46.6202,47.3646,3149532.0
2024-02-29,46.7393,47.4142,46.2827,47.176,4863035.0
2024-03-01,47.4043,47.702,46.8485,46.8683,3012467.0
2024-03-02,47.4043,47.702,46.8485,46.8683,3012467.0
2024-03-03,47.4043,47.702,46.8485,46.8683,3012467.0
2024-03-04,47.9204,48.0494,46.9179,46.9279,3972786.0
2024-03-05,46.6996,47.7368,46.316,47.4241,3651082.0
2024-03-06,47.4738,47.8757,46.372,46.64,3954970.0
2024-03-07,47.01,47.4,46.71,46.93,2570116.0
2024-03-08,47.1,47.52,46.85,47.08,2446074.0
2024-03-09,47.1,47.52,46.85,47.08,2446074.0
2024-03-10,47.1,47.52,46.85,47.08,2446074.0
2024-03-11,46.94,47.035,46.275,46.72,2349806.0
2024-03-12,46.75,47.34,46.635,47.23,2569363.0
2024-03-13,47.4,48.3,47.3999,47.8,3016413.0
2024-03-14,47.55,47.75,47.01,47.35,2486850.0
2024-03-15,47.16,47.97,46.84,46.84,11142461.0
2024-03-16,47.16,47.97,46.84,46.84,11142461.0
2024-03-17,47.16,47.97,46.84,46.84,11142461.0
2024-03-18,47.1,47.18,46.3,46.69,3244720.0
2024-03-19,46.54,47.355,46.24,46.53,3734764.0
2024-03-20,46.45,47.515,46.13,47.4,2909377.0
2024-03-21,47.7,48.17,47.32,48.09,3245050.0
2024-03-22,47.44,47.61,46.945,46.95,2370911.0
2024-03-23,47.44,47.61,46.945,46.95,2370911.0
2024-03-24,47.44,47.61,46.945,46.95,2370911.0
2024-03-25,46.95,47.15,45.49,45.55,3191697.0
2024-03-26,45.95,45.98,45.36,45.41,2940102.0
2024-03-27,45.74,46.7,45.74,46.68,3502744.0
2024-03-28,46.94,47.62,46.77,47.48,3051703.0
2024-03-29,46.94,47.62,46.77,47.48,3051703.0
2024-03-30,46.94,47.62,46.77,47.48,3051703.0
2024-03-31,46.94,47.62,46.77,47.48,3051703.0
2024-04-01,48.08,48.33,47.205,48.1,3181685.0
2024-04-02,46.29,46.29,45.37,46.1,4362309.0
2024-04-03,46.02,46.41,44.805,45.17,3964694.0
2024-04-04,45.71,45.97,42.89,43.03,6092802.0
2024-04-05,43.22,43.35,42.64,42.93,3912048.0
2024-04-06,43.22,43.35,42.64,42.93,3912048.0
2024-04-07,43.22,43.35,42.64,42.93,3912048.0
2024-04-08,43.04,43.455,42.74,43.14,4298073.0
2024-04-09,43.15,43.15,42.26,42.69,3316313.0
2024-04-10,41.95,42.0,41.165,41.44,4974152.0
2024-04-11,41.76,42.0,41.01,41.82,4535774.0
2024-04-12,41.52,41.98,41.045,41.14,3801579.0
2024-04-13,41.52,41.98,41.045,41.14,3801579.0
2024-04-14,41.52,41.98,41.045,41.14,3801579.0
2024-04-15,41.92,42.32,40.585,40.83,3084427.0
2024-04-16,40.53,40.95,39.975,40.86,4288002.0
2024-04-17,41.35,41.55,40.22,40.49,4344190.0
2024-04-18,40.84,41.07,40.09,40.5,3814609.0
2024-04-19,40.48,41.075,40.4001,40.62,3467495.0
2024-04-20,40.48,41.075,40.4001,40.62,3467495.0
2024-04-21,40.48,41.075,40.4001,40.62,3467495.0
2024-04-22,40.86,40.88,40.06,40.31,3854644.0
2024-04-23,39.87,40.125,38.73,39.44,6548285.0
2024-04-24,39.39,40.07,39.03,40.03,4829291.0
2024-04-25,39.85,39.905,38.945,39.39,4311056.0
2024-04-26,39.54,40.38,39.4,40.05,3329580.0
2024-04-27,39.54,40.38,39.4,40.05,3329580.0
2024-04-28,39.54,40.38,39.4,40.05,3329580.0
2024-04-29,40.31,41.01,40.18,40.98,4161359.0
2024-04-30,40.55,40.74,39.9,39.92,5029541.0
2024-05-01,39.8,40.07,39.155,39.49,3506462.0
