,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity
2023-09-05,13.4482,13.8932,13.3246,13.4977,12582628.0
2023-09-06,13.379,13.4245,13.1516,13.2505,15497299.0
2023-09-07,13.112,13.1417,12.6967,12.8747,20686648.0
2023-09-08,12.8747,13.562,12.8747,13.5076,13785068.0
2023-09-09,12.8747,13.562,12.8747,13.5076,13785068.0
2023-09-10,12.8747,13.562,12.8747,13.5076,13785068.0
2023-09-11,13.5966,14.2986,13.2801,13.3988,19227914.0
2023-09-12,13.468,13.646,13.206,13.3592,10494363.0
2023-09-13,13.4878,13.5916,13.0824,13.2208,10485774.0
2023-09-14,13.459,13.7866,13.4293,13.6873,9988780.0
2023-09-15,13.6873,14.4565,13.6278,13.9553,18420130.0
2023-09-16,13.6873,14.4565,13.6278,13.9553,18420130.0
2023-09-17,13.6873,14.4565,13.6278,13.9553,18420130.0
2023-09-18,13.8858,13.9255,13.3697,13.4987,9015805.0
2023-09-19,13.459,13.6178,13.4129,13.4987,6225970.0
2023-09-20,13.598,13.6079,13.1216,13.1414,7222545.0
2023-09-21,13.2307,13.5583,13.1811,13.201,9280506.0
2023-09-22,13.2903,13.5186,12.4665,12.5459,20963616.0
2023-09-23,13.2903,13.5186,12.4665,12.5459,20963616.0
2023-09-24,13.2903,13.5186,12.4665,12.5459,20963616.0
2023-09-25,12.6352,12.6352,12.1191,12.5657,16022278.0
2023-09-26,12.3771,12.6749,12.3373,12.3672,9873855.0
2023-09-27,12.4367,12.8139,12.3871,12.6848,9315678.0
2023-09-28,12.6551,12.8486,12.5657,12.7245,6734025.0
2023-09-29,12.7841,13.0222,12.6749,12.8039,8590266.0
2023-09-30,12.7841,13.0222,12.6749,12.8039,8590266.0
2023-10-01,12.7841,13.0222,12.6749,12.8039,8590266.0
2023-10-02,12.6948,12.7891,12.3325,12.4962,7347971.0
2023-10-03,12.3474,12.5558,11.8908,11.9007,17170746.0
2023-10-04,12.0099,12.0198,11.603,11.7419,12779123.0
2023-10-05,11.6824,11.8015,11.3945,11.5831,12905322.0
2023-10-06,11.4739,11.9007,11.3052,11.732,11786012.0
2023-10-07,11.4739,11.9007,11.3052,11.732,11786012.0
2023-10-08,11.4739,11.9007,11.3052,11.732,11786012.0
2023-10-09,11.5235,11.8908,11.3002,11.8709,9989004.0
2023-10-10,11.8213,12.397,11.8213,12.3374,8911307.0
2023-10-11,12.3573,12.526,11.9603,12.0496,7185284.0
2023-10-12,12.0099,12.0397,11.5087,11.6427,8953929.0
2023-10-13,11.6427,11.9206,11.6228,11.8114,8960655.0
2023-10-14,11.6427,11.9206,11.6228,11.8114,8960655.0
2023-10-15,11.6427,11.9206,11.6228,11.8114,8960655.0
2023-10-16,11.8709,12.2382,11.7069,12.1687,9516481.0
2023-10-17,12.0397,12.5111,12.0397,12.3672,7986561.0
2023-10-18,12.2481,12.304,12.0645,12.0992,6197031.0
2023-10-19,12.1886,12.2084,11.6675,11.6923,11895970.0
2023-10-20,11.6129,11.8213,11.3945,11.4144,9714815.0
2023-10-21,11.6129,11.8213,11.3945,11.4144,9714815.0
2023-10-22,11.6129,11.8213,11.3945,11.4144,9714815.0
2023-10-23,11.3052,11.4144,10.9888,11.1067,13490730.0
2023-10-24,11.1861,11.4441,11.0173,11.067,13658963.0
2023-10-25,11.0074,11.1901,10.8089,10.8585,12903900.0
2023-10-26,10.8685,10.9776,10.5508,10.8188,12000757.0
2023-10-27,10.8188,10.9181,10.5608,10.6203,11126854.0
2023-10-28,10.8188,10.9181,10.5608,10.6203,11126854.0
2023-10-29,10.8188,10.9181,10.5608,10.6203,11126854.0
2023-10-30,10.6799,11.0273,10.66,10.9181,13337448.0
2023-10-31,10.9776,11.0471,10.7394,10.799,15194139.0
2023-11-01,10.6402,10.7295,10.4317,10.7196,16678246.0
2023-11-02,10.9876,11.8511,10.9578,11.8312,23944770.0
2023-11-03,12.8536,13.7022,12.7543,13.6575,31936447.0
2023-11-04,12.8536,13.7022,12.7543,13.6575,31936447.0
2023-11-05,12.8536,13.7022,12.7543,13.6575,31936447.0
2023-11-06,12.9925,13.3201,12.3474,12.5955,22296996.0
2023-11-07,12.526,12.8536,12.4069,12.7444,12593401.0
2023-11-08,12.1389,12.1985,11.4739,11.732,24142799.0
2023-11-09,12.0794,12.2779,11.7222,12.0397,18170042.0
2023-11-10,12.0893,12.134,11.7915,12.0099,9591580.0
2023-11-11,12.0893,12.134,11.7915,12.0099,9591580.0
2023-11-12,12.0893,12.134,11.7915,12.0099,9591580.0
2023-11-13,11.9503,12.1568,11.8213,11.9106,8205835.0
2023-11-14,12.4565,13.1315,12.3672,12.4268,16142289.0
2023-11-15,12.4565,13.1414,12.4565,13.0719,11573524.0
2023-11-16,13.0521,13.201,12.3484,12.665,12066038.0
2023-11-17,12.8039,13.191,12.7047,13.0918,9409188.0
2023-11-18,12.8039,13.191,12.7047,13.0918,9409188.0
2023-11-19,12.8039,13.191,12.7047,13.0918,9409188.0
2023-11-20,13.33,14.1538,13.1414,13.8263,21655182.0
2023-11-21,13.6476,14.0149,13.5235,13.9553,16462834.0
2023-11-22,14.0943,14.132,13.9454,14.0546,15805675.0
2023-11-23,14.0943,14.132,13.9454,14.0546,15805675.0
2023-11-24,14.0943,14.1935,14.0049,14.1042,3299734.0
2023-11-25,14.0943,14.1935,14.0049,14.1042,3299734.0
2023-11-26,14.0943,14.1935,14.0049,14.1042,3299734.0
2023-11-27,13.9355,14.1042,13.7568,14.0446,7085358.0
2023-11-28,14.0446,14.1042,13.7019,13.8064,11999540.0
2023-11-29,13.9652,14.3424,13.8858,14.3027,10677530.0
2023-11-30,14.3424,14.3822,14.124,14.263,13241510.0
2023-12-01,14.6898,15.6923,14.3126,15.6625,30992175.0
2023-12-02,14.6898,15.6923,14.3126,15.6625,30992175.0
2023-12-03,14.6898,15.6923,14.3126,15.6625,30992175.0
2023-12-04,15.6228,15.8908,15.3697,15.8312,13153203.0
2023-12-05,15.6923,15.7518,15.2456,15.3945,12367461.0
2023-12-06,15.4441,15.6426,15.0769,15.1067,9695575.0
2023-12-07,15.1364,15.2208,14.8486,14.9181,9889121.0
2023-12-08,15.6327,17.1315,15.6029,16.7245,49773411.0
2023-12-09,15.6327,17.1315,15.6029,16.7245,49773411.0
2023-12-10,15.6327,17.1315,15.6029,16.7245,49773411.0
2023-12-11,17.2605,17.3697,16.0,16.1191,26904145.0
2023-12-12,16.0992,16.1588,15.1166,15.1563,19420904.0
2023-12-13,14.9479,15.7618,14.5608,15.6129,26230031.0
2023-12-14,16.0908,16.758,16.0908,16.6385,20096024.0
2023-12-15,16.519,16.5588,15.9116,16.2003,24281289.0
2023-12-16,16.519,16.5588,15.9116,16.2003,24281289.0
2023-12-17,16.519,16.5588,15.9116,16.2003,24281289.0
2023-12-18,16.0012,16.2302,15.3839,15.4436,14119803.0
2023-12-19,15.4834,15.8618,15.3341,15.7523,14748897.0
2023-12-20,15.9415,16.2103,15.1001,15.4336,36752802.0
2023-12-21,15.1449,15.4336,14.7267,15.0055,30003130.0
2023-12-22,15.0453,15.2345,14.881,14.9358,17818959.0
2023-12-23,15.0453,15.2345,14.881,14.9358,17818959.0
2023-12-24,15.0453,15.2345,14.881,14.9358,17818959.0
2023-12-25,15.0453,15.2345,14.881,14.9358,17818959.0
2023-12-26,14.9358,15.0851,14.8213,14.9557,12556546.0
2023-12-27,14.9159,14.9358,14.657,14.9258,9116218.0
2023-12-28,14.9159,15.3142,14.8362,15.0851,21671706.0
2023-12-29,14.9358,15.0802,14.6869,14.7267,12177857.0
2023-12-30,14.9358,15.0802,14.6869,14.7267,12177857.0
2023-12-31,14.9358,15.0802,14.6869,14.7267,12177857.0
2024-01-01,14.9358,15.0802,14.6869,14.7267,12177857.0
2024-01-02,14.6271,14.6869,14.2736,14.3384,14285905.0
2024-01-03,14.0695,14.2587,13.721,14.1293,14447356.0
2024-01-04,14.1293,14.4678,13.95,14.428,10727565.0
2024-01-05,14.3284,14.9756,14.2487,14.5873,12739838.0
2024-01-06,14.3284,14.9756,14.2487,14.5873,12739838.0
2024-01-07,14.3284,14.9756,14.2487,14.5873,12739838.0
2024-01-08,14.4977,14.891,14.418,14.6271,12360827.0
2024-01-09,14.4678,14.4967,14.1293,14.1691,10562049.0
2024-01-10,14.0695,14.4927,13.8604,14.0596,21357340.0
2024-01-11,13.8206,13.8405,13.0987,13.2928,19492099.0
2024-01-12,13.248,13.6065,13.1833,13.2729,12371292.0
2024-01-13,13.248,13.6065,13.1833,13.2729,12371292.0
2024-01-14,13.248,13.6065,13.1833,13.2729,12371292.0
2024-01-15,13.248,13.6065,13.1833,13.2729,12371292.0
2024-01-16,13.1335,13.4522,13.0638,13.1734,11028783.0
2024-01-17,13.024,13.1415,12.785,12.9443,10282927.0
2024-01-18,13.0837,13.1286,12.8498,13.0539,7927904.0
2024-01-19,12.9941,13.4021,12.8,13.3426,13799746.0
2024-01-20,12.9941,13.4021,12.8,13.3426,13799746.0
2024-01-21,12.9941,13.4021,12.8,13.3426,13799746.0
2024-01-22,13.3725,13.9899,13.3526,13.6911,11615860.0
2024-01-23,13.8405,13.9202,13.5916,13.6214,9361545.0
2024-01-24,13.7608,13.7709,13.019,13.3028,17391881.0
2024-01-25,13.9002,14.4678,13.4367,13.9002,30678913.0
2024-01-26,13.9202,13.95,13.6712,13.7409,8992563.0
2024-01-27,13.9202,13.95,13.6712,13.7409,8992563.0
2024-01-28,13.9202,13.95,13.6712,13.7409,8992563.0
2024-01-29,13.6911,13.7808,13.4024,13.6911,8470086.0
2024-01-30,13.492,13.8455,13.4273,13.6214,8704142.0
2024-01-31,15.593,15.6328,14.5076,14.5275,71655797.0
2024-02-01,14.8362,14.9358,14.3632,14.6172,16944291.0
2024-02-02,14.4578,14.4877,14.199,14.3682,14524382.0
2024-02-03,14.4578,14.4877,14.199,14.3682,14524382.0
2024-02-04,14.4578,14.4877,14.199,14.3682,14524382.0
2024-02-05,14.2886,14.3184,13.8305,13.96,13217619.0
2024-02-06,13.9401,14.1093,13.8704,13.9301,11769786.0
2024-02-07,13.8405,13.8505,12.7452,12.795,27707064.0
2024-02-08,12.9443,13.0688,12.6066,12.9543,12737767.0
2024-02-09,13.0041,13.1136,12.785,12.8448,9780277.0
2024-02-10,13.0041,13.1136,12.785,12.8448,9780277.0
2024-02-11,13.0041,13.1136,12.785,12.8448,9780277.0
2024-02-12,12.8946,13.5517,12.8199,13.3526,18549887.0
2024-02-13,13.0439,13.0937,12.7133,12.9443,15176468.0
2024-02-14,13.1037,13.1833,12.9244,13.1335,12184192.0
2024-02-15,12.6058,13.0638,12.2971,12.5361,20832818.0
2024-02-16,12.4067,12.4863,11.9486,11.9486,21617216.0
2024-02-17,12.4067,12.4863,11.9486,11.9486,21617216.0
2024-02-18,12.4067,12.4863,11.9486,11.9486,21617216.0
2024-02-19,12.4067,12.4863,11.9486,11.9486,21617216.0
2024-02-20,11.8889,12.1079,11.7893,11.8988,13026958.0
2024-02-21,11.7794,11.8391,11.6499,11.7495,10276344.0
2024-02-22,11.869,11.8889,11.64,11.6599,11178612.0
2024-02-23,11.3014,11.4619,10.943,11.162,23106611.0
2024-02-24,11.3014,11.4619,10.943,11.162,23106611.0
2024-02-25,11.3014,11.4619,10.943,11.162,23106611.0
2024-02-26,11.1521,11.3412,10.9728,11.0425,19461427.0
2024-02-27,11.0724,11.2915,10.8533,11.2018,25111189.0
2024-02-28,11.0326,11.3213,10.8832,11.0127,28898457.0
2024-02-29,11.3313,11.9287,10.9529,10.9927,38590989.0
2024-03-01,11.0027,11.0236,10.7637,10.9031,15587045.0
2024-03-02,11.0027,11.0236,10.7637,10.9031,15587045.0
2024-03-03,11.0027,11.0236,10.7637,10.9031,15587045.0
2024-03-04,10.8036,10.8533,10.1563,10.2559,25771167.0
2024-03-05,10.2061,10.3455,10.1165,10.1663,11957212.0
2024-03-06,10.226,10.5845,10.1708,10.455,14075027.0
2024-03-07,10.4849,10.943,10.475,10.7538,15283611.0
2024-03-08,10.8533,10.9799,10.7438,10.8832,12173605.0
2024-03-09,10.8533,10.9799,10.7438,10.8832,12173605.0
2024-03-10,10.8533,10.9799,10.7438,10.8832,12173605.0
2024-03-11,10.8733,11.64,10.8036,11.5703,18432590.0
2024-03-12,12.1478,12.1577,11.4109,11.5404,19020593.0
2024-03-13,11.5006,11.8291,11.5006,11.63,9810144.0
2024-03-14,11.65,11.65,11.13,11.26,16119902.0
2024-03-15,11.26,11.37,11.14,11.21,35215216.0
2024-03-16,11.26,11.37,11.14,11.21,35215216.0
2024-03-17,11.26,11.37,11.14,11.21,35215216.0
2024-03-18,11.23,11.26,11.03,11.2,9527244.0
2024-03-19,11.1,11.37,11.08,11.19,10960224.0
2024-03-20,11.16,12.56,11.066,12.51,40555854.0
2024-03-21,12.57,12.71,11.77,11.82,25037458.0
2024-03-22,11.84,11.84,11.235,11.25,16685686.0
2024-03-23,11.84,11.84,11.235,11.25,16685686.0
2024-03-24,11.84,11.84,11.235,11.25,16685686.0
2024-03-25,11.35,11.47,11.19,11.45,9294799.0
2024-03-26,11.53,11.63,11.3,11.37,8956526.0
2024-03-27,11.39,11.74,11.28,11.7,17754472.0
2024-03-28,11.62,11.91,11.61,11.77,9850389.0
2024-03-29,11.62,11.91,11.61,11.77,9850389.0
2024-03-30,11.62,11.91,11.61,11.77,9850389.0
2024-03-31,11.62,11.91,11.61,11.77,9850389.0
2024-04-01,11.81,11.8377,11.56,11.75,9544573.0
2024-04-02,11.59,11.78,11.475,11.76,10179775.0
2024-04-03,11.86,13.8,11.32,13.52,63228785.0
2024-04-04,12.39,13.52,12.1,12.37,51854617.0
2024-04-05,12.51,12.79,11.68,11.97,51436881.0
2024-04-06,12.51,12.79,11.68,11.97,51436881.0
2024-04-07,12.51,12.79,11.68,11.97,51436881.0
2024-04-08,11.83,11.84,11.055,11.06,36880999.0
2024-04-09,11.01,11.245,10.89,10.97,17791678.0
2024-04-10,10.7,10.98,10.12,10.5,35124904.0
2024-04-11,10.6,11.38,10.58,11.27,27581192.0
2024-04-12,11.11,11.24,10.9,10.96,14768834.0
2024-04-13,11.11,11.24,10.9,10.96,14768834.0
2024-04-14,11.11,11.24,10.9,10.96,14768834.0
2024-04-15,10.93,11.09,10.75,10.9,18417043.0
2024-04-16,10.7,10.825,10.365,10.43,14883056.0
2024-04-17,10.5,10.9,10.49,10.81,11543058.0
2024-04-18,10.79,11.18,10.76,10.97,11669369.0
2024-04-19,11.94,12.58,11.67,12.44,45625404.0
2024-04-20,11.94,12.58,11.67,12.44,45625404.0
2024-04-21,11.94,12.58,11.67,12.44,45625404.0
2024-04-22,12.46,12.53,11.93,12.38,19616751.0
2024-04-23,12.21,12.98,12.2,12.74,15385710.0
2024-04-24,12.65,12.81,12.4,12.68,9629315.0
2024-04-25,12.53,12.73,12.08,12.18,18338195.0
2024-04-26,11.89,12.2299,11.82,11.91,15347016.0
2024-04-27,11.89,12.2299,11.82,11.91,15347016.0
2024-04-28,11.89,12.2299,11.82,11.91,15347016.0
2024-04-29,12.5,12.75,12.16,12.25,26501567.0
2024-04-30,12.1,12.12,11.33,11.39,23834623.0
2024-05-01,11.47,12.32,11.46,12.26,18519510.0
