,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity
2023-10-24,19.7959,19.9606,19.5363,19.5862,166567.0
2023-10-25,19.4165,19.6761,19.3816,19.3966,372543.0
2023-10-26,19.5563,20.0654,19.5463,19.9756,355618.0
2023-10-27,20.1453,20.2651,19.756,20.1553,386465.0
2023-10-28,20.1453,20.2651,19.756,20.1553,386465.0
2023-10-29,20.1453,20.2651,19.756,20.1553,386465.0
2023-10-30,20.5745,20.5745,19.9656,20.4348,249515.0
2023-10-31,20.4747,20.8541,20.1752,20.2651,198700.0
2023-11-01,20.1653,20.7043,20.0373,20.3549,319643.0
2023-11-02,20.6644,20.6644,20.2102,20.5646,498378.0
2023-11-03,21.3532,22.4813,19.711,21.2634,988367.0
2023-11-04,21.3532,22.4813,19.711,21.2634,988367.0
2023-11-05,21.3532,22.4813,19.711,21.2634,988367.0
2023-11-06,21.2234,21.2534,19.9656,19.9756,415669.0
2023-11-07,19.9257,21.2434,19.9257,21.1835,407506.0
2023-11-08,21.1535,21.3632,20.9938,21.1635,328045.0
2023-11-09,21.3732,21.5229,20.8341,20.9539,200685.0
2023-11-10,21.473,22.1818,21.1747,22.1119,381617.0
2023-11-11,21.473,22.1818,21.1747,22.1119,381617.0
2023-11-12,21.473,22.1818,21.1747,22.1119,381617.0
2023-11-13,22.062,22.4313,21.7226,21.8024,337921.0
2023-11-14,22.5212,23.2899,22.3814,23.21,430422.0
2023-11-15,22.9604,23.6492,22.9505,23.24,239440.0
2023-11-16,23.3098,23.3897,22.9704,23.2599,372562.0
2023-11-17,23.4596,23.5245,23.2499,23.4596,256989.0
2023-11-18,23.4596,23.5245,23.2499,23.4596,256989.0
2023-11-19,23.4596,23.5245,23.2499,23.4596,256989.0
2023-11-20,23.5195,23.5794,23.3298,23.3597,265149.0
2023-11-21,23.2599,23.4696,23.23,23.2998,198442.0
2023-11-22,23.4296,23.5195,23.2,23.24,207765.0
2023-11-23,23.4296,23.5195,23.2,23.24,207765.0
2023-11-24,23.24,23.6692,23.2,23.4596,122995.0
2023-11-25,23.24,23.6692,23.2,23.4596,122995.0
2023-11-26,23.24,23.6692,23.2,23.4596,122995.0
2023-11-27,23.2899,23.5295,23.1801,23.3098,222645.0
2023-11-28,23.3298,23.3597,22.9705,23.0902,349623.0
2023-11-29,23.2799,23.5095,23.1801,23.2599,211430.0
2023-11-30,23.2499,23.9387,23.1102,23.789,450050.0
2023-12-01,23.6692,24.6176,23.6692,24.5577,275939.0
2023-12-02,23.6692,24.6176,23.6692,24.5577,275939.0
2023-12-03,23.6692,24.6176,23.6692,24.5577,275939.0
2023-12-04,24.3381,24.8272,24.3381,24.5677,303362.0
2023-12-05,24.4579,24.5277,24.0186,24.4678,240626.0
2023-12-06,24.7673,25.2864,24.6475,24.7573,471881.0
2023-12-07,25.4362,25.7556,24.947,25.7357,373724.0
2023-12-08,25.7057,26.1949,25.1167,25.4761,236293.0
2023-12-09,25.7057,26.1949,25.1167,25.4761,236293.0
2023-12-10,25.7057,26.1949,25.1167,25.4761,236293.0
2023-12-11,25.4462,25.8654,25.2764,25.7856,301280.0
2023-12-12,25.8155,25.9553,25.1267,25.2265,261500.0
2023-12-13,25.1666,25.9153,24.7374,25.8355,555501.0
2023-12-14,26.4156,26.9352,26.1759,26.4456,703713.0
2023-12-15,26.4456,26.8403,26.046,26.2058,613584.0
2023-12-16,26.4456,26.8403,26.046,26.2058,613584.0
2023-12-17,26.4456,26.8403,26.046,26.2058,613584.0
2023-12-18,26.3957,26.5755,25.7264,25.8562,374994.0
2023-12-19,26.066,26.7853,26.056,26.6754,491882.0
2023-12-20,26.6754,27.0651,26.5355,26.7354,336152.0
2023-12-21,26.9751,27.2349,26.6105,27.2249,284852.0
2023-12-22,27.3848,28.0641,27.3248,27.9442,469720.0
2023-12-23,27.3848,28.0641,27.3248,27.9442,469720.0
2023-12-24,27.3848,28.0641,27.3248,27.9442,469720.0
2023-12-25,27.3848,28.0641,27.3248,27.9442,469720.0
2023-12-26,28.0441,28.4538,27.9043,28.2839,204707.0
2023-12-27,28.2939,28.3938,27.8943,28.184,231461.0
2023-12-28,28.0441,28.3239,27.9942,28.0641,189152.0
2023-12-29,27.9542,28.224,27.6445,27.7045,390031.0
2023-12-30,27.9542,28.224,27.6445,27.7045,390031.0
2023-12-31,27.9542,28.224,27.6445,27.7045,390031.0
2024-01-01,27.9542,28.224,27.6445,27.7045,390031.0
2024-01-02,27.4147,27.7045,26.4956,26.7853,373292.0
2024-01-03,26.6155,26.6155,24.6972,24.957,532268.0
2024-01-04,24.997,25.1069,24.2077,24.3176,425400.0
2024-01-05,24.1078,24.7971,24.0179,24.5474,610483.0
2024-01-06,24.1078,24.7971,24.0179,24.5474,610483.0
2024-01-07,24.1078,24.7971,24.0179,24.5474,610483.0
2024-01-08,24.4275,24.5174,23.9979,24.5074,292033.0
2024-01-09,24.0778,24.2626,23.5982,24.2177,325193.0
2024-01-10,24.0678,24.3675,23.9729,24.3575,377432.0
2024-01-11,24.1477,24.1977,23.6082,24.1377,396287.0
2024-01-12,24.4874,24.4874,23.5683,23.7081,448109.0
2024-01-13,24.4874,24.4874,23.5683,23.7081,448109.0
2024-01-14,24.4874,24.4874,23.5683,23.7081,448109.0
2024-01-15,24.4874,24.4874,23.5683,23.7081,448109.0
2024-01-16,23.4784,23.4784,22.9389,23.0488,360782.0
2024-01-17,22.6291,23.0887,22.5692,23.0887,482017.0
2024-01-18,23.1686,23.1886,22.6391,22.9588,233479.0
2024-01-19,23.0288,23.1187,22.3944,23.0488,289774.0
2024-01-20,23.0288,23.1187,22.3944,23.0488,289774.0
2024-01-21,23.0288,23.1187,22.3944,23.0488,289774.0
2024-01-22,23.2386,23.6182,22.9389,23.5783,274408.0
2024-01-23,23.858,23.858,23.0188,23.1087,395139.0
2024-01-24,23.2586,23.2586,21.8898,22.0896,387280.0
2024-01-25,22.4293,22.6541,22.1146,22.3294,327023.0
2024-01-26,22.5692,22.6291,22.2395,22.4393,265568.0
2024-01-27,22.5692,22.6291,22.2395,22.4393,265568.0
2024-01-28,22.5692,22.6291,22.2395,22.4393,265568.0
2024-01-29,22.3894,22.8489,22.1196,22.829,345905.0
2024-01-30,22.5792,22.9169,22.4943,22.769,298021.0
2024-01-31,22.779,22.9488,22.3394,22.3794,480159.0
2024-02-01,22.5892,22.769,22.2295,22.6391,259703.0
2024-02-02,22.2195,22.4143,22.0297,22.2495,190101.0
2024-02-03,22.2195,22.4143,22.0297,22.2495,190101.0
2024-02-04,22.2195,22.4143,22.0297,22.2495,190101.0
2024-02-05,21.7899,21.9398,21.6101,21.73,346345.0
2024-02-06,21.8399,22.6691,21.7999,22.6591,258902.0
2024-02-07,22.6191,22.8889,22.3894,22.8689,207533.0
2024-02-08,22.9888,23.6282,22.809,23.5783,295094.0
2024-02-09,23.5583,23.878,23.3784,23.4284,308733.0
2024-02-10,23.5583,23.878,23.3784,23.4284,308733.0
2024-02-11,23.5583,23.878,23.3784,23.4284,308733.0
2024-02-12,23.4084,23.9879,23.4084,23.7781,620375.0
2024-02-13,23.1487,23.2985,22.6391,23.1287,477354.0
2024-02-14,23.3385,23.5483,22.8889,23.2086,420138.0
2024-02-15,22.9788,23.7481,22.1796,23.5083,572468.0
2024-02-16,23.2086,23.6282,22.8539,23.3085,740159.0
2024-02-17,23.2086,23.6282,22.8539,23.3085,740159.0
2024-02-18,23.2086,23.6282,22.8539,23.3085,740159.0
2024-02-19,23.2086,23.6282,22.8539,23.3085,740159.0
2024-02-20,22.819,22.8989,22.3094,22.4593,645582.0
2024-02-21,22.4993,23.6832,22.4893,23.6682,428022.0
2024-02-22,23.6382,23.7381,23.0488,23.1487,365970.0
2024-02-23,23.2885,23.4084,23.1487,23.2186,311842.0
2024-02-24,23.2885,23.4084,23.1487,23.2186,311842.0
2024-02-25,23.2885,23.4084,23.1487,23.2186,311842.0
2024-02-26,23.1487,23.3685,22.9289,23.1587,256397.0
2024-02-27,23.3884,23.3884,22.759,22.799,507758.0
2024-02-28,22.5292,22.789,22.3094,22.3194,412498.0
2024-02-29,22.6191,22.829,22.3444,22.5192,407409.0
2024-03-01,22.5792,22.6591,22.0497,22.1296,437852.0
2024-03-02,22.5792,22.6591,22.0497,22.1296,437852.0
2024-03-03,22.5792,22.6591,22.0497,22.1296,437852.0
2024-03-04,22.1396,22.5192,22.1296,22.4093,338314.0
2024-03-05,22.2795,22.5512,21.7799,21.8598,231700.0
2024-03-06,22.1396,22.1396,21.7699,22.0397,279226.0
2024-03-07,22.2195,22.4993,22.0896,22.2795,202869.0
2024-03-08,22.4093,22.6791,22.1696,22.2395,313305.0
2024-03-09,22.4093,22.6791,22.1696,22.2395,313305.0
2024-03-10,22.4093,22.6791,22.1696,22.2395,313305.0
2024-03-11,22.2795,22.4693,22.2245,22.4493,165148.0
2024-03-12,22.45,22.76,22.36,22.72,326715.0
2024-03-13,22.69,23.015,22.555,22.68,298432.0
2024-03-14,22.58,22.58,22.17,22.41,337653.0
2024-03-15,22.31,23.04,22.31,22.79,710214.0
2024-03-16,22.31,23.04,22.31,22.79,710214.0
2024-03-17,22.31,23.04,22.31,22.79,710214.0
2024-03-18,22.7,22.82,22.31,22.37,319523.0
2024-03-19,22.34,22.835,22.34,22.66,250908.0
2024-03-20,22.57,23.54,22.57,23.45,389774.0
2024-03-21,23.45,23.6598,23.315,23.54,532461.0
2024-03-22,23.47,23.54,23.055,23.08,323078.0
2024-03-23,23.47,23.54,23.055,23.08,323078.0
2024-03-24,23.47,23.54,23.055,23.08,323078.0
2024-03-25,23.04,23.28,22.95,23.18,244453.0
2024-03-26,23.35,23.55,23.24,23.25,345673.0
2024-03-27,23.18,23.57,23.08,23.53,331232.0
2024-03-28,23.55,23.7,23.24,23.52,473472.0
2024-03-29,23.55,23.7,23.24,23.52,473472.0
2024-03-30,23.55,23.7,23.24,23.52,473472.0
2024-03-31,23.55,23.7,23.24,23.52,473472.0
2024-04-01,23.63,23.63,23.26,23.39,710053.0
2024-04-02,23.24,23.96,23.155,23.94,392584.0
2024-04-03,23.79,24.18,23.79,24.0,372736.0
2024-04-04,24.25,24.455,24.02,24.09,381170.0
2024-04-05,24.05,24.38,23.9,24.27,336872.0
2024-04-06,24.05,24.38,23.9,24.27,336872.0
2024-04-07,24.05,24.38,23.9,24.27,336872.0
2024-04-08,24.44,24.76,24.31,24.66,381926.0
2024-04-09,24.68,25.52,24.61,25.42,795736.0
2024-04-10,24.86,25.485,24.735,24.97,651591.0
2024-04-11,25.09,25.17,24.4,25.03,320705.0
2024-04-12,24.94,24.98,24.03,24.31,472890.0
2024-04-13,24.94,24.98,24.03,24.31,472890.0
2024-04-14,24.94,24.98,24.03,24.31,472890.0
2024-04-15,24.39,24.75,24.1,24.33,272193.0
2024-04-16,24.09,24.29,23.78,24.0,312816.0
2024-04-17,24.24,24.31,23.55,23.66,355179.0
2024-04-18,23.68,24.02,23.36,23.51,237737.0
2024-04-19,23.4,24.205,23.37,24.09,372328.0
2024-04-20,23.4,24.205,23.37,24.09,372328.0
2024-04-21,23.4,24.205,23.37,24.09,372328.0
2024-04-22,24.12,24.12,23.7,23.75,318132.0
2024-04-23,23.57,24.02,23.57,23.94,292473.0
2024-04-24,23.76,23.91,23.33,23.53,246730.0
2024-04-25,23.37,23.67,22.92,23.63,306253.0
2024-04-26,23.8,23.92,23.63,23.72,167607.0
2024-04-27,23.8,23.92,23.63,23.72,167607.0
2024-04-28,23.8,23.92,23.63,23.72,167607.0
2024-04-29,23.88,24.04,23.7701,24.0,154312.0
2024-04-30,23.78,23.87,23.65,23.66,287560.0
2024-05-01,23.84,24.19,23.55,23.61,343200.0
