,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity
2023-10-28,71.2937,72.6282,70.5918,70.918,125992.0
2023-10-29,71.2937,72.6282,70.5918,70.918,125992.0
2023-10-30,71.6496,73.0928,70.9773,72.7073,94766.0
2023-10-31,72.4206,74.4471,72.4206,74.289,90815.0
2023-11-01,74.2395,76.533,73.8639,76.3451,90350.0
2023-11-02,77.4325,78.8066,76.5626,78.5496,135904.0
2023-11-03,79.2317,80.6552,78.6188,80.3685,192339.0
2023-11-04,79.2317,80.6552,78.6188,80.3685,192339.0
2023-11-05,79.2317,80.6552,78.6188,80.3685,192339.0
2023-11-06,80.2993,80.2993,78.1047,78.4211,130326.0
2023-11-07,77.9466,78.4013,77.2101,78.3024,121191.0
2023-11-08,78.7769,78.7769,76.5033,76.6516,95393.0
2023-11-09,77.5215,77.5215,75.0304,75.6136,82117.0
2023-11-10,75.7915,77.5512,74.1506,77.1063,116414.0
2023-11-11,75.7915,77.5512,74.1506,77.1063,116414.0
2023-11-12,75.7915,77.5512,74.1506,77.1063,116414.0
2023-11-13,76.533,77.4721,75.7095,77.393,116349.0
2023-11-14,79.0834,82.5136,77.7983,82.1775,150388.0
2023-11-15,82.306,83.8235,82.1973,83.0277,137340.0
2023-11-16,83.1463,83.3242,81.703,82.6224,80043.0
2023-11-17,83.344,84.2732,82.9931,83.9569,96487.0
2023-11-18,83.344,84.2732,82.9931,83.9569,96487.0
2023-11-19,83.344,84.2732,82.9931,83.9569,96487.0
2023-11-20,83.6702,85.2618,83.6702,84.4413,127499.0
2023-11-21,83.8679,83.8679,82.652,82.9585,86266.0
2023-11-22,83.9371,84.1744,82.6817,83.2452,92281.0
2023-11-23,83.9371,84.1744,82.6817,83.2452,92281.0
2023-11-24,83.2153,84.3994,82.6183,84.3994,28193.0
2023-11-25,83.2153,84.3994,82.6183,84.3994,28193.0
2023-11-26,83.2153,84.3994,82.6183,84.3994,28193.0
2023-11-27,83.8322,84.7078,83.1158,83.9516,150550.0
2023-11-28,84.0014,84.0014,81.8919,82.26,124753.0
2023-11-29,83.4342,83.4839,81.5038,81.5735,129734.0
2023-11-30,81.5934,81.663,80.2202,81.6332,102297.0
2023-12-01,81.7924,84.8073,81.7924,84.7178,126774.0
2023-12-02,81.7924,84.8073,81.7924,84.7178,126774.0
2023-12-03,81.7924,84.8073,81.7924,84.7178,126774.0
2023-12-04,84.1805,86.28,84.0909,86.0412,91163.0
2023-12-05,86.0312,86.5586,83.3297,84.5088,118933.0
2023-12-06,85.4541,87.8323,85.0163,85.2054,152690.0
2023-12-07,86.2004,87.1258,82.3297,87.1258,127236.0
2023-12-08,87.076,88.0611,86.29,87.4243,105232.0
2023-12-09,87.076,88.0611,86.29,87.4243,105232.0
2023-12-10,87.076,88.0611,86.29,87.4243,105232.0
2023-12-11,87.3845,89.0064,86.8114,88.0014,129852.0
2023-12-12,88.28,88.28,86.0511,86.6382,130971.0
2023-12-13,86.8472,88.8771,84.8969,88.7278,294845.0
2023-12-14,89.5537,93.5936,89.5139,92.9866,248993.0
2023-12-15,93.2254,93.7229,91.6632,92.7478,1250046.0
2023-12-16,93.2254,93.7229,91.6632,92.7478,1250046.0
2023-12-17,93.2254,93.7229,91.6632,92.7478,1250046.0
2023-12-18,93.6334,93.6732,92.0612,93.1856,133476.0
2023-12-19,93.9319,98.6782,93.8672,98.4693,291840.0
2023-12-20,97.8722,100.728,97.3648,97.3648,311142.0
2023-12-21,98.529,98.8921,96.2354,98.3101,148023.0
2023-12-22,98.6981,100.0912,97.9319,99.2454,99941.0
2023-12-23,98.6981,100.0912,97.9319,99.2454,99941.0
2023-12-24,98.6981,100.0912,97.9319,99.2454,99941.0
2023-12-25,98.6981,100.0912,97.9319,99.2454,99941.0
2023-12-26,99.9718,101.0464,99.5041,100.2603,99654.0
2023-12-27,100.6086,101.9867,99.7031,101.1161,122821.0
2023-12-28,100.4195,101.188,100.2006,100.7977,71462.0
2023-12-29,101.0763,101.4345,99.7728,99.8524,80460.0
2023-12-30,101.0763,101.4345,99.7728,99.8524,80460.0
2023-12-31,101.0763,101.4345,99.7728,99.8524,80460.0
2024-01-01,101.0763,101.4345,99.7728,99.8524,80460.0
2024-01-02,100.2504,102.8474,98.1508,99.315,144478.0
2024-01-03,98.1608,98.1608,94.4642,94.6881,243270.0
2024-01-04,94.9966,95.4841,94.2801,94.9468,98060.0
2024-01-05,93.9219,96.2603,93.9219,94.7478,159032.0
2024-01-06,93.9219,96.2603,93.9219,94.7478,159032.0
2024-01-07,93.9219,96.2603,93.9219,94.7478,159032.0
2024-01-08,95.2453,96.6881,94.8324,96.0314,87230.0
2024-01-09,95.3548,96.31,94.1408,96.1309,74097.0
2024-01-10,96.1309,97.9916,95.1657,97.9319,85385.0
2024-01-11,100.2205,102.7479,96.305,98.8374,120966.0
2024-01-12,100.8872,101.7429,96.1498,97.2155,96714.0
2024-01-13,100.8872,101.7429,96.1498,97.2155,96714.0
2024-01-14,100.8872,101.7429,96.1498,97.2155,96714.0
2024-01-15,100.8872,101.7429,96.1498,97.2155,96714.0
2024-01-16,96.519,96.917,94.7578,95.3349,96739.0
2024-01-17,94.3299,95.0264,90.5587,94.3,98552.0
2024-01-18,95.4443,96.5339,94.8075,96.31,96070.0
2024-01-19,96.6682,97.912,95.1956,97.7429,98758.0
2024-01-20,96.6682,97.912,95.1956,97.7429,98758.0
2024-01-21,96.6682,97.912,95.1956,97.7429,98758.0
2024-01-22,98.718,100.3499,98.33,99.9817,114201.0
2024-01-23,100.927,102.4096,98.9767,99.3548,96580.0
2024-01-24,101.3947,101.3947,98.6583,99.1061,112526.0
2024-01-25,100.3001,101.2056,99.0364,100.9469,145815.0
2024-01-26,101.5041,102.8922,101.4643,102.2206,156574.0
2024-01-27,101.5041,102.8922,101.4643,102.2206,156574.0
2024-01-28,101.5041,102.8922,101.4643,102.2206,156574.0
2024-01-29,102.7081,103.8126,101.4146,103.534,96783.0
2024-01-30,102.5489,103.2604,101.1061,101.1758,136670.0
2024-01-31,101.5738,103.2355,99.7827,99.8922,128218.0
2024-02-01,100.1807,101.6932,98.9369,101.4345,100678.0
2024-02-02,100.2603,103.2057,99.5141,102.1509,105982.0
2024-02-03,100.2603,103.2057,99.5141,102.1509,105982.0
2024-02-04,100.2603,103.2057,99.5141,102.1509,105982.0
2024-02-05,100.7479,101.325,99.2454,100.4096,100980.0
2024-02-06,100.3996,102.2902,100.0315,102.1708,117400.0
2024-02-07,102.2504,103.5538,100.8773,102.9469,161163.0
2024-02-08,102.0315,106.9072,100.1509,104.9271,283354.0
2024-02-09,106.0216,111.554,104.8972,109.6137,212878.0
2024-02-10,106.0216,111.554,104.8972,109.6137,212878.0
2024-02-11,106.0216,111.554,104.8972,109.6137,212878.0
2024-02-12,110.1411,113.0267,108.5192,111.9421,183180.0
2024-02-13,106.6883,109.0714,105.8724,106.4495,228856.0
2024-02-14,108.758,109.7033,106.4893,108.8973,134299.0
2024-02-15,109.7033,110.9073,107.8475,110.36,124391.0
2024-02-16,109.64,111.61,109.12,111.2,204394.0
2024-02-17,109.64,111.61,109.12,111.2,204394.0
2024-02-18,109.64,111.61,109.12,111.2,204394.0
2024-02-19,109.64,111.61,109.12,111.2,204394.0
2024-02-20,109.9,111.64,108.97,111.41,290070.0
2024-02-21,110.56,112.23,110.38,112.11,135872.0
2024-02-22,112.6,114.95,112.6,113.88,122227.0
2024-02-23,113.81,115.21,112.965,114.07,86614.0
2024-02-24,113.81,115.21,112.965,114.07,86614.0
2024-02-25,113.81,115.21,112.965,114.07,86614.0
2024-02-26,113.75,116.08,113.5927,115.1,195009.0
2024-02-27,116.44,117.58,115.43,116.36,184641.0
2024-02-28,115.27,117.99,115.27,117.48,189721.0
2024-02-29,118.0,120.49,117.75,119.94,204092.0
2024-03-01,119.77,122.82,118.14,122.29,235091.0
2024-03-02,119.77,122.82,118.14,122.29,235091.0
2024-03-03,119.77,122.82,118.14,122.29,235091.0
2024-03-04,122.15,123.58,120.62,120.91,170124.0
2024-03-05,119.56,120.839,117.72,118.31,196147.0
2024-03-06,118.31,118.31,110.46,112.73,411319.0
2024-03-07,114.12,116.12,112.34,112.59,346972.0
2024-03-08,113.47,115.75,111.11,112.12,209617.0
2024-03-09,113.47,115.75,111.11,112.12,209617.0
2024-03-10,113.47,115.75,111.11,112.12,209617.0
2024-03-11,110.86,112.07,108.87,111.87,157966.0
2024-03-12,112.33,112.33,108.7344,109.15,287970.0
2024-03-13,108.99,111.96,108.14,110.95,276291.0
2024-03-14,111.44,111.61,108.57,110.44,191931.0
2024-03-15,110.45,113.595,110.45,112.76,1202234.0
2024-03-16,110.45,113.595,110.45,112.76,1202234.0
2024-03-17,110.45,113.595,110.45,112.76,1202234.0
2024-03-18,113.74,115.32,111.75,113.67,190887.0
2024-03-19,112.74,115.14,112.74,113.94,139508.0
2024-03-20,113.99,115.13,111.89,114.04,189846.0
2024-03-21,115.19,117.8,115.13,116.54,178044.0
2024-03-22,117.0,117.95,114.65,116.06,162979.0
2024-03-23,117.0,117.95,114.65,116.06,162979.0
2024-03-24,117.0,117.95,114.65,116.06,162979.0
2024-03-25,116.5,117.47,115.29,115.29,119582.0
2024-03-26,116.17,116.71,115.33,115.66,151385.0
2024-03-27,116.5,117.92,116.265,117.92,94333.0
2024-03-28,118.49,120.72,117.64,119.47,267223.0
2024-03-29,118.49,120.72,117.64,119.47,267223.0
2024-03-30,118.49,120.72,117.64,119.47,267223.0
2024-03-31,118.49,120.72,117.64,119.47,267223.0
2024-04-01,119.42,120.965,117.94,118.54,162974.0
2024-04-02,117.01,117.8,115.1022,117.23,270049.0
2024-04-03,116.45,118.92,116.01,116.31,123839.0
2024-04-04,117.5,117.9,112.645,113.21,148378.0
2024-04-05,113.19,116.464,112.21,115.41,91589.0
2024-04-06,113.19,116.464,112.21,115.41,91589.0
2024-04-07,113.19,116.464,112.21,115.41,91589.0
2024-04-08,116.57,117.21,114.7068,114.97,136376.0
2024-04-09,115.41,115.41,113.46,114.33,89391.0
2024-04-10,111.25,112.14,108.36,108.9,155343.0
2024-04-11,109.55,109.58,107.5,109.06,147282.0
2024-04-12,108.83,108.83,106.14,107.1,89897.0
2024-04-13,108.83,108.83,106.14,107.1,89897.0
2024-04-14,108.83,108.83,106.14,107.1,89897.0
2024-04-15,107.89,108.99,105.382,105.6,99031.0
2024-04-16,104.72,105.72,103.57,104.88,106965.0
2024-04-17,106.12,106.12,103.59,104.2,133813.0
2024-04-18,104.01,104.76,101.86,102.64,119437.0
2024-04-19,102.02,103.79,102.02,103.4,128629.0
2024-04-20,102.02,103.79,102.02,103.4,128629.0
2024-04-21,102.02,103.79,102.02,103.4,128629.0
2024-04-22,103.65,107.01,103.65,105.54,150568.0
2024-04-23,105.0,109.32,104.96,108.46,138197.0
2024-04-24,108.38,109.09,105.93,106.81,82088.0
2024-04-25,105.02,105.27,102.98,104.42,96983.0
2024-04-26,104.5,106.13,104.49,105.49,64926.0
2024-04-27,104.5,106.13,104.49,105.49,64926.0
2024-04-28,104.5,106.13,104.49,105.49,64926.0
2024-04-29,105.93,107.405,105.83,107.17,99764.0
2024-04-30,106.41,106.46,104.29,104.49,169265.0
2024-05-01,105.13,105.94,101.76,104.06,230072.0
