,GPS US Equity,GPS US Equity,GPS US Equity,GPS US Equity,GPS US Equity
2023-09-05,11.1866,11.2546,11.0212,11.1185,6667651.0
2023-09-06,10.992,11.1379,10.8266,11.0017,7080455.0
2023-09-07,10.992,11.2936,10.9142,11.206,9134538.0
2023-09-08,11.1963,11.2109,10.9336,10.9628,3938126.0
2023-09-09,11.1963,11.2109,10.9336,10.9628,3938126.0
2023-09-10,11.1963,11.2109,10.9336,10.9628,3938126.0
2023-09-11,10.9823,11.1277,10.6418,10.6807,6397211.0
2023-09-12,10.6515,10.9823,10.6224,10.8947,4677549.0
2023-09-13,10.9045,10.9239,10.457,10.5932,6701099.0
2023-09-14,10.7002,10.7877,10.6126,10.6905,5312838.0
2023-09-15,10.6905,11.1476,10.6272,10.8947,24386433.0
2023-09-16,10.6905,11.1476,10.6272,10.8947,24386433.0
2023-09-17,10.6905,11.1476,10.6272,10.8947,24386433.0
2023-09-18,10.7002,10.778,9.8344,9.8539,10164718.0
2023-09-19,9.9025,10.0095,9.5523,9.6885,8091640.0
2023-09-20,9.7372,9.7955,9.5426,9.5523,6818404.0
2023-09-21,9.601,10.1165,9.5523,9.9512,9680372.0
2023-09-22,10.0387,10.0874,9.601,9.6691,7483857.0
2023-09-23,10.0387,10.0874,9.601,9.6691,7483857.0
2023-09-24,10.0387,10.0874,9.601,9.6691,7483857.0
2023-09-25,9.6204,10.0776,9.5621,9.9706,8664149.0
2023-09-26,9.8344,10.2235,9.8053,9.922,5643804.0
2023-09-27,9.9901,10.2041,9.9025,10.0095,4950471.0
2023-09-28,10.0679,10.3743,9.9706,10.2916,5002531.0
2023-09-29,10.4375,10.6029,10.3208,10.3403,5183345.0
2023-09-30,10.4375,10.6029,10.3208,10.3403,5183345.0
2023-10-01,10.4375,10.6029,10.3208,10.3403,5183345.0
2023-10-02,10.3695,10.5008,10.2333,10.4765,6280400.0
2023-10-03,10.3482,10.4765,9.998,10.1016,6162474.0
2023-10-04,10.1509,10.4148,10.1312,10.2594,5355590.0
2023-10-05,10.1509,10.2594,9.8145,9.8648,7559852.0
2023-10-06,9.8747,10.2446,9.5788,10.1115,6867172.0
2023-10-07,9.8747,10.2446,9.5788,10.1115,6867172.0
2023-10-08,9.8747,10.2446,9.5788,10.1115,6867172.0
2023-10-09,9.9142,10.3581,9.9142,10.2693,5685490.0
2023-10-10,10.3285,10.9894,10.3186,10.7921,8248397.0
2023-10-11,10.9204,11.3791,10.8612,11.3742,9133270.0
2023-10-12,11.3248,11.4284,11.0486,11.1374,7096525.0
2023-10-13,11.1867,11.3199,11.0783,11.2361,7657130.0
2023-10-14,11.1867,11.3199,11.0783,11.2361,7657130.0
2023-10-15,11.1867,11.3199,11.0783,11.2361,7657130.0
2023-10-16,11.3446,11.9266,11.2656,11.8871,7155962.0
2023-10-17,11.8378,12.5283,11.7392,12.2916,9776090.0
2023-10-18,12.2225,12.2225,11.9365,11.9956,7952515.0
2023-10-19,11.966,12.114,11.7392,11.8181,6967307.0
2023-10-20,11.7983,11.9069,11.5221,11.68,5386443.0
2023-10-21,11.7983,11.9069,11.5221,11.68,5386443.0
2023-10-22,11.7983,11.9069,11.5221,11.68,5386443.0
2023-10-23,11.5912,11.8575,11.3692,11.68,5492493.0
2023-10-24,11.7983,12.3409,11.7885,12.2423,8212611.0
2023-10-25,12.696,13.1498,12.6665,12.8835,14105686.0
2023-10-26,12.8637,13.066,12.7059,12.8933,10980888.0
2023-10-27,12.9624,13.1794,12.4198,12.5974,10398842.0
2023-10-28,12.9624,13.1794,12.4198,12.5974,10398842.0
2023-10-29,12.9624,13.1794,12.4198,12.5974,10398842.0
2023-10-30,12.8539,12.9673,12.2916,12.479,9297344.0
2023-10-31,12.5579,12.9032,12.5037,12.627,5932567.0
2023-11-01,12.5579,12.7651,12.336,12.7552,6539460.0
2023-11-02,12.9328,13.4754,12.9328,13.3471,7521174.0
2023-11-03,13.4655,13.8601,13.4655,13.8502,6766386.0
2023-11-04,13.4655,13.8601,13.4655,13.8502,6766386.0
2023-11-05,13.4655,13.8601,13.4655,13.8502,6766386.0
2023-11-06,13.8108,13.8996,13.5642,13.6431,5896775.0
2023-11-07,13.8502,13.9883,13.3866,13.426,7786826.0
2023-11-08,13.2879,13.4842,13.1202,13.3373,6083092.0
2023-11-09,13.3866,13.5937,13.2534,13.2978,5809143.0
2023-11-10,13.357,13.3619,12.9131,13.2978,6776722.0
2023-11-11,13.357,13.3619,12.9131,13.2978,6776722.0
2023-11-12,13.357,13.3619,12.9131,13.2978,6776722.0
2023-11-13,13.3077,13.3077,12.9377,13.0019,5252643.0
2023-11-14,13.4458,13.7516,13.4458,13.5839,6962498.0
2023-11-15,13.7023,13.9538,13.6036,13.8798,9265511.0
2023-11-16,13.6628,13.7368,13.2485,13.4852,14090290.0
2023-11-17,16.1685,17.8929,15.8429,17.6087,69084585.0
2023-11-18,16.1685,17.8929,15.8429,17.6087,69084585.0
2023-11-19,16.1685,17.8929,15.8429,17.6087,69084585.0
2023-11-20,17.6975,18.4275,17.2733,18.1809,31002530.0
2023-11-21,17.9047,18.7037,17.5989,18.6445,19161832.0
2023-11-22,18.4472,18.7728,18.2943,18.5459,10212669.0
2023-11-23,18.4472,18.7728,18.2943,18.5459,10212669.0
2023-11-24,18.5064,18.6643,18.3733,18.6051,3921597.0
2023-11-25,18.5064,18.6643,18.3733,18.6051,3921597.0
2023-11-26,18.5064,18.6643,18.3733,18.6051,3921597.0
2023-11-27,18.6445,19.2858,18.4768,19.1772,10047853.0
2023-11-28,18.9997,19.3795,18.7728,19.2858,10167572.0
2023-11-29,19.5324,20.0158,19.3548,19.8875,10796624.0
2023-11-30,19.9467,20.0256,19.4929,19.7987,11496430.0
2023-12-01,19.7346,20.7753,19.631,20.7359,8814091.0
2023-12-02,19.7346,20.7753,19.631,20.7359,8814091.0
2023-12-03,19.7346,20.7753,19.631,20.7359,8814091.0
2023-12-04,20.726,20.8444,20.4794,20.5583,9172731.0
2023-12-05,20.3808,20.6471,20.1243,20.4991,6368794.0
2023-12-06,20.5485,21.0516,20.4991,20.657,5814544.0
2023-12-07,20.6866,21.2291,20.6274,21.0812,7129411.0
2023-12-08,21.022,21.5152,20.9628,21.387,6969238.0
2023-12-09,21.022,21.5152,20.9628,21.387,6969238.0
2023-12-10,21.022,21.5152,20.9628,21.387,6969238.0
2023-12-11,21.4758,21.7816,21.3574,21.6336,7907391.0
2023-12-12,21.239,21.5941,20.9934,21.0121,6660870.0
2023-12-13,21.0812,21.239,20.3018,20.9431,13710266.0
2023-12-14,21.2686,21.4363,20.652,21.0121,12213395.0
2023-12-15,21.0121,21.4462,20.6668,21.022,13028084.0
2023-12-16,21.0121,21.4462,20.6668,21.022,13028084.0
2023-12-17,21.0121,21.4462,20.6668,21.022,13028084.0
2023-12-18,21.1601,21.2686,20.5485,20.6866,7526130.0
2023-12-19,20.8148,21.4758,20.7162,21.3081,8202946.0
2023-12-20,21.1601,21.239,20.4005,20.4005,7310410.0
2023-12-21,20.7458,21.0613,20.6668,20.9628,4702208.0
2023-12-22,20.7458,21.1798,20.7063,20.8839,3845784.0
2023-12-23,20.7458,21.1798,20.7063,20.8839,3845784.0
2023-12-24,20.7458,21.1798,20.7063,20.8839,3845784.0
2023-12-25,20.7458,21.1798,20.7063,20.8839,3845784.0
2023-12-26,21.5547,21.747,21.0713,21.1502,6248518.0
2023-12-27,21.2094,21.2489,20.8691,20.9924,4063260.0
2023-12-28,20.9036,20.9381,20.6619,20.8148,3495665.0
2023-12-29,20.7162,20.9283,20.5583,20.6274,5396499.0
2023-12-30,20.7162,20.9283,20.5583,20.6274,5396499.0
2023-12-31,20.7162,20.9283,20.5583,20.6274,5396499.0
2024-01-01,20.7162,20.9283,20.5583,20.6274,5396499.0
2024-01-02,20.4485,20.7566,19.7928,20.7566,6915660.0
2024-01-03,20.379,20.4381,19.8524,20.1206,8257323.0
2024-01-04,20.2101,20.2796,19.8424,19.9915,5918361.0
2024-01-05,19.8325,20.9553,19.8226,20.6572,7568265.0
2024-01-06,19.8325,20.9553,19.8226,20.6572,7568265.0
2024-01-07,19.8325,20.9553,19.8226,20.6572,7568265.0
2024-01-08,20.687,21.7154,20.687,21.5216,6948314.0
2024-01-09,21.462,21.77,21.1639,21.1739,5140610.0
2024-01-10,21.0844,21.48,21.0248,21.154,4804775.0
2024-01-11,21.005,21.1639,20.5082,20.8261,4041670.0
2024-01-12,21.005,21.0149,20.1008,20.1107,5277910.0
2024-01-13,21.005,21.0149,20.1008,20.1107,5277910.0
2024-01-14,21.005,21.0149,20.1008,20.1107,5277910.0
2024-01-15,21.005,21.0149,20.1008,20.1107,5277910.0
2024-01-16,19.8722,19.902,19.4996,19.7033,5894863.0
2024-01-17,19.4649,19.6735,19.286,19.286,6429714.0
2024-01-18,19.5046,19.6053,18.2216,18.4116,13336280.0
2024-01-19,18.3918,18.9979,18.2676,18.819,7343882.0
2024-01-20,18.3918,18.9979,18.2676,18.819,7343882.0
2024-01-21,18.3918,18.9979,18.2676,18.819,7343882.0
2024-01-22,18.8389,19.1866,18.6104,18.8488,4812207.0
2024-01-23,19.0475,19.2214,18.6799,18.8488,5416415.0
2024-01-24,19.1072,19.2065,18.7793,18.8488,3520363.0
2024-01-25,19.0575,19.599,18.9942,19.3854,5957505.0
2024-01-26,19.445,19.7778,19.1817,19.6139,4009866.0
2024-01-27,19.445,19.7778,19.1817,19.6139,4009866.0
2024-01-28,19.445,19.7778,19.1817,19.6139,4009866.0
2024-01-29,19.5543,19.5692,19.0525,19.286,3863752.0
2024-01-30,19.2562,19.4003,19.0674,19.2264,3973699.0
2024-01-31,19.127,19.1767,18.4961,18.5706,5289201.0
2024-02-01,18.7197,19.3357,18.6402,19.2165,4721365.0
2024-02-02,19.0277,19.7629,18.9084,19.6835,5242842.0
2024-02-03,19.0277,19.7629,18.9084,19.6835,5242842.0
2024-02-04,19.0277,19.7629,18.9084,19.6835,5242842.0
2024-02-05,19.3357,19.9418,19.1568,19.8424,6270822.0
2024-02-06,19.7431,19.9319,19.4748,19.6536,4209455.0
2024-02-07,19.6636,19.8027,19.3357,19.7431,3570605.0
2024-02-08,19.8226,20.3293,19.7133,19.912,7184495.0
2024-02-09,19.8623,20.1405,19.5891,19.9319,6291237.0
2024-02-10,19.8623,20.1405,19.5891,19.9319,6291237.0
2024-02-11,19.8623,20.1405,19.5891,19.9319,6291237.0
2024-02-12,20.1206,21.1341,20.0014,20.4287,7525632.0
2024-02-13,19.6238,19.8822,19.2363,19.6437,5475180.0
2024-02-14,19.9219,20.1505,19.5593,19.9915,3896501.0
2024-02-15,20.1505,20.2945,19.748,19.912,3842757.0
2024-02-16,19.6735,20.0759,19.4052,19.6338,3891044.0
2024-02-17,19.6735,20.0759,19.4052,19.6338,3891044.0
2024-02-18,19.6735,20.0759,19.4052,19.6338,3891044.0
2024-02-19,19.6735,20.0759,19.4052,19.6338,3891044.0
2024-02-20,19.3456,19.3754,18.8588,18.9184,6459954.0
2024-02-21,18.7296,19.0674,18.6501,19.0177,5385237.0
2024-02-22,19.2363,19.4152,18.9482,18.9681,4213169.0
2024-02-23,19.0177,19.4649,18.7197,19.3258,4038126.0
2024-02-24,19.0177,19.4649,18.7197,19.3258,4038126.0
2024-02-25,19.0177,19.4649,18.7197,19.3258,4038126.0
2024-02-26,19.9617,20.0213,19.0376,19.2363,5791740.0
2024-02-27,19.4251,19.6536,19.1866,19.5742,5248779.0
2024-02-28,19.3357,19.3357,18.9879,19.1171,4088196.0
2024-02-29,19.3258,19.3456,18.6044,18.819,5934175.0
2024-03-01,18.8786,19.285,18.66,18.9382,5182896.0
2024-03-02,18.8786,19.285,18.66,18.9382,5182896.0
2024-03-03,18.8786,19.285,18.66,18.9382,5182896.0
2024-03-04,19.0475,19.3655,18.9382,19.0972,7292751.0
2024-03-05,18.9084,20.0412,18.8289,19.8722,9857332.0
2024-03-06,20.1107,20.21,18.8687,18.9382,9418760.0
2024-03-07,19.2661,19.7231,18.8985,19.2065,21237532.0
2024-03-08,20.8758,20.8758,19.3556,20.7864,30947575.0
2024-03-09,20.8758,20.8758,19.3556,20.7864,30947575.0
2024-03-10,20.8758,20.8758,19.3556,20.7864,30947575.0
2024-03-11,20.6373,21.8098,20.3392,21.5018,15944597.0
2024-03-12,21.6508,22.9618,21.4819,22.5649,14223108.0
2024-03-13,22.7637,23.1512,22.4755,22.7736,10890773.0
2024-03-14,22.7736,22.863,22.1277,22.8531,9549217.0
2024-03-15,22.7537,23.7275,22.7537,23.4393,15425758.0
2024-03-16,22.7537,23.7275,22.7537,23.4393,15425758.0
2024-03-17,22.7537,23.7275,22.7537,23.4393,15425758.0
2024-03-18,23.5486,24.6416,23.4492,24.5323,13198528.0
2024-03-19,24.2441,25.2676,23.9411,25.2377,10936413.0
2024-03-20,25.1583,26.8375,25.0688,26.8176,11091764.0
2024-03-21,26.9865,28.4074,26.8077,28.2981,12952352.0
2024-03-22,28.1987,28.3676,27.5827,27.9006,8845029.0
2024-03-23,28.1987,28.3676,27.5827,27.9006,8845029.0
2024-03-24,28.1987,28.3676,27.5827,27.9006,8845029.0
2024-03-25,27.9702,28.1888,27.3989,27.7317,9695577.0
2024-03-26,28.0795,28.154,27.4535,27.5429,8087333.0
2024-03-27,27.6323,27.6323,26.9468,27.1157,7485187.0
2024-03-28,27.0859,27.5926,27.0412,27.374,5557247.0
2024-03-29,27.0859,27.5926,27.0412,27.374,5557247.0
2024-03-30,27.0859,27.5926,27.0412,27.374,5557247.0
2024-03-31,27.0859,27.5926,27.0412,27.374,5557247.0
2024-04-01,27.2746,27.682,27.0561,27.0759,6340831.0
2024-04-02,26.5394,26.5841,25.8735,26.44,7434419.0
2024-04-03,26.3009,26.4201,25.6948,25.7147,8815150.0
2024-04-04,25.9432,26.0326,24.5025,24.5323,7896039.0
2024-04-05,24.5025,24.7807,23.9982,24.0951,6917673.0
2024-04-06,24.5025,24.7807,23.9982,24.0951,6917673.0
2024-04-07,24.5025,24.7807,23.9982,24.0951,6917673.0
2024-04-08,24.1547,24.3137,23.3201,23.33,6736852.0
2024-04-09,23.58,23.78,23.07,23.14,7382975.0
2024-04-10,22.83,23.32,22.65,23.13,8080530.0
2024-04-11,22.83,23.73,22.67,23.39,7511758.0
2024-04-12,23.13,23.385,22.37,22.5,7021077.0
2024-04-13,23.13,23.385,22.37,22.5,7021077.0
2024-04-14,23.13,23.385,22.37,22.5,7021077.0
2024-04-15,22.84,22.88,21.76,21.88,7613067.0
2024-04-16,21.59,21.62,20.335,20.98,11709509.0
2024-04-17,21.22,21.44,20.68,21.2,6729228.0
2024-04-18,21.28,21.695,20.905,21.03,5648286.0
2024-04-19,20.95,21.055,20.56,20.76,5390899.0
2024-04-20,20.95,21.055,20.56,20.76,5390899.0
2024-04-21,20.95,21.055,20.56,20.76,5390899.0
2024-04-22,21.09,21.23,20.47,20.75,5771272.0
2024-04-23,20.91,21.23,20.67,20.91,5767422.0
2024-04-24,20.97,21.13,20.03,20.11,7274070.0
2024-04-25,20.0,20.33,19.65,20.22,5921064.0
2024-04-26,20.19,21.36,20.06,21.35,8786185.0
2024-04-27,20.19,21.36,20.06,21.35,8786185.0
2024-04-28,20.19,21.36,20.06,21.35,8786185.0
2024-04-29,21.15,21.52,20.93,21.25,9583227.0
2024-04-30,21.09,21.41,20.44,20.52,7822790.0
2024-05-01,20.34,20.515,19.81,19.83,8462768.0
