,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity
2023-09-06,70.8121,71.4864,70.1571,71.0337,2452307.0
2023-09-07,70.6195,70.7351,69.9548,70.003,2767877.0
2023-09-08,69.9548,70.5617,69.5117,70.5424,1631440.0
2023-09-09,69.9548,70.5617,69.5117,70.5424,1631440.0
2023-09-10,69.9548,70.5617,69.5117,70.5424,1631440.0
2023-09-11,71.0626,71.2649,69.8585,69.9837,2156455.0
2023-09-12,70.0415,70.6291,69.6562,70.1089,1411407.0
2023-09-13,70.764,70.7736,69.1649,69.6176,1433446.0
2023-09-14,70.6773,71.2649,70.1475,70.7543,1992278.0
2023-09-15,70.5135,70.7832,69.7043,69.7332,2463072.0
2023-09-16,70.5135,70.7832,69.7043,69.7332,2463072.0
2023-09-17,70.5135,70.7832,69.7043,69.7332,2463072.0
2023-09-18,69.5479,69.6779,68.5917,68.9234,1788334.0
2023-09-19,68.7771,69.9772,68.4551,69.704,2137259.0
2023-09-20,70.1625,70.3772,69.0307,69.0307,1912749.0
2023-09-21,68.299,69.3781,68.299,68.738,2288773.0
2023-09-22,68.8454,69.0405,67.3525,67.5672,2319364.0
2023-09-23,68.8454,69.0405,67.3525,67.5672,2319364.0
2023-09-24,68.8454,69.0405,67.3525,67.5672,2319364.0
2023-09-25,67.3233,68.2697,67.3233,68.0941,1923616.0
2023-09-26,67.7721,68.1819,66.2695,66.3768,2185779.0
2023-09-27,66.5427,67.0403,66.0548,66.7086,1939042.0
2023-09-28,66.5037,67.3916,66.1134,67.2257,1364461.0
2023-09-29,67.6648,68.0941,67.1574,67.7818,1926173.0
2023-09-30,67.6648,68.0941,67.1574,67.7818,1926173.0
2023-10-01,67.6648,68.0941,67.1574,67.7818,1926173.0
2023-10-02,67.8599,68.1428,67.0793,67.4111,2143536.0
2023-10-03,67.294,67.5282,65.3621,65.967,1875008.0
2023-10-04,67.0501,67.6648,66.3671,66.894,2334074.0
2023-10-05,66.2988,66.6793,65.6938,65.9866,1827653.0
2023-10-06,65.6841,67.7331,65.4889,67.0891,2256327.0
2023-10-07,65.6841,67.7331,65.4889,67.0891,2256327.0
2023-10-08,65.6841,67.7331,65.4889,67.0891,2256327.0
2023-10-09,66.7378,68.8347,66.6012,68.5429,2052215.0
2023-10-10,68.9039,69.8698,68.5917,68.6697,2167511.0
2023-10-11,68.7088,69.4649,68.416,69.2259,1659027.0
2023-10-12,69.1868,69.3088,68.1916,68.6697,1910946.0
2023-10-13,68.4453,68.5995,67.5672,67.8014,2047661.0
2023-10-14,68.4453,68.5995,67.5672,67.8014,2047661.0
2023-10-15,68.4453,68.5995,67.5672,67.8014,2047661.0
2023-10-16,68.2307,69.3039,67.9916,69.0405,1760483.0
2023-10-17,69.0795,69.782,68.7575,69.3039,1650727.0
2023-10-18,68.8746,69.3186,68.1282,68.4941,1999831.0
2023-10-19,70.7187,70.7285,67.4111,67.8111,2803060.0
2023-10-20,67.7428,67.8111,66.7476,67.011,1903854.0
2023-10-21,67.7428,67.8111,66.7476,67.011,1903854.0
2023-10-22,67.7428,67.8111,66.7476,67.011,1903854.0
2023-10-23,66.8842,67.5867,66.3378,66.5427,1893150.0
2023-10-24,66.9818,67.5184,65.967,66.3378,1667277.0
2023-10-25,66.1329,66.6891,65.7134,65.9475,1833462.0
2023-10-26,65.5768,66.0109,64.4645,64.5035,2080712.0
2023-10-27,64.2596,64.9328,62.5423,62.8448,2223287.0
2023-10-28,64.2596,64.9328,62.5423,62.8448,2223287.0
2023-10-29,64.2596,64.9328,62.5423,62.8448,2223287.0
2023-10-30,62.9716,63.4546,62.5131,62.9229,1891226.0
2023-10-31,63.2351,65.4646,62.9326,65.1962,2982813.0
2023-11-01,65.0499,65.0792,63.4302,64.3669,1989814.0
2023-11-02,65.0792,65.7329,64.6986,64.7377,2195162.0
2023-11-03,65.606,66.2841,65.4597,65.5572,2010108.0
2023-11-04,65.606,66.2841,65.4597,65.5572,2010108.0
2023-11-05,65.606,66.2841,65.4597,65.5572,2010108.0
2023-11-06,65.7426,66.2207,65.0011,65.3328,2539345.0
2023-11-07,65.0401,65.1962,63.6302,63.9766,2791231.0
2023-11-08,63.4205,64.1469,62.2984,62.3862,3205441.0
2023-11-09,62.6009,62.6789,61.157,61.352,2177148.0
2023-11-10,61.5666,62.6984,60.7862,62.5618,2575487.0
2023-11-11,61.5666,62.6984,60.7862,62.5618,2575487.0
2023-11-12,61.5666,62.6984,60.7862,62.5618,2575487.0
2023-11-13,62.0642,62.5911,61.8496,62.2887,2372336.0
2023-11-14,63.8498,65.3719,63.4302,64.8645,3889547.0
2023-11-15,66.3671,67.5574,65.889,67.2062,5425080.0
2023-11-16,66.5915,67.0598,64.3766,65.1279,4205359.0
2023-11-17,66.0646,67.0501,65.8012,66.5622,4317345.0
2023-11-18,66.0646,67.0501,65.8012,66.5622,4317345.0
2023-11-19,66.0646,67.0501,65.8012,66.5622,4317345.0
2023-11-20,66.5525,66.7183,65.9183,66.4549,5177241.0
2023-11-21,63.4205,66.3963,61.391,65.9768,8199617.0
2023-11-22,66.3378,67.255,65.7426,66.3768,3632286.0
2023-11-23,66.3378,67.255,65.7426,66.3768,3632286.0
2023-11-24,66.7281,67.9965,66.1524,67.8209,1701461.0
2023-11-25,66.7281,67.9965,66.1524,67.8209,1701461.0
2023-11-26,66.7281,67.9965,66.1524,67.8209,1701461.0
2023-11-27,67.3916,67.8355,66.4646,67.6745,3034966.0
2023-11-28,67.8794,69.5674,67.0013,69.2942,2951510.0
2023-11-29,69.3332,69.9089,68.8454,69.06,2775376.0
2023-11-30,69.5381,69.5381,68.055,69.2161,4275567.0
2023-12-01,69.2405,71.7139,69.06,71.6359,3064919.0
2023-12-02,69.2405,71.7139,69.06,71.6359,3064919.0
2023-12-03,69.2405,71.7139,69.06,71.6359,3064919.0
2023-12-04,71.4895,73.1677,71.4114,72.875,2916355.0
2023-12-05,71.8115,72.592,71.7139,72.2018,2759624.0
2023-12-06,72.592,73.9092,72.4067,73.2653,2595081.0
2023-12-07,73.1579,73.9092,72.553,72.7481,2824687.0
2023-12-08,73.1092,73.136,71.9871,72.192,2834089.0
2023-12-09,73.1092,73.136,71.9871,72.192,2834089.0
2023-12-10,73.1092,73.136,71.9871,72.192,2834089.0
2023-12-11,74.0988,74.5977,73.2195,73.2491,3109647.0
2023-12-12,72.6168,73.1207,72.1426,72.3303,2411646.0
2023-12-13,71.8956,72.1228,69.8307,71.5004,4435983.0
2023-12-14,72.8243,77.1122,72.523,76.5688,6269625.0
2023-12-15,77.1122,77.4728,75.6302,76.3909,6057220.0
2023-12-16,77.1122,77.4728,75.6302,76.3909,6057220.0
2023-12-17,77.1122,77.4728,75.6302,76.3909,6057220.0
2023-12-18,76.5638,76.5984,75.6993,76.3909,2397791.0
2023-12-19,76.5688,76.9047,75.7389,76.5095,2272939.0
2023-12-20,76.0748,76.2427,74.6718,74.7015,2448020.0
2023-12-21,75.3239,75.3442,74.5236,74.9089,1800207.0
2023-12-22,74.82,75.7389,74.6323,75.2251,2100128.0
2023-12-23,74.82,75.7389,74.6323,75.2251,2100128.0
2023-12-24,74.82,75.7389,74.6323,75.2251,2100128.0
2023-12-25,74.82,75.7389,74.6323,75.2251,2100128.0
2023-12-26,75.4425,77.0825,75.3733,76.9442,2505494.0
2023-12-27,76.8652,77.0628,76.2625,77.0134,1497122.0
2023-12-28,77.0628,77.7148,76.8553,77.5172,1470505.0
2023-12-29,77.5073,78.0013,77.0628,77.3394,1834659.0
2023-12-30,77.5073,78.0013,77.0628,77.3394,1834659.0
2023-12-31,77.5073,78.0013,77.0628,77.3394,1834659.0
2024-01-01,77.5073,78.0013,77.0628,77.3394,1834659.0
2024-01-02,77.3097,78.5842,76.1538,76.3316,3204355.0
2024-01-03,75.9562,76.0352,74.1235,74.5236,2116757.0
2024-01-04,74.2272,74.8299,74.0494,74.3952,1890479.0
2024-01-05,74.3754,76.0254,74.1284,74.9188,3027244.0
2024-01-06,74.3754,76.0254,74.1284,74.9188,3027244.0
2024-01-07,74.3754,76.0254,74.1284,74.9188,3027244.0
2024-01-08,74.7805,75.2251,74.2272,74.6323,2346177.0
2024-01-09,73.8913,74.5475,73.2096,74.2569,2653052.0
2024-01-10,74.4841,75.2152,74.3557,74.8595,1757330.0
2024-01-11,75.0868,75.0868,72.7848,73.753,2447829.0
2024-01-12,74.0889,74.7212,72.5081,72.9725,2383499.0
2024-01-13,74.0889,74.7212,72.5081,72.9725,2383499.0
2024-01-14,74.0889,74.7212,72.5081,72.9725,2383499.0
2024-01-15,74.0889,74.7212,72.5081,72.9725,2383499.0
2024-01-16,72.3599,72.6069,70.2654,70.9965,2970784.0
2024-01-17,70.3049,71.0607,69.7024,70.2852,2364018.0
2024-01-18,70.5717,71.2336,69.4997,70.0876,2296548.0
2024-01-19,70.1469,70.5717,68.823,70.1469,2219189.0
2024-01-20,70.1469,70.5717,68.823,70.1469,2219189.0
2024-01-21,70.1469,70.5717,68.823,70.1469,2219189.0
2024-01-22,70.4037,72.849,69.9591,72.6069,3636600.0
2024-01-23,73.3578,74.0395,71.8517,72.192,2492258.0
2024-01-24,72.8342,73.8617,71.9746,72.4489,1917933.0
2024-01-25,73.1108,74.8299,73.1108,74.3063,3480462.0
2024-01-26,74.5928,75.3832,73.6838,73.921,1973209.0
2024-01-27,74.5928,75.3832,73.6838,73.921,1973209.0
2024-01-28,74.5928,75.3832,73.6838,73.921,1973209.0
2024-01-29,73.8419,73.9605,71.6634,72.4587,3007842.0
2024-01-30,71.7968,72.9527,70.7347,72.439,2442198.0
2024-01-31,72.1525,72.7156,71.1849,71.619,9978894.0
2024-02-01,71.9746,74.3557,71.53,74.3359,2374540.0
2024-02-02,73.6443,75.2547,72.3698,74.7805,2399692.0
2024-02-03,73.6443,75.2547,72.3698,74.7805,2399692.0
2024-02-04,73.6443,75.2547,72.3698,74.7805,2399692.0
2024-02-05,73.7135,73.8024,72.5774,73.3183,1859737.0
2024-02-06,73.1108,74.2766,72.6761,73.9407,1683703.0
2024-02-07,74.3853,74.7015,73.3282,74.573,2014542.0
2024-02-08,74.6521,75.0275,74.1383,74.5829,1877548.0
2024-02-09,74.5928,74.7706,73.8617,74.6916,1532922.0
2024-02-10,74.5928,74.7706,73.8617,74.6916,1532922.0
2024-02-11,74.5928,74.7706,73.8617,74.6916,1532922.0
2024-02-12,74.8793,76.223,73.7728,75.0077,2578000.0
2024-02-13,73.1701,73.7728,71.5597,72.024,2719718.0
2024-02-14,72.1624,73.7431,71.8363,73.7036,2427051.0
2024-02-15,73.8913,74.9188,73.5949,73.753,1873775.0
2024-02-16,73.4072,74.0198,72.6613,72.8638,1919827.0
2024-02-17,73.4072,74.0198,72.6613,72.8638,1919827.0
2024-02-18,73.4072,74.0198,72.6613,72.8638,1919827.0
2024-02-19,73.4072,74.0198,72.6613,72.8638,1919827.0
2024-02-20,72.3402,72.7403,71.5696,72.3896,3180286.0
2024-02-21,72.1228,73.921,72.0043,73.2294,1821385.0
2024-02-22,73.6443,74.6916,73.4961,74.3063,1791427.0
2024-02-23,74.5533,76.0352,74.3606,75.3634,1896013.0
2024-02-24,74.5533,76.0352,74.3606,75.3634,1896013.0
2024-02-25,74.5533,76.0352,74.3606,75.3634,1896013.0
2024-02-26,75.1559,76.2526,74.8694,75.5314,2426458.0
2024-02-27,75.729,78.278,75.6005,78.11,3756633.0
2024-02-28,78.4657,79.345,78.1001,78.7226,4756157.0
2024-02-29,82.0126,85.0753,79.2264,79.9081,9020668.0
2024-03-01,80.333,80.7973,76.5885,76.9837,4911827.0
2024-03-02,80.333,80.7973,76.5885,76.9837,4911827.0
2024-03-03,80.333,80.7973,76.5885,76.9837,4911827.0
2024-03-04,77.5469,78.3668,76.465,76.6083,4453154.0
2024-03-05,75.0571,75.5907,74.1927,75.0473,5229209.0
2024-03-06,74.9188,78.0409,74.0198,77.2702,4223568.0
2024-03-07,77.4579,78.6534,77.1616,78.5645,2773306.0
2024-03-08,78.93,79.424,77.3493,77.6358,3295879.0
2024-03-09,78.93,79.424,77.3493,77.6358,3295879.0
2024-03-10,78.93,79.424,77.3493,77.6358,3295879.0
2024-03-11,77.6654,77.6654,75.3338,75.482,2455982.0
2024-03-12,75.4523,78.031,75.4326,76.4107,2825079.0
2024-03-13,76.7861,78.3274,76.4502,76.5885,2517646.0
2024-03-14,76.9047,77.2702,75.6993,76.5292,2685623.0
2024-03-15,75.976,77.2505,75.7685,77.0825,8646933.0
2024-03-16,75.976,77.2505,75.7685,77.0825,8646933.0
2024-03-17,75.976,77.2505,75.7685,77.0825,8646933.0
2024-03-18,76.7268,77.1616,75.5116,76.2032,3451755.0
2024-03-19,75.7191,78.1298,75.4731,77.29,3597175.0
2024-03-20,79.51,79.69,78.01,78.59,4083792.0
2024-03-21,78.57,80.73,78.57,80.44,4898114.0
2024-03-22,83.0,83.36,80.95,81.66,4950015.0
2024-03-23,83.0,83.36,80.95,81.66,4950015.0
2024-03-24,83.0,83.36,80.95,81.66,4950015.0
2024-03-25,81.42,82.38,80.57,80.72,2813711.0
2024-03-26,80.62,81.79,80.005,80.06,2106669.0
2024-03-27,80.35,82.69,80.35,81.87,3906812.0
2024-03-28,82.07,82.9599,81.67,82.03,2571276.0
2024-03-29,82.07,82.9599,81.67,82.03,2571276.0
2024-03-30,82.07,82.9599,81.67,82.03,2571276.0
2024-03-31,82.07,82.9599,81.67,82.03,2571276.0
2024-04-01,82.1,82.91,81.61,81.64,1888154.0
2024-04-02,81.16,81.43,79.92,80.17,2020327.0
2024-04-03,80.13,80.5,79.11,79.31,2063047.0
2024-04-04,80.33,80.845,78.37,79.0,2252673.0
2024-04-05,78.88,79.8517,78.8,79.61,1680105.0
2024-04-06,78.88,79.8517,78.8,79.61,1680105.0
2024-04-07,78.88,79.8517,78.8,79.61,1680105.0
2024-04-08,79.97,81.41,79.8,80.14,2444284.0
2024-04-09,80.71,83.32,80.665,82.55,3370902.0
2024-04-10,80.92,82.05,79.76,79.89,4456723.0
2024-04-11,80.37,80.84,79.03,80.01,2461609.0
2024-04-12,79.0,79.145,77.01,78.0,2710637.0
2024-04-13,79.0,79.145,77.01,78.0,2710637.0
2024-04-14,79.0,79.145,77.01,78.0,2710637.0
2024-04-15,78.85,79.58,76.05,76.29,3084696.0
2024-04-16,75.99,76.42,75.17,75.17,3936727.0
2024-04-17,75.75,76.6911,75.34,76.23,2307495.0
2024-04-18,76.7,77.32,75.63,76.0,1659918.0
2024-04-19,75.91,76.84,75.91,76.15,1368396.0
2024-04-20,75.91,76.84,75.91,76.15,1368396.0
2024-04-21,75.91,76.84,75.91,76.15,1368396.0
2024-04-22,76.58,76.8,74.525,75.12,2504837.0
2024-04-23,75.13,76.0,74.34,75.04,2412086.0
2024-04-24,74.6,74.91,73.535,74.43,3495043.0
2024-04-25,73.52,75.29,73.08,75.24,1857831.0
2024-04-26,75.2,76.15,75.01,75.05,2125289.0
2024-04-27,75.2,76.15,75.01,75.05,2125289.0
2024-04-28,75.2,76.15,75.01,75.05,2125289.0
2024-04-29,75.32,75.81,74.69,75.0,1859109.0
2024-04-30,74.57,75.15,73.4,73.64,3431131.0
2024-05-01,73.59,73.745,71.67,72.03,2466362.0
