,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity
2023-09-20,108.7366,108.9909,106.1749,106.2629,1169446.0
2023-09-21,105.0798,105.5883,103.799,103.8087,1276950.0
2023-09-22,104.0336,104.3856,102.9776,103.095,810788.0
2023-09-23,104.0336,104.3856,102.9776,103.095,810788.0
2023-09-24,104.0336,104.3856,102.9776,103.095,810788.0
2023-09-25,102.5181,104.1803,102.215,103.5936,849965.0
2023-09-26,102.831,103.4763,100.8168,101.0026,1602677.0
2023-09-27,101.5403,101.5892,100.2497,101.2372,1466014.0
2023-09-28,101.3448,102.8408,100.7679,101.8239,1394944.0
2023-09-29,102.8603,103.9163,102.3128,102.5377,1434830.0
2023-09-30,102.8603,103.9163,102.3128,102.5377,1434830.0
2023-10-01,102.8603,103.9163,102.3128,102.5377,1434830.0
2023-10-02,102.1465,102.8456,101.2861,102.2639,1648049.0
2023-10-03,101.1297,101.3741,97.6,97.8737,1180187.0
2023-10-04,98.3626,99.8048,97.336,99.5457,1016098.0
2023-10-05,99.5164,99.9368,97.864,99.6728,824824.0
2023-10-06,98.5582,100.4452,98.0888,99.8879,1183033.0
2023-10-07,98.5582,100.4452,98.0888,99.8879,1183033.0
2023-10-08,98.5582,100.4452,98.0888,99.8879,1183033.0
2023-10-09,99.7217,101.9803,99.487,101.7163,1521884.0
2023-10-10,101.7261,103.3394,101.687,102.5377,1477592.0
2023-10-11,102.6648,103.8234,101.1786,101.8337,1401190.0
2023-10-12,101.775,101.775,99.4626,100.2595,1398862.0
2023-10-13,101.0808,101.0906,97.9715,98.4115,1371829.0
2023-10-14,101.0808,101.0906,97.9715,98.4115,1371829.0
2023-10-15,101.0808,101.0906,97.9715,98.4115,1371829.0
2023-10-16,99.7315,100.8946,97.688,98.04,2784410.0
2023-10-17,97.7564,100.0639,97.5217,98.5093,1800752.0
2023-10-18,97.776,98.1768,95.7716,95.8693,1608932.0
2023-10-19,95.8693,96.9744,95.0773,95.2045,1588731.0
2023-10-20,94.8525,95.4636,93.6205,94.1876,1717745.0
2023-10-21,94.8525,95.4636,93.6205,94.1876,1717745.0
2023-10-22,94.8525,95.4636,93.6205,94.1876,1717745.0
2023-10-23,93.8747,94.8427,93.2489,93.3467,1212154.0
2023-10-24,93.7378,94.6178,93.1414,93.7867,1288321.0
2023-10-25,92.8969,93.6596,91.2641,91.3912,1598144.0
2023-10-26,91.5476,92.3983,90.609,90.7068,2277169.0
2023-10-27,90.9316,91.4743,85.4855,86.4242,3215159.0
2023-10-28,90.9316,91.4743,85.4855,86.4242,3215159.0
2023-10-29,90.9316,91.4743,85.4855,86.4242,3215159.0
2023-10-30,86.5806,88.761,86.5806,88.0179,2038531.0
2023-10-31,88.8099,89.0837,87.2357,88.4872,2683326.0
2023-11-01,88.9566,89.3183,87.6464,88.9468,1698503.0
2023-11-02,90.5112,92.5449,90.4037,92.193,1360054.0
2023-11-03,93.7476,95.1067,93.4445,93.5423,1324343.0
2023-11-04,93.7476,95.1067,93.4445,93.5423,1324343.0
2023-11-05,93.7476,95.1067,93.4445,93.5423,1324343.0
2023-11-06,93.6205,94.0996,91.8996,92.5841,1473273.0
2023-11-07,92.6232,92.8481,91.6161,92.017,1046136.0
2023-11-08,91.929,92.8203,91.6259,92.7503,1200658.0
2023-11-09,93.5129,93.7965,91.7432,91.8214,859785.0
2023-11-10,91.4792,91.7041,88.0179,90.5601,1967736.0
2023-11-11,91.4792,91.7041,88.0179,90.5601,1967736.0
2023-11-12,91.4792,91.7041,88.0179,90.5601,1967736.0
2023-11-13,89.7779,90.9414,89.3672,90.2863,1257743.0
2023-11-14,92.3787,95.3805,92.369,94.8622,1714262.0
2023-11-15,95.0285,97.1893,95.0285,96.1724,1382557.0
2023-11-16,95.3022,95.7813,94.7058,95.3022,1344406.0
2023-11-17,96.2018,96.6763,95.1653,95.6151,847389.0
2023-11-18,96.2018,96.6763,95.1653,95.6151,847389.0
2023-11-19,96.2018,96.6763,95.1653,95.6151,847389.0
2023-11-20,95.3609,96.6711,94.432,96.632,1302494.0
2023-11-21,95.664,95.8009,94.3147,94.8427,1286239.0
2023-11-22,95.8107,96.3191,95.1751,95.5858,1267484.0
2023-11-23,95.8107,96.3191,95.1751,95.5858,1267484.0
2023-11-24,95.5662,96.0942,95.2533,96.0942,660188.0
2023-11-25,95.5662,96.0942,95.2533,96.0942,660188.0
2023-11-26,95.5662,96.0942,95.2533,96.0942,660188.0
2023-11-27,95.8498,95.8498,94.3343,95.0089,1202652.0
2023-11-28,95.048,96.5635,94.3538,96.2018,1237907.0
2023-11-29,96.8373,98.6804,96.7982,96.9546,1404474.0
2023-11-30,97.6293,98.4311,97.1991,97.9031,2393185.0
2023-12-01,97.5511,100.279,97.4435,100.1715,1445337.0
2023-12-02,97.5511,100.279,97.4435,100.1715,1445337.0
2023-12-03,97.5511,100.279,97.4435,100.1715,1445337.0
2023-12-04,99.223,100.6408,99.0128,99.7413,1002881.0
2023-12-05,98.8906,99.2524,97.9813,98.3137,966213.0
2023-12-06,99.0177,99.6435,97.6195,97.6489,1891338.0
2023-12-07,97.4924,98.2844,97.0426,97.7173,2000982.0
2023-12-08,97.2773,98.2966,96.2018,96.2507,1879199.0
2023-12-09,97.2773,98.2966,96.2018,96.2507,1879199.0
2023-12-10,97.2773,98.2966,96.2018,96.2507,1879199.0
2023-12-11,95.9671,97.2856,95.7129,96.6613,2351449.0
2023-12-12,96.5342,97.4484,95.3316,97.1502,2154562.0
2023-12-13,96.6613,101.2177,96.1724,100.9146,2331785.0
2023-12-14,102.9628,107.6429,102.854,106.1884,3327667.0
2023-12-15,105.6343,106.9206,104.3579,105.1594,3453063.0
2023-12-16,105.6343,106.9206,104.3579,105.1594,3453063.0
2023-12-17,105.6343,106.9206,104.3579,105.1594,3453063.0
2023-12-18,105.1792,106.0004,104.5657,105.6442,1818114.0
2023-12-19,106.0301,107.4994,105.9312,107.0789,1501122.0
2023-12-20,106.98,107.3659,104.8625,104.8625,1293237.0
2023-12-21,106.1389,106.2874,104.5855,105.763,1048981.0
2023-12-22,106.7821,107.5539,106.0994,106.7524,875236.0
2023-12-23,106.7821,107.5539,106.0994,106.7524,875236.0
2023-12-24,106.7821,107.5539,106.0994,106.7524,875236.0
2023-12-25,106.7821,107.5539,106.0994,106.7524,875236.0
2023-12-26,106.7722,107.8507,106.4506,107.544,654957.0
2023-12-27,107.9299,107.9622,107.168,107.544,1153818.0
2023-12-28,107.3362,108.0387,107.0789,107.8606,775824.0
2023-12-29,107.356,107.8903,106.2874,106.5545,878665.0
2023-12-30,107.356,107.8903,106.2874,106.5545,878665.0
2023-12-31,107.356,107.8903,106.2874,106.5545,878665.0
2024-01-01,107.356,107.8903,106.2874,106.5545,878665.0
2024-01-02,105.7135,107.1086,105.011,106.7722,1582330.0
2024-01-03,105.8718,105.8916,104.1205,105.1693,1031926.0
2024-01-04,104.4668,105.664,104.3975,104.9417,1409321.0
2024-01-05,104.5459,106.0004,103.9127,105.0505,850608.0
2024-01-06,104.5459,106.0004,103.9127,105.0505,850608.0
2024-01-07,104.5459,106.0004,103.9127,105.0505,850608.0
2024-01-08,104.6844,106.0103,104.4866,105.8025,1144322.0
2024-01-09,104.6548,105.763,104.3431,105.1099,1259902.0
2024-01-10,105.3672,107.0542,105.3226,106.2577,1244968.0
2024-01-11,106.7524,110.7498,106.6831,108.108,3445616.0
2024-01-12,108.8599,109.513,107.8804,109.325,2448975.0
2024-01-13,108.8599,109.513,107.8804,109.325,2448975.0
2024-01-14,108.8599,109.513,107.8804,109.325,2448975.0
2024-01-15,108.8599,109.513,107.8804,109.325,2448975.0
2024-01-16,108.5334,108.8748,104.9021,105.4364,3306982.0
2024-01-17,103.9226,105.7443,103.4031,104.6251,1216596.0
2024-01-18,105.2583,105.6145,103.7248,105.1594,897268.0
2024-01-19,105.6442,108.3553,104.4272,108.3454,1460708.0
2024-01-20,105.6442,108.3553,104.4272,108.3454,1460708.0
2024-01-21,105.6442,108.3553,104.4272,108.3454,1460708.0
2024-01-22,109.0578,110.9873,108.9668,109.4734,1852798.0
2024-01-23,109.6416,110.0275,107.5934,108.6027,1080733.0
2024-01-24,110.2551,110.2551,108.4263,108.5928,1017118.0
2024-01-25,109.79,110.5618,108.484,110.2056,1151749.0
2024-01-26,110.8883,110.9675,108.8599,108.9292,900125.0
2024-01-27,110.8883,110.9675,108.8599,108.9292,900125.0
2024-01-28,110.8883,110.9675,108.8599,108.9292,900125.0
2024-01-29,108.7511,110.5717,108.7412,110.4728,927847.0
2024-01-30,109.8395,110.8586,108.8896,110.5321,1540022.0
2024-01-31,110.3837,110.3837,106.9701,107.3065,2494758.0
2024-02-01,107.7221,108.8896,106.1093,108.7115,1075656.0
2024-02-02,107.8309,109.3992,107.0394,108.5829,1028040.0
2024-02-03,107.8309,109.3992,107.0394,108.5829,1028040.0
2024-02-04,107.8309,109.3992,107.0394,108.5829,1028040.0
2024-02-05,107.4054,107.8111,106.1686,107.0987,1098896.0
2024-02-06,107.4747,108.0338,106.9206,107.8309,1015946.0
2024-02-07,108.4444,109.2458,106.6584,108.573,2115613.0
2024-02-08,111.017,112.798,107.351,107.7617,1955841.0
2024-02-09,108.672,108.672,104.7834,105.2089,2455115.0
2024-02-10,108.672,108.672,104.7834,105.2089,2455115.0
2024-02-11,108.672,108.672,104.7834,105.2089,2455115.0
2024-02-12,104.9714,109.5823,104.9714,108.8303,2028065.0
2024-02-13,105.9608,106.4012,102.3098,103.6356,1745950.0
2024-02-14,104.7735,105.6739,104.0462,105.2385,1122242.0
2024-02-15,105.6046,107.6429,105.6046,107.1185,1010836.0
2024-02-16,106.5644,108.2465,106.0153,107.7122,996094.0
2024-02-17,106.5644,108.2465,106.0153,107.7122,996094.0
2024-02-18,106.5644,108.2465,106.0153,107.7122,996094.0
2024-02-19,106.5644,108.2465,106.0153,107.7122,996094.0
2024-02-20,106.1488,108.8402,105.9312,108.2564,1059905.0
2024-02-21,107.8804,108.484,106.6683,108.1772,1410559.0
2024-02-22,108.8698,110.4827,108.8698,109.7307,1321435.0
2024-02-23,109.9582,110.1165,109.3151,109.8197,1399469.0
2024-02-24,109.9582,110.1165,109.3151,109.8197,1399469.0
2024-02-25,109.9582,110.1165,109.3151,109.8197,1399469.0
2024-02-26,109.2063,110.3095,108.9688,109.2953,989210.0
2024-02-27,109.6515,109.9187,108.4741,109.6911,1388728.0
2024-02-28,109.2557,111.5711,108.8501,111.1654,1246933.0
2024-02-29,111.9471,112.4814,111.2007,112.1548,1507936.0
2024-03-01,111.6205,112.3527,110.4827,112.2835,879548.0
2024-03-02,111.6205,112.3527,110.4827,112.2835,879548.0
2024-03-03,111.6205,112.3527,110.4827,112.2835,879548.0
2024-03-04,113.6093,116.6915,113.2136,115.3211,1738080.0
2024-03-05,114.5889,116.2314,114.5741,115.0342,1405006.0
2024-03-06,115.6476,116.0434,114.579,115.7664,1022007.0
2024-03-07,116.3798,117.0625,115.5882,115.6575,882640.0
2024-03-08,116.2908,117.7453,116.0038,116.7063,1067203.0
2024-03-09,116.2908,117.7453,116.0038,116.7063,1067203.0
2024-03-10,116.2908,117.7453,116.0038,116.7063,1067203.0
2024-03-11,116.5678,116.7756,115.3805,116.3996,1112037.0
2024-03-12,116.7063,118.2153,115.6476,116.6074,1124417.0
2024-03-13,116.5084,117.5672,116.2314,116.36,1782316.0
2024-03-14,116.57,116.72,114.18,114.91,1473387.0
2024-03-15,113.87,116.34,113.87,114.86,4399159.0
2024-03-16,113.87,116.34,113.87,114.86,4399159.0
2024-03-17,113.87,116.34,113.87,114.86,4399159.0
2024-03-18,114.66,115.28,113.64,115.03,1133137.0
2024-03-19,114.58,115.16,114.21,114.83,1052422.0
2024-03-20,114.62,118.02,114.08,118.0,1393754.0
2024-03-21,119.02,121.33,119.02,120.54,1346171.0
2024-03-22,120.34,120.9,118.435,118.62,734941.0
2024-03-23,120.34,120.9,118.435,118.62,734941.0
2024-03-24,120.34,120.9,118.435,118.62,734941.0
2024-03-25,118.49,119.2252,118.04,118.33,806759.0
2024-03-26,119.46,119.69,117.8,117.89,894939.0
2024-03-27,118.88,120.96,118.525,120.86,1360126.0
2024-03-28,121.0,122.27,120.85,121.92,1419184.0
2024-03-29,121.0,122.27,120.85,121.92,1419184.0
2024-03-30,121.0,122.27,120.85,121.92,1419184.0
2024-03-31,121.0,122.27,120.85,121.92,1419184.0
2024-04-01,121.64,121.715,120.03,120.3,765190.0
2024-04-02,119.33,119.33,118.01,118.55,851608.0
2024-04-03,118.06,119.47,118.0,118.49,802430.0
2024-04-04,119.81,120.25,116.17,116.26,944556.0
2024-04-05,117.21,117.21,114.88,116.64,1197305.0
2024-04-06,117.21,117.21,114.88,116.64,1197305.0
2024-04-07,117.21,117.21,114.88,116.64,1197305.0
2024-04-08,118.24,119.48,117.41,117.55,956615.0
2024-04-09,118.33,119.65,117.32,119.65,1248961.0
2024-04-10,118.29,118.8,115.81,116.58,1615414.0
2024-04-11,117.64,118.16,116.52,117.72,1563881.0
2024-04-12,117.38,117.61,114.54,115.19,1387546.0
2024-04-13,117.38,117.61,114.54,115.19,1387546.0
2024-04-14,117.38,117.61,114.54,115.19,1387546.0
2024-04-15,117.01,117.4,113.35,114.25,1668911.0
2024-04-16,113.27,114.19,111.59,112.11,1290957.0
2024-04-17,113.27,113.36,111.36,111.39,1603226.0
2024-04-18,111.67,111.75,108.27,108.72,2484742.0
2024-04-19,108.93,109.945,108.21,108.73,1703721.0
2024-04-20,108.93,109.945,108.21,108.73,1703721.0
2024-04-21,108.93,109.945,108.21,108.73,1703721.0
2024-04-22,109.64,111.725,108.38,111.5,2096200.0
2024-04-23,111.03,112.79,110.44,111.94,1317351.0
2024-04-24,111.05,111.685,110.2382,111.06,1053909.0
2024-04-25,109.84,110.245,107.43,108.83,2161642.0
2024-04-26,113.0,115.065,111.59,114.02,2943278.0
2024-04-27,113.0,115.065,111.59,114.02,2943278.0
2024-04-28,113.0,115.065,111.59,114.02,2943278.0
2024-04-29,113.08,114.96,111.12,112.08,1962668.0
2024-04-30,111.17,111.92,109.42,109.57,1764167.0
2024-05-01,109.57,112.15,109.1,110.3,1913460.0
