,NGHC US Equity,NGHC US Equity,NGHC US Equity,NGHC US Equity,NGHC US Equity
2023-10-15,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-16,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-17,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-18,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-19,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-20,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-21,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-22,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-23,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-24,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-25,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-26,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-27,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-28,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-29,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-30,31.6615,31.6985,31.6059,31.68,4683520.0
2023-10-31,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-01,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-02,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-03,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-04,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-05,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-06,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-07,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-08,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-09,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-10,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-11,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-12,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-13,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-14,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-15,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-16,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-17,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-18,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-19,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-20,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-21,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-22,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-23,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-24,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-25,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-26,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-27,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-28,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-29,31.6615,31.6985,31.6059,31.68,4683520.0
2023-11-30,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-01,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-02,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-03,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-04,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-05,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-06,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-07,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-08,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-09,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-10,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-11,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-12,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-13,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-14,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-15,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-16,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-17,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-18,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-19,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-20,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-21,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-22,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-23,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-24,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-25,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-26,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-27,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-28,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-29,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-30,31.6615,31.6985,31.6059,31.68,4683520.0
2023-12-31,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-01,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-02,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-03,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-04,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-05,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-06,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-07,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-08,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-09,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-10,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-11,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-12,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-13,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-14,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-15,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-16,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-17,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-18,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-19,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-20,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-21,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-22,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-23,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-24,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-25,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-26,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-27,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-28,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-29,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-30,31.6615,31.6985,31.6059,31.68,4683520.0
2024-01-31,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-01,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-02,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-03,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-04,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-05,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-06,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-07,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-08,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-09,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-10,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-11,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-12,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-13,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-14,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-15,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-16,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-17,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-18,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-19,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-20,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-21,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-22,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-23,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-24,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-25,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-26,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-27,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-28,31.6615,31.6985,31.6059,31.68,4683520.0
2024-02-29,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-01,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-02,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-03,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-04,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-05,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-06,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-07,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-08,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-09,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-10,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-11,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-12,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-13,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-14,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-15,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-16,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-17,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-18,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-19,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-20,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-21,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-22,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-23,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-24,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-25,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-26,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-27,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-28,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-29,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-30,31.6615,31.6985,31.6059,31.68,4683520.0
2024-03-31,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-01,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-02,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-03,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-04,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-05,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-06,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-07,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-08,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-09,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-10,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-11,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-12,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-13,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-14,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-15,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-16,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-17,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-18,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-19,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-20,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-21,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-22,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-23,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-24,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-25,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-26,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-27,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-28,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-29,31.6615,31.6985,31.6059,31.68,4683520.0
2024-04-30,31.6615,31.6985,31.6059,31.68,4683520.0
2024-05-01,31.6615,31.6985,31.6059,31.68,4683520.0
