,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity
2023-10-19,30.6717,30.9175,30.1046,30.2558,682813.0
2023-10-20,30.322,30.374,29.7927,29.8021,1189637.0
2023-10-21,30.322,30.374,29.7927,29.8021,1189637.0
2023-10-22,30.322,30.374,29.7927,29.8021,1189637.0
2023-10-23,29.6603,30.0006,29.5469,29.6981,1155364.0
2023-10-24,29.5564,29.7643,29.339,29.5847,1200883.0
2023-10-25,29.424,29.4902,28.7246,28.8758,1744019.0
2023-10-26,28.9703,29.3862,28.5734,28.7908,2556072.0
2023-10-27,29.2917,30.3598,29.0082,29.8021,1859604.0
2023-10-28,29.2917,30.3598,29.0082,29.8021,1859604.0
2023-10-29,29.2917,30.3598,29.0082,29.8021,1859604.0
2023-10-30,29.7643,30.0384,29.2823,29.632,1331383.0
2023-10-31,29.8305,30.0951,29.5091,29.9628,948968.0
2023-11-01,29.8872,30.114,29.4808,29.7832,939140.0
2023-11-02,29.9817,30.5394,29.7643,30.4921,606200.0
2023-11-03,30.9364,31.3711,30.8702,30.9458,881139.0
2023-11-04,30.9364,31.3711,30.8702,30.9458,881139.0
2023-11-05,30.9364,31.3711,30.8702,30.9458,881139.0
2023-11-06,31.0876,31.0876,30.4638,31.0214,741662.0
2023-11-07,31.0119,31.2597,30.5066,31.0881,888884.0
2023-11-08,31.05,31.2883,30.8498,30.9547,880474.0
2023-11-09,31.0691,31.131,30.6782,30.9165,810600.0
2023-11-10,30.9547,31.3169,30.8117,31.2407,606384.0
2023-11-11,30.9547,31.3169,30.8117,31.2407,606384.0
2023-11-12,30.9547,31.3169,30.8117,31.2407,606384.0
2023-11-13,31.0595,31.0595,30.3636,30.4208,681695.0
2023-11-14,30.9833,31.4885,30.7259,31.1644,1282618.0
2023-11-15,31.0691,31.7459,31.0691,31.1835,1132483.0
2023-11-16,31.2407,31.4695,31.0023,31.05,655807.0
2023-11-17,31.1167,31.2025,30.6496,30.8117,768270.0
2023-11-18,31.1167,31.2025,30.6496,30.8117,768270.0
2023-11-19,31.1167,31.2025,30.6496,30.8117,768270.0
2023-11-20,30.8307,30.8307,30.2587,30.3255,634121.0
2023-11-21,30.192,30.6019,30.0013,30.0013,638320.0
2023-11-22,30.0204,30.4208,30.0013,30.1157,405982.0
2023-11-23,30.0204,30.4208,30.0013,30.1157,405982.0
2023-11-24,30.192,30.3255,30.0871,30.1443,204347.0
2023-11-25,30.192,30.3255,30.0871,30.1443,204347.0
2023-11-26,30.192,30.3255,30.0871,30.1443,204347.0
2023-11-27,29.9918,30.0776,29.6677,30.0395,741846.0
2023-11-28,30.0395,30.0395,29.6295,29.7058,644687.0
2023-11-29,29.8297,30.2778,29.8297,30.0395,583691.0
2023-11-30,30.1825,30.4685,30.0299,30.335,499683.0
2023-12-01,30.2397,30.8593,30.1634,30.7735,539789.0
2023-12-02,30.2397,30.8593,30.1634,30.7735,539789.0
2023-12-03,30.2397,30.8593,30.1634,30.7735,539789.0
2023-12-04,30.6687,30.8879,30.5719,30.6305,453562.0
2023-12-05,30.5066,30.5638,29.8869,30.1253,2104099.0
2023-12-06,30.2397,30.5209,30.0681,30.2683,998622.0
2023-12-07,30.2587,30.7726,30.192,30.6019,2465942.0
2023-12-08,30.6687,30.8879,30.4113,30.8117,992471.0
2023-12-09,30.6687,30.8879,30.4113,30.8117,992471.0
2023-12-10,30.6687,30.8879,30.4113,30.8117,992471.0
2023-12-11,30.8307,31.0214,30.6687,30.9165,755679.0
2023-12-12,30.8975,31.3932,30.7068,31.2788,685138.0
2023-12-13,31.2502,31.5362,30.9451,31.3837,1781889.0
2023-12-14,31.9461,32.4514,31.9366,32.1559,853078.0
2023-12-15,32.1654,32.2417,31.7936,32.0987,1811490.0
2023-12-16,32.1654,32.2417,31.7936,32.0987,1811490.0
2023-12-17,32.1654,32.2417,31.7936,32.0987,1811490.0
2023-12-18,31.908,32.5944,31.4599,31.6029,1088976.0
2023-12-19,31.9652,32.3179,31.8794,32.2321,604008.0
2023-12-20,32.2226,32.6802,32.1082,32.1177,821772.0
2023-12-21,32.2226,32.2853,31.7507,32.2226,588133.0
2023-12-22,32.4895,32.6325,32.2607,32.5181,418505.0
2023-12-23,32.4895,32.6325,32.2607,32.5181,418505.0
2023-12-24,32.4895,32.6325,32.2607,32.5181,418505.0
2023-12-25,32.4895,32.6325,32.2607,32.5181,418505.0
2023-12-26,32.4991,32.7851,32.3751,32.5467,448908.0
2023-12-27,32.5658,32.6135,32.4323,32.4514,331685.0
2023-12-28,32.4228,32.6039,32.337,32.3561,384184.0
2023-12-29,32.337,32.4895,32.0033,32.2798,502690.0
2023-12-30,32.337,32.4895,32.0033,32.2798,502690.0
2023-12-31,32.337,32.4895,32.0033,32.2798,502690.0
2024-01-01,32.337,32.4895,32.0033,32.2798,502690.0
2024-01-02,32.1368,32.4752,32.0558,32.2226,485456.0
2024-01-03,32.0796,32.4228,31.8651,32.0415,758647.0
2024-01-04,31.6601,31.9461,31.5362,31.8031,695969.0
2024-01-05,31.6029,31.7936,31.3789,31.7173,524699.0
2024-01-06,31.6029,31.7936,31.3789,31.7173,524699.0
2024-01-07,31.6029,31.7936,31.3789,31.7173,524699.0
2024-01-08,31.7745,32.3275,31.765,32.3179,471691.0
2024-01-09,32.1749,32.2417,31.7841,31.908,431781.0
2024-01-10,31.9557,32.0558,31.6897,31.7936,474242.0
2024-01-11,31.8413,32.4133,31.7495,32.3942,678583.0
2024-01-12,32.5372,32.8137,32.0176,32.0987,586641.0
2024-01-13,32.5372,32.8137,32.0176,32.0987,586641.0
2024-01-14,32.5372,32.8137,32.0176,32.0987,586641.0
2024-01-15,32.5372,32.8137,32.0176,32.0987,586641.0
2024-01-16,31.9461,33.4905,31.8794,33.481,1623961.0
2024-01-17,33.0425,33.2999,32.7136,32.9757,978862.0
2024-01-18,33.4715,33.7384,33.0806,33.195,800948.0
2024-01-19,33.3666,33.7479,33.2045,33.7479,470615.0
2024-01-20,33.3666,33.7479,33.2045,33.7479,470615.0
2024-01-21,33.3666,33.7479,33.2045,33.7479,470615.0
2024-01-22,33.8433,34.0816,33.4858,33.5859,575419.0
2024-01-23,33.5477,33.5859,32.4705,32.6897,729975.0
2024-01-24,32.9948,33.114,32.6135,32.7755,444766.0
2024-01-25,33.0139,33.1283,32.6325,32.7374,573926.0
2024-01-26,32.9757,33.9052,32.5372,33.481,1283792.0
2024-01-27,32.9757,33.9052,32.5372,33.481,1283792.0
2024-01-28,32.9757,33.9052,32.5372,33.481,1283792.0
2024-01-29,33.338,34.1007,33.195,33.9481,751414.0
2024-01-30,33.9672,34.6441,33.8242,34.6345,822819.0
2024-01-31,34.3009,34.4868,33.3094,33.3285,828367.0
2024-02-01,33.2427,33.5859,32.9424,33.4143,790508.0
2024-02-02,33.4238,33.5906,33.1664,33.3666,435542.0
2024-02-03,33.4238,33.5906,33.1664,33.3666,435542.0
2024-02-04,33.4238,33.5906,33.1664,33.3666,435542.0
2024-02-05,33.1664,34.0721,32.8661,34.0244,1067619.0
2024-02-06,33.8242,33.9195,33.3571,33.5096,919632.0
2024-02-07,33.7018,34.1439,33.5481,33.7306,1287234.0
2024-02-08,33.6538,33.9997,33.327,33.6153,588780.0
2024-02-09,33.5384,34.0189,33.4904,33.9997,629421.0
2024-02-10,33.5384,34.0189,33.4904,33.9997,629421.0
2024-02-11,33.5384,34.0189,33.4904,33.9997,629421.0
2024-02-12,34.1535,34.6916,34.0478,34.3457,630396.0
2024-02-13,33.9613,34.1823,33.3991,33.5288,750473.0
2024-02-14,33.7883,34.0093,33.4471,33.9805,553315.0
2024-02-15,34.1054,34.461,34.0766,34.1054,538650.0
2024-02-16,34.2015,34.3313,33.7402,33.7883,578549.0
2024-02-17,34.2015,34.3313,33.7402,33.7883,578549.0
2024-02-18,34.2015,34.3313,33.7402,33.7883,578549.0
2024-02-19,34.2015,34.3313,33.7402,33.7883,578549.0
2024-02-20,33.721,33.9517,33.5577,33.6249,387935.0
2024-02-21,33.7306,34.0814,33.5384,33.9324,481236.0
2024-02-22,34.1919,34.3937,33.8844,34.2015,861628.0
2024-02-23,34.1631,34.312,33.8363,33.8556,626250.0
2024-02-24,34.1631,34.312,33.8363,33.8556,626250.0
2024-02-25,34.1631,34.312,33.8363,33.8556,626250.0
2024-02-26,33.9132,33.9997,33.5529,33.9421,481972.0
2024-02-27,33.9805,34.24,33.846,34.1823,499068.0
2024-02-28,34.0189,34.4081,34.0189,34.2304,540141.0
2024-02-29,34.3361,34.3361,33.452,33.8556,946282.0
2024-03-01,33.7691,34.509,33.673,34.4802,857066.0
2024-03-02,33.7691,34.509,33.673,34.4802,857066.0
2024-03-03,33.7691,34.509,33.673,34.4802,857066.0
2024-03-04,34.634,35.297,34.5283,34.7877,982183.0
2024-03-05,34.6532,35.0328,34.5283,35.0088,799062.0
2024-03-06,35.2202,35.2202,34.5859,34.6628,590560.0
2024-03-07,34.7973,34.9895,34.288,34.3168,690043.0
2024-03-08,34.3361,34.6051,33.7451,33.894,815865.0
2024-03-09,34.3361,34.6051,33.7451,33.894,815865.0
2024-03-10,34.3361,34.6051,33.7451,33.894,815865.0
2024-03-11,33.7979,34.6436,33.7787,34.5859,867701.0
2024-03-12,34.509,34.7493,33.9228,34.0189,552305.0
2024-03-13,34.0574,34.4898,34.0574,34.3168,445270.0
2024-03-14,34.3361,34.4418,33.8844,34.0862,663601.0
2024-03-15,33.6922,34.4514,33.6922,34.4129,1524938.0
2024-03-16,33.6922,34.4514,33.6922,34.4129,1524938.0
2024-03-17,33.6922,34.4514,33.6922,34.4129,1524938.0
2024-03-18,34.3265,34.4226,33.6922,33.7402,716520.0
2024-03-19,33.7306,34.1823,33.709,34.1054,707503.0
2024-03-20,33.9901,34.2688,33.6153,34.2688,1031985.0
2024-03-21,34.2592,34.3937,34.0478,34.2592,929436.0
2024-03-22,34.3553,34.3985,33.6057,34.0285,1046069.0
2024-03-23,34.3553,34.3985,33.6057,34.0285,1046069.0
2024-03-24,34.3553,34.3985,33.6057,34.0285,1046069.0
2024-03-25,34.115,34.6724,34.091,34.4898,889387.0
2024-03-26,34.5955,34.6244,34.2111,34.2688,706178.0
2024-03-27,34.4226,34.658,34.067,34.2207,648069.0
2024-03-28,34.3457,34.8502,34.2592,34.7108,1207044.0
2024-03-29,34.3457,34.8502,34.2592,34.7108,1207044.0
2024-03-30,34.3457,34.8502,34.2592,34.7108,1207044.0
2024-03-31,34.3457,34.8502,34.2592,34.7108,1207044.0
2024-04-01,34.7108,34.7877,34.2688,34.682,619947.0
2024-04-02,34.6051,35.0856,34.4226,34.9319,774275.0
2024-04-03,34.7685,35.2106,34.6916,34.9415,541080.0
2024-04-04,35.2202,35.2724,34.5475,34.5955,957670.0
2024-04-05,34.7301,35.0952,34.6051,34.9511,502472.0
2024-04-06,34.7301,35.0952,34.6051,34.9511,502472.0
2024-04-07,34.7301,35.0952,34.6051,34.9511,502472.0
2024-04-08,34.9415,35.3643,34.855,35.3547,727905.0
2024-04-09,35.5565,35.6526,35.1097,35.3547,1097969.0
2024-04-10,34.9895,35.3595,34.7685,34.855,617743.0
2024-04-11,34.9511,35.2106,34.7012,35.1433,798404.0
2024-04-12,35.1529,35.4268,34.2976,34.3361,725406.0
2024-04-13,35.1529,35.4268,34.2976,34.3361,725406.0
2024-04-14,35.1529,35.4268,34.2976,34.3361,725406.0
2024-04-15,34.4802,34.5475,33.6249,33.6922,707305.0
2024-04-16,33.4135,33.9228,33.2021,33.846,1364234.0
2024-04-17,34.1054,34.2111,33.673,33.7114,888897.0
2024-04-18,33.9132,34.1679,33.5769,33.5961,466619.0
2024-04-19,33.6057,34.0718,33.6057,33.9132,1319158.0
2024-04-20,33.6057,34.0718,33.6057,33.9132,1319158.0
2024-04-21,33.6057,34.0718,33.6057,33.9132,1319158.0
2024-04-22,33.894,34.24,33.6634,33.9901,1071048.0
2024-04-23,33.9132,33.9901,33.3709,33.5865,670709.0
2024-04-24,33.3943,33.7499,33.3559,33.6153,644221.0
2024-04-25,33.3655,33.4183,32.7889,32.8177,1108824.0
2024-04-26,32.2507,33.327,30.9438,31.5204,1806404.0
2024-04-27,32.2507,33.327,30.9438,31.5204,1806404.0
2024-04-28,32.2507,33.327,30.9438,31.5204,1806404.0
2024-04-29,31.5876,32.2411,31.2032,31.3954,1465246.0
2024-04-30,31.1936,31.9048,31.1744,31.5684,1263337.0
2024-05-01,31.4915,31.9528,31.3858,31.5108,843584.0
