,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity
2022-07-04,9.8877,9.9936,9.6999,9.8684,4513279.0
2022-07-05,9.7336,10.0513,9.6277,10.0513,4765006.0
2022-07-06,9.9936,10.1139,9.7625,9.8107,4442959.0
2022-07-07,9.9166,10.3787,9.8684,10.3691,5632347.0
2022-07-08,10.3787,10.552,10.2246,10.4846,5342531.0
2022-07-09,10.3787,10.552,10.2246,10.4846,5342531.0
2022-07-10,10.3787,10.552,10.2246,10.4846,5342531.0
2022-07-11,10.3594,10.5038,10.2535,10.3017,3935562.0
2022-07-12,10.2246,10.6916,10.2246,10.475,6145806.0
2022-07-13,10.1765,10.3787,10.0899,10.3402,5609867.0
2022-07-14,10.1861,10.2535,9.9647,10.0417,3855062.0
2022-07-15,10.0995,10.3305,10.0465,10.2343,4001972.0
2022-07-16,10.0995,10.3305,10.0465,10.2343,4001972.0
2022-07-17,10.0995,10.3305,10.0465,10.2343,4001972.0
2022-07-18,10.3883,10.6001,10.3787,10.4557,4861837.0
2022-07-19,10.6194,10.9612,10.5231,10.8986,5123594.0
2022-07-20,10.8312,10.9852,10.7494,10.966,3280582.0
2022-07-21,10.8601,10.9756,10.7397,10.966,3398894.0
2022-07-22,10.9756,11.0911,10.8216,10.9275,2826858.0
2022-07-23,10.9756,11.0911,10.8216,10.9275,2826858.0
2022-07-24,10.9756,11.0911,10.8216,10.9275,2826858.0
2022-07-25,10.966,10.966,10.6717,10.7445,5246192.0
2022-07-26,10.3209,10.3979,9.9358,9.9454,7535508.0
2022-07-27,10.0321,10.2776,9.931,10.2632,4506938.0
2022-07-28,10.215,10.8504,10.1958,10.8408,7117109.0
2022-07-29,10.8601,10.8697,10.6579,10.7638,5418166.0
2022-07-30,10.8601,10.8697,10.6579,10.7638,5418166.0
2022-07-31,10.8601,10.8697,10.6579,10.7638,5418166.0
2022-08-01,10.7157,10.8216,10.5761,10.7157,5440738.0
2022-08-02,10.6771,10.7237,10.4942,10.5038,4526334.0
2022-08-03,10.6483,10.8697,10.6049,10.8216,4711705.0
2022-08-04,10.8023,10.9275,10.7253,10.7542,3578062.0
2022-08-05,10.6194,10.8649,10.6098,10.7831,3655633.0
2022-08-06,10.6194,10.8649,10.6098,10.7831,3655633.0
2022-08-07,10.6194,10.8649,10.6098,10.7831,3655633.0
2022-08-08,10.8601,11.3318,10.8601,11.043,5905729.0
2022-08-09,11.0045,11.0045,10.6386,10.8504,5777051.0
2022-08-10,11.0911,11.3126,10.966,11.1296,6675538.0
2022-08-11,10.7734,10.889,10.1621,10.2728,13455071.0
2022-08-12,10.215,10.2969,10.1187,10.1765,9061774.0
2022-08-13,10.215,10.2969,10.1187,10.1765,9061774.0
2022-08-14,10.215,10.2969,10.1187,10.1765,9061774.0
2022-08-15,10.1091,10.4461,10.0802,10.0995,8993927.0
2022-08-16,10.1091,10.8264,10.1091,10.7445,7344751.0
2022-08-17,10.5616,10.5905,10.2921,10.3979,5624022.0
2022-08-18,10.3691,10.4076,10.1572,10.2439,3807853.0
2022-08-19,10.2439,10.2728,9.9069,9.9454,4985186.0
2022-08-20,10.2439,10.2728,9.9069,9.9454,4985186.0
2022-08-21,10.2439,10.2728,9.9069,9.9454,4985186.0
2022-08-22,9.8492,9.9166,9.2811,9.2908,10330271.0
2022-08-23,9.2908,9.5635,9.2027,9.281,6681607.0
2022-08-24,9.2516,9.2516,8.924,9.1832,9232196.0
2022-08-25,9.1245,9.5255,9.0756,9.3005,6167141.0
2022-08-26,9.3592,9.3983,8.7675,8.8409,7047768.0
2022-08-27,9.3592,9.3983,8.7675,8.8409,7047768.0
2022-08-28,9.3592,9.3983,8.7675,8.8409,7047768.0
2022-08-29,8.8018,8.8213,8.6062,8.6551,9152310.0
2022-08-30,8.7529,8.7724,8.5279,8.6453,6899280.0
2022-08-31,8.6648,8.7235,8.391,8.5182,8586311.0
2022-09-01,8.4301,8.5182,8.3568,8.4693,6045394.0
2022-09-02,8.5279,8.616,8.3177,8.4204,7308905.0
2022-09-03,8.5279,8.616,8.3177,8.4204,7308905.0
2022-09-04,8.5279,8.616,8.3177,8.4204,7308905.0
2022-09-05,8.5279,8.616,8.3177,8.4204,7308905.0
2022-09-06,8.4595,8.6013,8.1514,8.2345,7637581.0
2022-09-07,8.3128,8.6453,8.2737,8.5964,6894840.0
2022-09-08,8.4986,8.5768,8.2158,8.5671,6853016.0
2022-09-09,8.8996,9.0169,8.6648,8.968,6890914.0
2022-09-10,8.8996,9.0169,8.6648,8.968,6890914.0
2022-09-11,8.8996,9.0169,8.6648,8.968,6890914.0
2022-09-12,9.1049,9.2663,9.0463,9.2614,7378535.0
2022-09-13,8.9582,9.0658,8.5573,8.6257,7063590.0
2022-09-14,8.616,8.6257,8.4127,8.4986,7205815.0
2022-09-15,8.5573,8.7773,8.4204,8.4497,5128227.0
2022-09-16,8.2834,8.4693,8.215,8.2541,11893778.0
2022-09-17,8.2834,8.4693,8.215,8.2541,11893778.0
2022-09-18,8.2834,8.4693,8.215,8.2541,11893778.0
2022-09-19,8.1856,8.5671,8.1856,8.3519,7730344.0
2022-09-20,8.2345,8.2727,7.9216,7.9607,9787953.0
2022-09-21,8.0389,8.2345,7.8825,7.8825,8246873.0
2022-09-22,7.9118,7.9314,7.7456,7.8238,8903326.0
2022-09-23,7.7358,7.8238,7.4424,7.4717,14012525.0
2022-09-24,7.7358,7.8238,7.4424,7.4717,14012525.0
2022-09-25,7.7358,7.8238,7.4424,7.4717,14012525.0
2022-09-26,7.4717,7.7162,7.413,7.4326,15329427.0
2022-09-27,7.5011,7.5548,7.105,7.2077,11403505.0
2022-09-28,7.237,7.4033,7.1197,7.3837,10974224.0
2022-09-29,7.2272,7.2566,7.0414,7.0708,9081026.0
2022-09-30,6.9338,7.0316,6.7578,6.8067,11689820.0
2022-10-01,6.9338,7.0316,6.7578,6.8067,11689820.0
2022-10-02,6.9338,7.0316,6.7578,6.8067,11689820.0
2022-10-03,6.8947,7.1099,6.7969,7.0414,8285229.0
2022-10-04,7.237,7.4424,7.1832,7.4326,7514594.0
2022-10-05,7.2957,7.7064,7.1979,7.6478,10650436.0
2022-10-06,7.5793,7.6673,7.3837,7.5206,5152842.0
2022-10-07,7.3446,7.3837,6.9827,7.2077,7914837.0
2022-10-08,7.3446,7.3837,6.9827,7.2077,7914837.0
2022-10-09,7.3446,7.3837,6.9827,7.2077,7914837.0
2022-10-10,7.2663,7.3641,7.1296,7.2957,6697396.0
2022-10-11,7.325,7.6967,7.2468,7.5206,9632628.0
2022-10-12,7.5304,7.5989,7.3837,7.5011,7245686.0
2022-10-13,7.3348,7.6771,7.1881,7.5989,6121686.0
2022-10-14,7.6771,7.7333,7.4571,7.5402,6762572.0
2022-10-15,7.6771,7.7333,7.4571,7.5402,6762572.0
2022-10-16,7.6771,7.7333,7.4571,7.5402,6762572.0
2022-10-17,7.7358,7.7837,7.5548,7.6184,7751761.0
2022-10-18,7.8042,7.9314,7.6771,7.7064,6061362.0
2022-10-19,7.5695,7.6526,7.1588,7.3055,9095745.0
2022-10-20,7.3837,7.5304,7.0805,7.0903,9208967.0
2022-10-21,7.0414,7.2663,7.0033,7.1979,7731912.0
2022-10-22,7.0414,7.2663,7.0033,7.1979,7731912.0
2022-10-23,7.0414,7.2663,7.0033,7.1979,7731912.0
2022-10-24,7.237,7.2615,7.0219,7.0512,10464607.0
2022-10-25,7.0219,7.3935,7.0121,7.2957,8130525.0
2022-10-26,7.2468,7.3935,7.1637,7.2077,6717178.0
2022-10-27,7.2761,7.3739,7.1637,7.1979,6257801.0
2022-10-28,7.1685,7.237,6.8947,7.0414,14772579.0
2022-10-29,7.1685,7.237,6.8947,7.0414,14772579.0
2022-10-30,7.1685,7.237,6.8947,7.0414,14772579.0
2022-10-31,6.7382,6.8165,6.484,6.6698,19699693.0
2022-11-01,6.8067,6.8556,6.7138,6.748,10413134.0
2022-11-02,6.7089,6.7578,6.4351,6.4546,8756947.0
2022-11-03,6.4057,6.6209,6.2786,6.5426,10303828.0
2022-11-04,6.6796,6.8458,6.6111,6.8165,9825636.0
2022-11-05,6.6796,6.8458,6.6111,6.8165,9825636.0
2022-11-06,6.6796,6.8458,6.6111,6.8165,9825636.0
2022-11-07,6.8556,6.9338,6.7089,6.9143,7649417.0
2022-11-08,7.0023,7.1001,6.836,6.9241,10930752.0
2022-11-09,6.8263,6.836,6.259,6.3373,19952467.0
2022-11-10,6.4644,6.9827,6.4644,6.6502,19731871.0
2022-11-11,6.6991,7.6771,6.6991,7.5989,16874419.0
2022-11-12,6.6991,7.6771,6.6991,7.5989,16874419.0
2022-11-13,6.6991,7.6771,6.6991,7.5989,16874419.0
2022-11-14,7.3739,7.4815,7.1783,7.1979,11043704.0
2022-11-15,7.3446,7.5157,7.2566,7.413,10057447.0
2022-11-16,7.2468,7.3348,7.1197,7.149,10696101.0
2022-11-17,7.0121,7.061,6.6698,6.8458,13240370.0
2022-11-18,7.0316,7.0511,6.6013,6.66,12825208.0
2022-11-19,7.0316,7.0511,6.6013,6.66,12825208.0
2022-11-20,7.0316,7.0511,6.6013,6.66,12825208.0
2022-11-21,6.63,6.815,6.52,6.61,10582849.0
2022-11-22,6.67,6.79,6.53,6.71,9294279.0
2022-11-23,6.69,6.75,6.6,6.71,7220694.0
2022-11-24,6.69,6.75,6.6,6.71,7220694.0
2022-11-25,6.68,6.85,6.68,6.77,3326612.0
2022-11-26,6.68,6.85,6.68,6.77,3326612.0
2022-11-27,6.68,6.85,6.68,6.77,3326612.0
2022-11-28,6.71,6.81,6.5,6.5,7522555.0
2022-11-29,6.52,6.5863,6.46,6.53,7475261.0
2022-11-30,6.54,6.72,6.32,6.72,11740557.0
2022-12-01,6.7,7.02,6.7,6.75,10728091.0
2022-12-02,6.68,6.79,6.64,6.72,6698512.0
2022-12-03,6.68,6.79,6.64,6.72,6698512.0
2022-12-04,6.68,6.79,6.64,6.72,6698512.0
2022-12-05,6.63,6.64,6.34,6.37,11738800.0
2022-12-06,6.39,6.41,6.22,6.33,8286233.0
2022-12-07,6.29,6.39,6.2,6.32,5928711.0
2022-12-08,6.32,6.42,6.23,6.42,8007800.0
2022-12-09,6.31,6.43,6.225,6.35,5591262.0
2022-12-10,6.31,6.43,6.225,6.35,5591262.0
2022-12-11,6.31,6.43,6.225,6.35,5591262.0
2022-12-12,6.35,6.41,6.22,6.38,8349077.0
2022-12-13,6.68,6.745,6.31,6.37,13293666.0
2022-12-14,6.39,6.4368,6.23,6.29,10330599.0
2022-12-15,6.19,6.22,5.96,5.96,13064517.0
2022-12-16,5.89,5.955,5.77,5.89,17405299.0
2022-12-17,5.89,5.955,5.77,5.89,17405299.0
2022-12-18,5.89,5.955,5.77,5.89,17405299.0
2022-12-19,5.88,5.92,5.72,5.88,12324060.0
2022-12-20,5.85,6.075,5.81,5.89,12930401.0
2022-12-21,6.01,6.0886,5.82,5.84,9318468.0
2022-12-22,5.78,5.93,5.65,5.92,9938908.0
2022-12-23,5.92,6.11,5.86,6.1,8091400.0
2022-12-24,5.92,6.11,5.86,6.1,8091400.0
2022-12-25,5.92,6.11,5.86,6.1,8091400.0
2022-12-26,5.92,6.11,5.86,6.1,8091400.0
2022-12-27,6.08,6.33,6.045,6.23,8530743.0
2022-12-28,6.24,6.275,5.985,6.06,7358531.0
2022-12-29,6.14,6.34,6.125,6.26,7770490.0
2022-12-30,6.17,6.395,6.16,6.36,7638339.0
2022-12-31,6.17,6.395,6.16,6.36,7638339.0
2023-01-01,6.17,6.395,6.16,6.36,7638339.0
2023-01-02,6.17,6.395,6.16,6.36,7638339.0
2023-01-03,6.45,6.73,6.37,6.73,10866387.0
2023-01-04,6.82,7.245,6.73,7.19,10720654.0
2023-01-05,7.09,7.22,6.93,7.22,7613212.0
2023-01-06,7.29,7.46,7.165,7.43,7245399.0
2023-01-07,7.29,7.46,7.165,7.43,7245399.0
2023-01-08,7.29,7.46,7.165,7.43,7245399.0
2023-01-09,7.42,7.73,7.365,7.64,11291036.0
2023-01-10,7.65,7.72,7.53,7.71,6512585.0
2023-01-11,7.79,8.04,7.71,8.03,7172617.0
2023-01-12,8.08,8.13,7.92,7.95,8954809.0
2023-01-13,8.05,8.43,8.0,8.12,15682074.0
2023-01-14,8.05,8.43,8.0,8.12,15682074.0
2023-01-15,8.05,8.43,8.0,8.12,15682074.0
2023-01-16,8.05,8.43,8.0,8.12,15682074.0
2023-01-17,8.05,8.23,7.994,8.2,10078271.0
2023-01-18,8.19,8.2699,8.09,8.12,7368760.0
2023-01-19,8.04,8.0499,7.8,7.95,8857242.0
2023-01-20,7.98,8.02,7.87,8.0,6912843.0
2023-01-21,7.98,8.02,7.87,8.0,6912843.0
2023-01-22,7.98,8.02,7.87,8.0,6912843.0
2023-01-23,8.02,8.28,7.96,8.26,5650494.0
2023-01-24,8.25,8.4,8.015,8.02,7023632.0
2023-01-25,7.96,8.0,7.75,7.81,8058062.0
2023-01-26,7.92,8.035,7.805,7.88,6930623.0
2023-01-27,7.88,8.18,7.83,8.12,6839549.0
2023-01-28,7.88,8.18,7.83,8.12,6839549.0
2023-01-29,7.88,8.18,7.83,8.12,6839549.0
2023-01-30,7.97,8.18,7.92,8.08,7569339.0
2023-01-31,8.15,8.45,8.13,8.44,7378654.0
2023-02-01,8.4,8.8,8.3,8.71,13044608.0
2023-02-02,7.37,7.46,6.16,6.28,67938311.0
2023-02-03,6.19,6.9,6.11,6.55,36149672.0
2023-02-04,6.19,6.9,6.11,6.55,36149672.0
2023-02-05,6.19,6.9,6.11,6.55,36149672.0
2023-02-06,6.43,6.45,6.0,6.08,25217137.0
2023-02-07,6.04,6.075,5.925,5.98,15593199.0
2023-02-08,5.91,5.93,5.77,5.89,14965470.0
2023-02-09,5.97,5.995,5.68,5.72,12818836.0
2023-02-10,5.65,5.72,5.59,5.61,12962687.0
2023-02-11,5.65,5.72,5.59,5.61,12962687.0
2023-02-12,5.65,5.72,5.59,5.61,12962687.0
2023-02-13,5.6,5.83,5.57,5.82,12590821.0
2023-02-14,5.76,5.87,5.62,5.79,9810675.0
2023-02-15,5.7,5.96,5.68,5.95,12430398.0
2023-02-16,5.88,5.88,5.72,5.73,9191764.0
2023-02-17,5.69,5.73,5.6,5.71,8712991.0
2023-02-18,5.69,5.73,5.6,5.71,8712991.0
2023-02-19,5.69,5.73,5.6,5.71,8712991.0
2023-02-20,5.69,5.73,5.6,5.71,8712991.0
2023-02-21,5.61,5.66,5.4,5.4,11130793.0
2023-02-22,5.4,5.49,5.28,5.38,13911734.0
2023-02-23,5.38,5.47,5.26,5.47,11485815.0
2023-02-24,5.37,5.54,5.27,5.51,13101419.0
2023-02-25,5.37,5.54,5.27,5.51,13101419.0
2023-02-26,5.37,5.54,5.27,5.51,13101419.0
2023-02-27,5.56,5.62,5.46,5.46,13067617.0
2023-02-28,5.49,5.76,5.47,5.68,26239019.0
2023-03-01,5.69,5.76,5.58,5.71,12672859.0
2023-03-02,5.7,5.91,5.67,5.84,12100716.0
2023-03-03,5.91,5.96,5.7,5.82,9105299.0
2023-03-04,5.91,5.96,5.7,5.82,9105299.0
2023-03-05,5.91,5.96,5.7,5.82,9105299.0
2023-03-06,5.9,5.96,5.6,5.61,16682319.0
2023-03-07,5.62,5.7,5.4325,5.48,10891878.0
2023-03-08,5.49,5.57,5.43,5.49,9305151.0
2023-03-09,5.48,5.62,5.34,5.35,11794021.0
2023-03-10,5.31,5.35,5.07,5.1,13900919.0
2023-03-11,5.31,5.35,5.07,5.1,13900919.0
2023-03-12,5.31,5.35,5.07,5.1,13900919.0
2023-03-13,5.0,5.265,4.945,5.06,15367443.0
2023-03-14,5.2,5.24,5.055,5.12,10817349.0
2023-03-15,4.95,5.22,4.93,5.21,14293640.0
2023-03-16,5.12,5.245,5.02,5.18,10895960.0
2023-03-17,5.14,5.22,5.005,5.09,80322123.0
2023-03-18,5.14,5.22,5.005,5.09,80322123.0
2023-03-19,5.14,5.22,5.005,5.09,80322123.0
2023-03-20,5.11,5.28,4.95,5.04,13558980.0
2023-03-21,5.12,5.29,5.065,5.09,11846786.0
2023-03-22,5.09,5.17,4.95,4.96,8230833.0
2023-03-23,5.0,5.1,4.83,4.9,8479969.0
2023-03-24,4.85,5.0,4.825,4.97,8807845.0
2023-03-25,4.85,5.0,4.825,4.97,8807845.0
2023-03-26,4.85,5.0,4.825,4.97,8807845.0
2023-03-27,5.06,5.07,4.89,5.01,8071573.0
2023-03-28,5.05,5.125,5.04,5.1,6920256.0
2023-03-29,5.07,5.15,4.935,5.03,9020209.0
2023-03-30,5.11,5.14,4.97,5.0,6296424.0
2023-03-31,5.02,5.26,4.99,5.26,9909272.0
2023-04-01,5.02,5.26,4.99,5.26,9909272.0
2023-04-02,5.02,5.26,4.99,5.26,9909272.0
2023-04-03,5.27,5.3,5.07,5.22,9885526.0
2023-04-04,5.25,5.28,5.12,5.18,6846230.0
2023-04-05,5.13,5.18,5.03,5.05,9346662.0
2023-04-06,5.02,5.045,4.93,4.94,5640419.0
2023-04-07,5.02,5.045,4.93,4.94,5640419.0
2023-04-08,5.02,5.045,4.93,4.94,5640419.0
2023-04-09,5.02,5.045,4.93,4.94,5640419.0
2023-04-10,4.93,5.02,4.86,5.0,8100088.0
2023-04-11,5.08,5.26,5.07,5.24,8499752.0
2023-04-12,5.3,5.3,4.97,4.98,8979530.0
2023-04-13,4.94,4.99,4.88,4.89,8278486.0
2023-04-14,4.92,5.0,4.83,4.86,7530853.0
2023-04-15,4.92,5.0,4.83,4.86,7530853.0
2023-04-16,4.92,5.0,4.83,4.86,7530853.0
2023-04-17,4.83,4.87,4.73,4.82,8599425.0
2023-04-18,4.83,4.85,4.79,4.83,6233309.0
2023-04-19,4.8,4.95,4.76,4.93,6475490.0
2023-04-20,4.9,5.02,4.86,4.9,6643185.0
2023-04-21,4.89,4.97,4.83,4.96,7399182.0
2023-04-22,4.89,4.97,4.83,4.96,7399182.0
2023-04-23,4.89,4.97,4.83,4.96,7399182.0
2023-04-24,4.98,5.0,4.89,5.0,5184819.0
2023-04-25,4.97,4.98,4.8,4.87,8926248.0
2023-04-26,4.9,4.95,4.775,4.81,7560674.0
2023-04-27,4.84,4.985,4.79,4.95,6623312.0
2023-04-28,4.95,5.29,4.94,5.24,13236719.0
2023-04-29,4.95,5.29,4.94,5.24,13236719.0
2023-04-30,4.95,5.29,4.94,5.24,13236719.0
2023-05-01,5.23,5.29,5.09,5.15,9436338.0
2023-05-02,5.1,5.1,4.885,4.91,14154396.0
2023-05-03,5.01,5.29,4.825,4.88,17804948.0
2023-05-04,4.8,4.85,4.32,4.36,15929922.0
2023-05-05,4.43,4.48,4.31,4.42,8498875.0
2023-05-06,4.43,4.48,4.31,4.42,8498875.0
2023-05-07,4.43,4.48,4.31,4.42,8498875.0
2023-05-08,4.44,4.54,4.33,4.34,7518707.0
2023-05-09,4.32,4.32,4.13,4.21,10248555.0
2023-05-10,4.29,4.32,4.09,4.17,8247095.0
2023-05-11,4.12,4.2,4.1,4.12,5642508.0
2023-05-12,4.12,4.1399,4.02,4.05,5464953.0
2023-05-13,4.12,4.1399,4.02,4.05,5464953.0
2023-05-14,4.12,4.1399,4.02,4.05,5464953.0
2023-05-15,4.08,4.13,4.045,4.06,8586464.0
2023-05-16,4.02,4.06,3.85,3.87,7499455.0
2023-05-17,3.9,4.15,3.9,4.14,9409122.0
2023-05-18,4.14,4.24,4.1,4.23,7326895.0
2023-05-19,4.18,4.18,3.98,4.03,6594931.0
2023-05-20,4.18,4.18,3.98,4.03,6594931.0
2023-05-21,4.18,4.18,3.98,4.03,6594931.0
2023-05-22,4.03,4.2,4.02,4.18,6535403.0
2023-05-23,4.19,4.39,4.155,4.19,7861329.0
2023-05-24,4.21,4.255,4.01,4.09,5296461.0
2023-05-25,4.06,4.15,3.925,3.93,10015660.0
2023-05-26,3.94,4.11,3.94,4.09,7059176.0
2023-05-27,3.94,4.11,3.94,4.09,7059176.0
2023-05-28,3.94,4.11,3.94,4.09,7059176.0
2023-05-29,3.94,4.11,3.94,4.09,7059176.0
2023-05-30,4.1,4.23,4.08,4.14,6651964.0
2023-05-31,4.11,4.15,4.0,4.11,9341450.0
2023-06-01,4.11,4.115,3.91,4.08,7313576.0
2023-06-02,4.17,4.43,4.1554,4.4,10750221.0
2023-06-03,4.17,4.43,4.1554,4.4,10750221.0
2023-06-04,4.17,4.43,4.1554,4.4,10750221.0
2023-06-05,4.37,4.41,4.295,4.34,8225211.0
2023-06-06,4.36,4.59,4.335,4.58,7614856.0
2023-06-07,4.66,4.75,4.57,4.63,7966670.0
2023-06-08,4.65,4.675,4.5114,4.63,5075370.0
2023-06-09,4.63,4.65,4.54,4.62,4326768.0
2023-06-10,4.63,4.65,4.54,4.62,4326768.0
2023-06-11,4.63,4.65,4.54,4.62,4326768.0
2023-06-12,4.63,4.74,4.515,4.69,5671896.0
2023-06-13,4.72,4.78,4.665,4.71,7142614.0
2023-06-14,4.73,4.79,4.55,4.67,8627784.0
2023-06-15,4.63,4.75,4.62,4.72,6678057.0
2023-06-16,4.72,4.78,4.6315,4.69,11752545.0
2023-06-17,4.72,4.78,4.6315,4.69,11752545.0
2023-06-18,4.72,4.78,4.6315,4.69,11752545.0
2023-06-19,4.72,4.78,4.6315,4.69,11752545.0
2023-06-20,4.65,4.73,4.615,4.72,5916294.0
2023-06-21,4.69,4.78,4.66,4.68,5695314.0
2023-06-22,4.65,4.66,4.42,4.47,7700889.0
2023-06-23,4.42,4.44,4.21,4.26,49706237.0
2023-06-24,4.42,4.44,4.21,4.26,49706237.0
2023-06-25,4.42,4.44,4.21,4.26,49706237.0
2023-06-26,4.25,4.385,4.25,4.31,6562491.0
2023-06-27,4.35,4.58,4.255,4.54,6505626.0
2023-06-28,4.49,4.495,4.315,4.33,11531846.0
2023-06-29,4.35,4.525,4.335,4.5,10113536.0
2023-06-30,4.54,4.58,4.42,4.54,4775406.0
2023-07-01,4.54,4.58,4.42,4.54,4775406.0
2023-07-02,4.54,4.58,4.42,4.54,4775406.0
2023-07-03,4.55,4.83,4.55,4.8,5044381.0
2023-07-04,4.55,4.83,4.55,4.8,5044381.0
2023-07-05,4.75,4.75,4.575,4.6,6097448.0
2023-07-06,4.56,4.59,4.4,4.54,6952131.0
2023-07-07,4.47,4.52,4.28,4.28,10182403.0
2023-07-08,4.47,4.52,4.28,4.28,10182403.0
2023-07-09,4.47,4.52,4.28,4.28,10182403.0
2023-07-10,4.33,4.5778,4.3,4.53,8575314.0
2023-07-11,4.55,4.83,4.53,4.8,7298600.0
2023-07-12,4.89,4.9207,4.68,4.69,9086752.0
2023-07-13,4.69,4.775,4.64,4.71,3787611.0
2023-07-14,4.7,4.705,4.47,4.47,5871735.0
2023-07-15,4.7,4.705,4.47,4.47,5871735.0
2023-07-16,4.7,4.705,4.47,4.47,5871735.0
2023-07-17,4.44,4.66,4.415,4.65,5710038.0
2023-07-18,4.61,4.83,4.61,4.75,6166186.0
2023-07-19,4.75,4.9,4.6925,4.87,6755640.0
2023-07-20,4.87,4.87,4.65,4.72,6661790.0
2023-07-21,4.8,4.809,4.64,4.66,4916461.0
2023-07-22,4.8,4.809,4.64,4.66,4916461.0
2023-07-23,4.8,4.809,4.64,4.66,4916461.0
2023-07-24,4.66,4.86,4.66,4.83,6110724.0
2023-07-25,4.82,4.86,4.69,4.83,5917316.0
2023-07-26,4.86,5.5099,4.825,5.27,22691256.0
2023-07-27,5.27,5.38,5.09,5.1,9194107.0
2023-07-28,5.19,5.27,5.1107,5.18,5571584.0
2023-07-29,5.19,5.27,5.1107,5.18,5571584.0
2023-07-30,5.19,5.27,5.1107,5.18,5571584.0
2023-07-31,5.24,5.33,5.22,5.27,5523382.0
2023-08-01,5.2,5.35,5.18,5.33,5353447.0
2023-08-02,5.19,5.29,5.11,5.11,8759955.0
2023-08-03,5.12,5.24,5.06,5.21,7285920.0
2023-08-04,5.27,5.335,5.15,5.33,7212042.0
2023-08-05,5.27,5.335,5.15,5.33,7212042.0
2023-08-06,5.27,5.335,5.15,5.33,7212042.0
2023-08-07,5.36,5.36,5.1,5.21,7417982.0
2023-08-08,5.26,5.52,5.14,5.49,9922835.0
2023-08-09,5.47,5.6,5.28,5.33,9392594.0
2023-08-10,4.92,5.37,4.84,5.27,10381220.0
2023-08-11,5.19,5.595,5.19,5.56,9935015.0
2023-08-12,5.19,5.595,5.19,5.56,9935015.0
2023-08-13,5.19,5.595,5.19,5.56,9935015.0
2023-08-14,5.53,5.53,5.26,5.43,7334091.0
2023-08-15,5.37,5.54,5.3147,5.5,6883465.0
2023-08-16,5.48,5.58,5.37,5.39,4798476.0
2023-08-17,5.44,5.57,5.42,5.44,6423966.0
2023-08-18,5.39,5.54,5.35,5.45,5562324.0
2023-08-19,5.39,5.54,5.35,5.45,5562324.0
2023-08-20,5.39,5.54,5.35,5.45,5562324.0
2023-08-21,5.48,5.51,5.27,5.33,4978503.0
2023-08-22,5.28,5.3,5.04,5.15,6039640.0
2023-08-23,5.09,5.2,5.0,5.13,5682153.0
2023-08-24,5.11,5.21,5.04,5.06,5618804.0
2023-08-25,5.11,5.17,4.93,4.96,5536184.0
2023-08-26,5.11,5.17,4.93,4.96,5536184.0
2023-08-27,5.11,5.17,4.93,4.96,5536184.0
2023-08-28,4.97,5.1,4.97,5.0,6234371.0
2023-08-29,5.02,5.08,4.99,5.04,3652828.0
2023-08-30,5.02,5.08,4.995,5.04,4182148.0
2023-08-31,5.05,5.275,5.02,5.25,7773876.0
2023-09-01,5.32,5.37,5.12,5.25,5468677.0
2023-09-02,5.32,5.37,5.12,5.25,5468677.0
2023-09-03,5.32,5.37,5.12,5.25,5468677.0
2023-09-04,5.32,5.37,5.12,5.25,5468677.0
2023-09-05,5.16,5.16,4.9,4.9,7397873.0
2023-09-06,4.86,4.92,4.8,4.89,5786602.0
2023-09-07,4.85,5.055,4.85,4.92,5400197.0
2023-09-08,4.92,4.925,4.74,4.75,4777953.0
2023-09-09,4.92,4.925,4.74,4.75,4777953.0
2023-09-10,4.92,4.925,4.74,4.75,4777953.0
2023-09-11,4.76,4.7953,4.55,4.61,5918079.0
2023-09-12,4.6,4.73,4.58,4.7,4645161.0
2023-09-13,4.68,4.688,4.5,4.55,6520484.0
2023-09-14,4.61,4.735,4.56,4.68,5054519.0
2023-09-15,4.65,4.68,4.58,4.63,9652345.0
2023-09-16,4.65,4.68,4.58,4.63,9652345.0
2023-09-17,4.65,4.68,4.58,4.63,9652345.0
2023-09-18,4.64,4.64,4.43,4.46,4700791.0
2023-09-19,4.54,4.74,4.48,4.5,8333404.0
2023-09-20,4.55,4.595,4.37,4.38,6381427.0
2023-09-21,4.32,4.41,4.29,4.3,4535190.0
2023-09-22,4.32,4.37,4.16,4.19,5292598.0
2023-09-23,4.32,4.37,4.16,4.19,5292598.0
2023-09-24,4.32,4.37,4.16,4.19,5292598.0
2023-09-25,4.1,4.15,3.91,3.92,8479255.0
2023-09-26,3.88,4.0,3.78,3.79,13065006.0
2023-09-27,3.82,3.865,3.54,3.57,24001102.0
2023-09-28,3.58,3.66,3.55,3.6,8777948.0
2023-09-29,3.68,3.99,3.67,3.96,20703920.0
2023-09-30,3.68,3.99,3.67,3.96,20703920.0
2023-10-01,3.68,3.99,3.67,3.96,20703920.0
2023-10-02,3.92,3.965,3.83,3.84,7798946.0
2023-10-03,3.81,3.845,3.72,3.76,6861598.0
2023-10-04,3.76,3.84,3.71,3.82,5458945.0
2023-10-05,3.82,3.88,3.71,3.77,7208898.0
2023-10-06,3.73,3.86,3.68,3.84,5603885.0
2023-10-07,3.73,3.86,3.68,3.84,5603885.0
2023-10-08,3.73,3.86,3.68,3.84,5603885.0
