,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity
2023-09-18,15.5559,15.6696,15.1296,15.139,2141104.0
2023-09-19,15.1864,15.2196,14.1632,14.2675,3417762.0
2023-09-20,14.4096,14.7222,14.3148,14.6464,1579361.0
2023-09-21,14.6748,15.4896,14.5517,15.4706,3025548.0
2023-09-22,15.442,15.5755,15.1942,15.442,1311925.0
2023-09-23,15.442,15.5755,15.1942,15.442,1311925.0
2023-09-24,15.442,15.5755,15.1942,15.442,1311925.0
2023-09-25,15.2895,15.585,15.2704,15.5564,1316213.0
2023-09-26,15.4992,15.7261,15.3658,15.5373,961530.0
2023-09-27,15.585,15.9185,15.5565,15.7375,1249732.0
2023-09-28,15.7375,15.7375,15.3181,15.3276,1384841.0
2023-09-29,15.3467,15.7661,15.3372,15.728,1486964.0
2023-09-30,15.3467,15.7661,15.3372,15.728,1486964.0
2023-10-01,15.3467,15.7661,15.3372,15.728,1486964.0
2023-10-02,15.6517,16.0521,15.4468,15.6422,1637787.0
2023-10-03,15.5564,15.7185,15.3229,15.5183,1473783.0
2023-10-04,15.5469,15.871,15.5373,15.7947,1453723.0
2023-10-05,15.8805,15.9234,15.5945,15.8805,1037656.0
2023-10-06,15.7566,16.2809,15.7566,15.8519,1222300.0
2023-10-07,15.7566,16.2809,15.7566,15.8519,1222300.0
2023-10-08,15.7566,16.2809,15.7566,15.8519,1222300.0
2023-10-09,15.6327,16.1665,15.5564,16.0616,1785295.0
2023-10-10,16.1855,16.2904,15.8328,15.9282,1287360.0
2023-10-11,15.8233,16.033,15.5659,15.585,1383728.0
2023-10-12,15.8233,15.8233,15.3086,15.3276,2097288.0
2023-10-13,15.4897,15.5755,14.9511,15.1847,3954713.0
2023-10-14,15.4897,15.5755,14.9511,15.1847,3954713.0
2023-10-15,15.4897,15.5755,14.9511,15.1847,3954713.0
2023-10-16,15.299,15.3753,15.1751,15.28,2569873.0
2023-10-17,15.3467,15.7756,15.3181,15.728,2079783.0
2023-10-18,15.6708,15.7948,15.5183,15.7661,1890207.0
2023-10-19,15.7947,15.871,15.3467,15.4992,1763726.0
2023-10-20,15.5373,15.7042,15.2609,15.5755,2286243.0
2023-10-21,15.5373,15.7042,15.2609,15.5755,2286243.0
2023-10-22,15.5373,15.7042,15.2609,15.5755,2286243.0
2023-10-23,15.5659,15.9472,15.5469,15.6803,3393627.0
2023-10-24,15.7762,16.7736,15.6324,15.968,2704450.0
2023-10-25,15.8913,16.227,15.7714,16.0927,2229882.0
2023-10-26,15.3543,15.6324,15.1049,15.3543,4376824.0
2023-10-27,15.2104,15.3255,14.0883,14.0883,3537102.0
2023-10-28,15.2104,15.3255,14.0883,14.0883,3537102.0
2023-10-29,15.2104,15.3255,14.0883,14.0883,3537102.0
2023-10-30,14.0883,14.1075,12.4197,12.5251,6885067.0
2023-10-31,12.5347,12.5586,10.2905,11.0098,13178492.0
2023-11-01,10.9714,11.1632,10.6262,10.7221,4221112.0
2023-11-02,10.8276,11.2783,10.5686,10.655,4774423.0
2023-11-03,10.8372,11.0865,10.7269,10.7988,5234450.0
2023-11-04,10.8372,11.0865,10.7269,10.7988,5234450.0
2023-11-05,10.8372,11.0865,10.7269,10.7988,5234450.0
2023-11-06,10.9331,11.0098,10.3864,10.8851,3795899.0
2023-11-07,10.8659,10.9324,10.4344,10.5399,3885891.0
2023-11-08,10.6741,10.7892,9.7055,9.7822,6970859.0
2023-11-09,9.7822,9.7966,8.7944,8.9287,9260610.0
2023-11-10,8.9191,8.9679,8.4108,8.4204,6605580.0
2023-11-11,8.9191,8.9679,8.4108,8.4204,6605580.0
2023-11-12,8.9191,8.9679,8.4108,8.4204,6605580.0
2023-11-13,8.4012,9.0725,8.3245,8.5451,6364539.0
2023-11-14,8.8615,9.6575,8.7369,9.5425,7119094.0
2023-11-15,9.6863,10.9139,9.6671,10.7413,9593761.0
2023-11-16,10.7125,10.8723,9.9213,10.0124,6299499.0
2023-11-17,10.2617,12.1702,10.1371,11.9209,15947969.0
2023-11-18,10.2617,12.1702,10.1371,11.9209,15947969.0
2023-11-19,10.2617,12.1702,10.1371,11.9209,15947969.0
2023-11-20,11.988,12.7361,11.566,12.7169,6907863.0
2023-11-21,12.6689,12.7457,11.6907,12.247,5467450.0
2023-11-22,12.5756,12.7448,12.3146,12.5659,4083270.0
2023-11-23,12.5756,12.7448,12.3146,12.5659,4083270.0
2023-11-24,12.4693,12.8559,12.421,12.5756,1704316.0
2023-11-25,12.4693,12.8559,12.421,12.5756,1704316.0
2023-11-26,12.4693,12.8559,12.421,12.5756,1704316.0
2023-11-27,12.5659,13.5132,12.3824,13.0106,4783090.0
2023-11-28,13.0299,14.1367,12.9139,13.8129,7033574.0
2023-11-29,13.8129,14.8665,13.6485,14.5282,10403057.0
2023-11-30,14.6393,14.7486,13.9385,14.3252,4684417.0
2023-12-01,14.3252,14.7312,13.958,14.4605,3887806.0
2023-12-02,14.3252,14.7312,13.958,14.4605,3887806.0
2023-12-03,14.3252,14.7312,13.958,14.4605,3887806.0
2023-12-04,14.9631,15.7074,14.7505,15.0598,7887663.0
2023-12-05,15.0308,15.0308,12.3726,13.2136,17828805.0
2023-12-06,13.4939,14.0159,13.147,13.7162,6147882.0
2023-12-07,13.7355,14.1319,13.5519,14.0449,3810921.0
2023-12-08,13.8805,14.3735,13.8419,14.0642,5014642.0
2023-12-09,13.8805,14.3735,13.8419,14.0642,5014642.0
2023-12-10,13.8805,14.3735,13.8419,14.0642,5014642.0
2023-12-11,14.1319,14.3928,13.8612,14.0835,3065446.0
2023-12-12,14.1898,14.1898,13.7645,13.7839,2776306.0
2023-12-13,13.8612,14.2478,13.5906,14.0642,6113089.0
2023-12-14,14.3058,14.8858,14.1512,14.5572,5359345.0
2023-12-15,14.7215,14.9293,14.4508,14.8471,6275745.0
2023-12-16,14.7215,14.9293,14.4508,14.8471,6275745.0
2023-12-17,14.7215,14.9293,14.4508,14.8471,6275745.0
2023-12-18,14.9535,15.5818,14.9341,15.4948,5625562.0
2023-12-19,15.6204,15.8814,15.4368,15.4368,3643204.0
2023-12-20,15.4948,15.9491,15.2145,15.5044,3628938.0
2023-12-21,15.8741,16.0978,15.7573,16.0005,2852116.0
2023-12-22,16.0491,16.4868,16.0005,16.3798,3760143.0
2023-12-23,16.0491,16.4868,16.0005,16.3798,3760143.0
2023-12-24,16.0491,16.4868,16.0005,16.3798,3760143.0
2023-12-25,16.0491,16.4868,16.0005,16.3798,3760143.0
2023-12-26,16.4382,16.5501,16.1464,16.1756,3116109.0
2023-12-27,16.3118,16.3701,15.6892,16.0102,2936277.0
2023-12-28,15.9032,16.0491,15.7865,15.9519,1475145.0
2023-12-29,15.9713,16.1464,15.8527,15.9421,2710968.0
2023-12-30,15.9713,16.1464,15.8527,15.9421,2710968.0
2023-12-31,15.9713,16.1464,15.8527,15.9421,2710968.0
2024-01-01,15.9713,16.1464,15.8527,15.9421,2710968.0
2024-01-02,15.913,16.3896,15.7768,15.9032,3256115.0
2024-01-03,15.6114,15.8766,15.271,15.5336,3259576.0
2024-01-04,15.6212,15.6406,15.0279,15.3391,3073776.0
2024-01-05,15.3683,15.7184,15.3391,15.4461,2797011.0
2024-01-06,15.3683,15.7184,15.3391,15.4461,2797011.0
2024-01-07,15.3683,15.7184,15.3391,15.4461,2797011.0
2024-01-08,15.5531,16.1075,15.1932,15.806,3543726.0
2024-01-09,15.5628,15.7573,14.5123,15.2807,5264698.0
2024-01-10,15.378,16.1756,15.1835,15.3002,3652892.0
2024-01-11,15.3683,15.5822,14.736,14.7652,3300128.0
2024-01-12,14.9306,15.1251,14.3518,14.5609,3135508.0
2024-01-13,14.9306,15.1251,14.3518,14.5609,3135508.0
2024-01-14,14.9306,15.1251,14.3518,14.5609,3135508.0
2024-01-15,14.9306,15.1251,14.3518,14.5609,3135508.0
2024-01-16,14.6388,15.0959,5.6415,7.7036,102149873.0
2024-01-17,6.5364,6.585,5.5832,5.9722,78533876.0
2024-01-18,5.6415,5.7777,3.9296,5.5442,134693163.0
2024-01-19,6.9741,7.1492,6.4197,6.4975,106795878.0
2024-01-20,6.9741,7.1492,6.4197,6.4975,106795878.0
2024-01-21,6.9741,7.1492,6.4197,6.4975,106795878.0
2024-01-22,6.8768,8.0246,6.4197,7.7619,61645095.0
2024-01-23,8.1316,9.0848,7.6452,8.0051,60086836.0
2024-01-24,8.1528,8.3891,6.8137,6.9909,36087646.0
2024-01-25,7.1288,7.3356,6.6955,7.1091,18504959.0
2024-01-26,5.6715,6.5478,5.5927,6.154,48337283.0
2024-01-27,5.6715,6.5478,5.5927,6.154,48337283.0
2024-01-28,5.6715,6.5478,5.5927,6.154,48337283.0
2024-01-29,6.2131,6.4986,5.9078,5.9374,19204407.0
2024-01-30,6.3411,6.4198,6.1048,6.2918,22961631.0
2024-01-31,6.1934,6.5675,6.1245,6.1934,15646793.0
2024-02-01,6.2525,6.3509,6.1048,6.2623,8177786.0
2024-02-02,6.2131,6.3115,5.9669,6.2032,11338213.0
2024-02-03,6.2131,6.3115,5.9669,6.2032,11338213.0
2024-02-04,6.2131,6.3115,5.9669,6.2032,11338213.0
2024-02-05,6.1048,6.2032,6.0063,6.154,6228344.0
2024-02-06,6.1048,7.1386,6.0851,6.9712,15775961.0
2024-02-07,6.8925,7.0205,6.5774,6.8432,9695329.0
2024-02-08,7.2371,7.4931,6.5873,7.0697,22553399.0
2024-02-09,6.9909,7.0303,6.5478,6.5478,9829943.0
2024-02-10,6.9909,7.0303,6.5478,6.5478,9829943.0
2024-02-11,6.9909,7.0303,6.5478,6.5478,9829943.0
2024-02-12,6.6069,6.6955,6.4691,6.6168,7718438.0
2024-02-13,6.4494,6.4592,6.0752,6.2722,9663183.0
2024-02-14,6.3214,6.3608,6.1245,6.3312,5517160.0
2024-02-15,6.3608,6.6759,6.3312,6.4888,7042645.0
2024-02-16,6.4592,6.6463,6.3214,6.5183,4931416.0
2024-02-17,6.4592,6.6463,6.3214,6.5183,4931416.0
2024-02-18,6.4592,6.6463,6.3214,6.5183,4931416.0
2024-02-19,6.4592,6.6463,6.3214,6.5183,4931416.0
2024-02-20,6.5282,6.7054,6.4592,6.4986,5068965.0
2024-02-21,6.4494,6.5282,6.3509,6.41,3543765.0
2024-02-22,6.42,6.585,6.28,6.46,4312391.0
2024-02-23,6.39,6.57,6.34,6.43,3857423.0
2024-02-24,6.39,6.57,6.34,6.43,3857423.0
2024-02-25,6.39,6.57,6.34,6.43,3857423.0
2024-02-26,6.45,6.48,6.2,6.28,4582539.0
2024-02-27,6.35,6.44,6.28,6.35,4083777.0
2024-02-28,6.31,6.52,6.2823,6.49,3655248.0
2024-02-29,6.54,6.65,6.45,6.45,2303652.0
2024-03-01,6.48,6.59,6.375,6.46,4607948.0
2024-03-02,6.48,6.59,6.375,6.46,4607948.0
2024-03-03,6.48,6.59,6.375,6.46,4607948.0
2024-03-04,5.46,5.98,5.43,5.76,23545545.0
2024-03-05,5.64,5.75,5.44,5.47,7421050.0
2024-03-06,5.49,5.6,5.1,5.21,11547591.0
2024-03-07,5.21,5.4,5.04,5.1,9990146.0
2024-03-08,5.17,5.24,4.84,4.85,10344054.0
2024-03-09,5.17,5.24,4.84,4.85,10344054.0
2024-03-10,5.17,5.24,4.84,4.85,10344054.0
2024-03-11,4.8,4.8201,4.45,4.49,13067830.0
2024-03-12,4.48,4.66,4.23,4.6,9780933.0
2024-03-13,4.59,4.7,4.46,4.55,6038600.0
2024-03-14,4.53,4.55,4.25,4.31,6335046.0
2024-03-15,4.34,4.45,4.28,4.29,8483599.0
2024-03-16,4.34,4.45,4.28,4.29,8483599.0
2024-03-17,4.34,4.45,4.28,4.29,8483599.0
2024-03-18,4.3,4.4,4.12,4.28,5660616.0
2024-03-19,4.36,4.45,4.07,4.1,7972639.0
2024-03-20,4.07,4.53,3.96,4.45,8389869.0
2024-03-21,4.5,4.79,4.43,4.73,6826949.0
2024-03-22,4.64,4.77,4.555,4.7,4180187.0
2024-03-23,4.64,4.77,4.555,4.7,4180187.0
2024-03-24,4.64,4.77,4.555,4.7,4180187.0
2024-03-25,4.72,4.86,4.615,4.75,4559702.0
2024-03-26,4.82,4.8349,4.63,4.64,3486897.0
2024-03-27,4.59,4.67,4.43,4.62,6061296.0
2024-03-28,4.65,4.94,4.635,4.84,5947956.0
2024-03-29,4.65,4.94,4.635,4.84,5947956.0
2024-03-30,4.65,4.94,4.635,4.84,5947956.0
2024-03-31,4.65,4.94,4.635,4.84,5947956.0
2024-04-01,5.0,5.177,4.815,4.84,6383322.0
2024-04-02,4.75,4.78,4.55,4.63,4239150.0
2024-04-03,4.59,4.725,4.48,4.7,3763502.0
2024-04-04,4.71,4.93,4.57,4.58,3896045.0
2024-04-05,4.56,4.62,4.37,4.43,3804880.0
2024-04-06,4.56,4.62,4.37,4.43,3804880.0
2024-04-07,4.56,4.62,4.37,4.43,3804880.0
2024-04-08,4.43,4.81,4.42,4.72,5050981.0
2024-04-09,4.68,4.95,4.65,4.91,3915647.0
2024-04-10,4.89,5.01,4.43,4.46,6796854.0
2024-04-11,4.43,4.535,4.285,4.34,5321911.0
2024-04-12,4.29,4.349,4.13,4.18,5890801.0
2024-04-13,4.29,4.349,4.13,4.18,5890801.0
2024-04-14,4.29,4.349,4.13,4.18,5890801.0
2024-04-15,4.26,4.71,4.2442,4.45,7041295.0
2024-04-16,4.29,4.32,4.09,4.11,7938410.0
2024-04-17,4.12,4.47,4.1,4.11,7089410.0
2024-04-18,4.11,4.25,4.01,4.03,4511316.0
2024-04-19,4.0,4.14,3.995,4.04,4313302.0
2024-04-20,4.0,4.14,3.995,4.04,4313302.0
2024-04-21,4.0,4.14,3.995,4.04,4313302.0
2024-04-22,4.05,4.05,3.74,3.91,7818813.0
2024-04-23,3.82,3.9,3.71,3.79,7065055.0
2024-04-24,3.75,3.78,3.65,3.68,4815975.0
2024-04-25,3.64,3.65,3.47,3.54,5311989.0
2024-04-26,3.55,3.6397,3.48,3.54,3956838.0
2024-04-27,3.55,3.6397,3.48,3.54,3956838.0
2024-04-28,3.55,3.6397,3.48,3.54,3956838.0
2024-04-29,3.57,3.76,3.55,3.76,4657993.0
2024-04-30,3.7,3.76,3.52,3.53,5309066.0
2024-05-01,3.51,3.54,3.41,3.44,5994214.0
