,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity
2023-10-31,22.0372,22.4293,21.9677,22.2158,19465.0
2023-11-01,22.4442,22.4442,21.9032,22.1265,8420.0
2023-11-02,22.2059,22.6725,22.1862,22.603,16614.0
2023-11-03,23.0695,23.4666,22.9405,23.3822,13156.0
2023-11-04,23.0695,23.4666,22.9405,23.3822,13156.0
2023-11-05,23.0695,23.4666,22.9405,23.3822,13156.0
2023-11-06,23.3442,23.3442,22.8512,22.9703,13749.0
2023-11-07,23.1509,23.3177,22.576,22.9901,13336.0
2023-11-08,23.1092,23.8041,22.8282,23.0993,11495.0
2023-11-09,23.4021,23.4021,22.4045,22.8611,20709.0
2023-11-10,22.8611,23.3475,22.8611,23.2482,11516.0
2023-11-11,22.8611,23.3475,22.8611,23.2482,11516.0
2023-11-12,22.8611,23.3475,22.8611,23.2482,11516.0
2023-11-13,23.1192,23.953,23.1192,23.6453,32210.0
2023-11-14,24.9894,25.2832,24.4285,24.8266,22279.0
2023-11-15,25.0846,25.581,24.8712,25.1641,27375.0
2023-11-16,25.3924,25.3924,23.8736,24.2111,16697.0
2023-11-17,24.5188,24.5486,22.9107,23.8339,56637.0
2023-11-18,24.5188,24.5486,22.9107,23.8339,56637.0
2023-11-19,24.5188,24.5486,22.9107,23.8339,56637.0
2023-11-20,23.9729,24.2905,23.7644,24.2508,19679.0
2023-11-21,24.3699,24.4593,23.5262,23.9332,24448.0
2023-11-22,23.8736,24.6777,23.7346,24.3104,49789.0
2023-11-23,23.8736,24.6777,23.7346,24.3104,49789.0
2023-11-24,24.499,25.1988,24.499,25.1442,8110.0
2023-11-25,24.499,25.1988,24.499,25.1442,8110.0
2023-11-26,24.499,25.1988,24.499,25.1442,8110.0
2023-11-27,25.1343,25.1343,24.5288,24.5784,25023.0
2023-11-28,24.36,25.1541,23.14,24.5188,20483.0
2023-11-29,24.8068,25.2335,24.5288,24.6876,42663.0
2023-11-30,24.9209,25.0648,24.2183,24.5585,19269.0
2023-12-01,24.8654,25.6727,24.8654,25.5106,18837.0
2023-12-02,24.8654,25.6727,24.8654,25.5106,18837.0
2023-12-03,24.8654,25.6727,24.8654,25.5106,18837.0
2023-12-04,25.6302,26.6271,25.2683,25.7997,56860.0
2023-12-05,25.7897,25.7897,24.8028,24.9224,63006.0
2023-12-06,25.2115,25.8495,25.1517,25.2913,23436.0
2023-12-07,25.8495,26.5772,25.3511,26.4078,31205.0
2023-12-08,26.1984,26.8364,25.8495,26.2184,28222.0
2023-12-09,26.1984,26.8364,25.8495,26.2184,28222.0
2023-12-10,26.1984,26.8364,25.8495,26.2184,28222.0
2023-12-11,25.9592,26.8813,25.7997,26.4576,32780.0
2023-12-12,26.6271,26.7618,25.9696,26.1586,20909.0
2023-12-13,25.9492,27.5542,25.6601,27.285,35661.0
2023-12-14,27.5343,28.0726,27.0159,27.6938,40921.0
2023-12-15,27.7735,28.3318,25.9392,26.1486,108142.0
2023-12-16,27.7735,28.3318,25.9392,26.1486,108142.0
2023-12-17,27.7735,28.3318,25.9392,26.1486,108142.0
2023-12-18,26.4875,26.4875,25.7,25.9891,23911.0
2023-12-19,26.3978,27.3349,26.3081,27.1554,33572.0
2023-12-20,26.7368,28.2532,26.647,27.2153,60775.0
2023-12-21,27.5841,27.8034,27.2252,27.6838,20084.0
2023-12-22,27.8632,28.2209,27.345,27.8134,13267.0
2023-12-23,27.8632,28.2209,27.345,27.8134,13267.0
2023-12-24,27.8632,28.2209,27.345,27.8134,13267.0
2023-12-25,27.8632,28.2209,27.345,27.8134,13267.0
2023-12-26,27.9031,28.7206,27.1876,28.3916,21678.0
2023-12-27,28.3019,28.4813,27.983,28.4514,12046.0
2023-12-28,28.5411,28.91,27.8433,28.8103,41304.0
2023-12-29,28.4115,28.91,27.8732,27.933,27276.0
2023-12-30,28.4115,28.91,27.8732,27.933,27276.0
2023-12-31,28.4115,28.91,27.8732,27.933,27276.0
2024-01-01,28.4115,28.91,27.8732,27.933,27276.0
2024-01-02,27.9031,29.3086,27.9031,28.4215,52851.0
2024-01-03,28.4315,28.4315,27.4346,27.8732,35672.0
2024-01-04,28.1324,28.7106,27.4048,27.7237,17971.0
2024-01-05,27.4944,28.3118,27.4944,27.8333,44037.0
2024-01-06,27.4944,28.3118,27.4944,27.8333,44037.0
2024-01-07,27.4944,28.3118,27.4944,27.8333,44037.0
2024-01-08,27.5642,28.3517,27.5243,28.1723,15398.0
2024-01-09,27.7636,28.1723,27.5442,27.8134,20347.0
2024-01-10,29.8271,31.2028,28.6907,30.6546,45771.0
2024-01-11,30.8739,30.8739,29.8271,30.3455,29214.0
2024-01-12,30.8141,30.8141,29.7274,30.5549,23029.0
2024-01-13,30.8141,30.8141,29.7274,30.5549,23029.0
2024-01-14,30.8141,30.8141,29.7274,30.5549,23029.0
2024-01-15,30.8141,30.8141,29.7274,30.5549,23029.0
2024-01-16,29.8969,30.7746,29.2689,29.4284,21002.0
2024-01-17,28.92,29.6432,28.3069,28.9499,19489.0
2024-01-18,28.9897,29.3686,28.2421,28.9,20907.0
2024-01-19,29.1891,29.6078,28.3713,29.5879,16604.0
2024-01-20,29.1891,29.6078,28.3713,29.5879,16604.0
2024-01-21,29.1891,29.6078,28.3713,29.5879,16604.0
2024-01-22,29.9468,30.7003,29.4084,30.525,13263.0
2024-01-23,30.2558,30.6147,30.0172,30.2159,19198.0
2024-01-24,30.6944,30.6944,29.3586,29.558,19122.0
2024-01-25,30.0963,30.2257,29.1492,30.0265,13676.0
2024-01-26,30.3056,30.4701,29.1592,29.5879,9809.0
2024-01-27,30.3056,30.4701,29.1592,29.5879,9809.0
2024-01-28,30.3056,30.4701,29.1592,29.5879,9809.0
2024-01-29,29.867,29.867,27.9131,29.6676,19102.0
2024-01-30,29.4184,30.4351,29.2988,29.7175,10198.0
2024-01-31,30.0564,31.3524,29.8321,30.4253,82338.0
2024-02-01,30.4452,30.4452,29.3785,29.9368,34540.0
2024-02-02,29.5181,31.0483,29.3287,29.9069,33628.0
2024-02-03,29.5181,31.0483,29.3287,29.9069,33628.0
2024-02-04,29.5181,31.0483,29.3287,29.9069,33628.0
2024-02-05,29.548,30.3246,29.0563,29.8471,17486.0
2024-02-06,30.7044,30.9237,30.1561,30.4153,23227.0
2024-02-07,30.648,30.6868,30.1461,30.1461,23100.0
2024-02-08,30.186,30.8539,30.186,30.844,14212.0
2024-02-09,30.1621,31.3025,30.1621,31.3025,18165.0
2024-02-10,30.1621,31.3025,30.1621,31.3025,18165.0
2024-02-11,30.1621,31.3025,30.1621,31.3025,18165.0
2024-02-12,31.1032,32.2795,31.1032,32.0004,37243.0
2024-02-13,31.2427,32.5686,30.9337,31.1032,33858.0
2024-02-14,30.7381,31.8907,30.7381,31.8608,30599.0
2024-02-15,32.1399,32.1399,30.49,32.0801,20156.0
2024-02-16,34.2135,34.7817,31.6863,33.4957,19539.0
2024-02-17,34.2135,34.7817,31.6863,33.4957,19539.0
2024-02-18,34.2135,34.7817,31.6863,33.4957,19539.0
2024-02-19,34.2135,34.7817,31.6863,33.4957,19539.0
2024-02-20,32.7979,32.7979,31.9455,32.1499,11058.0
2024-02-21,32.0004,32.6686,31.6913,32.3094,15997.0
2024-02-22,32.1001,33.0471,31.9007,32.9075,15248.0
2024-02-23,32.6483,33.3461,32.3094,33.2465,9971.0
2024-02-24,32.6483,33.3461,32.3094,33.2465,9971.0
2024-02-25,32.6483,33.3461,32.3094,33.2465,9971.0
2024-02-26,33.3661,34.0041,32.7083,33.7948,13384.0
2024-02-27,33.715,34.8713,33.1667,34.0041,28435.0
2024-02-28,33.5854,34.1437,33.2066,33.3063,31808.0
2024-02-29,33.8546,34.0839,32.9075,33.725,40818.0
2024-03-01,33.75,34.16,33.525,33.93,19015.0
2024-03-02,33.75,34.16,33.525,33.93,19015.0
2024-03-03,33.75,34.16,33.525,33.93,19015.0
2024-03-04,33.96,34.925,33.6401,34.26,33732.0
2024-03-05,34.25,35.23,33.69,33.69,25178.0
2024-03-06,33.78,35.4692,33.78,34.4,36991.0
2024-03-07,34.89,36.89,34.89,36.89,49390.0
2024-03-08,37.33,38.49,37.01,37.6,42496.0
2024-03-09,37.33,38.49,37.01,37.6,42496.0
2024-03-10,37.33,38.49,37.01,37.6,42496.0
2024-03-11,37.83,38.5,36.0095,36.19,55022.0
2024-03-12,36.0,36.31,34.9401,35.65,21208.0
2024-03-13,35.75,36.8452,35.015,35.43,23395.0
2024-03-14,35.315,35.315,33.64,34.08,71452.0
2024-03-15,33.85,34.685,33.4741,34.62,52568.0
2024-03-16,33.85,34.685,33.4741,34.62,52568.0
2024-03-17,33.85,34.685,33.4741,34.62,52568.0
2024-03-18,34.9862,34.9862,33.84,33.94,34930.0
2024-03-19,34.23,35.03,33.88,34.08,50286.0
2024-03-20,33.73,35.04,33.43,34.93,18143.0
2024-03-21,34.68,36.28,34.54,36.07,25259.0
2024-03-22,35.5,36.445,35.045,35.92,28198.0
2024-03-23,35.5,36.445,35.045,35.92,28198.0
2024-03-24,35.5,36.445,35.045,35.92,28198.0
2024-03-25,35.84,36.41,35.44,35.87,11176.0
2024-03-26,35.87,36.86,35.3,36.16,21288.0
2024-03-27,36.5,37.9,36.2301,37.24,31576.0
2024-03-28,37.55,37.89,36.86,36.87,28581.0
2024-03-29,37.55,37.89,36.86,36.87,28581.0
2024-03-30,37.55,37.89,36.86,36.87,28581.0
2024-03-31,37.55,37.89,36.86,36.87,28581.0
2024-04-01,37.07,37.11,35.645,36.74,40433.0
2024-04-02,35.93,36.22,35.45,35.47,29861.0
2024-04-03,35.45,35.67,34.735,34.75,34419.0
2024-04-04,35.33,36.46,34.6492,35.07,21390.0
2024-04-05,35.82,36.33,34.43,34.63,19581.0
2024-04-06,35.82,36.33,34.43,34.63,19581.0
2024-04-07,35.82,36.33,34.43,34.63,19581.0
2024-04-08,35.16,35.34,34.8,35.01,26460.0
2024-04-09,35.21,35.21,34.645,34.9,15993.0
2024-04-10,33.61,34.343,32.97,33.22,26005.0
2024-04-11,33.15,34.1,32.965,33.81,19594.0
2024-04-12,33.35,33.64,32.96,33.1,16851.0
2024-04-13,33.35,33.64,32.96,33.1,16851.0
2024-04-14,33.35,33.64,32.96,33.1,16851.0
2024-04-15,33.33,33.3999,32.03,33.1,31869.0
2024-04-16,33.26,33.26,32.28,32.88,23450.0
2024-04-17,32.8,32.99,31.78,31.78,52035.0
2024-04-18,32.09,32.88,32.09,32.2,31063.0
2024-04-19,32.01,33.76,32.01,33.5,55037.0
2024-04-20,32.01,33.76,32.01,33.5,55037.0
2024-04-21,32.01,33.76,32.01,33.5,55037.0
2024-04-22,33.51,34.45,33.25,33.5,72500.0
2024-04-23,33.21,34.83,33.2,34.53,106207.0
2024-04-24,34.56,35.5799,33.01,33.61,44688.0
2024-04-25,32.955,33.13,32.31,32.89,50019.0
2024-04-26,40.55,48.63,39.58,45.84,484218.0
2024-04-27,40.55,48.63,39.58,45.84,484218.0
2024-04-28,40.55,48.63,39.58,45.84,484218.0
2024-04-29,44.5,45.68,43.55,45.35,181204.0
2024-04-30,45.62,46.6321,44.63,44.68,60455.0
2024-05-01,44.4,44.7,42.17,43.98,60959.0
