,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity
2023-09-06,32.3104,32.6326,32.2062,32.3862,19187074.0
2023-09-07,32.3862,32.7084,31.9788,32.0356,26605789.0
2023-09-08,32.0356,32.0546,31.4861,31.6945,24891078.0
2023-09-09,32.0356,32.0546,31.4861,31.6945,24891078.0
2023-09-10,32.0356,32.0546,31.4861,31.6945,24891078.0
2023-09-11,31.9314,32.3009,31.8177,32.1588,18883869.0
2023-09-12,32.3388,32.3862,32.0262,32.2536,15784435.0
2023-09-13,32.4999,32.4999,31.7514,32.083,21027896.0
2023-09-14,32.4715,32.5757,32.1588,32.2536,26570120.0
2023-09-15,32.1778,32.3739,31.8935,32.0167,38205159.0
2023-09-16,32.1778,32.3739,31.8935,32.0167,38205159.0
2023-09-17,32.1778,32.3739,31.8935,32.0167,38205159.0
2023-09-18,32.1209,32.1872,31.7609,31.7703,16233695.0
2023-09-19,31.8177,31.9598,31.505,31.6471,23383954.0
2023-09-20,31.8177,32.1588,31.6092,31.8367,23741979.0
2023-09-21,31.7609,32.0735,31.5145,31.5429,18001589.0
2023-09-22,31.5145,31.7514,31.2018,31.5334,22740043.0
2023-09-23,31.5145,31.7514,31.2018,31.5334,22740043.0
2023-09-24,31.5145,31.7514,31.2018,31.5334,22740043.0
2023-09-25,31.4292,31.505,31.145,31.4197,17616880.0
2023-09-26,31.1639,31.4292,31.0881,31.2587,18841582.0
2023-09-27,31.2208,31.2776,30.6144,30.6996,22083548.0
2023-09-28,30.6996,30.9033,30.6996,30.8418,18772111.0
2023-09-29,30.9081,31.0313,30.6665,30.7091,19787595.0
2023-09-30,30.9081,31.0313,30.6665,30.7091,19787595.0
2023-10-01,30.9081,31.0313,30.6665,30.7091,19787595.0
2023-10-02,30.7375,30.766,30.0663,30.0932,24722596.0
2023-10-03,30.0364,30.3301,29.9536,30.3017,21389370.0
2023-10-04,30.1216,30.2875,29.7521,29.8848,23694073.0
2023-10-05,29.9037,30.2448,29.7332,30.1501,22774377.0
2023-10-06,29.942,30.0001,29.163,29.8549,31291754.0
2023-10-07,29.942,30.0001,29.163,29.8549,31291754.0
2023-10-08,29.942,30.0001,29.163,29.8549,31291754.0
2023-10-09,29.7485,30.4839,29.7485,30.4356,20344279.0
2023-10-10,30.4646,30.7743,30.3098,30.7356,19151879.0
2023-10-11,30.8033,30.9388,30.3969,30.4452,15694163.0
2023-10-12,30.3194,30.3581,29.6614,29.913,21718322.0
2023-10-13,30.0775,30.3775,29.6517,29.6807,24541452.0
2023-10-14,30.0775,30.3775,29.6517,29.6807,24541452.0
2023-10-15,30.0775,30.3775,29.6517,29.6807,24541452.0
2023-10-16,29.8452,30.3098,29.6323,30.242,21087894.0
2023-10-17,30.1065,30.5227,30.0968,30.4936,21186020.0
2023-10-18,30.4065,30.4646,29.9904,30.0485,22024305.0
2023-10-19,30.4065,30.9388,30.3823,30.5614,28806638.0
2023-10-20,30.5517,31.1033,30.5323,30.5517,27271166.0
2023-10-21,30.5517,31.1033,30.5323,30.5517,27271166.0
2023-10-22,30.5517,31.1033,30.5323,30.5517,27271166.0
2023-10-23,30.4646,30.6388,30.2517,30.3775,31725789.0
2023-10-24,32.0807,33.3485,31.9065,33.1936,61617905.0
2023-10-25,33.3872,33.4936,32.521,32.6033,30832751.0
2023-10-26,32.5743,33.5807,32.5549,33.3581,34366965.0
2023-10-27,33.271,33.4742,32.2646,32.3614,23924828.0
2023-10-28,33.271,33.4742,32.2646,32.3614,23924828.0
2023-10-29,33.271,33.4742,32.2646,32.3614,23924828.0
2023-10-30,32.7485,33.6775,32.7485,33.5033,31497688.0
2023-10-31,33.5904,34.0743,33.5517,33.9969,28903418.0
2023-11-01,34.263,34.4081,34.0162,34.2581,26071209.0
2023-11-02,34.1711,34.7807,34.1711,34.742,24946038.0
2023-11-03,34.8291,35.1969,34.7807,34.8581,23323169.0
2023-11-04,34.8291,35.1969,34.7807,34.8581,23323169.0
2023-11-05,34.8291,35.1969,34.7807,34.8581,23323169.0
2023-11-06,34.8194,34.8678,34.4662,34.4904,15544033.0
2023-11-07,34.5485,34.9356,34.5001,34.7807,17654571.0
2023-11-08,34.7807,34.8194,34.4517,34.6162,16971514.0
2023-11-09,34.713,34.8872,34.3162,34.4711,15685805.0
2023-11-10,34.7517,34.7614,34.2533,34.5581,12792886.0
2023-11-11,34.7517,34.7614,34.2533,34.5581,12792886.0
2023-11-12,34.7517,34.7614,34.2533,34.5581,12792886.0
2023-11-13,34.4904,35.013,34.2678,34.6646,17236732.0
2023-11-14,34.8485,34.9356,34.6501,34.7227,17667064.0
2023-11-15,34.7227,34.9452,34.684,34.8388,22855521.0
2023-11-16,34.9162,35.2065,34.7711,35.013,19110763.0
2023-11-17,35.2065,35.2065,34.9162,35.0614,19361158.0
2023-11-18,35.2065,35.2065,34.9162,35.0614,19361158.0
2023-11-19,35.2065,35.2065,34.9162,35.0614,19361158.0
2023-11-20,35.1098,35.6759,35.0323,35.5452,18660152.0
2023-11-21,35.6711,36.242,35.6565,36.0485,22946415.0
2023-11-22,36.1259,36.3098,36.0194,36.1452,14613957.0
2023-11-23,36.1259,36.3098,36.0194,36.1452,14613957.0
2023-11-24,36.242,36.3582,36.0969,36.2033,6766657.0
2023-11-25,36.242,36.3582,36.0969,36.2033,6766657.0
2023-11-26,36.242,36.3582,36.0969,36.2033,6766657.0
2023-11-27,36.242,36.3291,36.0872,36.1452,15245305.0
2023-11-28,36.1452,36.3001,36.0001,36.2614,14521678.0
2023-11-29,36.3194,36.6678,36.3194,36.542,16387388.0
2023-11-30,36.6098,37.2,36.6001,37.0936,36623544.0
2023-12-01,37.1614,37.3646,37.0356,37.3356,20762478.0
2023-12-02,37.1614,37.3646,37.0356,37.3356,20762478.0
2023-12-03,37.1614,37.3646,37.0356,37.3356,20762478.0
2023-12-04,37.1614,37.3259,36.8033,36.813,22109241.0
2023-12-05,37.113,37.3065,36.8624,37.1807,23003306.0
2023-12-06,37.0162,37.6259,36.8469,37.2582,20218549.0
2023-12-07,37.3065,37.4807,37.0674,37.4033,15223187.0
2023-12-08,37.413,37.4323,36.784,37.0162,21850377.0
2023-12-09,37.413,37.4323,36.784,37.0162,21850377.0
2023-12-10,37.413,37.4323,36.784,37.0162,21850377.0
2023-12-11,37.0549,37.1517,36.2711,36.4549,21914521.0
2023-12-12,36.3582,36.4259,35.9711,36.0969,17096700.0
2023-12-13,35.884,35.9517,35.284,35.7969,32473172.0
2023-12-14,36.0485,36.7549,35.9807,36.6485,28551571.0
2023-12-15,36.3388,36.6098,35.942,36.1646,51721568.0
2023-12-16,36.3388,36.6098,35.942,36.1646,51721568.0
2023-12-17,36.3388,36.6098,35.942,36.1646,51721568.0
2023-12-18,36.5033,36.5807,36.0678,36.4549,22057185.0
2023-12-19,36.3872,36.5227,36.2807,36.3582,17642542.0
2023-12-20,36.2904,36.513,36.0775,36.0969,18134647.0
2023-12-21,36.1452,36.3388,36.0098,36.2227,15421048.0
2023-12-22,36.213,36.5662,36.1936,36.2807,13171597.0
2023-12-23,36.213,36.5662,36.1936,36.2807,13171597.0
2023-12-24,36.213,36.5662,36.1936,36.2807,13171597.0
2023-12-25,36.213,36.5662,36.1936,36.2807,13171597.0
2023-12-26,36.2323,36.4259,36.1065,36.2711,11856569.0
2023-12-27,36.1259,36.2472,36.0002,36.1065,15267626.0
2023-12-28,35.9807,36.5033,35.9517,36.2807,14931664.0
2023-12-29,36.1743,36.542,36.1162,36.484,16222673.0
2023-12-30,36.1743,36.542,36.1162,36.484,16222673.0
2023-12-31,36.1743,36.542,36.1162,36.484,16222673.0
2024-01-01,36.1743,36.542,36.1162,36.484,16222673.0
2024-01-02,36.513,37.713,36.4646,37.6259,23810940.0
2024-01-03,38.2549,38.4388,37.8678,37.8969,26263885.0
2024-01-04,38.4001,38.5646,38.0904,38.1001,24214642.0
2024-01-05,38.1969,39.0678,38.0275,38.9033,30276670.0
2024-01-06,38.1969,39.0678,38.0275,38.9033,30276670.0
2024-01-07,38.1969,39.0678,38.0275,38.9033,30276670.0
2024-01-08,38.8549,38.9614,38.2065,38.8065,28483034.0
2024-01-09,38.6245,38.6245,38.1522,38.4179,17880132.0
2024-01-10,38.4572,38.4818,38.0439,38.4572,16354675.0
2024-01-11,38.408,38.4129,36.9614,37.296,31289774.0
2024-01-12,37.5814,38.1522,37.5617,37.9455,18774830.0
2024-01-13,37.5814,38.1522,37.5617,37.9455,18774830.0
2024-01-14,37.5814,38.1522,37.5617,37.9455,18774830.0
2024-01-15,37.5814,38.1522,37.5617,37.9455,18774830.0
2024-01-16,37.9652,38.7229,37.7389,38.6639,31039445.0
2024-01-17,38.103,38.8016,38.0538,38.2506,21377140.0
2024-01-18,37.916,38.3883,37.8422,38.3195,17112788.0
2024-01-19,38.4474,38.8016,38.0734,38.7032,20561724.0
2024-01-20,38.4474,38.8016,38.0734,38.7032,20561724.0
2024-01-21,38.4474,38.8016,38.0734,38.7032,20561724.0
2024-01-22,38.7721,39.087,38.6836,38.9493,26039194.0
2024-01-23,40.4155,41.5727,39.9432,41.557,49713734.0
2024-01-24,41.557,41.6653,40.5336,40.6222,27910404.0
2024-01-25,40.7895,41.6259,40.6714,41.6161,24613156.0
2024-01-26,41.6161,41.8129,41.4291,41.7243,20367179.0
2024-01-27,41.6161,41.8129,41.4291,41.7243,20367179.0
2024-01-28,41.6161,41.8129,41.4291,41.7243,20367179.0
2024-01-29,41.4488,41.7145,40.9961,41.3799,23905653.0
2024-01-30,41.3307,41.9211,41.1437,41.7932,20044557.0
2024-01-31,41.5177,42.5214,41.3701,41.6751,23392266.0
2024-02-01,41.9999,42.0392,41.3012,41.8129,19586542.0
2024-02-02,41.5275,41.7883,41.1585,41.4586,21548643.0
2024-02-03,41.5275,41.7883,41.1585,41.4586,21548643.0
2024-02-04,41.5275,41.7883,41.1585,41.4586,21548643.0
2024-02-05,41.3307,41.5078,40.6172,40.7206,20466155.0
2024-02-06,40.7304,40.9075,40.2974,40.445,17524062.0
2024-02-07,40.445,40.4844,39.7168,39.7759,21815622.0
2024-02-08,39.6578,39.7267,38.8115,39.274,19523527.0
2024-02-09,39.2642,39.4511,38.6363,39.087,18479407.0
2024-02-10,39.2642,39.4511,38.6363,39.087,18479407.0
2024-02-11,39.2642,39.4511,38.6363,39.087,18479407.0
2024-02-12,39.0969,39.5299,38.905,39.461,15060525.0
2024-02-13,39.5594,39.8103,39.0477,39.4905,14483637.0
2024-02-14,39.7365,39.894,39.333,39.5102,12443213.0
2024-02-15,39.5692,39.9727,39.5397,39.9432,12081362.0
2024-02-16,39.6479,40.0219,39.1067,39.8448,12645534.0
2024-02-17,39.6479,40.0219,39.1067,39.8448,12645534.0
2024-02-18,39.6479,40.0219,39.1067,39.8448,12645534.0
2024-02-19,39.6479,40.0219,39.1067,39.8448,12645534.0
2024-02-20,39.766,40.2581,39.6283,39.8546,12069523.0
2024-02-21,39.8448,40.4647,39.7267,40.445,16279653.0
2024-02-22,40.1006,40.2777,39.4708,40.0809,22068913.0
2024-02-23,39.9825,40.4893,39.8103,40.012,15228553.0
2024-02-24,39.9825,40.4893,39.8103,40.012,15228553.0
2024-02-25,39.9825,40.4893,39.8103,40.012,15228553.0
2024-02-26,39.953,39.9825,38.8016,39.0575,25108422.0
2024-02-27,39.0477,39.3429,38.8016,39.2937,17074092.0
2024-02-28,39.3232,39.5692,39.2248,39.461,12436956.0
2024-02-29,39.461,39.584,39.215,39.3822,20486465.0
2024-03-01,39.3527,39.6479,39.1362,39.5594,12130864.0
2024-03-02,39.3527,39.6479,39.1362,39.5594,12130864.0
2024-03-03,39.3527,39.6479,39.1362,39.5594,12130864.0
2024-03-04,39.2838,39.6873,38.8804,39.6676,18753947.0
2024-03-05,39.707,40.3073,39.2838,39.707,20640051.0
2024-03-06,39.707,39.7217,39.1362,39.2937,16331050.0
2024-03-07,39.461,39.643,38.7524,38.9,17100634.0
2024-03-08,38.9788,39.2445,38.7623,38.8804,17807879.0
2024-03-09,38.9788,39.2445,38.7623,38.8804,17807879.0
2024-03-10,38.9788,39.2445,38.7623,38.8804,17807879.0
2024-03-11,38.9394,39.5889,38.9296,39.4905,12344614.0
2024-03-12,39.3921,39.6184,39.2642,39.4905,12452659.0
2024-03-13,39.6479,39.8546,39.4216,39.6184,13751846.0
2024-03-14,39.3626,39.4216,38.8115,39.1362,17475441.0
2024-03-15,38.9689,39.2937,38.5163,38.8607,54893854.0
2024-03-16,38.9689,39.2937,38.5163,38.8607,54893854.0
2024-03-17,38.9689,39.2937,38.5163,38.8607,54893854.0
2024-03-18,38.8508,39.3232,38.6344,39.2937,16200777.0
2024-03-19,39.2445,39.4068,39.1707,39.333,15226876.0
2024-03-20,39.3232,39.6283,39.1657,39.4806,15198777.0
2024-03-21,39.4806,39.9432,39.3429,39.894,21868344.0
2024-03-22,40.0908,40.1597,39.3724,39.7267,17816449.0
2024-03-23,40.0908,40.1597,39.3724,39.7267,17816449.0
2024-03-24,40.0908,40.1597,39.3724,39.7267,17816449.0
2024-03-25,39.8841,40.2285,39.8349,40.2187,14587174.0
2024-03-26,40.1793,40.3442,40.0612,40.199,17854062.0
2024-03-27,40.445,41.1142,40.445,40.878,19260122.0
2024-03-28,40.9764,41.4783,40.9666,41.2913,19771402.0
2024-03-29,40.9764,41.4783,40.9666,41.2913,19771402.0
2024-03-30,40.9764,41.4783,40.9666,41.2913,19771402.0
2024-03-31,40.9764,41.4783,40.9666,41.2913,19771402.0
2024-04-01,41.3208,41.6653,40.8633,41.6062,15031569.0
2024-04-02,41.6259,41.9949,41.5865,41.8621,17260824.0
2024-04-03,41.9014,42.2163,41.8522,42.1573,18211835.0
2024-04-04,42.3049,42.7281,41.7637,41.7735,16461398.0
2024-04-05,41.5767,41.7588,40.9469,41.4488,14338679.0
2024-04-06,41.5767,41.7588,40.9469,41.4488,14338679.0
2024-04-07,41.5767,41.7588,40.9469,41.4488,14338679.0
2024-04-08,41.4488,41.4783,41.0453,41.065,14457769.0
2024-04-09,41.06,41.18,40.54,40.84,17226953.0
2024-04-10,40.61,40.66,39.96,40.52,17900359.0
2024-04-11,40.45,40.47,40.09,40.16,14782159.0
2024-04-12,40.18,40.26,39.68,39.72,21554994.0
2024-04-13,40.18,40.26,39.68,39.72,21554994.0
2024-04-14,40.18,40.26,39.68,39.72,21554994.0
2024-04-15,40.11,40.35,39.85,40.11,16442814.0
2024-04-16,40.11,40.14,39.57,39.77,14016776.0
2024-04-17,39.85,39.975,39.4615,39.78,21009242.0
2024-04-18,39.85,40.17,39.71,40.13,20173746.0
2024-04-19,40.0,40.675,39.98,40.49,24706520.0
2024-04-20,40.0,40.675,39.98,40.49,24706520.0
2024-04-21,40.0,40.675,39.98,40.49,24706520.0
2024-04-22,41.4,41.64,38.56,38.6,51243224.0
2024-04-23,38.91,39.995,38.68,39.7,25972819.0
2024-04-24,39.5,39.66,38.935,39.49,15946635.0
2024-04-25,39.29,39.82,38.96,39.22,16837678.0
2024-04-26,39.06,39.955,38.895,39.68,18246244.0
2024-04-27,39.06,39.955,38.895,39.68,18246244.0
2024-04-28,39.06,39.955,38.895,39.68,18246244.0
2024-04-29,39.9,40.82,39.87,40.09,19840961.0
2024-04-30,39.91,39.92,39.44,39.49,20222168.0
2024-05-01,39.33,39.655,39.13,39.2,17760286.0
