,KR US Equity,KR US Equity,KR US Equity,KR US Equity,KR US Equity
2023-09-04,45.6105,45.7971,45.0459,45.149,3676473.0
2023-09-05,44.9723,45.0146,44.1671,44.2064,6266496.0
2023-09-06,44.4617,45.0312,44.2457,44.3438,4918024.0
2023-09-07,44.6777,44.8643,44.4175,44.7072,6754366.0
2023-09-08,43.8332,47.3682,43.4208,46.0917,16746439.0
2023-09-09,43.8332,47.3682,43.4208,46.0917,16746439.0
2023-09-10,43.8332,47.3682,43.4208,46.0917,16746439.0
2023-09-11,46.0033,46.0819,44.4911,44.609,6648240.0
2023-09-12,44.8152,45.0901,44.4519,44.8544,4061285.0
2023-09-13,44.9723,44.9723,44.0836,44.2947,4851309.0
2023-09-14,44.4715,45.1097,44.3537,44.9625,4587700.0
2023-09-15,45.0705,45.7333,44.9821,45.4829,22036014.0
2023-09-16,45.0705,45.7333,44.9821,45.4829,22036014.0
2023-09-17,45.0705,45.7333,44.9821,45.4829,22036014.0
2023-09-18,45.5025,46.0033,45.257,45.6989,4689869.0
2023-09-19,45.7185,45.7578,45.1294,45.257,3770446.0
2023-09-20,45.1294,45.6596,44.9232,45.3454,3394025.0
2023-09-21,45.2767,45.3061,44.6973,44.8839,4798859.0
2023-09-22,44.8741,45.041,44.5795,44.8348,3726585.0
2023-09-23,44.8741,45.041,44.5795,44.8348,3726585.0
2023-09-24,44.8741,45.041,44.5795,44.8348,3726585.0
2023-09-25,44.6581,44.9232,44.5304,44.8839,2756189.0
2023-09-26,44.7857,44.9134,44.3144,44.334,3015770.0
2023-09-27,44.1867,44.4371,43.4257,43.6761,4515710.0
2023-09-28,43.794,44.4911,43.7252,44.2751,3811137.0
2023-09-29,44.2751,44.4617,43.7252,43.9413,3414551.0
2023-09-30,44.2751,44.4617,43.7252,43.9413,3414551.0
2023-10-01,44.2751,44.4617,43.7252,43.9413,3414551.0
2023-10-02,43.8038,43.8529,42.9127,43.2343,3802677.0
2023-10-03,43.0182,43.5976,42.8906,43.4699,3658687.0
2023-10-04,43.6958,44.2358,43.4797,44.1278,4266307.0
2023-10-05,44.0296,44.1475,43.3325,43.3521,3126346.0
2023-10-06,43.2834,43.3914,41.8497,42.6647,6351785.0
2023-10-07,43.2834,43.3914,41.8497,42.6647,6351785.0
2023-10-08,43.2834,43.3914,41.8497,42.6647,6351785.0
2023-10-09,42.6647,43.8332,42.6647,43.8136,4720080.0
2023-10-10,44.1376,44.4764,44.0198,44.0296,5383031.0
2023-10-11,44.0394,44.2555,42.866,43.3914,5080523.0
2023-10-12,43.3914,43.7301,42.7924,43.4601,3847053.0
2023-10-13,43.5288,43.7252,43.2441,43.3619,4039526.0
2023-10-14,43.5288,43.7252,43.2441,43.3619,4039526.0
2023-10-15,43.5288,43.7252,43.2441,43.3619,4039526.0
2023-10-16,43.6663,43.8431,43.4061,43.4896,3740170.0
2023-10-17,43.411,43.8631,43.3717,43.686,2919187.0
2023-10-18,43.7743,44.0885,43.411,43.4307,4177890.0
2023-10-19,43.3914,44.0051,43.3717,43.6958,4327800.0
2023-10-20,43.8136,43.8823,43.3325,43.3325,3488439.0
2023-10-21,43.8136,43.8823,43.3325,43.3325,3488439.0
2023-10-22,43.8136,43.8823,43.3325,43.3325,3488439.0
2023-10-23,43.195,43.2441,42.3947,42.5371,3660315.0
2023-10-24,42.7875,43.0575,42.6402,42.8219,3401826.0
2023-10-25,42.8611,43.6172,42.812,43.4896,2958477.0
2023-10-26,43.5387,44.1131,43.3619,43.9609,3601674.0
2023-10-27,43.8431,44.2947,43.4699,43.627,3368994.0
2023-10-28,43.8431,44.2947,43.4699,43.627,3368994.0
2023-10-29,43.8431,44.2947,43.4699,43.627,3368994.0
2023-10-30,43.5976,44.334,43.5976,44.1376,3212697.0
2023-10-31,44.1966,44.8986,43.9904,44.55,3911501.0
2023-11-01,44.7366,44.8692,44.226,44.5697,3638473.0
2023-11-02,44.3733,44.8152,44.1278,44.5795,3077632.0
2023-11-03,44.7759,45.1392,44.5255,44.55,3153523.0
2023-11-04,44.7759,45.1392,44.5255,44.55,3153523.0
2023-11-05,44.7759,45.1392,44.5255,44.55,3153523.0
2023-11-06,44.5599,44.7268,44.3242,44.3438,3823025.0
2023-11-07,44.2849,44.5697,44.0885,44.2947,2291516.0
2023-11-08,43.9805,43.9904,42.758,43.0772,5201215.0
2023-11-09,43.0968,43.2343,42.5666,43.0968,3540720.0
2023-11-10,43.1754,43.2735,42.7138,43.0968,2896455.0
2023-11-11,43.1754,43.2735,42.7138,43.0968,2896455.0
2023-11-12,43.1754,43.2735,42.7138,43.0968,2896455.0
2023-11-13,43.1655,43.4503,42.9004,43.3816,4053270.0
2023-11-14,43.431,44.2711,43.431,43.7275,4148821.0
2023-11-15,43.8856,44.3199,43.8313,43.9944,4484223.0
2023-11-16,43.2432,43.5298,42.0768,42.1658,8093958.0
2023-11-17,42.1658,42.2745,41.6073,41.9484,10564634.0
2023-11-18,42.1658,42.2745,41.6073,41.9484,10564634.0
2023-11-19,42.1658,42.2745,41.6073,41.9484,10564634.0
2023-11-20,42.0077,42.6106,41.8199,42.4228,4563647.0
2023-11-21,42.5315,42.744,42.0447,42.5117,3916124.0
2023-11-22,42.6995,43.3519,42.6106,43.3124,5558661.0
2023-11-23,42.6995,43.3519,42.6106,43.3124,5558661.0
2023-11-24,43.4804,43.7399,43.1938,43.6682,2414391.0
2023-11-25,43.4804,43.7399,43.1938,43.6682,2414391.0
2023-11-26,43.4804,43.7399,43.1938,43.6682,2414391.0
2023-11-27,43.599,43.8412,43.4359,43.5792,4145203.0
2023-11-28,43.3816,43.5743,43.1641,43.4112,5242572.0
2023-11-29,43.3618,43.431,42.9467,43.1344,8349858.0
2023-11-30,43.0455,44.4243,42.472,43.7572,16309479.0
2023-12-01,43.9944,44.2415,43.1987,44.0833,6252647.0
2023-12-02,43.9944,44.2415,43.1987,44.0833,6252647.0
2023-12-03,43.9944,44.2415,43.1987,44.0833,6252647.0
2023-12-04,44.0339,45.0223,43.945,44.1525,5079121.0
2023-12-05,44.2909,44.3255,43.856,43.9944,4036822.0
2023-12-06,43.9351,44.1327,43.6978,44.024,4029449.0
2023-12-07,44.1426,44.4392,43.856,44.281,3399891.0
2023-12-08,44.3502,44.6665,44.0339,44.0636,2819786.0
2023-12-09,44.3502,44.6665,44.0339,44.0636,2819786.0
2023-12-10,44.3502,44.6665,44.0339,44.0636,2819786.0
2023-12-11,44.1525,44.6368,43.7324,44.5677,4328385.0
2023-12-12,44.6467,44.6467,43.5941,43.7374,4237876.0
2023-12-13,43.7374,44.2118,43.4982,44.2019,5002612.0
2023-12-14,44.0833,44.1624,43.0069,43.085,8067263.0
2023-12-15,43.1344,43.945,43.0356,43.599,18723623.0
2023-12-16,43.1344,43.945,43.0356,43.599,18723623.0
2023-12-17,43.1344,43.945,43.0356,43.599,18723623.0
2023-12-18,43.856,45.0223,43.5595,45.0026,7225765.0
2023-12-19,44.8543,44.9235,44.2365,44.5479,5410959.0
2023-12-20,44.3601,44.7604,44.0043,44.4787,4541100.0
2023-12-21,44.5874,44.8444,44.0636,44.4985,3408863.0
2023-12-22,44.4787,44.8889,44.3205,44.6171,2444180.0
2023-12-23,44.4787,44.8889,44.3205,44.6171,2444180.0
2023-12-24,44.4787,44.8889,44.3205,44.6171,2444180.0
2023-12-25,44.4787,44.8889,44.3205,44.6171,2444180.0
2023-12-26,44.5281,44.8741,44.3897,44.6961,2851232.0
2023-12-27,44.7752,44.8049,44.5083,44.6863,2929468.0
2023-12-28,44.6467,44.8494,44.4785,44.6467,2051115.0
2023-12-29,44.7456,45.1904,44.6072,45.1805,3424854.0
2023-12-30,44.7456,45.1904,44.6072,45.1805,3424854.0
2023-12-31,44.7456,45.1904,44.6072,45.1805,3424854.0
2024-01-01,44.7456,45.1904,44.6072,45.1805,3424854.0
2024-01-02,45.1508,45.991,45.0619,45.734,4977217.0
2024-01-03,46.1491,46.4456,45.902,45.9811,4493680.0
2024-01-04,46.0404,46.1392,45.2793,45.3683,4587217.0
2024-01-05,45.4029,45.6599,45.1014,45.5165,3599359.0
2024-01-06,45.4029,45.6599,45.1014,45.5165,3599359.0
2024-01-07,45.4029,45.6599,45.1014,45.5165,3599359.0
2024-01-08,45.309,45.4671,45.0421,45.4375,3625553.0
2024-01-09,45.477,45.7389,44.9358,45.7043,3357629.0
2024-01-10,45.5363,45.9366,45.3584,45.6055,2970932.0
2024-01-11,45.7439,45.7933,45.0026,45.3188,3319863.0
2024-01-12,45.3979,45.5066,45.2151,45.4968,2983305.0
2024-01-13,45.3979,45.5066,45.2151,45.4968,2983305.0
2024-01-14,45.3979,45.5066,45.2151,45.4968,2983305.0
2024-01-15,45.3979,45.5066,45.2151,45.4968,2983305.0
2024-01-16,45.6747,45.9317,45.3683,45.8724,4570651.0
2024-01-17,45.9317,46.4209,45.7389,45.991,4410576.0
2024-01-18,45.5956,45.7636,45.047,45.6154,4214852.0
2024-01-19,45.7439,45.7735,44.9739,45.4078,4887925.0
2024-01-20,45.7439,45.7735,44.9739,45.4078,4887925.0
2024-01-21,45.7439,45.7735,44.9739,45.4078,4887925.0
2024-01-22,45.3979,45.6549,45.2694,45.3979,4195230.0
2024-01-23,45.4078,45.8229,45.3683,45.7142,3086375.0
2024-01-24,45.6944,45.8131,45.3534,45.566,3975590.0
2024-01-25,45.7735,45.902,45.4572,45.8921,3522552.0
2024-01-26,45.9613,46.1096,45.6747,45.7636,3368292.0
2024-01-27,45.9613,46.1096,45.6747,45.7636,3368292.0
2024-01-28,45.9613,46.1096,45.6747,45.7636,3368292.0
2024-01-29,45.8625,46.0898,45.6895,45.991,3667217.0
2024-01-30,45.9811,46.1541,45.6154,46.1096,2718121.0
2024-01-31,46.2183,46.2776,45.4819,45.6055,5680164.0
2024-02-01,45.5165,46.2084,44.8938,46.1689,4087542.0
2024-02-02,46.2084,46.2677,45.3782,45.6055,5814765.0
2024-02-03,46.2084,46.2677,45.3782,45.6055,5814765.0
2024-02-04,46.2084,46.2677,45.3782,45.6055,5814765.0
2024-02-05,45.5066,45.9663,45.3979,45.4572,4332022.0
2024-02-06,45.1607,45.22,44.3799,44.4688,6762029.0
2024-02-07,44.5281,44.6665,43.9647,44.1031,4861627.0
2024-02-08,43.9944,44.968,43.9746,44.9136,6478284.0
2024-02-09,44.7752,45.0174,44.5825,44.8839,3195549.0
2024-02-10,44.7752,45.0174,44.5825,44.8839,3195549.0
2024-02-11,44.7752,45.0174,44.5825,44.8839,3195549.0
2024-02-12,44.8543,45.4276,44.8345,45.309,3343202.0
2024-02-13,45.3584,45.645,44.8148,45.0421,5365631.0
2024-02-14,45.0322,45.5246,44.9327,45.4499,4942269.0
2024-02-15,45.6588,46.6337,45.6389,46.6237,5182727.0
2024-02-16,46.7531,47.4892,46.584,47.3897,5545539.0
2024-02-17,46.7531,47.4892,46.584,47.3897,5545539.0
2024-02-18,46.7531,47.4892,46.584,47.3897,5545539.0
2024-02-19,46.7531,47.4892,46.584,47.3897,5545539.0
2024-02-20,48.0064,48.7127,47.708,47.7478,6179396.0
2024-02-21,47.7975,47.897,47.4096,47.5588,3851021.0
2024-02-22,47.4494,47.6831,46.7083,47.5886,4769413.0
2024-02-23,47.708,48.1855,47.5041,47.9567,3416745.0
2024-02-24,47.708,48.1855,47.5041,47.9567,3416745.0
2024-02-25,47.708,48.1855,47.5041,47.9567,3416745.0
2024-02-26,47.9368,47.9368,46.9023,47.0117,6323744.0
2024-02-27,47.3996,48.3894,47.1012,48.1159,5086621.0
2024-02-28,48.3745,48.6431,48.1457,48.275,4138454.0
2024-02-29,48.1954,49.5234,47.9567,49.3493,10687630.0
2024-03-01,49.3295,49.4364,48.7823,48.9017,5464748.0
2024-03-02,49.3295,49.4364,48.7823,48.9017,5464748.0
2024-03-03,49.3295,49.4364,48.7823,48.9017,5464748.0
2024-03-04,48.8619,49.7671,48.7426,49.1106,5310499.0
2024-03-05,49.3692,49.9412,49.1852,49.22,5373701.0
2024-03-06,49.4488,50.3839,49.175,50.2247,7733426.0
2024-03-07,51.9755,55.2432,51.4556,55.1885,17767262.0
2024-03-08,55.1885,55.7456,54.522,55.6759,9642441.0
2024-03-09,55.1885,55.7456,54.522,55.6759,9642441.0
2024-03-10,55.1885,55.7456,54.522,55.6759,9642441.0
2024-03-11,55.5765,55.7854,54.6165,54.7011,6773394.0
2024-03-12,54.711,55.4571,54.6812,55.0194,5802491.0
2024-03-13,55.0592,55.8251,54.9398,55.7854,4753340.0
2024-03-14,55.6759,55.9047,54.8801,55.2184,5442948.0
2024-03-15,54.9896,56.1484,54.9697,55.7655,7875615.0
2024-03-16,54.9896,56.1484,54.9697,55.7655,7875615.0
2024-03-17,54.9896,56.1484,54.9697,55.7655,7875615.0
2024-03-18,55.4571,55.9943,55.2979,55.8948,4022098.0
2024-03-19,56.1037,56.5613,56.0141,56.1833,5342220.0
2024-03-20,56.1833,56.5414,56.0141,56.5314,3157164.0
2024-03-21,56.6309,56.8398,56.1733,56.7204,7042278.0
2024-03-22,56.9492,56.9592,56.1733,56.2529,3618795.0
2024-03-23,56.9492,56.9592,56.1733,56.2529,3618795.0
2024-03-24,56.9492,56.9592,56.1733,56.2529,3618795.0
2024-03-25,56.3126,56.4817,55.5715,55.666,4511901.0
2024-03-26,55.7754,56.4319,55.6759,56.0937,4238715.0
2024-03-27,56.1335,56.6309,55.9545,56.601,3992714.0
2024-03-28,56.6309,57.0586,56.611,56.8298,6458585.0
2024-03-29,56.6309,57.0586,56.611,56.8298,6458585.0
2024-03-30,56.6309,57.0586,56.611,56.8298,6458585.0
2024-03-31,56.6309,57.0586,56.611,56.8298,6458585.0
2024-04-01,56.8995,57.0984,56.6707,56.6906,3055343.0
2024-04-02,56.9691,57.5262,56.8,57.5162,4406209.0
2024-04-03,57.5262,58.0334,56.989,57.4565,3817624.0
2024-04-04,57.556,57.8345,56.9741,57.1382,4730524.0
2024-04-05,57.1879,57.2178,56.5662,57.0089,3620707.0
2024-04-06,57.1879,57.2178,56.5662,57.0089,3620707.0
2024-04-07,57.1879,57.2178,56.5662,57.0089,3620707.0
2024-04-08,55.5964,56.7503,54.9746,55.0791,7124238.0
2024-04-09,55.1786,55.4372,54.8155,55.1288,4403080.0
2024-04-10,54.91,56.412,54.711,56.3026,5079734.0
2024-04-11,56.4518,56.4518,55.482,55.855,3272564.0
2024-04-12,55.6162,55.8152,54.8901,54.91,3862880.0
2024-04-13,55.6162,55.8152,54.8901,54.91,3862880.0
2024-04-14,55.6162,55.8152,54.8901,54.91,3862880.0
2024-04-15,55.3377,55.6809,54.9896,55.0691,4228124.0
2024-04-16,56.1435,56.4319,54.9597,54.9896,6182765.0
2024-04-17,55.2084,55.7704,54.7956,54.9697,4955823.0
2024-04-18,55.1089,55.4024,54.8901,55.278,3706972.0
2024-04-19,55.4471,56.3922,55.2283,56.2728,4522756.0
2024-04-20,55.4471,56.3922,55.2283,56.2728,4522756.0
2024-04-21,55.4471,56.3922,55.2283,56.2728,4522756.0
2024-04-22,56.5016,56.8398,56.049,56.6309,4260438.0
2024-04-23,56.7801,56.9293,55.2283,55.3377,5149087.0
2024-04-24,55.2482,55.9346,55.0592,55.855,3619665.0
2024-04-25,55.855,56.1534,55.2979,55.6162,3219121.0
2024-04-26,55.3775,55.6958,55.089,55.1985,3472039.0
2024-04-27,55.3775,55.6958,55.089,55.1985,3472039.0
2024-04-28,55.3775,55.6958,55.089,55.1985,3472039.0
2024-04-29,55.1885,55.3875,54.6315,55.278,3703149.0
2024-04-30,55.0592,55.4422,54.8602,55.089,4811617.0
2024-05-01,54.7906,55.0791,54.2236,54.4822,4084804.0
