,AXP US Equity,AXP US Equity,AXP US Equity,AXP US Equity,AXP US Equity
2023-09-05,158.4504,160.1823,157.6983,158.3416,4150965.0
2023-09-06,157.4212,158.1832,155.2341,156.3623,2949366.0
2023-09-07,155.63,155.9961,154.4523,155.1549,2617385.0
2023-09-08,155.3924,156.1545,155.0857,155.7982,1931613.0
2023-09-09,155.3924,156.1545,155.0857,155.7982,1931613.0
2023-09-10,155.3924,156.1545,155.0857,155.7982,1931613.0
2023-09-11,156.7285,157.5103,155.7655,156.194,2611054.0
2023-09-12,156.0159,158.0645,155.818,156.8571,2659239.0
2023-09-13,157.6884,159.0343,156.9759,157.4905,2976903.0
2023-09-14,158.9056,160.2812,158.3416,160.1031,3209986.0
2023-09-15,160.3505,162.6267,160.1377,162.0527,7273639.0
2023-09-16,160.3505,162.6267,160.1377,162.0527,7273639.0
2023-09-17,160.3505,162.6267,160.1377,162.0527,7273639.0
2023-09-18,162.0923,162.2506,157.6983,157.9754,2413606.0
2023-09-19,157.4014,158.208,156.8076,157.6983,2230747.0
2023-09-20,158.3416,158.5395,155.2539,155.6003,1969736.0
2023-09-21,154.2148,155.2391,152.8392,153.1064,2712330.0
2023-09-22,153.3934,153.433,151.3349,151.4933,2380681.0
2023-09-23,153.3934,153.433,151.3349,151.4933,2380681.0
2023-09-24,153.3934,153.433,151.3349,151.4933,2380681.0
2023-09-25,150.6323,151.7209,150.1775,151.6417,2434379.0
2023-09-26,150.1771,151.3745,148.6035,149.5536,2332196.0
2023-09-27,149.9297,149.9297,147.4259,148.3462,3705567.0
2023-09-28,148.2176,149.3161,147.4754,148.6728,3489905.0
2023-09-29,149.8802,150.1177,147.129,147.6436,3579475.0
2023-09-30,149.8802,150.1177,147.129,147.6436,3579475.0
2023-10-01,149.8802,150.1177,147.129,147.6436,3579475.0
2023-10-02,146.8816,148.3462,146.5372,147.9306,2657671.0
2023-10-03,146.9608,147.6337,142.8142,143.5465,4184132.0
2023-10-04,144.3877,145.3971,142.9033,145.1101,3476795.0
2023-10-05,144.663,146.6106,143.8581,146.1635,2706169.0
2023-10-06,145.7859,149.4029,145.2195,148.3794,3204743.0
2023-10-07,145.7859,149.4029,145.2195,148.3794,3204743.0
2023-10-08,145.7859,149.4029,145.2195,148.3794,3204743.0
2023-10-09,146.6703,148.5086,146.4914,147.8826,2279497.0
2023-10-10,148.5583,150.7742,148.0614,149.9793,2909235.0
2023-10-11,150.4712,151.8474,148.8167,150.5556,1727049.0
2023-10-12,151.5394,151.758,149.1644,150.3271,2377315.0
2023-10-13,151.9567,153.1691,149.4827,150.1482,2951839.0
2023-10-14,151.9567,153.1691,149.4827,150.1482,2951839.0
2023-10-15,151.9567,153.1691,149.4827,150.1482,2951839.0
2023-10-16,151.4102,152.4437,150.2526,151.8276,2586319.0
2023-10-17,150.6053,153.7553,150.5457,153.4175,3919446.0
2023-10-18,152.1555,152.6225,150.178,150.5755,2632184.0
2023-10-19,149.4626,155.067,148.0714,148.6775,4642175.0
2023-10-20,143.7885,147.0081,140.5491,140.6782,8268104.0
2023-10-21,143.7885,147.0081,140.5491,140.6782,8268104.0
2023-10-22,143.7885,147.0081,140.5491,140.6782,8268104.0
2023-10-23,140.6087,144.9338,140.0224,143.6792,5313471.0
2023-10-24,144.9313,145.5921,142.6408,143.5103,3521130.0
2023-10-25,143.1824,143.9275,142.3279,142.616,2841446.0
2023-10-26,142.4669,143.9972,142.0893,142.4371,3377961.0
2023-10-27,142.9439,143.0532,140.1367,140.4199,3442469.0
2023-10-28,142.9439,143.0532,140.1367,140.4199,3442469.0
2023-10-29,142.9439,143.0532,140.1367,140.4199,3442469.0
2023-10-30,141.821,142.9539,140.8372,142.3675,3303288.0
2023-10-31,142.4272,145.7561,142.1638,145.1101,3737159.0
2023-11-01,145.5673,145.8902,144.228,145.5275,2332560.0
2023-11-02,147.3957,149.9594,147.3957,149.8998,3108435.0
2023-11-03,151.6189,152.9107,151.44,151.7978,2667678.0
2023-11-04,151.6189,152.9107,151.44,151.7978,2667678.0
2023-11-05,151.6189,152.9107,151.44,151.7978,2667678.0
2023-11-06,151.6388,152.1058,150.5566,152.0263,2490095.0
2023-11-07,152.0064,152.8213,151.3903,152.0164,1583345.0
2023-11-08,152.0064,152.8312,151.4698,152.0462,1804516.0
2023-11-09,152.712,153.1889,151.0922,151.4102,2053114.0
2023-11-10,152.076,153.5069,151.142,153.4076,2088296.0
2023-11-11,152.076,153.5069,151.142,153.4076,2088296.0
2023-11-12,152.076,153.5069,151.142,153.4076,2088296.0
2023-11-13,153.1094,154.282,152.5331,153.3678,1753790.0
2023-11-14,155.6136,156.9203,155.0472,155.9216,2968810.0
2023-11-15,156.5377,158.4357,156.011,158.4257,3272576.0
2023-11-16,158.6444,159.0965,156.9749,158.0481,3749347.0
2023-11-17,158.9027,161.5559,158.9027,161.536,2976093.0
2023-11-18,158.9027,161.5559,158.9027,161.536,2976093.0
2023-11-19,158.9027,161.5559,158.9027,161.536,2976093.0
2023-11-20,161.8838,163.6129,161.7348,162.8179,3243290.0
2023-11-21,162.6192,163.0862,160.7063,161.2677,2759757.0
2023-11-22,162.2515,163.6377,161.8242,162.7583,2528342.0
2023-11-23,162.2515,163.6377,161.8242,162.7583,2528342.0
2023-11-24,163.5234,164.1793,162.9371,163.3843,950727.0
2023-11-25,163.5234,164.1793,162.9371,163.3843,950727.0
2023-11-26,163.5234,164.1793,162.9371,163.3843,950727.0
2023-11-27,162.7285,163.4787,162.2912,163.0067,2146495.0
2023-11-28,162.8875,164.9345,162.5794,164.6165,2117827.0
2023-11-29,165.3518,167.6572,165.3518,166.3753,2720166.0
2023-11-30,166.9418,170.0868,166.4747,169.6943,4253144.0
2023-12-01,169.5949,173.2369,169.2372,172.6655,3412216.0
2023-12-02,169.5949,173.2369,169.2372,172.6655,3412216.0
2023-12-03,169.5949,173.2369,169.2372,172.6655,3412216.0
2023-12-04,171.7711,174.2057,171.5724,172.1587,3630974.0
2023-12-05,171.0159,171.6221,164.8848,169.6049,6452483.0
2023-12-06,170.6483,171.2942,166.122,166.4548,3890679.0
2023-12-07,167.3989,168.1541,166.6834,167.5579,2797101.0
2023-12-08,167.2796,168.0677,166.5145,167.3691,2681333.0
2023-12-09,167.2796,168.0677,166.5145,167.3691,2681333.0
2023-12-10,167.2796,168.0677,166.5145,167.3691,2681333.0
2023-12-11,167.3392,168.4466,166.8026,167.3293,2811552.0
2023-12-12,167.3293,170.0024,166.7132,169.9626,2946386.0
2023-12-13,170.1315,173.5598,169.0732,173.4604,3207685.0
2023-12-14,174.633,178.7668,174.4939,177.7334,4548159.0
2023-12-15,176.4217,180.0387,176.38,179.373,7139394.0
2023-12-16,176.4217,180.0387,176.38,179.373,7139394.0
2023-12-17,176.4217,180.0387,176.38,179.373,7139394.0
2023-12-18,180.2375,181.6883,179.8897,181.6088,2814390.0
2023-12-19,182.056,184.5998,182.0361,184.58,3978288.0
2023-12-20,184.1825,184.4806,179.4028,179.5121,4020694.0
2023-12-21,180.6846,184.0434,180.6846,183.626,3496869.0
2023-12-22,184.4706,185.1959,183.467,184.4011,2782604.0
2023-12-23,184.4706,185.1959,183.467,184.4011,2782604.0
2023-12-24,184.4706,185.1959,183.467,184.4011,2782604.0
2023-12-25,184.4706,185.1959,183.467,184.4011,2782604.0
2023-12-26,184.7886,185.0072,183.9639,184.7886,1230025.0
2023-12-27,184.9675,185.9513,184.4508,185.8817,1825378.0
2023-12-28,185.9413,186.8853,185.8221,186.617,1486110.0
2023-12-29,186.5674,187.1139,185.355,186.1599,1914960.0
2023-12-30,186.5674,187.1139,185.355,186.1599,1914960.0
2023-12-31,186.5674,187.1139,185.355,186.1599,1914960.0
2024-01-01,186.5674,187.1139,185.355,186.1599,1914960.0
2024-01-02,185.3153,187.5461,184.8979,187.1238,2236696.0
2024-01-03,185.5041,186.309,184.4223,185.1464,2720517.0
2024-01-04,185.4354,187.9875,185.1862,186.5619,2777537.0
2024-01-05,186.2429,188.9246,185.9445,188.476,2243271.0
2024-01-06,186.2429,188.9246,185.9445,188.476,2243271.0
2024-01-07,186.2429,188.9246,185.9445,188.476,2243271.0
2024-01-08,187.6386,188.7452,185.8043,188.6255,3442161.0
2024-01-09,187.2498,187.4093,185.7647,186.1931,2055536.0
2024-01-10,184.4584,185.5251,183.1053,184.3986,2757848.0
2024-01-11,184.4385,184.7874,181.4777,184.4584,3493334.0
2024-01-12,185.256,185.8332,181.388,181.4777,3366290.0
2024-01-13,185.256,185.8332,181.388,181.4777,3366290.0
2024-01-14,185.256,185.8332,181.388,181.4777,3366290.0
2024-01-15,185.256,185.8332,181.388,181.4777,3366290.0
2024-01-16,180.4509,180.5904,178.2676,180.411,4142929.0
2024-01-17,178.8957,181.039,178.4471,180.4409,2377792.0
2024-01-18,179.5437,179.6334,177.2607,179.2346,3215221.0
2024-01-19,180.4409,182.8135,178.8558,182.6042,3388875.0
2024-01-20,180.4409,182.8135,178.8558,182.6042,3388875.0
2024-01-21,180.4409,182.8135,178.8558,182.6042,3388875.0
2024-01-22,183.6908,186.1931,183.4914,184.4385,3145306.0
2024-01-23,185.1064,185.4454,184.2391,184.8971,2327575.0
2024-01-24,186.5121,187.838,185.1513,185.246,3052485.0
2024-01-25,185.8641,187.7482,185.8541,187.4891,3472509.0
2024-01-26,191.9452,204.1375,191.6661,200.8078,13555402.0
2024-01-27,191.9452,204.1375,191.6661,200.8078,13555402.0
2024-01-28,191.9452,204.1375,191.6661,200.8078,13555402.0
2024-01-29,201.2863,202.2732,198.4551,200.2395,4935511.0
2024-01-30,199.8807,203.8085,199.7909,203.5194,4284584.0
2024-01-31,201.7748,204.6858,200.0402,200.1199,3495246.0
2024-02-01,199.7411,202.8415,199.2626,202.5923,3025286.0
2024-02-02,202.7617,206.3307,202.3729,205.7724,3393186.0
2024-02-03,202.7617,206.3307,202.3729,205.7724,3393186.0
2024-02-04,202.7617,206.3307,202.3729,205.7724,3393186.0
2024-02-05,204.8552,206.0814,202.7916,205.3039,3099394.0
2024-02-06,204.8054,206.4403,203.3698,205.0147,3255282.0
2024-02-07,206.4403,208.5039,204.9649,208.4342,3272239.0
2024-02-08,207.6067,210.6872,207.3076,210.5576,4136649.0
2024-02-09,210.8965,213.5882,209.76,211.8137,4785303.0
2024-02-10,210.8965,213.5882,209.76,211.8137,4785303.0
2024-02-11,210.8965,213.5882,209.76,211.8137,4785303.0
2024-02-12,211.5944,213.3489,210.9563,211.6043,4041427.0
2024-02-13,209.5706,210.3183,206.9687,209.0223,3381728.0
2024-02-14,210.4958,210.6383,208.1792,210.2485,2770792.0
2024-02-15,210.8168,212.4617,209.9993,211.8735,2644546.0
2024-02-16,211.8735,213.6281,211.2155,211.9034,2831527.0
2024-02-17,211.8735,213.6281,211.2155,211.9034,2831527.0
2024-02-18,211.8735,213.6281,211.2155,211.9034,2831527.0
2024-02-19,211.8735,213.6281,211.2155,211.9034,2831527.0
2024-02-20,210.3482,213.0897,209.6304,211.8336,3341695.0
2024-02-21,210.9464,212.033,208.4541,210.2386,2600172.0
2024-02-22,211.8236,214.8792,211.8236,213.329,3027833.0
2024-02-23,214.3359,215.6468,213.5932,213.8972,2617090.0
2024-02-24,214.3359,215.6468,213.5932,213.8972,2617090.0
2024-02-25,214.3359,215.6468,213.5932,213.8972,2617090.0
2024-02-26,212.7607,216.868,212.5913,216.2898,2684535.0
2024-02-27,216.7584,217.4064,215.6269,217.3067,2428235.0
2024-02-28,216.5091,218.5229,216.0904,217.3565,2459415.0
2024-02-29,218.3135,219.0612,216.9777,218.7422,5186513.0
2024-03-01,218.6326,219.6992,217.7553,218.9815,2342883.0
2024-03-02,218.6326,219.6992,217.7553,218.9815,2342883.0
2024-03-03,218.6326,219.6992,217.7553,218.9815,2342883.0
2024-03-04,218.3933,218.9017,216.5689,218.2338,2625426.0
2024-03-05,216.7683,218.2238,215.4542,216.5291,2672289.0
2024-03-06,216.9478,218.6126,216.5989,217.7752,2727955.0
2024-03-07,220.3273,223.9959,220.1279,222.7299,2974124.0
2024-03-08,222.351,224.2003,222.1486,222.68,2242892.0
2024-03-09,222.351,224.2003,222.1486,222.68,2242892.0
2024-03-10,222.351,224.2003,222.1486,222.68,2242892.0
2024-03-11,221.2345,221.6731,217.6195,219.5098,2808177.0
2024-03-12,220.5566,222.7523,218.9615,221.9622,2067715.0
2024-03-13,222.4507,222.7996,221.1846,222.1217,2693104.0
2024-03-14,223.5872,223.5972,218.4232,219.789,2418002.0
2024-03-15,220.2974,220.9105,216.546,217.7852,5267916.0
2024-03-16,220.2974,220.9105,216.546,217.7852,5267916.0
2024-03-17,220.2974,220.9105,216.546,217.7852,5267916.0
2024-03-18,219.2207,221.0451,218.3135,220.2874,1893106.0
2024-03-19,220.3672,221.2644,218.6924,221.0052,1817740.0
2024-03-20,220.8058,227.3555,220.5416,227.206,2249652.0
2024-03-21,228.4023,230.9743,228.2826,228.4122,3523879.0
2024-03-22,228.3425,229.8279,225.2122,225.262,2284653.0
2024-03-23,228.3425,229.8279,225.2122,225.262,2284653.0
2024-03-24,228.3425,229.8279,225.2122,225.262,2284653.0
2024-03-25,224.6439,226.2888,224.5343,225.3318,2119586.0
2024-03-26,225.92,226.1692,223.6271,223.7666,2106373.0
2024-03-27,226.4982,227.2957,224.4445,227.0465,2153112.0
2024-03-28,227.7543,227.7543,225.6408,226.9867,2295844.0
2024-03-29,227.7543,227.7543,225.6408,226.9867,2295844.0
2024-03-30,227.7543,227.7543,225.6408,226.9867,2295844.0
2024-03-31,227.7543,227.7543,225.6408,226.9867,2295844.0
2024-04-01,226.7374,227.8639,226.1293,226.9069,1616807.0
2024-04-02,225.6707,226.2689,223.8967,224.8333,1984722.0
2024-04-03,225.1125,226.553,224.5542,225.9299,2070155.0
2024-04-04,229.14,229.68,219.21,219.59,3035326.0
2024-04-05,220.0,223.12,219.52,222.46,1827905.0
2024-04-06,220.0,223.12,219.52,222.46,1827905.0
2024-04-07,220.0,223.12,219.52,222.46,1827905.0
2024-04-08,223.46,224.85,223.125,224.11,1401323.0
2024-04-09,222.99,223.93,217.97,219.84,3503402.0
2024-04-10,217.51,219.5,215.52,217.65,3115019.0
2024-04-11,217.5,219.1701,214.5148,218.2,3139034.0
2024-04-12,217.0,218.275,216.115,218.2,2441341.0
2024-04-13,217.0,218.275,216.115,218.2,2441341.0
2024-04-14,217.0,218.275,216.115,218.2,2441341.0
2024-04-15,221.89,222.73,216.82,218.4,3459235.0
2024-04-16,217.7,219.38,216.51,218.34,4176672.0
2024-04-17,219.56,220.28,216.52,217.67,2256782.0
2024-04-18,218.26,221.445,217.175,217.5,3901454.0
2024-04-19,218.84,231.6,218.84,231.04,7573684.0
2024-04-20,218.84,231.6,218.84,231.04,7573684.0
2024-04-21,218.84,231.6,218.84,231.04,7573684.0
2024-04-22,232.03,235.3699,227.69,233.0,5151299.0
2024-04-23,234.77,239.42,233.67,238.96,4684450.0
2024-04-24,238.27,240.55,237.97,239.12,4429243.0
2024-04-25,238.13,238.45,235.405,237.1,3328959.0
2024-04-26,236.0,236.92,234.4248,235.64,2993335.0
2024-04-27,236.0,236.92,234.4248,235.64,2993335.0
2024-04-28,236.0,236.92,234.4248,235.64,2993335.0
2024-04-29,236.59,239.12,235.64,238.92,3696787.0
2024-04-30,237.88,239.61,233.77,234.03,3564276.0
2024-05-01,233.22,235.14,231.23,231.46,4176158.0
